cell_id,target_heterogeneity,initial_common_parameter,noise_scale,spatial_correlation,temporal_correlation,delay,local_risk,strong_fixed_alpha,strong_fixed_risk,phase_early_alpha,phase_late_alpha,phase_risk,safe_risk,safe_charged_shadow_risk,safe_to_local_ratio,safe_to_fixed_ratio,phase_to_fixed_ratio,safe_checkpoint_valid,safe_early_alpha_mean,safe_late_alpha_mean,safe_uses_nonzero,safe_uses_shadow,safe_environment_used,safe_message_used
H0.05-I0.5-N0.1-S0.5-T0.9-D1,0.05,0.5,0.1,0.5,0.9,1,0.01467640463058379,0.5,0.009833434843829406,0.0,0.5,0.00983201521684975,0.009703043632518015,0.01359691681859141,0.6611321966619867,0.9867400136999726,0.99985563264493,True,0.5,0.625,True,False,240,18
H0.05-I0.5-N0.1-S0.5-T0.9-D3,0.05,0.5,0.1,0.5,0.9,3,0.01467640463058379,0.5,0.00750455509142083,0.25,0.5,0.007503463741256671,0.007201867161072817,0.01359691681859141,0.490710589027031,0.9596661058969314,0.9998545749680209,True,0.3541666666666667,0.625,True,False,240,17
H0.05-I0.5-N0.1-S0.9-T0-D0,0.05,0.5,0.1,0.9,0.0,0,0.0020408171027977732,0.0,0.0020408171027977732,0.0,0.0,0.0020408171027977732,0.002032265282053969,0.0020408183942977175,0.9958096094294385,0.9958096094294385,1.0,True,0.26666666666666666,0.075,True,False,240,18
H0.05-I0.5-N0.1-S0.9-T0-D1,0.05,0.5,0.1,0.9,0.0,1,0.0020408171027977732,0.1,0.001937938562513355,0.0,0.1,0.0019374600451717893,0.0019079939968460972,0.0020408183942977175,0.9349167028394716,0.9845482378819986,0.9997530791992987,True,0.23750000000000002,0.17500000000000002,True,False,240,18
H0.05-I0.5-N0.1-S0.9-T0-D3,0.05,0.5,0.1,0.9,0.0,3,0.0020408171027977732,0.25,0.0016866715656895458,0.0,0.25,0.0016853315354202016,0.0015954007657672231,0.0020408183942977175,0.7817460778724732,0.9458870346907109,0.9992055179582064,True,0.15416666666666667,0.3,True,False,240,17
H0.05-I0.5-N0.1-S0.9-T0.6-D0,0.05,0.5,0.1,0.9,0.6,0,0.006598358051451714,0.1,0.006547357631069563,0.0,0.1,0.006546872567858855,0.006335017518219616,0.006424717360267723,0.960089990391752,0.9675685788351751,0.9999259146608387,True,0.3416666666666666,0.3,True,False,240,18
H0.05-I0.5-N0.1-S0.9-T0.6-D1,0.05,0.5,0.1,0.9,0.6,1,0.006598358051451714,0.25,0.0058390995654117135,0.0,0.25,0.0058375371963143,0.005782172177712616,0.006424717360267723,0.8763047007490707,0.990250656447732,0.9997324297899169,True,0.3125,0.375,True,False,240,18
H0.05-I0.5-N0.1-S0.9-T0.6-D3,0.05,0.5,0.1,0.9,0.6,3,0.006598358051451714,0.5,0.004548984315459476,0.25,0.5,0.0045451205426122136,0.004413663817841353,0.006424717360267723,0.6689033519286357,0.9702525908567669,0.9991506295517152,True,0.25833333333333336,0.375,True,False,240,17
H0.05-I0.5-N0.1-S0.9-T0.9-D0,0.05,0.5,0.1,0.9,0.9,0,0.01467640463058379,0.25,0.014452413673069387,0.0,0.25,0.014450764217495094,0.013253669844328122,0.01359691681859141,0.9030597191841613,0.9170558042512301,0.9998858698891683,True,0.4333333333333333,0.3625,True,False,240,18
H0.05-I0.5-N0.1-S0.9-T0.9-D1,0.05,0.5,0.1,0.9,0.9,1,0.01467640463058379,0.5,0.012382621296541014,0.0,0.5,0.012381367012473337,0.012152036521724065,0.01359691681859141,0.827998193535816,0.9813783552533129,0.999898706094805,True,0.32083333333333336,0.375,True,False,240,18
H0.05-I0.5-N0.1-S0.9-T0.9-D3,0.05,0.5,0.1,0.9,0.9,3,0.01467640463058379,0.5,0.008931076296615627,0.5,0.5,0.008931076296615627,0.00878314786475173,0.01359691681859141,0.5984536462321807,0.9834366623964511,1.0,True,0.2708333333333333,0.5,True,False,240,17
H0.05-I0.5-N0.5-S0-T0-D0,0.05,0.5,0.5,0.0,0.0,0,0.010204082383682166,0.75,0.004955154401684198,0.0,0.75,0.004954706036028543,0.004675536901920692,0.010204083633192779,0.4582025826641272,0.9435703759970694,0.9999095153007739,True,0.75,0.75,True,False,240,18
H0.05-I0.5-N0.5-S0-T0-D1,0.05,0.5,0.5,0.0,0.0,1,0.010204082383682166,0.75,0.004609499367563524,0.0,0.75,0.0046091519612010915,0.00444717298003451,0.010204083633192779,0.4358229199664437,0.9647843779584211,0.9999246325176054,True,0.6333333333333333,0.625,True,False,240,18
H0.05-I0.5-N0.5-S0-T0-D3,0.05,0.5,0.5,0.0,0.0,3,0.010204082383682166,0.75,0.004170592208252436,0.25,0.75,0.00400229484837669,0.0037733885827355867,0.010204083633192779,0.36979205389107717,0.9047608575274048,0.9596466517290441,True,0.4166666666666667,0.6458333333333334,True,False,240,17
H0.05-I0.5-N0.5-S0-T0.6-D0,0.05,0.5,0.5,0.0,0.6,0,0.03299178712695187,1.0,0.011372947359009034,0.0,1.0,0.011372947359009034,0.010835095443930139,0.03212357846304281,0.32841796057415334,0.952707781184546,1.0,True,0.8958333333333334,0.875,True,False,240,18
H0.05-I0.5-N0.5-S0-T0.6-D1,0.05,0.5,0.5,0.0,0.6,1,0.03299178712695187,0.75,0.010564291578903522,0.25,0.75,0.01056399448179711,0.010572503993318045,0.03212357846304281,0.3204586630192302,1.0007773748341935,0.9999718772333958,True,0.7708333333333334,0.875,True,False,240,18
H0.05-I0.5-N0.5-S0-T0.6-D3,0.05,0.5,0.5,0.0,0.6,3,0.03299178712695187,0.75,0.00874058199028014,0.25,0.75,0.008587732461074499,0.00863578158404437,0.03212357846304281,0.26175549541508686,0.9880099052497521,0.9825126599835554,True,0.5083333333333333,0.75,True,False,240,18
H0.05-I0.5-N0.5-S0-T0.9-D0,0.05,0.5,0.5,0.0,0.9,0,0.07338202002261227,1.0,0.021470505582924133,0.0,1.0,0.021470505582924133,0.0201211453702215,0.06798457575466124,0.2741972129415527,0.937152844049662,1.0,True,0.9791666666666666,1.0,True,False,240,18
H0.05-I0.5-N0.5-S0-T0.9-D1,0.05,0.5,0.5,0.0,0.9,1,0.07338202002261227,0.75,0.02111890631395369,0.5,0.75,0.021118458665420003,0.020867360576948348,0.06798457575466124,0.28436612361608726,0.9880890736828005,0.9999788034225338,True,0.8541666666666666,0.875,True,False,240,18
H0.05-I0.5-N0.5-S0-T0.9-D3,0.05,0.5,0.5,0.0,0.9,3,0.07338202002261227,0.75,0.016840693594604984,0.5,0.75,0.01668123642572565,0.016564495781676597,0.06798457575466124,0.2257296239129468,0.9835993801931728,0.9905314369634742,True,0.5833333333333334,0.75,True,False,240,18
H0.05-I0.5-N0.5-S0.5-T0-D0,0.05,0.5,0.5,0.5,0.0,0,0.010204082383682166,0.5,0.00826609674071627,0.0,0.5,0.008264334007034586,0.008034310340405183,0.010204083633192779,0.7873623554091675,0.9719593893488594,0.9997867513849673,True,0.6041666666666666,0.7083333333333334,True,False,240,18
H0.05-I0.5-N0.5-S0.5-T0-D1,0.05,0.5,0.5,0.5,0.0,1,0.010204082383682166,0.5,0.007129313721022301,0.0,0.5,0.007127786183836871,0.007191592222418105,0.010204083633192779,0.7047759859248611,1.0087355534954454,0.9997857385373677,True,0.5,0.625,True,False,240,18
H0.05-I0.5-N0.5-S0.5-T0-D3,0.05,0.5,0.5,0.5,0.0,3,0.010204082383682166,0.5,0.005513159762782318,0.25,0.5,0.005509544330464346,0.00547025830936404,0.010204083633192779,0.5360852748613428,0.9922183547612944,0.9993442177492516,True,0.3333333333333333,0.625,True,False,240,17
H0.05-I0.5-N0.5-S0.5-T0.6-D0,0.05,0.5,0.5,0.5,0.6,0,0.03299178712695187,0.75,0.023308350633380864,0.0,0.75,0.02330790232791956,0.02251760812669223,0.03212357846304281,0.6825216239437056,0.966074712058082,0.9999807663155427,True,0.8125,0.875,True,False,240,18
H0.05-I0.5-N0.5-S0.5-T0.6-D1,0.05,0.5,0.5,0.5,0.6,1,0.03299178712695187,0.75,0.020514173845849283,0.5,0.75,0.020513689201713578,0.020714169765714985,0.03212357846304281,0.6278583723278521,1.0097491578929056,0.9999763751570331,True,0.6333333333333333,0.625,True,False,240,18
H0.05-I0.5-N0.5-S0.5-T0.6-D3,0.05,0.5,0.5,0.5,0.6,3,0.03299178712695187,0.5,0.015659863481991988,0.5,0.75,0.015521087924520692,0.015151185931423467,0.03212357846304281,0.45924114001833083,0.9675171146189446,0.9911381374664677,True,0.4666666666666666,0.6458333333333334,True,False,240,18
H0.05-I0.5-N0.5-S0.5-T0.9-D0,0.05,0.5,0.5,0.5,0.9,0,0.07338202002261227,1.0,0.048988762797937485,0.0,1.0,0.048988762797937485,0.04533688873118062,0.06798457575466124,0.6178201242921674,0.9254548623360904,1.0,True,0.8958333333333334,0.875,True,False,240,18
H0.05-I0.5-N0.5-S0.5-T0.9-D1,0.05,0.5,0.5,0.5,0.9,1,0.07338202002261227,0.75,0.043249943546303654,0.5,0.75,0.04324904948649822,0.04395338105485107,0.06798457575466124,0.5989666275377412,1.016264472294497,0.9999793280700014,True,0.6875,0.75,True,False,240,18
H0.05-I0.5-N0.5-S0.5-T0.9-D3,0.05,0.5,0.5,0.5,0.9,3,0.07338202002261227,0.75,0.032282623719220305,0.5,0.75,0.032092111773850476,0.03207749671429604,0.06798457575466124,0.43713019489531,0.9936459004476104,0.9940986226204284,True,0.5291666666666667,0.7291666666666666,True,False,240,18
H0.05-I0.5-N0.5-S0.9-T0-D0,0.05,0.5,0.5,0.9,0.0,0,0.010204082383682166,0.1,0.010100061200766989,0.0,0.1,0.010099577704041898,0.009979167967945658,0.010204083633192779,0.9779583888801037,0.9880304455172856,0.9999521293271912,True,0.3916666666666666,0.3,True,False,240,18
H0.05-I0.5-N0.5-S0.9-T0-D1,0.05,0.5,0.5,0.9,0.0,1,0.010204082383682166,0.25,0.008883390147547972,0.0,0.25,0.008881878922748053,0.008863181359360203,0.010204083633192779,0.8685917092882098,0.9977251040591358,0.9998298819735688,True,0.3416666666666666,0.375,True,False,240,18
H0.05-I0.5-N0.5-S0.9-T0-D3,0.05,0.5,0.5,0.9,0.0,3,0.010204082383682166,0.5,0.006504978939623221,0.25,0.5,0.006504126490089905,0.006623701722675089,0.010204083633192779,0.6491227210461733,1.018251063401405,0.999868954297742,True,0.25833333333333336,0.5,True,False,240,17
H0.05-I0.5-N0.5-S0.9-T0.6-D0,0.05,0.5,0.5,0.9,0.6,0,0.03299178712695187,0.5,0.03207768129547651,0.0,0.5,0.032075917672321014,0.030896657134465936,0.03212357846304281,0.9364954076472455,0.9631823712527153,0.9999450202419792,True,0.5291666666666667,0.5,True,False,240,18
H0.05-I0.5-N0.5-S0.9-T0.6-D1,0.05,0.5,0.5,0.9,0.6,1,0.03299178712695187,0.5,0.026637987734647248,0.1,0.5,0.026637353182871273,0.027329987812379684,0.03212357846304281,0.8283876137783724,1.0259779411502759,0.9999761786895356,True,0.425,0.5,True,False,240,18
H0.05-I0.5-N0.5-S0.9-T0.6-D3,0.05,0.5,0.5,0.9,0.6,3,0.03299178712695187,0.5,0.018866608356615897,0.5,0.5,0.018866608356615897,0.01897798410761905,0.03212357846304281,0.5752335887289789,1.0059033266021074,1.0,True,0.32916666666666666,0.5,True,False,240,18
H0.05-I0.5-N0.5-S0.9-T0.9-D0,0.05,0.5,0.5,0.9,0.9,0,0.07338202002261227,0.75,0.0701529821275431,0.0,0.75,0.07015253373446932,0.06469902503559011,0.06798457575466124,0.8816740805943126,0.9222562330702162,0.9999936083533417,True,0.6666666666666666,0.75,True,False,240,18
H0.05-I0.5-N0.5-S0.9-T0.9-D1,0.05,0.5,0.5,0.9,0.9,1,0.07338202002261227,0.5,0.058074817981696024,0.25,0.5,0.05807464935337667,0.05871154070827783,0.06798457575466124,0.800080737627367,1.0109638350787855,0.999997096360777,True,0.4458333333333333,0.5,True,False,240,18
H0.05-I0.5-N0.5-S0.9-T0.9-D3,0.05,0.5,0.5,0.9,0.9,3,0.07338202002261227,0.5,0.040777068262396646,0.5,0.5,0.040777068262396646,0.04000089516104997,0.06798457575466124,0.5451048519613375,0.9809654510630319,1.0,True,0.4041666666666666,0.5,True,False,240,18
H0.05-I0.5-N1-S0-T0-D0,0.05,0.5,1.0,0.0,0.0,0,0.020408163984787654,0.75,0.007967334878340449,0.0,0.75,0.007966886610308208,0.007640869201796026,0.020408165181811606,0.37440257768859403,0.9590244816454327,0.9999437367652941,True,0.8541666666666666,0.875,True,False,240,18
H0.05-I0.5-N1-S0-T0-D1,0.05,0.5,1.0,0.0,0.0,1,0.020408163984787654,0.75,0.007275989315836485,0.25,0.75,0.007275687768169307,0.007348474667472261,0.020408165181811606,0.3600752460118338,1.0099622674648532,0.9999585557847754,True,0.7374999999999999,0.875,True,False,240,18
H0.05-I0.5-N1-S0-T0-D3,0.05,0.5,1.0,0.0,0.0,3,0.020408163984787654,0.75,0.006216982978073244,0.25,0.75,0.006055602985545098,0.006117345244310864,0.020408165181811606,0.2997499064036708,0.983973297962405,0.9740420726424185,True,0.4458333333333333,0.75,True,False,240,18
H0.05-I0.5-N1-S0-T0.6-D0,0.05,0.5,1.0,0.0,0.6,0,0.06598357347132705,1.0,0.01962089394510283,0.0,1.0,0.01962089394510283,0.01918679014001767,0.06424715484151165,0.290781313145388,0.977875431858521,1.0,True,0.9791666666666666,1.0,True,False,240,18
H0.05-I0.5-N1-S0-T0.6-D1,0.05,0.5,1.0,0.0,0.6,1,0.06598357347132705,0.75,0.01918557373851648,0.5,0.75,0.019185156076731207,0.01906845607613586,0.06424715484151165,0.28898792643326593,0.9938955350526996,0.9999782304250596,True,0.875,0.875,True,False,240,18
H0.05-I0.5-N1-S0-T0.6-D3,0.05,0.5,1.0,0.0,0.6,3,0.06598357347132705,0.75,0.015356962542128653,0.5,0.75,0.015199592670098487,0.015299486592532673,0.06424715484151165,0.23186811182909056,0.996257336082034,0.9897525391757351,True,0.5708333333333333,0.75,True,False,240,18
H0.05-I0.5-N1-S0-T0.9-D0,0.05,0.5,1.0,0.0,0.9,0,0.14676403926264786,1.0,0.03981601039293303,0.0,1.0,0.03981601039293303,0.03711728889388212,0.13596914942474855,0.25290451993800256,0.9322201930224051,1.0,True,1.0,1.0,True,False,240,18
H0.05-I0.5-N1-S0-T0.9-D1,0.05,0.5,1.0,0.0,0.9,1,0.14676403926264786,1.0,0.03981609817433375,0.5,1.0,0.03981182882644497,0.039809261765754986,0.13596914942474855,0.27124670297819087,0.9998283003887314,0.99989277332324,True,0.9166666666666666,0.9791666666666666,True,False,240,18
H0.05-I0.5-N1-S0-T0.9-D3,0.05,0.5,1.0,0.0,0.9,3,0.14676403926264786,0.75,0.031557185750778344,0.5,0.75,0.031377025579385806,0.03117293756159818,0.13596914942474855,0.21240174172238008,0.9878237498040937,0.9942909937275349,True,0.6875,0.75,True,False,240,18
H0.05-I0.5-N1-S0.5-T0-D0,0.05,0.5,1.0,0.5,0.0,0,0.020408163984787654,0.75,0.015159236002789688,0.0,0.75,0.015158787637134033,0.01487961845053952,0.020408165181811606,0.7291012783722661,0.9815546408672104,0.9999704229384929,True,0.75,0.75,True,False,240,18
H0.05-I0.5-N1-S0.5-T0-D1,0.05,0.5,1.0,0.5,0.0,1,0.020408163984787654,0.5,0.01329905531679234,0.0,0.5,0.013297773988284311,0.01330759852519719,0.020408165181811606,0.6520723047461172,1.0006423921249552,0.9999036526672379,True,0.5625,0.625,True,False,240,18
H0.05-I0.5-N1-S0.5-T0-D3,0.05,0.5,1.0,0.5,0.0,3,0.020408163984787654,0.5,0.010056741220394265,0.5,0.5,0.010056741220394265,0.009864990299204908,0.020408165181811606,0.4833845076195154,0.9809330958222827,1.0,True,0.375,0.625,True,False,240,17
H0.05-I0.5-N1-S0.5-T0.6-D0,0.05,0.5,1.0,0.5,0.6,0,0.06598357347132705,1.0,0.04436473370338423,0.0,1.0,0.04436473370338423,0.042958671822398986,0.06424715484151165,0.6510510050060647,0.9683067661267628,1.0,True,0.8958333333333334,0.875,True,False,240,18
H0.05-I0.5-N1-S0.5-T0.6-D1,0.05,0.5,1.0,0.5,0.6,1,0.06598357347132705,0.75,0.039085338272408,0.5,0.75,0.03908451920696958,0.03991521707473785,0.06424715484151165,0.6049265745221101,1.0212324835606117,0.9999790441768032,True,0.6875,0.75,True,False,240,18
H0.05-I0.5-N1-S0.5-T0.6-D3,0.05,0.5,1.0,0.5,0.6,3,0.06598357347132705,0.75,0.029242022252726832,0.5,0.75,0.029056728576975888,0.029289975608822863,0.06424715484151165,0.4438979895738858,1.001639878243768,0.9936634452244948,True,0.5291666666666667,0.7291666666666666,True,False,240,18
H0.05-I0.5-N1-S0.5-T0.9-D0,0.05,0.5,1.0,0.5,0.9,0,0.14676403926264786,1.0,0.09485252482295974,0.0,1.0,0.09485252482295974,0.08810571904030878,0.13596914942474855,0.6003222552537916,0.9288705725520356,1.0,True,0.9791666666666666,1.0,True,False,240,18
H0.05-I0.5-N1-S0.5-T0.9-D1,0.05,0.5,1.0,0.5,0.9,1,0.14676403926264786,0.75,0.08455687767331675,0.5,0.75,0.08455523977653885,0.08594674073660724,0.13596914942474855,0.585611715025079,1.0164370196905825,0.9999806296445307,True,0.7291666666666666,0.75,True,False,240,18
H0.05-I0.5-N1-S0.5-T0.9-D3,0.05,0.5,1.0,0.5,0.9,3,0.14676403926264786,0.75,0.06244104600000898,0.5,0.75,0.062198776275635456,0.06241495137830833,0.13596914942474855,0.42527414543702347,0.9995820918550813,0.9961200245688792,True,0.5833333333333334,0.75,True,False,240,18
H0.05-I0.5-N1-S0.9-T0-D0,0.05,0.5,1.0,0.9,0.0,0,0.020408163984787654,0.25,0.019991973248228274,0.0,0.25,0.019990325694466488,0.019790213639498448,0.020408165181811606,0.9697204341483228,0.9899079692522245,0.999917589237374,True,0.4666666666666666,0.5,True,False,240,18
H0.05-I0.5-N1-S0.9-T0-D1,0.05,0.5,1.0,0.9,0.0,1,0.020408163984787654,0.5,0.016843807403105912,0.0,0.5,0.01684275599094299,0.017414682733268322,0.020408165181811606,0.853319423846717,1.033892297418287,0.9999375787114064,True,0.3958333333333333,0.5,True,False,240,18
H0.05-I0.5-N1-S0.9-T0-D3,0.05,0.5,1.0,0.9,0.0,3,0.020408163984787654,0.5,0.012040379574076068,0.5,0.5,0.012040379574076068,0.012269774301274666,0.020408165181811606,0.601218919566729,1.0190521175671656,1.0,True,0.3125,0.5,True,False,240,17
H0.05-I0.5-N1-S0.9-T0.6-D0,0.05,0.5,1.0,0.9,0.6,0,0.06598357347132705,0.5,0.0631958011656252,0.0,0.5,0.06319403917017762,0.06120776576046203,0.06424715484151165,0.9276212629960041,0.9685416535830778,0.9999721184728243,True,0.6666666666666666,0.75,True,False,240,18
H0.05-I0.5-N1-S0.9-T0.6-D1,0.05,0.5,1.0,0.9,0.6,1,0.06598357347132705,0.5,0.05231640334404224,0.25,0.5,0.05231616676582631,0.053682617331909765,0.06424715484151165,0.8135754780731507,1.0261144478698785,0.9999954779342461,True,0.4583333333333333,0.5,True,False,240,18
H0.05-I0.5-N1-S0.9-T0.6-D3,0.05,0.5,1.0,0.9,0.6,3,0.06598357347132705,0.5,0.03676363840806142,0.5,0.5,0.03676363840806142,0.03697589276461381,0.06424715484151165,0.5603802707151283,1.0057734861331313,1.0,True,0.39166666666666666,0.5,True,False,240,18
H0.05-I0.5-N1-S0.9-T0.9-D0,0.05,0.5,1.0,0.9,0.9,0,0.14676403926264786,0.75,0.13836299033005828,0.0,0.75,0.13836254200718978,0.12815600132798177,0.13596914942474855,0.8732111896881954,0.9262303526562398,0.9999967598064524,True,0.8125,0.875,True,False,240,18
H0.05-I0.5-N1-S0.9-T0.9-D1,0.05,0.5,1.0,0.9,0.9,1,0.14676403926264786,0.5,0.11519006383813979,0.5,0.5,0.11519006383813979,0.11644560404693839,0.13596914942474855,0.793420545196008,1.0108997266514483,1.0,True,0.4791666666666667,0.5,True,False,240,18
H0.05-I0.5-N1-S0.9-T0.9-D3,0.05,0.5,1.0,0.9,0.9,3,0.14676403926264786,0.5,0.08058455821962293,0.5,0.5,0.08058455821962293,0.07901681757074708,0.13596914942474855,0.5383935872011478,0.9805453962457277,1.0,True,0.4583333333333333,0.5,True,False,240,18
H0.05-I1.5-N0.1-S0-T0-D0,0.05,1.5,0.1,0.0,0.0,0,0.002040823286119651,0.25,0.0016246325495602736,0.0,0.25,0.0016229849957984856,0.001423107389987215,0.0020408348650054827,0.6973202430931983,0.8759564680471261,0.9989858914483561,True,0.47500000000000003,0.5,True,False,240,18
H0.05-I1.5-N0.1-S0-T0-D1,0.05,1.5,0.1,0.0,0.0,1,0.002040823286119651,0.25,0.001557266850104042,0.0,0.25,0.0015556122107597944,0.0013657500386060676,0.0020408348650054827,0.6692152367600901,0.8770173451742205,0.9989374721845925,True,0.2791666666666667,0.5,True,False,240,17
H0.05-I1.5-N0.1-S0-T0-D3,0.05,1.5,0.1,0.0,0.0,3,0.002040823286119651,0.25,0.001476844819144963,0.0,0.25,0.0014734856001620187,0.0012563401530250988,0.0020408348650054827,0.6156045756484184,0.8506920542623239,0.9977254082897558,True,0.125,0.4791666666666667,True,False,240,16
H0.05-I1.5-N0.1-S0-T0.6-D0,0.05,1.5,0.1,0.0,0.6,0,0.006598364234773592,0.5,0.0038105919290717235,0.0,0.5,0.0038088299336241334,0.0033853747221688673,0.006424733830975489,0.5130627230803406,0.8884117704499414,0.9995376058417205,True,0.6458333333333334,0.75,True,False,240,18
H0.05-I1.5-N0.1-S0-T0.6-D1,0.05,1.5,0.1,0.0,0.6,1,0.006598364234773592,0.5,0.003516650160242908,0.0,0.5,0.0035148747419718844,0.0032286800063897583,0.006424733830975489,0.489315213818375,0.9181123680971273,0.9994951393541799,True,0.3958333333333333,0.625,True,False,240,17
H0.05-I1.5-N0.1-S0-T0.6-D3,0.05,1.5,0.1,0.0,0.6,3,0.006598364234773592,0.5,0.0031860903439410613,0.0,0.5,0.003099521912603952,0.0027950571424368636,0.006424733830975489,0.4235984924425394,0.8772686398401038,0.9728292603184542,True,0.19583333333333333,0.625,True,False,240,17
H0.05-I1.5-N0.1-S0-T0.9-D0,0.05,1.5,0.1,0.0,0.9,0,0.014676410813905671,0.75,0.006275361881316077,0.0,0.75,0.006274913558447553,0.005783708235116292,0.013596933289299175,0.39408192564603867,0.9216533396004448,0.9999285582446076,True,0.7083333333333334,0.875,True,False,240,18
H0.05-I1.5-N0.1-S0-T0.9-D1,0.05,1.5,0.1,0.0,0.9,1,0.014676410813905671,0.75,0.0057784789356459965,0.1,0.75,0.005777938027648357,0.0058071863736898766,0.013596933289299175,0.39568164501007685,1.0049679921591115,0.9999063926677482,True,0.4791666666666667,0.75,True,False,240,17
H0.05-I1.5-N0.1-S0-T0.9-D3,0.05,1.5,0.1,0.0,0.9,3,0.014676410813905671,0.5,0.005801544806989673,0.1,0.75,0.004923806428325861,0.004800436314633725,0.013596933289299175,0.3270851692217137,0.8274410479171311,0.8487060933139193,True,0.25833333333333336,0.6875,True,False,240,17
H0.05-I1.5-N0.1-S0.5-T0-D0,0.05,1.5,0.1,0.5,0.0,0,0.002040823286119651,0.1,0.001936802103204475,0.0,0.1,0.001936318606479384,0.0018159225289100973,0.0020408348650054827,0.8897990047746015,0.9375880612198944,0.9997503633828717,True,0.425,0.3,True,False,240,18
H0.05-I1.5-N0.1-S0.5-T0-D1,0.05,1.5,0.1,0.5,0.0,1,0.002040823286119651,0.25,0.0017983529559077388,0.0,0.25,0.001796706391710303,0.0016875322563837428,0.0020408348650054827,0.8268879857757585,0.9383765577497227,0.9990844043200603,True,0.25,0.3,True,False,240,17
H0.05-I1.5-N0.1-S0.5-T0-D3,0.05,1.5,0.1,0.5,0.0,3,0.002040823286119651,0.25,0.0015943876188543387,0.0,0.25,0.0015912355818854947,0.0014719172111830523,0.0020408348650054827,0.721236973918356,0.92318655374451,0.998023042244201,True,0.09166666666666667,0.3625,True,False,240,16
H0.05-I1.5-N0.1-S0.5-T0.6-D0,0.05,1.5,0.1,0.5,0.6,0,0.006598364234773592,0.5,0.0056842584032982275,0.0,0.5,0.00568249478014273,0.0051979781179302045,0.006424733830975489,0.7877676849872416,0.9144514110959726,0.9996897355766806,True,0.5208333333333334,0.5,True,False,240,18
H0.05-I1.5-N0.1-S0.5-T0.6-D1,0.05,1.5,0.1,0.5,0.6,1,0.006598364234773592,0.5,0.004949259532246137,0.0,0.5,0.004947577034524352,0.004805281908491216,0.006424733830975489,0.7282535091299183,0.9709092596949388,0.999660050617507,True,0.3125,0.5,True,False,240,17
H0.05-I1.5-N0.1-S0.5-T0.6-D3,0.05,1.5,0.1,0.5,0.6,3,0.006598364234773592,0.5,0.003987776562597038,0.1,0.5,0.003906992438798326,0.003883701349821663,0.006424733830975489,0.5885854753750076,0.9739014432875859,0.9797420636460884,True,0.16666666666666666,0.5833333333333334,True,False,240,16
H0.05-I1.5-N0.1-S0.5-T0.9-D0,0.05,1.5,0.1,0.5,0.9,0,0.014676410813905671,0.75,0.011447372918836511,0.0,0.75,0.011446924525762712,0.010311412601892488,0.013596933289299175,0.7025840808518786,0.9007667239463463,0.999960830045725,True,0.6458333333333334,0.75,True,False,240,18
H0.05-I1.5-N0.1-S0.5-T0.9-D1,0.05,1.5,0.1,0.5,0.9,1,0.014676410813905671,0.5,0.009833526626546869,0.0,0.5,0.00983203903957178,0.00970252738042281,0.013596933289299175,0.6610967424835108,0.9866783046307711,0.9998487229422787,True,0.3333333333333333,0.625,True,False,240,17
H0.05-I1.5-N0.1-S0.5-T0.9-D3,0.05,1.5,0.1,0.5,0.9,3,0.014676410813905671,0.5,0.00758469631348317,0.1,0.5,0.0075135522227300616,0.0072051203446831516,0.013596933289299175,0.4909320429935371,0.9499550208588768,0.9906200475519847,True,0.19583333333333333,0.6041666666666666,True,False,240,17
H0.05-I1.5-N0.1-S0.9-T0-D0,0.05,1.5,0.1,0.9,0.0,0,0.002040823286119651,0.0,0.002040823286119651,0.0,0.0,0.002040823286119651,0.0020302376735559396,0.0020408348650054827,0.9948130675322513,0.9948130675322513,1.0,True,0.3541666666666667,0.08750000000000001,True,False,240,18
H0.05-I1.5-N0.1-S0.9-T0-D1,0.05,1.5,0.1,0.9,0.0,1,0.002040823286119651,0.1,0.0019379497194985324,0.0,0.1,0.0019374683510269854,0.0019088389583501167,0.0020408348650054827,0.9353278999376351,0.9849785776919184,0.9997516094113775,True,0.19583333333333333,0.19583333333333333,True,False,240,17
H0.05-I1.5-N0.1-S0.9-T0-D3,0.05,1.5,0.1,0.9,0.0,3,0.002040823286119651,0.25,0.0016884218586218395,0.0,0.25,0.0016854355672642754,0.0015960963127467098,0.0020408348650054827,0.7820845261823088,0.9453184372118413,0.9982313120726821,True,0.09166666666666667,0.3125,True,False,240,16
H0.05-I1.5-N0.1-S0.9-T0.6-D0,0.05,1.5,0.1,0.9,0.6,0,0.006598364234773592,0.1,0.006547363814391442,0.0,0.1,0.006546878751180733,0.006334048733623583,0.006424733830975489,0.9599422687585117,0.9674196994675962,0.9999259147308047,True,0.4041666666666666,0.2916666666666667,True,False,240,18
H0.05-I1.5-N0.1-S0.9-T0.6-D1,0.05,1.5,0.1,0.9,0.6,1,0.006598364234773592,0.25,0.005839125260029516,0.0,0.25,0.005837549800999636,0.005781618060384643,0.006424733830975489,0.8762199015803538,0.9901514016082981,0.9997301892047659,True,0.19583333333333333,0.375,True,False,240,17
H0.05-I1.5-N0.1-S0.9-T0.6-D3,0.05,1.5,0.1,0.9,0.6,3,0.006598364234773592,0.5,0.004629125537521818,0.1,0.5,0.004552119499194299,0.004414535245073949,0.006424733830975489,0.6690347922609676,0.9536434493494533,0.9833648844250735,True,0.1125,0.375,True,False,240,16
