persistence,rho,delay,seed,decision,alpha_m,transitions_before,persistence_upper,certified_upper,covered_so_far,remaining_before,block_budget,gap,num_agents,eta,updates,observations,exact_radius
0.5,0.0,2,108,9,0.00011111111111111112,3231,0.5379948789068085,0.538,True,3872,2000,2,1,0.02970425681600043,181,371,0.9619931366167167
0.5,0.0,2,108,10,9.090909090909092e-05,3602,0.5312891954953455,0.532,True,1872,1872,2,1,0.02988876245222457,170,342,0.9617644069617965
0.5,0.0,2,109,1,0.005,128,0.5626610172611479,0.563,True,19872,2000,3,1,0.026140921899154554,166,506,0.9664323169156546
0.5,0.0,2,109,2,0.0016666666666666668,634,0.5227692555863499,0.523,True,17872,2000,2,1,0.02645566161636578,181,371,0.9660385947328285
0.5,0.0,2,109,3,0.0008333333333333334,1005,0.5167360674105664,0.517,True,15872,2000,2,1,0.02786746549602492,181,371,0.964276315032476
0.5,0.0,2,109,4,0.0005,1376,0.5272474156483382,0.528,True,13872,2000,2,1,0.02871545482816021,181,371,0.9632208712251914
0.5,0.0,2,109,5,0.0003333333333333333,1747,0.5137962805154014,0.514,True,11872,2000,2,1,0.029515186061307108,181,371,0.9622276436650768
0.5,0.0,2,109,6,0.0002380952380952381,2118,0.5315475377059522,0.532,True,9872,2000,2,1,0.029542265406475716,181,371,0.9621940494691941
0.5,0.0,2,109,7,0.00017857142857142857,2489,0.5341267182036773,0.535,True,7872,2000,2,1,0.029644845807867134,181,371,0.9620668120522093
0.5,0.0,2,109,8,0.0001388888888888889,2860,0.5358615875028994,0.536,True,5872,2000,2,1,0.029719718708477894,181,371,0.9619739642988968
0.5,0.0,2,109,9,0.00011111111111111112,3231,0.5373781002542273,0.538,True,3872,2000,2,1,0.02970425681600043,181,371,0.9619931366167167
0.5,0.0,2,109,10,9.090909090909092e-05,3602,0.5354412282251115,0.536,True,1872,1872,2,1,0.029766423869294623,170,342,0.9619160560513224
0.5,0.0,2,110,1,0.005,128,0.6008407231107687,0.601,True,19872,2000,3,1,0.026163956045859894,166,506,0.9664034920957255
0.5,0.0,2,110,2,0.0016666666666666668,634,0.5713238671849141,0.572,True,17872,2000,3,1,0.027504489896343222,166,506,0.9647287967512006
0.5,0.0,2,110,3,0.0008333333333333334,1140,0.550369463735068,0.551,True,15872,2000,2,1,0.02746042613162886,181,371,0.9647837547531428
0.5,0.0,2,110,4,0.0005,1511,0.5389494334060752,0.539,True,13872,2000,2,1,0.02850282215941314,181,371,0.96348530402705
0.5,0.0,2,110,5,0.0003333333333333333,1882,0.5378322584515328,0.538,True,11872,2000,2,1,0.02906184041522064,181,371,0.9627904182143556
0.5,0.0,2,110,6,0.0002380952380952381,2253,0.5363073365701959,0.537,True,9872,2000,2,1,0.029401485166938298,181,371,0.9623687257712084
0.5,0.0,2,110,7,0.00017857142857142857,2624,0.5368882287096846,0.537,True,7872,2000,2,1,0.02958294820152798,181,371,0.9621435836457842
0.5,0.0,2,110,8,0.0001388888888888889,2995,0.5365008810788738,0.537,True,5872,2000,2,1,0.029687528111877772,181,371,0.962013880646001
0.5,0.0,2,110,9,0.00011111111111111112,3366,0.5337117316348646,0.534,True,3872,2000,2,1,0.02983283989748681,181,371,0.9618337215031854
0.5,0.0,2,110,10,9.090909090909092e-05,3737,0.5351201457185242,0.536,True,1872,1872,2,1,0.029766423869294623,170,342,0.9619160560513224
0.5,0.0,2,111,1,0.005,128,0.623423989438409,0.624,True,19872,2000,4,1,0.027201894739882878,153,623,0.9651063288433526
0.5,0.0,2,111,2,0.0016666666666666668,751,0.5348539785927515,0.535,True,17872,2000,2,1,0.026456126821262714,181,371,0.9660380130135735
0.5,0.0,2,111,3,0.0008333333333333334,1122,0.5286269889148452,0.529,True,15872,2000,2,1,0.027786028420959338,181,371,0.9643777970692948
0.5,0.0,2,111,4,0.0005,1493,0.519793749598057,0.52,True,13872,2000,2,1,0.028822054314773065,181,371,0.9630883582450256
0.5,0.0,2,111,5,0.0003333333333333333,1864,0.5160639564640551,0.517,True,11872,2000,2,1,0.029481891556050382,181,371,0.962268951632979
0.5,0.0,2,111,6,0.0002380952380952381,2235,0.5150203579840955,0.516,True,9872,2000,2,1,0.029854330051285582,181,371,0.9618070837792894
0.5,0.0,2,111,7,0.00017857142857142857,2606,0.5144296822949144,0.515,True,7872,2000,2,1,0.030074464750010143,181,371,0.9615343092286609
0.5,0.0,2,111,8,0.0001388888888888889,2977,0.5148317824345986,0.515,True,5872,2000,2,1,0.03019249882149069,181,371,0.961388117424373
0.5,0.0,2,111,9,0.00011111111111111112,3348,0.5189043694150969,0.519,True,3872,2000,2,1,0.030188323475700784,181,371,0.9613932880209451
0.5,0.0,2,111,10,9.090909090909092e-05,3719,0.5244871077467261,0.525,True,1872,1872,2,1,0.030068411221182558,170,342,0.9615418081304264
0.5,0.0,2,112,1,0.005,128,0.5932589951979015,0.594,True,19872,2000,3,1,0.026167786522199532,166,506,0.9663986988144605
0.5,0.0,2,112,2,0.0016666666666666668,634,0.5541582038653994,0.555,True,17872,2000,2,1,0.026364337976800427,181,371,0.9661528041013648
0.5,0.0,2,112,3,0.0008333333333333334,1005,0.5217068821572262,0.522,True,15872,2000,2,1,0.027839893153412103,181,371,0.9643106716681091
0.5,0.0,2,112,4,0.0005,1376,0.5170887998149435,0.518,True,13872,2000,2,1,0.02884279348990097,181,371,0.963062581862693
0.5,0.0,2,112,5,0.0003333333333333333,1747,0.5120792016320731,0.513,True,11872,2000,2,1,0.029524835992726765,181,371,0.962215671836852
0.5,0.0,2,112,6,0.0002380952380952381,2118,0.5159955711890556,0.516,True,9872,2000,2,1,0.029854330051285582,181,371,0.9618070837792894
0.5,0.0,2,112,7,0.00017857142857142857,2489,0.5144776230898985,0.515,True,7872,2000,2,1,0.030074464750010143,181,371,0.9615343092286609
0.5,0.0,2,112,8,0.0001388888888888889,2860,0.5163227683655557,0.517,True,5872,2000,2,1,0.03016422163505827,181,371,0.9614231360168048
0.5,0.0,2,112,9,0.00011111111111111112,3231,0.5188516415898369,0.519,True,3872,2000,2,1,0.030188323475700784,181,371,0.9613932880209451
0.5,0.0,2,112,10,9.090909090909092e-05,3602,0.5232558107888974,0.524,True,1872,1872,2,1,0.03009049057841788,170,342,0.961514457584284
0.5,0.0,2,113,1,0.005,128,0.5932589951979015,0.594,True,19872,2000,3,1,0.026167786522199532,166,506,0.9663986988144605
0.5,0.0,2,113,2,0.0016666666666666668,634,0.5478988715327583,0.548,True,17872,2000,2,1,0.02641701213381558,181,371,0.9660869266350223
0.5,0.0,2,113,3,0.0008333333333333334,1005,0.5316338002320573,0.532,True,15872,2000,2,1,0.027756750480622438,181,371,0.9644142866808222
0.5,0.0,2,113,4,0.0005,1376,0.5301465104092966,0.531,True,13872,2000,2,1,0.028665328978014947,181,371,0.9632831951144868
0.5,0.0,2,113,5,0.0003333333333333333,1747,0.5326524793881657,0.533,True,11872,2000,2,1,0.029192186179526982,181,371,0.9626285398406255
0.5,0.0,2,113,6,0.0002380952380952381,2118,0.5268387053476395,0.527,True,9872,2000,2,1,0.029662357146240246,181,371,0.9620450950618509
0.5,0.0,2,113,7,0.00017857142857142857,2489,0.5249105679124086,0.525,True,7872,2000,2,1,0.02990266998826778,181,371,0.9617471705650406
0.5,0.0,2,113,8,0.0001388888888888889,2860,0.5222596952439689,0.523,True,5872,2000,2,1,0.030058208213686863,181,371,0.9615544475421759
0.5,0.0,2,113,9,0.00011111111111111112,3231,0.526267590592343,0.527,True,3872,2000,2,1,0.03002367189875443,181,371,0.9615972334823193
0.5,0.0,2,113,10,9.090909090909092e-05,3602,0.5279660150165895,0.528,True,1872,1872,2,1,0.029996795691388873,170,342,0.9616305323388207
0.5,0.0,2,114,1,0.005,128,0.5237953362251044,0.524,True,19872,2000,2,2,0.02801172871137841,166,340,0.9638209635622909
0.5,0.0,2,114,2,0.0016666666666666668,468,0.5579892429795872,0.558,True,17872,2000,2,1,0.026332420610895385,181,371,0.9661927260524322
0.5,0.0,2,114,3,0.0008333333333333334,839,0.5552775757832802,0.556,True,15872,2000,2,1,0.027343238967876615,181,371,0.9649299450016928
0.5,0.0,2,114,4,0.0005,1210,0.5352602349725294,0.536,True,13872,2000,2,1,0.02856881612625052,181,371,0.9634032172894111
0.5,0.0,2,114,5,0.0003333333333333333,1581,0.5433357873280764,0.544,True,11872,2000,2,1,0.028879509424891498,181,371,0.963016951683407
0.5,0.0,2,114,6,0.0002380952380952381,1952,0.5376869714489314,0.538,True,9872,2000,2,1,0.029370831403520436,181,371,0.9624067688599521
0.5,0.0,2,114,7,0.00017857142857142857,2323,0.5395517483520098,0.54,True,7872,2000,2,1,0.02948364135489111,181,371,0.9622667805933162
0.5,0.0,2,114,8,0.0001388888888888889,2694,0.5410737567713837,0.542,True,5872,2000,2,1,0.029513417548982557,181,371,0.9622298377376753
0.5,0.0,2,114,9,0.00011111111111111112,3065,0.5372091217773307,0.538,True,3872,2000,2,1,0.02970425681600043,181,371,0.9619931366167167
0.5,0.0,2,114,10,9.090909090909092e-05,3436,0.5372599385871611,0.538,True,1872,1872,2,1,0.0296999018025899,170,342,0.9619985368568307
0.5,0.0,2,115,1,0.005,128,0.6969342762325315,0.697,True,19872,2000,5,1,0.027630161967295386,142,722,0.9645720876691097
0.5,0.0,2,115,2,0.0016666666666666668,850,0.5355734844210989,0.536,True,17872,2000,2,1,0.026455036933751595,181,371,0.96603937587335
0.5,0.0,2,115,3,0.0008333333333333334,1221,0.5351063597952379,0.536,True,15872,2000,2,1,0.027711192427898674,181,371,0.9644710719288943
0.5,0.0,2,115,4,0.0005,1592,0.5251954677943531,0.526,True,13872,2000,2,1,0.028745735204549438,181,371,0.9631832261487057
0.5,0.0,2,115,5,0.0003333333333333333,1963,0.518524951501243,0.519,True,11872,2000,2,1,0.029456058252300653,181,371,0.9623010051461741
0.5,0.0,2,115,6,0.0002380952380952381,2334,0.5222199255427896,0.523,True,9872,2000,2,1,0.029743618525231757,181,371,0.9619443307622066
0.5,0.0,2,115,7,0.00017857142857142857,2705,0.525426958389282,0.526,True,7872,2000,2,1,0.029880757792016488,181,371,0.9617743278848133
0.5,0.0,2,115,8,0.0001388888888888889,3076,0.5241398694686796,0.525,True,5872,2000,2,1,0.03001581652976911,181,371,0.9616069658095284
0.5,0.0,2,115,9,0.00011111111111111112,3447,0.5218582430404587,0.522,True,3872,2000,2,1,0.030133271129261178,181,371,0.9614614683565029
0.5,0.0,2,115,10,9.090909090909092e-05,3818,0.5228094266333164,0.523,True,1872,1872,2,1,0.030111669647232508,170,342,0.9614882238050481
0.5,0.0,2,116,1,0.005,128,0.5549433063592679,0.555,True,19872,2000,2,1,0.024970673762265107,181,371,0.9678988880162567
0.5,0.0,2,116,2,0.0016666666666666668,499,0.5594397317499651,0.56,True,17872,2000,3,1,0.027538950474052068,166,506,0.9646858205065402
0.5,0.0,2,116,3,0.0008333333333333334,1005,0.5514289476692247,0.552,True,15872,2000,2,1,0.027438483789777094,181,371,0.9648111243741269
0.5,0.0,2,116,4,0.0005,1376,0.5467873141407358,0.547,True,13872,2000,2,1,0.028295481724836164,181,371,0.9637432969080364
0.5,0.0,2,116,5,0.0003333333333333333,1747,0.5406345703201898,0.541,True,11872,2000,2,1,0.0289742453659351,181,371,0.962899235281423
0.5,0.0,2,116,6,0.0002380952380952381,2118,0.5362529948230017,0.537,True,9872,2000,2,1,0.029401485166938298,181,371,0.9623687257712084
0.5,0.0,2,116,7,0.00017857142857142857,2489,0.5373294786049874,0.538,True,7872,2000,2,1,0.029550707474849218,181,371,0.962183576875588
0.5,0.0,2,116,8,0.0001388888888888889,2860,0.5292381754267439,0.53,True,5872,2000,2,1,0.029894419514460528,181,371,0.9617573957659442
0.5,0.0,2,116,9,0.00011111111111111112,3231,0.5308989254155396,0.531,True,3872,2000,2,1,0.029919960282810125,181,371,0.961725742630017
0.5,0.0,2,116,10,9.090909090909092e-05,3602,0.5285199743747933,0.529,True,1872,1872,2,1,0.029971128560400028,170,342,0.9616623354537077
0.5,0.0,2,117,1,0.005,128,0.623423989438409,0.624,True,19872,2000,4,1,0.027201894739882878,153,623,0.9651063288433526
0.5,0.0,2,117,2,0.0016666666666666668,751,0.5665719641346249,0.567,True,17872,2000,3,1,0.02752083286311311,166,506,0.9647084147495782
0.5,0.0,2,117,3,0.0008333333333333334,1257,0.5553083285464746,0.556,True,15872,2000,2,1,0.027343238967876615,181,371,0.9649299450016928
0.5,0.0,2,117,4,0.0005,1628,0.5361151157510207,0.537,True,13872,2000,2,1,0.028547505959702235,181,371,0.9634297224365265
0.5,0.0,2,117,5,0.0003333333333333333,1999,0.5315153603458074,0.532,True,11872,2000,2,1,0.029215937290048826,181,371,0.9625990490188272
0.5,0.0,2,117,6,0.0002380952380952381,2370,0.5326795553233771,0.533,True,9872,2000,2,1,0.02951576790951022,181,371,0.9622269218079786
0.5,0.0,2,117,7,0.00017857142857142857,2741,0.5380497603302896,0.539,True,7872,2000,2,1,0.0295176047783237,181,371,0.962224642944728
0.5,0.0,2,117,8,0.0001388888888888889,3112,0.5343067490432059,0.535,True,5872,2000,2,1,0.029751030094110682,181,371,0.9619351414984546
0.5,0.0,2,117,9,0.00011111111111111112,3483,0.5352566477907068,0.536,True,3872,2000,2,1,0.029770320984106525,181,371,0.9619112244722785
0.5,0.0,2,117,10,9.090909090909092e-05,3854,0.530246579601602,0.531,True,1872,1872,2,1,0.02991711393519783,170,342,0.9617292700515752
0.5,0.0,2,118,1,0.005,128,0.5626610172611479,0.563,True,19872,2000,3,1,0.026140921899154554,166,506,0.9664323169156546
0.5,0.0,2,118,2,0.0016666666666666668,634,0.5557215974601172,0.556,True,17872,2000,2,1,0.026354385179699607,181,371,0.9661652526315986
0.5,0.0,2,118,3,0.0008333333333333334,1005,0.560311267025779,0.561,True,15872,2000,3,1,0.028531601622937663,166,506,0.9634495048869502
0.5,0.0,2,118,4,0.0005,1511,0.5475086745322596,0.548,True,13872,2000,2,1,0.02826622400435785,181,371,0.9637797133888928
0.5,0.0,2,118,5,0.0003333333333333333,1882,0.5436506896476696,0.544,True,11872,2000,2,1,0.028879509424891498,181,371,0.963016951683407
0.5,0.0,2,118,6,0.0002380952380952381,2253,0.542937320121589,0.543,True,9872,2000,2,1,0.029205053903459236,181,371,0.962612562261414
0.5,0.0,2,118,7,0.00017857142857142857,2624,0.5346096275056377,0.535,True,7872,2000,2,1,0.029644845807867134,181,371,0.9620668120522093
0.5,0.0,2,118,8,0.0001388888888888889,2995,0.532840019936865,0.533,True,5872,2000,2,1,0.029811022496174018,181,371,0.9618607664448068
0.5,0.0,2,118,9,0.00011111111111111112,3366,0.5313418913694568,0.532,True,3872,2000,2,1,0.029891808020976948,181,371,0.9617606323604837
0.5,0.0,2,118,10,9.090909090909092e-05,3737,0.5300502450734655,0.531,True,1872,1872,2,1,0.02991711393519783,170,342,0.9617292700515752
0.5,0.0,2,119,1,0.005,128,0.689707559135351,0.69,True,19872,2000,5,1,0.027715320630731625,142,722,0.9644659261105757
0.5,0.0,2,119,2,0.0016666666666666668,850,0.5531156262826292,0.554,True,17872,2000,2,1,0.02637363900723579,181,371,0.9661411710497009
0.5,0.0,2,119,3,0.0008333333333333334,1221,0.5448874566931612,0.545,True,15872,2000,2,1,0.027577475466960717,181,371,0.9646377799452033
0.5,0.0,2,119,4,0.0005,1592,0.5395952192078259,0.54,True,13872,2000,2,1,0.028479434831084123,181,371,0.9635143978052739
0.5,0.0,2,119,5,0.0003333333333333333,1963,0.5383413927826601,0.539,True,11872,2000,2,1,0.029033432620923647,181,371,0.9628257057166931
0.5,0.0,2,119,6,0.0002380952380952381,2334,0.5303425373776731,0.531,True,9872,2000,2,1,0.029567934870386135,181,371,0.9621622066040492
0.5,0.0,2,119,7,0.00017857142857142857,2705,0.529115324748675,0.53,True,7872,2000,2,1,0.02978451771698239,181,371,0.9618936240257143
0.5,0.0,2,119,8,0.0001388888888888889,3076,0.5286815002806553,0.529,True,5872,2000,2,1,0.029920460485699154,181,371,0.9617251227414115
0.5,0.0,2,119,9,0.00011111111111111112,3447,0.5270704846058133,0.528,True,3872,2000,2,1,0.029999080234694803,181,371,0.961627701760076
0.5,0.0,2,119,10,9.090909090909092e-05,3818,0.5275149185186006,0.528,True,1872,1872,2,1,0.029996795691388873,170,342,0.9616305323388207
0.5,0.0,2,120,1,0.005,128,0.6457641978324666,0.646,True,19872,2000,4,1,0.027110935843028743,153,623,0.9652198700302956
0.5,0.0,2,120,2,0.0016666666666666668,751,0.538830621955855,0.539,True,17872,2000,2,1,0.026450198344531054,181,371,0.9660454263758064
0.5,0.0,2,120,3,0.0008333333333333334,1122,0.5357328534513897,0.536,True,15872,2000,2,1,0.027711192427898674,181,371,0.9644710719288943
0.5,0.0,2,120,4,0.0005,1493,0.5324910496008517,0.533,True,13872,2000,2,1,0.028628705407991947,181,371,0.963328736152295
0.5,0.0,2,120,5,0.0003333333333333333,1864,0.5406783418197338,0.541,True,11872,2000,2,1,0.0289742453659351,181,371,0.962899235281423
0.5,0.0,2,120,6,0.0002380952380952381,2235,0.5444700159145524,0.545,True,9872,2000,2,1,0.029132873329974735,181,371,0.9627021944146894
0.5,0.0,2,120,7,0.00017857142857142857,2606,0.5469556115099509,0.547,True,7872,2000,2,1,0.02922176566967306,181,371,0.9625918124335037
0.5,0.0,2,120,8,0.0001388888888888889,2977,0.5466559362864323,0.547,True,5872,2000,2,1,0.02931742139242468,181,371,0.9624730612112375
0.5,0.0,2,120,9,0.00011111111111111112,3348,0.5418429146856775,0.542,True,3872,2000,2,1,0.029561508508272088,181,371,0.9621701782739887
0.5,0.0,2,120,10,9.090909090909092e-05,3719,0.5427174664892881,0.543,True,1872,1872,2,1,0.029518020861854115,170,342,0.9622241267431376
0.5,0.0,2,121,1,0.005,128,0.6531566979306174,0.654,True,19872,2000,4,1,0.027055342526349335,153,623,0.9652892782781605
0.5,0.0,2,121,2,0.0016666666666666668,751,0.5533825627566142,0.554,True,17872,2000,2,1,0.02637363900723579,181,371,0.9661411710497009
0.5,0.0,2,121,3,0.0008333333333333334,1122,0.5312928026822521,0.532,True,15872,2000,2,1,0.027756750480622438,181,371,0.9644142866808222
0.5,0.0,2,121,4,0.0005,1493,0.523137813247381,0.524,True,13872,2000,2,1,0.02877356545432527,181,371,0.963148629755146
0.5,0.0,2,121,5,0.0003333333333333333,1864,0.5246363461469385,0.525,True,11872,2000,2,1,0.029360921801404764,181,371,0.9624190679147242
0.5,0.0,2,121,6,0.0002380952380952381,2235,0.5194906961222776,0.52,True,9872,2000,2,1,0.029795962278694747,181,371,0.9618794360838936
0.5,0.0,2,121,7,0.00017857142857142857,2606,0.5197971101359857,0.52,True,7872,2000,2,1,0.029999314284557203,181,371,0.9616274117702563
0.5,0.0,2,121,8,0.0001388888888888889,2977,0.5198656536727289,0.52,True,5872,2000,2,1,0.03011518221240514,181,371,0.9614838730585133
0.5,0.0,2,121,9,0.00011111111111111112,3348,0.517412523445109,0.518,True,3872,2000,2,1,0.03020488605536549,181,371,0.9613727778707123
0.5,0.0,2,121,10,9.090909090909092e-05,3719,0.5169685817686243,0.517,True,1872,1872,2,1,0.03021987044742244,170,342,0.9613542228569646
0.5,0.0,2,122,1,0.005,128,0.5932589951979015,0.594,True,19872,2000,3,1,0.026167786522199532,166,506,0.9663986988144605
0.5,0.0,2,122,2,0.0016666666666666668,634,0.5713238671849141,0.572,True,17872,2000,3,1,0.027504489896343222,166,506,0.9647287967512006
0.5,0.0,2,122,3,0.0008333333333333334,1140,0.5703702345013362,0.571,True,15872,2000,3,1,0.028468837474337406,166,506,0.9635275814759349
0.5,0.0,2,122,4,0.0005,1646,0.5595001309826253,0.56,True,13872,2000,3,1,0.02920242379628294,166,506,0.9626158279650848
0.5,0.0,2,122,5,0.0003333333333333333,2152,0.5525770935432774,0.553,True,11872,2000,2,1,0.02855155940074598,181,371,0.9634246807360162
0.5,0.0,2,122,6,0.0002380952380952381,2523,0.543812775426068,0.544,True,9872,2000,2,1,0.029169382612505474,181,371,0.9626568558886003
0.5,0.0,2,122,7,0.00017857142857142857,2894,0.5422639361541228,0.543,True,7872,2000,2,1,0.029376579646423033,181,371,0.9623996347213629
0.5,0.0,2,122,8,0.0001388888888888889,3265,0.5415422121135162,0.542,True,5872,2000,2,1,0.029513417548982557,181,371,0.9622298377376753
0.5,0.0,2,122,9,0.00011111111111111112,3636,0.5397701989619303,0.54,True,3872,2000,2,1,0.02963465183073586,181,371,0.9620794547614473
0.5,0.0,2,122,10,9.090909090909092e-05,4007,0.5332712823691061,0.534,True,1872,1872,2,1,0.029829379865527045,170,342,0.9618380104667587
0.5,0.0,2,123,1,0.005,128,0.5703513313289674,0.571,True,19872,2000,3,1,0.026150165348815202,166,506,0.9664207495112984
0.5,0.0,2,123,2,0.0016666666666666668,634,0.5384925882629368,0.539,True,17872,2000,2,1,0.026450198344531054,181,371,0.9660454263758064
0.5,0.0,2,123,3,0.0008333333333333334,1005,0.52071311197468,0.521,True,15872,2000,2,1,0.02784608700788635,181,371,0.9643029535771825
0.5,0.0,2,123,4,0.0005,1376,0.5301465104092966,0.531,True,13872,2000,2,1,0.028665328978014947,181,371,0.9632831951144868
0.5,0.0,2,123,5,0.0003333333333333333,1747,0.5309406753238384,0.531,True,11872,2000,2,1,0.02923892283225998,181,371,0.9625705105487612
0.5,0.0,2,123,6,0.0002380952380952381,2118,0.5362529948230017,0.537,True,9872,2000,2,1,0.029401485166938298,181,371,0.9623687257712084
0.5,0.0,2,123,7,0.00017857142857142857,2489,0.5333257977186017,0.534,True,7872,2000,2,1,0.02967450240612421,181,371,0.9620300335083933
0.5,0.0,2,123,8,0.0001388888888888889,2860,0.5355131360909335,0.536,True,5872,2000,2,1,0.029719718708477894,181,371,0.9619739642988968
0.5,0.0,2,123,9,0.00011111111111111112,3231,0.5336763851833544,0.534,True,3872,2000,2,1,0.02983283989748681,181,371,0.9618337215031854
0.5,0.0,2,123,10,9.090909090909092e-05,3602,0.5301816221795066,0.531,True,1872,1872,2,1,0.02991711393519783,170,342,0.9617292700515752
0.5,0.0,2,124,1,0.005,128,0.6605219340798579,0.661,True,19872,2000,4,1,0.026992233050068547,153,623,0.9653680822225791
0.5,0.0,2,124,2,0.0016666666666666668,751,0.5875963618617754,0.588,True,17872,2000,3,1,0.02742642583386202,166,506,0.9648261654281813
0.5,0.0,2,124,3,0.0008333333333333334,1257,0.5726526591629381,0.573,True,15872,2000,3,1,0.02845367727123965,166,506,0.9635464422023978
0.5,0.0,2,124,4,0.0005,1763,0.5515316526342022,0.552,True,13872,2000,2,1,0.02814144341869645,181,371,0.9639350562622571
0.5,0.0,2,124,5,0.0003333333333333333,2134,0.5626376832352344,0.563,True,11872,2000,3,1,0.029604229453124565,166,506,0.9621171870702675
0.5,0.0,2,124,6,0.0002380952380952381,2640,0.556387763402596,0.557,True,9872,2000,2,1,0.02862882641016253,181,371,0.9633285856801205
0.5,0.0,2,124,7,0.00017857142857142857,3011,0.5553065129693657,0.556,True,7872,2000,2,1,0.028823022072890045,181,371,0.963087155402911
0.5,0.0,2,124,8,0.0001388888888888889,3382,0.5443330821819302,0.545,True,5872,2000,2,1,0.029398442521794098,181,371,0.9623725017299369
0.5,0.0,2,124,9,0.00011111111111111112,3753,0.5386069804862401,0.539,True,3872,2000,2,1,0.029669896032633616,181,371,0.9620357458963356
0.5,0.0,2,124,10,9.090909090909092e-05,4124,0.5384250979538684,0.539,True,1872,1872,2,1,0.029665304302013383,170,342,0.9620414401961226
0.5,0.0,2,125,1,0.005,128,0.623423989438409,0.624,True,19872,2000,4,1,0.027201894739882878,153,623,0.9651063288433526
0.5,0.0,2,125,2,0.0016666666666666668,751,0.5268904769755365,0.527,True,17872,2000,2,1,0.026457863863894156,181,371,0.9660358409203845
0.5,0.0,2,125,3,0.0008333333333333334,1122,0.529515742170687,0.53,True,15872,2000,2,1,0.027776712281282104,181,371,0.9643894076406525
0.5,0.0,2,125,4,0.0005,1493,0.5284843487888949,0.529,True,13872,2000,2,1,0.02869937793756825,181,371,0.9632408595054837
0.5,0.0,2,125,5,0.0003333333333333333,1864,0.5262423781388772,0.527,True,11872,2000,2,1,0.02932326840779437,181,371,0.9624658034517194
0.5,0.0,2,125,6,0.0002380952380952381,2235,0.529315038789275,0.53,True,9872,2000,2,1,0.029592776685285375,181,371,0.9621313925250403
0.5,0.0,2,125,7,0.00017857142857142857,2606,0.5320503819479719,0.533,True,7872,2000,2,1,0.029703296477062716,181,371,0.9619943274367284
0.5,0.0,2,125,8,0.0001388888888888889,2977,0.532268094230409,0.533,True,5872,2000,2,1,0.029811022496174018,181,371,0.9618607664448068
0.5,0.0,2,125,9,0.00011111111111111112,3348,0.533509420623087,0.534,True,3872,2000,2,1,0.02983283989748681,181,371,0.9618337215031854
0.5,0.0,2,125,10,9.090909090909092e-05,3719,0.5325349627351632,0.533,True,1872,1872,2,1,0.029859519095708026,170,342,0.9618006520271413
0.5,0.0,2,126,1,0.005,128,0.6531566979306174,0.654,True,19872,2000,4,1,0.027055342526349335,153,623,0.9652892782781605
0.5,0.0,2,126,2,0.0016666666666666668,751,0.5599819824992014,0.56,True,17872,2000,3,1,0.027538950474052068,166,506,0.9646858205065402
0.5,0.0,2,126,3,0.0008333333333333334,1257,0.5702907180951851,0.571,True,15872,2000,3,1,0.028468837474337406,166,506,0.9635275814759349
0.5,0.0,2,126,4,0.0005,1763,0.5616698175091535,0.562,True,13872,2000,3,1,0.029187737048871898,166,506,0.9626340643588471
0.5,0.0,2,126,5,0.0003333333333333333,2269,0.5571557766271981,0.558,True,11872,2000,2,1,0.028340381828866727,181,371,0.9636874160630089
0.5,0.0,2,126,6,0.0002380952380952381,2640,0.5484787456974957,0.549,True,9872,2000,2,1,0.02897840818902927,181,371,0.9628940633425597
0.5,0.0,2,126,7,0.00017857142857142857,3011,0.5460565745497714,0.547,True,7872,2000,2,1,0.02922176566967306,181,371,0.9625918124335037
0.5,0.0,2,126,8,0.0001388888888888889,3382,0.5446274758868087,0.545,True,5872,2000,2,1,0.029398442521794098,181,371,0.9623725017299369
0.5,0.0,2,126,9,0.00011111111111111112,3753,0.5433848117700038,0.544,True,3872,2000,2,1,0.029484836981162797,181,371,0.9622652971417622
0.5,0.0,2,126,10,9.090909090909092e-05,4124,0.5422906444709623,0.543,True,1872,1872,2,1,0.029518020861854115,170,342,0.9622241267431376
0.5,0.0,2,127,1,0.005,128,0.5932589951979015,0.594,True,19872,2000,3,1,0.026167786522199532,166,506,0.9663986988144605
0.5,0.0,2,127,2,0.0016666666666666668,634,0.5541582038653994,0.555,True,17872,2000,2,1,0.026364337976800427,181,371,0.9661528041013648
0.5,0.0,2,127,3,0.0008333333333333334,1005,0.5593251242748123,0.56,True,15872,2000,3,1,0.02853678825864442,166,506,0.9634430534514844
0.5,0.0,2,127,4,0.0005,1511,0.5429014036801818,0.543,True,13872,2000,2,1,0.02840499047290087,181,371,0.9636070182307372
0.5,0.0,2,127,5,0.0003333333333333333,1882,0.5346563171062582,0.535,True,11872,2000,2,1,0.02914237519158009,181,371,0.9626903942413643
0.5,0.0,2,127,6,0.0002380952380952381,2253,0.5332111174363795,0.534,True,9872,2000,2,1,0.029488442092559713,181,371,0.9622608241941426
0.5,0.0,2,127,7,0.00017857142857142857,2624,0.5349894448512961,0.535,True,7872,2000,2,1,0.029644845807867134,181,371,0.9620668120522093
0.5,0.0,2,127,8,0.0001388888888888889,2995,0.530176452476975,0.531,True,5872,2000,2,1,0.02986750225013876,181,371,0.9617907571888878
0.5,0.0,2,127,9,0.00011111111111111112,3366,0.5263035985248861,0.527,True,3872,2000,2,1,0.03002367189875443,181,371,0.9615972334823193
