persistence,rho,delay,seed,simultaneous_coverage,largest_action_radius,online_error,oracle_error,static_error,worst_mixing_error,online_to_oracle,first_updating_gap,final_gap,median_selected_q,final_transition_count
0.5,0.9,0,117,True,0.9931700006959556,0.0013612561851080248,0.0011542838757403007,0.0001764122250796,0.0012154374370398533,1.179307979360781,3,2,1.0,3944
0.5,0.9,0,118,True,0.9931700006959556,0.0013719997572052389,0.0011542838757403007,0.0001763222767221,0.0012154374370398533,1.1886155442700834,3,2,1.0,4214
0.5,0.9,0,119,True,0.9929814283201159,0.0013719995826635039,0.0011542838757403007,0.0001763354049248,0.0012154374370398533,1.1886153930579435,4,2,1.0,4061
0.5,0.9,0,120,True,0.993242585690517,0.0013553017798925788,0.0011542838757403007,0.0001762750554964,0.0012154374370398533,1.174149451774465,3,2,1.0,3431
0.5,0.9,0,121,True,0.9926950741437626,0.001374441788316631,0.0011542838757403007,0.0001764206906704,0.0012154374370398533,1.190731168652193,4,2,1.0,4466
0.5,0.9,0,122,True,0.9925477481061418,0.0013732014492566207,0.0011542838757403007,0.0001618177807963,0.0012154374370398533,1.1896566157747956,5,2,1.0,4295
0.5,0.9,0,123,True,0.9936387848777122,0.0013732013548462291,0.0011542838757403007,0.000176490627305,0.0012154374370398533,1.1896565339834844,2,2,1.0,3809
0.5,0.9,0,124,False,0.9931700006959556,0.0013542051670147606,0.0011542838757403007,0.0001763264230106,0.0012154374370398533,1.1731994143522453,3,2,1.0,3602
0.5,0.9,0,125,True,0.9930969923887545,0.0013655835929608044,0.0011542838757403007,0.0001763146423958,0.0012154374370398533,1.1830569772838475,3,2,1.0,4079
0.5,0.9,0,126,True,0.9926950741437626,0.0013697103795014354,0.0011542838757403007,0.0001762939768045,0.0012154374370398533,1.1866321693378683,4,2,1.0,4331
0.5,0.9,0,127,True,0.9929109068007695,0.0013665597292548308,0.0011542838757403007,0.000176526875911,0.0012154374370398533,1.183902641261784,4,2,1.0,4061
0.5,0.9,2,0,True,0.9651734466034493,0.0010008507153611685,0.0010253182738078131,0.0008778958025171,0.0014701451585273579,0.9761366211139714,4,2,1.0,4196
0.5,0.9,2,1,True,0.9664227501932352,0.0010045163339481868,0.0010253182738078131,0.0008785530942763,0.0014701451585273579,0.9797117242606315,3,2,1.0,3944
0.5,0.9,2,2,True,0.966456788546528,0.001018339661515882,0.0010253182738078131,0.0008784818216682,0.0014701451585273579,0.9931937111917317,3,2,1.0,3944
0.5,0.9,2,3,True,0.9664096725740515,0.0010145595148488634,0.0010253182738078131,0.0008783266158835,0.0014701451585273579,0.9895069080169673,3,2,1.0,4079
0.5,0.9,2,4,True,0.9664207495112984,0.0010089332738143887,0.0010253182738078131,0.0008786695787034,0.0014701451585273579,0.9840195962444188,3,2,1.0,3944
0.5,0.9,2,5,True,0.9651063288433526,0.0010099479560881257,0.0010253182738078131,0.0008786955084105,0.0014701451585273579,0.985009222880028,4,2,1.0,4196
0.5,0.9,2,6,True,0.9664021014505,0.0009955149840907204,0.0010253182738078131,0.0008784081415859,0.0014701451585273579,0.970932645522439,3,2,1.0,4079
0.5,0.9,2,7,True,0.9651330589194899,0.0010109393955556238,0.0010253182738078131,0.0008778825842195,0.0014701451585273579,0.9859761806460454,4,2,1.0,4196
0.5,0.9,2,8,True,0.9651063288433526,0.000989658245322353,0.0010253182738078131,0.0008786774466105,0.0014701451585273579,0.9652205277166996,4,2,1.0,4196
0.5,0.9,2,9,True,0.966456788546528,0.0010089291136623222,0.0010253182738078131,0.0008780038745882,0.0014701451585273579,0.9840155388193511,3,2,1.0,4349
0.5,0.9,2,10,True,0.9663986988144605,0.001007879911944827,0.0010253182738078131,0.0008784432486117,0.0014701451585273579,0.9829922451316276,3,2,1.0,3944
0.5,0.9,2,11,True,0.9660802105059708,0.0010169337717831962,0.0010253182738078131,0.0008786403438496,0.0014701451585273579,0.991822537217172,4,2,1.0,4061
0.5,0.9,2,12,True,0.9661303285114786,0.0010056701046385946,0.0010253182738078131,0.0008784234251472,0.0014701451585273579,0.9808370047904741,4,2,1.0,4061
0.5,0.9,2,13,True,0.966456788546528,0.001005662150982352,0.0010253182738078131,0.0008786834122706,0.0014701451585273579,0.9808292475345608,3,2,1.0,4079
0.5,0.9,2,14,True,0.9660942596122387,0.0009896605159481911,0.0010253182738078131,0.000878134998646,0.0014701451585273579,0.9652227422737755,4,2,1.0,4061
0.5,0.9,2,15,True,0.9664034920957255,0.0010202074647090548,0.0010253182738078131,0.0008781810888571,0.0014701451585273579,0.9950153925573004,3,2,1.0,4079
0.5,0.9,2,16,True,0.9664227501932352,0.0009982492070348945,0.0010253182738078131,0.0008786893061587,0.0014701451585273579,0.9735993520603219,3,2,1.0,3944
0.5,0.9,2,17,True,0.9664021014505,0.0010183386794882796,0.0010253182738078131,0.0008785694367473,0.0014701451585273579,0.9931927534134227,3,2,1.0,3944
0.5,0.9,2,18,True,0.9664034920957255,0.001009947963111817,0.0010253182738078131,0.0008780674345273,0.0014701451585273579,0.9850092297302827,3,2,1.0,4079
0.5,0.9,2,19,True,0.9661785506677293,0.0010128145644159722,0.0010253182738078131,0.0008784432486117,0.0014701451585273579,0.987805045797726,4,2,1.0,4061
0.5,0.9,2,20,True,0.9664227501932352,0.0009911623712863594,0.0010253182738078131,0.0008786504154959,0.0014701451585273579,0.9666875121667284,3,2,1.0,4214
0.5,0.9,2,21,True,0.9661411710497009,0.001005660440806601,0.0010253182738078131,0.0008780957726204,0.0014701451585273579,0.9808275795883291,4,2,1.0,4061
0.5,0.9,2,22,True,0.9664034920957255,0.0010202041541312987,0.0010253182738078131,0.0008181963233633,0.0014701451585273579,0.9950121637279303,3,2,1.0,3944
0.5,0.9,2,23,True,0.9663986988144605,0.0010109420038874747,0.0010253182738078131,0.0008783830211047,0.0014701451585273579,0.9859787245701298,3,2,1.0,4079
0.5,0.9,2,24,True,0.9661411710497009,0.0010045193163899851,0.0010253182738078131,0.0008786270782984,0.0014701451585273579,0.9797146330567336,4,2,1.0,4061
0.5,0.9,2,25,True,0.9661108939468538,0.0009969024225549748,0.0010253182738078131,0.0008785998788046,0.0014701451585273579,0.9722858238473523,4,2,1.0,4196
0.5,0.9,2,26,True,0.9651734466034493,0.0009982601451129587,0.0010253182738078131,0.0008784818216682,0.0014701451585273579,0.9736100200434677,4,2,1.0,4196
0.5,0.9,2,27,True,0.9664207495112984,0.0010145619040101016,0.0010253182738078131,0.0008785998788046,0.0014701451585273579,0.9895092381824381,3,2,1.0,3944
0.5,0.9,2,28,True,0.9664227501932352,0.001007879909556165,0.0010253182738078131,0.0008786955084105,0.0014701451585273579,0.9829922428019489,3,2,1.0,3944
0.5,0.9,2,29,True,0.9664096725740515,0.001014563030526686,0.0010253182738078131,0.0008786893061587,0.0014701451585273579,0.98951033688185,3,2,1.0,4079
0.5,0.9,2,30,True,0.9660454263758064,0.0010099522185468392,0.0010253182738078131,0.0008781551244282,0.0014701451585273579,0.9850133800854757,4,2,1.0,4061
0.5,0.9,2,31,True,0.966456788546528,0.0010089332788993301,0.0010253182738078131,0.0008778701754597,0.0014701451585273579,0.9840196012037973,3,2,1.0,4079
0.5,0.9,2,32,True,0.9664207495112984,0.0010045163398871404,0.0010253182738078131,0.0008786955084105,0.0014701451585273579,0.9797117300529339,3,2,1.0,3944
0.5,0.9,2,33,True,0.9664227501932352,0.0010202050451225083,0.0010253182738078131,0.0008782165463649,0.0014701451585273579,0.9950130327178162,3,2,1.0,3944
0.5,0.9,2,34,True,0.9651734466034493,0.0009926569070169303,0.0010253182738078131,0.0008781551244282,0.0014701451585273579,0.9681451431957947,4,2,1.0,4331
0.5,0.9,2,35,True,0.9661785506677293,0.0010089261203947164,0.0010253182738078131,0.0008308183476703,0.0014701451585273579,0.984012619464764,4,2,1.0,4061
0.5,0.9,2,36,True,0.9651063288433526,0.0009896627569147302,0.0010253182738078131,0.0008786504154959,0.0014701451585273579,0.9652249279039318,4,2,1.0,4331
0.5,0.9,2,37,True,0.9664207495112984,0.0010109432500100901,0.0010253182738078131,0.0008785185025803,0.0014701451585273579,0.9859799399221305,3,2,1.0,3944
0.5,0.9,2,38,True,0.9664323169156546,0.0010067863995675108,0.0010253182738078131,0.0008780577860625,0.0014701451585273579,0.9819257349510812,3,2,1.0,4079
0.5,0.9,2,39,True,0.9664021014505,0.001013707338836059,0.0010253182738078131,0.0008784779580542,0.0014701451585273579,0.988675774860977,3,2,1.0,3944
0.5,0.9,2,40,True,0.9661022403547359,0.001020760987994451,0.0010253182738078131,0.0008786138583895,0.0014701451585273579,0.9955552476438,4,2,1.0,4061
0.5,0.9,2,41,True,0.9660549168856052,0.0010137084742147958,0.0010253182738078131,0.0008786392087961,0.0014701451585273579,0.9886768822037073,4,2,1.0,4061
0.5,0.9,2,42,True,0.9664034920957255,0.001019618133052319,0.0010253182738078131,0.0008313068860547,0.0014701451585273579,0.9944406133187065,3,2,1.0,3944
0.5,0.9,2,43,True,0.9664096725740515,0.0010189942370096136,0.0010253182738078131,0.0008777201759913,0.0014701451585273579,0.9938321231955485,3,2,1.0,3944
0.5,0.9,2,44,True,0.9664034920957255,0.0010099522173015682,0.0010253182738078131,0.0008784818216682,0.0014701451585273579,0.9850133788709542,3,2,1.0,3944
0.5,0.9,2,45,True,0.9660802105059708,0.0009781550227349583,0.0010253182738078131,0.0008781958563939,0.0014701451585273579,0.9540013552107088,4,2,1.0,4061
0.5,0.9,2,46,True,0.9654679411049,0.0009995653420741743,0.0010253182738078131,0.0008784033333372,0.0014701451585273579,0.9748829876619697,4,2,1.0,4196
0.5,0.9,2,47,True,0.9661303285114786,0.001005667064313707,0.0010253182738078131,0.0008786931345469,0.0014701451585273579,0.9808340395405948,4,2,1.0,4061
0.5,0.9,2,48,True,0.9651063288433526,0.0010045193076512347,0.0010253182738078131,0.0008782372395362,0.0014701451585273579,0.9797146245337699,4,2,1.0,4196
0.5,0.9,2,49,True,0.9660351393930877,0.0010202012433422028,0.0010253182738078131,0.0008181963233633,0.0014701451585273579,0.9950093248152042,4,2,1.0,4061
0.5,0.9,2,50,True,0.9677826270797963,0.0010089229562185544,0.0010253182738078131,0.000878134998646,0.0014701451585273579,0.9840095334218808,3,2,1.0,3773
0.5,0.9,2,51,True,0.9647287967512006,0.0010089291111000096,0.0010253182738078131,0.0008785185025803,0.0014701451585273579,0.9840155363203099,5,2,1.0,4430
0.5,0.9,2,52,True,0.9664207495112984,0.0010145651730499594,0.0010253182738078131,0.0008778825842195,0.0014701451585273579,0.9895124264996087,3,2,1.0,3944
0.5,0.9,2,53,True,0.9646979533037958,0.000996911497774001,0.0010253182738078131,0.0008784444384817,0.0014701451585273579,0.9722946749712014,5,2,1.0,4295
0.5,0.9,2,54,True,0.9664021014505,0.0010099548456478495,0.0010253182738078131,0.000878689317606,0.0014701451585273579,0.9850159423152509,3,2,1.0,4214
0.5,0.9,2,55,True,0.9664034920957255,0.0010067831949815778,0.0010253182738078131,0.0008786392087961,0.0014701451585273579,0.9819226094962689,3,2,1.0,4079
0.5,0.9,2,56,True,0.9661927260524322,0.0010067894377003568,0.0010253182738078131,0.0008785530942763,0.0014701451585273579,0.9819286980630471,4,2,1.0,4061
0.5,0.9,2,57,True,0.9660589568536224,0.0010137084723081768,0.0010253182738078131,0.0008786392087961,0.0014701451585273579,0.9886768803441687,4,2,1.0,4061
0.5,0.9,2,58,True,0.9664096725740515,0.00101455561977401,0.0010253182738078131,0.0008786774466105,0.0014701451585273579,0.9895031091235379,3,2,1.0,4079
0.5,0.9,2,59,True,0.9656138882996367,0.0010021051143644425,0.0010253182738078131,0.0008785854290646,0.0014701451585273579,0.9773600451329498,4,2,1.0,4466
0.5,0.9,2,60,True,0.9664096725740515,0.0009941032070649564,0.0010253182738078131,0.0008785998788046,0.0014701451585273579,0.9695557296302438,3,2,1.0,4349
0.5,0.9,2,61,True,0.966456788546528,0.000994101135999101,0.0010253182738078131,0.0008775540279495,0.0014701451585273579,0.9695537097053987,3,2,1.0,4079
0.5,0.9,2,62,True,0.9680683199634093,0.0010161713120281966,0.0010253182738078131,0.0008781551244282,0.0014701451585273579,0.9910789049475861,2,2,1.0,3809
0.5,0.9,2,63,True,0.9664207495112984,0.001011890834547523,0.0010253182738078131,0.0008782165463649,0.0014701451585273579,0.9869041256717063,3,2,1.0,3944
0.5,0.9,2,64,True,0.9660589568536224,0.0010161701387791213,0.0010253182738078131,0.0008786243035774,0.0014701451585273579,0.9910777606696527,4,2,1.0,4061
0.5,0.9,2,65,True,0.966456788546528,0.001003313628989182,0.0010253182738078131,0.0008783624217113,0.0014701451585273579,0.9785387178003659,3,2,1.0,4214
0.5,0.9,2,66,True,0.9661528041013648,0.001007872715144914,0.0010253182738078131,0.0008776391849668,0.0014701451585273579,0.9829852260429242,4,2,1.0,4061
0.5,0.9,2,67,True,0.9651330589194899,0.0010045147796543343,0.0010253182738078131,0.0008779387121028,0.0014701451585273579,0.979710208347093,4,2,1.0,4196
0.5,0.9,2,68,True,0.9664323169156546,0.0010033247599795106,0.0010253182738078131,0.0008782999931298,0.0014701451585273579,0.9785495739321769,3,2,1.0,3944
0.5,0.9,2,69,True,0.9664096725740515,0.0010109380262522927,0.0010253182738078131,0.0008181963233633,0.0014701451585273579,0.9859748451550413,3,2,1.0,3944
0.5,0.9,2,70,True,0.9647705031659545,0.0009955170434102708,0.0010253182738078131,0.0008785850207104,0.0014701451585273579,0.9709346539910316,5,2,1.0,4430
0.5,0.9,2,71,True,0.9651734466034493,0.0010089332738082559,0.0010253182738078131,0.0008785998788046,0.0014701451585273579,0.9840195962384374,4,2,1.0,4196
0.5,0.9,2,72,True,0.9651330589194899,0.0010089261159814448,0.0010253182738078131,0.0008781958563939,0.0014701451585273579,0.9840126151604698,4,2,1.0,4331
0.5,0.9,2,73,True,0.9651063288433526,0.0009865367392388556,0.0010253182738078131,0.00087846271131,0.0014701451585273579,0.962176101255924,4,2,1.0,4466
0.5,0.9,2,74,True,0.9663986988144605,0.0010089196107659999,0.0010253182738078131,0.0008784234251472,0.0014701451585273579,0.9840062705788788,3,2,1.0,3944
0.5,0.9,2,75,True,0.9652892782781605,0.0010128171376059857,0.0010253182738078131,0.0008786060652966,0.0014701451585273579,0.9878075554477335,4,2,1.0,4331
0.5,0.9,2,76,True,0.9664096725740515,0.0010067831966059707,0.0010253182738078131,0.0008786606784657,0.0014701451585273579,0.9819226110805506,3,2,1.0,3944
0.5,0.9,2,77,True,0.9663986988144605,0.0010128195527013034,0.0010253182738078131,0.0008781152906363,0.0014701451585273579,0.9878099109068913,3,2,1.0,3944
0.5,0.9,2,78,True,0.9664227501932352,0.001003328124740365,0.0010253182738078131,0.0008784779580542,0.0014701451585273579,0.9785528556066971,3,2,1.0,4079
0.5,0.9,2,79,True,0.9664207495112984,0.0010099508387501025,0.0010253182738078131,0.0008785854290646,0.0014701451585273579,0.9850120343601804,3,2,1.0,3944
0.5,0.9,2,80,True,0.9680683199634093,0.001005668606657981,0.0010253182738078131,0.0008786541966482,0.0014701451585273579,0.9808355437996267,2,2,1.0,3944
0.5,0.9,2,81,True,0.9664227501932352,0.001005662159015337,0.0010253182738078131,0.0008786138583895,0.0014701451585273579,0.9808292553691864,3,2,1.0,4349
0.5,0.9,2,82,True,0.9664034920957255,0.001010939400257852,0.0010253182738078131,0.0008783417308282,0.0014701451585273579,0.9859761852321611,3,2,1.0,4079
0.5,0.9,2,83,True,0.9660549168856052,0.0010183405962264987,0.0010253182738078131,0.0008784432486117,0.0014701451585273579,0.9931946228214573,4,2,1.0,4061
0.5,0.9,2,84,True,0.9661411710497009,0.0010128171399775162,0.0010253182738078131,0.0008781152906363,0.0014701451585273579,0.9878075577607035,4,2,1.0,4061
0.5,0.9,2,85,True,0.9651734466034493,0.0010008468551336593,0.0010253182738078131,0.0008778582860032,0.0014701451585273579,0.9761328562073978,4,2,1.0,4196
0.5,0.9,2,86,True,0.9664323169156546,0.0010242454397914541,0.0010253182738078131,0.0008786243035774,0.0014701451585273579,0.9989536575678353,3,2,1.0,3944
0.5,0.9,2,87,True,0.9664207495112984,0.0009982452145875453,0.0010253182738078131,0.000878076642891,0.0014701451585273579,0.9735954581988242,3,2,1.0,4079
0.5,0.9,2,88,True,0.9663986988144605,0.0010067908811401854,0.0010253182738078131,0.0008782790228015,0.0014701451585273579,0.9819301058598897,3,2,1.0,3944
0.5,0.9,2,89,True,0.966456788546528,0.000994103205148734,0.0010253182738078131,0.0008786606784657,0.0014701451585273579,0.9695557277613389,3,2,1.0,3944
0.5,0.9,2,90,True,0.9664034920957255,0.001006789423991144,0.0010253182738078131,0.0008786659135262,0.0014701451585273579,0.9819286846923571,3,2,1.0,4079
0.5,0.9,2,91,True,0.9664034920957255,0.000995512864866545,0.0010253182738078131,0.0008786964999269,0.0014701451585273579,0.9709305786284514,3,2,1.0,3944
0.5,0.9,2,92,True,0.9664034920957255,0.0010099522160335937,0.0010253182738078131,0.0008786504154959,0.0014701451585273579,0.98501337763429,3,2,1.0,4214
0.5,0.9,2,93,True,0.9664034920957255,0.0010033313135119238,0.0010253182738078131,0.0008786840864325,0.0014701451585273579,0.978555965637641,3,2,1.0,3944
0.5,0.9,2,94,True,0.9653680822225791,0.0010089291123940177,0.0010253182738078131,0.0008785361334017,0.0014701451585273579,0.9840155375823649,4,2,1.0,4196
0.5,0.9,2,95,True,0.9664227501932352,0.0010078695342329253,0.0010253182738078131,0.0008786392087961,0.0014701451585273579,0.9829821236774734,3,2,1.0,4214
0.5,0.9,2,96,True,0.9680103263639708,0.0010099522197520813,0.0010253182738078131,0.0008778825842195,0.0014701451585273579,0.9850133812609566,3,2,1.0,3773
0.5,0.9,2,97,True,0.9664021014505,0.0010008488094946774,0.0010253182738078131,0.000878689317606,0.0014701451585273579,0.9761347623092083,3,2,1.0,4214
0.5,0.9,2,98,True,0.9664096725740515,0.001006790884837745,0.0010253182738078131,0.0008302400260746,0.0014701451585273579,0.9819301094661452,3,2,1.0,3944
0.5,0.9,2,99,True,0.9664323169156546,0.0010119029623985713,0.0010253182738078131,0.0008778472472244,0.0014701451585273579,0.9869159540486679,3,2,1.0,3944
0.5,0.9,2,100,True,0.9653680822225791,0.0010067908811413765,0.0010253182738078131,0.000878134998646,0.0014701451585273579,0.9819301058610514,4,2,1.0,4331
0.5,0.9,2,101,True,0.9664227501932352,0.0010109394053157863,0.0010253182738078131,0.0008785694367473,0.0014701451585273579,0.9859761901651994,3,2,1.0,4214
0.5,0.9,2,102,True,0.9652892782781605,0.0009896511319987206,0.0010253182738078131,0.0008785854290646,0.0014701451585273579,0.9652135900429899,4,2,1.0,4331
0.5,0.9,2,103,True,0.9661108939468538,0.0010118986283762872,0.0010253182738078131,0.0008786606784657,0.0014701451585273579,0.9869117270467752,4,2,1.0,4061
0.5,0.9,2,104,True,0.9664227501932352,0.0010056715694148702,0.0010253182738078131,0.0008781152906363,0.0014701451585273579,0.9808384333969009,3,2,1.0,4079
0.5,0.9,2,105,True,0.9679719458677676,0.0010137061601981853,0.0010253182738078131,0.0008779094590447,0.0014701451585273579,0.9886746253273114,2,2,1.0,3809
0.5,0.9,2,106,True,0.9664227501932352,0.001014565168061229,0.0010253182738078131,0.0008785361334017,0.0014701451585273579,0.9895124216340655,3,2,1.0,4079
0.5,0.9,2,107,True,0.9664096725740515,0.0010169302398323184,0.0010253182738078131,0.0008782327894022,0.0014701451585273579,0.991819092481066,3,2,1.0,3944
0.5,0.9,2,108,False,0.9682495515749859,0.0010222285256237557,0.0010253182738078131,0.0008784432486117,0.0014701451585273579,0.9969865472380759,2,2,1.0,3296
0.5,0.9,2,109,True,0.9661411710497009,0.0010118922375801382,0.0010253182738078131,0.0008784432486117,0.0014701451585273579,0.9869054940591144,4,2,1.0,4061
0.5,0.9,2,110,True,0.966456788546528,0.001016172426072127,0.0010253182738078131,0.0008785623938488,0.0014701451585273579,0.9910799914823323,3,2,1.0,3944
0.5,0.9,2,111,True,0.9664323169156546,0.0010078757257812212,0.0010253182738078131,0.00087846271131,0.0014701451585273579,0.9829881623373258,3,2,1.0,3944
0.5,0.9,2,112,True,0.9664034920957255,0.001002101466468263,0.0010253182738078131,0.0008786834122706,0.0014701451585273579,0.9773564873145897,3,2,1.0,3944
0.5,0.9,2,113,True,0.9661022403547359,0.0010137073406005978,0.0010253182738078131,0.0008786606784657,0.0014701451585273579,0.9886757765819439,5,2,1.0,4160
0.5,0.9,2,114,True,0.9651734466034493,0.001003311606775568,0.0010253182738078131,0.0008786957542945,0.0014701451585273579,0.9785367455214495,4,2,1.0,4331
0.5,0.9,2,115,True,0.9664021014505,0.0010239946824203395,0.0010253182738078131,0.0008786504154959,0.0014701451585273579,0.9987090921704165,3,2,1.0,3944
0.5,0.9,2,116,True,0.9656138882996367,0.0010169292415857865,0.0010253182738078131,0.0008784033333372,0.0014701451585273579,0.991818118884323,4,2,1.0,4196
0.5,0.9,2,117,True,0.9664227501932352,0.0010176485340228957,0.0010253182738078131,0.0008786893061587,0.0014701451585273579,0.9925196497703745,3,2,1.0,4079
0.5,0.9,2,118,True,0.9664227501932352,0.0010021134627051342,0.0010253182738078131,0.0008288191431494,0.0014701451585273579,0.9773681873273348,3,2,1.0,3944
0.5,0.9,2,119,True,0.9678988880162567,0.0010230361529981905,0.0010253182738078131,0.0008786934271139,0.0014701451585273579,0.99777423179912,2,2,1.0,3809
0.5,0.9,2,120,True,0.9664034920957255,0.001000857897620175,0.0010253182738078131,0.0008783208765187,0.0014701451585273579,0.9761436260208282,3,2,1.0,4079
0.5,0.9,2,121,True,0.966456788546528,0.0010067863995747413,0.0010253182738078131,0.0008782327894022,0.0014701451585273579,0.9819257349581332,3,2,1.0,4079
0.5,0.9,2,122,True,0.9652892782781605,0.0010169311819184423,0.0010253182738078131,0.0008782999931298,0.0014701451585273579,0.991820011304175,4,2,1.0,4196
0.5,0.9,2,123,True,0.9652198700302956,0.0010067922855486653,0.0010253182738078131,0.0008786060652966,0.0014701451585273579,0.9819314755891883,4,2,1.0,4196
0.5,0.9,2,124,True,0.9664323169156546,0.0010233872659581322,0.0010253182738078131,0.0008786934271139,0.0014701451585273579,0.998116674696034,3,2,1.0,3944
0.5,0.9,2,125,True,0.9664021014505,0.0010045178395688863,0.0010253182738078131,0.0008779237726039,0.0014701451585273579,0.9797131927029074,3,2,1.0,4214
0.5,0.9,2,126,True,0.9654679411049,0.0010078727151355857,0.0010253182738078131,0.0008778825842195,0.0014701451585273579,0.9829852260338262,4,2,1.0,4331
0.5,0.9,2,127,True,0.9664096725740515,0.001016175535807002,0.0010253182738078131,0.0008783624217113,0.0014701451585273579,0.991083024428252,3,2,1.0,3944
0.9,0.0,0,0,True,0.9558370533458677,0.0006693688212306956,0.0005690190805959735,3.934555846452198e-05,7.655341242887668e-05,1.176355669004313,27,24,32.0,7824
0.9,0.0,0,1,True,0.9503528656960202,0.0006736880352521636,0.0005690190805959735,3.7367879312831786e-05,7.655341242887668e-05,1.1839463002656483,44,24,32.0,8344
0.9,0.0,0,2,True,0.9495475626421044,0.0006960331599420218,0.0005690190805959735,3.918806804208017e-05,7.655341242887668e-05,1.22321585281994,65,24,32.0,8904
0.9,0.0,0,3,True,0.9521621552971442,0.0006736881500367538,0.0005690190805959735,4.039279814451993e-05,7.655341242887668e-05,1.183946501989271,51,24,32.0,8384
0.9,0.0,0,4,True,0.9488021543870695,0.0006960334192649317,0.0005690190805959735,3.924258870374517e-05,7.655341242887668e-05,1.2232163085566958,65,24,32.0,9024
0.9,0.0,0,5,True,0.9527243922121985,0.0006736878255643891,0.0005690190805959735,4.0407193534154666e-05,7.655341242887668e-05,1.183945931758191,78,24,32.0,8664
0.9,0.0,0,6,True,0.9540885410733159,0.0006693689265835895,0.0005690190805959735,3.931245039164636e-05,7.655341242887668e-05,1.1763558541525754,41,24,32.0,8144
0.9,0.0,0,7,True,0.9539958884965721,0.0006714705566515748,0.0005690190805959735,3.921913616428608e-05,7.655341242887668e-05,1.1800492805061946,56,24,32.0,8344
0.9,0.0,0,8,True,0.9538217781775594,0.0006714704473474481,0.0005690190805959735,3.734425803041431e-05,7.655341242887668e-05,1.1800490884139951,31,24,32.0,8064
0.9,0.0,0,9,True,0.9520603999432502,0.0006896507593327785,0.0005690190805959735,4.034224648822664e-05,7.655341242887668e-05,1.211999356173538,34,24,32.0,8304
0.9,0.0,0,10,True,0.9520575529743693,0.0006714707962068392,0.0005690190805959735,3.934555846452198e-05,7.655341242887668e-05,1.1800497015030864,34,24,32.0,8264
0.9,0.0,0,11,True,0.9527243922121985,0.0006810800139921654,0.0005690190805959735,4.03207224439636e-05,7.655341242887668e-05,1.1969370399298784,56,24,32.0,8504
0.9,0.0,0,12,True,0.9517110730002758,0.0006866597472130094,0.0005690190805959735,3.756522154741431e-05,7.655341242887668e-05,1.2067429206307503,108,24,32.0,8944
0.9,0.0,0,13,True,0.9535639250985509,0.0006736881500447845,0.0005690190805959735,4.034224648822664e-05,7.655341242887668e-05,1.1839465020033841,44,24,32.0,8224
0.9,0.0,0,14,True,0.9542579679260714,0.0006736881495934895,0.0005690190805959735,3.81426318889226e-05,7.655341242887668e-05,1.1839465012102734,34,24,32.0,7944
0.9,0.0,0,15,True,0.9517110730002758,0.0006736880346135758,0.0005690190805959735,4.035389870387762e-05,7.655341242887668e-05,1.1839462991433876,44,24,32.0,8344
0.9,0.0,0,16,True,0.9492827680157667,0.0006760262212339749,0.0005690190805959735,3.924258870374517e-05,7.655341242887668e-05,1.1880554524216047,41,24,32.0,8424
0.9,0.0,0,17,True,0.9492827680157667,0.0006960339351109567,0.0005690190805959735,3.920825762729403e-05,7.655341242887668e-05,1.2232172151098197,78,24,32.0,9224
0.9,0.0,0,18,True,0.9564024925930279,0.0006927761958565301,0.0005690190805959735,3.924258870374517e-05,7.655341242887668e-05,1.2174920305500776,27,24,32.0,8464
0.9,0.0,0,19,True,0.9558370533458677,0.0006620272524740969,0.0005690190805959735,3.81426318889226e-05,7.655341242887668e-05,1.1634535203647467,27,24,32.0,7904
0.9,0.0,0,20,True,0.9540885410733159,0.0006736881500362145,0.0005690190805959735,3.92552177198251e-05,7.655341242887668e-05,1.183946501988323,44,24,32.0,8224
0.9,0.0,0,21,True,0.9520603999432502,0.0006784886733123868,0.0005690190805959735,3.99738740523137e-05,7.655341242887668e-05,1.192382991097167,108,24,32.0,8824
0.9,0.0,0,22,True,0.9542579679260714,0.0006604348320915071,0.0005690190805959735,4.0379141450328976e-05,7.655341242887668e-05,1.160654984363244,78,24,32.0,8424
0.9,0.0,0,23,True,0.9537929632154394,0.0006784887932535467,0.0005690190805959735,3.865219871948005e-05,7.655341242887668e-05,1.1923832018829983,34,24,32.0,8144
0.9,0.0,0,24,True,0.9536819203740499,0.0006838034278784171,0.0005690190805959735,4.035389870387762e-05,7.655341242887668e-05,1.2017231955775929,56,24,32.0,8504
0.9,0.0,0,25,True,0.9536819203740499,0.0006736882726079076,0.0005690190805959735,4.03661861263493e-05,7.655341242887668e-05,1.1839467173970804,65,24,32.0,8344
0.9,0.0,0,26,True,0.9538217781775594,0.0006784889208666749,0.0005690190805959735,3.81586516635387e-05,7.655341242887668e-05,1.1923834261516257,31,24,32.0,8184
0.9,0.0,0,27,True,0.9495475626421044,0.0006896507591628604,0.0005690190805959735,4.006898264195783e-05,7.655341242887668e-05,1.2119993558749222,65,24,32.0,8984
0.9,0.0,0,28,True,0.9520603999432502,0.0006637122554145483,0.0005690190805959735,4.0379141450328976e-05,7.655341242887668e-05,1.1664147619081526,65,24,32.0,8464
0.9,0.0,0,29,True,0.9520575529743693,0.0006673779890456999,0.0005690190805959735,3.919790977870918e-05,7.655341242887668e-05,1.1728569599928147,34,24,32.0,8264
