persistence,rho,seed,joint_simultaneous_coverage,final_p_upper,final_rho_upper,collision_upper,hoeffding_radius,average_tv_bias,collision_trials,p_trials,d0_q,d0_gap,d0_eta,d0_updates,d0_exact_radius,d2_q,d2_gap,d2_eta,d2_updates,d2_exact_radius
0.5,0.5,20280272,True,0.5250277724709809,0.686787408443571,0.8433937042217855,0.08043521173029206,0.004924466026465014,1587,4130,2,2,0.0052533562908013386,1666,0.9931822164598902,1,2,0.024606249032685067,1818,0.9683564319732982
0.5,0.5,20280273,True,0.5379849614120258,0.7087476452025396,0.8543738226012698,0.08218697167727776,0.003515337374752198,1513,4870,2,2,0.005294242642385564,1666,0.9931296571962605,1,2,0.024720409101389576,1818,0.9682130587589884
0.5,0.5,20280274,True,0.5410436094714095,0.6739709394171494,0.8369854697085747,0.08199169361390009,0.0035144861538461865,1521,4790,2,2,0.005324769058424945,1666,0.9930904206583322,1,2,0.0247618016742915,1818,0.9681610835439517
0.5,0.5,20280275,True,0.5343060123700889,0.6670680316927915,0.8335340158463957,0.08162950531616686,0.005810760530228848,1536,4640,2,2,0.005296171229646318,1666,0.9931271781958295,1,2,0.02470000655683848,1818,0.968238679399643
0.5,0.5,20280276,True,0.533655953912102,0.666750061213566,0.833375030606783,0.08206474914169726,0.0036159468142293104,1518,4820,2,2,0.005287681190819156,1666,0.9931380913963497,1,2,0.02467999126559728,1818,0.9682638149462569
0.5,0.5,20280277,True,0.5381209898932897,0.665164385784611,0.8325821928923055,0.08268174133183308,0.00308196529121594,1493,5070,2,2,0.00531470864734133,1666,0.9931033511346454,1,2,0.024741057955819115,1818,0.9681871300731187
0.5,0.5,20280278,True,0.5411825563432335,0.6847557976392136,0.8423778988196068,0.08004933260314781,0.007964476440897763,1604,3960,2,2,0.005319244023187604,1666,0.993097521834519,1,2,0.0247618016742915,1818,0.9681610835439517
0.5,0.5,20280279,True,0.5231594180135435,0.6643544567053352,0.8321772283526676,0.07984742080491329,0.004654668056123924,1613,3870,2,2,0.005252824634729614,1666,0.9931828999530883,1,2,0.024589920699866232,1818,0.968376941828291
0.5,0.5,20280280,True,0.5187339145525798,0.665102051613482,0.832551025806741,0.08052687326599567,0.005340640222362603,1583,4170,2,2,0.005242346593951814,1666,0.9931963707144769,1,2,0.024560397830662686,1818,0.9684140272139036
0.5,0.5,20280281,True,0.5254199345189796,0.675500567841611,0.8377502839208055,0.08143841471873291,0.0050165324145078245,1544,4560,2,2,0.005258798257420129,1666,0.9931752203825107,1,2,0.024606249032685067,1818,0.9683564319732982
0.5,0.5,20280282,True,0.5245318071877603,0.6673148059596228,0.8336574029798114,0.08113091542439368,0.004934965397421502,1557,4430,2,2,0.005258798257420129,1666,0.9931752203825107,1,2,0.024606249032685067,1818,0.9683564319732982
0.5,0.5,20280283,True,0.5397122217009411,0.6761551866629574,0.8380775933314787,0.08331379670772114,0.0020390009834306048,1468,5320,2,2,0.00531470864734133,1666,0.9931033511346454,1,2,0.024741057955819115,1818,0.9681871300731187
0.5,0.5,20280284,True,0.5371265412801434,0.6828676135835583,0.8414338067917791,0.0807806725220589,0.004291811114503888,1572,4280,2,2,0.005299678018102815,1666,0.9931226706244729,1,2,0.024720409101389576,1818,0.9682130587589884
0.5,0.5,20280285,True,0.5290199779406426,0.7014596009589662,0.8507298004794831,0.08094351731421866,0.00493005313331556,1565,4350,2,2,0.0052613807009297174,1666,0.9931719004958037,1,2,0.024641631602865092,1818,0.9683119909949707
0.5,0.5,20280286,True,0.5395559644367598,0.7105697168107379,0.8552848584053689,0.08275678051033342,0.0027294201769146385,1490,5100,2,2,0.005303749499845235,1666,0.9931174372768264,1,2,0.024741057955819115,1818,0.9681871300731187
0.5,0.5,20280287,True,0.5389842398739817,0.668102250431281,0.8340511252156405,0.08165349245631293,0.00386343080493025,1535,4650,2,2,0.00531470864734133,1666,0.9931033511346454,1,2,0.024741057955819115,1818,0.9681871300731187
0.5,0.5,20280288,True,0.5378482207734454,0.6556372980250149,0.8278186490125075,0.08134340343309653,0.004227183563907068,1548,4520,2,2,0.005310745230672858,1666,0.9931084453762202,1,2,0.024720409101389576,1818,0.9682130587589884
0.5,0.5,20280289,True,0.5219228326414413,0.6484208962650226,0.8242104481325113,0.08034388245957685,0.004708803259358189,1591,4090,2,2,0.005252834677958057,1666,0.9931828870415744,1,2,0.024574610660908332,1818,0.9683961733324369
0.5,0.5,20280290,True,0.5245318071877603,0.6798006338368672,0.8399003169184336,0.08113091542439368,0.004755271757366747,1557,4430,2,2,0.005258798257420129,1666,0.9931752203825107,1,2,0.024606249032685067,1818,0.9683564319732982
0.5,0.5,20280291,True,0.5307869099694538,0.6998730664649735,0.8499365332324867,0.08064192055639288,0.005036057543014109,1578,4220,2,2,0.005274235822929382,1666,0.993155374923065,1,2,0.024660492537858365,1818,0.9682883029278552
0.5,0.5,20280292,True,0.5240609918387318,0.6605819911732094,0.8302909955866047,0.08043521173029206,0.004424151846230661,1587,4130,2,2,0.005258798257420129,1666,0.9931752203825107,1,2,0.024606249032685067,1818,0.9683564319732982
0.5,0.5,20280293,True,0.534422908442973,0.6364515182555737,0.8182257591277868,0.08196738788102728,0.004326702389992096,1522,4780,2,2,0.005307349567005166,1666,0.9931128099340153,1,2,0.02470000655683848,1818,0.968238679399643
0.5,0.5,20280294,True,0.5265142647327736,0.6266759795474255,0.8133379897737127,0.08143841471873291,0.004567968837363222,1544,4560,2,2,0.005276366909967741,1666,0.993152635432915,1,2,0.02462351704539531,1818,0.9683347426559248
0.5,0.5,20280295,True,0.5275283764063976,0.6541078070955775,0.8270539035477887,0.080827092847152,0.005462479490445783,1570,4300,2,2,0.0052707831667323955,1666,0.9931598133213652,1,2,0.02462351704539531,1818,0.9683347426559248
0.5,0.5,20280296,True,0.5307409024945076,0.6927392551352705,0.8463696275676352,0.08155767867094924,0.004578030768031122,1539,4610,2,2,0.005274235822929382,1666,0.993155374923065,1,2,0.024660492537858365,1818,0.9682883029278552
0.5,0.5,20280297,True,0.5330769523721437,0.6656001869504191,0.8328000934752096,0.08143841471873291,0.005895357512953366,1544,4560,2,2,0.005287681190819156,1666,0.9931380913963497,1,2,0.02467999126559728,1818,0.9682638149462569
0.5,0.5,20280298,True,0.5258576854280093,0.6211163831968183,0.8105581915984091,0.08143841471873291,0.003731175843406815,1544,4560,2,2,0.005269882031349511,1666,0.9931609717423003,1,2,0.024606249032685067,1818,0.9683564319732982
0.5,0.5,20280299,True,0.537661236997067,0.6482179834025079,0.824108991701254,0.08155767867094924,0.003759890028355396,1539,4610,2,2,0.005310745230672858,1666,0.9931084453762202,1,2,0.024720409101389576,1818,0.9682130587589884
0.5,0.5,20280300,True,0.5249600099907852,0.669247440225238,0.834623720112619,0.08052687326599567,0.004254774831462356,1583,4170,2,2,0.005258798257420129,1666,0.9931752203825107,1,2,0.024606249032685067,1818,0.9683564319732982
0.5,0.5,20280301,True,0.5351038395401386,0.6807314669538675,0.8403657334769338,0.08206474914169726,0.004019034401112583,1518,4820,2,2,0.005290682023336617,1666,0.9931342340509892,1,2,0.02470000655683848,1818,0.968238679399643
0.5,0.5,20280302,True,0.53135589960292,0.661011744626105,0.8305058723130525,0.08023018502594713,0.006541351447506308,1596,4040,2,2,0.005279704022252066,1666,0.9931483456522885,1,2,0.024660492537858365,1818,0.9682883029278552
0.5,0.5,20280303,True,0.5303958639477706,0.6369705540395556,0.8184852770197778,0.08094351731421866,0.005912366734313186,1565,4350,2,2,0.005290840771816263,1666,0.9931340299928784,1,2,0.024660492537858365,1818,0.9682883029278552
0.5,0.5,20280304,True,0.5285866560200865,0.6831920775259932,0.8415960387629966,0.08113091542439368,0.005166472086194504,1557,4430,2,2,0.005266775016082124,1666,0.9931649658786652,1,2,0.024641631602865092,1818,0.9683119909949707
0.5,0.5,20280305,True,0.5328644055800698,0.6784857676891469,0.8392428838445735,0.08113091542439368,0.0066668817149775125,1557,4430,2,2,0.005287681190819156,1666,0.9931380913963497,1,2,0.02467999126559728,1818,0.9682638149462569
0.5,0.5,20280306,True,0.532402109014676,0.6633541639280605,0.8316770819640302,0.08191884535871768,0.004351412458330763,1524,4760,2,2,0.005287681190819156,1666,0.9931380913963497,1,2,0.02467999126559728,1818,0.9682638149462569
0.5,0.5,20280307,True,0.542124120930265,0.6341928827259367,0.8170964413629683,0.08226058483520146,0.0017232737463099197,1510,4900,2,2,0.005346643562522826,1666,0.9930623073508107,1,2,0.024782478592079705,1818,0.968135122166527
0.5,0.5,20280308,True,0.5294786348052456,0.6697620051113464,0.8348810025556732,0.08094351731421866,0.005694673739857055,1565,4350,2,2,0.005272233820813829,1666,0.9931579484951166,1,2,0.024641631602865092,1818,0.9683119909949707
0.5,0.5,20280309,True,0.5344689959407412,0.6740017696692076,0.8370008848346038,0.08221148601847345,0.004789398816130325,1512,4880,2,2,0.005296171229646318,1666,0.9931271781958295,1,2,0.02470000655683848,1818,0.968238679399643
0.5,0.5,20280310,True,0.5439721815650085,0.7006346951581484,0.8503173475790742,0.0828823306329052,0.003798653309805376,1485,5150,2,2,0.005324353138924253,1666,0.9930909552233171,1,2,0.024782478592079705,1818,0.968135122166527
0.5,0.5,20280311,True,0.5325869369897991,0.6910809970972571,0.8455404985486286,0.08162950531616686,0.004796409899128342,1536,4640,2,2,0.005282202971909869,1666,0.9931451333442054,1,2,0.02467999126559728,1818,0.9682638149462569
0.5,0.5,20280312,True,0.5294874395888709,0.6485349296931509,0.8242674648465754,0.08034388245957685,0.005394355485678695,1591,4090,2,2,0.005277759206929099,1666,0.993150845661096,1,2,0.024641631602865092,1818,0.9683119909949707
0.5,0.5,20280313,True,0.5373347205442995,0.6733848517793914,0.8366924258896957,0.08268174133183308,0.002503651738036766,1493,5070,2,2,0.0053051783929793685,1666,0.9931156006432236,1,2,0.024720409101389576,1818,0.9682130587589884
0.5,0.5,20280314,True,0.5388034185561097,0.6659567501369432,0.8329783750684716,0.08218697167727776,0.003930861421597067,1513,4870,2,2,0.00531470864734133,1666,0.9931033511346454,1,2,0.024741057955819115,1818,0.9681871300731187
0.5,0.5,20280315,True,0.5288936123616605,0.6724151707347465,0.8362075853673733,0.08043521173029206,0.005299783845020766,1587,4130,2,2,0.005272233820813829,1666,0.9931579484951166,1,2,0.024641631602865092,1818,0.9683119909949707
0.5,0.5,20280316,True,0.5306881732651616,0.6273908030815811,0.8136954015407906,0.08124874517370655,0.0049982027588366664,1552,4480,2,2,0.005290840771816263,1666,0.9931340299928784,1,2,0.024660492537858365,1818,0.9682883029278552
0.5,0.5,20280317,True,0.5385931748419626,0.6946744152259181,0.847337207612959,0.08196738788102728,0.0038717908226018637,1522,4780,2,2,0.005309196362941609,1666,0.9931104361800296,1,2,0.024741057955819115,1818,0.9681871300731187
0.5,0.5,20280318,True,0.5207587077398417,0.687537401944825,0.8437687009724125,0.08013959595113261,0.005504105021279867,1600,4000,2,2,0.005241913758778116,1666,0.9931969271862855,1,2,0.024574610660908332,1818,0.9683961733324369
0.5,0.5,20280319,True,0.5273672542634755,0.666251260645556,0.833125630322778,0.08146222296160419,0.005065870096105722,1543,4570,2,2,0.0052652670880423405,1666,0.9931669043694453,1,2,0.02462351704539531,1818,0.9683347426559248
0.5,0.5,20280320,True,0.5297669344336242,0.7107410027503278,0.8553705013751639,0.07931683491212192,0.005742120952962609,1637,3630,2,2,0.0052613807009297174,1666,0.9931719004958037,1,2,0.024641631602865092,1818,0.9683119909949707
0.5,0.5,20280321,True,0.5274605281523892,0.6345468124904057,0.8172734062452028,0.08113091542439368,0.0058920091252407545,1557,4430,2,2,0.005276366909967741,1666,0.993152635432915,1,2,0.02462351704539531,1818,0.9683347426559248
0.5,0.5,20280322,True,0.5248094019524363,0.6583817204927138,0.8291908602463569,0.08073433720696693,0.0051274251994917275,1574,4260,2,2,0.0052643063363367,1666,0.9931681394526739,1,2,0.024606249032685067,1818,0.9683564319732982
0.5,0.5,20280323,True,0.5290280569554462,0.7197725790474685,0.8598862895237342,0.08052687326599567,0.0061440024864183014,1583,4170,2,2,0.0052613807009297174,1666,0.9931719004958037,1,2,0.024641631602865092,1818,0.9683119909949707
0.5,0.5,20280324,True,0.5339090445606927,0.6838953540449961,0.8419476770224981,0.08174966659474585,0.0038296237523767454,1531,4690,2,2,0.005282202971909869,1666,0.9931451333442054,1,2,0.02467999126559728,1818,0.9682638149462569
0.5,0.5,20280325,True,0.541461772797488,0.6424942462995735,0.8212471231497868,0.08268174133183308,0.0031333657429369667,1493,5070,2,2,0.005330360499384998,1666,0.9930832342770912,1,2,0.0247618016742915,1818,0.9681610835439517
0.5,0.5,20280326,True,0.53421476851982,0.7096132696236168,0.8548066348118084,0.08113091542439368,0.0061741137355201745,1557,4430,2,2,0.005285257820684344,1666,0.9931412064876213,1,2,0.02470000655683848,1818,0.968238679399643
0.5,0.5,20280327,True,0.5420372676363958,0.6347848622155132,0.8173924311077566,0.08153378126248735,0.004689818676438128,1540,4600,2,2,0.005346643562522826,1666,0.9930623073508107,1,2,0.024782478592079705,1818,0.968135122166527
0.5,0.5,20280328,True,0.5266796920983985,0.6711667823309184,0.8355833911654592,0.08124874517370655,0.0056233057855671195,1552,4480,2,2,0.0052652670880423405,1666,0.9931669043694453,1,2,0.02462351704539531,1818,0.9683347426559248
0.5,0.9,20290201,True,0.5345673854157653,1.0,1.0,0.08064192055639288,0.006629672817309727,1578,4220,1,2,0.004815470627259166,1818,0.9937491140583827,1,2,0.02470000655683848,1818,0.968238679399643
0.5,0.9,20290202,True,0.523577553414601,1.0,1.0,0.08043521173029206,0.005001589583848853,1587,4130,1,2,0.004776173509581078,1818,0.9937996605841813,1,2,0.024589920699866232,1818,0.968376941828291
0.5,0.9,20290203,True,0.5346074338048141,1.0,1.0,0.08143841471873291,0.00523301459067364,1544,4560,1,2,0.004815470627259166,1818,0.9937491140583827,1,2,0.02470000655683848,1818,0.968238679399643
0.5,0.9,20290204,True,0.5454551155504896,1.0,1.0,0.08248269423054884,0.0024154083528574234,1501,4990,1,2,0.004861097982320978,1818,0.9936904347551673,1,2,0.02480291064425828,1818,0.9681094694862682
0.5,0.9,20290205,True,0.5274441628716753,1.0,1.0,0.08043521173029206,0.006142933387856329,1587,4130,1,2,0.004787454080036949,1818,0.9937851499938002,1,2,0.02462351704539531,1818,0.9683347426559248
0.5,0.9,20290206,True,0.5330052458877845,1.0,1.0,0.08223602372522092,0.00443820648209017,1511,4890,1,2,0.004807774461893935,1818,0.9937590127683804,1,2,0.02467999126559728,1818,0.9682638149462569
0.5,0.9,20290207,True,0.5386580811713082,1.0,1.0,0.0818220350615916,0.004966009643013353,1528,4720,1,2,0.0048322766807273486,1818,0.9937274993451481,1,2,0.024741057955819115,1818,0.9681871300731187
0.5,0.9,20290208,True,0.5378737059743832,1.0,1.0,0.08064192055639288,0.00597542082818521,1578,4220,1,2,0.0048236366581116295,1818,0.993738611333897,1,2,0.024720409101389576,1818,0.9682130587589884
0.5,0.9,20290209,True,0.5349278357811971,1.0,1.0,0.08150990619829732,0.005143660492457058,1541,4590,1,2,0.004815470627259166,1818,0.9937491140583827,1,2,0.02470000655683848,1818,0.968238679399643
0.5,0.9,20290210,True,0.5393132654936399,1.0,1.0,0.08245792078158906,0.004321184602162488,1502,4980,1,2,0.0048322766807273486,1818,0.9937274993451481,1,2,0.024741057955819115,1818,0.9681871300731187
0.5,0.9,20290211,True,0.529875421046712,1.0,1.0,0.08155767867094924,0.004627909609951138,1539,4610,1,2,0.0047937701567884955,1818,0.9937770256794733,1,2,0.024641631602865092,1818,0.9683119909949707
0.5,0.9,20290212,True,0.5278415064340134,1.0,1.0,0.08004933260314781,0.0037861882144638714,1604,3960,1,2,0.004787454080036949,1818,0.9937851499938002,1,2,0.02462351704539531,1818,0.9683347426559248
0.5,0.9,20290213,True,0.5315501870823602,1.0,1.0,0.08043521173029206,0.005274495831107731,1587,4130,1,2,0.004800542431418272,1818,0.9937683147811369,1,2,0.024660492537858365,1818,0.9682883029278552
0.5,0.9,20290214,True,0.5350218472816914,1.0,1.0,0.08238374275845896,0.004084842102183107,1505,4950,1,2,0.004815470627259166,1818,0.9937491140583827,1,2,0.02470000655683848,1818,0.968238679399643
0.5,0.9,20290215,True,0.5382948284934899,1.0,1.0,0.08201602237700792,0.0053277309867025896,1520,4800,1,2,0.0048322766807273486,1818,0.9937274993451481,1,2,0.024741057955819115,1818,0.9681871300731187
0.5,0.9,20290216,True,0.5383809946375309,1.0,1.0,0.08253231252150936,0.0036688975653743007,1499,5010,1,2,0.0048322766807273486,1818,0.9937274993451481,1,2,0.024741057955819115,1818,0.9681871300731187
0.5,0.9,20290217,True,0.5348152123738781,1.0,1.0,0.08265677651762887,0.0034848441471121796,1494,5060,1,2,0.004815470627259166,1818,0.9937491140583827,1,2,0.02470000655683848,1818,0.968238679399643
0.5,0.9,20290218,True,0.5301629520151454,1.0,1.0,0.08113091542439368,0.005232261989855412,1557,4430,1,2,0.004800542431418272,1818,0.9937683147811369,1,2,0.024660492537858365,1818,0.9682883029278552
0.5,0.9,20290219,True,0.5351819998265273,1.0,1.0,0.080827092847152,0.006781005678844109,1570,4300,1,2,0.004815470627259166,1818,0.9937491140583827,1,2,0.02470000655683848,1818,0.968238679399643
0.5,0.9,20290220,True,0.5362395124883903,1.0,1.0,0.08162950531616686,0.005357595618122685,1536,4640,1,2,0.0048236366581116295,1818,0.993738611333897,1,2,0.024720409101389576,1818,0.9682130587589884
0.5,0.9,20290221,True,0.5355011698398768,1.0,1.0,0.08233440896264167,0.0038232743688234403,1507,4930,1,2,0.004815470627259166,1818,0.9937491140583827,1,2,0.02470000655683848,1818,0.968238679399643
0.5,0.9,20290222,True,0.5256762161449215,1.0,1.0,0.08023018502594713,0.0055738055338346035,1596,4040,1,2,0.004781589490454979,1818,0.9937926937408916,1,2,0.024606249032685067,1818,0.9683564319732982
0.5,0.9,20290223,True,0.5401579762489548,1.0,1.0,0.08295795335311783,0.003465921772022195,1482,5180,1,2,0.004841396283201785,1818,0.9937157709664249,1,2,0.0247618016742915,1818,0.9681610835439517
0.5,0.9,20290224,True,0.5279958093664749,1.0,1.0,0.08013959595113261,0.005747612861280075,1600,4000,1,2,0.004787454080036949,1818,0.9937851499938002,1,2,0.02462351704539531,1818,0.9683347426559248
0.5,0.9,20290225,True,0.5175318660883015,1.0,1.0,0.08043521173029206,0.0032423527300113222,1587,4130,1,2,0.00476258480710142,1818,0.9938171410413511,1,2,0.02454734921651908,1818,0.9684304191565051
0.5,0.9,20290226,True,0.5335142641456954,1.0,1.0,0.08143841471873291,0.006122622184513394,1544,4560,1,2,0.004807774461893935,1818,0.9937590127683804,1,2,0.02467999126559728,1818,0.9682638149462569
0.5,0.9,20290227,True,0.5242533921506762,1.0,1.0,0.08013959595113261,0.005616075161279943,1600,4000,1,2,0.004781589490454979,1818,0.9937926937408916,1,2,0.024606249032685067,1818,0.9683564319732982
0.5,0.9,20290228,True,0.5284615014496421,1.0,1.0,0.08124874517370655,0.004734093414433024,1552,4480,1,2,0.0047937701567884955,1818,0.9937770256794733,1,2,0.024641631602865092,1818,0.9683119909949707
0.5,0.9,20290229,True,0.5292262458461208,1.0,1.0,0.08155767867094924,0.005080536318958139,1539,4610,1,2,0.0047937701567884955,1818,0.9937770256794733,1,2,0.024641631602865092,1818,0.9683119909949707
0.5,0.9,20290230,True,0.5240609918387318,1.0,1.0,0.08043521173029206,0.005252972207667243,1587,4130,1,2,0.004781589490454979,1818,0.9937926937408916,1,2,0.024606249032685067,1818,0.9683564319732982
0.5,0.9,20290231,True,0.5338400812057165,1.0,1.0,0.08165349245631293,0.004328898836513396,1535,4650,1,2,0.004807774461893935,1818,0.9937590127683804,1,2,0.02467999126559728,1818,0.9682638149462569
0.5,0.9,20290232,True,0.5339402136053066,1.0,1.0,0.0818703945163691,0.004108534694626473,1526,4740,1,2,0.004807774461893935,1818,0.9937590127683804,1,2,0.02467999126559728,1818,0.9682638149462569
0.5,0.9,20290233,True,0.5264698659013474,1.0,1.0,0.08071120134597524,0.005800250970432872,1575,4250,1,2,0.004787454080036949,1818,0.9937851499938002,1,2,0.02462351704539531,1818,0.9683347426559248
0.5,0.9,20290234,True,0.5137245280777678,1.0,1.0,0.07960283321702019,0.0031677627192118656,1624,3760,1,2,0.0047557143163661775,1818,0.9938259795633317,1,2,0.024524963569602636,1818,0.9684585416496313
0.5,0.9,20290235,True,0.5406589439976468,1.0,1.0,0.08238374275845896,0.003064096042524913,1505,4950,1,2,0.004841396283201785,1818,0.9937157709664249,1,2,0.0247618016742915,1818,0.9681610835439517
0.5,0.9,20290236,True,0.5365495740612569,1.0,1.0,0.08194310514155151,0.004720854365352529,1523,4770,1,2,0.0048236366581116295,1818,0.993738611333897,1,2,0.024720409101389576,1818,0.9682130587589884
0.5,0.9,20290237,True,0.541771171326012,1.0,1.0,0.08204037420727207,0.0038102817842033654,1519,4810,1,2,0.004841396283201785,1818,0.9937157709664249,1,2,0.0247618016742915,1818,0.9681610835439517
0.5,0.9,20290238,True,0.5313436205715456,1.0,1.0,0.08226058483520146,0.00440454316187528,1510,4900,1,2,0.004800542431418272,1818,0.9937683147811369,1,2,0.024660492537858365,1818,0.9682883029278552
0.5,0.9,20290239,True,0.511950771835973,1.0,1.0,0.08004933260314781,0.0027066496169818517,1604,3960,1,2,0.004752929720026462,1818,0.9938295618653805,1,2,0.02451572594527994,1818,0.9684701470637861
0.5,0.9,20290240,True,0.5252229736286551,1.0,1.0,0.07984742080491329,0.004623739577215163,1613,3870,1,2,0.004781589490454979,1818,0.9937926937408916,1,2,0.024606249032685067,1818,0.9683564319732982
0.5,0.9,20290241,True,0.534914987259878,1.0,1.0,0.08218697167727776,0.003719821591011251,1513,4870,1,2,0.004815470627259166,1818,0.9937491140583827,1,2,0.02470000655683848,1818,0.968238679399643
0.5,0.9,20290242,True,0.542733896692912,1.0,1.0,0.08226058483520146,0.002638924780164282,1510,4900,1,2,0.004851001606644084,1818,0.9937034183652425,1,2,0.024782478592079705,1818,0.968135122166527
0.5,0.9,20290243,True,0.5336811543846545,1.0,1.0,0.08233440896264167,0.004457216631555029,1507,4930,1,2,0.004807774461893935,1818,0.9937590127683804,1,2,0.02467999126559728,1818,0.9682638149462569
0.5,0.9,20290244,True,0.5381127176179612,1.0,1.0,0.08245792078158906,0.0033286456395757416,1502,4980,1,2,0.0048322766807273486,1818,0.9937274993451481,1,2,0.024741057955819115,1818,0.9681871300731187
0.5,0.9,20290245,True,0.5341505516610987,1.0,1.0,0.0818703945163691,0.0029158159905890973,1526,4740,1,2,0.004815470627259166,1818,0.9937491140583827,1,2,0.02470000655683848,1818,0.968238679399643
0.5,0.9,20290246,True,0.5378860018167784,1.0,1.0,0.08143841471873291,0.006164105480702718,1544,4560,1,2,0.0048236366581116295,1818,0.993738611333897,1,2,0.024720409101389576,1818,0.9682130587589884
0.5,0.9,20290247,True,0.5301629520151454,1.0,1.0,0.08113091542439368,0.005635800713050777,1557,4430,1,2,0.004800542431418272,1818,0.9937683147811369,1,2,0.024660492537858365,1818,0.9682883029278552
0.5,0.9,20290248,True,0.5250437102128864,1.0,1.0,0.08073433720696693,0.004921420646790363,1574,4260,1,2,0.004781589490454979,1818,0.9937926937408916,1,2,0.024606249032685067,1818,0.9683564319732982
0.5,0.9,20290249,True,0.5304655355755727,1.0,1.0,0.08124874517370655,0.005138273579381439,1552,4480,1,2,0.004800542431418272,1818,0.9937683147811369,1,2,0.024660492537858365,1818,0.9682883029278552
0.5,0.9,20290250,True,0.5357033679157188,1.0,1.0,0.08233440896264167,0.004338863784428064,1507,4930,1,2,0.004815470627259166,1818,0.9937491140583827,1,2,0.02470000655683848,1818,0.968238679399643
0.5,0.9,20290251,True,0.5291258656956317,1.0,1.0,0.0808503349709148,0.0042540054087261275,1569,4310,1,2,0.0047937701567884955,1818,0.9937770256794733,1,2,0.024641631602865092,1818,0.9683119909949707
0.5,0.9,20290252,True,0.5384266053854903,1.0,1.0,0.080827092847152,0.005575869617697743,1570,4300,1,2,0.0048322766807273486,1818,0.9937274993451481,1,2,0.024741057955819115,1818,0.9681871300731187
0.5,0.9,20290253,True,0.5384763636775638,1.0,1.0,0.08124874517370655,0.005473410610100749,1552,4480,1,2,0.0048322766807273486,1818,0.9937274993451481,1,2,0.024741057955819115,1818,0.9681871300731187
0.5,0.9,20290254,True,0.5310232466659226,1.0,1.0,0.08064192055639288,0.005576993035259017,1578,4220,1,2,0.004800542431418272,1818,0.9937683147811369,1,2,0.024660492537858365,1818,0.9682883029278552
0.5,0.9,20290255,True,0.5343608840165313,1.0,1.0,0.0818703945163691,0.004437427377220864,1526,4740,1,2,0.004815470627259166,1818,0.9937491140583827,1,2,0.02470000655683848,1818,0.968238679399643
0.5,0.9,20290256,True,0.5353961115125905,1.0,1.0,0.08004933260314781,0.0064842111239877655,1604,3960,1,2,0.004815470627259166,1818,0.9937491140583827,1,2,0.02470000655683848,1818,0.968238679399643
0.5,0.9,20290257,True,0.5262950690621957,1.0,1.0,0.08064192055639288,0.005452660437081537,1578,4220,1,2,0.004787454080036949,1818,0.9937851499938002,1,2,0.02462351704539531,1818,0.9683347426559248
0.5,0.9,20290258,True,0.5356032821341008,1.0,1.0,0.08265677651762887,0.0031097353990662724,1494,5060,1,2,0.004815470627259166,1818,0.9937491140583827,1,2,0.02470000655683848,1818,0.968238679399643
0.5,0.9,20290259,True,0.5447661409732927,1.0,1.0,0.08226058483520146,0.0022546720573032863,1510,4900,1,2,0.004861097982320978,1818,0.9936904347551673,1,2,0.02480291064425828,1818,0.9681094694862682
0.5,0.9,20290260,True,0.5375508176359192,1.0,1.0,0.08196738788102728,0.0031483957257083185,1522,4780,1,2,0.0048236366581116295,1818,0.993738611333897,1,2,0.024720409101389576,1818,0.9682130587589884
0.5,0.9,20290261,True,0.5347815316262021,1.0,1.0,0.0818703945163691,0.004839072201310773,1526,4740,1,2,0.004815470627259166,1818,0.9937491140583827,1,2,0.02470000655683848,1818,0.968238679399643
0.5,0.9,20290262,True,0.5235138959904271,1.0,1.0,0.08094351731421866,0.00416473038905846,1565,4350,1,2,0.004776173509581078,1818,0.9937996605841813,1,2,0.024589920699866232,1818,0.968376941828291
0.5,0.9,20290263,True,0.5175318660883015,1.0,1.0,0.08043521173029206,0.003970807459085073,1587,4130,1,2,0.00476258480710142,1818,0.9938171410413511,1,2,0.02454734921651908,1818,0.9684304191565051
0.5,0.9,20290264,True,0.5402945099114913,1.0,1.0,0.08226058483520146,0.0031576349046675478,1510,4900,1,2,0.004841396283201785,1818,0.9937157709664249,1,2,0.0247618016742915,1818,0.9681610835439517
0.5,0.9,20290265,True,0.5302428913323365,1.0,1.0,0.08124874517370655,0.005078081382499224,1552,4480,1,2,0.004800542431418272,1818,0.9937683147811369,1,2,0.024660492537858365,1818,0.9682883029278552
0.5,0.9,20290266,True,0.5433920598229749,1.0,1.0,0.0828823306329052,0.0025769864414050886,1485,5150,1,2,0.004851001606644084,1818,0.9937034183652425,1,2,0.024782478592079705,1818,0.968135122166527
0.5,0.9,20290267,True,0.5301012665352152,1.0,1.0,0.08043521173029206,0.005896285742941417,1587,4130,1,2,0.004800542431418272,1818,0.9937683147811369,1,2,0.024660492537858365,1818,0.9682883029278552
0.5,0.9,20290268,True,0.5187431743769433,1.0,1.0,0.08041234834241792,0.002167328674075371,1588,4120,1,2,0.004766673992035998,1818,0.9938118806326846,1,2,0.024560397830662686,1818,0.9684140272139036
0.5,0.9,20290269,True,0.5231594180135435,1.0,1.0,0.07984742080491329,0.006252982054883971,1613,3870,1,2,0.004776173509581078,1818,0.9937996605841813,1,2,0.024589920699866232,1818,0.968376941828291
