cell_id,schedule_family,target_scale,initial_common_parameter,noise_scale,spatial_correlation,temporal_correlation,delay,seed,strong_static_auc,dual_use_auc,dual_use_terminal,learning_transitions,extra_probe_transitions,fingerprint_reused_transitions,message_units,candidate_scores,mean_debt,max_debt,rollback_rate,accepted_nonlocal_rate
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D1,single_switch,0.6,0.5,0.1,0.9,0.9,1,1796341307,0.0812321722842216,0.05391507113446937,0.02424174824758442,240,0,30,10,168,0.012379900274412768,0.09251625802464536,0.8333333333333334,0.16666666666666666
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D1,single_switch,0.6,0.5,0.1,0.9,0.9,1,702779833,0.07594074967210744,0.055918533246103776,0.029763330454939448,240,0,30,11,168,0.07248620897928752,0.3562342592843081,0.875,0.08333333333333333
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D1,single_switch,0.6,0.5,0.1,0.9,0.9,1,3081155260,0.08335561292066329,0.08259539063035136,0.0103265069752516,240,0,30,10,168,0.010806139299722975,0.08773651704575966,0.7083333333333334,0.25
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D1,single_switch,0.6,0.5,0.1,0.9,0.9,1,3689771675,0.06392358775256882,0.047525870412560456,0.02410478606426854,240,0,30,11,168,0.034829722309829836,0.16212865509348526,0.7916666666666666,0.16666666666666666
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D1,single_switch,0.6,0.5,0.1,0.9,0.9,1,1151854685,0.06514853280895384,0.04852637233626115,0.003761053385246807,240,0,30,11,168,0.029040023933635545,0.15060095687406003,0.8333333333333334,0.125
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D1,single_switch,0.6,0.5,0.1,0.9,0.9,1,2094958580,0.0568664124718693,0.04232663352833586,0.0032506057200694612,240,0,30,12,168,0.003002523130012155,0.01768303610800511,0.75,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D1,single_switch,0.6,0.5,0.1,0.9,0.9,1,1636281357,0.07677176957868463,0.05510333527283232,0.0032866205151114484,240,0,30,12,168,0.06496505039473915,0.44399137565217955,0.8333333333333334,0.16666666666666666
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D1,single_switch,0.6,0.5,0.1,0.9,0.9,1,830070239,0.10291334264113593,0.08766336105605282,0.08181091213007112,240,0,30,11,168,0.021625781874338335,0.11938481674359953,0.875,0.125
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D1,single_switch,0.6,0.5,0.1,0.9,0.9,1,3490259395,0.07868018812768258,0.05771126023655342,0.05462125905626406,240,0,30,9,168,0.04725764439600443,0.4566020470491147,0.875,0.08333333333333333
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D1,single_switch,0.6,0.5,0.1,0.9,0.9,1,3512698917,0.059771784365421805,0.04886881958809985,0.08474065003598673,240,0,30,11,168,0.024255780592893694,0.2513702729849178,0.875,0.125
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D1,single_switch,0.6,0.5,0.1,0.9,0.9,1,2341267830,0.0998530470842508,0.09232001890250445,0.021713813220325257,240,0,30,11,168,0.004144222945200768,0.06724662743238845,0.75,0.25
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D1,single_switch,0.6,0.5,0.1,0.9,0.9,1,2814696786,0.057819587468350066,0.043249425390118224,0.0025726724829262136,240,0,30,12,168,0.009911997691052303,0.0700432090659975,0.8333333333333334,0.125
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D1,single_switch,0.6,0.5,0.1,0.9,0.9,1,748652165,0.09012458167482902,0.07108420245132283,0.008403780858604114,240,0,30,11,168,0.046830541615592615,0.31113188287941773,0.875,0.125
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D1,single_switch,0.6,0.5,0.1,0.9,0.9,1,4244158386,0.08170456703517452,0.05671929752227828,0.006171567670934204,240,0,30,11,168,0.03442306757954083,0.21171677089622576,0.7916666666666666,0.16666666666666666
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D1,single_switch,0.6,0.5,0.1,0.9,0.9,1,3723470981,0.06260975416827688,0.04550178764326796,0.002937081731168035,240,0,30,10,168,0.005669242200385796,0.07106709979629984,0.75,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,1808804502,0.08821381200172013,0.06935037807865867,0.008763014426975281,240,0,30,10,168,0.03949999333670343,0.2768676624420935,0.8333333333333334,0.125
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,2863024076,0.06596416912475732,0.054330640955239144,0.008543286586967961,240,0,30,11,168,0.06835752407917203,0.6526802370896955,0.8333333333333334,0.125
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,2950424385,0.07570486471735384,0.06274021800342282,0.07706544875071565,240,0,30,11,168,0.0543821495359457,0.5537717986118493,0.7916666666666666,0.16666666666666666
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,3476054506,0.055280371993635356,0.033927688114259565,0.041794329043434636,240,0,30,11,168,0.044732021111803244,0.585837627049802,0.75,0.25
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,859049474,0.06885592754183716,0.05426894245513727,0.22581289949808347,240,0,30,10,168,0.04393305116429092,0.25456260607864223,0.875,0.125
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,2088432960,0.0834307594056483,0.06462565054228538,0.05289576943135865,240,0,30,11,168,0.001553661007072181,0.03056395347366377,0.7083333333333334,0.25
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,4057090488,0.0632162889993681,0.043332812479705246,0.05793026051588151,240,0,30,10,168,0.015199934397498309,0.06283565261092991,0.875,0.125
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,4197492090,0.07143929606359549,0.05576524823717699,0.008028772377796025,240,0,30,11,168,0.039109211277453905,0.20554438549870718,0.625,0.2916666666666667
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,3445129534,0.05085249805107952,0.03376842122178342,0.0223495809452454,240,0,30,11,168,0.013414497037043935,0.10768876171653283,0.75,0.25
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,1554091691,0.04531859962973564,0.034541179475226565,0.03033109954062763,240,0,30,11,168,0.010511562420621073,0.08101104850603373,0.7083333333333334,0.25
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,1360135080,0.05506640374032953,0.030733293542421252,0.004691901884479025,240,0,30,10,168,0.017337719499180965,0.20393890437737544,0.8333333333333334,0.125
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,2498757706,0.07045917798041917,0.05100256271081401,0.010563189437035441,240,0,30,10,168,0.04553841472595547,0.28359635534580485,0.875,0.08333333333333333
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,1598408979,0.05142519633051366,0.048127015758802134,0.014324334832231325,240,0,30,9,168,0.028618130286771626,0.15348886428898395,0.75,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,2984591295,0.067120128480625,0.052837695413901715,0.015082749601229767,240,0,30,10,168,0.012274529192512047,0.07256289102453871,0.75,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,3736052005,0.0547515187338982,0.0341757885797546,0.0017443621343600359,240,0,30,11,168,0.013098542814397228,0.301873705498752,0.875,0.08333333333333333
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,2446090982,0.053699611577993474,0.03156785333563993,0.07676219446281617,240,0,30,10,168,0.016490722136672593,0.12036583473646571,0.8333333333333334,0.125
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,2759634938,0.055834813407521604,0.04938778709657673,0.022264872211081154,240,0,30,11,168,0.002784675569218214,0.04466946298211645,0.75,0.16666666666666666
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,1796341307,0.06763329144001251,0.06692643720755372,0.004286635334259991,240,0,30,9,168,0.061489794896813756,0.15991153387988727,0.875,0.08333333333333333
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,702779833,0.0872105261266027,0.06436028452374119,0.002049531911637454,240,0,30,11,168,0.029711571979220062,0.13826018714218472,0.8333333333333334,0.16666666666666666
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,3081155260,0.056486172487010065,0.03326041229687313,0.004257537613042154,240,0,30,10,168,0.032233215102081735,0.19611274983875435,0.8333333333333334,0.125
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,3689771675,0.05795528007206383,0.053684359707827055,0.002872491675840327,240,0,30,11,168,0.07735123856264157,0.3236968651213393,0.7916666666666666,0.16666666666666666
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,1151854685,0.056210893700712895,0.04334225027563681,0.06713423980644972,240,0,30,11,168,0.02108512757638852,0.09768764315474535,0.6666666666666666,0.2916666666666667
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,2094958580,0.0685275537793428,0.05285839177386365,0.07645191118737808,240,0,30,11,168,0.038821150032934106,0.20213871568967418,0.8333333333333334,0.16666666666666666
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,1636281357,0.07488809863221006,0.048411031179975944,0.007842606186616993,240,0,30,11,168,0.013542822060189044,0.07133702169940914,0.8333333333333334,0.125
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,830070239,0.07410222719377317,0.08672148842375675,0.05891430040558064,240,0,30,11,168,0.007874425145576543,0.1036925841399634,0.6666666666666666,0.25
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,3490259395,0.07683133453456237,0.06720901378381165,0.04662268727001173,240,0,30,11,168,0.04946747292786883,0.30186444944491164,0.875,0.125
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,3512698917,0.052131321108380375,0.043074159708476355,0.005323235353717712,240,0,30,11,168,0.014912344806984834,0.1475898490172063,0.6666666666666666,0.2916666666666667
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,2341267830,0.07339490633233983,0.06026348430228317,0.01084511761807877,240,0,30,11,168,0.03727050024571527,0.26357857923702754,0.75,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,2814696786,0.07059029551798725,0.046099734228475124,0.0011450143860857673,240,0,30,12,168,0.012835886294855265,0.1245361979689874,0.8333333333333334,0.16666666666666666
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,748652165,0.05642200833070569,0.04582202467063388,0.04334732332013486,240,0,30,11,168,0.06000122123860182,0.2823468999667127,0.8333333333333334,0.16666666666666666
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,4244158386,0.08007276828368295,0.06250598046856286,0.009275978513299239,240,0,30,11,168,0.010853105945353256,0.07430407378406721,0.625,0.2916666666666667
Fsingle_switch-H0.6-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.6,0.5,0.1,0.9,0.9,3,3723470981,0.055349235783206406,0.039113642620863316,0.0732898971738198,240,0,30,11,168,0.02080486792245505,0.26063180961955773,0.875,0.125
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,1808804502,0.06280702412214346,0.04530849964928957,0.005634294693613282,240,0,30,12,168,0.2866285001072064,0.5636701340534246,0.8333333333333334,0.16666666666666666
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,2863024076,0.051681269670549014,0.030792428487782113,0.0031368045446766644,240,0,30,12,168,0.21314599763748654,0.7625499458581382,0.75,0.25
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,2950424385,0.05310433049302446,0.028509308748450757,0.00337789783649072,240,0,30,11,168,0.2159213395288555,0.7904207838426526,0.8333333333333334,0.16666666666666666
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,3476054506,0.05408192464325171,0.04773678749881916,0.008849430994541324,240,0,30,12,168,0.04810705068341625,0.3233914576302822,0.75,0.25
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,859049474,0.0556250930147545,0.03479152510817081,0.038765948241914275,240,0,30,12,168,0.24834771517228973,0.6156802785032609,0.7916666666666666,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,2088432960,0.04905049220222741,0.03167436172395102,0.007261812849093082,240,0,30,12,168,0.2858674629249776,2.1041805144910932,0.7916666666666666,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,4057090488,0.0560310418222412,0.03664793034728334,0.00030851150912996413,240,0,30,12,168,0.2652496307048509,0.9275401004356537,0.7916666666666666,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,4197492090,0.06243444377637738,0.04966662478201256,0.01802930275809552,240,0,30,12,168,0.27142481087216985,0.8885635179686595,0.7916666666666666,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,3445129534,0.05649971019000921,0.04436763850865699,0.005581791030786598,240,0,30,12,168,0.11088043636287,0.4392217294182409,0.7083333333333334,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,1554091691,0.051295653766858164,0.051198501572667865,0.01534659473443523,240,0,30,12,168,0.13935629491744733,0.6180270860179943,0.75,0.25
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,1360135080,0.04845266013117183,0.03361806639617651,0.007871894618624671,240,0,30,12,168,0.2047255917656913,1.1619227835925212,0.6666666666666666,0.3333333333333333
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,2498757706,0.059161402898914285,0.05113688230695094,0.00901391017645458,240,0,30,12,168,0.1710438298011875,0.547238005947582,0.7083333333333334,0.25
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,1598408979,0.05477668434878474,0.03984384566294625,0.022716477149319937,240,0,30,12,168,0.09612564022111558,0.6098340650384391,0.6666666666666666,0.25
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,2984591295,0.06806011895592814,0.04694822822126937,0.0110007372187802,240,0,30,12,168,0.07326160515176394,0.3746915890583646,0.7916666666666666,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,3736052005,0.062383260671264686,0.05171054584781002,0.025430788935765614,240,0,30,12,168,0.47877768884809563,1.5563613803226228,0.7916666666666666,0.16666666666666666
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,2446090982,0.05305088905076958,0.043405862785916814,0.01704018269855904,240,0,30,11,168,0.25892988177313175,0.9145942276133348,0.9166666666666666,0.08333333333333333
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,2759634938,0.04828790131920546,0.03416614184671505,0.010678433630309138,240,0,30,12,168,0.21639031984122967,0.5324863760501716,0.8333333333333334,0.16666666666666666
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,1796341307,0.04758997751327754,0.028808199613078313,0.012540152790385636,240,0,30,12,168,0.2269920919464874,1.5872651028948777,0.875,0.125
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,702779833,0.06546546862334439,0.05311291945465189,0.008939340166112864,240,0,30,12,168,0.05827952977224079,0.36925547054515623,0.75,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,3081155260,0.050775844805548996,0.04321425561457213,0.001407144626490568,240,0,30,12,168,0.463682611696491,1.3998063886483967,0.7916666666666666,0.16666666666666666
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,3689771675,0.048838407956268655,0.027645737373639904,0.03921002861351462,240,0,30,12,168,0.10013542423736765,1.2809482680004103,0.625,0.3333333333333333
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,1151854685,0.04854519003516905,0.03788583274686351,0.023399050686897543,240,0,30,12,168,0.5944675032838701,2.646654209488352,0.7916666666666666,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,2094958580,0.04488127300945765,0.040094481321927354,0.007843058955221745,240,0,30,12,168,0.1666212314207272,0.7216942899983922,0.7916666666666666,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,1636281357,0.04791589609263094,0.023526908984801257,0.017841438758331427,240,0,30,12,168,0.018466933568137802,0.185921975605848,0.6666666666666666,0.3333333333333333
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,830070239,0.047880575268432986,0.03387956776165586,0.01879117336711717,240,0,30,12,168,0.2740397949101174,0.9317036707068391,0.7916666666666666,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,3490259395,0.06443917394924349,0.03921126860070488,0.009198248569782214,240,0,30,12,168,0.14485457388435496,0.7556683119853482,0.7916666666666666,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,3512698917,0.0512010997712106,0.033732544452498014,0.01577687085795624,240,0,30,11,168,0.19804468068047698,0.9114811531715343,0.75,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,2341267830,0.049569947876768404,0.0363491807443026,0.009897744607490419,240,0,30,10,168,0.2732487159983632,1.116274896361999,0.875,0.125
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,2814696786,0.04517209550730301,0.04049185948453376,0.002415833633677761,240,0,30,11,168,0.2805140733288713,0.9091880067500322,0.7916666666666666,0.16666666666666666
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,748652165,0.042688837351526766,0.02758077101654761,0.004821843985107072,240,0,30,12,168,0.24033511186713918,1.161473792433143,0.7083333333333334,0.25
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,4244158386,0.053191629700802066,0.04186875338585236,0.006919243102592642,240,0,30,12,168,0.18134381051117324,0.6022834994156845,0.7083333333333334,0.2916666666666667
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D0,single_switch,0.6,0.5,0.5,0.0,0.0,0,3723470981,0.048596512641095234,0.034205658606824875,0.013549782237087268,240,0,30,12,168,0.5316714329059252,1.412483932035499,0.7916666666666666,0.16666666666666666
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D1,single_switch,0.6,0.5,0.5,0.0,0.0,1,1808804502,0.0579290227197893,0.03896374226654154,0.011687033268265704,240,0,30,12,168,0.2313286497205712,1.3844563285281006,0.7916666666666666,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D1,single_switch,0.6,0.5,0.5,0.0,0.0,1,2863024076,0.05066703264872905,0.048701250810218054,0.00628300583972884,240,0,30,12,168,0.2886239095948045,0.8640715164343924,0.7916666666666666,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D1,single_switch,0.6,0.5,0.5,0.0,0.0,1,2950424385,0.06413918827264944,0.046730281565589345,0.01936408352553443,240,0,30,12,168,0.35569092957904463,0.8669223279961287,0.875,0.125
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D1,single_switch,0.6,0.5,0.5,0.0,0.0,1,3476054506,0.052743931885598616,0.031560847772048546,0.012977772596750196,240,0,30,11,168,0.16527709556636314,1.1551788032441863,0.75,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D1,single_switch,0.6,0.5,0.5,0.0,0.0,1,859049474,0.05764770545682376,0.034393568531977135,0.01903330863574812,240,0,30,12,168,0.5294920178718342,2.1955564078450815,0.8333333333333334,0.16666666666666666
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D1,single_switch,0.6,0.5,0.5,0.0,0.0,1,2088432960,0.0525100254376627,0.03505380639383282,0.010218164310608515,240,0,30,12,168,0.1339495102910862,0.7637324603152224,0.7916666666666666,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D1,single_switch,0.6,0.5,0.5,0.0,0.0,1,4057090488,0.05303808428745375,0.05691952394505514,0.020354607067967677,240,0,30,11,168,0.1264748589143785,0.4668626714062924,0.75,0.25
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D1,single_switch,0.6,0.5,0.5,0.0,0.0,1,4197492090,0.04990227922105752,0.03119006008486966,0.015317943318084042,240,0,30,12,168,0.07670203270287156,0.8959112563666508,0.7916666666666666,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D1,single_switch,0.6,0.5,0.5,0.0,0.0,1,3445129534,0.04749757093115536,0.04039967079825202,0.013033737278915129,240,0,30,12,168,0.316973593098288,1.8994192895453845,0.75,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D1,single_switch,0.6,0.5,0.5,0.0,0.0,1,1554091691,0.04540127738939281,0.02623799074391411,0.0018703239724069854,240,0,30,11,168,0.1601761254149859,0.6521565147189671,0.8333333333333334,0.16666666666666666
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D1,single_switch,0.6,0.5,0.5,0.0,0.0,1,1360135080,0.05240820846881442,0.034433487786165166,0.007420383342883818,240,0,30,12,168,0.06556775132120417,0.7369173438364804,0.7916666666666666,0.16666666666666666
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D1,single_switch,0.6,0.5,0.5,0.0,0.0,1,2498757706,0.04852884609777633,0.027221923257289015,0.014665674422068033,240,0,30,11,168,0.5013371466193716,2.214846937544358,0.7916666666666666,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D1,single_switch,0.6,0.5,0.5,0.0,0.0,1,1598408979,0.05227145286890609,0.03266617397463515,0.005725602096180127,240,0,30,11,168,0.07468145885520594,0.4783041730016026,0.7916666666666666,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D1,single_switch,0.6,0.5,0.5,0.0,0.0,1,2984591295,0.07417559616115511,0.06395530835154652,0.010244328890063409,240,0,30,10,168,0.21190960679020862,0.746141942433127,0.875,0.125
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D1,single_switch,0.6,0.5,0.5,0.0,0.0,1,3736052005,0.060265143680152546,0.04963399706079469,0.006726039100496933,240,0,30,12,168,0.048707492304355345,0.4320609873157733,0.6666666666666666,0.3333333333333333
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D1,single_switch,0.6,0.5,0.5,0.0,0.0,1,2446090982,0.06241025994444462,0.035980438401265684,0.019871650032479107,240,0,30,12,168,0.33220206749580644,1.1442855405590509,0.8333333333333334,0.125
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D1,single_switch,0.6,0.5,0.5,0.0,0.0,1,2759634938,0.04745663105802004,0.031406088599033884,0.013491879849034633,240,0,30,12,168,0.06974704924406591,0.47601907281861017,0.7916666666666666,0.16666666666666666
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D1,single_switch,0.6,0.5,0.5,0.0,0.0,1,1796341307,0.05491540690324792,0.034146655781261165,0.016227426117927452,240,0,30,11,168,0.4424107286800096,1.5915661672830328,0.7916666666666666,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D1,single_switch,0.6,0.5,0.5,0.0,0.0,1,702779833,0.056882979923483346,0.04793355196772054,0.00687452967544279,240,0,30,11,168,0.28557001629383516,1.0251293098924772,0.875,0.125
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D1,single_switch,0.6,0.5,0.5,0.0,0.0,1,3081155260,0.05185013119298478,0.033024106177658115,0.008055480726683724,240,0,30,11,168,0.12795157880063948,1.617677412890142,0.75,0.20833333333333334
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D1,single_switch,0.6,0.5,0.5,0.0,0.0,1,3689771675,0.05486463398999005,0.03127516362665803,0.006662352121604974,240,0,30,12,168,0.26289394937740046,1.3206411124760906,0.6666666666666666,0.2916666666666667
Fsingle_switch-H0.6-I0.5-N0.5-S0-T0-D1,single_switch,0.6,0.5,0.5,0.0,0.0,1,1151854685,0.05611545422923742,0.044522561566371105,0.03145417528983352,240,0,30,11,168,0.1344868609486485,0.6761511336951279,0.875,0.125
