seed_index,max_delay,regime,policy,regime_mse,oracle_regime_mse,normalized_regime_score
0,4,independent,fixed_q4_oracle_eta,0.000166897649251228,3.0395487313987655e-05,5.490869336199904
0,4,clustered,fixed_q4_oracle_eta,0.0009119104823702836,0.00035255537348548836,2.5865737723830753
0,4,global,fixed_q4_oracle_eta,0.01569688962768268,0.016622194400462285,0.9443331758438662
0,4,mixed,fixed_q4_oracle_eta,0.005836498458311781,0.006733061651133659,0.866841677786966
0,16,independent,fixed_q4_oracle_eta,0.0001150011346786253,1.0909986271865159e-05,10.540905534885226
0,16,clustered,fixed_q4_oracle_eta,0.0009373290185231687,0.00040564468676135556,2.3107143988665326
0,16,global,fixed_q4_oracle_eta,0.014507332517691934,0.014326701090073599,1.012608026543074
0,16,mixed,fixed_q4_oracle_eta,0.006428241464129588,0.006121979142170898,1.0500266849733315
1,4,independent,fixed_q4_oracle_eta,0.0007227175230514819,7.421123208934091e-05,9.738654145795904
1,4,clustered,fixed_q4_oracle_eta,0.0003685674965660933,0.0006117272810645653,0.6025029583848043
1,4,global,fixed_q4_oracle_eta,0.0026321243769964753,0.032856489997179855,0.0801097249652168
1,4,mixed,fixed_q4_oracle_eta,0.0055066202454022,0.0019604386472429867,2.808871500848188
1,16,independent,fixed_q4_oracle_eta,0.0006970873514699522,0.0006416180105974615,1.0864522815075572
1,16,clustered,fixed_q4_oracle_eta,0.00032213790931443176,0.00017940000150416091,1.7956405050919704
1,16,global,fixed_q4_oracle_eta,0.002995647711673445,0.010866896132231242,0.2756672811832945
1,16,mixed,fixed_q4_oracle_eta,0.006196124905342898,0.02752833851999517,0.22508168812448856
2,4,independent,fixed_q4_oracle_eta,0.0002610170858129385,2.0654058106559944e-05,12.637569065908494
2,4,clustered,fixed_q4_oracle_eta,0.0016148550897781312,0.0010006248601763105,1.6138466612688327
2,4,global,fixed_q4_oracle_eta,0.00767544250802746,0.008401479513602041,0.9135822441274631
2,4,mixed,fixed_q4_oracle_eta,0.0050856718404316045,0.006303988153718061,0.8067388003310413
2,16,independent,fixed_q4_oracle_eta,0.0004041050195809911,5.816396673030104e-06,69.47686725954833
2,16,clustered,fixed_q4_oracle_eta,0.001862978563493169,0.00037721713799859525,4.938743168928095
2,16,global,fixed_q4_oracle_eta,0.009177682477720165,0.003937345679040599,2.3309313496590076
2,16,mixed,fixed_q4_oracle_eta,0.005583822791179279,0.002635397020801717,2.118778592790781
3,4,independent,fixed_q4_oracle_eta,0.0011542800990395243,4.168163981834991e-05,27.692770823554895
3,4,clustered,fixed_q4_oracle_eta,0.001069540045868281,0.0018676443328308426,0.5726679470320498
3,4,global,fixed_q4_oracle_eta,0.01148763485187071,0.01086818529495538,1.0569965951172047
3,4,mixed,fixed_q4_oracle_eta,0.0069622358407196465,0.0004127128859316482,16.86944139144883
3,16,independent,fixed_q4_oracle_eta,0.0009495021089942447,2.6878983673921146e-05,35.32507480613868
3,16,clustered,fixed_q4_oracle_eta,0.001068014169708733,0.0011009369823726317,0.970095642901425
3,16,global,fixed_q4_oracle_eta,0.013130390427475663,0.001988393632448889,6.603516634331797
3,16,mixed,fixed_q4_oracle_eta,0.00724177809731537,0.0035159852527127298,2.0596724891630407
4,4,independent,fixed_q4_oracle_eta,0.00042787952179368995,0.00020636230549554078,2.073438367371486
4,4,clustered,fixed_q4_oracle_eta,0.00031933246776303265,5.822736378872529e-05,5.48423364866238
4,4,global,fixed_q4_oracle_eta,0.010884554190566935,0.008224547841425133,1.3234228069954155
4,4,mixed,fixed_q4_oracle_eta,0.006861581766684622,0.0042796084230102335,1.6033199976408716
4,16,independent,fixed_q4_oracle_eta,0.0004295478388388849,0.0001956143520911015,2.195891222944807
4,16,clustered,fixed_q4_oracle_eta,0.0002543039009962547,5.703112131374413e-05,4.4590373665854806
4,16,global,fixed_q4_oracle_eta,0.011162044871567646,0.010977970114666483,1.016767649663688
4,16,mixed,fixed_q4_oracle_eta,0.006838998200172202,0.006988846098494041,0.9785589929710817
5,4,independent,fixed_q4_oracle_eta,0.0008363380485563513,0.00010750233639256936,7.779719740250776
5,4,clustered,fixed_q4_oracle_eta,5.615206441063497e-05,7.530068244273877e-05,0.7457045884455952
5,4,global,fixed_q4_oracle_eta,0.021975827338521693,0.009650508441327258,2.2771678271802336
5,4,mixed,fixed_q4_oracle_eta,0.003561196756240524,0.003714299631418675,0.9587801495918429
5,16,independent,fixed_q4_oracle_eta,0.0007548658027788057,4.670780689103784e-05,16.16144822512845
5,16,clustered,fixed_q4_oracle_eta,7.037147581261582e-05,7.785644303213322e-05,0.9038619422103811
5,16,global,fixed_q4_oracle_eta,0.02256238751202507,0.010956951233505033,2.059184807086849
5,16,mixed,fixed_q4_oracle_eta,0.003526051855033665,0.0029431993656535522,1.198033641955032
6,4,independent,fixed_q4_oracle_eta,0.0020903374422491486,0.00011211306400886593,18.644905129734425
6,4,clustered,fixed_q4_oracle_eta,0.0001567056131407492,0.000795001307325505,0.19711365465288186
6,4,global,fixed_q4_oracle_eta,0.05328677545604075,0.004528847106075256,11.766079580067696
6,4,mixed,fixed_q4_oracle_eta,0.07115648181795341,0.013589592062453238,5.236101384864382
6,16,independent,fixed_q4_oracle_eta,0.0017258561383678129,7.103704012991757e-05,24.295158345722808
6,16,clustered,fixed_q4_oracle_eta,0.0001772829661633865,0.0003295723125733574,0.5379182637616933
6,16,global,fixed_q4_oracle_eta,0.05345106969677506,0.006375681666855533,8.383585079952237
6,16,mixed,fixed_q4_oracle_eta,0.08114082456605727,0.005246956881215065,15.46435894233365
7,4,independent,fixed_q4_oracle_eta,0.0003258097334626189,0.00023157439750100159,1.4069333094614216
7,4,clustered,fixed_q4_oracle_eta,0.0009087391266290089,0.0028374546160281136,0.3202656075962433
7,4,global,fixed_q4_oracle_eta,0.07104772226818012,0.006818872910357818,10.419276499531053
7,4,mixed,fixed_q4_oracle_eta,0.009097779731175024,0.010052155693061232,0.9050575825695785
7,16,independent,fixed_q4_oracle_eta,0.000140969230071129,0.00014430566667780452,0.9768793791436833
7,16,clustered,fixed_q4_oracle_eta,0.0009374074612860118,0.0035519712876765884,0.26391189155675515
7,16,global,fixed_q4_oracle_eta,0.0708542456184758,0.014395511254176666,4.921967991787605
7,16,mixed,fixed_q4_oracle_eta,0.009550127628724911,0.0237617360199745,0.4019120328875348
8,4,independent,fixed_q4_oracle_eta,0.0011069685793070828,0.00030501053536440746,3.629279814825236
8,4,clustered,fixed_q4_oracle_eta,0.00034361038235128084,0.0006551944861932582,0.5244402839036232
8,4,global,fixed_q4_oracle_eta,0.03029375640337579,0.0010203805726024377,29.688684023170726
8,4,mixed,fixed_q4_oracle_eta,0.05499930674530658,0.020777842317754234,2.6470172361598303
8,16,independent,fixed_q4_oracle_eta,0.0009510765606546336,6.615029886247093e-05,14.377509656184007
8,16,clustered,fixed_q4_oracle_eta,0.000346129255424646,0.000840684297377278,0.4117232313063079
8,16,global,fixed_q4_oracle_eta,0.027754978598889528,0.0004175057605876687,66.47807340387938
8,16,mixed,fixed_q4_oracle_eta,0.05019154916802023,0.02557334730285124,1.9626507462487808
9,4,independent,fixed_q4_oracle_eta,0.0003479247107688077,6.121627517961803e-06,56.83532847236175
9,4,clustered,fixed_q4_oracle_eta,0.0005124100149200258,1.7147715210985187e-05,29.882115991275917
9,4,global,fixed_q4_oracle_eta,0.0018140092164596537,0.0020716117378774376,0.8756511576432164
9,4,mixed,fixed_q4_oracle_eta,0.009026268214550114,0.0012433595408657659,7.259580127776248
9,16,independent,fixed_q4_oracle_eta,9.3238537243176e-05,6.547955695461046e-05,1.423933538643331
9,16,clustered,fixed_q4_oracle_eta,0.0005461949874347073,2.2260680423716377e-05,24.536311426168037
9,16,global,fixed_q4_oracle_eta,0.0016467410437215637,0.003693090276312367,0.4458978580306657
9,16,mixed,fixed_q4_oracle_eta,0.008323953761757005,0.0014716988716160534,5.656016949049216
10,4,independent,fixed_q4_oracle_eta,7.69750982035296e-05,2.6845744495973674e-05,2.867310989087091
10,4,clustered,fixed_q4_oracle_eta,0.0013832587371590127,5.869164422530151e-05,23.568239660300755
10,4,global,fixed_q4_oracle_eta,0.004488622132118868,0.011403857653754694,0.39360559105549686
10,4,mixed,fixed_q4_oracle_eta,0.015373165615985271,0.0079494641634158,1.933861867914829
10,16,independent,fixed_q4_oracle_eta,0.00019666347337393735,4.715334450353726e-05,4.170721619951782
10,16,clustered,fixed_q4_oracle_eta,0.001203565736602088,0.0003126564909183741,3.849482648087115
10,16,global,fixed_q4_oracle_eta,0.00411715456925636,0.003466208443561627,1.1877977439307914
10,16,mixed,fixed_q4_oracle_eta,0.015514828868884107,0.006656581967280135,2.3307500673988444
11,4,independent,fixed_q4_oracle_eta,0.0011654362216116528,5.2394908227058936e-05,22.24331067746336
11,4,clustered,fixed_q4_oracle_eta,0.0010319198195322835,0.0002711560475870405,3.8056308487865804
11,4,global,fixed_q4_oracle_eta,0.03683922041161179,0.0016575969688553752,22.224473803816423
11,4,mixed,fixed_q4_oracle_eta,0.024968276693393875,0.016157462752559283,1.5453092528057346
11,16,independent,fixed_q4_oracle_eta,0.0009472344786629828,0.00017715224806603546,5.34700794939893
11,16,clustered,fixed_q4_oracle_eta,0.0009239552307752036,0.0003624217382327206,2.549392415810079
11,16,global,fixed_q4_oracle_eta,0.03592789034428679,0.001353192694324882,26.550461360724007
11,16,mixed,fixed_q4_oracle_eta,0.025213569155909787,0.003389463454136759,7.438808382824494
12,4,independent,fixed_q4_oracle_eta,0.00015679954809349502,5.450285042756256e-06,28.769054620710282
12,4,clustered,fixed_q4_oracle_eta,0.0008657311535368538,0.0019001682931951956,0.4556076199340735
12,4,global,fixed_q4_oracle_eta,0.07149396856284397,0.006927411274775917,10.320445217850388
12,4,mixed,fixed_q4_oracle_eta,0.04259062049010001,0.026209263263031413,1.6250216598104368
12,16,independent,fixed_q4_oracle_eta,0.00011378243910580375,9.218098374227101e-05,1.2343374358417383
12,16,clustered,fixed_q4_oracle_eta,0.0007775898123560584,0.001320245634457635,0.588973591020808
12,16,global,fixed_q4_oracle_eta,0.07206299061723172,0.005458136118328931,13.202856992744733
12,16,mixed,fixed_q4_oracle_eta,0.03139870508975019,0.00336697513370786,9.325493608612598
13,4,independent,fixed_q4_oracle_eta,0.0001370605858432719,3.654283686456646e-05,3.750682694702662
13,4,clustered,fixed_q4_oracle_eta,0.0005517111720244755,0.00010308428696104376,5.352039464879558
13,4,global,fixed_q4_oracle_eta,0.0037789547809648333,0.010355637045033571,0.36491765446503077
13,4,mixed,fixed_q4_oracle_eta,0.008749078741116838,0.001880352085985041,4.652893894886471
13,16,independent,fixed_q4_oracle_eta,5.4976248418490744e-05,3.005030819381741e-05,1.8294736967057672
13,16,clustered,fixed_q4_oracle_eta,0.0005766301767170831,0.00013144364183603354,4.386900489537468
13,16,global,fixed_q4_oracle_eta,0.00384962556540026,0.01639144778508205,0.2348557379357195
13,16,mixed,fixed_q4_oracle_eta,0.008320446664957865,0.0004234879741725534,19.647421349366667
14,4,independent,fixed_q4_oracle_eta,0.0007619127995343204,1.144925513687573e-05,66.54693169342988
14,4,clustered,fixed_q4_oracle_eta,0.00042737997031202157,0.0006128085136562515,0.6974119333984251
14,4,global,fixed_q4_oracle_eta,0.00521523481544111,0.001112152981869906,4.689314240449666
14,4,mixed,fixed_q4_oracle_eta,0.0032418095542216764,0.0027108493265737806,1.1958648982970115
14,16,independent,fixed_q4_oracle_eta,0.0005650804077938935,8.917002193373468e-05,6.337111907562659
14,16,clustered,fixed_q4_oracle_eta,0.0004688786609696953,5.093236922668647e-05,9.20590712917439
14,16,global,fixed_q4_oracle_eta,0.004194972525377569,0.0033622549769166997,1.2476663888306587
14,16,mixed,fixed_q4_oracle_eta,0.003379207812228725,0.004319747990176482,0.7822696647844655
15,4,independent,fixed_q4_oracle_eta,0.0008265118782599214,5.676192772989109e-05,14.561025520362595
15,4,clustered,fixed_q4_oracle_eta,0.0006369873101874336,0.00025477323378430314,2.500212839182006
15,4,global,fixed_q4_oracle_eta,0.0052353555670958275,0.04941707388389793,0.10594224132727771
15,4,mixed,fixed_q4_oracle_eta,0.011787694308995051,0.01401046592893163,0.8413492005753676
15,16,independent,fixed_q4_oracle_eta,0.00032237716456203267,0.0011073025611399343,0.2911373782339627
15,16,clustered,fixed_q4_oracle_eta,0.0006686569373880368,0.0003357076581681274,1.9917833898598865
15,16,global,fixed_q4_oracle_eta,0.004694530810010228,0.06373907975909504,0.07365231546726805
15,16,mixed,fixed_q4_oracle_eta,0.012155943400017992,0.013542081464327537,0.8976421705953475
16,4,independent,fixed_q4_oracle_eta,0.002034793919169464,2.490802851525818e-05,81.69229121939492
16,4,clustered,fixed_q4_oracle_eta,0.00017193134429493358,0.00035090455920856387,0.4899661169484673
16,4,global,fixed_q4_oracle_eta,0.035851157866760464,0.004420102768421899,8.110933103838292
16,4,mixed,fixed_q4_oracle_eta,0.006176280377885901,0.001240157983311257,4.980236760960936
16,16,independent,fixed_q4_oracle_eta,0.0016826619969234943,2.4262915153679446e-05,69.35118827501321
16,16,clustered,fixed_q4_oracle_eta,0.00024403832498109718,0.0005687601400685943,0.4290707238233421
16,16,global,fixed_q4_oracle_eta,0.036817737908891236,0.005021249769438825,7.332385282440548
16,16,mixed,fixed_q4_oracle_eta,0.005635809217322393,0.008098939000993689,0.6958700660211066
17,4,independent,fixed_q4_oracle_eta,0.0008331478387147196,0.0012986671727389482,0.6415406935693715
17,4,clustered,fixed_q4_oracle_eta,0.00576677521950917,3.4011586893519464e-05,169.55325364744937
17,4,global,fixed_q4_oracle_eta,0.06330933883848598,0.008223419316005726,7.698663585749943
17,4,mixed,fixed_q4_oracle_eta,0.005187304887554902,0.0032098013544186884,1.616082839647985
17,16,independent,fixed_q4_oracle_eta,0.000718801938229904,0.0012172594254645469,0.5905084184955768
17,16,clustered,fixed_q4_oracle_eta,0.0053951806080729196,0.00010120514197342799,53.309352695631375
17,16,global,fixed_q4_oracle_eta,0.0632539335799315,0.006650940070663368,9.510525265283668
17,16,mixed,fixed_q4_oracle_eta,0.006098627970104601,0.0032538908319128383,1.8742570925526258
18,4,independent,fixed_q4_oracle_eta,0.001387426679990299,0.0001798599390566703,7.713928333719431
18,4,clustered,fixed_q4_oracle_eta,0.0034959229151552197,0.0018995080827889168,1.8404359248750324
18,4,global,fixed_q4_oracle_eta,0.0010774116925607341,0.020822643962440917,0.05174230969439461
18,4,mixed,fixed_q4_oracle_eta,0.0007376809857776135,0.013686125971464392,0.053899912021537745
18,16,independent,fixed_q4_oracle_eta,0.001214790959932511,0.0003223289594454525,3.768792484617223
18,16,clustered,fixed_q4_oracle_eta,0.0039695974256186385,0.0021694319711502994,1.829786542471685
18,16,global,fixed_q4_oracle_eta,0.0010552833760833326,0.01585561673617373,0.06655580755025195
18,16,mixed,fixed_q4_oracle_eta,0.0005966747218191649,0.00549629398276188,0.10855946273807879
19,4,independent,fixed_q4_oracle_eta,0.00017931153146755993,3.582564039004148e-05,5.005117271187802
19,4,clustered,fixed_q4_oracle_eta,0.0006150235047220445,0.00013019620023511274,4.723820692243046
19,4,global,fixed_q4_oracle_eta,0.04237879670424391,0.010839992115264024,3.9094859344564856
19,4,mixed,fixed_q4_oracle_eta,0.007043676451431713,0.0002185011796632674,32.23633145727971
19,16,independent,fixed_q4_oracle_eta,0.0004415705604385306,2.7016759252745277e-05,16.34432006842793
19,16,clustered,fixed_q4_oracle_eta,0.0005136027482011356,0.00016798474499879435,3.0574368416895346
19,16,global,fixed_q4_oracle_eta,0.041783859974929845,0.012631570080181332,3.307891236774108
19,16,mixed,fixed_q4_oracle_eta,0.007399221260735554,0.0008431000298069378,8.776208040734986
20,4,independent,fixed_q4_oracle_eta,0.0004333137286150339,0.001347706096456283,0.3215194542448149
20,4,clustered,fixed_q4_oracle_eta,0.0004465890829045847,0.0013383854556827143,0.33367747759689925
20,4,global,fixed_q4_oracle_eta,0.006848187843601234,0.007102687400212272,0.9641685544821483
20,4,mixed,fixed_q4_oracle_eta,0.003329428735673254,0.00018379290829016677,18.115109917172923
20,16,independent,fixed_q4_oracle_eta,0.0004022903527643451,0.0015702921626374045,0.2561882191965304
20,16,clustered,fixed_q4_oracle_eta,0.0004212332357437773,0.0009757251980780748,0.43171298289056936
20,16,global,fixed_q4_oracle_eta,0.006275748023930365,0.006129650529344801,1.0238345553121084
20,16,mixed,fixed_q4_oracle_eta,0.0029311067046606672,0.0003518723844152099,8.330027687543554
21,4,independent,fixed_q4_oracle_eta,0.0011202760798150726,9.642361281452248e-05,11.618275307418749
21,4,clustered,fixed_q4_oracle_eta,0.001528435881644557,0.00011031989124080429,13.854581113648077
21,4,global,fixed_q4_oracle_eta,0.03525562347615561,0.014595783173584384,2.4154663752447103
21,4,mixed,fixed_q4_oracle_eta,0.0011524934258927513,0.0017529556596846217,0.6574572605562077
21,16,independent,fixed_q4_oracle_eta,0.0007677478620226762,4.3783715393303574e-05,17.535009423620043
21,16,clustered,fixed_q4_oracle_eta,0.001563902146513685,0.0002157453589463617,7.248833319758688
21,16,global,fixed_q4_oracle_eta,0.0357282521884375,0.012217076466543356,2.924451875723283
21,16,mixed,fixed_q4_oracle_eta,0.0008197260586972612,0.003214226373379709,0.2550305932047132
22,4,independent,fixed_q4_oracle_eta,0.0007118436586509678,0.00016435459047748276,4.331145583356817
22,4,clustered,fixed_q4_oracle_eta,0.0003721892697427857,0.00040491072776777624,0.919188463577194
22,4,global,fixed_q4_oracle_eta,0.01166514680260555,0.006494230175374817,1.7962324228725524
22,4,mixed,fixed_q4_oracle_eta,0.014321730092384929,0.0018355257495551811,7.802522027193374
22,16,independent,fixed_q4_oracle_eta,0.0008974316627963651,0.0002463000963647818,3.643651285735704
22,16,clustered,fixed_q4_oracle_eta,0.0003787274540161319,0.00016698513603567104,2.2680309338145457
22,16,global,fixed_q4_oracle_eta,0.012005709991006771,0.0013867521900366012,8.65742998443716
22,16,mixed,fixed_q4_oracle_eta,0.015080391199299065,0.006085666498833092,2.4780180120272255
23,4,independent,fixed_q4_oracle_eta,0.00020488217228179848,0.00015017113218146938,1.3643246162266083
23,4,clustered,fixed_q4_oracle_eta,0.0003166288954155076,2.9699916792184048e-05,10.660935437328664
23,4,global,fixed_q4_oracle_eta,0.01422141032607949,0.004097359004455494,3.4708724108907805
23,4,mixed,fixed_q4_oracle_eta,0.00980742947495111,0.0006967878366280374,14.07520188987822
23,16,independent,fixed_q4_oracle_eta,0.0004368614567002196,0.0002737166749839523,1.59603523141523
23,16,clustered,fixed_q4_oracle_eta,0.00026861448449141137,3.6559679875734405e-05,7.347287651435309
23,16,global,fixed_q4_oracle_eta,0.015039845969508723,0.0002123458660700025,70.82711920820087
23,16,mixed,fixed_q4_oracle_eta,0.010440234426716601,0.0030645927309557847,3.4067281832455767
24,4,independent,fixed_q4_oracle_eta,0.0015439647465571838,0.00024327281956473172,6.346638927109384
24,4,clustered,fixed_q4_oracle_eta,0.00021485429252675816,8.163589126455412e-05,2.6318606828274658
24,4,global,fixed_q4_oracle_eta,0.022009218713821,0.021801408705421754,1.0095319532424327
24,4,mixed,fixed_q4_oracle_eta,0.004706268320458535,0.022444550349023838,0.20968423279922027
24,16,independent,fixed_q4_oracle_eta,0.0013635339287208811,0.0002436089554930532,5.597224149502845
24,16,clustered,fixed_q4_oracle_eta,0.0002485691633723843,0.00013571774124436324,1.8315156227425653
24,16,global,fixed_q4_oracle_eta,0.021262929578221595,0.021064059624042276,1.0094411978378723
24,16,mixed,fixed_q4_oracle_eta,0.004393127518373234,0.022030873081538414,0.19940778116753885
25,4,independent,fixed_q4_oracle_eta,0.00035536980156301525,3.2485250856891864e-05,10.939419957953696
25,4,clustered,fixed_q4_oracle_eta,0.0013030804978754035,0.0004213533795509301,3.092607206008886
25,4,global,fixed_q4_oracle_eta,0.00443416058403249,0.009845427871127096,0.45037764148739545
25,4,mixed,fixed_q4_oracle_eta,0.01631283093058117,0.011380071822210763,1.4334558854666473
25,16,independent,fixed_q4_oracle_eta,0.00032384568553637296,0.0004662615475118841,0.6945579948947403
25,16,clustered,fixed_q4_oracle_eta,0.0013876588346882295,0.000965913199764849,1.4366289176150138
25,16,global,fixed_q4_oracle_eta,0.004075222372267814,0.013802587161115534,0.2952506167646944
25,16,mixed,fixed_q4_oracle_eta,0.016560525254170472,0.004062465844932461,4.076471258171474
26,4,independent,fixed_q4_oracle_eta,0.00010584599446854798,0.00019516134986656712,0.5423512111435767
26,4,clustered,fixed_q4_oracle_eta,0.00011993389871295295,5.7603878847761943e-05,2.0820455342932638
26,4,global,fixed_q4_oracle_eta,0.018447156052334795,0.00043254471101605174,42.64797507060541
26,4,mixed,fixed_q4_oracle_eta,0.03845622899104577,0.0013778840776006514,27.909625792331305
26,16,independent,fixed_q4_oracle_eta,0.00013655482353528271,0.00026919723598462284,0.5072668113987732
26,16,clustered,fixed_q4_oracle_eta,0.00011687513624696066,0.00015344587909887352,0.7616700880683257
26,16,global,fixed_q4_oracle_eta,0.018561829087966848,0.000518689469002467,35.78601494197401
26,16,mixed,fixed_q4_oracle_eta,0.04086884624898177,0.0017567513701976303,23.263876119467106
27,4,independent,fixed_q4_oracle_eta,0.0003575055934755075,0.0002053064273094351,1.7413268457332796
27,4,clustered,fixed_q4_oracle_eta,0.000830247958186368,0.0010031078870867834,0.8276756357659258
27,4,global,fixed_q4_oracle_eta,0.04042508082786145,0.01513471579133982,2.671016845324108
27,4,mixed,fixed_q4_oracle_eta,0.027764182669664426,0.002818763835611882,9.849772555932317
27,16,independent,fixed_q4_oracle_eta,0.00032415996274284516,0.00021132266280132097,1.5339574016612232
27,16,clustered,fixed_q4_oracle_eta,0.0008298137869662518,0.0011295709742013811,0.7346273991795329
27,16,global,fixed_q4_oracle_eta,0.03787724708083964,0.008737189927551032,4.335174969860859
27,16,mixed,fixed_q4_oracle_eta,0.028238619976317113,0.0020298737266373364,13.911515581364197
28,4,independent,fixed_q4_oracle_eta,0.00037998263806457373,0.00031151120412772383,1.2198040809754491
28,4,clustered,fixed_q4_oracle_eta,0.0005374108151663068,0.00033211416894244407,1.6181508210793651
28,4,global,fixed_q4_oracle_eta,0.05058469510210147,0.002979291428410763,16.978767038270156
28,4,mixed,fixed_q4_oracle_eta,0.00914016350219996,0.021254958066001004,0.43002500752143935
28,16,independent,fixed_q4_oracle_eta,0.00024620260199389706,8.448669108253189e-05,2.914099236687953
28,16,clustered,fixed_q4_oracle_eta,0.0005152416007024214,0.0004140639804875953,1.2443526241903025
28,16,global,fixed_q4_oracle_eta,0.05086237849426413,0.018410902449926103,2.7626227792254845
28,16,mixed,fixed_q4_oracle_eta,0.008832221334039023,0.00046821019309388695,18.86379550106881
29,4,independent,fixed_q4_oracle_eta,0.001323718506628541,0.00024856956509602545,5.325344259733376
29,4,clustered,fixed_q4_oracle_eta,0.0004158743788373982,0.0002363093096793538,1.7598730215144498
29,4,global,fixed_q4_oracle_eta,0.008284509076630333,0.01583239285678404,0.523263233269284
29,4,mixed,fixed_q4_oracle_eta,0.0034623496719876127,0.00023242688823869577,14.896510890908106
29,16,independent,fixed_q4_oracle_eta,0.0015546221299112429,3.314047295216936e-05,46.91007675584418
29,16,clustered,fixed_q4_oracle_eta,0.0005022829734833729,0.00018271189593674228,2.7490436290873532
29,16,global,fixed_q4_oracle_eta,0.00925116098702485,0.020108818792942854,0.4600549183063664
29,16,mixed,fixed_q4_oracle_eta,0.003544643688134716,0.0006798883254581362,5.213567516027271
30,4,independent,fixed_q4_oracle_eta,0.0006754770263024191,0.0001969751838241512,3.429249376436417
30,4,clustered,fixed_q4_oracle_eta,0.0014551938037448485,0.001750164082631218,0.8314613573586154
30,4,global,fixed_q4_oracle_eta,0.011134212671069753,0.002843786118999633,3.91527780400956
30,4,mixed,fixed_q4_oracle_eta,0.0056644375611065115,0.0025002031410161656,2.265590930665056
30,16,independent,fixed_q4_oracle_eta,0.0009631174947403595,0.0005622220905337026,1.713055233788657
30,16,clustered,fixed_q4_oracle_eta,0.0014221106360861005,0.0012353419918805309,1.151187805023333
30,16,global,fixed_q4_oracle_eta,0.011784432950118117,0.0007445623613150576,15.827328323854928
30,16,mixed,fixed_q4_oracle_eta,0.005438130188584265,0.005520845489685891,0.9850176388279376
31,4,independent,fixed_q4_oracle_eta,0.0004412920802866516,0.0004771045738516823,0.9249378531924035
31,4,clustered,fixed_q4_oracle_eta,0.00013720144168988832,6.261496669306e-05,2.1911924406580447
31,4,global,fixed_q4_oracle_eta,0.0036261818137161275,0.012575382713435019,0.288355582994867
31,4,mixed,fixed_q4_oracle_eta,0.006806089570153792,0.010223060496359517,0.6657585145443945
31,16,independent,fixed_q4_oracle_eta,0.0004817195232129102,0.00034528241767904557,1.3951464034890089
31,16,clustered,fixed_q4_oracle_eta,0.00013655507620835902,8.16962143995021e-05,1.6714982109280117
31,16,global,fixed_q4_oracle_eta,0.003603038624555824,0.004558331779948545,0.7904292180760252
31,16,mixed,fixed_q4_oracle_eta,0.0064654394186722,0.011553608001999342,0.5596034950773267
32,4,independent,fixed_q4_oracle_eta,0.0008308437081359485,0.0002005383712142056,4.143066003306073
32,4,clustered,fixed_q4_oracle_eta,0.0008686449140275259,0.0011677231349323336,0.7438791679654968
32,4,global,fixed_q4_oracle_eta,0.016621341058286786,0.02822764920595237,0.5888319263504891
32,4,mixed,fixed_q4_oracle_eta,0.005386902791990188,0.02441675260458401,0.220623228617996
32,16,independent,fixed_q4_oracle_eta,0.000579918060666486,2.0132548148717727e-05,28.80500055843263
32,16,clustered,fixed_q4_oracle_eta,0.0010120194469330113,0.00023864908783804197,4.240617284989638
32,16,global,fixed_q4_oracle_eta,0.01731892861031132,0.006984941914845928,2.4794663751607353
32,16,mixed,fixed_q4_oracle_eta,0.004979783268194269,0.01387626460488151,0.35887059017615147
33,4,independent,fixed_q4_oracle_eta,0.00024510485774326303,0.000996373701654846,0.24599691595249454
33,4,clustered,fixed_q4_oracle_eta,0.0010131214899658082,0.00025552131090229933,3.964919741481694
33,4,global,fixed_q4_oracle_eta,0.002419634438467605,0.006132552648502433,0.3945558362321568
33,4,mixed,fixed_q4_oracle_eta,0.004119533180325852,0.0009099517566886423,4.5271995466188555
33,16,independent,fixed_q4_oracle_eta,0.0004949844527369033,0.00041422136359196577,1.194975673018387
33,16,clustered,fixed_q4_oracle_eta,0.0009821857063018814,0.00026316232350297435,3.732242872869985
33,16,global,fixed_q4_oracle_eta,0.002193799258689474,0.00707346603672887,0.31014487767357657
33,16,mixed,fixed_q4_oracle_eta,0.004303554926729503,0.000648884603096311,6.632234616438796
34,4,independent,fixed_q4_oracle_eta,0.0003462820524203224,0.0004833060752053264,0.7164860327344508
34,4,clustered,fixed_q4_oracle_eta,0.0004167302528728222,0.0004802329938454363,0.867766809472794
34,4,global,fixed_q4_oracle_eta,0.003200310383184672,0.01385982721826767,0.23090550356692519
34,4,mixed,fixed_q4_oracle_eta,0.001414953561075074,0.0012725091786171248,1.1119397681773486
34,16,independent,fixed_q4_oracle_eta,0.00010304003159843996,0.0004083360025354409,0.25234128501685754
34,16,clustered,fixed_q4_oracle_eta,0.00043604651938053103,0.00022875363765515936,1.9061839796307884
34,16,global,fixed_q4_oracle_eta,0.002753932059845118,0.0021481540187499888,1.2819993519122208
34,16,mixed,fixed_q4_oracle_eta,0.0012595963941308755,0.001131314289405912,1.1133921014931478
35,4,independent,fixed_q4_oracle_eta,0.0005849215624554842,9.459927950103979e-05,6.183150289734025
35,4,clustered,fixed_q4_oracle_eta,0.00032798344678211007,0.00016806487358344237,1.9515288340086716
35,4,global,fixed_q4_oracle_eta,0.020106256550711448,0.008128942582332769,2.4734159882504105
35,4,mixed,fixed_q4_oracle_eta,0.004754160393374292,0.00026189136047196894,18.153177656592245
