policy,budget,mean_mse,standard_error
fixed_q1_oracle_eta,16400.0,0.006692471260425091,0.0007343127551828485
fixed_q1_oracle_eta,16600.0,0.008643794971451338,0.0008705202557886589
fixed_q1_oracle_eta,16800.0,0.010818290955519809,0.0010724063721535345
fixed_q1_oracle_eta,17000.0,0.011864338762095973,0.0014032963171320104
fixed_q1_oracle_eta,17200.0,0.013452820871119627,0.0016906868050864975
fixed_q1_oracle_eta,17400.0,0.013019514829556008,0.0015022103538954732
fixed_q1_oracle_eta,17600.0,0.01348614161711409,0.0015572533290947174
fixed_q1_oracle_eta,17800.0,0.015619074465684222,0.0014900633784386515
fixed_q1_oracle_eta,18000.0,0.015770639392130983,0.0014994851484227353
fixed_q1_oracle_eta,18200.0,0.01722631669254841,0.0018906281032531759
fixed_q1_oracle_eta,18400.0,0.01759421762238273,0.002035399527347598
fixed_q1_oracle_eta,18600.0,0.018191696916424208,0.0023148612638358417
fixed_q1_oracle_eta,18800.0,0.018540186230238617,0.002758718724012155
fixed_q1_oracle_eta,19000.0,0.017057932000485075,0.0029166059979537154
fixed_q1_oracle_eta,19200.0,0.017389829185221795,0.0026220054511297245
fixed_q1_oracle_eta,19400.0,0.018726915132764733,0.0028991190774681577
fixed_q1_oracle_eta,19600.0,0.018110012152897197,0.002828660843760992
fixed_q1_oracle_eta,19800.0,0.017127568415518015,0.0023541025690369506
fixed_q1_oracle_eta,20000.0,0.016721255926874998,0.0021306847012972276
fixed_q1_oracle_eta,20200.0,0.018517277494161353,0.002300574863949533
fixed_q1_oracle_eta,20400.0,0.019833607686153904,0.0023261248206038307
fixed_q1_oracle_eta,20600.0,0.01902252452136437,0.0020553848169696663
fixed_q1_oracle_eta,20800.0,0.01803917217791933,0.001973330432742559
fixed_q1_oracle_eta,21000.0,0.020070350976861707,0.0019906754041424495
fixed_q1_oracle_eta,21200.0,0.020413584181398135,0.00196798172303886
fixed_q1_oracle_eta,21400.0,0.01736706797873275,0.0017209433719972181
fixed_q1_oracle_eta,21600.0,0.016509625858202405,0.0016844453778163003
fixed_q1_oracle_eta,21800.0,0.016282488266960365,0.0017057687305992956
fixed_q1_oracle_eta,22000.0,0.014207535926873616,0.0015570095502131923
fixed_q1_oracle_eta,22200.0,0.01519259109707107,0.0017168712147674677
fixed_q1_oracle_eta,22400.0,0.015235334606923319,0.0018120530636663525
fixed_q1_oracle_eta,22600.0,0.01390726464144093,0.0017034917771425746
fixed_q1_oracle_eta,22800.0,0.013158533759277622,0.0013932022672511234
fixed_q1_oracle_eta,23000.0,0.012899724457030179,0.0013748247848663837
fixed_q1_oracle_eta,23200.0,0.012718629119176587,0.0013403688190157816
fixed_q1_oracle_eta,23400.0,0.012151880383511542,0.0012744265280529295
fixed_q1_oracle_eta,23600.0,0.012796434370821865,0.001363274920021841
fixed_q1_oracle_eta,23800.0,0.016589749630535944,0.0015430670528434303
fixed_q1_oracle_eta,24000.0,0.019093931274644604,0.0018276081145567995
fixed_q1_oracle_eta,24200.0,0.020946196730463017,0.002623743662344479
fixed_q1_oracle_eta,24400.0,0.01977201095753777,0.0028274859320724754
fixed_q1_oracle_eta,24600.0,0.017876173113735037,0.0022336639987144227
fixed_q1_oracle_eta,24800.0,0.017105483160724536,0.0020658217522709094
fixed_q1_oracle_eta,25000.0,0.018052016565921654,0.0031092270000631856
fixed_q1_oracle_eta,25200.0,0.018141272023531427,0.0034357624876027726
fixed_q1_oracle_eta,25400.0,0.018989511822141775,0.003134932290774702
fixed_q1_oracle_eta,25600.0,0.017616022879248995,0.002602444302919767
fixed_q1_oracle_eta,25800.0,0.014963803975806019,0.001878973232363629
fixed_q1_oracle_eta,26000.0,0.013330064948467871,0.0015960083966366529
fixed_q1_oracle_eta,26200.0,0.013313445900139297,0.0016601442530134246
fixed_q1_oracle_eta,26400.0,0.014009929415721621,0.0017142850803449547
fixed_q1_oracle_eta,26600.0,0.014393682861943216,0.0017471966795515467
fixed_q1_oracle_eta,26800.0,0.014391968951657499,0.0016577144259123482
fixed_q1_oracle_eta,27000.0,0.013731430884023503,0.0016398244826866712
fixed_q1_oracle_eta,27200.0,0.013137499187885203,0.001954861189019412
fixed_q1_oracle_eta,27400.0,0.012034666781280316,0.0016287865358287654
fixed_q1_oracle_eta,27600.0,0.011375864160841005,0.0015476761350763154
fixed_q1_oracle_eta,27800.0,0.01178459593596278,0.0015434509939167877
fixed_q1_oracle_eta,28000.0,0.011270438514897584,0.0014849726121830746
fixed_q1_oracle_eta,28200.0,0.010554041781432051,0.0014047348418991011
fixed_q1_oracle_eta,28400.0,0.012043185343892183,0.0014632748694998576
fixed_q1_oracle_eta,28600.0,0.010942463741663029,0.0012436078932440088
fixed_q1_oracle_eta,28800.0,0.01246275651081293,0.0015120664607612027
fixed_q1_oracle_eta,29000.0,0.011046808152725409,0.0013062257089679335
fixed_q1_oracle_eta,29200.0,0.01039648172951101,0.0011456555398600633
fixed_q1_oracle_eta,29400.0,0.009295315370156815,0.0010974900321687419
fixed_q1_oracle_eta,29600.0,0.009166826440733555,0.001157577074610845
fixed_q1_oracle_eta,29800.0,0.009631852334423732,0.0011529724201277387
fixed_q1_oracle_eta,30000.0,0.009108472339883775,0.0011274582303035243
fixed_q1_oracle_eta,30200.0,0.009416833337054975,0.0011166201874418223
fixed_q1_oracle_eta,30400.0,0.009877329725739098,0.0012964633399076785
fixed_q1_oracle_eta,30600.0,0.00867143770785016,0.0013243866402058964
fixed_q1_oracle_eta,30800.0,0.007596625797991515,0.0009713863850334043
fixed_q1_oracle_eta,31000.0,0.007807258587899398,0.0010388209982656576
fixed_q1_oracle_eta,31200.0,0.007900405567622506,0.0010933407234992511
fixed_q1_oracle_eta,31400.0,0.008704075556237123,0.001084505078081018
fixed_q1_oracle_eta,31600.0,0.011228917933679776,0.0013903454152980684
fixed_q1_oracle_eta,31800.0,0.011928981527880442,0.0015484964524811627
fixed_q1_oracle_eta,32000.0,0.010976520002887217,0.0015053847431033157
fixed_q4_oracle_eta,0.0,1.0,0.0
fixed_q4_oracle_eta,200.0,0.4176222168916849,0.005173341205339065
fixed_q4_oracle_eta,400.0,0.17463934135036102,0.0035333577535003077
fixed_q4_oracle_eta,600.0,0.07129583775118033,0.0024548336471758416
fixed_q4_oracle_eta,800.0,0.03095568497813454,0.0017753406656516848
fixed_q4_oracle_eta,1000.0,0.014849786430509614,0.0011334092758576793
fixed_q4_oracle_eta,1200.0,0.0075703038895941575,0.0006867912990542092
fixed_q4_oracle_eta,1400.0,0.00481860285123418,0.0006288583442145621
fixed_q4_oracle_eta,1600.0,0.003997156695365369,0.000462635335799991
fixed_q4_oracle_eta,1800.0,0.004278956955778693,0.0005555907049111805
fixed_q4_oracle_eta,2000.0,0.0029922686557288304,0.00040039755458512813
fixed_q4_oracle_eta,2200.0,0.0023095932507876896,0.00032666112865071845
fixed_q4_oracle_eta,2400.0,0.0020957825886560163,0.000301784423264053
fixed_q4_oracle_eta,2600.0,0.0018153484175848957,0.000316059605882598
fixed_q4_oracle_eta,2800.0,0.0016663032812626755,0.00031295428666865485
fixed_q4_oracle_eta,3000.0,0.0013874123903515033,0.0002351192201725065
fixed_q4_oracle_eta,3200.0,0.0011822723021410533,0.0001509543901350137
fixed_q4_oracle_eta,3400.0,0.0008546217012709232,9.613601187150103e-05
fixed_q4_oracle_eta,3600.0,0.000677351671862071,8.088677146670555e-05
fixed_q4_oracle_eta,3800.0,0.0006862214864054237,0.00010899154137157582
fixed_q4_oracle_eta,4000.0,0.0006999481693477845,8.696573344058626e-05
fixed_q4_oracle_eta,4200.0,0.0006555203408854627,7.441938245973052e-05
fixed_q4_oracle_eta,4400.0,0.0006786204321437864,7.69378227962872e-05
fixed_q4_oracle_eta,4600.0,0.0006486139556675254,7.416385434805575e-05
fixed_q4_oracle_eta,4800.0,0.0005625145887258412,6.253408929529572e-05
fixed_q4_oracle_eta,5000.0,0.0005488800705312139,6.654586787791292e-05
fixed_q4_oracle_eta,5200.0,0.0005331530960475913,6.0666134301001755e-05
fixed_q4_oracle_eta,5400.0,0.000561758562832887,5.742434727127903e-05
fixed_q4_oracle_eta,5600.0,0.0006023672676137522,6.504921043949436e-05
fixed_q4_oracle_eta,5800.0,0.0006461806342237419,6.720135534200904e-05
fixed_q4_oracle_eta,6000.0,0.0006495070568627605,7.125421463310573e-05
fixed_q4_oracle_eta,6200.0,0.000658693460627588,7.456109784097311e-05
fixed_q4_oracle_eta,6400.0,0.0006383643102704744,6.707887823398477e-05
fixed_q4_oracle_eta,6600.0,0.0006169526154897029,7.342007900326964e-05
fixed_q4_oracle_eta,6800.0,0.0005718360946456133,7.265264842757911e-05
fixed_q4_oracle_eta,7000.0,0.0005385128798432332,8.030435386231106e-05
fixed_q4_oracle_eta,7200.0,0.00049775259236935,7.024568096736342e-05
fixed_q4_oracle_eta,7400.0,0.0004907017188174426,6.880612905512588e-05
fixed_q4_oracle_eta,7600.0,0.000531410262090457,7.640524697597408e-05
fixed_q4_oracle_eta,7800.0,0.0005581875024683824,6.934391981728358e-05
fixed_q4_oracle_eta,8000.0,0.0005579719180939171,6.564011844759749e-05
fixed_q4_oracle_eta,8200.0,0.0006896227090593648,0.00010115220173107299
fixed_q4_oracle_eta,8400.0,0.0007410425333593206,0.00011190515785334465
fixed_q4_oracle_eta,8600.0,0.0007450361761789042,0.00010157900308388698
fixed_q4_oracle_eta,8800.0,0.0007689127713724925,0.00011606223715729257
fixed_q4_oracle_eta,9000.0,0.000755747196303774,0.00010119800337015766
fixed_q4_oracle_eta,9200.0,0.0008467739216645989,0.00010487393125054468
fixed_q4_oracle_eta,9400.0,0.0008259837969880041,9.034249709758987e-05
fixed_q4_oracle_eta,9600.0,0.000780189284943132,8.459508666247238e-05
fixed_q4_oracle_eta,9800.0,0.0007407793546396536,8.565713698505211e-05
fixed_q4_oracle_eta,10000.0,0.0007844386363345674,9.04661954694814e-05
fixed_q4_oracle_eta,10200.0,0.0007389720538774459,7.722364457924288e-05
fixed_q4_oracle_eta,10400.0,0.0008147905856113537,9.089898846834549e-05
fixed_q4_oracle_eta,10600.0,0.0009043401709721468,9.010522162391985e-05
fixed_q4_oracle_eta,10800.0,0.0009842532455990758,9.317148372761758e-05
fixed_q4_oracle_eta,11000.0,0.0011630876748496613,0.0001302075523330031
fixed_q4_oracle_eta,11200.0,0.001231139584917382,0.00012012201422595402
fixed_q4_oracle_eta,11400.0,0.0012257120028333522,0.00011883602523292622
fixed_q4_oracle_eta,11600.0,0.0011970202629835568,0.00011875787684394072
fixed_q4_oracle_eta,11800.0,0.0010378515397722454,0.00011843014461448476
fixed_q4_oracle_eta,12000.0,0.000846729327413323,0.00010681936494151533
fixed_q4_oracle_eta,12200.0,0.0009226190093566711,0.00012340379837472515
fixed_q4_oracle_eta,12400.0,0.0010080860682735895,0.00014474904578252277
fixed_q4_oracle_eta,12600.0,0.0011527236456403457,0.00015221606617343524
fixed_q4_oracle_eta,12800.0,0.0010171364728367778,0.00012722120812704466
fixed_q4_oracle_eta,13000.0,0.001056533572397449,0.00011913910434670228
fixed_q4_oracle_eta,13200.0,0.0009882257761990156,0.00012019536734205208
fixed_q4_oracle_eta,13400.0,0.0009890284387746389,0.0001293168503910193
fixed_q4_oracle_eta,13600.0,0.0010171934317329554,0.00015502044597724677
fixed_q4_oracle_eta,13800.0,0.0010870197121790116,0.00018738190660132494
fixed_q4_oracle_eta,14000.0,0.0010604531203224324,0.0001555575169553056
fixed_q4_oracle_eta,14200.0,0.0010852120965302605,0.00014144244762734934
fixed_q4_oracle_eta,14400.0,0.0008988065484140252,0.00010583003687531103
fixed_q4_oracle_eta,14600.0,0.0008388676843154529,0.00010263676975432031
fixed_q4_oracle_eta,14800.0,0.0008819066665632867,9.58122062928611e-05
fixed_q4_oracle_eta,15000.0,0.0009564082092876889,0.00012491161625610966
fixed_q4_oracle_eta,15200.0,0.000924858830064968,0.00013861214790279803
fixed_q4_oracle_eta,15400.0,0.0009379172937682831,0.00016939561494040917
fixed_q4_oracle_eta,15600.0,0.0007815559261229884,0.0001260551415735602
fixed_q4_oracle_eta,15800.0,0.0008859222006334766,0.00013102424201473265
fixed_q4_oracle_eta,16000.0,0.0009619226551485815,0.00012491467680408066
fixed_q4_oracle_eta,16200.0,0.0018828057856052748,0.0002095662369065014
fixed_q4_oracle_eta,16400.0,0.00364469938048588,0.0004495180993513287
fixed_q4_oracle_eta,16600.0,0.006462191020623933,0.0008449371662060881
fixed_q4_oracle_eta,16800.0,0.008223183049262556,0.0012427216936456793
fixed_q4_oracle_eta,17000.0,0.010324817755184134,0.0015293525378297062
fixed_q4_oracle_eta,17200.0,0.013238589082111648,0.001923661189231744
fixed_q4_oracle_eta,17400.0,0.014591481798659036,0.001720541627119323
fixed_q4_oracle_eta,17600.0,0.016297121558783892,0.0017591226342574607
fixed_q4_oracle_eta,17800.0,0.01791055938533702,0.001950626408154264
fixed_q4_oracle_eta,18000.0,0.018297217118378714,0.0021842129362854013
fixed_q4_oracle_eta,18200.0,0.018642462804117823,0.0024260712507432943
fixed_q4_oracle_eta,18400.0,0.020304703691722777,0.0025818108379255184
fixed_q4_oracle_eta,18600.0,0.02081934034632416,0.0027505833494315545
fixed_q4_oracle_eta,18800.0,0.019985969268973267,0.0027673821155119378
fixed_q4_oracle_eta,19000.0,0.02177630507433053,0.002837121817418505
fixed_q4_oracle_eta,19200.0,0.02477276702200648,0.003158586260582305
fixed_q4_oracle_eta,19400.0,0.025375782660439408,0.00300382599895613
fixed_q4_oracle_eta,19600.0,0.024974344179828516,0.0027601666316265042
fixed_q4_oracle_eta,19800.0,0.024335513343540987,0.002765973889771809
fixed_q4_oracle_eta,20000.0,0.023857404432007713,0.002863100149096333
fixed_q4_oracle_eta,20200.0,0.024324431594043138,0.0026687739729206205
fixed_q4_oracle_eta,20400.0,0.025818994910381657,0.0029307983522903285
fixed_q4_oracle_eta,20600.0,0.02622452450733195,0.002990594068922617
fixed_q4_oracle_eta,20800.0,0.027630253020960772,0.0032067823619622345
fixed_q4_oracle_eta,21000.0,0.02698639613328112,0.0033948210151308845
fixed_q4_oracle_eta,21200.0,0.025812531263582385,0.0032389033753966196
fixed_q4_oracle_eta,21400.0,0.027331700291236785,0.0030119878682181665
fixed_q4_oracle_eta,21600.0,0.027045235412112942,0.002658910046645017
fixed_q4_oracle_eta,21800.0,0.026445652509127705,0.002527655757614495
fixed_q4_oracle_eta,22000.0,0.027056002036556615,0.002615176222774096
fixed_q4_oracle_eta,22200.0,0.024691413197992583,0.002399683106093412
fixed_q4_oracle_eta,22400.0,0.0233176110043754,0.0023604523490746965
fixed_q4_oracle_eta,22600.0,0.021864368765960516,0.0023612285888246144
fixed_q4_oracle_eta,22800.0,0.02164828313433296,0.0025649896185429458
fixed_q4_oracle_eta,23000.0,0.023317453785759057,0.0028801961925830483
fixed_q4_oracle_eta,23200.0,0.024364740492287155,0.0030211999399050622
fixed_q4_oracle_eta,23400.0,0.02631953609096987,0.0032285833921164887
fixed_q4_oracle_eta,23600.0,0.02732770460188414,0.003417085373284923
fixed_q4_oracle_eta,23800.0,0.02647495450595066,0.00335411833751749
fixed_q4_oracle_eta,24000.0,0.02387668988208072,0.0032225479943926087
fixed_q4_oracle_eta,24200.0,0.02062300450587269,0.002710754213445142
fixed_q4_oracle_eta,24400.0,0.019367946337095387,0.0028367392421427173
fixed_q4_oracle_eta,24600.0,0.016675997694583274,0.002634916700614318
fixed_q4_oracle_eta,24800.0,0.01455907933427802,0.0025144079449924716
fixed_q4_oracle_eta,25000.0,0.014689842471783957,0.0024161297693677487
fixed_q4_oracle_eta,25200.0,0.015477881955396997,0.002252726854309773
fixed_q4_oracle_eta,25400.0,0.01579495257456669,0.002250332685363409
fixed_q4_oracle_eta,25600.0,0.015045222376020944,0.002243595735968809
fixed_q4_oracle_eta,25800.0,0.014228125269481471,0.0020530053482754242
fixed_q4_oracle_eta,26000.0,0.01304397219036547,0.0018602927302271827
fixed_q4_oracle_eta,26200.0,0.012911911758937694,0.0017754415070384093
fixed_q4_oracle_eta,26400.0,0.013545008849664123,0.001853321165859258
fixed_q4_oracle_eta,26600.0,0.012928039320260343,0.0018653687526005531
fixed_q4_oracle_eta,26800.0,0.011410698933711964,0.001611683762227361
fixed_q4_oracle_eta,27000.0,0.011608673759133374,0.0017669156712489126
fixed_q4_oracle_eta,27200.0,0.011486722846085932,0.0020176300090427833
fixed_q4_oracle_eta,27400.0,0.011739757022039261,0.0023343300456903776
fixed_q4_oracle_eta,27600.0,0.011596421723944294,0.0021439730845824443
fixed_q4_oracle_eta,27800.0,0.010641861362360231,0.0017016677256499427
fixed_q4_oracle_eta,28000.0,0.01063793149374971,0.0014504466139755934
fixed_q4_oracle_eta,28200.0,0.01176606007707558,0.0017297134650123085
fixed_q4_oracle_eta,28400.0,0.013667966260810257,0.002025607926909906
fixed_q4_oracle_eta,28600.0,0.013777102736224612,0.0018718848500655727
fixed_q4_oracle_eta,28800.0,0.01336558955704888,0.0019001489720885134
fixed_q4_oracle_eta,29000.0,0.01348020290064708,0.0021646841791764957
fixed_q4_oracle_eta,29200.0,0.014451809571569703,0.002128747379150293
fixed_q4_oracle_eta,29400.0,0.013561663774745585,0.0018973667010649974
fixed_q4_oracle_eta,29600.0,0.012351742200724075,0.0016050070393027983
fixed_q4_oracle_eta,29800.0,0.012776135212446837,0.0017225792789098044
fixed_q4_oracle_eta,30000.0,0.01305010637973931,0.0017561754743861773
fixed_q4_oracle_eta,30200.0,0.012256159716554303,0.0016806440719684696
fixed_q4_oracle_eta,30400.0,0.011316448511875469,0.0015573029238931794
fixed_q4_oracle_eta,30600.0,0.010667701876979414,0.0012622187437023055
fixed_q4_oracle_eta,30800.0,0.010793574434007469,0.0013144047141712468
fixed_q4_oracle_eta,31000.0,0.011584167154985558,0.0014880984204116885
fixed_q4_oracle_eta,31200.0,0.010868477365277183,0.0014941753120046588
fixed_q4_oracle_eta,31400.0,0.011014801820488382,0.0014970269927137038
fixed_q4_oracle_eta,31600.0,0.011137213099185094,0.001398522581783678
fixed_q4_oracle_eta,31800.0,0.011284558021654902,0.001271686349922113
fixed_q4_oracle_eta,32000.0,0.010971146960185823,0.001269944924352831
fixed_q8_oracle_eta,0.0,1.0,0.0
fixed_q8_oracle_eta,200.0,0.4531388545680245,0.005297070493852697
fixed_q8_oracle_eta,400.0,0.19814971530381267,0.004264996722953857
fixed_q8_oracle_eta,600.0,0.08765184522941241,0.00293255287535902
fixed_q8_oracle_eta,800.0,0.04028845779498357,0.0017723140823602483
fixed_q8_oracle_eta,1000.0,0.017814379274869126,0.00113166551418292
fixed_q8_oracle_eta,1200.0,0.009211133725687255,0.0007898987700243815
fixed_q8_oracle_eta,1400.0,0.0054932582714041925,0.000543760460064613
fixed_q8_oracle_eta,1600.0,0.003626395961794556,0.0004017977957849154
fixed_q8_oracle_eta,1800.0,0.0028678763951528945,0.00026902519276625
fixed_q8_oracle_eta,2000.0,0.0027441448306858647,0.0003276282397631767
fixed_q8_oracle_eta,2200.0,0.001990762830848687,0.0002434487955843204
fixed_q8_oracle_eta,2400.0,0.0016249152832272492,0.00020034654336422689
fixed_q8_oracle_eta,2600.0,0.001281618356138259,0.00015236393607552786
fixed_q8_oracle_eta,2800.0,0.001061674797604038,0.00014443573737236168
fixed_q8_oracle_eta,3000.0,0.0008510682131801731,0.00010682389083520918
fixed_q8_oracle_eta,3200.0,0.000671244939570769,9.287100746796296e-05
fixed_q8_oracle_eta,3400.0,0.0006395478188046214,8.159869504552013e-05
fixed_q8_oracle_eta,3600.0,0.0005737977793226394,8.054779138706741e-05
fixed_q8_oracle_eta,3800.0,0.000422903351474772,5.018522630336702e-05
fixed_q8_oracle_eta,4000.0,0.0004417500884585151,7.197374865499569e-05
fixed_q8_oracle_eta,4200.0,0.0004253087544454255,6.636288568861624e-05
fixed_q8_oracle_eta,4400.0,0.0003585673573162726,4.971497869412287e-05
fixed_q8_oracle_eta,4600.0,0.00036726569244821376,5.929691579694906e-05
fixed_q8_oracle_eta,4800.0,0.0003487868940146128,5.667417535696357e-05
fixed_q8_oracle_eta,5000.0,0.00032299860752706914,5.220215576538072e-05
fixed_q8_oracle_eta,5200.0,0.0002420391920778714,3.6426328651731263e-05
fixed_q8_oracle_eta,5400.0,0.00020205440213417816,2.6788612022033288e-05
fixed_q8_oracle_eta,5600.0,0.00019310418413424844,2.6957880955047866e-05
fixed_q8_oracle_eta,5800.0,0.00020324390631967028,3.5509829043906715e-05
fixed_q8_oracle_eta,6000.0,0.00022137896153982776,3.7012029067674046e-05
fixed_q8_oracle_eta,6200.0,0.00020745535853906012,3.237722150126648e-05
fixed_q8_oracle_eta,6400.0,0.00021809034772594992,3.566440128383596e-05
fixed_q8_oracle_eta,6600.0,0.00020057490804833078,3.298166112632712e-05
fixed_q8_oracle_eta,6800.0,0.0001891386170424898,2.595664693799748e-05
fixed_q8_oracle_eta,7000.0,0.00019489206609894612,3.062604719903831e-05
fixed_q8_oracle_eta,7200.0,0.00020338954988757994,2.9337941139466927e-05
fixed_q8_oracle_eta,7400.0,0.00019660930589719336,3.018295260976468e-05
fixed_q8_oracle_eta,7600.0,0.00020487380198890901,3.0109735193487004e-05
fixed_q8_oracle_eta,7800.0,0.00020468346086415472,2.1664892248680252e-05
fixed_q8_oracle_eta,8000.0,0.00020570570761406178,2.5998458470305744e-05
fixed_q8_oracle_eta,8200.0,0.00025521403520269815,2.998632966502823e-05
fixed_q8_oracle_eta,8400.0,0.0002779095320485562,3.243468913655148e-05
fixed_q8_oracle_eta,8600.0,0.00032669591017146457,3.9022705551439884e-05
fixed_q8_oracle_eta,8800.0,0.00041633140263465075,5.8304387771347966e-05
fixed_q8_oracle_eta,9000.0,0.0005131805485640898,7.263965814027766e-05
fixed_q8_oracle_eta,9200.0,0.000560256162297592,8.519067506932881e-05
fixed_q8_oracle_eta,9400.0,0.0005923645354815604,8.575967947020855e-05
fixed_q8_oracle_eta,9600.0,0.0006657802455903508,8.47033043712974e-05
fixed_q8_oracle_eta,9800.0,0.0006832272597657611,8.657033454631717e-05
fixed_q8_oracle_eta,10000.0,0.0007296593982967551,8.409739441772845e-05
fixed_q8_oracle_eta,10200.0,0.0007609754510713344,9.224941387688623e-05
fixed_q8_oracle_eta,10400.0,0.00082537209945634,0.00010902611065112491
fixed_q8_oracle_eta,10600.0,0.000849791807956756,0.00010303362165677298
fixed_q8_oracle_eta,10800.0,0.0008876593068703815,9.901085404405228e-05
fixed_q8_oracle_eta,11000.0,0.0008449012932853935,9.951479562101038e-05
fixed_q8_oracle_eta,11200.0,0.0008657798394603364,0.0001023302348897657
fixed_q8_oracle_eta,11400.0,0.0008693821734463001,9.236849180546328e-05
fixed_q8_oracle_eta,11600.0,0.0009023724983616996,9.646919661290802e-05
fixed_q8_oracle_eta,11800.0,0.00097051073236015,0.00011598519991833382
fixed_q8_oracle_eta,12000.0,0.0009874375533375787,0.00011592513089794006
fixed_q8_oracle_eta,12200.0,0.0010548027131929703,0.00013606305512822893
fixed_q8_oracle_eta,12400.0,0.0011133634946117364,0.0001458027114025394
fixed_q8_oracle_eta,12600.0,0.0010075993049020182,0.00013274379662257333
fixed_q8_oracle_eta,12800.0,0.0010237104256427686,0.0001347957198939612
fixed_q8_oracle_eta,13000.0,0.0010723564341083146,0.00013588045847980746
fixed_q8_oracle_eta,13200.0,0.001052789355562678,0.00012133692697038002
fixed_q8_oracle_eta,13400.0,0.0010461866249560294,0.00012190916984133959
fixed_q8_oracle_eta,13600.0,0.0010910986305912773,0.00013338316171286447
fixed_q8_oracle_eta,13800.0,0.001231735209016835,0.00015045877593517374
fixed_q8_oracle_eta,14000.0,0.0011601072431440841,0.00012560634908875823
fixed_q8_oracle_eta,14200.0,0.001100993395434875,0.00010418483791858031
fixed_q8_oracle_eta,14400.0,0.0010233573624881594,9.599435019801108e-05
fixed_q8_oracle_eta,14600.0,0.0009655505971506185,9.041508399057328e-05
fixed_q8_oracle_eta,14800.0,0.0009316582835409853,8.561095957980041e-05
fixed_q8_oracle_eta,15000.0,0.0009736866037997822,9.58746065841519e-05
fixed_q8_oracle_eta,15200.0,0.000951459201660994,0.00010310809596053871
fixed_q8_oracle_eta,15400.0,0.0009314426613669016,9.560288808876905e-05
fixed_q8_oracle_eta,15600.0,0.0009722318874180786,9.748856969786591e-05
fixed_q8_oracle_eta,15800.0,0.0010305476419144436,0.00010241152249339839
fixed_q8_oracle_eta,16000.0,0.0010639976932942117,0.00010159030621665968
fixed_q8_oracle_eta,16200.0,0.001655663154260578,0.00018651140806749862
fixed_q8_oracle_eta,16400.0,0.0032031662247602693,0.0004130720269255972
fixed_q8_oracle_eta,16600.0,0.004808489576460771,0.000597764760880442
fixed_q8_oracle_eta,16800.0,0.005897437362825706,0.0007088146076744797
fixed_q8_oracle_eta,17000.0,0.006871305671952539,0.0008440739170083232
fixed_q8_oracle_eta,17200.0,0.00820145087096826,0.0009736674439321672
fixed_q8_oracle_eta,17400.0,0.009149633004473672,0.0010477594541576612
fixed_q8_oracle_eta,17600.0,0.009958060563810512,0.001060013911126129
fixed_q8_oracle_eta,17800.0,0.010741818566643954,0.0011234443201673995
fixed_q8_oracle_eta,18000.0,0.011676964774331553,0.0012857922302392355
fixed_q8_oracle_eta,18200.0,0.012482216344289872,0.0015013134214731173
fixed_q8_oracle_eta,18400.0,0.013682097531510883,0.001624137477274312
fixed_q8_oracle_eta,18600.0,0.015623347526182087,0.0016444880437035548
fixed_q8_oracle_eta,18800.0,0.016893340712277792,0.001700231818114753
fixed_q8_oracle_eta,19000.0,0.01737429544206863,0.0017878945892629017
fixed_q8_oracle_eta,19200.0,0.017608623723027444,0.0018930128568236013
fixed_q8_oracle_eta,19400.0,0.018087706689387164,0.002004663208246879
fixed_q8_oracle_eta,19600.0,0.017362918858181496,0.0019200705954888276
fixed_q8_oracle_eta,19800.0,0.017076933749670533,0.0018041382910754485
fixed_q8_oracle_eta,20000.0,0.017645481768704997,0.0018345634234469932
fixed_q8_oracle_eta,20200.0,0.0179421750498515,0.0017840142311719685
fixed_q8_oracle_eta,20400.0,0.018799417607110205,0.001776380792865725
fixed_q8_oracle_eta,20600.0,0.019721322180368612,0.0018249220370980365
fixed_q8_oracle_eta,20800.0,0.02092276245287195,0.0020782447350405618
fixed_q8_oracle_eta,21000.0,0.022057426878918377,0.002391221634817855
fixed_q8_oracle_eta,21200.0,0.022664403788071573,0.00264625853251943
fixed_q8_oracle_eta,21400.0,0.02411796660379727,0.0027064207882996757
fixed_q8_oracle_eta,21600.0,0.0249918072711677,0.00239868901493941
fixed_q8_oracle_eta,21800.0,0.024912780180889264,0.0021471469936614803
fixed_q8_oracle_eta,22000.0,0.025627884540893875,0.0020900710010266052
fixed_q8_oracle_eta,22200.0,0.026553113723570696,0.0021543878066319746
fixed_q8_oracle_eta,22400.0,0.027510882304749962,0.002263188582587307
fixed_q8_oracle_eta,22600.0,0.028042837674407777,0.0023515338841472596
fixed_q8_oracle_eta,22800.0,0.02836080323324761,0.0025564914770386388
fixed_q8_oracle_eta,23000.0,0.02757846364008602,0.002614912240037437
fixed_q8_oracle_eta,23200.0,0.026543806901025337,0.002503660136664531
fixed_q8_oracle_eta,23400.0,0.0259303187594223,0.002422306798508665
fixed_q8_oracle_eta,23600.0,0.026125648440344564,0.002606887018117011
fixed_q8_oracle_eta,23800.0,0.02602429550488261,0.0027175436002110386
fixed_q8_oracle_eta,24000.0,0.025799848462529862,0.00275762048648288
fixed_q8_oracle_eta,24200.0,0.025130106138593903,0.0026296064051438677
fixed_q8_oracle_eta,24400.0,0.02526683052907868,0.002749368999295996
fixed_q8_oracle_eta,24600.0,0.024337989989639517,0.0026285085823142
fixed_q8_oracle_eta,24800.0,0.022721753234674243,0.002317921441188697
