mixing_eigenvalue,equivalent_persistence,rho,seed,decision,mixing_upper,rho_upper_before,baseline_lower_before,gap,probes,similarity_trials,control_trials,mixing_trials,jointly_covered_so_far,spent
0.8,0.9,0.5,20310495,8,0.8202089547001066,0.7271213326247187,0.0,30,50,391,390,12218,True,16128
0.8,0.9,0.5,20310495,9,0.8197878002145922,0.7301184778389298,0.0,29,51,442,441,13708,True,18128
0.8,0.9,0.5,20310495,10,0.8187061832539311,0.719707243639421,0.0,29,48,490,489,15100,True,20000
0.8,0.9,0.5,20310496,1,0.9033963434906149,1.0,0.0,57,29,29,28,1838,True,2128
0.8,0.9,0.5,20310496,2,0.8401832655643322,1.0,0.0,34,45,74,73,3388,True,4128
0.8,0.9,0.5,20310496,3,0.8385293963576679,0.9637202612721659,0.0,33,46,120,119,4928,True,6128
0.8,0.9,0.5,20310496,4,0.8336385334913752,0.8429620914191073,0.0,32,47,167,166,6458,True,8128
0.8,0.9,0.5,20310496,5,0.8286989581923547,0.8358675857059539,0.0,31,48,215,214,7978,True,10128
0.8,0.9,0.5,20310496,6,0.8262383936829327,0.8261076529685957,0.0,31,48,263,262,9498,True,12128
0.8,0.9,0.5,20310496,7,0.8252177734822925,0.800406573092309,0.0,30,50,313,312,10998,True,14128
0.8,0.9,0.5,20310496,8,0.8252822985267274,0.7936599629080399,0.0,30,50,363,362,12498,True,16128
0.8,0.9,0.5,20310496,9,0.8243370138682016,0.7721294309811082,0.0,30,50,413,412,13998,True,18128
0.8,0.9,0.5,20310496,10,0.8236803723641635,0.7577723995506029,0.0,30,46,459,458,15410,True,20000
0.8,0.9,0.5,20310497,1,0.9139971688755211,1.0,0.0,64,27,27,26,1858,True,2128
0.8,0.9,0.5,20310497,2,0.8478582145021283,0.9598163756258136,0.0,35,44,71,70,3418,True,4128
0.8,0.9,0.5,20310497,3,0.8328526123193896,0.8785451804642851,0.0,32,47,118,117,4948,True,6128
0.8,0.9,0.5,20310497,4,0.8295368433555279,0.7540092114515036,0.0,31,48,166,165,6468,True,8128
0.8,0.9,0.5,20310497,5,0.8258697135061333,0.7556022852798637,0.0,30,50,216,215,7968,True,10128
0.8,0.9,0.5,20310497,6,0.8196359357767566,0.7278716035372911,0.0,29,51,267,266,9458,True,12128
0.8,0.9,0.5,20310497,7,0.816426425427976,0.7135393533771125,0.0,29,51,318,317,10948,True,14128
0.8,0.9,0.5,20310497,8,0.8143337912288722,0.7050177511965472,0.0,29,51,369,368,12438,True,16128
0.8,0.9,0.5,20310497,9,0.8137568259679122,0.6927958524774744,0.0,28,52,421,420,13918,True,18128
0.8,0.9,0.5,20310497,10,0.8129760220435454,0.699019908244032,0.0,28,49,470,469,15300,True,20000
0.8,0.9,0.5,20310498,1,0.8404485881223873,1.0,0.0,34,45,45,44,1678,True,2128
0.8,0.9,0.5,20310498,2,0.8293764715605452,1.0,0.0,31,48,93,92,3198,True,4128
0.8,0.9,0.5,20310498,3,0.8234331868567557,0.8580713460933693,0.0,30,50,143,142,4698,True,6128
0.8,0.9,0.5,20310498,4,0.8210974556819328,0.8134322020620481,0.0,30,50,193,192,6198,True,8128
0.8,0.9,0.5,20310498,5,0.8198507037653553,0.8089495374531568,0.0,29,51,244,243,7688,True,10128
0.8,0.9,0.5,20310498,6,0.8185855660992376,0.7569203693033354,0.0,29,51,295,294,9178,True,12128
0.8,0.9,0.5,20310498,7,0.819458129999775,0.736167776455821,0.0,29,51,346,345,10668,True,14128
0.8,0.9,0.5,20310498,8,0.8141063867653451,0.7162279211927449,0.0,29,51,397,396,12158,True,16128
0.8,0.9,0.5,20310498,9,0.814192737622353,0.7151866886532126,0.0,29,51,448,447,13648,True,18128
0.8,0.9,0.5,20310498,10,0.8134968311955479,0.7220839028051157,0.0,28,49,497,496,15030,True,20000
0.8,0.9,0.5,20310499,1,0.8756895392539088,1.0,0.0,44,37,37,36,1758,True,2128
0.8,0.9,0.5,20310499,2,0.8159208596561487,1.0,0.0,29,51,88,87,3248,True,4128
0.8,0.9,0.5,20310499,3,0.8140525989121288,0.9005623199802366,0.0,29,51,139,138,4738,True,6128
0.8,0.9,0.5,20310499,4,0.8120073913887971,0.8366917290368925,0.0,28,52,191,190,6218,True,8128
0.8,0.9,0.5,20310499,5,0.8145986046191751,0.7980645954734593,0.0,29,51,242,241,7708,True,10128
0.8,0.9,0.5,20310499,6,0.8124610022269734,0.7708670734691839,0.0,28,52,294,293,9188,True,12128
0.8,0.9,0.5,20310499,7,0.8118995396691531,0.7487398022933643,0.0,28,52,346,345,10668,True,14128
0.8,0.9,0.5,20310499,8,0.8122952136666146,0.7315759135910838,0.0,28,52,398,397,12148,True,16128
0.8,0.9,0.5,20310499,9,0.8118863174340603,0.7400365250185157,0.0,28,52,450,449,13628,True,18128
0.8,0.9,0.5,20310499,10,0.8110850594137275,0.733365994666959,0.0,28,49,499,498,15010,True,20000
0.8,0.9,0.5,20310500,1,0.9293141750493865,1.0,0.0,79,22,22,21,1908,True,2128
0.8,0.9,0.5,20310500,2,0.8433367859508021,1.0,0.0,34,45,67,66,3458,True,4128
0.8,0.9,0.5,20310500,3,0.8345572221860456,0.9101520396712982,0.0,32,47,114,113,4988,True,6128
0.8,0.9,0.5,20310500,4,0.8273168019653216,0.850322730567752,0.0,31,48,162,161,6508,True,8128
0.8,0.9,0.5,20310500,5,0.8224079943251372,0.831376617210432,0.0,30,50,212,211,8008,True,10128
0.8,0.9,0.5,20310500,6,0.819830981396815,0.7988760803275301,0.0,29,51,263,262,9498,True,12128
0.8,0.9,0.5,20310500,7,0.821671697526069,0.7474635592095515,0.0,30,50,313,312,10998,True,14128
0.8,0.9,0.5,20310500,8,0.8201062447140848,0.7420579770896442,0.0,30,50,363,362,12498,True,16128
0.8,0.9,0.5,20310500,9,0.8186886515286991,0.7597671760666536,0.0003194532734694315,29,51,414,413,13988,True,18128
0.8,0.9,0.5,20310500,10,0.816418299851271,0.7392054382549423,0.0007630212788521601,29,48,462,461,15380,True,20000
0.8,0.9,0.5,20310501,1,0.9484878827300651,1.0,0.0,112,16,16,15,1968,True,2128
0.8,0.9,0.5,20310501,2,0.8514982400728555,1.0,0.0,36,43,59,58,3538,True,4128
0.8,0.9,0.5,20310501,3,0.8330769628296568,1.0,0.0,32,47,106,105,5068,True,6128
0.8,0.9,0.5,20310501,4,0.823724259157891,0.9397536569956704,0.0,30,50,156,155,6568,True,8128
0.8,0.9,0.5,20310501,5,0.8211464522560281,0.8734421110311158,0.0,30,50,206,205,8068,True,10128
0.8,0.9,0.5,20310501,6,0.8177390394291226,0.8386860796749636,0.0,29,51,257,256,9558,True,12128
0.8,0.9,0.5,20310501,7,0.8164578933167776,0.8072611736817243,0.0,29,51,308,307,11048,True,14128
0.8,0.9,0.5,20310501,8,0.8148989259581929,0.7741116318987158,0.0,29,51,359,358,12538,True,16128
0.8,0.9,0.5,20310501,9,0.816186680342714,0.7587969893130484,0.0,29,51,410,409,14028,True,18128
0.8,0.9,0.5,20310501,10,0.8145284565265862,0.7537209364994661,0.0,29,48,458,457,15420,True,20000
0.8,0.9,0.5,20310502,1,0.9242908131757326,1.0,0.0,75,23,23,22,1898,True,2128
0.8,0.9,0.5,20310502,2,0.8391064119846798,1.0,0.0,33,46,69,68,3438,True,4128
0.8,0.9,0.5,20310502,3,0.8226431556690923,0.8848808779715005,0.0,30,50,119,118,4938,True,6128
0.8,0.9,0.5,20310502,4,0.8176474060567529,0.7978156366420343,0.0,29,51,170,169,6428,True,8128
0.8,0.9,0.5,20310502,5,0.8158464027618568,0.7611722562587365,0.0,29,51,221,220,7918,True,10128
0.8,0.9,0.5,20310502,6,0.8141124561311519,0.7533348382325433,0.0,29,51,272,271,9408,True,12128
0.8,0.9,0.5,20310502,7,0.8117483574037527,0.7279076743601387,0.0,28,52,324,323,10888,True,14128
0.8,0.9,0.5,20310502,8,0.8114331727518154,0.725494507268917,0.0,28,52,376,375,12368,True,16128
0.8,0.9,0.5,20310502,9,0.8111237404810803,0.7215026287896723,0.0,28,52,428,427,13848,True,18128
0.8,0.9,0.5,20310502,10,0.8103382862353878,0.7236321640195195,0.0,28,49,477,476,15230,True,20000
0.8,0.9,0.5,20310503,1,0.9139971688755211,1.0,0.0,64,27,27,26,1858,True,2128
0.8,0.9,0.5,20310503,2,0.8315818086643789,1.0,0.0,32,47,74,73,3388,True,4128
0.8,0.9,0.5,20310503,3,0.8296778161139522,0.8365552489023987,0.0,31,48,122,121,4908,True,6128
0.8,0.9,0.5,20310503,4,0.8240622939728406,0.7729102589252697,0.0,30,50,172,171,6408,True,8128
0.8,0.9,0.5,20310503,5,0.8179491064700264,0.7282226306481379,0.0,29,51,223,222,7898,True,10128
0.8,0.9,0.5,20310503,6,0.8136345759602241,0.7292985361791882,0.0,28,52,275,274,9378,True,12128
0.8,0.9,0.5,20310503,7,0.8125772441272174,0.7177498214594732,0.0,28,52,327,326,10858,True,14128
0.8,0.9,0.5,20310503,8,0.8143766643233556,0.7436913529508811,0.0,29,51,378,377,12348,True,16128
0.8,0.9,0.5,20310503,9,0.8105787238038591,0.714908473699717,0.0,28,52,430,429,13828,True,18128
0.8,0.9,0.5,20310503,10,0.8102712921171975,0.6966716482447178,0.0,28,49,479,478,15210,True,20000
0.8,0.9,0.5,20310504,1,0.9530257625403411,1.0,0.0,122,15,15,14,1978,True,2128
0.8,0.9,0.5,20310504,2,0.8425529247890517,1.0,0.0,34,45,60,59,3528,True,4128
0.8,0.9,0.5,20310504,3,0.8288660025275589,1.0,0.0,31,48,108,107,5048,True,6128
0.8,0.9,0.5,20310504,4,0.8207534671068168,0.8773961252559938,0.0,30,50,158,157,6548,True,8128
0.8,0.9,0.5,20310504,5,0.8182542259927699,0.838429164613397,0.0,29,51,209,208,8038,True,10128
0.8,0.9,0.5,20310504,6,0.8140596768021062,0.8205306073104568,0.0,29,51,260,259,9528,True,12128
0.8,0.9,0.5,20310504,7,0.8132413053355108,0.7914820194492818,0.0,28,52,312,311,11008,True,14128
0.8,0.9,0.5,20310504,8,0.8118468433152826,0.7843795076509927,0.0,28,52,364,363,12488,True,16128
0.8,0.9,0.5,20310504,9,0.810168249243211,0.770736117791892,0.0,28,52,416,415,13968,True,18128
0.8,0.9,0.5,20310504,10,0.8098329226201879,0.7540586097070741,0.0,28,49,465,464,15350,True,20000
0.8,0.9,0.5,20310505,1,0.9242908131757326,1.0,0.0,75,23,23,22,1898,True,2128
0.8,0.9,0.5,20310505,2,0.828446153071152,1.0,0.0,31,48,71,70,3418,True,4128
0.8,0.9,0.5,20310505,3,0.8292835505694385,0.8803388102120036,0.0,31,48,119,118,4938,True,6128
0.8,0.9,0.5,20310505,4,0.8251511737999939,0.8401943881355105,0.0,30,50,169,168,6438,True,8128
0.8,0.9,0.5,20310505,5,0.8253415704496172,0.8155161854446644,0.0,30,50,219,218,7938,True,10128
0.8,0.9,0.5,20310505,6,0.8257121727448835,0.7876870650437668,0.0,30,50,269,268,9438,True,12128
0.8,0.9,0.5,20310505,7,0.8218484091468752,0.777343469116508,0.0,30,50,319,318,10938,True,14128
0.8,0.9,0.5,20310505,8,0.8214893805027266,0.7466180371440729,0.0,30,50,369,368,12438,True,16128
0.8,0.9,0.5,20310505,9,0.8199812804421569,0.7590674163295438,0.0,29,51,420,419,13928,True,18128
0.8,0.9,0.5,20310505,10,0.8193763142120052,0.7459817745172125,0.0,29,48,468,467,15320,True,20000
0.8,0.9,0.5,20310506,1,0.9484878827300651,1.0,0.0,112,16,16,15,1968,True,2128
0.8,0.9,0.5,20310506,2,0.8431282883703786,1.0,0.0,34,45,61,60,3518,True,4128
0.8,0.9,0.5,20310506,3,0.8313065786231142,0.904452724918984,0.0,32,47,108,107,5048,True,6128
0.8,0.9,0.5,20310506,4,0.8294069082900104,0.8707869104183031,0.0,31,48,156,155,6568,True,8128
0.8,0.9,0.5,20310506,5,0.823038368757935,0.8092036466229497,0.0,30,50,206,205,8068,True,10128
0.8,0.9,0.5,20310506,6,0.8236885369068103,0.7630545287148741,0.0,30,50,256,255,9568,True,12128
0.8,0.9,0.5,20310506,7,0.8191698485145047,0.741672016576818,0.0,29,51,307,306,11058,True,14128
0.8,0.9,0.5,20310506,8,0.8173400030800848,0.7060683396698229,0.0,29,51,358,357,12548,True,16128
0.8,0.9,0.5,20310506,9,0.8161806460379142,0.6885271872479676,0.0,29,51,409,408,14038,True,18128
0.8,0.9,0.5,20310506,10,0.8156292064870003,0.6813365891981625,0.005726818981365471,29,48,457,456,15430,True,20000
0.8,0.9,0.5,20310507,1,0.9139971688755211,1.0,0.0,64,27,27,26,1858,True,2128
0.8,0.9,0.5,20310507,2,0.8444162611310111,1.0,0.0,35,44,71,70,3418,True,4128
0.8,0.9,0.5,20310507,3,0.8347725999525164,0.9250208055186306,0.0,32,47,118,117,4948,True,6128
0.8,0.9,0.5,20310507,4,0.8310692294046131,0.8337980295811065,0.0,32,47,165,164,6478,True,8128
0.8,0.9,0.5,20310507,5,0.8285000692376201,0.8128192279116956,0.0,31,48,213,212,7998,True,10128
0.8,0.9,0.5,20310507,6,0.8248811161562986,0.7869668101769188,0.0,30,50,263,262,9498,True,12128
0.8,0.9,0.5,20310507,7,0.8198470085556988,0.7523382273639928,0.0,29,51,314,313,10988,True,14128
0.8,0.9,0.5,20310507,8,0.8191496968239378,0.7423878724994135,0.0,29,51,365,364,12478,True,16128
0.8,0.9,0.5,20310507,9,0.8179292961121236,0.7258995951761871,0.0,29,51,416,415,13968,True,18128
0.8,0.9,0.5,20310507,10,0.8170547011493636,0.7231649047365478,0.0,29,48,464,463,15360,True,20000
0.8,0.9,0.5,20310508,1,0.9293141750493865,1.0,0.0,79,22,22,21,1908,True,2128
0.8,0.9,0.5,20310508,2,0.8370878332070744,1.0,0.0,33,46,68,67,3448,True,4128
0.8,0.9,0.5,20310508,3,0.822896148962942,0.9111841384223889,0.0,30,50,118,117,4948,True,6128
0.8,0.9,0.5,20310508,4,0.8161004607798872,0.8086933586175808,0.0,29,51,169,168,6438,True,8128
0.8,0.9,0.5,20310508,5,0.8158399820326712,0.7656055963104617,0.0,29,51,220,219,7928,True,10128
0.8,0.9,0.5,20310508,6,0.8158048549608037,0.758296715517163,0.0,29,51,271,270,9418,True,12128
0.8,0.9,0.5,20310508,7,0.8126677505406346,0.7483208663753109,0.0,28,52,323,322,10898,True,14128
0.8,0.9,0.5,20310508,8,0.8129388363140944,0.7507903152176479,0.0,28,52,375,374,12378,True,16128
0.8,0.9,0.5,20310508,9,0.8110434389976613,0.7256162331472367,0.0,28,52,427,426,13858,True,18128
0.8,0.9,0.5,20310508,10,0.8092863357083564,0.706522412391845,0.0,28,49,476,475,15240,True,20000
0.8,0.9,0.5,20310509,1,0.9191839635011536,1.0,0.0,69,25,25,24,1878,True,2128
0.8,0.9,0.5,20310509,2,0.8324494144344257,1.0,0.0,32,47,72,71,3408,True,4128
0.8,0.9,0.5,20310509,3,0.8276690615442657,0.9285065477217027,0.0,31,48,120,119,4928,True,6128
0.8,0.9,0.5,20310509,4,0.8247897128269757,0.8542216427806186,0.0,30,50,170,169,6428,True,8128
0.8,0.9,0.5,20310509,5,0.8207558203973795,0.8442488224375603,0.0,30,50,220,219,7928,True,10128
0.8,0.9,0.5,20310509,6,0.8212547515694857,0.7904387196762458,0.0,30,50,270,269,9428,True,12128
0.8,0.9,0.5,20310509,7,0.8186952935105216,0.7658147864677329,0.0,29,51,321,320,10918,True,14128
0.8,0.9,0.5,20310509,8,0.8169139113239312,0.7493628792902257,0.013314764686497652,29,51,372,371,12408,True,16128
0.8,0.9,0.5,20310509,9,0.8147055754936674,0.7388353063606592,0.01688750003380759,29,51,423,422,13898,True,18128
0.8,0.9,0.5,20310509,10,0.8150065372567743,0.7322515682631495,0.02924849548120658,29,48,471,470,15290,True,20000
0.8,0.9,0.5,20310510,1,0.9293141750493865,1.0,0.0,79,22,22,21,1908,True,2128
0.8,0.9,0.5,20310510,2,0.8438167072709482,1.0,0.0,34,45,67,66,3458,True,4128
0.8,0.9,0.5,20310510,3,0.8285862055869777,0.9212835177123931,0.0,31,48,115,114,4978,True,6128
0.8,0.9,0.5,20310510,4,0.8254383244954593,0.8510371306742236,0.0,30,50,165,164,6478,True,8128
0.8,0.9,0.5,20310510,5,0.8224570813446683,0.7945008409530099,0.0,30,50,215,214,7978,True,10128
0.8,0.9,0.5,20310510,6,0.8209482245274373,0.7796617736821879,0.0,30,50,265,264,9478,True,12128
0.8,0.9,0.5,20310510,7,0.8187503352105556,0.7632842954573476,0.0,29,51,316,315,10968,True,14128
0.8,0.9,0.5,20310510,8,0.817495091846596,0.7552169554309589,0.0,29,51,367,366,12458,True,16128
0.8,0.9,0.5,20310510,9,0.815458243526431,0.7319204483735311,0.0,29,51,418,417,13948,True,18128
0.8,0.9,0.5,20310510,10,0.8142868471248867,0.7205155857814949,0.0,29,48,466,465,15340,True,20000
0.8,0.9,0.5,20310511,1,0.8869674363482829,1.0,0.0,49,33,33,32,1798,True,2128
0.8,0.9,0.5,20310511,2,0.8339692828614349,1.0,0.0,32,47,80,79,3328,True,4128
0.8,0.9,0.5,20310511,3,0.8347092972458718,1.0,0.0,32,47,127,126,4858,True,6128
0.8,0.9,0.5,20310511,4,0.8251477207953755,0.9236952167662317,0.0,30,50,177,176,6358,True,8128
0.8,0.9,0.5,20310511,5,0.821004096337876,0.8872942533354389,0.0,30,50,227,226,7858,True,10128
0.8,0.9,0.5,20310511,6,0.8180504260106465,0.8513849473928121,0.0,29,51,278,277,9348,True,12128
0.8,0.9,0.5,20310511,7,0.8162977143953456,0.8165075865481511,0.017201529083363445,29,51,329,328,10838,True,14128
0.8,0.9,0.5,20310511,8,0.8157232055698991,0.7897003584863251,0.0263753768219496,29,51,380,379,12328,True,16128
0.8,0.9,0.5,20310511,9,0.8156085251696423,0.7571699508241209,0.03548237223760356,29,51,431,430,13818,True,18128
0.8,0.9,0.5,20310511,10,0.8148354018802466,0.7508006905298654,0.03854517442854804,29,48,479,478,15210,True,20000
0.8,0.9,0.5,20310512,1,0.8979879330937623,1.0,0.0,54,31,31,30,1818,True,2128
0.8,0.9,0.5,20310512,2,0.8378682789215006,1.0,0.0,33,46,77,76,3358,True,4128
0.8,0.9,0.5,20310512,3,0.8222447528168375,0.8564400773777594,0.0,30,50,127,126,4858,True,6128
0.8,0.9,0.5,20310512,4,0.8224125254724091,0.8154264209003295,0.0,30,50,177,176,6358,True,8128
0.8,0.9,0.5,20310512,5,0.8179974609683704,0.8093364216025931,0.0,29,51,228,227,7848,True,10128
0.8,0.9,0.5,20310512,6,0.8157348475024593,0.7730044448070021,0.0,29,51,279,278,9338,True,12128
0.8,0.9,0.5,20310512,7,0.8159950747640887,0.7352058080708725,0.0,29,51,330,329,10828,True,14128
0.8,0.9,0.5,20310512,8,0.8159968138866618,0.729411862746622,0.0,29,51,381,380,12318,True,16128
0.8,0.9,0.5,20310512,9,0.8146712443127369,0.7106589220237972,0.0,29,51,432,431,13808,True,18128
0.8,0.9,0.5,20310512,10,0.8130845042059065,0.6978012044161186,0.0,28,49,481,480,15190,True,20000
0.8,0.9,0.5,20310513,1,0.9530257625403411,1.0,0.0,122,15,15,14,1978,True,2128
0.8,0.9,0.5,20310513,2,0.8467229891987931,1.0,0.0,35,44,59,58,3538,True,4128
0.8,0.9,0.5,20310513,3,0.8370538862795691,0.9216108982014815,0.0,33,46,105,104,5078,True,6128
0.8,0.9,0.5,20310513,4,0.8281913616837167,0.8465986802577902,0.0,31,48,153,152,6598,True,8128
0.8,0.9,0.5,20310513,5,0.8266067647261237,0.8101978046526916,0.0,31,48,201,200,8118,True,10128
0.8,0.9,0.5,20310513,6,0.8244358439749202,0.7845202086986056,0.0,30,50,251,250,9618,True,12128
0.8,0.9,0.5,20310513,7,0.8236264072371311,0.7664588070119717,0.0,30,50,301,300,11118,True,14128
0.8,0.9,0.5,20310513,8,0.8218119209508943,0.7540273383589257,0.0,30,50,351,350,12618,True,16128
0.8,0.9,0.5,20310513,9,0.8195133920992881,0.7345543330817327,0.0,29,51,402,401,14108,True,18128
0.8,0.9,0.5,20310513,10,0.819096726922804,0.7259988067560136,0.0019852248819964492,29,48,450,449,15500,True,20000
0.8,0.9,0.5,20310514,1,0.9033963434906149,1.0,0.0,57,29,29,28,1838,True,2128
0.8,0.9,0.5,20310514,2,0.8486367982830088,1.0,0.0,36,43,72,71,3408,True,4128
0.8,0.9,0.5,20310514,3,0.8364763950516845,0.8978387227742741,0.0,33,46,118,117,4948,True,6128
0.8,0.9,0.5,20310514,4,0.8262782990732733,0.8327886962348523,0.0,31,48,166,165,6468,True,8128
0.8,0.9,0.5,20310514,5,0.8248363877920564,0.8238623856453003,0.0,30,50,216,215,7968,True,10128
0.8,0.9,0.5,20310514,6,0.8218041304314267,0.7946605129058378,0.0,30,50,266,265,9468,True,12128
0.8,0.9,0.5,20310514,7,0.8209972417930278,0.7641156304665081,0.0,30,50,316,315,10968,True,14128
0.8,0.9,0.5,20310514,8,0.8200479814179047,0.7490852463034935,0.0,30,50,366,365,12468,True,16128
0.8,0.9,0.5,20310514,9,0.8181695420825847,0.7464868509066239,0.0,29,51,417,416,13958,True,18128
0.8,0.9,0.5,20310514,10,0.8192135606465796,0.7302675429535086,0.003761163273486109,29,48,465,464,15350,True,20000
0.8,0.9,0.5,20310515,1,0.8813596852804451,1.0,0.0,46,35,35,34,1778,True,2128
0.8,0.9,0.5,20310515,2,0.8304943476893536,0.9118440389549225,0.0,32,47,82,81,3308,True,4128
0.8,0.9,0.5,20310515,3,0.8234762497021941,0.7695757244761717,0.0,30,50,132,131,4808,True,6128
0.8,0.9,0.5,20310515,4,0.8213203649176517,0.7451767379129458,0.0,30,50,182,181,6308,True,8128
0.8,0.9,0.5,20310515,5,0.8188039255548119,0.7256074605388538,0.0,29,51,233,232,7798,True,10128
0.8,0.9,0.5,20310515,6,0.8172448229326774,0.7221113616770565,0.0,29,51,284,283,9288,True,12128
0.8,0.9,0.5,20310515,7,0.8147831679121909,0.7044277951780019,0.0,29,51,335,334,10778,True,14128
0.8,0.9,0.5,20310515,8,0.8141462287739047,0.7080564164441712,0.0,29,51,386,385,12268,True,16128
0.8,0.9,0.5,20310515,9,0.8128807807355998,0.7162114593405701,0.0,28,52,438,437,13748,True,18128
0.8,0.9,0.5,20310515,10,0.8125414784716305,0.7010396502293674,0.0,28,49,487,486,15130,True,20000
0.8,0.9,0.5,20310516,1,0.9033963434906149,1.0,0.0,57,29,29,28,1838,True,2128
0.8,0.9,0.5,20310516,2,0.8496289867293381,1.0,0.0,36,43,72,71,3408,True,4128
0.8,0.9,0.5,20310516,3,0.8337269812059633,0.9143208786627783,0.0,32,47,119,118,4938,True,6128
0.8,0.9,0.5,20310516,4,0.829953100649163,0.821281465542529,0.0,31,48,167,166,6458,True,8128
0.8,0.9,0.5,20310516,5,0.8242649514635054,0.8127314675399443,0.0,30,50,217,216,7958,True,10128
0.8,0.9,0.5,20310516,6,0.8231441628476728,0.7951116678924057,0.0,30,50,267,266,9458,True,12128
0.8,0.9,0.5,20310516,7,0.8232477928313451,0.7839784031681541,0.0,30,50,317,316,10958,True,14128
0.8,0.9,0.5,20310516,8,0.8225237559770013,0.7697947417434415,0.0,30,50,367,366,12458,True,16128
0.8,0.9,0.5,20310516,9,0.8217486414373982,0.762808604301044,0.0,30,50,417,416,13958,True,18128
0.8,0.9,0.5,20310516,10,0.8220592600647054,0.738741123453466,0.0,30,46,463,462,15370,True,20000
0.8,0.9,0.5,20310517,1,0.9293141750493865,1.0,0.0,79,22,22,21,1908,True,2128
0.8,0.9,0.5,20310517,2,0.8490884202614588,1.0,0.0,36,43,65,64,3478,True,4128
0.8,0.9,0.5,20310517,3,0.8371460061154363,0.8776727273216192,0.0,33,46,111,110,5018,True,6128
0.8,0.9,0.5,20310517,4,0.8285572497864668,0.8020581648970181,0.0,31,48,159,158,6538,True,8128
0.8,0.9,0.5,20310517,5,0.8232362061547724,0.7609788122232456,0.0,30,50,209,208,8038,True,10128
0.8,0.9,0.5,20310517,6,0.8227820371178423,0.7149218018614726,0.0,30,50,259,258,9538,True,12128
0.8,0.9,0.5,20310517,7,0.821723230409807,0.7046501479669623,0.0,30,50,309,308,11038,True,14128
0.8,0.9,0.5,20310517,8,0.8225151117908902,0.6760565627670932,0.0,30,50,359,358,12538,True,16128
0.8,0.9,0.5,20310517,9,0.8207398984730714,0.6922879798775705,0.0,30,50,409,408,14038,True,18128
0.8,0.9,0.5,20310517,10,0.8204625106925838,0.6841022566151357,0.0,30,46,455,454,15450,True,20000
0.8,0.9,0.5,20310518,1,0.9191839635011536,1.0,0.0,69,25,25,24,1878,True,2128
0.8,0.9,0.5,20310518,2,0.8514674799220332,0.9841350037231914,0.0,36,43,68,67,3448,True,4128
0.8,0.9,0.5,20310518,3,0.8359698279585834,0.8306121689991526,0.0,32,47,115,114,4978,True,6128
0.8,0.9,0.5,20310518,4,0.8279163507272049,0.8237263623735376,0.0,31,48,163,162,6498,True,8128
0.8,0.9,0.5,20310518,5,0.8249235073505865,0.7877870164915398,0.0,30,50,213,212,7998,True,10128
0.8,0.9,0.5,20310518,6,0.8214026168953255,0.7623747810065539,0.0,30,50,263,262,9498,True,12128
0.8,0.9,0.5,20310518,7,0.8178187970331348,0.7172196759292354,0.0,29,51,314,313,10988,True,14128
0.8,0.9,0.5,20310518,8,0.8166888642950147,0.7016975731185126,0.0,29,51,365,364,12478,True,16128
0.8,0.9,0.5,20310518,9,0.8161454645731689,0.7115154545875246,0.0,29,51,416,415,13968,True,18128
0.8,0.9,0.5,20310518,10,0.81615243931408,0.6929462744742975,0.0,29,48,464,463,15360,True,20000
0.8,0.9,0.5,20310519,1,0.9342501398331624,1.0,0.0,87,20,20,19,1928,True,2128
0.8,0.9,0.5,20310519,2,0.8307165370515164,1.0,0.0,32,47,67,66,3458,True,4128
0.8,0.9,0.5,20310519,3,0.8285862055869777,1.0,0.0,31,48,115,114,4978,True,6128
0.8,0.9,0.5,20310519,4,0.8241032942409903,0.8957155296450509,0.0,30,50,165,164,6478,True,8128
0.8,0.9,0.5,20310519,5,0.8181774155011057,0.8649245194619248,0.0,29,51,216,215,7968,True,10128
0.8,0.9,0.5,20310519,6,0.8163817426609279,0.8162288737943744,0.0,29,51,267,266,9458,True,12128
0.8,0.9,0.5,20310519,7,0.816935802164694,0.7748290457214947,0.0,29,51,318,317,10948,True,14128
0.8,0.9,0.5,20310519,8,0.8160104884276604,0.7616119029673956,0.0,29,51,369,368,12438,True,16128
0.8,0.9,0.5,20310519,9,0.8136011292486034,0.7387956331444877,0.0,28,52,421,420,13918,True,18128
0.8,0.9,0.5,20310519,10,0.8133244698122102,0.7269320233009032,0.0,28,49,470,469,15300,True,20000
0.8,0.9,0.5,20310520,1,0.9293141750493865,1.0,0.0,79,22,22,21,1908,True,2128
0.8,0.9,0.5,20310520,2,0.825020473270865,1.0,0.0,30,50,72,71,3408,True,4128
0.8,0.9,0.5,20310520,3,0.8229795003249238,0.9637912355594895,0.0,30,50,122,121,4908,True,6128
0.8,0.9,0.5,20310520,4,0.8188364212732331,0.877521308327733,0.0,29,51,173,172,6398,True,8128
0.8,0.9,0.5,20310520,5,0.8188554443549174,0.8225888678220886,0.0,29,51,224,223,7888,True,10128
0.8,0.9,0.5,20310520,6,0.8177790861022312,0.8108427102900839,0.0,29,51,275,274,9378,True,12128
0.8,0.9,0.5,20310520,7,0.8176125482686958,0.7886517590497372,0.0,29,51,326,325,10868,True,14128
0.8,0.9,0.5,20310520,8,0.8145496761693383,0.7751938620772318,0.0,29,51,377,376,12358,True,16128
0.8,0.9,0.5,20310520,9,0.8145734427801277,0.7618879730349118,0.0,29,51,428,427,13848,True,18128
