path,strength,rho_global,rho_cluster,budget,error_amplitude,max_delay,overhead,selected_q,selected_eta,best_risk,runner_up_q,runner_up_risk,relative_margin,lrv_at_best_q,horizon_at_best_q
global,0.30000000000000004,0.30000000000000004,0.0,500,0.01,16,4,32.0,0.0025,0.001036449013619155,16.0,0.0017940483388756922,0.7309566754384683,11.73281249999999,13.0
global,0.4,0.4,0.0,500,0.01,16,4,32.0,0.0025,0.00134946299138616,16.0,0.002358023013885931,0.7473787935923936,15.628124999999986,13.0
global,0.5,0.5,0.0,500,0.01,16,4,32.0,0.0025,0.0016624769691531652,16.0,0.0029219976888961692,0.7576169433400214,19.523437499999982,13.0
global,0.6000000000000001,0.6000000000000001,0.0,500,0.01,16,4,32.0,0.0025,0.001975490946920171,16.0,0.003485972363906408,0.7646106499961981,23.41874999999998,13.0
global,0.7000000000000001,0.7000000000000001,0.0,500,0.01,16,4,32.0,0.0025,0.0022885049246871765,16.0,0.004049947038916648,0.7696912054800357,27.31406249999998,13.0
global,0.8,0.8,0.0,500,0.01,16,4,32.0,0.0025,0.0026015189024541814,16.0,0.0046139217139268855,0.7735491791254232,31.209374999999973,13.0
clustered,0.0,0.0,0.0,500,0.01,16,4,32.0,0.0025,9.740708031813882e-05,16.0,0.00010212431384497636,0.04842803532793209,0.04687499999999999,13.0
clustered,0.1,0.0,0.1,500,0.01,16,4,32.0,0.0025,0.00010841558989041269,16.0,0.00012061112058303814,0.11248871776607762,0.18387075095386746,13.0
clustered,0.2,0.0,0.2,500,0.01,16,4,32.0,0.0025,0.00011942409946268657,16.0,0.00013909792732109993,0.16473917699132698,0.3208665019077349,13.0
clustered,0.30000000000000004,0.0,0.30000000000000004,500,0.01,16,4,32.0,0.0025,0.00013043260903496047,16.0,0.0001575847340591617,0.2081697608066977,0.4578622528616024,13.0
clustered,0.4,0.0,0.4,500,0.01,16,4,32.0,0.0025,0.00014144111860723435,16.0,0.00017607154079722344,0.2448398494793708,0.5948580038154698,13.0
clustered,0.5,0.0,0.5,500,0.01,16,4,32.0,0.0025,0.00015244962817950822,16.0,0.00019455834753528522,0.27621398529220625,0.7318537547693372,13.0
clustered,0.6000000000000001,0.0,0.6000000000000001,500,0.01,16,4,32.0,0.0025,0.0001634581377517821,16.0,0.000213045154273347,0.3033621770294779,0.868849505723205,13.0
clustered,0.7000000000000001,0.0,0.7000000000000001,500,0.01,16,4,32.0,0.0025,0.00017446664732405598,16.0,0.0002315319610114088,0.32708437149800423,1.0058452566770724,13.0
clustered,0.8,0.0,0.8,500,0.01,16,4,32.0,0.0025,0.00018547515689632985,16.0,0.0002500187677494705,0.347990598488707,1.1428410076309397,13.0
balanced,0.0,0.0,0.0,500,0.01,16,4,32.0,0.0025,9.740708031813882e-05,16.0,0.00010212431384497636,0.04842803532793209,0.04687499999999999,13.0
balanced,0.1,0.05,0.05,500,0.01,16,4,32.0,0.0025,0.0002594183239877784,16.0,0.00039335505471912655,0.5162963381787097,2.063029125476932,13.0
balanced,0.2,0.1,0.1,500,0.01,16,4,32.0,0.0025,0.00042142956765741805,16.0,0.0006845857955932766,0.6244370308392301,4.079183250953864,13.0
balanced,0.30000000000000004,0.15000000000000002,0.15000000000000002,500,0.01,16,4,32.0,0.0025,0.0005834408113270576,16.0,0.0009758165364674268,0.6725201897479476,6.0953373764307965,13.0
balanced,0.4,0.2,0.2,500,0.01,16,4,32.0,0.0025,0.0007454520549966973,16.0,0.001267047277341577,0.6997032456328673,8.111491501907729,13.0
balanced,0.5,0.25,0.25,500,0.01,16,4,32.0,0.0025,0.0009074632986663366,16.0,0.0015582780182157273,0.7171802104899092,10.12764562738466,13.0
balanced,0.6000000000000001,0.30000000000000004,0.30000000000000004,500,0.01,16,4,32.0,0.0025,0.0010694745423359764,16.0,0.0018495087590898773,0.7293621174470671,12.143799752861593,13.0
balanced,0.7000000000000001,0.35000000000000003,0.35000000000000003,500,0.01,16,4,32.0,0.0025,0.001231485786005616,16.0,0.0021407394999640277,0.7383387809189581,14.159953878338525,13.0
balanced,0.8,0.4,0.4,500,0.01,16,4,32.0,0.0025,0.0013934970296752556,16.0,0.002431970240838178,0.7452281483548845,16.176108003815457,13.0
global,0.0,0.0,0.0,500,0.03,16,4,32.0,0.017562521603732995,0.0007221881332180943,16.0,0.0007276650132485768,0.007583730303179136,0.04687499999999999,13.0
global,0.1,0.1,0.0,500,0.03,16,4,32.0,0.0025,0.0011595439843590624,16.0,0.0013715075364031607,0.18279906144419442,3.9421874999999966,13.0
global,0.2,0.2,0.0,500,0.03,16,4,32.0,0.0025,0.0014725579621260678,16.0,0.0019354822114133995,0.31436742131288686,7.837499999999993,13.0
global,0.30000000000000004,0.30000000000000004,0.0,500,0.03,16,4,32.0,0.0025,0.0017855719398930732,16.0,0.002499456886423638,0.39980744017141934,11.73281249999999,13.0
global,0.4,0.4,0.0,500,0.03,16,4,32.0,0.0025,0.0020985859176600786,16.0,0.003063431561433877,0.4597598962493756,15.628124999999986,13.0
global,0.5,0.5,0.0,500,0.03,16,4,32.0,0.0025,0.0024115998954270836,16.0,0.003627406236444115,0.5041492758904426,19.523437499999982,13.0
global,0.6000000000000001,0.6000000000000001,0.0,500,0.03,16,4,32.0,0.0025,0.0027246138731940894,16.0,0.004191380911454354,0.5383394148767069,23.41874999999998,13.0
global,0.7000000000000001,0.7000000000000001,0.0,500,0.03,16,4,32.0,0.0025,0.0030376278509610948,16.0,0.004755355586464593,0.5654832717444355,27.31406249999998,13.0
global,0.8,0.8,0.0,500,0.03,16,4,32.0,0.0025,0.0033506418287280997,16.0,0.005319330261474831,0.5875556187078472,31.209374999999973,13.0
clustered,0.0,0.0,0.0,500,0.03,16,4,32.0,0.017562521603732995,0.0007221881332180943,16.0,0.0007276650132485768,0.007583730303179136,0.04687499999999999,13.0
clustered,0.1,0.0,0.1,500,0.03,16,4,8.0,0.0031046445301837096,0.0008015086996623576,4.0,0.0008140290647516313,0.015620997120240907,0.2972940730142213,41.0
clustered,0.2,0.0,0.2,500,0.03,16,4,8.0,0.0025,0.0008275907322336629,4.0,0.000842975330448936,0.018589621193255964,0.40708814602844257,41.0
clustered,0.30000000000000004,0.0,0.30000000000000004,500,0.03,16,4,8.0,0.0025,0.0008531779842483376,16.0,0.0008629932816071075,0.011504395964245772,0.5168822190426638,41.0
clustered,0.4,0.0,0.4,500,0.03,16,4,8.0,0.0025,0.0008787652362630123,16.0,0.0008814800883451692,0.003089394038505593,0.626676292056885,41.0
clustered,0.5,0.0,0.5,500,0.03,16,4,16.0,0.0025,0.000899966895083231,32.0,0.0009015725544534266,0.0017841315930261085,0.7150246054457162,25.0
clustered,0.6000000000000001,0.0,0.6000000000000001,500,0.03,16,4,32.0,0.0025,0.0009125810640257005,16.0,0.0009184537018212928,0.006435195761882321,0.868849505723205,13.0
clustered,0.7000000000000001,0.0,0.7000000000000001,500,0.03,16,4,32.0,0.0025,0.0009235895735979744,16.0,0.0009369405085593546,0.014455484712078054,1.0058452566770724,13.0
clustered,0.8,0.0,0.8,500,0.03,16,4,32.0,0.0025,0.0009345980831702483,16.0,0.0009554273152974163,0.022286833776197425,1.1428410076309397,13.0
balanced,0.0,0.0,0.0,500,0.03,16,4,32.0,0.017562521603732995,0.0007221881332180943,16.0,0.0007276650132485768,0.007583730303179136,0.04687499999999999,13.0
balanced,0.1,0.05,0.05,500,0.03,16,4,32.0,0.0025,0.0010085412502616967,16.0,0.0010987636022670724,0.08945826656268616,2.063029125476932,13.0
balanced,0.2,0.1,0.1,500,0.03,16,4,32.0,0.0025,0.0011705524939313364,16.0,0.0013899943431412223,0.18746861020549685,4.079183250953864,13.0
balanced,0.30000000000000004,0.15000000000000002,0.15000000000000002,500,0.03,16,4,32.0,0.0025,0.001332563737600976,16.0,0.0016812250840153725,0.26164703163999786,6.0953373764307965,13.0
balanced,0.4,0.2,0.2,500,0.03,16,4,32.0,0.0025,0.0014945749812706158,16.0,0.0019724558248895227,0.31974363923356697,8.111491501907729,13.0
balanced,0.5,0.25,0.25,500,0.03,16,4,32.0,0.0025,0.001656586224940255,16.0,0.002263686565763673,0.36647675302582755,10.12764562738466,13.0
balanced,0.6000000000000001,0.30000000000000004,0.30000000000000004,500,0.03,16,4,32.0,0.0025,0.0018185974686098947,16.0,0.002554917306637823,0.40488335144926757,12.143799752861593,13.0
balanced,0.7000000000000001,0.35000000000000003,0.35000000000000003,500,0.03,16,4,32.0,0.0025,0.0019806087122795344,16.0,0.0028461480475119733,0.4370067292273328,14.159953878338525,13.0
balanced,0.8,0.4,0.4,500,0.03,16,4,32.0,0.0025,0.002142619955949174,16.0,0.0031373787883861234,0.4642721774689503,16.176108003815457,13.0
global,0.0,0.0,0.0,500,0.1,16,4,32.0,0.06441961327797016,0.002682391699375689,16.0,0.0029203661684818233,0.0887172701740471,0.04687499999999999,13.0
global,0.1,0.1,0.0,500,0.1,16,4,1.0,0.0025,0.007957309147408909,2.0,0.008072648503592463,0.014494768777597533,3.8459999999999983,100.0
global,0.2,0.2,0.0,500,0.1,16,4,1.0,0.0025,0.00911371666193084,2.0,0.009226173022978044,0.012339242618431322,6.191999999999997,100.0
global,0.30000000000000004,0.30000000000000004,0.0,500,0.1,16,4,1.0,0.0025,0.01027012417645277,32.0,0.010306845226258899,0.0035755215005406956,8.537999999999995,100.0
global,0.4,0.4,0.0,500,0.1,16,4,32.0,0.0025,0.010619859204025903,16.0,0.01108745378979176,0.04403020574779338,15.628124999999986,13.0
global,0.5,0.5,0.0,500,0.1,16,4,32.0,0.0025,0.010932873181792908,16.0,0.011651428464801997,0.06572428592748496,19.523437499999982,13.0
global,0.6000000000000001,0.6000000000000001,0.0,500,0.1,16,4,32.0,0.0025,0.011245887159559913,16.0,0.012215403139812236,0.08621071565956054,23.41874999999998,13.0
global,0.7000000000000001,0.7000000000000001,0.0,500,0.1,16,4,32.0,0.0025,0.01155890113732692,16.0,0.012779377814822475,0.10558760413256708,27.31406249999998,13.0
global,0.8,0.8,0.0,500,0.1,16,4,32.0,0.0025,0.011871915115093924,16.0,0.013343352489832714,0.12394271357853692,31.209374999999973,13.0
clustered,0.0,0.0,0.0,500,0.1,16,4,32.0,0.06441961327797016,0.002682391699375689,16.0,0.0029203661684818233,0.0887172701740471,0.04687499999999999,13.0
clustered,0.1,0.0,0.1,500,0.1,16,4,8.0,0.017562521603732995,0.00434982932595524,4.0,0.00442154353764185,0.016486672536482075,0.2972940730142213,41.0
clustered,0.2,0.0,0.2,500,0.1,16,4,4.0,0.011387886347566916,0.004797940332432315,8.0,0.005101124574957282,0.06319049873870934,0.5483493322927506,62.0
clustered,0.30000000000000004,0.0,0.30000000000000004,500,0.1,16,4,4.0,0.011387886347566916,0.00517433712722278,8.0,0.005648484043279339,0.09163433004046401,0.6350239984391259,62.0
clustered,0.4,0.0,0.4,500,0.1,16,4,4.0,0.009170040432046712,0.005454307974629407,8.0,0.006093638982528406,0.11721578812066226,0.7216986645855011,62.0
clustered,0.5,0.0,0.5,500,0.1,16,4,4.0,0.009170040432046712,0.005726157675468246,8.0,0.006481746996179654,0.13195398442283046,0.8083733307318764,62.0
clustered,0.6000000000000001,0.0,0.6000000000000001,500,0.1,16,4,4.0,0.007384130729697496,0.005982781474868311,2.0,0.0067376047605355975,0.12616594619710747,0.8950479968782518,62.0
clustered,0.7000000000000001,0.0,0.7000000000000001,500,0.1,16,4,4.0,0.007384130729697496,0.006175849508854087,2.0,0.006944455166128254,0.12445343044260475,0.9817226630246271,62.0
clustered,0.8,0.0,0.8,500,0.1,16,4,4.0,0.007384130729697496,0.006368917542839863,2.0,0.007100050234276456,0.11479701009138593,1.0683973291710023,62.0
balanced,0.0,0.0,0.0,500,0.1,16,4,32.0,0.06441961327797016,0.002682391699375689,16.0,0.0029203661684818233,0.0887172701740471,0.04687499999999999,13.0
balanced,0.1,0.05,0.05,500,0.1,16,4,2.0,0.0038555270635198514,0.007263024629399954,1.0,0.007387092042336079,0.01708205868308818,2.183855727540755,83.0
balanced,0.2,0.1,0.1,500,0.1,16,4,1.0,0.0025,0.008085182712083062,2.0,0.008139436614341689,0.006710287718983179,4.105416666666665,100.0
balanced,0.30000000000000004,0.15000000000000002,0.15000000000000002,500,0.1,16,4,1.0,0.0025,0.008727323251681103,2.0,0.008749592929409092,0.0025517191337789302,5.408124999999997,100.0
balanced,0.4,0.2,0.2,500,0.1,16,4,2.0,0.0025,0.009359749244476495,1.0,0.009369463791279146,0.0010379067375532373,6.48542291016302,83.0
balanced,0.5,0.25,0.25,500,0.1,16,4,2.0,0.0025,0.0099699055595439,1.0,0.010011604330877187,0.004182464024784055,7.919278637703775,83.0
balanced,0.6000000000000001,0.30000000000000004,0.30000000000000004,500,0.1,16,4,32.0,0.0025,0.01033987075497572,16.0,0.010578939534995706,0.023121060764221105,12.143799752861593,13.0
balanced,0.7000000000000001,0.35000000000000003,0.35000000000000003,500,0.1,16,4,32.0,0.0025,0.01050188199864536,16.0,0.010870170275869857,0.03506878836307645,14.159953878338525,13.0
balanced,0.8,0.4,0.4,500,0.1,16,4,32.0,0.0025,0.010663893242314999,16.0,0.011161401016744007,0.04665348415669299,16.176108003815457,13.0
global,0.0,0.0,0.0,500,0.3,16,4,32.0,0.08,0.004368229689726756,16.0,0.00504027521836489,0.15384848700118878,0.04687499999999999,13.0
global,0.1,0.1,0.0,500,0.3,16,4,1.0,0.011387886347566916,0.028903529862438614,2.0,0.030302251369835477,0.048392757357106124,3.8459999999999983,100.0
global,0.2,0.2,0.0,500,0.3,16,4,1.0,0.007384130729697496,0.038174854040233186,2.0,0.04176967797274303,0.09416732618600696,6.191999999999997,100.0
global,0.30000000000000004,0.30000000000000004,0.0,500,0.3,16,4,1.0,0.007384130729697496,0.044894084830856246,2.0,0.04959563633691755,0.10472541146066239,8.537999999999995,100.0
global,0.4,0.4,0.0,500,0.3,16,4,1.0,0.005946035575013605,0.04991308937167275,2.0,0.05516617371101941,0.10524462431547968,10.883999999999993,100.0
global,0.5,0.5,0.0,500,0.3,16,4,1.0,0.0047880164034928676,0.05405489069995442,2.0,0.05942391709867087,0.09932545102197339,13.229999999999992,100.0
global,0.6000000000000001,0.6000000000000001,0.0,500,0.3,16,4,1.0,0.0047880164034928676,0.05752888452427326,2.0,0.06295332975154046,0.09429081186127385,15.57599999999999,100.0
global,0.7000000000000001,0.7000000000000001,0.0,500,0.3,16,4,1.0,0.0038555270635198514,0.06019309688002154,2.0,0.0654317927561675,0.087031506064356,17.92199999999999,100.0
global,0.8,0.8,0.0,500,0.3,16,4,1.0,0.0038555270635198514,0.06263176775037815,2.0,0.06777651456590927,0.0821427687629024,20.267999999999986,100.0
clustered,0.0,0.0,0.0,500,0.3,16,4,32.0,0.08,0.004368229689726756,16.0,0.00504027521836489,0.15384848700118878,0.04687499999999999,13.0
clustered,0.1,0.0,0.1,500,0.3,16,4,8.0,0.04177095129709654,0.008779479517005927,4.0,0.009077052321024636,0.03389412817038955,0.2972940730142213,41.0
clustered,0.2,0.0,0.2,500,0.3,16,4,4.0,0.027085110938737847,0.010266973482905813,8.0,0.01112951279135448,0.08401105835958059,0.5483493322927506,62.0
clustered,0.30000000000000004,0.0,0.30000000000000004,500,0.3,16,4,4.0,0.027085110938737847,0.011417366314006142,8.0,0.01347954606570303,0.18061781456263945,0.6350239984391259,62.0
clustered,0.4,0.0,0.4,500,0.3,16,4,4.0,0.027085110938737847,0.01256775914510647,8.0,0.015420678379944541,0.22700301636102865,0.7216986645855011,62.0
clustered,0.5,0.0,0.5,500,0.3,16,4,4.0,0.027085110938737847,0.013718151976206799,8.0,0.017237731178516527,0.25656365437663897,0.8083733307318764,62.0
clustered,0.6000000000000001,0.0,0.6000000000000001,500,0.3,16,4,4.0,0.027085110938737847,0.014868544807307128,2.0,0.018947441596758225,0.2743305980721481,0.8950479968782518,62.0
clustered,0.7000000000000001,0.0,0.7000000000000001,500,0.3,16,4,4.0,0.021810154653305155,0.0159650051959433,2.0,0.02026446504640049,0.26930525845050646,0.9817226630246271,62.0
clustered,0.8,0.0,0.8,500,0.3,16,4,4.0,0.021810154653305155,0.016858568505219256,2.0,0.021400959346990364,0.2694410762316401,1.0683973291710023,62.0
balanced,0.0,0.0,0.0,500,0.3,16,4,32.0,0.08,0.004368229689726756,16.0,0.00504027521836489,0.15384848700118878,0.04687499999999999,13.0
balanced,0.1,0.05,0.05,500,0.3,16,4,2.0,0.01414213562373095,0.022551013496314498,1.0,0.023533690663638973,0.04357574294765392,2.183855727540755,83.0
balanced,0.2,0.1,0.1,500,0.3,16,4,1.0,0.009170040432046712,0.0301725938985056,2.0,0.031066773588023393,0.029635492809323205,4.105416666666665,100.0
balanced,0.30000000000000004,0.15000000000000002,0.15000000000000002,500,0.3,16,4,1.0,0.009170040432046712,0.035222422958379684,2.0,0.03772888702110165,0.07116103471029551,5.408124999999997,100.0
balanced,0.4,0.2,0.2,500,0.3,16,4,1.0,0.007384130729697496,0.03966085613253281,2.0,0.04290223385258131,0.08172737646451549,6.71083333333333,100.0
balanced,0.5,0.25,0.25,500,0.3,16,4,1.0,0.007384130729697496,0.04339197205091925,2.0,0.04706975116877842,0.08475713234566531,8.013541666666661,100.0
balanced,0.6000000000000001,0.30000000000000004,0.30000000000000004,500,0.3,16,4,1.0,0.005946035575013605,0.04665651502347287,2.0,0.050830646576908396,0.08946513796273727,9.316249999999995,100.0
balanced,0.7000000000000001,0.35000000000000003,0.35000000000000003,500,0.3,16,4,1.0,0.005946035575013605,0.04936253737494444,2.0,0.05365573471856266,0.08697278486736315,10.618958333333328,100.0
balanced,0.8,0.4,0.4,500,0.3,16,4,1.0,0.005946035575013605,0.052068559726416004,2.0,0.05634259619394015,0.08208478379239274,11.92166666666666,100.0
global,0.0,0.0,0.0,500,1.0,16,4,8.0,0.08,0.008922644031766198,16.0,0.008976819862901636,0.006071723913064639,0.18749999999999997,41.0
global,0.1,0.1,0.0,500,1.0,16,4,1.0,0.021810154653305155,0.05403957819918382,2.0,0.05749451400578093,0.06393343400761942,3.8459999999999983,100.0
global,0.2,0.2,0.0,500,1.0,16,4,1.0,0.021810154653305155,0.0795906503285422,2.0,0.09201131832720862,0.15605687285372266,6.191999999999997,100.0
global,0.30000000000000004,0.30000000000000004,0.0,500,1.0,16,4,1.0,0.017562521603732995,0.10235797294164621,2.0,0.12112964943968141,0.18339242130885924,8.537999999999995,100.0
global,0.4,0.4,0.0,500,1.0,16,4,1.0,0.017562521603732995,0.12254055649837481,2.0,0.15007881207210083,0.2247276849447901,10.883999999999993,100.0
global,0.5,0.5,0.0,500,1.0,16,4,1.0,0.017562521603732995,0.1427231400551034,2.0,0.17282565765173458,0.21091546602049974,13.229999999999992,100.0
global,0.6000000000000001,0.6000000000000001,0.0,500,1.0,16,4,1.0,0.01414213562373095,0.16242247405805496,2.0,0.19557250323136838,0.20409755094276263,15.57599999999999,100.0
global,0.7000000000000001,0.7000000000000001,0.0,500,1.0,16,4,1.0,0.01414213562373095,0.17816160072708995,2.0,0.21831934881100212,0.22540069195621054,17.92199999999999,100.0
global,0.8,0.8,0.0,500,1.0,16,4,1.0,0.01414213562373095,0.1939007273961249,2.0,0.23876636218888525,0.23138456154990672,20.267999999999986,100.0
clustered,0.0,0.0,0.0,500,1.0,16,4,8.0,0.08,0.008922644031766198,16.0,0.008976819862901636,0.006071723913064639,0.18749999999999997,41.0
clustered,0.1,0.0,0.1,500,1.0,16,4,8.0,0.06441961327797016,0.013467952955234421,4.0,0.01362993273624399,0.012027052778396769,0.2972940730142213,41.0
clustered,0.2,0.0,0.2,500,1.0,16,4,4.0,0.05187358218604038,0.015934732096979806,8.0,0.0172855154740053,0.08476975758390795,0.5483493322927506,62.0
clustered,0.30000000000000004,0.0,0.30000000000000004,500,1.0,16,4,4.0,0.05187358218604038,0.01823953145771562,8.0,0.021103077992776186,0.15699671571603008,0.6350239984391259,62.0
clustered,0.4,0.0,0.4,500,1.0,16,4,4.0,0.04177095129709654,0.020354288391054222,8.0,0.024920640511547063,0.22434349129590636,0.7216986645855011,62.0
clustered,0.5,0.0,0.5,500,1.0,16,4,4.0,0.04177095129709654,0.02219383102563211,8.0,0.028738203030317946,0.29487347169254396,0.8083733307318764,62.0
clustered,0.6000000000000001,0.0,0.6000000000000001,500,1.0,16,4,4.0,0.04177095129709654,0.02403337366021001,2.0,0.03225369047901592,0.3420375738765125,0.8950479968782518,62.0
clustered,0.7000000000000001,0.0,0.7000000000000001,500,1.0,16,4,4.0,0.04177095129709654,0.025872916294787905,2.0,0.034929261312904365,0.3500318601479362,0.9817226630246271,62.0
clustered,0.8,0.0,0.8,500,1.0,16,4,4.0,0.04177095129709654,0.027712458929365802,2.0,0.03760483214679281,0.3569648309679388,1.0683973291710023,62.0
balanced,0.0,0.0,0.0,500,1.0,16,4,8.0,0.08,0.008922644031766198,16.0,0.008976819862901636,0.006071723913064639,0.18749999999999997,41.0
balanced,0.1,0.05,0.05,500,1.0,16,4,2.0,0.027085110938737847,0.04014829856060486,1.0,0.042439047283500515,0.05705718062840728,2.183855727540755,83.0
balanced,0.2,0.1,0.1,500,1.0,16,4,1.0,0.021810154653305155,0.0568649720446901,2.0,0.05962662432991387,0.04856508648335205,4.105416666666665,100.0
balanced,0.30000000000000004,0.15000000000000002,0.15000000000000002,500,1.0,16,4,1.0,0.021810154653305155,0.07105320503212242,2.0,0.07910495009922289,0.11331994191479965,5.408124999999997,100.0
balanced,0.4,0.2,0.2,500,1.0,16,4,1.0,0.021810154653305155,0.08524143801955476,2.0,0.09538317265798321,0.11897657845825982,6.71083333333333,100.0
balanced,0.5,0.25,0.25,500,1.0,16,4,1.0,0.017562521603732995,0.09784607007100571,2.0,0.11078530179691326,0.13224068903858588,8.013541666666661,100.0
balanced,0.6000000000000001,0.30000000000000004,0.30000000000000004,500,1.0,16,4,1.0,0.017562521603732995,0.10905323963091478,2.0,0.1261874309358433,0.15711767355943157,9.316249999999995,100.0
balanced,0.7000000000000001,0.35000000000000003,0.35000000000000003,500,1.0,16,4,1.0,0.017562521603732995,0.12026040919082383,2.0,0.14158956007477336,0.1773580434946416,10.618958333333328,100.0
balanced,0.8,0.4,0.4,500,1.0,16,4,1.0,0.017562521603732995,0.1314675787507329,2.0,0.1553469058706699,0.18163662362119748,11.92166666666666,100.0
global,0.0,0.0,0.0,1000,0.01,16,4,32.0,0.0025,9.480867063475207e-05,16.0,0.00010400622704645563,0.09701176432624933,0.04687499999999999,27.0
global,0.1,0.1,0.0,1000,0.01,16,4,32.0,0.0025,0.0007272980579646171,16.0,0.0011658626356013564,0.6030052917562931,3.9421874999999966,27.0
global,0.2,0.2,0.0,1000,0.01,16,4,32.0,0.0025,0.0013597874452944822,16.0,0.0022277190441562567,0.6382847568311024,7.837499999999993,27.0
global,0.30000000000000004,0.30000000000000004,0.0,1000,0.01,16,4,32.0,0.0025,0.0019922768326243474,16.0,0.0032895754527111575,0.6511638336816525,11.73281249999999,27.0
global,0.4,0.4,0.0,1000,0.01,16,4,32.0,0.0025,0.002624766219954212,16.0,0.004351431861266059,0.657835973423175,15.628124999999986,27.0
global,0.5,0.5,0.0,1000,0.01,16,4,32.0,0.0025,0.0032572556072840773,16.0,0.005413288269820959,0.6619169394368152,19.523437499999982,27.0
global,0.6000000000000001,0.6000000000000001,0.0,1000,0.01,16,4,32.0,0.0025,0.0038897449946139425,16.0,0.00647514467837586,0.6646707399435882,23.41874999999998,27.0
global,0.7000000000000001,0.7000000000000001,0.0,1000,0.01,16,4,32.0,0.0025,0.004522234381943809,16.0,0.007537001086930761,0.6666542355752696,27.31406249999998,27.0
global,0.8,0.8,0.0,1000,0.01,16,4,32.0,0.0025,0.005154723769273673,16.0,0.00859885749548566,0.6681509776996806,31.209374999999973,27.0
clustered,0.0,0.0,0.0,1000,0.01,16,4,32.0,0.0025,9.480867063475207e-05,16.0,0.00010400622704645563,0.09701176432624933,0.04687499999999999,27.0
clustered,0.1,0.0,0.1,1000,0.01,16,4,32.0,0.0025,0.00011705293437164262,16.0,0.00013881334707923092,0.18590232551111513,0.18387075095386746,27.0
clustered,0.2,0.0,0.2,1000,0.01,16,4,32.0,0.0025,0.00013929719810853316,16.0,0.00017362046711200623,0.24640315433143278,0.3208665019077349,27.0
clustered,0.30000000000000004,0.0,0.30000000000000004,1000,0.01,16,4,32.0,0.0025,0.00016154146184542374,16.0,0.00020842758714478154,0.2902420515682985,0.4578622528616024,27.0
clustered,0.4,0.0,0.4,1000,0.01,16,4,32.0,0.0025,0.0001837857255823143,16.0,0.0002432347071775568,0.3234689821904389,0.5948580038154698,27.0
clustered,0.5,0.0,0.5,1000,0.01,16,4,32.0,0.0025,0.00020602998931920483,16.0,0.00027804182721033206,0.349521145582153,0.7318537547693372,27.0
clustered,0.6000000000000001,0.0,0.6000000000000001,1000,0.01,16,4,32.0,0.0025,0.0002282742530560954,16.0,0.0003128489472431074,0.37049598478470935,0.868849505723205,27.0
clustered,0.7000000000000001,0.0,0.7000000000000001,1000,0.01,16,4,32.0,0.0025,0.00025051851679298593,16.0,0.0003476560672758827,0.3877459907012208,1.0058452566770724,27.0
clustered,0.8,0.0,0.8,1000,0.01,16,4,32.0,0.0025,0.0002727627805298765,16.0,0.00038246318730865794,0.40218246259872564,1.1428410076309397,27.0
balanced,0.0,0.0,0.0,1000,0.01,16,4,32.0,0.0025,9.480867063475207e-05,16.0,0.00010400622704645563,0.09701176432624933,0.04687499999999999,27.0
balanced,0.1,0.05,0.05,1000,0.01,16,4,32.0,0.0025,0.0004221754961681299,16.0,0.0006523379913402935,0.545182032735747,2.063029125476932,27.0
balanced,0.2,0.1,0.1,1000,0.01,16,4,32.0,0.0025,0.0007495423217015077,16.0,0.0012006697556341313,0.6018705293498788,4.079183250953864,27.0
balanced,0.30000000000000004,0.15000000000000002,0.15000000000000002,1000,0.01,16,4,32.0,0.0025,0.0010769091472348856,16.0,0.0017490015199279692,0.6240938471167922,6.0953373764307965,27.0
balanced,0.4,0.2,0.2,1000,0.01,16,4,32.0,0.0025,0.0014042759727682633,16.0,0.0022973332842218075,0.6359557015655914,8.111491501907729,27.0
balanced,0.5,0.25,0.25,1000,0.01,16,4,32.0,0.0025,0.001731642798301641,16.0,0.0028456650485156453,0.6433325922104801,10.12764562738466,27.0
balanced,0.6000000000000001,0.30000000000000004,0.30000000000000004,1000,0.01,16,4,32.0,0.0025,0.002059009623835019,16.0,0.0033939968128094827,0.6483637441616114,12.143799752861593,27.0
balanced,0.7000000000000001,0.35000000000000003,0.35000000000000003,1000,0.01,16,4,32.0,0.0025,0.002386376449368397,16.0,0.003942328577103322,0.6520145336444043,14.159953878338525,27.0
balanced,0.8,0.4,0.4,1000,0.01,16,4,32.0,0.0025,0.0027137432749017748,16.0,0.004490660341397159,0.6547845122010301,16.176108003815457,27.0
global,0.0,0.0,0.0,1000,0.03,16,4,32.0,0.01414213562373095,0.0005944361503142987,16.0,0.0006105202844950911,0.027057799516883686,0.04687499999999999,27.0
global,0.1,0.1,0.0,1000,0.03,16,4,32.0,0.0025,0.0014248779513381942,16.0,0.0017878174328320455,0.2547161889570904,3.9421874999999966,27.0
global,0.2,0.2,0.0,1000,0.03,16,4,32.0,0.0025,0.0020573673386680594,16.0,0.002849673841386946,0.38510697036331204,7.837499999999993,27.0
global,0.30000000000000004,0.30000000000000004,0.0,1000,0.03,16,4,32.0,0.0025,0.0026898567259979246,16.0,0.003911530249941847,0.4541779166660584,11.73281249999999,27.0
global,0.4,0.4,0.0,1000,0.03,16,4,32.0,0.0025,0.0033223461133277893,16.0,0.004973386658496747,0.49695019388428874,15.628124999999986,27.0
global,0.5,0.5,0.0,1000,0.03,16,4,32.0,0.0025,0.0039548355006576545,16.0,0.006035243067051647,0.5260414917505517,19.523437499999982,27.0
