persistence,rho,delay,seed,policy,pilot_stays,persistence_upper,certificate_covered,gap,delta_upper,num_agents,eta,theorem_contraction,updates,risk_surrogate,exact_radius,exact_residual,expected_final_error,used_persistence
0.5,0.9,0,65,oracle_q1,-1,0.5,True,1,0.0,1,0.00434885061279695,0.9943498046825747,2000,0.00014586722226623438,0.994349804682575,1.5700924586837754e-16,0.00014586561853702847,0.5
0.5,0.9,0,65,oracle_q32,-1,0.5,True,1,0.0,32,0.015903828684048202,0.9797770282692881,487,0.0004995707026237802,0.9797770282692883,1.5700924586837754e-16,0.0004995491282407735,0.5
0.5,0.9,0,66,online_ucb,1027,0.5273882020579569,True,2,0.001500227223934948,1,0.005281585143566853,0.9932202825734978,1632,0.00017965943657423765,0.9931501499898878,0.0,0.00017633079641295976,0.5
0.5,0.9,0,66,oracle,-1,0.5,True,1,0.0,1,0.00434885061279695,0.9943498046825747,2000,0.00014586722226623438,0.994349804682575,1.5700924586837754e-16,0.00014586561853702847,0.5
0.5,0.9,0,66,iid_naive,-1,0.5,True,1,0.0,1,0.00434885061279695,0.9943498046825747,2000,0.00014586722226623438,0.994349804682575,1.5700924586837754e-16,0.00014586561853702847,0.5
0.5,0.9,0,66,worst_mixing,-1,0.98,True,85,0.01556054531676138,4,0.038165133508905116,0.9589872889196854,206,0.0014933099933602955,0.9535418318278037,0.0,0.00121543743953191,0.5
0.5,0.9,0,66,oracle_q1,-1,0.5,True,1,0.0,1,0.00434885061279695,0.9943498046825747,2000,0.00014586722226623438,0.994349804682575,1.5700924586837754e-16,0.00014586561853702847,0.5
0.5,0.9,0,66,oracle_q32,-1,0.5,True,1,0.0,32,0.015903828684048202,0.9797770282692881,487,0.0004995707026237802,0.9797770282692883,1.5700924586837754e-16,0.0004995491282407735,0.5
0.5,0.9,0,67,online_ucb,1047,0.5371284443555527,True,2,0.0027570427605267517,1,0.005319544216672804,0.9932312372309258,1632,0.00018257771815115742,0.9931014193652994,1.1102230246251565e-16,0.00017647942209351417,0.5
0.5,0.9,0,67,oracle,-1,0.5,True,1,0.0,1,0.00434885061279695,0.9943498046825747,2000,0.00014586722226623438,0.994349804682575,1.5700924586837754e-16,0.00014586561853702847,0.5
0.5,0.9,0,67,iid_naive,-1,0.5,True,1,0.0,1,0.00434885061279695,0.9943498046825747,2000,0.00014586722226623438,0.994349804682575,1.5700924586837754e-16,0.00014586561853702847,0.5
0.5,0.9,0,67,worst_mixing,-1,0.98,True,85,0.01556054531676138,4,0.038165133508905116,0.9589872889196854,206,0.0014933099933602955,0.9535418318278037,0.0,0.00121543743953191,0.5
0.5,0.9,0,67,oracle_q1,-1,0.5,True,1,0.0,1,0.00434885061279695,0.9943498046825747,2000,0.00014586722226623438,0.994349804682575,1.5700924586837754e-16,0.00014586561853702847,0.5
0.5,0.9,0,67,oracle_q32,-1,0.5,True,1,0.0,32,0.015903828684048202,0.9797770282692881,487,0.0004995707026237802,0.9797770282692883,1.5700924586837754e-16,0.0004995491282407735,0.5
0.5,0.9,0,68,online_ucb,983,0.5059252009503962,True,1,0.00592520095039617,1,0.004966660871493808,0.9938150998531189,1795,0.00017410768648027346,0.9935547145320088,2.2204460492503136e-16,0.00016219320307625997,0.5
0.5,0.9,0,68,oracle,-1,0.5,True,1,0.0,1,0.00434885061279695,0.9943498046825747,2000,0.00014586722226623438,0.994349804682575,1.5700924586837754e-16,0.00014586561853702847,0.5
0.5,0.9,0,68,iid_naive,-1,0.5,True,1,0.0,1,0.00434885061279695,0.9943498046825747,2000,0.00014586722226623438,0.994349804682575,1.5700924586837754e-16,0.00014586561853702847,0.5
0.5,0.9,0,68,worst_mixing,-1,0.98,True,85,0.01556054531676138,4,0.038165133508905116,0.9589872889196854,206,0.0014933099933602955,0.9535418318278037,0.0,0.00121543743953191,0.5
0.5,0.9,0,68,oracle_q1,-1,0.5,True,1,0.0,1,0.00434885061279695,0.9943498046825747,2000,0.00014586722226623438,0.994349804682575,1.5700924586837754e-16,0.00014586561853702847,0.5
0.5,0.9,0,68,oracle_q32,-1,0.5,True,1,0.0,32,0.015903828684048202,0.9797770282692881,487,0.0004995707026237802,0.9797770282692883,1.5700924586837754e-16,0.0004995491282407735,0.5
0.5,0.9,0,69,online_ucb,1017,0.5225144094829778,True,2,0.0010137972687343998,1,0.0052670519506545724,0.9932160709259126,1632,0.00017854933336039686,0.9931688091184454,0.0,0.0001762964094198962,0.5
0.5,0.9,0,69,oracle,-1,0.5,True,1,0.0,1,0.00434885061279695,0.9943498046825747,2000,0.00014586722226623438,0.994349804682575,1.5700924586837754e-16,0.00014586561853702847,0.5
0.5,0.9,0,69,iid_naive,-1,0.5,True,1,0.0,1,0.00434885061279695,0.9943498046825747,2000,0.00014586722226623438,0.994349804682575,1.5700924586837754e-16,0.00014586561853702847,0.5
0.5,0.9,0,69,worst_mixing,-1,0.98,True,85,0.01556054531676138,4,0.038165133508905116,0.9589872889196854,206,0.0014933099933602955,0.9535418318278037,0.0,0.00121543743953191,0.5
0.5,0.9,0,69,oracle_q1,-1,0.5,True,1,0.0,1,0.00434885061279695,0.9943498046825747,2000,0.00014586722226623438,0.994349804682575,1.5700924586837754e-16,0.00014586561853702847,0.5
0.5,0.9,0,69,oracle_q32,-1,0.5,True,1,0.0,32,0.015903828684048202,0.9797770282692881,487,0.0004995707026237802,0.9797770282692883,1.5700924586837754e-16,0.0004995491282407735,0.5
0.5,0.9,0,70,online_ucb,1031,0.5293370338281073,True,2,0.0017213231076630196,1,0.0052882191579475355,0.993222202969909,1632,0.00018016754929595801,0.9931416329435676,1.1102230246251565e-16,0.0001763507291682392,0.5
