task,mixing,rho,delay_trace,budget,best_fixed_policy,best_fixed_q,policy,nominal_q,geometric_terminal_prediction_mse,geometric_terminal_error_ratio_to_best_fixed,cvar90_terminal_prediction_mse,mean_message_bytes,mean_environment_steps,mean_agent_transitions,mean_wall_seconds,seeds
cartpole,fast_regeneration,0.5,zero,environment_binding,fixed_q32,32,oracle_evaluation_only,,908.7618588374063,27.503479241200385,910.500732421875,165707776.0,1024.0,32768.0,0.7102494110586122,2
cartpole,fast_regeneration,0.5,zero,environment_binding,fixed_q32,32,single_agent,1,34.33820358439262,1.0392382341746462,34.612762451171875,85725184.0,1024.0,1024.0,0.9356308329151943,2
cartpole,fast_regeneration,0.5,zero,message_binding,fixed_q4,4,always_all,32,936.2350814207048,27.412957150242992,938.7093505859376,133990272.0,207.0,6624.0,0.4197152723791078,2
cartpole,fast_regeneration,0.5,zero,message_binding,fixed_q4,4,fixed_q16,16,786.3935479344754,23.025598015450086,787.02197265625,134012416.0,376.0,6016.0,0.4547796930419281,2
cartpole,fast_regeneration,0.5,zero,message_binding,fixed_q4,4,fixed_q32,32,936.2350814207048,27.412957150242992,938.7093505859376,133990272.0,207.0,6624.0,0.4196631193626672,2
cartpole,fast_regeneration,0.5,zero,message_binding,fixed_q4,4,fixed_q4,4,34.153012981760924,1.0,34.33545684814453,134108320.0,970.0,3880.0,0.9620640324428678,2
cartpole,fast_regeneration,0.5,zero,message_binding,fixed_q4,4,oracle_evaluation_only,,35.00279377870003,1.0248815762577939,35.59296417236328,133720384.0,4096.0,14656.0,1.7316323084523901,2
cartpole,fast_regeneration,0.5,zero,message_binding,fixed_q4,4,single_agent,1,34.620490936838884,1.013687751511927,34.62300109863281,134196748.0,1603.0,1603.0,1.462252501049079,2
cartpole,fast_regeneration,0.9,edge_jitter,environment_binding,fixed_q32,32,always_all,32,33.12707143131115,1.0,33.31838607788086,536608384.0,829.0,26528.0,3.503727585542947,2
cartpole,fast_regeneration,0.9,edge_jitter,environment_binding,fixed_q32,32,fixed_q16,16,34.5660344220158,1.0434376758503487,34.74768829345703,364969984.0,1024.0,16384.0,3.4230432196054608,2
cartpole,fast_regeneration,0.9,edge_jitter,environment_binding,fixed_q32,32,fixed_q32,32,33.12707143131115,1.0,33.31838607788086,536608384.0,829.0,26528.0,3.5085332514718175,2
cartpole,fast_regeneration,0.9,edge_jitter,environment_binding,fixed_q32,32,fixed_q4,4,34.54408563139951,1.0427751122832132,34.71337890625,141574144.0,1024.0,4096.0,2.2241336945444345,2
cartpole,fast_regeneration,0.9,edge_jitter,environment_binding,fixed_q32,32,oracle_evaluation_only,,909.9500945647081,27.468473826655217,911.781982421875,165707776.0,1024.0,32768.0,2.179477169411257,2
cartpole,fast_regeneration,0.9,edge_jitter,environment_binding,fixed_q32,32,single_agent,1,34.4661971365693,1.0404239085255338,34.4737663269043,85725184.0,1024.0,1024.0,0.887100844993256,2
cartpole,fast_regeneration,0.9,edge_jitter,message_binding,fixed_q4,4,always_all,32,937.075806339212,27.593862985770535,939.564208984375,133990272.0,207.0,6624.0,0.8767725231591612,2
cartpole,fast_regeneration,0.9,edge_jitter,message_binding,fixed_q4,4,fixed_q16,16,790.2251724835438,23.2695850110599,790.787353515625,134012416.0,376.0,6016.0,1.258150318521075,2
cartpole,fast_regeneration,0.9,edge_jitter,message_binding,fixed_q4,4,fixed_q32,32,937.075806339212,27.593862985770535,939.564208984375,133990272.0,207.0,6624.0,0.8766531350556761,2
cartpole,fast_regeneration,0.9,edge_jitter,message_binding,fixed_q4,4,fixed_q4,4,33.95957306965098,1.0,34.11019515991211,134108320.0,970.0,3880.0,2.1047994198743254,2
cartpole,fast_regeneration,0.9,edge_jitter,message_binding,fixed_q4,4,oracle_evaluation_only,,35.129664812442414,1.0344554314741112,36.1181869506836,133720384.0,4096.0,14656.0,6.406374708050862,2
cartpole,fast_regeneration,0.9,edge_jitter,message_binding,fixed_q4,4,single_agent,1,34.66141371796771,1.020666945573116,34.700809478759766,134196748.0,1603.0,1603.0,1.3920305644860491,2
cartpole,fast_regeneration,0.9,wan_bursty,environment_binding,fixed_q32,32,always_all,32,33.17114549912799,1.0,33.3778190612793,536608384.0,829.0,26528.0,5.557656082557514,2
cartpole,fast_regeneration,0.9,wan_bursty,environment_binding,fixed_q32,32,fixed_q16,16,34.68289707104587,1.045574295043794,34.96132278442383,364969984.0,1024.0,16384.0,5.681091053062119,2
cartpole,fast_regeneration,0.9,wan_bursty,environment_binding,fixed_q32,32,fixed_q32,32,33.17114549912799,1.0,33.3778190612793,536608384.0,829.0,26528.0,5.567761522601359,2
cartpole,fast_regeneration,0.9,wan_bursty,environment_binding,fixed_q32,32,fixed_q4,4,34.731529183816434,1.04704039191922,34.99449920654297,141574144.0,1024.0,4096.0,2.773653553449549,2
cartpole,fast_regeneration,0.9,wan_bursty,environment_binding,fixed_q32,32,oracle_evaluation_only,,914.2636023011515,27.562014773508075,916.2176513671876,165707776.0,1024.0,32768.0,3.087821041001007,2
cartpole,fast_regeneration,0.9,wan_bursty,environment_binding,fixed_q32,32,single_agent,1,34.597086926124106,1.042987403827631,34.788291931152344,85725184.0,1024.0,1024.0,0.8907266458263621,2
cartpole,fast_regeneration,0.9,wan_bursty,message_binding,fixed_q4,4,always_all,32,939.8386261301615,27.614212942781887,942.409423828125,133990272.0,207.0,6624.0,1.3914725959766656,2
cartpole,fast_regeneration,0.9,wan_bursty,message_binding,fixed_q4,4,fixed_q16,16,803.995052893383,23.622875223758122,804.5858154296875,134012416.0,376.0,6016.0,2.0817070085322484,2
cartpole,fast_regeneration,0.9,wan_bursty,message_binding,fixed_q4,4,fixed_q32,32,939.8386261301615,27.614212942781887,942.409423828125,133990272.0,207.0,6624.0,1.3933298195479438,2
cartpole,fast_regeneration,0.9,wan_bursty,message_binding,fixed_q4,4,fixed_q4,4,34.03459762107133,1.0,34.111019134521484,134108320.0,970.0,3880.0,2.6275637694634497,2
cartpole,fast_regeneration,0.9,wan_bursty,message_binding,fixed_q4,4,oracle_evaluation_only,,35.266524899086335,1.036196322687015,36.14509963989258,133720384.0,4096.0,14656.0,8.007927891914733,2
cartpole,fast_regeneration,0.9,wan_bursty,message_binding,fixed_q4,4,single_agent,1,34.59929537885315,1.0165918740708781,34.67866897583008,134196748.0,1603.0,1603.0,1.3888402244774625,2
cartpole,fast_regeneration,0.9,zero,environment_binding,fixed_q32,32,always_all,32,33.20475947324312,1.0,33.50042724609375,536608384.0,829.0,26528.0,1.6694944490445778,2
cartpole,fast_regeneration,0.9,zero,environment_binding,fixed_q32,32,fixed_q16,16,34.46894976976492,1.0380725629872578,34.58280563354492,364969984.0,1024.0,16384.0,1.2271303595043719,2
cartpole,fast_regeneration,0.9,zero,environment_binding,fixed_q32,32,fixed_q32,32,33.20475947324312,1.0,33.50042724609375,536608384.0,829.0,26528.0,1.6734175604069605,2
cartpole,fast_regeneration,0.9,zero,environment_binding,fixed_q32,32,fixed_q4,4,34.47735024942648,1.038325553215009,34.61233139038086,141574144.0,1024.0,4096.0,0.973450985038653,2
cartpole,fast_regeneration,0.9,zero,environment_binding,fixed_q32,32,oracle_evaluation_only,,908.6718815400976,27.36571190260597,910.4793090820312,165707776.0,1024.0,32768.0,0.7071312379557639,2
cartpole,fast_regeneration,0.9,zero,environment_binding,fixed_q32,32,single_agent,1,34.477258710898695,1.038322796425644,34.61223602294922,85725184.0,1024.0,1024.0,0.9228355074301362,2
cartpole,fast_regeneration,0.9,zero,message_binding,fixed_q4,4,always_all,32,936.2547291322227,27.647040504545327,938.7195434570312,133990272.0,207.0,6624.0,0.4192469450645149,2
cartpole,fast_regeneration,0.9,zero,message_binding,fixed_q4,4,fixed_q16,16,786.3063584508953,23.219155070354084,786.8540649414062,134012416.0,376.0,6016.0,0.45136256411205977,2
cartpole,fast_regeneration,0.9,zero,message_binding,fixed_q4,4,fixed_q32,32,936.2547291322227,27.647040504545327,938.7195434570312,133990272.0,207.0,6624.0,0.4178339324425906,2
cartpole,fast_regeneration,0.9,zero,message_binding,fixed_q4,4,fixed_q4,4,33.86455519455318,1.0,34.16005325317383,134108320.0,970.0,3880.0,0.9225813400698826,2
cartpole,fast_regeneration,0.9,zero,message_binding,fixed_q4,4,oracle_evaluation_only,,35.29328284277043,1.042189470377188,36.53706741333008,133720384.0,4096.0,14656.0,1.7269442069809884,2
cartpole,fast_regeneration,0.9,zero,message_binding,fixed_q4,4,single_agent,1,34.66349770249603,1.0235922929845938,34.69627380371094,134196748.0,1603.0,1603.0,1.44589036796242,2
cartpole,slow_regeneration,0.0,edge_jitter,environment_binding,fixed_q32,32,always_all,32,33.713110197700196,1.0,34.9902458190918,536608384.0,829.0,26528.0,3.4979057125747204,2
cartpole,slow_regeneration,0.0,edge_jitter,environment_binding,fixed_q32,32,fixed_q16,16,34.78383928460669,1.0317600209718871,35.60498809814453,364969984.0,1024.0,16384.0,3.4103033419232816,2
cartpole,slow_regeneration,0.0,edge_jitter,environment_binding,fixed_q32,32,fixed_q32,32,33.713110197700196,1.0,34.9902458190918,536608384.0,829.0,26528.0,3.499510603956878,2
cartpole,slow_regeneration,0.0,edge_jitter,environment_binding,fixed_q32,32,fixed_q4,4,34.98232789151382,1.0376476001878998,36.21456909179688,141574144.0,1024.0,4096.0,2.221310572931543,2
cartpole,slow_regeneration,0.0,edge_jitter,environment_binding,fixed_q32,32,oracle_evaluation_only,,889.7023395845024,26.390396328523707,916.2330932617188,165707776.0,1024.0,32768.0,2.1748238959116866,2
cartpole,slow_regeneration,0.0,edge_jitter,environment_binding,fixed_q32,32,single_agent,1,35.11243757259548,1.04150692020669,36.18102645874024,85725184.0,1024.0,1024.0,0.8862647950882092,2
cartpole,slow_regeneration,0.0,edge_jitter,message_binding,fixed_q4,4,always_all,32,925.2192534319105,26.480348246888344,943.5656127929688,133990272.0,207.0,6624.0,0.8762713799951598,2
cartpole,slow_regeneration,0.0,edge_jitter,message_binding,fixed_q4,4,fixed_q16,16,726.9022720651312,20.804393374154543,794.9166259765625,134012416.0,376.0,6016.0,1.25429829407949,2
cartpole,slow_regeneration,0.0,edge_jitter,message_binding,fixed_q4,4,fixed_q32,32,925.2192534319105,26.480348246888344,943.5656127929688,133990272.0,207.0,6624.0,0.8769964834209532,2
cartpole,slow_regeneration,0.0,edge_jitter,message_binding,fixed_q4,4,fixed_q4,4,34.939844627633676,1.0,36.095340728759766,134108320.0,970.0,3880.0,2.1096186820650473,2
cartpole,slow_regeneration,0.0,edge_jitter,message_binding,fixed_q4,4,oracle_evaluation_only,,34.57877706091547,0.9896660225434248,34.6873779296875,133720384.0,4096.0,14656.0,6.405042378464714,2
cartpole,slow_regeneration,0.0,edge_jitter,message_binding,fixed_q4,4,single_agent,1,36.365667012289585,1.0408079200079852,38.70804977416992,134196748.0,1603.0,1603.0,1.3925782809965312,2
cartpole,slow_regeneration,0.0,wan_bursty,environment_binding,fixed_q32,32,always_all,32,33.74628828162436,1.0,34.97230529785156,536608384.0,829.0,26528.0,5.5279041909379885,2
cartpole,slow_regeneration,0.0,wan_bursty,environment_binding,fixed_q32,32,fixed_q16,16,34.87708822296325,1.0335088686465894,35.7601318359375,364969984.0,1024.0,16384.0,5.651915570953861,2
cartpole,slow_regeneration,0.0,wan_bursty,environment_binding,fixed_q32,32,fixed_q32,32,33.74628828162436,1.0,34.97230529785156,536608384.0,829.0,26528.0,5.543779019499198,2
cartpole,slow_regeneration,0.0,wan_bursty,environment_binding,fixed_q32,32,fixed_q4,4,35.14767482946957,1.0415271314033165,36.50275039672852,141574144.0,1024.0,4096.0,2.7624550430336967,2
cartpole,slow_regeneration,0.0,wan_bursty,environment_binding,fixed_q32,32,oracle_evaluation_only,,895.5449262153053,26.537582999993226,920.572265625,165707776.0,1024.0,32768.0,3.0760967219248414,2
cartpole,slow_regeneration,0.0,wan_bursty,environment_binding,fixed_q32,32,single_agent,1,35.45156237153434,1.050532197072427,36.42374801635742,85725184.0,1024.0,1024.0,0.883070794516243,2
cartpole,slow_regeneration,0.0,wan_bursty,message_binding,fixed_q4,4,always_all,32,928.9612214430239,26.500926120405808,946.4166259765624,133990272.0,207.0,6624.0,1.3944216560339555,2
cartpole,slow_regeneration,0.0,wan_bursty,message_binding,fixed_q4,4,fixed_q16,16,746.0323185331622,21.28242482088901,808.945556640625,134012416.0,376.0,6016.0,2.0819462310755625,2
cartpole,slow_regeneration,0.0,wan_bursty,message_binding,fixed_q4,4,fixed_q32,32,928.9612214430239,26.500926120405808,946.4166259765624,133990272.0,207.0,6624.0,1.3933212350821123,2
cartpole,slow_regeneration,0.0,wan_bursty,message_binding,fixed_q4,4,fixed_q4,4,35.05391536968666,1.0,36.4171142578125,134108320.0,970.0,3880.0,2.623521517496556,2
cartpole,slow_regeneration,0.0,wan_bursty,message_binding,fixed_q4,4,oracle_evaluation_only,,34.692274870052735,0.9896833065345202,34.963016510009766,133720384.0,4096.0,14656.0,8.009994033491239,2
cartpole,slow_regeneration,0.0,wan_bursty,message_binding,fixed_q4,4,single_agent,1,35.59779413272465,1.015515492557739,37.92105865478516,134196748.0,1603.0,1603.0,1.3867503764340654,2
cartpole,slow_regeneration,0.0,zero,environment_binding,fixed_q32,32,always_all,32,33.70143605320008,1.0,34.97764205932617,536608384.0,829.0,26528.0,1.6724223820492625,2
cartpole,slow_regeneration,0.0,zero,environment_binding,fixed_q32,32,fixed_q16,16,34.81498176908999,1.0330414915890263,35.62548828125,364969984.0,1024.0,16384.0,1.2254308784613386,2
cartpole,slow_regeneration,0.0,zero,environment_binding,fixed_q32,32,fixed_q32,32,33.70143605320008,1.0,34.97764205932617,536608384.0,829.0,26528.0,1.6707774030510336,2
cartpole,slow_regeneration,0.0,zero,environment_binding,fixed_q32,32,fixed_q4,4,34.99311876268033,1.0383272305500941,36.3256950378418,141574144.0,1024.0,4096.0,0.9682227775920182,2
cartpole,slow_regeneration,0.0,zero,environment_binding,fixed_q32,32,oracle_evaluation_only,,887.9534639467018,26.347644727809378,914.941650390625,165707776.0,1024.0,32768.0,0.7065432940144092,2
cartpole,slow_regeneration,0.0,zero,environment_binding,fixed_q32,32,single_agent,1,34.94236570323332,1.0368212692205268,36.09531021118164,85725184.0,1024.0,1024.0,0.9232904633972794,2
cartpole,slow_regeneration,0.0,zero,message_binding,fixed_q4,4,always_all,32,924.1060189845837,26.513683497792382,942.7189331054688,133990272.0,207.0,6624.0,0.41706416697707027,2
cartpole,slow_regeneration,0.0,zero,message_binding,fixed_q4,4,fixed_q16,16,721.5458878768474,20.70199620744973,790.9579467773438,134012416.0,376.0,6016.0,0.4508555360371247,2
cartpole,slow_regeneration,0.0,zero,message_binding,fixed_q4,4,fixed_q32,32,924.1060189845837,26.513683497792382,942.7189331054688,133990272.0,207.0,6624.0,0.4183668930782005,2
cartpole,slow_regeneration,0.0,zero,message_binding,fixed_q4,4,fixed_q4,4,34.85392812588744,1.0,35.99788284301758,134108320.0,970.0,3880.0,0.924345976440236,2
cartpole,slow_regeneration,0.0,zero,message_binding,fixed_q4,4,oracle_evaluation_only,,32.8683600148378,0.9430317264705989,33.48859024047852,133720384.0,4096.0,14656.0,1.7277016155421734,2
cartpole,slow_regeneration,0.0,zero,message_binding,fixed_q4,4,single_agent,1,36.37756272774231,1.0437148603839348,38.70526123046875,134196748.0,1603.0,1603.0,1.4494810614269227,2
cartpole,slow_regeneration,0.5,edge_jitter,environment_binding,fixed_q32,32,always_all,32,33.503770516637395,1.0,34.934539794921875,536608384.0,829.0,26528.0,3.483240227913484,2
cartpole,slow_regeneration,0.5,edge_jitter,environment_binding,fixed_q32,32,fixed_q16,16,34.79882886107194,1.0386541074172961,35.400489807128906,364969984.0,1024.0,16384.0,3.403121937531978,2
cartpole,slow_regeneration,0.5,edge_jitter,environment_binding,fixed_q32,32,fixed_q32,32,33.503770516637395,1.0,34.934539794921875,536608384.0,829.0,26528.0,3.4912985675036907,2
cartpole,slow_regeneration,0.5,edge_jitter,environment_binding,fixed_q32,32,fixed_q4,4,34.79265577195907,1.0384698568384008,35.59209060668945,141574144.0,1024.0,4096.0,2.2080152964917943,2
cartpole,slow_regeneration,0.5,edge_jitter,environment_binding,fixed_q32,32,oracle_evaluation_only,,889.3540567237578,26.54489458976326,915.7108154296876,165707776.0,1024.0,32768.0,2.1699399820063263,2
cartpole,slow_regeneration,0.5,edge_jitter,environment_binding,fixed_q32,32,single_agent,1,34.76605687468171,1.0376759492612178,35.58012008666992,85725184.0,1024.0,1024.0,0.8812788685318083,2
cartpole,slow_regeneration,0.5,edge_jitter,message_binding,single_agent,1,always_all,32,925.0530798481344,27.353364588517227,943.3377685546876,133990272.0,207.0,6624.0,0.8719816615339369,2
cartpole,slow_regeneration,0.5,edge_jitter,message_binding,single_agent,1,fixed_q16,16,725.9674696917223,21.466501015423926,793.3897705078125,134012416.0,376.0,6016.0,1.24873903603293,2
cartpole,slow_regeneration,0.5,edge_jitter,message_binding,single_agent,1,fixed_q32,32,925.0530798481344,27.353364588517227,943.3377685546876,133990272.0,207.0,6624.0,0.8744461504975334,2
cartpole,slow_regeneration,0.5,edge_jitter,message_binding,single_agent,1,fixed_q4,4,35.415367729662286,1.0472150048999307,36.12836837768555,134108320.0,970.0,3880.0,2.087613283540122,2
cartpole,slow_regeneration,0.5,edge_jitter,message_binding,single_agent,1,oracle_evaluation_only,,34.80762094016555,1.0292442312516399,35.05753707885742,133720384.0,4096.0,14656.0,6.390719800489023,2
cartpole,slow_regeneration,0.5,edge_jitter,message_binding,single_agent,1,single_agent,1,33.81862135660145,1.0,34.33625411987305,134196748.0,1603.0,1603.0,1.3827294600196183,2
cartpole,slow_regeneration,0.5,wan_bursty,environment_binding,fixed_q32,32,always_all,32,33.62340336567953,1.0,34.984920501708984,536608384.0,829.0,26528.0,5.515976520488039,2
cartpole,slow_regeneration,0.5,wan_bursty,environment_binding,fixed_q32,32,fixed_q16,16,34.860513928300215,1.0367931392657128,35.37702560424805,364969984.0,1024.0,16384.0,5.652263495489024,2
cartpole,slow_regeneration,0.5,wan_bursty,environment_binding,fixed_q32,32,fixed_q32,32,33.62340336567953,1.0,34.984920501708984,536608384.0,829.0,26528.0,5.5363070104504,2
cartpole,slow_regeneration,0.5,wan_bursty,environment_binding,fixed_q32,32,fixed_q4,4,34.94473403723958,1.0392979454575015,35.76707077026367,141574144.0,1024.0,4096.0,2.750166413024999,2
cartpole,slow_regeneration,0.5,wan_bursty,environment_binding,fixed_q32,32,oracle_evaluation_only,,895.2083749609358,26.62456162527269,920.0771484375,165707776.0,1024.0,32768.0,3.076578372507356,2
cartpole,slow_regeneration,0.5,wan_bursty,environment_binding,fixed_q32,32,single_agent,1,34.987721644357535,1.040576448012714,35.87161636352539,85725184.0,1024.0,1024.0,0.8840759878512472,2
cartpole,slow_regeneration,0.5,wan_bursty,message_binding,single_agent,1,always_all,32,928.8093481229192,27.429788738797694,946.2041015625,133990272.0,207.0,6624.0,1.3869301790837198,2
cartpole,slow_regeneration,0.5,wan_bursty,message_binding,single_agent,1,fixed_q16,16,745.0656593280927,22.00343232247265,807.4539794921875,134012416.0,376.0,6016.0,2.0818507825024426,2
cartpole,slow_regeneration,0.5,wan_bursty,message_binding,single_agent,1,fixed_q32,32,928.8093481229192,27.429788738797694,946.2041015625,133990272.0,207.0,6624.0,1.391282033524476,2
cartpole,slow_regeneration,0.5,wan_bursty,message_binding,single_agent,1,fixed_q4,4,35.80492233138311,1.057398331900643,36.56870651245117,134108320.0,970.0,3880.0,2.622938869521022,2
cartpole,slow_regeneration,0.5,wan_bursty,message_binding,single_agent,1,oracle_evaluation_only,,35.34754266978969,1.043890901644601,36.24782180786133,133720384.0,4096.0,14656.0,7.992385140038095,2
cartpole,slow_regeneration,0.5,wan_bursty,message_binding,single_agent,1,single_agent,1,33.86133801348522,1.0,34.23176956176758,134196748.0,1603.0,1603.0,1.387187949148938,2
cartpole,slow_regeneration,0.5,zero,environment_binding,fixed_q32,32,always_all,32,33.476626246296206,1.0,34.777793884277344,536608384.0,829.0,26528.0,1.6681215554708615,2
cartpole,slow_regeneration,0.5,zero,environment_binding,fixed_q32,32,fixed_q16,16,34.8925964232558,1.042297278302238,35.381561279296875,364969984.0,1024.0,16384.0,1.2185812840471044,2
cartpole,slow_regeneration,0.5,zero,environment_binding,fixed_q32,32,fixed_q32,32,33.476626246296206,1.0,34.777793884277344,536608384.0,829.0,26528.0,1.6680299784056842,2
cartpole,slow_regeneration,0.5,zero,environment_binding,fixed_q32,32,fixed_q4,4,34.99468640478238,1.0453468682094011,35.540809631347656,141574144.0,1024.0,4096.0,0.9644649279071018,2
cartpole,slow_regeneration,0.5,zero,environment_binding,fixed_q32,32,oracle_evaluation_only,,887.5868808399075,26.513629967061227,914.3843994140624,165707776.0,1024.0,32768.0,0.7062163329683244,2
cartpole,slow_regeneration,0.5,zero,environment_binding,fixed_q32,32,single_agent,1,35.01030476589936,1.0458134134640535,35.197265625,85725184.0,1024.0,1024.0,0.9210261609405279,2
cartpole,slow_regeneration,0.5,zero,message_binding,single_agent,1,always_all,32,923.9460719050185,27.31125262505814,942.5013427734376,133990272.0,207.0,6624.0,0.41781163995619863,2
cartpole,slow_regeneration,0.5,zero,message_binding,single_agent,1,fixed_q16,16,720.5688446196402,21.299552373849288,789.44921875,134012416.0,376.0,6016.0,0.4499323690542951,2
cartpole,slow_regeneration,0.5,zero,message_binding,single_agent,1,fixed_q32,32,923.9460719050185,27.31125262505814,942.5013427734376,133990272.0,207.0,6624.0,0.41787116206251085,2
cartpole,slow_regeneration,0.5,zero,message_binding,single_agent,1,fixed_q4,4,35.33505689757252,1.044481593455611,36.211647033691406,134108320.0,970.0,3880.0,0.9186465785605833,2
cartpole,slow_regeneration,0.5,zero,message_binding,single_agent,1,oracle_evaluation_only,,34.867110911796175,1.030649410581486,35.02692794799805,133406048.0,4096.0,13408.0,1.8181085041724145,2
cartpole,slow_regeneration,0.5,zero,message_binding,single_agent,1,single_agent,1,33.830234174513684,1.0,34.32548904418945,134196748.0,1603.0,1603.0,1.437403740012087,2
cartpole,slow_regeneration,0.9,edge_jitter,environment_binding,fixed_q32,32,always_all,32,33.38674207600841,1.0,34.82441329956055,536608384.0,829.0,26528.0,3.485251862090081,2
cartpole,slow_regeneration,0.9,edge_jitter,environment_binding,fixed_q32,32,fixed_q16,16,34.82795895490959,1.0431673409648685,35.1762580871582,364969984.0,1024.0,16384.0,3.3919915860751644,2
cartpole,slow_regeneration,0.9,edge_jitter,environment_binding,fixed_q32,32,fixed_q32,32,33.38674207600841,1.0,34.82441329956055,536608384.0,829.0,26528.0,3.4817227949388325,2
cartpole,slow_regeneration,0.9,edge_jitter,environment_binding,fixed_q32,32,fixed_q4,4,34.889678109378416,1.0450159536365786,35.24602508544922,141574144.0,1024.0,4096.0,2.210671133012511,2
cartpole,slow_regeneration,0.9,edge_jitter,environment_binding,fixed_q32,32,oracle_evaluation_only,,889.2576269311211,26.635052468031564,915.544921875,165707776.0,1024.0,32768.0,2.169237321591936,2
cartpole,slow_regeneration,0.9,edge_jitter,environment_binding,fixed_q32,32,single_agent,1,34.76605687468171,1.0413132492991723,35.58012008666992,85725184.0,1024.0,1024.0,0.8798400923842564,2
cartpole,slow_regeneration,0.9,edge_jitter,message_binding,single_agent,1,always_all,32,924.9657237651581,27.350781512109258,943.218505859375,133990272.0,207.0,6624.0,0.8682975789997727,2
cartpole,slow_regeneration,0.9,edge_jitter,message_binding,single_agent,1,fixed_q16,16,725.5289697128763,21.45353478672341,792.7872314453125,134012416.0,376.0,6016.0,1.2468632995150983,2
cartpole,slow_regeneration,0.9,edge_jitter,message_binding,single_agent,1,fixed_q32,32,924.9657237651581,27.350781512109258,943.218505859375,133990272.0,207.0,6624.0,0.8724022194510326,2
cartpole,slow_regeneration,0.9,edge_jitter,message_binding,single_agent,1,fixed_q4,4,35.43239492643139,1.047718490733654,35.57146453857422,134108320.0,970.0,3880.0,2.084254031535238,2
cartpole,slow_regeneration,0.9,edge_jitter,message_binding,single_agent,1,oracle_evaluation_only,,34.92430828183555,1.032694618552754,35.36556625366211,133720384.0,4096.0,14656.0,6.386041746009141,2
cartpole,slow_regeneration,0.9,edge_jitter,message_binding,single_agent,1,single_agent,1,33.81862135660145,1.0,34.33625411987305,134196748.0,1603.0,1603.0,1.3797093285247684,2
cartpole,slow_regeneration,0.9,wan_bursty,environment_binding,fixed_q32,32,always_all,32,33.48502690893288,1.0,34.88801956176758,536608384.0,829.0,26528.0,5.529944601468742,2
cartpole,slow_regeneration,0.9,wan_bursty,environment_binding,fixed_q32,32,fixed_q16,16,34.76419153382091,1.038201092935266,35.03495407104492,364969984.0,1024.0,16384.0,5.6605570644605905,2
cartpole,slow_regeneration,0.9,wan_bursty,environment_binding,fixed_q32,32,fixed_q32,32,33.48502690893288,1.0,34.88801956176758,536608384.0,829.0,26528.0,5.554239075630903,2
cartpole,slow_regeneration,0.9,wan_bursty,environment_binding,fixed_q32,32,fixed_q4,4,34.84270624708515,1.0405458637332041,35.241878509521484,141574144.0,1024.0,4096.0,2.7647265335544944,2
cartpole,slow_regeneration,0.9,wan_bursty,environment_binding,fixed_q32,32,oracle_evaluation_only,,895.1010806335754,26.73138304675476,919.9166259765624,165707776.0,1024.0,32768.0,3.0798819104675204,2
cartpole,slow_regeneration,0.9,wan_bursty,environment_binding,fixed_q32,32,single_agent,1,34.987721644357535,1.0448766172269008,35.87161636352539,85725184.0,1024.0,1024.0,0.8835232474375516,2
cartpole,slow_regeneration,0.9,wan_bursty,message_binding,single_agent,1,always_all,32,928.7502083462311,27.4280422107466,946.1475830078124,133990272.0,207.0,6624.0,1.389339697547257,2
cartpole,slow_regeneration,0.9,wan_bursty,message_binding,single_agent,1,fixed_q16,16,744.7204550295935,21.993237678115666,807.0955810546875,134012416.0,376.0,6016.0,2.080132676870562,2
cartpole,slow_regeneration,0.9,wan_bursty,message_binding,single_agent,1,fixed_q32,32,928.7502083462311,27.4280422107466,946.1475830078124,133990272.0,207.0,6624.0,1.391753235948272,2
cartpole,slow_regeneration,0.9,wan_bursty,message_binding,single_agent,1,fixed_q4,4,35.66647534526072,1.0533096870258525,35.82845687866211,134108320.0,970.0,3880.0,2.623177860979922,2
cartpole,slow_regeneration,0.9,wan_bursty,message_binding,single_agent,1,oracle_evaluation_only,,35.54931843942204,1.0498497851816895,36.97179412841797,133720384.0,4096.0,14656.0,7.997322153998539,2
cartpole,slow_regeneration,0.9,wan_bursty,message_binding,single_agent,1,single_agent,1,33.86133801348522,1.0,34.23176956176758,134196748.0,1603.0,1603.0,1.3866150416433811,2
cartpole,slow_regeneration,0.9,zero,environment_binding,fixed_q32,32,always_all,32,33.371654528372645,1.0,34.665122985839844,536608384.0,829.0,26528.0,1.6644228040240705,2
cartpole,slow_regeneration,0.9,zero,environment_binding,fixed_q32,32,fixed_q16,16,34.91353781080534,1.046203381409267,35.15059280395508,364969984.0,1024.0,16384.0,1.2176208324963227,2
cartpole,slow_regeneration,0.9,zero,environment_binding,fixed_q32,32,fixed_q32,32,33.371654528372645,1.0,34.665122985839844,536608384.0,829.0,26528.0,1.6628555704373866,2
cartpole,slow_regeneration,0.9,zero,environment_binding,fixed_q32,32,fixed_q4,4,35.010256868155395,1.049101621209389,35.19725799560547,141574144.0,1024.0,4096.0,0.9629271080484614,2
cartpole,slow_regeneration,0.9,zero,environment_binding,fixed_q32,32,oracle_evaluation_only,,887.5060275342672,26.59460671270308,914.2467041015624,165707776.0,1024.0,32768.0,0.7030347239924595,2
cartpole,slow_regeneration,0.9,zero,environment_binding,fixed_q32,32,single_agent,1,35.01030476589936,1.0491030564916564,35.197265625,85725184.0,1024.0,1024.0,0.9123355620540679,2
