persistence,rho,maximum_delay,policy,q,gap,eta,checkpoint,resource_fraction,parameter_mean,parameter_std,return_mean,return_std,seeds,parameter_ci95,return_ci95
0.9,0.9,0,joint,1,183,0.0148690507187777,35,0.87390625,0.08418375841042348,0.026516314813136512,0.057851723204682834,0.07814277755746189,64,0.006496497129218445,0.019144980501578163
0.9,0.9,0,joint,1,183,0.0148690507187777,36,0.898875,0.07956787854082012,0.0277760430789381,0.05634814711294922,0.07967062760290765,64,0.006805130554339834,0.019519303762712374
0.9,0.9,0,joint,1,183,0.0148690507187777,37,0.92384375,0.07411757177074083,0.025871588318315618,0.051580252977713216,0.07117742743345482,64,0.006338539137987326,0.01743846972119643
0.9,0.9,0,joint,1,183,0.0148690507187777,38,0.9488125,0.07077237668893677,0.024799719489500976,0.052100399642346036,0.07532561716548868,64,0.006075931274927739,0.018454776205544726
0.9,0.9,0,joint,1,183,0.0148690507187777,39,0.97378125,0.06593216968961656,0.024446619813791304,0.04877709253698268,0.06478289565551015,64,0.00598942185437887,0.015871809435599987
0.9,0.9,0,joint,1,183,0.0148690507187777,40,0.99875,0.0619273347746386,0.023017498521569736,0.047562451805247014,0.06908349916658676,64,0.005639287137784586,0.016925457295813757
0.9,0.9,0,q1,1,183,0.0148690507187777,0,0.0,1.0,0.0,1.0,0.0,64,0.0,0.0
0.9,0.9,0,q1,1,183,0.0148690507187777,1,0.02496875,0.9247383461247424,0.01954359029335344,0.8848158938594979,0.05914972455423515,64,0.0047881796218715925,0.014491682515787611
0.9,0.9,0,q1,1,183,0.0148690507187777,2,0.0499375,0.8583194192271192,0.024635932887219703,0.7958367247830405,0.07226154848729872,64,0.0060358035573688275,0.01770407937938819
0.9,0.9,0,q1,1,183,0.0148690507187777,3,0.07490625,0.7980765786112889,0.028908153935452218,0.7184704957624172,0.08729120275927511,64,0.007082497714185793,0.021386344676022403
0.9,0.9,0,q1,1,183,0.0148690507187777,4,0.099875,0.7383466343881933,0.03046286062930635,0.6384527894205996,0.08000133205561162,64,0.007463400854180056,0.019600326353624846
0.9,0.9,0,q1,1,183,0.0148690507187777,5,0.12484375,0.6827014469917747,0.03117085605019817,0.5780385935407638,0.07759165985940486,64,0.007636859732298551,0.01900995666555419
0.9,0.9,0,q1,1,183,0.0148690507187777,6,0.1498125,0.6342242797939706,0.03470390026291489,0.514556063643646,0.08723749519136373,64,0.008502455564414146,0.021373186321884112
0.9,0.9,0,q1,1,183,0.0148690507187777,7,0.17478125,0.5855216665249733,0.03605793892992987,0.4683569508236601,0.0867904890167877,64,0.008834195037832818,0.021263669809112984
0.9,0.9,0,q1,1,183,0.0148690507187777,8,0.19975,0.5432610162032624,0.034953319904775446,0.4202538575780625,0.08408535189377031,64,0.008563563376669985,0.020600911213973727
0.9,0.9,0,q1,1,183,0.0148690507187777,9,0.22471875,0.5059430274494056,0.034619382161698006,0.38070558435054075,0.08118694477305935,64,0.008481748629616011,0.01989080146939954
0.9,0.9,0,q1,1,183,0.0148690507187777,10,0.2496875,0.46942401830006514,0.031075409724189148,0.338203467852801,0.07191106222294887,64,0.007613475382426341,0.01761821024462247
0.9,0.9,0,q1,1,183,0.0148690507187777,11,0.27465625,0.4369502563789032,0.02912238158897833,0.30685484971619864,0.07376816571858909,64,0.007134983489299691,0.018073200601054325
0.9,0.9,0,q1,1,183,0.0148690507187777,12,0.299625,0.40643566601328796,0.029200095227821788,0.2715244058209803,0.07769198118267512,64,0.007154023330816338,0.019034535389755403
0.9,0.9,0,q1,1,183,0.0148690507187777,13,0.32459375,0.3777709656740336,0.03323631311556274,0.24734051825984318,0.08991635429862574,64,0.008142896713312872,0.022029506803163304
0.9,0.9,0,q1,1,183,0.0148690507187777,14,0.3495625,0.3539227600697278,0.035767738397849316,0.22374334740654112,0.0987620183144469,64,0.008763095907473083,0.02419669448703949
0.9,0.9,0,q1,1,183,0.0148690507187777,15,0.37453125,0.3287551647656312,0.03531471697712923,0.19823624008011198,0.09679352687711318,64,0.00865210565939666,0.023714414084892728
0.9,0.9,0,q1,1,183,0.0148690507187777,16,0.3995,0.3073132409258845,0.031970426016852196,0.1830940629608409,0.10518848873376337,64,0.007832754374128788,0.025771179739772023
0.9,0.9,0,q1,1,183,0.0148690507187777,17,0.42446875,0.286109011368427,0.030532498873445918,0.16885009356374633,0.10819179958795322,64,0.00748046222399425,0.026506990899048538
0.9,0.9,0,q1,1,183,0.0148690507187777,18,0.4494375,0.26662850626863005,0.03234972659904493,0.14843546041643343,0.10028706937025268,64,0.007925683016766006,0.024570331995711906
0.9,0.9,0,q1,1,183,0.0148690507187777,19,0.47440625,0.24890388124377097,0.03128982744259608,0.13879446026802622,0.11683243933812847,64,0.007666007723436038,0.028623947637841474
0.9,0.9,0,q1,1,183,0.0148690507187777,20,0.499375,0.22976140035458603,0.029333920073831708,0.11646323482185071,0.09887308148962766,64,0.0071868104180887685,0.024223904964958777
0.9,0.9,0,q1,1,183,0.0148690507187777,21,0.52434375,0.21315930691727403,0.030289366615107963,0.10675550977260331,0.10246260655039555,64,0.00742089482070145,0.025103338604846908
0.9,0.9,0,q1,1,183,0.0148690507187777,22,0.5493125,0.20073101272070518,0.031557369419821485,0.10703452135735858,0.10190632410926066,64,0.007731555507856263,0.024967049406768863
0.9,0.9,0,q1,1,183,0.0148690507187777,23,0.57428125,0.1863893550625581,0.03077852204720394,0.09314510554093017,0.08794867634743489,64,0.0075407379015649655,0.021547425705121546
0.9,0.9,0,q1,1,183,0.0148690507187777,24,0.59925,0.17264964068854555,0.02900384188395095,0.0832656641139512,0.0850581991790226,64,0.007105941261567983,0.020839258798860536
0.9,0.9,0,q1,1,183,0.0148690507187777,25,0.62421875,0.16251379593002563,0.028702669016583016,0.07422223229019478,0.0851132941781181,64,0.007032153909062839,0.020852757073638935
0.9,0.9,0,q1,1,183,0.0148690507187777,26,0.6491875,0.15308810922625965,0.028437504873449537,0.07709085092486168,0.08765306270002292,64,0.0069671886939951366,0.021475000361505615
0.9,0.9,0,q1,1,183,0.0148690507187777,27,0.67415625,0.14355128319928456,0.02897414951735985,0.07550896913836651,0.08639594036776553,64,0.007098666631753164,0.021167005390102554
0.9,0.9,0,q1,1,183,0.0148690507187777,28,0.699125,0.1326841875458361,0.02784566319502626,0.0669797714022637,0.07389288911627859,64,0.006822187482781433,0.018103757833488252
0.9,0.9,0,q1,1,183,0.0148690507187777,29,0.72409375,0.12422611988891426,0.029640616936385197,0.0617146698834462,0.08122054228465396,64,0.007261951149414373,0.01989903285974022
0.9,0.9,0,q1,1,183,0.0148690507187777,30,0.7490625,0.11562478473681577,0.028493098491336542,0.061743396108688474,0.09594475735687018,64,0.006980809130377453,0.023506465552433194
0.9,0.9,0,q1,1,183,0.0148690507187777,31,0.77403125,0.10792384649669566,0.026584493195861286,0.05630119038361759,0.0851664996415486,64,0.006513200832986015,0.020865792412179406
0.9,0.9,0,q1,1,183,0.0148690507187777,32,0.799,0.1013840687556368,0.02810068051915649,0.054403000486969263,0.08346087955040232,64,0.0068846667271933405,0.02044791548984857
0.9,0.9,0,q1,1,183,0.0148690507187777,33,0.82396875,0.09403416832027213,0.028207449621688845,0.05295983276613586,0.073991726333984,64,0.006910825157313767,0.01812797295182608
0.9,0.9,0,q1,1,183,0.0148690507187777,34,0.8489375,0.08869519727816626,0.027565021618572796,0.05757306480871386,0.07954227323901748,64,0.006753430296550335,0.019487856943559284
0.9,0.9,0,q1,1,183,0.0148690507187777,35,0.87390625,0.08418375841042348,0.026516314813136512,0.057851723204682834,0.07814277755746189,64,0.006496497129218445,0.019144980501578163
0.9,0.9,0,q1,1,183,0.0148690507187777,36,0.898875,0.07956787854082012,0.0277760430789381,0.05634814711294922,0.07967062760290765,64,0.006805130554339834,0.019519303762712374
0.9,0.9,0,q1,1,183,0.0148690507187777,37,0.92384375,0.07411757177074083,0.025871588318315618,0.051580252977713216,0.07117742743345482,64,0.006338539137987326,0.01743846972119643
0.9,0.9,0,q1,1,183,0.0148690507187777,38,0.9488125,0.07077237668893677,0.024799719489500976,0.052100399642346036,0.07532561716548868,64,0.006075931274927739,0.018454776205544726
0.9,0.9,0,q1,1,183,0.0148690507187777,39,0.97378125,0.06593216968961656,0.024446619813791304,0.04877709253698268,0.06478289565551015,64,0.00598942185437887,0.015871809435599987
0.9,0.9,0,q1,1,183,0.0148690507187777,40,0.99875,0.0619273347746386,0.023017498521569736,0.047562451805247014,0.06908349916658676,64,0.005639287137784586,0.016925457295813757
0.9,0.9,0,q16,16,234,0.0164271753014314,0,0.0,1.0,0.0,1.0,0.0,64,0.0,0.0
0.9,0.9,0,q16,16,234,0.0164271753014314,1,0.0238125,0.9448914521314538,0.013829404600642047,0.9060374239172414,0.04683946450686768,64,0.0033882041271573013,0.011475668804182581
0.9,0.9,0,q16,16,234,0.0164271753014314,2,0.049609375,0.8898028515792518,0.019430386336998656,0.8230717236241905,0.06812918135600307,64,0.004760444652564671,0.01669164943222075
0.9,0.9,0,q16,16,234,0.0164271753014314,3,0.073421875,0.8393667675706649,0.0244060077186789,0.7466658105971389,0.07418450151897123,64,0.005979471891076331,0.01817520287214795
0.9,0.9,0,q16,16,234,0.0164271753014314,4,0.09921875,0.7865249765495307,0.02739297771872668,0.6823483402375837,0.08024905489563926,64,0.006711279541088037,0.01966101844943162
0.9,0.9,0,q16,16,234,0.0164271753014314,5,0.12303125,0.741144687662632,0.0285950570272361,0.6267196263078296,0.08702061304395266,64,0.007005788971672844,0.0213200501957684
0.9,0.9,0,q16,16,234,0.0164271753014314,6,0.148828125,0.6956583678999527,0.03072148751370873,0.5726861993076495,0.08735118857466861,64,0.007526764440858639,0.02140104120079381
0.9,0.9,0,q16,16,234,0.0164271753014314,7,0.174625,0.6537877558472999,0.031739542410009286,0.5234410044805182,0.08508233569233888,64,0.007776187890452275,0.020845172244623025
0.9,0.9,0,q16,16,234,0.0164271753014314,8,0.1984375,0.6174570164779217,0.03351205072767982,0.4900041204800491,0.09210455271463444,64,0.008210452428281556,0.02256561541508544
0.9,0.9,0,q16,16,234,0.0164271753014314,9,0.224234375,0.5774871661821259,0.034354439385941266,0.4429492115147275,0.09528118960827162,64,0.00841683764955561,0.023343891454026544
0.9,0.9,0,q16,16,234,0.0164271753014314,10,0.248046875,0.5460841561951041,0.033705472758888674,0.40140111819468405,0.09339725635916557,64,0.008257840825927724,0.022882327807995564
0.9,0.9,0,q16,16,234,0.0164271753014314,11,0.27384375,0.5150259095630086,0.035202677743219085,0.36428074956309825,0.08804906785269503,64,0.008624656047088676,0.02157202162391028
0.9,0.9,0,q16,16,234,0.0164271753014314,12,0.29765625,0.4893796750432929,0.03738558144985842,0.3427976804646512,0.09780798411917853,64,0.009159467455215313,0.023962956109198737
0.9,0.9,0,q16,16,234,0.0164271753014314,13,0.323453125,0.45830707820385713,0.037058963492528574,0.31419777362164936,0.09280820696277217,64,0.0090794460556695,0.02273801070587918
0.9,0.9,0,q16,16,234,0.0164271753014314,14,0.34925,0.4311283413431927,0.03613973103652082,0.2846625810897664,0.0936524500141203,64,0.008854234103947601,0.022944850253459475
0.9,0.9,0,q16,16,234,0.0164271753014314,15,0.3730625,0.40940972993923264,0.037275634345261904,0.2609605966750097,0.09666364788809098,64,0.009132530414589167,0.02368259373258229
0.9,0.9,0,q16,16,234,0.0164271753014314,16,0.398859375,0.38572673028701715,0.037791056018342005,0.23537479108898626,0.08812325204276365,64,0.009258808724493792,0.021590196750477096
0.9,0.9,0,q16,16,234,0.0164271753014314,17,0.422671875,0.36119371959558294,0.0368142604285622,0.21836480701914393,0.09025807162936665,64,0.009019493804997739,0.022113227549194828
0.9,0.9,0,q16,16,234,0.0164271753014314,18,0.44846875,0.340211008466633,0.03540152690992305,0.1939183758595506,0.08295557575701545,64,0.008673374092931146,0.020324116060468786
0.9,0.9,0,q16,16,234,0.0164271753014314,19,0.47228125,0.3223563326640341,0.033544817953182905,0.18928615973522422,0.09289725208166744,64,0.008218480398529812,0.022759826760008522
0.9,0.9,0,q16,16,234,0.0164271753014314,20,0.498078125,0.3009368243707138,0.03449011967164305,0.16790978587290836,0.08678876649018241,64,0.008450079319552549,0.02126324779009469
0.9,0.9,0,q16,16,234,0.0164271753014314,21,0.523875,0.28243083529841406,0.033558002973059345,0.15914176890743573,0.10390547237847159,64,0.008221710728399539,0.025456840732725538
0.9,0.9,0,q16,16,234,0.0164271753014314,22,0.5476875,0.2676296272535623,0.03437143378619296,0.14655605594388613,0.0946316196381992,64,0.008421001277617274,0.023184746811358806
0.9,0.9,0,q16,16,234,0.0164271753014314,23,0.573484375,0.2533561157124799,0.033071905938816766,0.1349121539272746,0.08456574146480758,64,0.008102616955010107,0.020718606658877856
0.9,0.9,0,q16,16,234,0.0164271753014314,24,0.597296875,0.23856727525510912,0.03311085931006832,0.1198942200161268,0.07780401539764008,64,0.008112160530966738,0.01906198377242182
0.9,0.9,0,q16,16,234,0.0164271753014314,25,0.62309375,0.22318914958040836,0.03344209409666357,0.10659403152549314,0.07430008199372504,64,0.008193313053682575,0.018203520088462634
0.9,0.9,0,q16,16,234,0.0164271753014314,26,0.64690625,0.21191743151201947,0.03234530116842097,0.09665551437055701,0.06604223637193143,64,0.007924598786263138,0.016180347911123202
0.9,0.9,0,q16,16,234,0.0164271753014314,27,0.672703125,0.20080467311255593,0.03209477379167136,0.08688553364795139,0.06732896853672657,64,0.007863219578959484,0.01649559729149801
0.9,0.9,0,q16,16,234,0.0164271753014314,28,0.6985,0.18995908116552915,0.032720210815841755,0.09230131590817604,0.07886322819160162,64,0.00801645164988123,0.019321490906942396
0.9,0.9,0,q16,16,234,0.0164271753014314,29,0.7223125,0.1778740536878699,0.030589063302469254,0.08407679365445685,0.0721290717100292,64,0.007494320509104967,0.017671622568957154
0.9,0.9,0,q16,16,234,0.0164271753014314,30,0.748109375,0.1671078371310168,0.026901409042738997,0.07647094229334658,0.06990211359088742,64,0.006590845215471054,0.01712601782976742
0.9,0.9,0,q16,16,234,0.0164271753014314,31,0.771921875,0.15863466214984623,0.02813229045821115,0.07530595805619128,0.07588304086102021,64,0.006892411162261732,0.01859134501094995
0.9,0.9,0,q16,16,234,0.0164271753014314,32,0.79771875,0.14733831803166056,0.025495988615727282,0.07394438797136417,0.07840122649083708,64,0.006246517210853184,0.019208300490255084
0.9,0.9,0,q16,16,234,0.0164271753014314,33,0.82153125,0.13918246236622975,0.026109690858459916,0.07303656109871573,0.0862025837020978,64,0.0063968742603226795,0.02111963300701396
0.9,0.9,0,q16,16,234,0.0164271753014314,34,0.847328125,0.13170442658743603,0.024791608764193163,0.06548460353451437,0.08526699377223726,64,0.0060739441472273245,0.02089041347419813
0.9,0.9,0,q16,16,234,0.0164271753014314,35,0.873125,0.12471113757064252,0.02466176274850593,0.062045220947158274,0.08188642752736154,64,0.006042131873383953,0.020062174744203576
0.9,0.9,0,q16,16,234,0.0164271753014314,36,0.8969375,0.11685177765735011,0.022870253070080955,0.06274789040338966,0.08299139382036906,64,0.0056032120021698335,0.02033289148599042
0.9,0.9,0,q16,16,234,0.0164271753014314,37,0.922734375,0.10914360287683951,0.021483712862494606,0.06150060206621345,0.08246026892050877,64,0.005263509651311178,0.020202765885524648
0.9,0.9,0,q16,16,234,0.0164271753014314,38,0.946546875,0.10352992424185581,0.0196485207466397,0.059237096178836705,0.0745887900362226,64,0.004813887582926726,0.018274253558874534
0.9,0.9,0,q16,16,234,0.0164271753014314,39,0.97234375,0.09776304464368125,0.018223659409596298,0.052891615320663506,0.0697233481431469,64,0.004464796555351092,0.01708222029507099
0.9,0.9,0,q16,16,234,0.0164271753014314,40,0.998140625,0.09338089552226063,0.020117721204337264,0.04531782131013718,0.061531821598176384,64,0.00492884169506263,0.015075296291553214
0.9,0.9,0,q32,32,250,0.0165981406278538,0,0.0,1.0,0.0,1.0,0.0,64,0.0,0.0
0.9,0.9,0,q32,32,250,0.0165981406278538,1,0.024578125,0.9486236587745185,0.014637833403309933,0.9060539244056207,0.0440636279844822,64,0.0035862691838109335,0.010795588856198138
0.9,0.9,0,q32,32,250,0.0165981406278538,2,0.04915625,0.9013546332520884,0.020675650286792708,0.8384970216542499,0.05738665857858466,64,0.005065534320264214,0.014059731351753242
0.9,0.9,0,q32,32,250,0.0165981406278538,3,0.073734375,0.8516392462991164,0.022655865062151836,0.7699900543162668,0.0603674479550789,64,0.0055506869402272,0.01479002474899433
0.9,0.9,0,q32,32,250,0.0165981406278538,4,0.0983125,0.806892256115769,0.026293882762356644,0.7142879174591209,0.06586547601767107,64,0.006442001276777378,0.016137041624329412
0.9,0.9,0,q32,32,250,0.0165981406278538,5,0.122890625,0.7643696200024582,0.028196418890477217,0.6554448243598822,0.06548365268570254,64,0.006908122628166918,0.01604349490799712
0.9,0.9,0,q32,32,250,0.0165981406278538,6,0.149703125,0.7245930543450987,0.029500629700501203,0.6055216853321108,0.07185720021356971,64,0.007227654276622794,0.01760501405232458
0.9,0.9,0,q32,32,250,0.0165981406278538,7,0.17428125,0.6879550075041034,0.027956732774862568,0.5678979909578352,0.07232892860912772,64,0.006849399529841329,0.01772058750923629
0.9,0.9,0,q32,32,250,0.0165981406278538,8,0.198859375,0.6524711263384584,0.03154352962980649,0.5236120502925865,0.07318939793534282,64,0.0077281647593025905,0.01793140249415899
0.9,0.9,0,q32,32,250,0.0165981406278538,9,0.2234375,0.6183334827719631,0.03226654306665098,0.4786275435273674,0.08019193252094124,64,0.00790530305132949,0.019647023467630604
0.9,0.9,0,q32,32,250,0.0165981406278538,10,0.248015625,0.5879622852598939,0.031660752524793376,0.44628628101119094,0.08637669674360945,64,0.007756884368574377,0.021162290702184314
0.9,0.9,0,q32,32,250,0.0165981406278538,11,0.27259375,0.557615299140734,0.03323035472582861,0.4111930834561276,0.08585937482458139,64,0.008141436907828009,0.02103554683202244
0.9,0.9,0,q32,32,250,0.0165981406278538,12,0.29940625,0.5261229352539255,0.03369411300668283,0.37763495437780614,0.08864805739115031,64,0.008255057686637294,0.021718774060831825
0.9,0.9,0,q32,32,250,0.0165981406278538,13,0.323984375,0.5008048728542147,0.0342449226033668,0.3528655268270187,0.0985508394518015,64,0.008390006037824865,0.024144955665691366
0.9,0.9,0,q32,32,250,0.0165981406278538,14,0.3485625,0.4739878032738426,0.032580629036174244,0.3271087068620428,0.09579174107590396,64,0.00798225411386269,0.02346897656359647
0.9,0.9,0,q32,32,250,0.0165981406278538,15,0.373140625,0.4525800174286028,0.03149481706425436,0.3113820998059169,0.09307299839999664,64,0.007716230180742318,0.022802884607999174
0.9,0.9,0,q32,32,250,0.0165981406278538,16,0.39771875,0.42961463504720004,0.02939048920557788,0.28666790989162105,0.09015615027931967,64,0.00720066985536658,0.022088256818433318
0.9,0.9,0,q32,32,250,0.0165981406278538,17,0.422296875,0.40783179767451083,0.0318508351701351,0.2644673729437612,0.09205943995749079,64,0.0078034546166831,0.02255456278958524
0.9,0.9,0,q32,32,250,0.0165981406278538,18,0.449109375,0.38374319857374606,0.029728237470984374,0.24660648697043439,0.08769562735227378,64,0.0072834181803911715,0.021485428701307076
0.9,0.9,0,q32,32,250,0.0165981406278538,19,0.4736875,0.36488354568392006,0.030400029066945666,0.2312242779612031,0.08951409189877514,64,0.007448007121401688,0.02193095251519991
0.9,0.9,0,q32,32,250,0.0165981406278538,20,0.498265625,0.34494501636830316,0.03027559969211371,0.2136894809731481,0.09155848539099287,64,0.007417521924567859,0.02243182892079325
0.9,0.9,0,q32,32,250,0.0165981406278538,21,0.52284375,0.327785973431206,0.030148214024110866,0.1949345478282123,0.0958207168128589,64,0.007386312435907162,0.02347607561915043
0.9,0.9,0,q32,32,250,0.0165981406278538,22,0.547421875,0.31023735285500986,0.03206195706363696,0.18267036800284991,0.09018130878466143,64,0.007855179480591055,0.022094420652242052
0.9,0.9,0,q32,32,250,0.0165981406278538,23,0.574234375,0.29290115614629153,0.03163561218022734,0.1627095935059539,0.08717903837992065,64,0.007750724984155698,0.02135886440308056
0.9,0.9,0,q32,32,250,0.0165981406278538,24,0.5988125,0.27762254591961555,0.029789249869014118,0.14918184172967885,0.08202911390485677,64,0.007298366217908458,0.02009713290668991
0.9,0.9,0,q32,32,250,0.0165981406278538,25,0.623390625,0.265412202233178,0.029072993249120774,0.14856270050105136,0.09246755487698356,64,0.00712288334603459,0.022654550944860973
0.9,0.9,0,q32,32,250,0.0165981406278538,26,0.64796875,0.2532261422524477,0.02902261675549541,0.13842269455694653,0.08346339767860483,64,0.007110541105096376,0.020448532431258184
0.9,0.9,0,q32,32,250,0.0165981406278538,27,0.672546875,0.23976086677228692,0.028770713694471522,0.1333203080305093,0.10333362509233697,64,0.0070488248551455225,0.02531673814762256
0.9,0.9,0,q32,32,250,0.0165981406278538,28,0.697125,0.22698167158148627,0.029384661179111874,0.12203802512699455,0.09608160343789357,64,0.0071992419888824094,0.023539992842283926
0.9,0.9,0,q32,32,250,0.0165981406278538,29,0.7239375,0.21342681256656054,0.028766229793807767,0.1061352415772999,0.0903985839876978,64,0.007047726299482903,0.022147653076985963
0.9,0.9,0,q32,32,250,0.0165981406278538,30,0.748515625,0.20102722283302749,0.028434091577167593,0.10227457724918715,0.0879090672518546,64,0.00696635243640606,0.021537721476704377
0.9,0.9,0,q32,32,250,0.0165981406278538,31,0.77309375,0.19065586237939933,0.027947592086726033,0.09614507385352268,0.08618743411434057,64,0.006847160061247878,0.02111592135801344
0.9,0.9,0,q32,32,250,0.0165981406278538,32,0.797671875,0.18140319914143677,0.027888296524751707,0.09078056926481835,0.08552657933537802,64,0.0068326326485641685,0.020954011937167616
0.9,0.9,0,q32,32,250,0.0165981406278538,33,0.82225,0.17159696479740585,0.028346169614231014,0.08103365654844241,0.08286372961551833,64,0.006944811555486598,0.02030161375580199
0.9,0.9,0,q32,32,250,0.0165981406278538,34,0.846828125,0.16424952280574967,0.02773819737426994,0.08292308035278881,0.08867777904579947,64,0.006795858356696135,0.02172605586622087
0.9,0.9,0,q32,32,250,0.0165981406278538,35,0.873640625,0.15658797427655102,0.02851853383388601,0.08025984318844569,0.08252760618183512,64,0.006987040789302072,0.020219263514549606
0.9,0.9,0,q32,32,250,0.0165981406278538,36,0.89821875,0.14871921532005802,0.027483561873398694,0.08482680481338398,0.09709193691421926,64,0.00673347265898268,0.023787524543983717
0.9,0.9,0,q32,32,250,0.0165981406278538,37,0.922796875,0.1428676680413344,0.028487077979902787,0.08556725946619473,0.09525797354783841,64,0.006979334105076182,0.02333820351922041
0.9,0.9,0,q32,32,250,0.0165981406278538,38,0.947375,0.1352041782903595,0.02605166746757855,0.0777203390268327,0.08928413750288182,64,0.006382658529556744,0.021874613688206045
0.9,0.9,0,q32,32,250,0.0165981406278538,39,0.971953125,0.131328424089403,0.025525422876681064,0.07826426854117866,0.09213083612592599,64,0.00625372860478686,0.022572054850851866
0.9,0.9,0,q32,32,250,0.0165981406278538,40,0.998765625,0.12438077382964016,0.026589951318332555,0.0758143414753353,0.09139439745403408,64,0.006514538072991476,0.022391627376238347
0.9,0.9,0,q4,4,205,0.0160060630259329,0,0.0,1.0,0.0,1.0,0.0,64,0.0,0.0
0.9,0.9,0,q4,4,205,0.0160060630259329,1,0.0249609375,0.9309111027773614,0.017994087149982206,0.8941242333098409,0.057367213045550015,64,0.0044085513517456406,0.014054967196159753
0.9,0.9,0,q4,4,205,0.0160060630259329,2,0.049921875,0.8686894263094861,0.02280796046956574,0.800930718109204,0.07120885239165149,64,0.005587950315043606,0.017446168835954616
0.9,0.9,0,q4,4,205,0.0160060630259329,3,0.0748828125,0.8102409479841666,0.025082381811194557,0.7147265239432327,0.07117636786099406,64,0.006145183543742667,0.017438210125943543
0.9,0.9,0,q4,4,205,0.0160060630259329,4,0.09984375,0.7521278269737082,0.025854442461076,0.640190487063423,0.07629625084307856,64,0.006334338402963619,0.018692581456554246
0.9,0.9,0,q4,4,205,0.0160060630259329,5,0.1248046875,0.6985030713487415,0.027265689790392976,0.5746858958439185,0.08067693721445234,64,0.006680093998646279,0.019765849617540823
0.9,0.9,0,q4,4,205,0.0160060630259329,6,0.149765625,0.649345030768804,0.028823357973023052,0.5080285783900008,0.0935297972140207,64,0.007061722703390647,0.02291480031743507
0.9,0.9,0,q4,4,205,0.0160060630259329,7,0.1747265625,0.605152967297264,0.031113453663371832,0.4578423403923654,0.09458865026706613,64,0.007622796147526099,0.0231742193154312
0.9,0.9,0,q4,4,205,0.0160060630259329,8,0.1996875,0.5660860386005374,0.03093215101268403,0.4067558855251491,0.08992312066054498,64,0.0075783769981075865,0.02203116456183352
0.9,0.9,0,q4,4,205,0.0160060630259329,9,0.2246484375,0.5262479846364437,0.033196401564315366,0.3640860846104685,0.09604839340698017,64,0.008133118383257264,0.02353185638471014
0.9,0.9,0,q4,4,205,0.0160060630259329,10,0.249609375,0.48917599740283735,0.03412401302365711,0.3225535984782968,0.08980278901502665,64,0.008360383190795993,0.02200168330868153
0.9,0.9,0,q4,4,205,0.0160060630259329,11,0.2745703125,0.4575104600101711,0.0331760777253919,0.3026629890615769,0.09669880825889916,64,0.008128139042721015,0.023691208023430294
0.9,0.9,0,q4,4,205,0.0160060630259329,12,0.29953125,0.42796765313093965,0.03385689241825331,0.26738678816394335,0.0892078607381458,64,0.00829493864247206,0.021855925880845718
0.9,0.9,0,q4,4,205,0.0160060630259329,13,0.3244921875,0.3986370510374226,0.03173259076401195,0.24057712354557373,0.09003233351383652,64,0.0077744847371829275,0.02205792171088995
0.9,0.9,0,q4,4,205,0.0160060630259329,14,0.349453125,0.3736692443977782,0.03136748681936401,0.21843136694707282,0.0893078036950098,64,0.007685034270744182,0.0218804119052774
0.9,0.9,0,q4,4,205,0.0160060630259329,15,0.3744140625,0.3486477592801638,0.029777046113427193,0.19773581282478925,0.09179820211273289,64,0.007295376297789662,0.02249055951761956
0.9,0.9,0,q4,4,205,0.0160060630259329,16,0.399375,0.3259149351657045,0.03139627002212397,0.18219462276627832,0.09763958407334375,64,0.0076920861554203735,0.023921698097969218
0.9,0.9,0,q4,4,205,0.0160060630259329,17,0.4243359375,0.3056264464036898,0.03205338236616109,0.16161715255784426,0.09209747606761998,64,0.007853078679709467,0.022563881636566894
0.9,0.9,0,q4,4,205,0.0160060630259329,18,0.449296875,0.28573499601352575,0.031765488901982386,0.14200779281783762,0.08796661707287934,64,0.007782544780985685,0.021551821182855438
0.9,0.9,0,q4,4,205,0.0160060630259329,19,0.4742578125,0.2664501798074455,0.030678560509324503,0.13810076911213898,0.09482823969409157,64,0.007516247324784503,0.023232918725052433
0.9,0.9,0,q4,4,205,0.0160060630259329,20,0.49921875,0.24821654902121904,0.03227390207972218,0.12621497516233973,0.09912304796252776,64,0.007907106009531935,0.0242851467508193
0.9,0.9,0,q4,4,205,0.0160060630259329,21,0.5241796875,0.23092681618338398,0.03207115268648931,0.11861225506707444,0.09221215833050113,64,0.00785743240818988,0.022591978790972776
0.9,0.9,0,q4,4,205,0.0160060630259329,22,0.549140625,0.21705297986718944,0.030803286786841303,0.12105475422095471,0.09025098220458888,64,0.007546805262776119,0.022111490640124274
0.9,0.9,0,q4,4,205,0.0160060630259329,23,0.5741015625,0.20340701063392005,0.03020704825823026,0.11354224332039503,0.09180471865809431,64,0.007400726823266414,0.022492156071233105
0.9,0.9,0,q4,4,205,0.0160060630259329,24,0.5990625,0.19100839703195627,0.031659385901998974,0.11061564531077611,0.09447474447133299,64,0.007756549545989749,0.02314631239547658
0.9,0.9,0,q4,4,205,0.0160060630259329,25,0.6240234375,0.1786027519919843,0.030394674233664154,0.09855227036147829,0.08205077031644692,64,0.007446695187247718,0.020102438727529495
0.9,0.9,0,q4,4,205,0.0160060630259329,26,0.648984375,0.16617485052235548,0.027818950819991042,0.08627911223372697,0.07978899401356747,64,0.006815642950897805,0.01954830353332403
