persistence,num_agents,rho,maximum_delay,target_fraction,gap,pair_delta,joint_delta,curvature,monotonicity,lipschitz,effective_monotonicity,effective_curvature,rms_delay,maximum_actual_delay,omega,innovation_bound,initial_error,update_cost,updates,resource_budget,eta,affine_boundary,a_delta,beta_delta,h_delay,g_delay,young_lambda,contraction,forcing,residual,blocks,finite_time_bound
0.9,2,0.9,0,0.1,193,0.00021718646223134062,0.0006515593866940219,0.9057075506611154,0.1,7.412688455006394,0.09034038651300436,0.9773112560359921,0.0,0,2.971672745028845,15.334617500795266,9.107393995413027,199,643,128000,0.015607541608627718,0.046218840699444985,0.999066145623405,0.0016660476005955884,0.0,0.0,0.0,0.999066145623405,0.0016660476005955884,1.784055032938128,643,5.8001798126642825
0.9,2,0.9,0,0.25,171,0.0005426464518202909,0.0016279393554608727,0.9057075506611154,0.1,7.412688455006394,0.07586518546864929,1.0846114117013794,0.0,0,2.971672745028845,15.334617500795266,9.107393995413027,177,723,128000,0.011442321047818924,0.03497344055676194,0.9994159354011258,0.0013545939274982057,0.0,0.0,0.0,0.9994159354011258,0.0013545939274982057,2.31925360672312,723,6.76867897450869
0.9,2,0.9,0,0.5,154,0.0011010790778030106,0.003303237233409032,0.9057075506611154,0.1,7.412688455006394,0.05102826299152322,1.2687197802054606,0.0,0,2.971672745028845,15.334617500795266,9.107393995413027,160,800,128000,0.003997519808094786,0.02011013928672923,0.9998365622097974,0.0009486435593022064,0.0,0.0,0.0,0.9998365622097974,0.0009486435593022064,5.80430975067941,800,8.702526788908589
0.9,2,0.9,0,0.75,144,0.0016694917566324138,0.005008475269897242,0.9057075506611154,0.1,7.412688455006394,0.02574746637929537,1.4561184493862869,0.0,0,2.971672745028845,15.334617500795266,9.107393995413027,150,853,128000,9.459384552241358e-11,0.008841130469207318,0.9999999999975644,8.668527593618554e-11,0.0,0.0,0.0,0.9999999999975644,8.668527593618554e-11,35.59082654797282,853,35.59082654797282
0.9,4,0.9,0,0.1,205,0.00013179960276531467,0.0006589980138265734,0.8830229099344458,0.1,7.412688455006394,0.09023010606207124,0.9554440899347673,0.0,0,2.893470830685981,15.334617500795266,9.107393995413027,213,600,128000,0.01600606199844433,0.04721893568268899,0.9990453294541494,0.0017138444213074403,0.0,0.0,0.0,0.9990453294541494,0.0017138444213074403,1.795220800260854,600,5.917740689060551
0.9,4,0.9,0,0.25,183,0.0003293049790533786,0.001646524895266893,0.8830229099344458,0.1,7.412688455006394,0.07558964783594899,1.063969245603547,0.0,0,2.893470830685981,15.334617500795266,9.107393995413027,191,670,128000,0.011643460054580031,0.03552247781046931,0.9994083599209519,0.001387289090010301,0.0,0.0,0.0,0.9994083599209519,0.001387289090010301,2.3448193236711092,670,6.893728779443801
0.9,4,0.9,0,0.5,166,0.0006681896700227425,0.0033409483501137126,0.8830229099344458,0.1,7.412688455006394,0.050469181472678856,1.250179436598936,0.0,0,2.893470830685981,15.334617500795266,9.107393995413027,174,735,128000,0.0038805517452313535,0.02018477507915864,0.9998418038385316,0.0009417241622318108,0.0,0.0,0.0,0.9998418038385316,0.0009417241622318108,5.952888827962874,735,8.76110162646311
0.9,4,0.9,0,0.75,157,0.0009718266646805731,0.004859133323402866,0.8830229099344458,0.1,7.412688455006394,0.027961517024549465,1.4170217410027428,0.0,0,2.893470830685981,15.334617500795266,9.107393995413027,165,775,128000,1.1879657694923068e-10,0.009866297818676102,0.9999999999966782,9.435539015164047e-11,0.0,0.0,0.0,0.9999999999966782,9.435539015164047e-11,28.405006679634077,775,28.405006679634077
0.9,8,0.9,0,0.1,219,7.359398941951715e-05,0.0006623459047756544,0.8716805895822699,0.1,7.412688455006394,0.09018047231689749,0.9444696890724196,0.0,0,2.854369873514549,15.334617500795266,9.107393995413027,231,554,128000,0.01626522995813416,0.04774132688443587,0.9990329273479149,0.0017495373264811039,0.0,0.0,0.0,0.9990329273479149,0.0017495373264811039,1.809106402408338,554,6.079142450433965
0.9,8,0.9,0,0.25,197,0.0001838766293542919,0.0016548896641886272,0.8716805895822699,0.1,7.412688455006394,0.07546563698391912,1.0535461790625085,0.0,0,2.854369873514549,15.334617500795266,9.107393995413027,209,612,128000,0.011780953102323419,0.03581505893318779,0.9994033880219089,0.0014104997215906867,0.0,0.0,0.0,0.9994033880219089,0.0014104997215906867,2.3641827073328257,612,7.044195158026025
0.9,8,0.9,0,0.5,180,0.00037310233130661245,0.003357920981759512,0.8716805895822699,0.1,7.412688455006394,0.05021755581137506,1.2407023388812901,0.0,0,2.854369873514549,15.334617500795266,9.107393995413027,192,666,128000,0.0038334170132721794,0.020237551843681,0.9998439596223224,0.0009399170931008147,0.0,0.0,0.0,0.9998439596223224,0.0009399170931008147,6.023550487957219,666,8.802980042907848
0.9,8,0.9,0,0.75,171,0.0005426464518202909,0.004883818066382618,0.8716805895822699,0.1,7.412688455006394,0.027595556405947838,1.4083921727030622,0.0,0,2.854369873514549,15.334617500795266,9.107393995413027,183,699,128000,1.347066360934999e-10,0.009796829654689039,0.9999999999962826,1.0951526979849486e-10,0.0,0.0,0.0,0.9999999999962826,1.0951526979849486e-10,29.460498059067632,699,29.460498059067632
0.9,16,0.9,0,0.1,234,3.941795031757629e-05,0.000670105155398797,0.8660094294091005,0.1,7.412688455006394,0.09006543850187015,0.9396512387318388,0.0,0,2.8348193949288327,15.334617500795266,9.107393995413027,254,503,128000,0.01642717529209981,0.04792492937242401,0.9990276129516424,0.0017770887371763768,0.0,0.0,0.0,0.9990276129516424,0.0017770887371763768,1.827552866091773,503,6.290281574754998
0.9,16,0.9,0,0.25,212,9.848684461649939e-05,0.0016742763584804896,0.8660094294091005,0.1,7.412688455006394,0.07517822193400306,1.050005537111647,0.0,0,2.8348193949288327,15.334617500795266,9.107393995413027,232,551,128000,0.011813558307094843,0.0357989645182263,0.999404955573017,0.0014253712564090994,0.0,0.0,0.0,0.999404955573017,0.0014253712564090994,2.3954030855074904,551,7.230632364316069
0.9,16,0.9,0,0.5,196,0.00019169160262748268,0.0032587572446672055,0.8660094294091005,0.1,7.412688455006394,0.05168769558957392,1.2241334905470205,0.0,0,2.8348193949288327,15.334617500795266,9.107393995413027,216,592,128000,0.004383321399703205,0.0211119522456961,0.9998204760113589,0.001014909923406178,0.0,0.0,0.0,0.9998204760113589,0.001014909923406178,5.653338760399959,592,8.759107385427315
0.9,16,0.9,0,0.75,186,0.0002906488658874317,0.0049410307200863385,0.8660094294091005,0.1,7.412688455006394,0.026747357250768142,1.4090084486150394,0.0,0,2.8348193949288327,15.334617500795266,9.107393995413027,206,621,128000,1.780372297069293e-10,0.009491553183039996,0.9999999999952379,1.528519364852766e-10,0.0,0.0,0.0,0.9999999999952379,1.528519364852766e-10,32.09772803011915,621,32.09772803011915
0.9,32,0.9,0,0.1,250,2.0252058628797924e-05,0.0006683179347503315,0.8631738493232626,0.1,7.412688455006394,0.09009193472160501,0.9366192504238708,0.0,0,2.825044155635975,15.334617500795266,9.107393995413027,286,447,128000,0.016598141920833975,0.04809421474138641,0.9990207153325648,0.0018071747246111028,0.0,0.0,0.0,0.9990207153325648,0.0018071747246111028,1.8454028585417486,447,6.531965164912668
0.9,32,0.9,0,0.25,228,5.0600331378075896e-05,0.0016698109354765045,0.8631738493232626,0.1,7.412688455006394,0.07524442351309979,1.0466792253447357,0.0,0,2.825044155635975,15.334617500795266,9.107393995413027,264,484,128000,0.011927386757181468,0.035944357015548684,0.9994003371808613,0.0014429675754482343,0.0,0.0,0.0,0.9994003371808613,0.0014429675754482343,2.4062982219254043,484,7.418860413878139
0.9,32,0.9,0,0.5,212,9.848684461649939e-05,0.0032500658723444795,0.8631738493232626,0.1,7.412688455006394,0.05181654846012359,1.2203427642752644,0.0,0,2.825044155635975,15.334617500795266,9.107393995413027,248,516,128000,0.004450110475739979,0.021230325600731827,0.999817744709855,0.0010257129250140628,0.0,0.0,0.0,0.999817744709855,0.0010257129250140628,5.627891098238071,516,8.795056957253708
0.9,32,0.9,0,0.75,202,0.00014932886475368506,0.004927852536871607,0.8631738493232626,0.1,7.412688455006394,0.02694272878391575,1.4047246402210014,0.0,0,2.825044155635975,15.334617500795266,9.107393995413027,238,537,128000,2.0326277404095699e-10,0.009590039219241765,0.9999999999945235,1.7232074490543787e-10,0.0,0.0,0.0,0.9999999999945235,1.7232074490543787e-10,31.465441231930598,537,31.465441231930598
0.9,1,0.0,8,0.1,183,0.0003293049790533786,0.0006586099581067572,0.9510768321962353,0.1,7.412688455006394,0.09023585913437959,1.023455366463876,0.0,0,3.1280765737145737,15.334617500795266,9.107393995413027,188,680,128000,0.014869054369211644,0.04408392495226783,0.9991108270967578,0.001587358052223292,0.0,0.0,0.0,0.9991108270967578,0.001587358052223292,1.78520740615835,680,5.7840399337397645
0.9,1,0.0,8,0.25,161,0.0008227777867717563,0.0016455555735435125,0.9510768321962353,0.1,7.412688455006394,0.07560401839584516,1.1319166433819023,0.0,0,3.1280765737145737,15.334617500795266,9.107393995413027,166,771,128000,0.0108989854818237,0.03339646025963397,0.9994449088682061,0.001294190835610419,0.0,0.0,0.0,0.9994449088682061,0.001294190835610419,2.3314925450674107,771,6.747686920101036
0.9,1,0.0,8,0.5,144,0.0016694917566324138,0.0033389835132648276,0.9510768321962353,0.1,7.412688455006394,0.050498310919530255,1.3180174313463495,0.0,0,3.1280765737145737,15.334617500795266,9.107393995413027,149,859,128000,0.0036826965499357186,0.01915692073508654,0.9998497806186405,0.0008921989929772864,0.0,0.0,0.0,0.9998497806186405,0.0008921989929772864,5.939306798515346,859,8.72383891011853
0.9,1,0.0,8,0.75,135,0.002428140071550723,0.004856280143101446,0.9510768321962353,0.1,7.412688455006394,0.02800381649791024,1.484762110446698,0.0,0,3.1280765737145737,15.334617500795266,9.107393995413027,140,914,128000,1.5781064351549204e-10,0.009430405147355079,0.9999999999955806,1.2500644907323457e-10,0.0,0.0,0.0,0.9999999999955806,1.2500644907323457e-10,28.286137640814353,914,28.286137640814353
0.9,2,0.0,8,0.1,193,0.00021718646223134062,0.0006515593866940219,0.4973840255980002,0.1,7.412688455006394,0.09034038651300436,0.5689877309728769,0.0,0,1.5640382868572869,15.334617500795266,9.107393995413027,199,643,128000,0.025388104192471773,0.07938693718275483,0.9984399175779207,0.0025234591587022857,0.0,0.0,0.0,0.9984399175779207,0.0025234591587022857,1.6175165638614262,643,4.3621187348601405
0.9,2,0.0,8,0.25,171,0.0005426464518202909,0.0016279393554608727,0.4973840255980002,0.1,7.412688455006394,0.07586518546864929,0.6762878866382642,0.0,0,1.5640382868572869,15.334617500795266,9.107393995413027,177,723,128000,0.017704050954398257,0.05608941618469922,0.9990808213414903,0.0020421044026534396,0.0,0.0,0.0,0.9990808213414903,0.0020421044026534396,2.2216621151370943,723,5.763265797961631
0.9,2,0.0,8,0.5,154,0.0011010790778030106,0.003303237233409032,0.4973840255980002,0.1,7.412688455006394,0.05102826299152322,0.8603962551423454,0.0,0,1.5640382868572869,15.334617500795266,9.107393995413027,160,800,128000,0.005799176005463488,0.029653931363915337,0.9997619491349593,0.0013760717442919844,0.0,0.0,0.0,0.9997619491349593,0.0013760717442919844,5.7805786341366225,800,8.530444502968116
0.9,2,0.0,8,0.75,144,0.0016694917566324138,0.005008475269897242,0.4973840255980002,0.1,7.412688455006394,0.02574746637929537,1.0477949243231715,0.0,0,1.5640382868572869,15.334617500795266,9.107393995413027,150,853,128000,1.6329216455428186e-10,0.012286500813087315,0.9999999999957956,1.496400349159697e-10,0.0,0.0,0.0,0.9999999999957956,1.496400349159697e-10,35.59117008118665,853,35.59117008118665
0.9,4,0.0,8,0.1,205,0.00013179960276531467,0.0006589980138265734,0.2705376470669298,0.1,7.412688455006394,0.09023010606207124,0.34295882706725134,0.0,0,0.7820191434286434,15.334617500795266,9.107393995413027,213,600,128000,0.03899119864581681,0.13154655740115606,0.9975246299294442,0.0034967204393085644,0.0,0.0,0.0,0.9975246299294442,0.0034967204393085644,1.4126051215136066,600,3.1519003872762434
0.9,4,0.0,8,0.25,183,0.0003293049790533786,0.001646524895266893,0.2705376470669298,0.1,7.412688455006394,0.07558964783594899,0.45148398273603113,0.0,0,0.7820191434286434,15.334617500795266,9.107393995413027,191,670,128000,0.025387225489519886,0.08371243579657967,0.998662961549007,0.002862647553611469,0.0,0.0,0.0,0.998662961549007,0.002862647553611469,2.141036072287575,670,4.9835174222926035
0.9,4,0.0,8,0.5,166,0.0006681896700227425,0.0033409483501137126,0.2705376470669298,0.1,7.412688455006394,0.050469181472678856,0.6376941737314201,0.0,0,0.7820191434286434,15.334617500795266,9.107393995413027,174,735,128000,0.007376108523774265,0.039571618772490755,0.9996971238647798,0.0017904964209288974,0.0,0.0,0.0,0.9996971238647798,0.0017904964209288974,5.911645761153468,735,8.46951241086644
0.9,4,0.0,8,0.75,157,0.0009718266646805731,0.004859133323402866,0.2705376470669298,0.1,7.412688455006394,0.027961517024549465,0.8045364781352267,0.0,0,0.7820191434286434,15.334617500795266,9.107393995413027,165,775,128000,2.058625620316073e-10,0.017377407851881112,0.9999999999942437,1.6350843481966025e-10,0.0,0.0,0.0,0.9999999999942437,1.6350843481966025e-10,28.405204680055352,775,28.405204680055352
0.9,8,0.0,8,0.1,219,7.359398941951715e-05,0.0006623459047756544,0.15711449639753855,0.1,7.412688455006394,0.09018047231689749,0.22990359588768824,0.5,1,0.3910095717143217,15.334617500795266,9.107393995413027,231,554,128000,0.00046410738072427693,0.0011537055540432862,0.9999582456176744,2.4262791362038585e-06,7.004012226126307e-11,2.997376481377344e-10,8.36917241221742e-06,0.9999749833336398,3.8241089953126296e-05,1.5286245338393374,184,9.072588147667187
0.9,8,0.0,8,0.25,197,0.0001838766293542919,0.0016548896641886272,0.15711449639753855,0.1,7.412688455006394,0.07546563698391912,0.33898008587777717,0.5,1,0.3910095717143217,15.334617500795266,9.107393995413027,209,612,128000,0.0003699426061409216,0.0009627598204877304,0.9999721748295358,1.2947896983239014e-05,2.827550707629362e-11,1.2100541400164705e-10,5.31754585020107e-06,0.9999828096535883,3.5703962841598965e-05,2.0769775074076056,204,9.082782483149007
0.9,8,0.0,8,0.5,180,0.00037310233130661245,0.003357920981759512,0.15711449639753855,0.1,7.412688455006394,0.05021755581137506,0.5261362456965588,0.5,1,0.3910095717143217,15.334617500795266,9.107393995413027,192,666,128000,0.00013864398142214335,0.0006376039420865225,0.9999930578650684,2.935717457413456e-05,5.577981647722596e-13,2.3871047714725458e-12,7.468614577746441e-07,0.9999945515781721,3.2553380383058715e-05,5.974827465856639,222,9.103607280932188
0.9,8,0.0,8,0.75,171,0.0005426464518202909,0.004883818066382618,0.15711449639753855,0.1,7.412688455006394,0.027595556405947838,0.6938260795183306,0.5,1,0.3910095717143217,15.334617500795266,9.107393995413027,183,699,128000,4.632709191945674e-12,0.0003488886204275171,0.9999999999998721,3.766350425759375e-12,6.9536551955447836e-43,2.975826122202637e-42,8.338857952708916e-22,0.9999999999998721,3.766350429328e-12,29.448149982757442,233,29.448149982757442
0.9,16,0.0,8,0.1,234,3.941795031757629e-05,0.000670105155398797,0.10040297103080494,0.1,7.412688455006394,0.09006543850187015,0.17404478035354315,1.3693063937629153,3,0.19550478585716086,15.334617500795266,9.107393995413027,254,503,128000,0.00017006439984757678,0.0004225278911095963,0.9999846931426656,8.270683135458213e-07,9.470826960648653e-12,4.0530531750289384e-11,3.07749442427843e-06,0.9999908480467713,1.3997088702914597e-05,1.5294099907564667,71,9.102471484139276
0.9,16,0.0,8,0.25,212,9.848684461649939e-05,0.0016742763584804896,0.10040297103080494,0.1,7.412688455006394,0.07517822193400306,0.2843990787333514,1.3693063937629153,3,0.19550478585716086,15.334617500795266,9.107393995413027,232,551,128000,0.00013529044804825915,0.0003523210292568407,0.9999898395156711,4.7809712749289514e-06,3.793174294720312e-12,1.623294056847742e-11,1.947617219989566e-06,0.9999937347143267,1.3115766301726144e-05,2.093402756986284,78,9.103967138697467
0.9,16,0.0,8,0.5,196,0.00019169160262748268,0.0032587572446672055,0.10040297103080494,0.1,7.412688455006394,0.05168769558957392,0.4585270321687248,1.3693063937629153,3,0.19550478585716086,15.334617500795266,9.107393995413027,216,592,128000,5.768010458089286e-05,0.00024183766714954948,0.9999970216993466,1.1158261958750038e-05,1.253252025336207e-13,5.363308950217026e-13,3.540135248699758e-07,0.9999977297244129,1.267326758883913e-05,5.582259555167743,84,9.106721804506984
0.9,16,0.0,8,0.75,186,0.0002906488658874317,0.0049410307200863385,0.10040297103080494,0.1,7.412688455006394,0.026747357250768142,0.6434019902367438,1.3693063937629153,3,0.19550478585716086,15.334617500795266,9.107393995413027,206,621,128000,2.35971701143812e-12,0.00012492978425843935,0.9999999999999368,2.0259094942254844e-12,3.5105402133154313e-43,1.5023404204051027e-42,5.924981192641588e-22,0.9999999999999368,2.025909496761088e-12,32.06989544709872,88,32.06989544709872
0.9,32,0.0,8,0.1,250,2.0252058628797924e-05,0.0006683179347503315,0.07204725804228582,0.1,7.412688455006394,0.09009193472160501,0.1454926591428941,3.9764934301467165,8,0.09775239292858043,15.334617500795266,9.107393995413027,286,447,128000,5.865662597835168e-05,0.0001457089215075545,0.9999947165122454,2.7636442782697863e-07,1.1303211065148624e-12,4.83722442464361e-12,1.0631684149673282e-06,0.999996842838971,4.826189095030511e-06,1.5286483808129796,26,9.106771909635794
0.9,32,0.0,8,0.25,228,5.0600331378075896e-05,0.0016698109354765045,0.07204725804228582,0.1,7.412688455006394,0.07524442351309979,0.25555263406375883,3.9764934301467165,8,0.09775239292858043,15.334617500795266,9.107393995413027,264,484,128000,4.674404433181862e-05,0.00012165207847286724,0.9999964838880995,1.633126733711408e-06,4.558675361806832e-13,1.9508912712551485e-12,6.751808195347289e-07,0.9999978342454463,4.522565053798709e-06,2.0882168046611023,28,9.106968357038845
0.9,32,0.0,8,0.5,212,9.848684461649939e-05,0.0032500658723444795,0.07204725804228582,0.1,7.412688455006394,0.05181654846012359,0.4292161729942877,3.9764934301467165,8,0.09775239292858043,15.334617500795266,9.107393995413027,248,516,128000,2.0121425712171507e-05,8.372773950097371e-05,0.9999989577247245,3.85947905651488e-06,1.5651952577817096e-14,6.69827422193543e-14,1.251078290574866e-07,0.9999992079401373,4.394879690611788e-06,5.54867112650266,30,9.107309434737791
0.9,32,0.0,8,0.75,202,0.00014932886475368506,0.004927852536871607,0.07204725804228582,0.1,7.412688455006394,0.02694272878391575,0.6135980489400246,3.9764934301467165,8,0.09775239292858043,15.334617500795266,9.107393995413027,238,537,128000,5.006623948798736e-13,4.350943235752896e-05,0.9999999999999865,4.2444819040966974e-13,5.999477305097882e-45,2.567484406691728e-44,7.745629286957879e-23,0.9999999999999865,4.24448190741145e-13,31.336798584588553,31,31.336798584588553
0.9,1,0.9,8,0.1,183,0.0003293049790533786,0.0006586099581067572,0.9510768321962353,0.1,7.412688455006394,0.09023585913437959,1.023455366463876,0.0,0,3.1280765737145737,15.334617500795266,9.107393995413027,188,680,128000,0.014869054369211644,0.04408392495226783,0.9991108270967578,0.001587358052223292,0.0,0.0,0.0,0.9991108270967578,0.001587358052223292,1.78520740615835,680,5.7840399337397645
0.9,1,0.9,8,0.25,161,0.0008227777867717563,0.0016455555735435125,0.9510768321962353,0.1,7.412688455006394,0.07560401839584516,1.1319166433819023,0.0,0,3.1280765737145737,15.334617500795266,9.107393995413027,166,771,128000,0.0108989854818237,0.03339646025963397,0.9994449088682061,0.001294190835610419,0.0,0.0,0.0,0.9994449088682061,0.001294190835610419,2.3314925450674107,771,6.747686920101036
0.9,1,0.9,8,0.5,144,0.0016694917566324138,0.0033389835132648276,0.9510768321962353,0.1,7.412688455006394,0.050498310919530255,1.3180174313463495,0.0,0,3.1280765737145737,15.334617500795266,9.107393995413027,149,859,128000,0.0036826965499357186,0.01915692073508654,0.9998497806186405,0.0008921989929772864,0.0,0.0,0.0,0.9998497806186405,0.0008921989929772864,5.939306798515346,859,8.72383891011853
0.9,1,0.9,8,0.75,135,0.002428140071550723,0.004856280143101446,0.9510768321962353,0.1,7.412688455006394,0.02800381649791024,1.484762110446698,0.0,0,3.1280765737145737,15.334617500795266,9.107393995413027,140,914,128000,1.5781064351549204e-10,0.009430405147355079,0.9999999999955806,1.2500644907323457e-10,0.0,0.0,0.0,0.9999999999955806,1.2500644907323457e-10,28.286137640814353,914,28.286137640814353
0.9,2,0.9,8,0.1,193,0.00021718646223134062,0.0006515593866940219,0.9057075506611154,0.1,7.412688455006394,0.09034038651300436,0.9773112560359921,0.0,0,2.971672745028845,15.334617500795266,9.107393995413027,199,643,128000,0.015607541608627718,0.046218840699444985,0.999066145623405,0.0016660476005955884,0.0,0.0,0.0,0.999066145623405,0.0016660476005955884,1.784055032938128,643,5.8001798126642825
0.9,2,0.9,8,0.25,171,0.0005426464518202909,0.0016279393554608727,0.9057075506611154,0.1,7.412688455006394,0.07586518546864929,1.0846114117013794,0.0,0,2.971672745028845,15.334617500795266,9.107393995413027,177,723,128000,0.011442321047818924,0.03497344055676194,0.9994159354011258,0.0013545939274982057,0.0,0.0,0.0,0.9994159354011258,0.0013545939274982057,2.31925360672312,723,6.76867897450869
0.9,2,0.9,8,0.5,154,0.0011010790778030106,0.003303237233409032,0.9057075506611154,0.1,7.412688455006394,0.05102826299152322,1.2687197802054606,0.0,0,2.971672745028845,15.334617500795266,9.107393995413027,160,800,128000,0.003997519808094786,0.02011013928672923,0.9998365622097974,0.0009486435593022064,0.0,0.0,0.0,0.9998365622097974,0.0009486435593022064,5.80430975067941,800,8.702526788908589
0.9,2,0.9,8,0.75,144,0.0016694917566324138,0.005008475269897242,0.9057075506611154,0.1,7.412688455006394,0.02574746637929537,1.4561184493862869,0.0,0,2.971672745028845,15.334617500795266,9.107393995413027,150,853,128000,9.459384552241358e-11,0.008841130469207318,0.9999999999975644,8.668527593618554e-11,0.0,0.0,0.0,0.9999999999975644,8.668527593618554e-11,35.59082654797282,853,35.59082654797282
0.9,4,0.9,8,0.1,205,0.00013179960276531467,0.0006589980138265734,0.8830229099344458,0.1,7.412688455006394,0.09023010606207124,0.9554440899347673,0.0,0,2.893470830685981,15.334617500795266,9.107393995413027,213,600,128000,0.01600606199844433,0.04721893568268899,0.9990453294541494,0.0017138444213074403,0.0,0.0,0.0,0.9990453294541494,0.0017138444213074403,1.795220800260854,600,5.917740689060551
0.9,4,0.9,8,0.25,183,0.0003293049790533786,0.001646524895266893,0.8830229099344458,0.1,7.412688455006394,0.07558964783594899,1.063969245603547,0.0,0,2.893470830685981,15.334617500795266,9.107393995413027,191,670,128000,0.011643460054580031,0.03552247781046931,0.9994083599209519,0.001387289090010301,0.0,0.0,0.0,0.9994083599209519,0.001387289090010301,2.3448193236711092,670,6.893728779443801
0.9,4,0.9,8,0.5,166,0.0006681896700227425,0.0033409483501137126,0.8830229099344458,0.1,7.412688455006394,0.050469181472678856,1.250179436598936,0.0,0,2.893470830685981,15.334617500795266,9.107393995413027,174,735,128000,0.0038805517452313535,0.02018477507915864,0.9998418038385316,0.0009417241622318108,0.0,0.0,0.0,0.9998418038385316,0.0009417241622318108,5.952888827962874,735,8.76110162646311
0.9,4,0.9,8,0.75,157,0.0009718266646805731,0.004859133323402866,0.8830229099344458,0.1,7.412688455006394,0.027961517024549465,1.4170217410027428,0.0,0,2.893470830685981,15.334617500795266,9.107393995413027,165,775,128000,1.1879657694923068e-10,0.009866297818676102,0.9999999999966782,9.435539015164047e-11,0.0,0.0,0.0,0.9999999999966782,9.435539015164047e-11,28.405006679634077,775,28.405006679634077
0.9,8,0.9,8,0.1,219,7.359398941951715e-05,0.0006623459047756544,0.8716805895822699,0.1,7.412688455006394,0.09018047231689749,0.9444696890724196,0.5,1,2.854369873514549,15.334617500795266,9.107393995413027,231,554,128000,0.00045482978509365075,0.0011329897127108106,0.9999593740002976,3.391039885768003e-06,6.460536496635517e-11,2.7647953097313827e-10,8.037909537344069e-06,0.9999754492308813,3.778828846070333e-05,1.5391895984214645,184,9.073282517348183
0.9,8,0.9,8,0.25,197,0.0001838766293542919,0.0016548896641886272,0.8716805895822699,0.1,7.412688455006394,0.07546563698391912,1.0535461790625085,0.5,1,2.854369873514549,15.334617500795266,9.107393995413027,209,612,128000,0.00036257274061249036,0.0009455202265925603,0.9999729152134146,1.3331366259564747e-05,2.6088769307511024e-11,1.1164724021857017e-10,5.107785815341013e-06,0.9999831305344474,3.5189792265171495e-05,2.086005164509052,204,9.083272118210534
0.9,8,0.9,8,0.5,180,0.00037310233130661245,0.003357920981759512,0.8716805895822699,0.1,7.412688455006394,0.05021755581137506,1.2407023388812901,0.5,1,2.854369873514549,15.334617500795266,9.107393995413027,192,666,128000,0.00013589764749211906,0.000626240354561139,0.9999932213793072,2.8865168849503033e-05,5.148974610030168e-13,2.2035106309129368e-12,7.17565990917393e-07,0.9999946565020756,3.1936004288572495e-05,5.9766102168742075,222,9.103682274727825
0.9,8,0.9,8,0.75,171,0.0005426464518202909,0.004883818066382618,0.8716805895822699,0.1,7.412688455006394,0.027595556405947838,1.4083921727030622,0.5,1,2.854369873514549,15.334617500795266,9.107393995413027,183,699,128000,7.2196266402979724e-12,0.0003426966079913454,0.9999999999998007,5.869490776463925e-12,4.101398331619158e-42,1.7551989492677742e-41,2.025190937077286e-21,0.9999999999998007,5.869490785130756e-12,29.452742632612182,233,29.452742632612182
0.9,16,0.9,8,0.1,234,3.941795031757629e-05,0.000670105155398797,0.8660094294091005,0.1,7.412688455006394,0.09006543850187015,0.9396512387318388,1.3693063937629153,3,2.8348193949288327,15.334617500795266,9.107393995413027,254,503,128000,0.00016871207636582963,0.0004195142766397074,0.9999848583648852,9.705082499357868e-07,9.173159397988368e-12,3.925665940001179e-11,3.0287453337519115e-06,0.9999909157730054,1.393191070385799e-05,1.5336374478622772,71,9.102510625858311
0.9,16,0.9,8,0.25,212,9.848684461649939e-05,0.0016742763584804896,0.8660094294091005,0.1,7.412688455006394,0.07517822193400306,1.050005537111647,1.3693063937629153,3,2.8348193949288327,15.334617500795266,9.107393995413027,232,551,128000,0.00013421588336158286,0.00034981075645856407,0.99998994771793,4.83780288941789e-06,3.6740910530675055e-12,1.572332222925629e-11,1.9168014989660213e-06,0.9999937812860654,1.3040723301851072e-05,2.0970128935076957,78,9.103994356160635
0.9,16,0.9,8,0.5,196,0.00019169160262748268,0.0032587572446672055,0.8660094294091005,0.1,7.412688455006394,0.05168769558957392,1.2241334905470205,1.3693063937629153,3,2.8348193949288327,15.334617500795266,9.107393995413027,216,592,128000,5.7222754090272216e-05,0.00024011738915536687,0.9999970503044179,1.1086981265557797e-05,1.2139737153196778e-13,5.195216892592352e-13,3.484217697250195e-07,0.9999977471460232,1.2578056913948747e-05,5.583165639406555,84,9.106727133725379
0.9,16,0.9,8,0.75,186,0.0002906488658874317,0.0049410307200863385,0.8660094294091005,0.1,7.412688455006394,0.026747357250768142,1.4090084486150394,1.3693063937629153,3,2.8348193949288327,15.334617500795266,9.107393995413027,206,621,128000,1.8616235609635305e-12,0.00012404264373155611,0.9999999999999502,1.5982767546196152e-12,1.359883567153632e-43,5.819640072005092e-43,3.6876599180967053e-22,0.9999999999999502,1.5982767561977542e-12,32.06235458194713,88,32.06235458194713
0.9,32,0.9,8,0.1,250,2.0252058628797924e-05,0.0006683179347503315,0.8631738493232626,0.1,7.412688455006394,0.09009193472160501,0.9366192504238708,3.9764934301467165,8,2.825044155635975,15.334617500795266,9.107393995413027,286,447,128000,5.848986748074638e-05,0.0001453369966306313,0.9999947369431469,2.9423117888070663e-07,1.1175219820206627e-12,4.7824503986959816e-12,1.057131904557489e-06,0.9999968511969459,4.81822270971085e-06,1.5301759516123974,26,9.10677368147869
