seed,seed_index,persistence,rho,maximum_delay,policy,num_agents,gap,eta,updates,finite_time_bound,squared_parameter_error,maximum_squared_error,diverged,finite,charged_budget,within_budget
20261150,20,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.007793789463993928,0.695861911443123,False,True,127985,True
20261150,20,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6454111463663319,0.6960960690933649,False,True,127920,True
20261150,20,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.012523701871927934,0.6943548034019216,False,True,127985,True
20261150,20,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.012523701871927934,0.6943548034019216,False,True,127985,True
20261150,20,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6468462683462178,0.6960833121195398,False,True,127920,True
20261151,21,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.00013161723873604593,0.691557728743176,False,True,127932,True
20261151,21,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.012803108806160717,0.6961979687433187,False,True,127985,True
20261151,21,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.0004833016324440286,0.6872537930789363,False,True,127920,True
20261151,21,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.006098703763017495,0.6961567998118587,False,True,127985,True
20261151,21,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.006098703763017495,0.6961567998118587,False,True,127985,True
20261151,21,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.050749074544004416,0.6961070689027142,False,True,127920,True
20261151,21,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.00880840761242436,0.691857398877321,False,True,128000,True
20261151,21,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.012803108806160717,0.6961979687433187,False,True,127985,True
20261151,21,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6453132178845148,0.6960919966566037,False,True,127920,True
20261151,21,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.006098703763017495,0.6961567998118587,False,True,127985,True
20261151,21,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.006098703763017495,0.6961567998118587,False,True,127985,True
20261151,21,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6444812504114064,0.6961353782023352,False,True,127920,True
20261152,22,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.0005597440179712256,0.6863270673953197,False,True,127932,True
20261152,22,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.01132182409142685,0.6946547325736226,False,True,127985,True
20261152,22,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.0010012616512210773,0.6867577154652651,False,True,127920,True
20261152,22,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.006845866525217952,0.6955075279914062,False,True,127985,True
20261152,22,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.006845866525217952,0.6955075279914062,False,True,127985,True
20261152,22,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.05331327056424126,0.6954364636101811,False,True,127920,True
20261152,22,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.0009454808083890146,0.6903544739597927,False,True,128000,True
20261152,22,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.01132182409142685,0.6946547325736226,False,True,127985,True
20261152,22,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6452130530837051,0.6960895307409781,False,True,127920,True
20261152,22,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.006845866525217952,0.6955075279914062,False,True,127985,True
20261152,22,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.006845866525217952,0.6955075279914062,False,True,127985,True
20261152,22,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.64530426578185,0.6961170534360701,False,True,127920,True
20261153,23,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.00036420681332849977,0.6867139980584184,False,True,127932,True
20261153,23,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.009664190500332142,0.6914709805770574,False,True,127985,True
20261153,23,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.001260805001268634,0.6875334085751357,False,True,127920,True
20261153,23,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.0127902371269605,0.6951923426588325,False,True,127985,True
20261153,23,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.0127902371269605,0.6951923426588325,False,True,127985,True
20261153,23,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.07027056065166476,0.6950964074170788,False,True,127920,True
20261153,23,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.0013607628692341148,0.690977331026949,False,True,128000,True
20261153,23,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.009664190500332142,0.6914709805770574,False,True,127985,True
20261153,23,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6454709542086238,0.6960934182197751,False,True,127920,True
20261153,23,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.0127902371269605,0.6951923426588325,False,True,127985,True
20261153,23,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.0127902371269605,0.6951923426588325,False,True,127985,True
20261153,23,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6495358396387202,0.6961077524053132,False,True,127920,True
20261154,24,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.002077800089771086,0.6882444004307608,False,True,127932,True
20261154,24,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.011525186408823496,0.695861911443123,False,True,127985,True
20261154,24,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.0005784035307194117,0.687671902216966,False,True,127920,True
20261154,24,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.009836590424601251,0.6951923426588325,False,True,127985,True
20261154,24,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.009836590424601251,0.6951923426588325,False,True,127985,True
20261154,24,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.05815430198951774,0.6950964074170788,False,True,127920,True
20261154,24,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.0032220384800114577,0.691355214655636,False,True,128000,True
20261154,24,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.011525186408823496,0.695861911443123,False,True,127985,True
20261154,24,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6452190534648151,0.6960941026063543,False,True,127920,True
20261154,24,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.009836590424601251,0.6951923426588325,False,True,127985,True
20261154,24,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.009836590424601251,0.6951923426588325,False,True,127985,True
20261154,24,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6461554971859366,0.6961077524053132,False,True,127920,True
20261155,25,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.0011015072800456343,0.6868689490111707,False,True,127932,True
20261155,25,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.007730048053350608,0.6943548034019216,False,True,127985,True
20261155,25,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.002049318086916413,0.6889861480162836,False,True,127920,True
20261155,25,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.014058603279786799,0.6961567998118587,False,True,127985,True
20261155,25,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.014058603279786799,0.6961567998118587,False,True,127985,True
20261155,25,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.05370936955068698,0.6959747314669548,False,True,127920,True
20261155,25,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.004577923132383501,0.692994610337975,False,True,128000,True
20261155,25,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.007730048053350608,0.6943548034019216,False,True,127985,True
20261155,25,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6456041357020756,0.6961006306654851,False,True,127920,True
20261155,25,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.014058603279786799,0.6961567998118587,False,True,127985,True
20261155,25,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.014058603279786799,0.6961567998118587,False,True,127985,True
20261155,25,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6439077112248421,0.6961317657658679,False,True,127920,True
20261156,26,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.002405301318218591,0.6888471273494868,False,True,127932,True
20261156,26,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.018270439068746532,0.694675966705226,False,True,127985,True
20261156,26,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.00029862495698374897,0.6876702352577558,False,True,127920,True
20261156,26,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.009707613886273345,0.6958825366263742,False,True,127985,True
20261156,26,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.009707613886273345,0.6958825366263742,False,True,127985,True
20261156,26,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.07750525664668406,0.6957924506206048,False,True,127920,True
20261156,26,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.00401247636990553,0.690393209173442,False,True,128000,True
20261156,26,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.018270439068746532,0.694675966705226,False,True,127985,True
20261156,26,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.644994753068085,0.6960941051418498,False,True,127920,True
20261156,26,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.009707613886273345,0.6958825366263742,False,True,127985,True
20261156,26,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.009707613886273345,0.6958825366263742,False,True,127985,True
20261156,26,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6465417167823401,0.6961267382210334,False,True,127920,True
20261157,27,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.0006423157056189236,0.6884839986467695,False,True,127932,True
20261157,27,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.01820178188164227,0.6961567998118587,False,True,127985,True
20261157,27,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.00022704124492864826,0.6865338688890328,False,True,127920,True
20261157,27,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.01296771191922107,0.6943548034019216,False,True,127985,True
20261157,27,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.01296771191922107,0.6943548034019216,False,True,127985,True
20261157,27,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.05045953915513221,0.6939747013900885,False,True,127920,True
20261157,27,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.0012719773225158798,0.6905995869728587,False,True,128000,True
20261157,27,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.01820178188164227,0.6961567998118587,False,True,127985,True
20261157,27,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6454979361704244,0.6960884275544157,False,True,127920,True
20261157,27,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.01296771191922107,0.6943548034019216,False,True,127985,True
20261157,27,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.01296771191922107,0.6943548034019216,False,True,127985,True
20261157,27,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6446758665114707,0.6960770823264114,False,True,127920,True
20261158,28,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.0007465124945702,0.6885483367661768,False,True,127932,True
20261158,28,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.014222818513587072,0.6955075279914062,False,True,127985,True
20261158,28,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.0010622276971613827,0.6856897702635113,False,True,127920,True
20261158,28,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.00886314793431997,0.6943548034019216,False,True,127985,True
20261158,28,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.00886314793431997,0.6943548034019216,False,True,127985,True
20261158,28,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.057718591988892794,0.6941239744219292,False,True,127920,True
20261158,28,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.0031862033595072316,0.6930074835005609,False,True,128000,True
20261158,28,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.014222818513587072,0.6955075279914062,False,True,127985,True
20261158,28,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6454086126394922,0.6960841756559543,False,True,127920,True
20261158,28,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.00886314793431997,0.6943548034019216,False,True,127985,True
20261158,28,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.00886314793431997,0.6943548034019216,False,True,127985,True
20261158,28,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.644955375767509,0.6960811687445798,False,True,127920,True
20261159,29,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.0017113414462270131,0.6892544969931295,False,True,127932,True
20261159,29,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.010680869785186205,0.6955075279914062,False,True,127985,True
20261159,29,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.0008760129961288553,0.687573260911635,False,True,127920,True
20261159,29,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.010434980235385888,0.6955075279914062,False,True,127985,True
20261159,29,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.010434980235385888,0.6955075279914062,False,True,127985,True
20261159,29,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.054619135605338015,0.6954436153560518,False,True,127920,True
20261159,29,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.00028491105484571255,0.6913248589779042,False,True,128000,True
20261159,29,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.010680869785186205,0.6955075279914062,False,True,127985,True
20261159,29,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6455228061230248,0.6960936206449813,False,True,127920,True
20261159,29,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.010434980235385888,0.6955075279914062,False,True,127985,True
20261159,29,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.010434980235385888,0.6955075279914062,False,True,127985,True
20261159,29,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6466112531065561,0.696117247062767,False,True,127920,True
20261160,30,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.0012901926864227792,0.6888707165315504,False,True,127932,True
20261160,30,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.015295508764022709,0.695861911443123,False,True,127985,True
20261160,30,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.00023378516781000333,0.686981394974617,False,True,127920,True
20261160,30,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.019473085718261507,0.695861911443123,False,True,127985,True
20261160,30,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.019473085718261507,0.695861911443123,False,True,127985,True
20261160,30,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.05309832711717853,0.6958341873417287,False,True,127920,True
20261160,30,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.002285693949454621,0.690977331026949,False,True,128000,True
20261160,30,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.015295508764022709,0.695861911443123,False,True,127985,True
20261160,30,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6454469474980009,0.6960906437258153,False,True,127920,True
20261160,30,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.019473085718261507,0.695861911443123,False,True,127985,True
20261160,30,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.019473085718261507,0.695861911443123,False,True,127985,True
20261160,30,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6469705516627134,0.6961278748098106,False,True,127920,True
20261161,31,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.00037835425588239786,0.689517233570952,False,True,127932,True
20261161,31,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.014812496168006667,0.6943548034019216,False,True,127985,True
20261161,31,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,4.076274469252779e-05,0.6863948874127002,False,True,127920,True
20261161,31,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.018602883334056346,0.6951923426588325,False,True,127985,True
20261161,31,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.018602883334056346,0.6951923426588325,False,True,127985,True
20261161,31,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.053307485885403245,0.6950341372638634,False,True,127920,True
20261161,31,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.0020178211811109916,0.6923193463297259,False,True,128000,True
20261161,31,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.014812496168006667,0.6943548034019216,False,True,127985,True
20261161,31,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6455802953224734,0.6960877166774819,False,True,127920,True
20261161,31,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.018602883334056346,0.6951923426588325,False,True,127985,True
20261161,31,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.018602883334056346,0.6951923426588325,False,True,127985,True
20261161,31,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6462095027132791,0.6961060580885041,False,True,127920,True
20261130,0,0.9,0.0,0,joint,32,250,0.07846747507420722,447,1.7893159857650993,0.009721351466122189,8.937430531227944,False,True,127842,True
20261130,0,0.9,0.0,0,q1,1,183,0.014869054369211644,680,5.7840399337397645,0.46636552143344423,9.062399263433168,False,True,127840,True
20261130,0,0.9,0.0,0,q32,32,250,0.07846747507420722,447,1.7893159857650993,0.009721351466122189,8.937430531227944,False,True,127842,True
20261130,0,0.9,0.9,0,joint,1,183,0.014869054369211644,680,5.7840399337397645,0.5538447836646727,9.062163156234014,False,True,127840,True
20261130,0,0.9,0.9,0,q1,1,183,0.014869054369211644,680,5.7840399337397645,0.5538447836646727,9.062163156234014,False,True,127840,True
20261130,0,0.9,0.9,0,q32,32,250,0.016598141920833975,447,6.531965164912668,1.698069204369925,9.058509507770172,False,True,127842,True
20261130,0,0.9,0.0,8,joint,4,205,0.03899119864581681,600,3.1519003872762434,0.18826240827860882,8.926021478099372,False,True,127800,True
20261130,0,0.9,0.0,8,q1,1,183,0.014869054369211644,680,5.7840399337397645,0.46636552143344423,9.062399263433168,False,True,127840,True
20261130,0,0.9,0.0,8,q32,32,250,5.865662597835168e-05,447,9.106771909635794,9.036755094703414,9.107266333001046,False,True,127842,True
20261130,0,0.9,0.9,8,joint,1,183,0.014869054369211644,680,5.7840399337397645,0.5538447836646727,9.062163156234014,False,True,127840,True
20261130,0,0.9,0.9,8,q1,1,183,0.014869054369211644,680,5.7840399337397645,0.5538447836646727,9.062163156234014,False,True,127840,True
20261130,0,0.9,0.9,8,q32,32,250,5.848986748074638e-05,447,9.10677368147869,9.037488338739546,9.10722083924053,False,True,127842,True
20261131,1,0.9,0.0,0,joint,32,250,0.07846747507420722,447,1.7893159857650993,0.007368087718605304,8.896092266011802,False,True,127842,True
20261131,1,0.9,0.0,0,q1,1,183,0.014869054369211644,680,5.7840399337397645,0.7571256306446602,8.969382139998826,False,True,127840,True
20261131,1,0.9,0.0,0,q32,32,250,0.07846747507420722,447,1.7893159857650993,0.007368087718605304,8.896092266011802,False,True,127842,True
20261131,1,0.9,0.9,0,joint,1,183,0.014869054369211644,680,5.7840399337397645,0.39901844812699394,8.969382139998826,False,True,127840,True
20261131,1,0.9,0.9,0,q1,1,183,0.014869054369211644,680,5.7840399337397645,0.39901844812699394,8.969382139998826,False,True,127840,True
20261131,1,0.9,0.9,0,q32,32,250,0.016598141920833975,447,6.531965164912668,0.7910880618481898,8.957752514689842,False,True,127842,True
20261131,1,0.9,0.0,8,joint,4,205,0.03899119864581681,600,3.1519003872762434,0.1392171188501312,8.902962443062863,False,True,127800,True
20261131,1,0.9,0.0,8,q1,1,183,0.014869054369211644,680,5.7840399337397645,0.7571256306446602,8.969382139998826,False,True,127840,True
20261131,1,0.9,0.0,8,q32,32,250,5.865662597835168e-05,447,9.106771909635794,9.037156607867539,9.107235051375344,False,True,127842,True
20261131,1,0.9,0.9,8,joint,1,183,0.014869054369211644,680,5.7840399337397645,0.39901844812699394,8.969382139998826,False,True,127840,True
20261131,1,0.9,0.9,8,q1,1,183,0.014869054369211644,680,5.7840399337397645,0.39901844812699394,8.969382139998826,False,True,127840,True
20261131,1,0.9,0.9,8,q32,32,250,5.848986748074638e-05,447,9.10677368147869,9.037107418180275,9.106863416194976,False,True,127842,True
20261132,2,0.9,0.0,0,joint,32,250,0.07846747507420722,447,1.7893159857650993,0.06321663170045128,8.906526287642103,False,True,127842,True
20261132,2,0.9,0.0,0,q1,1,183,0.014869054369211644,680,5.7840399337397645,0.8669207480198033,9.058789919646147,False,True,127840,True
20261132,2,0.9,0.0,0,q32,32,250,0.07846747507420722,447,1.7893159857650993,0.06321663170045128,8.906526287642103,False,True,127842,True
20261132,2,0.9,0.9,0,joint,1,183,0.014869054369211644,680,5.7840399337397645,0.9259766756108537,8.969382139998826,False,True,127840,True
20261132,2,0.9,0.9,0,q1,1,183,0.014869054369211644,680,5.7840399337397645,0.9259766756108537,8.969382139998826,False,True,127840,True
20261132,2,0.9,0.9,0,q32,32,250,0.016598141920833975,447,6.531965164912668,0.8928077986981076,8.953435512638729,False,True,127842,True
20261132,2,0.9,0.0,8,joint,4,205,0.03899119864581681,600,3.1519003872762434,0.16847624607073594,9.051628054968017,False,True,127800,True
20261132,2,0.9,0.0,8,q1,1,183,0.014869054369211644,680,5.7840399337397645,0.8669207480198033,9.058789919646147,False,True,127840,True
20261132,2,0.9,0.0,8,q32,32,250,5.865662597835168e-05,447,9.106771909635794,9.037912792280153,9.107242989874365,False,True,127842,True
20261132,2,0.9,0.9,8,joint,1,183,0.014869054369211644,680,5.7840399337397645,0.9259766756108537,8.969382139998826,False,True,127840,True
20261132,2,0.9,0.9,8,q1,1,183,0.014869054369211644,680,5.7840399337397645,0.9259766756108537,8.969382139998826,False,True,127840,True
20261132,2,0.9,0.9,8,q32,32,250,5.848986748074638e-05,447,9.10677368147869,9.037633061881808,9.106848010814792,False,True,127842,True
20261133,3,0.9,0.0,0,joint,32,250,0.07846747507420722,447,1.7893159857650993,0.0029434059964532663,8.907584290097226,False,True,127842,True
20261133,3,0.9,0.0,0,q1,1,183,0.014869054369211644,680,5.7840399337397645,0.5833123863540074,9.107641794072793,False,True,127840,True
20261133,3,0.9,0.0,0,q32,32,250,0.07846747507420722,447,1.7893159857650993,0.0029434059964532663,8.907584290097226,False,True,127842,True
20261133,3,0.9,0.9,0,joint,1,183,0.014869054369211644,680,5.7840399337397645,0.4779150314535247,8.969382139998826,False,True,127840,True
20261133,3,0.9,0.9,0,q1,1,183,0.014869054369211644,680,5.7840399337397645,0.4779150314535247,8.969382139998826,False,True,127840,True
20261133,3,0.9,0.9,0,q32,32,250,0.016598141920833975,447,6.531965164912668,1.1685352123182784,8.953435512638729,False,True,127842,True
20261133,3,0.9,0.0,8,joint,4,205,0.03899119864581681,600,3.1519003872762434,0.2513192922596139,9.048529310658317,False,True,127800,True
20261133,3,0.9,0.0,8,q1,1,183,0.014869054369211644,680,5.7840399337397645,0.5833123863540074,9.107641794072793,False,True,127840,True
20261133,3,0.9,0.0,8,q32,32,250,5.865662597835168e-05,447,9.106771909635794,9.036196618604901,9.107243724355255,False,True,127842,True
20261133,3,0.9,0.9,8,joint,1,183,0.014869054369211644,680,5.7840399337397645,0.4779150314535247,8.969382139998826,False,True,127840,True
20261133,3,0.9,0.9,8,q1,1,183,0.014869054369211644,680,5.7840399337397645,0.4779150314535247,8.969382139998826,False,True,127840,True
20261133,3,0.9,0.9,8,q32,32,250,5.848986748074638e-05,447,9.10677368147869,9.039768561963552,9.106848010814792,False,True,127842,True
20261134,4,0.9,0.0,0,joint,32,250,0.07846747507420722,447,1.7893159857650993,0.029748320942850785,8.858363969527868,False,True,127842,True
20261134,4,0.9,0.0,0,q1,1,183,0.014869054369211644,680,5.7840399337397645,0.5031896517910109,9.058789919646147,False,True,127840,True
20261134,4,0.9,0.0,0,q32,32,250,0.07846747507420722,447,1.7893159857650993,0.029748320942850785,8.858363969527868,False,True,127842,True
20261134,4,0.9,0.9,0,joint,1,183,0.014869054369211644,680,5.7840399337397645,0.5722940827507709,9.094581509027108,False,True,127840,True
20261134,4,0.9,0.9,0,q1,1,183,0.014869054369211644,680,5.7840399337397645,0.5722940827507709,9.094581509027108,False,True,127840,True
20261134,4,0.9,0.9,0,q32,32,250,0.016598141920833975,447,6.531965164912668,1.1783084162133552,9.092733800359078,False,True,127842,True
20261134,4,0.9,0.0,8,joint,4,205,0.03899119864581681,600,3.1519003872762434,0.052641984713633544,9.021835107139122,False,True,127800,True
20261134,4,0.9,0.0,8,q1,1,183,0.014869054369211644,680,5.7840399337397645,0.5031896517910109,9.058789919646147,False,True,127840,True
20261134,4,0.9,0.0,8,q32,32,250,5.865662597835168e-05,447,9.106771909635794,9.036911399624982,9.10720645424424,False,True,127842,True
20261134,4,0.9,0.9,8,joint,1,183,0.014869054369211644,680,5.7840399337397645,0.5722940827507709,9.094581509027108,False,True,127840,True
20261134,4,0.9,0.9,8,q1,1,183,0.014869054369211644,680,5.7840399337397645,0.5722940827507709,9.094581509027108,False,True,127840,True
20261134,4,0.9,0.9,8,q32,32,250,5.848986748074638e-05,447,9.10677368147869,9.036541120502095,9.10734217154385,False,True,127842,True
