seed,seed_index,rho,max_delay,num_agents,eta,budget,squared_parameter_error,updates,update_cost,charged_budget,finite
20260948,18,0.9,8,1,0.018566355334451116,2000,0.07249035024896967,400,5,2000,True
20260948,18,0.9,8,1,0.018566355334451116,8000,0.04187430927836174,1600,5,8000,True
20260948,18,0.9,8,1,0.018566355334451116,32000,0.010928274047919923,6400,5,32000,True
20260948,18,0.9,8,1,0.026749612199056874,2000,0.025352189245689334,400,5,2000,True
20260948,18,0.9,8,1,0.026749612199056874,8000,0.0628218177944968,1600,5,8000,True
20260948,18,0.9,8,1,0.026749612199056874,32000,0.01569342498121195,6400,5,32000,True
20260948,18,0.9,8,1,0.03853969935995983,2000,0.02343063659346261,400,5,2000,True
20260948,18,0.9,8,1,0.03853969935995983,8000,0.10203660642008228,1600,5,8000,True
20260948,18,0.9,8,1,0.03853969935995983,32000,0.03178199905574019,6400,5,32000,True
20260948,18,0.9,8,1,0.05552635364218317,2000,0.03962547267430765,400,5,2000,True
20260948,18,0.9,8,1,0.05552635364218317,8000,0.17830153484290714,1600,5,8000,True
20260948,18,0.9,8,1,0.05552635364218317,32000,0.06873958570042114,6400,5,32000,True
20260948,18,0.9,8,1,0.08,2000,0.075077010753845,400,5,2000,True
20260948,18,0.9,8,1,0.08,8000,0.33405945312977586,1600,5,8000,True
20260948,18,0.9,8,1,0.08,32000,0.12430583205536325,6400,5,32000,True
20260948,18,0.9,8,2,0.001,2000,2.0299771220370886,333,6,1998,True
20260948,18,0.9,8,2,0.001,8000,1.1428877890975002,1333,6,7998,True
20260948,18,0.9,8,2,0.001,32000,0.16609896079090772,5333,6,31998,True
20260948,18,0.9,8,2,0.0014407573116637057,2000,1.8719093074409567,333,6,1998,True
20260948,18,0.9,8,2,0.0014407573116637057,8000,0.8311269917457107,1333,6,7998,True
20260948,18,0.9,8,2,0.0014407573116637057,32000,0.05748423559936177,5333,6,31998,True
20260948,18,0.9,8,2,0.0020757816311124263,2000,1.6680307208770617,333,6,1998,True
20260948,18,0.9,8,2,0.0020757816311124263,8000,0.5348544932697795,1333,6,7998,True
20260948,18,0.9,8,2,0.0020757816311124263,32000,0.01434882996499011,5333,6,31998,True
20260948,18,0.9,8,2,0.002990697562442441,2000,1.4171226517990758,333,6,1998,True
20260948,18,0.9,8,2,0.002990697562442441,8000,0.2962841962560833,1333,6,7998,True
20260948,18,0.9,8,2,0.002990697562442441,32000,0.0042043147266563295,5333,6,31998,True
20260948,18,0.9,8,2,0.004308869380063765,2000,1.127963347981276,333,6,1998,True
20260948,18,0.9,8,2,0.004308869380063765,8000,0.1459169251908211,1333,6,7998,True
20260948,18,0.9,8,2,0.004308869380063765,32000,0.004679145684131471,5333,6,31998,True
20260948,18,0.9,8,2,0.006208035064330728,2000,0.8236112553218401,333,6,1998,True
20260948,18,0.9,8,2,0.006208035064330728,8000,0.08617750824710424,1333,6,7998,True
20260948,18,0.9,8,2,0.006208035064330728,32000,0.010925518653955201,5333,6,31998,True
20260948,18,0.9,8,2,0.008944271909999161,2000,0.5403865623673308,333,6,1998,True
20260948,18,0.9,8,2,0.008944271909999161,8000,0.09360875610183601,1333,6,7998,True
20260948,18,0.9,8,2,0.008944271909999161,32000,0.02782762006446136,5333,6,31998,True
20260948,18,0.9,8,2,0.012886525151839582,2000,0.31691402350245934,333,6,1998,True
20260948,18,0.9,8,2,0.012886525151839582,8000,0.13995025582804213,1333,6,7998,True
20260948,18,0.9,8,2,0.012886525151839582,32000,0.05800895813611734,5333,6,31998,True
20260948,18,0.9,8,2,0.018566355334451116,2000,0.1763658219760489,333,6,1998,True
20260948,18,0.9,8,2,0.018566355334451116,8000,0.2086143149232594,1333,6,7998,True
20260948,18,0.9,8,2,0.018566355334451116,32000,0.09693578920527735,5333,6,31998,True
20260948,18,0.9,8,2,0.026749612199056874,2000,0.11661714987563071,333,6,1998,True
20260948,18,0.9,8,2,0.026749612199056874,8000,0.2982887856513854,1333,6,7998,True
20260948,18,0.9,8,2,0.026749612199056874,32000,0.13850926663296068,5333,6,31998,True
20260948,18,0.9,8,2,0.03853969935995983,2000,0.12030990658102846,333,6,1998,True
20260948,18,0.9,8,2,0.03853969935995983,8000,0.42141422407048357,1333,6,7998,True
20260948,18,0.9,8,2,0.03853969935995983,32000,0.19246825395543243,5333,6,31998,True
20260948,18,0.9,8,2,0.05552635364218317,2000,0.17591997906582865,333,6,1998,True
20260948,18,0.9,8,2,0.05552635364218317,8000,0.5996199487069788,1333,6,7998,True
20260948,18,0.9,8,2,0.05552635364218317,32000,0.30246315841871013,5333,6,31998,True
20260948,18,0.9,8,2,0.08,2000,0.28805700789093003,333,6,1998,True
20260948,18,0.9,8,2,0.08,8000,0.8594916587614972,1333,6,7998,True
20260948,18,0.9,8,2,0.08,32000,0.5154236970594175,5333,6,31998,True
20260948,18,0.9,8,4,0.001,2000,2.1075318758169406,250,8,2000,True
20260948,18,0.9,8,4,0.001,8000,1.3490826165679233,1000,8,8000,True
20260948,18,0.9,8,4,0.001,32000,0.32192338646269,4000,8,32000,True
20260948,18,0.9,8,4,0.0014407573116637057,2000,1.974579423700454,250,8,2000,True
20260948,18,0.9,8,4,0.0014407573116637057,8000,1.042890309126439,1000,8,8000,True
20260948,18,0.9,8,4,0.0014407573116637057,32000,0.15085870006305188,4000,8,32000,True
20260948,18,0.9,8,4,0.0020757816311124263,2000,1.7991234623732655,250,8,2000,True
20260948,18,0.9,8,4,0.0020757816311124263,8000,0.7235757979665999,1000,8,8000,True
20260948,18,0.9,8,4,0.0020757816311124263,32000,0.06203710838988594,4000,8,32000,True
20260948,18,0.9,8,4,0.002990697562442441,2000,1.5762202809001566,250,8,2000,True
20260948,18,0.9,8,4,0.002990697562442441,8000,0.433227784833709,1000,8,8000,True
20260948,18,0.9,8,4,0.002990697562442441,32000,0.03036350372058453,4000,8,32000,True
20260948,18,0.9,8,4,0.004308869380063765,2000,1.3079445127330767,250,8,2000,True
20260948,18,0.9,8,4,0.004308869380063765,8000,0.2178499953355462,1000,8,8000,True
20260948,18,0.9,8,4,0.004308869380063765,32000,0.023170515536428914,4000,8,32000,True
20260948,18,0.9,8,4,0.006208035064330728,2000,1.008767468199794,250,8,2000,True
20260948,18,0.9,8,4,0.006208035064330728,8000,0.10474105072552281,1000,8,8000,True
20260948,18,0.9,8,4,0.006208035064330728,32000,0.021763475169504252,4000,8,32000,True
20260948,18,0.9,8,4,0.008944271909999161,2000,0.7087547998444381,250,8,2000,True
20260948,18,0.9,8,4,0.008944271909999161,8000,0.08560432097155085,1000,8,8000,True
20260948,18,0.9,8,4,0.008944271909999161,32000,0.021335176430144445,4000,8,32000,True
20260948,18,0.9,8,4,0.012886525151839582,2000,0.4485984440331679,250,8,2000,True
20260948,18,0.9,8,4,0.012886525151839582,8000,0.12976396866966347,1000,8,8000,True
20260948,18,0.9,8,4,0.012886525151839582,32000,0.022510401461597707,4000,8,32000,True
20260948,18,0.9,8,4,0.018566355334451116,2000,0.2631841670688334,250,8,2000,True
20260948,18,0.9,8,4,0.018566355334451116,8000,0.220144801551258,1000,8,8000,True
20260948,18,0.9,8,4,0.018566355334451116,32000,0.026310003284075453,4000,8,32000,True
20260948,18,0.9,8,4,0.026749612199056874,2000,0.1640103832015082,250,8,2000,True
20260948,18,0.9,8,4,0.026749612199056874,8000,0.3533890727223092,1000,8,8000,True
20260948,18,0.9,8,4,0.026749612199056874,32000,0.03420861463711813,4000,8,32000,True
20260948,18,0.9,8,4,0.03853969935995983,2000,0.14063841465093516,250,8,2000,True
20260948,18,0.9,8,4,0.03853969935995983,8000,0.5016952985351311,1000,8,8000,True
20260948,18,0.9,8,4,0.03853969935995983,32000,0.05494718841610802,4000,8,32000,True
20260948,18,0.9,8,4,0.05552635364218317,2000,0.17741103821606252,250,8,2000,True
20260948,18,0.9,8,4,0.05552635364218317,8000,0.6419401119415445,1000,8,8000,True
20260948,18,0.9,8,4,0.05552635364218317,32000,0.10902991421907451,4000,8,32000,True
20260948,18,0.9,8,4,0.08,2000,0.2555401041526651,250,8,2000,True
20260948,18,0.9,8,4,0.08,8000,0.8265856504624112,1000,8,8000,True
20260948,18,0.9,8,4,0.08,32000,0.21964902989111568,4000,8,32000,True
20260948,18,0.9,8,8,0.001,2000,2.2221005881478786,166,12,1992,True
20260948,18,0.9,8,8,0.001,8000,1.6541579992588245,666,12,7992,True
20260948,18,0.9,8,8,0.001,32000,0.569435381509644,2666,12,31992,True
20260948,18,0.9,8,8,0.0014407573116637057,2000,2.1294778505273784,166,12,1992,True
20260948,18,0.9,8,8,0.0014407573116637057,8000,1.3975437793915149,666,12,7992,True
20260948,18,0.9,8,8,0.0014407573116637057,32000,0.30914067251592353,2666,12,31992,True
20260948,18,0.9,8,8,0.0020757816311124263,2000,2.002744171575016,166,12,1992,True
20260948,18,0.9,8,8,0.0020757816311124263,8000,1.100357354961474,666,12,7992,True
20260948,18,0.9,8,8,0.0020757816311124263,32000,0.13119719676783304,2666,12,31992,True
20260948,18,0.9,8,8,0.002990697562442441,2000,1.833233873981352,166,12,1992,True
20260948,18,0.9,8,8,0.002990697562442441,8000,0.7852893347769613,666,12,7992,True
20260948,18,0.9,8,8,0.002990697562442441,32000,0.04157232946623039,2666,12,31992,True
20260948,18,0.9,8,8,0.004308869380063765,2000,1.6138044240847473,166,12,1992,True
20260948,18,0.9,8,8,0.004308869380063765,8000,0.49021596543176227,666,12,7992,True
20260948,18,0.9,8,8,0.004308869380063765,32000,0.014710981887694664,2666,12,31992,True
20260948,18,0.9,8,8,0.006208035064330728,2000,1.3428043700675192,166,12,1992,True
20260948,18,0.9,8,8,0.006208035064330728,8000,0.26054533845353606,666,12,7992,True
20260948,18,0.9,8,8,0.006208035064330728,32000,0.015134347135857169,2666,12,31992,True
20260948,18,0.9,8,8,0.008944271909999161,2000,1.0299590236066225,166,12,1992,True
20260948,18,0.9,8,8,0.008944271909999161,8000,0.13335806668579195,666,12,7992,True
20260948,18,0.9,8,8,0.008944271909999161,32000,0.021313088048856288,2666,12,31992,True
20260948,18,0.9,8,8,0.012886525151839582,2000,0.7020560123934788,166,12,1992,True
20260948,18,0.9,8,8,0.012886525151839582,8000,0.1194122373216084,666,12,7992,True
20260948,18,0.9,8,8,0.012886525151839582,32000,0.027437412186845554,2666,12,31992,True
20260948,18,0.9,8,8,0.018566355334451116,2000,0.40257836831857075,166,12,1992,True
20260948,18,0.9,8,8,0.018566355334451116,8000,0.19198183958087356,666,12,7992,True
20260948,18,0.9,8,8,0.018566355334451116,32000,0.03434191257567142,2666,12,31992,True
20260948,18,0.9,8,8,0.026749612199056874,2000,0.17807272065611698,166,12,1992,True
20260948,18,0.9,8,8,0.026749612199056874,8000,0.2950468522573176,666,12,7992,True
20260948,18,0.9,8,8,0.026749612199056874,32000,0.04448551518401604,2666,12,31992,True
20260948,18,0.9,8,8,0.03853969935995983,2000,0.0545109046499404,166,12,1992,True
20260948,18,0.9,8,8,0.03853969935995983,8000,0.3774917230675676,666,12,7992,True
20260948,18,0.9,8,8,0.03853969935995983,32000,0.06206211276204597,2666,12,31992,True
20260948,18,0.9,8,8,0.05552635364218317,2000,0.026546901522907895,166,12,1992,True
20260948,18,0.9,8,8,0.05552635364218317,8000,0.4273625117125742,666,12,7992,True
20260948,18,0.9,8,8,0.05552635364218317,32000,0.08825216354191752,2666,12,31992,True
20260948,18,0.9,8,8,0.08,2000,0.06987712075729252,166,12,1992,True
20260948,18,0.9,8,8,0.08,8000,0.4736146998546001,666,12,7992,True
20260948,18,0.9,8,8,0.08,32000,0.11980114263750088,2666,12,31992,True
20260948,18,0.9,8,16,0.001,2000,2.3198772117146187,100,20,2000,True
20260948,18,0.9,8,16,0.001,8000,1.9494010407570719,400,20,8000,True
20260948,18,0.9,8,16,0.001,32000,1.004797438535706,1600,20,32000,True
20260948,18,0.9,8,16,0.0014407573116637057,2000,2.2660307262601163,100,20,2000,True
20260948,18,0.9,8,16,0.0014407573116637057,8000,1.7664085760014618,400,20,8000,True
20260948,18,0.9,8,16,0.0014407573116637057,32000,0.6888773997204303,1600,20,32000,True
20260948,18,0.9,8,16,0.0020757816311124263,2000,2.1908780458673998,100,20,2000,True
20260948,18,0.9,8,16,0.0020757816311124263,8000,1.5353861118150056,400,20,8000,True
20260948,18,0.9,8,16,0.0020757816311124263,32000,0.4047956162611924,1600,20,32000,True
20260948,18,0.9,8,16,0.002990697562442441,2000,2.0874503888276146,100,20,2000,True
20260948,18,0.9,8,16,0.002990697562442441,8000,1.2595241753592588,400,20,8000,True
20260948,18,0.9,8,16,0.002990697562442441,32000,0.1920376576989324,1600,20,32000,True
20260948,18,0.9,8,16,0.004308869380063765,2000,1.9479617562968687,100,20,2000,True
20260948,18,0.9,8,16,0.004308869380063765,8000,0.9546564452257212,400,20,8000,True
20260948,18,0.9,8,16,0.004308869380063765,32000,0.06810016861899848,1600,20,32000,True
20260948,18,0.9,8,16,0.006208035064330728,2000,1.7652510019653866,100,20,2000,True
20260948,18,0.9,8,16,0.006208035064330728,8000,0.65149442457401,400,20,8000,True
20260948,18,0.9,8,16,0.006208035064330728,32000,0.017780461370294456,1600,20,32000,True
20260948,18,0.9,8,16,0.008944271909999161,2000,1.5357855324011924,100,20,2000,True
20260948,18,0.9,8,16,0.008944271909999161,8000,0.38936938312761327,400,20,8000,True
20260948,18,0.9,8,16,0.008944271909999161,32000,0.007421994452186813,1600,20,32000,True
20260948,18,0.9,8,16,0.012886525151839582,2000,1.2645260738222226,100,20,2000,True
20260948,18,0.9,8,16,0.012886525151839582,8000,0.19951795134538802,400,20,8000,True
20260948,18,0.9,8,16,0.012886525151839582,32000,0.010999776641796263,1600,20,32000,True
20260948,18,0.9,8,16,0.018566355334451116,2000,0.9704655183771812,100,20,2000,True
20260948,18,0.9,8,16,0.018566355334451116,8000,0.08821773122962565,400,20,8000,True
20260948,18,0.9,8,16,0.018566355334451116,32000,0.023060730803520293,1600,20,32000,True
20260948,18,0.9,8,16,0.026749612199056874,2000,0.6884207972975256,100,20,2000,True
20260948,18,0.9,8,16,0.026749612199056874,8000,0.036878429332933164,400,20,8000,True
20260948,18,0.9,8,16,0.026749612199056874,32000,0.05455357321012096,1600,20,32000,True
20260948,18,0.9,8,16,0.03853969935995983,2000,0.460037504987939,100,20,2000,True
20260948,18,0.9,8,16,0.03853969935995983,8000,0.019143391364434097,400,20,8000,True
20260948,18,0.9,8,16,0.03853969935995983,32000,0.12408559739575672,1600,20,32000,True
20260948,18,0.9,8,16,0.05552635364218317,2000,0.3143135342463582,100,20,2000,True
20260948,18,0.9,8,16,0.05552635364218317,8000,0.016984846542623465,400,20,8000,True
20260948,18,0.9,8,16,0.05552635364218317,32000,0.2590369991773947,1600,20,32000,True
20260948,18,0.9,8,16,0.08,2000,0.2616479125034868,100,20,2000,True
20260948,18,0.9,8,16,0.08,8000,0.037781206665592086,400,20,8000,True
20260948,18,0.9,8,16,0.08,32000,0.5028162106498045,1600,20,32000,True
20260948,18,0.9,8,32,0.001,2000,2.3751994100596083,55,36,1980,True
20260948,18,0.9,8,32,0.001,8000,2.1494825149405896,222,36,7992,True
20260948,18,0.9,8,32,0.001,32000,1.444366373762169,888,36,31968,True
20260948,18,0.9,8,32,0.0014407573116637057,2000,2.34409236764726,55,36,1980,True
20260948,18,0.9,8,32,0.0014407573116637057,8000,2.030865285651385,222,36,7992,True
20260948,18,0.9,8,32,0.0014407573116637057,32000,1.1499767635974665,888,36,31968,True
20260948,18,0.9,8,32,0.0020757816311124263,2000,2.300018479535643,55,36,1980,True
20260948,18,0.9,8,32,0.0020757816311124263,8000,1.8723283848470154,222,36,7992,True
20260948,18,0.9,8,32,0.0020757816311124263,32000,0.8315562842153713,888,36,31968,True
20260948,18,0.9,8,32,0.002990697562442441,2000,2.238036800332699,55,36,1980,True
20260948,18,0.9,8,32,0.002990697562442441,8000,1.66728126806694,222,36,7992,True
20260948,18,0.9,8,32,0.002990697562442441,32000,0.5255613989924006,888,36,31968,True
20260948,18,0.9,8,32,0.004308869380063765,2000,2.151811304350693,55,36,1980,True
20260948,18,0.9,8,32,0.004308869380063765,8000,1.414242453391282,222,36,7992,True
20260948,18,0.9,8,32,0.004308869380063765,32000,0.2770575218852779,888,36,31968,True
20260948,18,0.9,8,32,0.006208035064330728,2000,2.033741959534264,55,36,1980,True
20260948,18,0.9,8,32,0.006208035064330728,8000,1.1221415869955214,222,36,7992,True
20260948,18,0.9,8,32,0.006208035064330728,32000,0.12074011141981744,888,36,31968,True
20260948,18,0.9,8,32,0.008944271909999161,2000,1.875778026246887,55,36,1980,True
20260948,18,0.9,8,32,0.008944271909999161,8000,0.815146234053714,222,36,7992,True
20260948,18,0.9,8,32,0.008944271909999161,32000,0.0607596287368731,888,36,31968,True
20260948,18,0.9,8,32,0.012886525151839582,2000,1.671573042198597,55,36,1980,True
20260948,18,0.9,8,32,0.012886525151839582,8000,0.5315276918373243,222,36,7992,True
20260948,18,0.9,8,32,0.012886525151839582,32000,0.06926335951896692,888,36,31968,True
20260948,18,0.9,8,32,0.018566355334451116,2000,1.420821651648387,55,36,1980,True
20260948,18,0.9,8,32,0.018566355334451116,8000,0.31048720793943446,222,36,7992,True
20260948,18,0.9,8,32,0.018566355334451116,32000,0.11345622418738242,888,36,31968,True
20260948,18,0.9,8,32,0.026749612199056874,2000,1.136145516084502,55,36,1980,True
20260948,18,0.9,8,32,0.026749612199056874,8000,0.17217799117586094,222,36,7992,True
20260948,18,0.9,8,32,0.026749612199056874,32000,0.18390481097479872,888,36,31968,True
20260948,18,0.9,8,32,0.03853969935995983,2000,0.8504674821541621,55,36,1980,True
20260948,18,0.9,8,32,0.03853969935995983,8000,0.11619655695781828,222,36,7992,True
20260948,18,0.9,8,32,0.03853969935995983,32000,0.2800289321354056,888,36,31968,True
20260948,18,0.9,8,32,0.05552635364218317,2000,0.6172674302595424,55,36,1980,True
20260948,18,0.9,8,32,0.05552635364218317,8000,0.1502677615553386,222,36,7992,True
20260948,18,0.9,8,32,0.05552635364218317,32000,0.3878878069587469,888,36,31968,True
20260948,18,0.9,8,32,0.08,2000,0.4938504154997294,55,36,1980,True
20260948,18,0.9,8,32,0.08,8000,0.3060289991056046,222,36,7992,True
20260948,18,0.9,8,32,0.08,32000,0.5248953975802998,888,36,31968,True
20260948,18,0.9,32,1,0.001,2000,1.9719397360937672,400,5,2000,True
20260948,18,0.9,32,1,0.001,8000,1.0026155986580512,1600,5,8000,True
20260948,18,0.9,32,1,0.001,32000,0.10030196422944505,6400,5,32000,True
20260948,18,0.9,32,1,0.0014407573116637057,2000,1.7956016420296435,400,5,2000,True
20260948,18,0.9,32,1,0.0014407573116637057,8000,0.6823310058883673,1600,5,8000,True
20260948,18,0.9,32,1,0.0014407573116637057,32000,0.02913036679529206,6400,5,32000,True
20260948,18,0.9,32,1,0.0020757816311124263,2000,1.5713239071965408,400,5,2000,True
20260948,18,0.9,32,1,0.0020757816311124263,8000,0.39327301446296015,1600,5,8000,True
20260948,18,0.9,32,1,0.0020757816311124263,32000,0.006979366367285445,6400,5,32000,True
20260948,18,0.9,32,1,0.002990697562442441,2000,1.3004386641958423,400,5,2000,True
20260948,18,0.9,32,1,0.002990697562442441,8000,0.1774456626486488,1600,5,8000,True
20260948,18,0.9,32,1,0.002990697562442441,32000,0.0037231878503244126,6400,5,32000,True
20260948,18,0.9,32,1,0.004308869380063765,2000,0.9957562597713251,400,5,2000,True
20260948,18,0.9,32,1,0.004308869380063765,8000,0.055451026904475564,1600,5,8000,True
20260948,18,0.9,32,1,0.004308869380063765,32000,0.004726550655050571,6400,5,32000,True
20260948,18,0.9,32,1,0.006208035064330728,2000,0.6846637209754105,400,5,2000,True
20260948,18,0.9,32,1,0.006208035064330728,8000,0.013037376508121862,1600,5,8000,True
20260948,18,0.9,32,1,0.006208035064330728,32000,0.005998167889509879,6400,5,32000,True
20260948,18,0.9,32,1,0.008944271909999161,2000,0.40569137308672654,400,5,2000,True
20260948,18,0.9,32,1,0.008944271909999161,8000,0.013728400203018732,1600,5,8000,True
20260948,18,0.9,32,1,0.008944271909999161,32000,0.007227037856824073,6400,5,32000,True
20260948,18,0.9,32,1,0.012886525151839582,2000,0.19568769828654686,400,5,2000,True
20260948,18,0.9,32,1,0.012886525151839582,8000,0.026938445571501796,1600,5,8000,True
20260948,18,0.9,32,1,0.012886525151839582,32000,0.008895327005941155,6400,5,32000,True
20260948,18,0.9,32,1,0.018566355334451116,2000,0.07249035024896967,400,5,2000,True
20260948,18,0.9,32,1,0.018566355334451116,8000,0.04187430927836174,1600,5,8000,True
20260948,18,0.9,32,1,0.018566355334451116,32000,0.010928274047919923,6400,5,32000,True
20260948,18,0.9,32,1,0.026749612199056874,2000,0.025352189245689334,400,5,2000,True
20260948,18,0.9,32,1,0.026749612199056874,8000,0.0628218177944968,1600,5,8000,True
20260948,18,0.9,32,1,0.026749612199056874,32000,0.01569342498121195,6400,5,32000,True
20260948,18,0.9,32,1,0.03853969935995983,2000,0.02343063659346261,400,5,2000,True
20260948,18,0.9,32,1,0.03853969935995983,8000,0.10203660642008228,1600,5,8000,True
20260948,18,0.9,32,1,0.03853969935995983,32000,0.03178199905574019,6400,5,32000,True
20260948,18,0.9,32,1,0.05552635364218317,2000,0.03962547267430765,400,5,2000,True
20260948,18,0.9,32,1,0.05552635364218317,8000,0.17830153484290714,1600,5,8000,True
20260948,18,0.9,32,1,0.05552635364218317,32000,0.06873958570042114,6400,5,32000,True
20260948,18,0.9,32,1,0.08,2000,0.075077010753845,400,5,2000,True
20260948,18,0.9,32,1,0.08,8000,0.33405945312977586,1600,5,8000,True
20260948,18,0.9,32,1,0.08,32000,0.12430583205536325,6400,5,32000,True
20260948,18,0.9,32,2,0.001,2000,2.0299771220370886,333,6,1998,True
20260948,18,0.9,32,2,0.001,8000,1.1428877890975002,1333,6,7998,True
20260948,18,0.9,32,2,0.001,32000,0.16609896079090772,5333,6,31998,True
20260948,18,0.9,32,2,0.0014407573116637057,2000,1.8719093074409567,333,6,1998,True
20260948,18,0.9,32,2,0.0014407573116637057,8000,0.8311269917457107,1333,6,7998,True
20260948,18,0.9,32,2,0.0014407573116637057,32000,0.05748423559936177,5333,6,31998,True
20260948,18,0.9,32,2,0.0020757816311124263,2000,1.6680307208770617,333,6,1998,True
20260948,18,0.9,32,2,0.0020757816311124263,8000,0.5348544932697795,1333,6,7998,True
20260948,18,0.9,32,2,0.0020757816311124263,32000,0.01434882996499011,5333,6,31998,True
20260948,18,0.9,32,2,0.002990697562442441,2000,1.4171226517990758,333,6,1998,True
20260948,18,0.9,32,2,0.002990697562442441,8000,0.2962841962560833,1333,6,7998,True
20260948,18,0.9,32,2,0.002990697562442441,32000,0.0042043147266563295,5333,6,31998,True
20260948,18,0.9,32,2,0.004308869380063765,2000,1.127963347981276,333,6,1998,True
20260948,18,0.9,32,2,0.004308869380063765,8000,0.1459169251908211,1333,6,7998,True
20260948,18,0.9,32,2,0.004308869380063765,32000,0.004679145684131471,5333,6,31998,True
20260948,18,0.9,32,2,0.006208035064330728,2000,0.8236112553218401,333,6,1998,True
20260948,18,0.9,32,2,0.006208035064330728,8000,0.08617750824710424,1333,6,7998,True
20260948,18,0.9,32,2,0.006208035064330728,32000,0.010925518653955201,5333,6,31998,True
20260948,18,0.9,32,2,0.008944271909999161,2000,0.5403865623673308,333,6,1998,True
20260948,18,0.9,32,2,0.008944271909999161,8000,0.09360875610183601,1333,6,7998,True
20260948,18,0.9,32,2,0.008944271909999161,32000,0.02782762006446136,5333,6,31998,True
20260948,18,0.9,32,2,0.012886525151839582,2000,0.31691402350245934,333,6,1998,True
20260948,18,0.9,32,2,0.012886525151839582,8000,0.13995025582804213,1333,6,7998,True
20260948,18,0.9,32,2,0.012886525151839582,32000,0.05800895813611734,5333,6,31998,True
20260948,18,0.9,32,2,0.018566355334451116,2000,0.1763658219760489,333,6,1998,True
20260948,18,0.9,32,2,0.018566355334451116,8000,0.2086143149232594,1333,6,7998,True
20260948,18,0.9,32,2,0.018566355334451116,32000,0.09693578920527735,5333,6,31998,True
20260948,18,0.9,32,2,0.026749612199056874,2000,0.11661714987563071,333,6,1998,True
20260948,18,0.9,32,2,0.026749612199056874,8000,0.2982887856513854,1333,6,7998,True
20260948,18,0.9,32,2,0.026749612199056874,32000,0.13850926663296068,5333,6,31998,True
20260948,18,0.9,32,2,0.03853969935995983,2000,0.12030990658102846,333,6,1998,True
20260948,18,0.9,32,2,0.03853969935995983,8000,0.42141422407048357,1333,6,7998,True
20260948,18,0.9,32,2,0.03853969935995983,32000,0.19246825395543243,5333,6,31998,True
20260948,18,0.9,32,2,0.05552635364218317,2000,0.17591997906582865,333,6,1998,True
20260948,18,0.9,32,2,0.05552635364218317,8000,0.5996199487069788,1333,6,7998,True
20260948,18,0.9,32,2,0.05552635364218317,32000,0.30246315841871013,5333,6,31998,True
20260948,18,0.9,32,2,0.08,2000,0.28805700789093003,333,6,1998,True
20260948,18,0.9,32,2,0.08,8000,0.8594916587614972,1333,6,7998,True
20260948,18,0.9,32,2,0.08,32000,0.5154236970594175,5333,6,31998,True
20260948,18,0.9,32,4,0.001,2000,2.1074140662683045,250,8,2000,True
20260948,18,0.9,32,4,0.001,8000,1.3487455314470227,1000,8,8000,True
20260948,18,0.9,32,4,0.001,32000,0.3215829204231401,4000,8,32000,True
20260948,18,0.9,32,4,0.0014407573116637057,2000,1.97434897630714,250,8,2000,True
20260948,18,0.9,32,4,0.0014407573116637057,8000,1.0423349540162778,1000,8,8000,True
20260948,18,0.9,32,4,0.0014407573116637057,32000,0.15048390033085063,4000,8,32000,True
20260948,18,0.9,32,4,0.0020757816311124263,2000,1.798684020571167,250,8,2000,True
20260948,18,0.9,32,4,0.0020757816311124263,8000,0.7227440331386409,1000,8,8000,True
20260948,18,0.9,32,4,0.0020757816311124263,32000,0.06168212466008122,4000,8,32000,True
20260948,18,0.9,32,4,0.002990697562442441,2000,1.5754118298017916,250,8,2000,True
20260948,18,0.9,32,4,0.002990697562442441,8000,0.4321402805330515,1000,8,8000,True
20260948,18,0.9,32,4,0.002990697562442441,32000,0.03005575668442219,4000,8,32000,True
20260948,18,0.9,32,4,0.004308869380063765,2000,1.3065294631412612,250,8,2000,True
20260948,18,0.9,32,4,0.004308869380063765,8000,0.21669319455738079,1000,8,8000,True
20260948,18,0.9,32,4,0.004308869380063765,32000,0.022867050994217968,4000,8,32000,True
20260948,18,0.9,32,4,0.006208035064330728,2000,1.0064523662113973,250,8,2000,True
20260948,18,0.9,32,4,0.006208035064330728,8000,0.10390874027077916,1000,8,8000,True
20260948,18,0.9,32,4,0.006208035064330728,32000,0.02136377338908585,4000,8,32000,True
20260948,18,0.9,32,4,0.008944271909999161,2000,0.705284105485339,250,8,2000,True
20260948,18,0.9,32,4,0.008944271909999161,8000,0.0856171347480304,1000,8,8000,True
20260948,18,0.9,32,4,0.008944271909999161,32000,0.020741725526371046,4000,8,32000,True
20260948,18,0.9,32,4,0.012886525151839582,2000,0.44390593885115265,250,8,2000,True
20260948,18,0.9,32,4,0.012886525151839582,8000,0.1312069491234111,1000,8,8000,True
20260948,18,0.9,32,4,0.012886525151839582,32000,0.021667125230509697,4000,8,32000,True
20260948,18,0.9,32,4,0.018566355334451116,2000,0.2574477679363336,250,8,2000,True
20260948,18,0.9,32,4,0.018566355334451116,8000,0.22412723592043418,1000,8,8000,True
20260948,18,0.9,32,4,0.018566355334451116,32000,0.025239737490461732,4000,8,32000,True
20260948,18,0.9,32,4,0.026749612199056874,2000,0.15740541255464446,250,8,2000,True
20260948,18,0.9,32,4,0.026749612199056874,8000,0.3624597025826894,1000,8,8000,True
20260948,18,0.9,32,4,0.026749612199056874,32000,0.033175259633950155,4000,8,32000,True
