cell_id,task,budget_regime,delay,rho,noise_scale,initial_error_energy,fixed_q,fixed_eta,fixed_risk,oracle_q,oracle_eta,oracle_updates,oracle_risk,oracle_to_fixed_ratio,q_only_risk,eta_only_risk
coupled-environment_binding-D4-R0-N0.1-E10,coupled,environment_binding,4,0.0,0.1,10.0,1,0.0075,0.001687846438831465,2,0.0175,554,0.001400422617330712,0.8297097325395649,0.001687846438831465,0.0014826675137420515
coupled-environment_binding-D4-R0-N1-E0.1,coupled,environment_binding,4,0.0,1.0,0.1,1,0.0075,0.010875228961620829,2,0.0075,554,0.006185843513719378,0.5688012211558485,0.006185843513719378,0.007340239617914216
coupled-environment_binding-D4-R0-N1-E1,coupled,environment_binding,4,0.0,1.0,1.0,1,0.0075,0.010929312163663116,1,0.005,1112,0.008767827472425122,0.8022304918305544,0.010929312163663116,0.008767827472425122
coupled-environment_binding-D4-R0-N1-E10,coupled,environment_binding,4,0.0,1.0,10.0,1,0.0075,0.011470144184085984,1,0.0075,1112,0.011470144184085984,1.0,0.011470144184085984,0.011470144184085984
coupled-environment_binding-D4-R0-N10-E0.1,coupled,environment_binding,4,0.0,10.0,0.1,1,0.0075,0.10869820641416555,8,0.0125,135,0.03417269601346782,0.3143814156717717,0.03434858753341356,0.07197480832463166
coupled-environment_binding-D4-R0-N10-E1,coupled,environment_binding,4,0.0,10.0,1.0,1,0.0075,0.10875228961620784,2,0.0075,554,0.06185843513719362,0.5688012211558494,0.06185843513719362,0.07340239617914257
coupled-environment_binding-D4-R0-N10-E10,coupled,environment_binding,4,0.0,10.0,10.0,1,0.0075,0.1092931216366307,1,0.005,1112,0.08767827472425166,0.8022304918305618,0.1092931216366307,0.08767827472425166
coupled-environment_binding-D4-R0.3-N0.1-E0.1,coupled,environment_binding,4,0.3,0.1,0.1,1,0.0075,0.0010929312163663115,1,0.005,1112,0.0008767827472425194,0.802230491830561,0.0010929312163663115,0.0008767827472425194
coupled-environment_binding-D4-R0.3-N0.1-E1,coupled,environment_binding,4,0.3,0.1,1.0,1,0.0075,0.001147014418408598,1,0.0075,1112,0.001147014418408598,1.0,0.001147014418408598,0.001147014418408598
coupled-environment_binding-D4-R0.3-N0.1-E10,coupled,environment_binding,4,0.3,0.1,10.0,1,0.0075,0.001687846438831465,1,0.01,1112,0.0014826675137420515,0.8784374452740714,0.001687846438831465,0.0014826675137420515
coupled-environment_binding-D4-R0.3-N1-E0.1,coupled,environment_binding,4,0.3,1.0,0.1,1,0.0075,0.010875228961620829,1,0.005,1112,0.007340239617914216,0.6749503522011583,0.007808016528706692,0.007340239617914216
coupled-environment_binding-D4-R0.3-N1-E1,coupled,environment_binding,4,0.3,1.0,1.0,1,0.0075,0.010929312163663116,1,0.005,1112,0.008767827472425122,0.8022304918305544,0.010929312163663116,0.008767827472425122
coupled-environment_binding-D4-R0.3-N1-E10,coupled,environment_binding,4,0.3,1.0,10.0,1,0.0075,0.011470144184085984,1,0.0075,1112,0.011470144184085984,1.0,0.011470144184085984,0.011470144184085984
coupled-environment_binding-D4-R0.3-N10-E0.1,coupled,environment_binding,4,0.3,10.0,0.1,1,0.0075,0.10869820641416555,4,0.005,275,0.0489515130709973,0.45034333763043527,0.05725191186075995,0.07197480832463166
coupled-environment_binding-D4-R0.3-N10-E1,coupled,environment_binding,4,0.3,10.0,1.0,1,0.0075,0.10875228961620784,1,0.005,1112,0.07340239617914257,0.674950352201165,0.07808016528706697,0.07340239617914257
coupled-environment_binding-D4-R0.3-N10-E10,coupled,environment_binding,4,0.3,10.0,10.0,1,0.0075,0.1092931216366307,1,0.005,1112,0.08767827472425166,0.8022304918305618,0.1092931216366307,0.08767827472425166
coupled-environment_binding-D4-R0.6-N0.1-E0.1,coupled,environment_binding,4,0.6,0.1,0.1,1,0.0075,0.0010929312163663115,1,0.005,1112,0.0008767827472425194,0.802230491830561,0.0010929312163663115,0.0008767827472425194
coupled-environment_binding-D4-R0.6-N0.1-E1,coupled,environment_binding,4,0.6,0.1,1.0,1,0.0075,0.001147014418408598,1,0.0075,1112,0.001147014418408598,1.0,0.001147014418408598,0.001147014418408598
coupled-environment_binding-D4-R0.6-N0.1-E10,coupled,environment_binding,4,0.6,0.1,10.0,1,0.0075,0.001687846438831465,1,0.01,1112,0.0014826675137420515,0.8784374452740714,0.001687846438831465,0.0014826675137420515
coupled-environment_binding-D4-R0.6-N1-E0.1,coupled,environment_binding,4,0.6,1.0,0.1,1,0.0075,0.010875228961620829,1,0.005,1112,0.007340239617914216,0.6749503522011583,0.009430189543693927,0.007340239617914216
coupled-environment_binding-D4-R0.6-N1-E1,coupled,environment_binding,4,0.6,1.0,1.0,1,0.0075,0.010929312163663116,1,0.005,1112,0.008767827472425122,0.8022304918305544,0.010929312163663116,0.008767827472425122
coupled-environment_binding-D4-R0.6-N1-E10,coupled,environment_binding,4,0.6,1.0,10.0,1,0.0075,0.011470144184085984,1,0.0075,1112,0.011470144184085984,1.0,0.011470144184085984,0.011470144184085984
coupled-environment_binding-D4-R0.6-N10-E0.1,coupled,environment_binding,4,0.6,10.0,0.1,1,0.0075,0.10869820641416555,2,0.005,554,0.05992975992419596,0.5513408353386217,0.0801552361881066,0.07197480832463166
coupled-environment_binding-D4-R0.6-N10-E1,coupled,environment_binding,4,0.6,10.0,1.0,1,0.0075,0.10875228961620784,1,0.005,1112,0.07340239617914257,0.674950352201165,0.09430189543693922,0.07340239617914257
coupled-environment_binding-D4-R0.6-N10-E10,coupled,environment_binding,4,0.6,10.0,10.0,1,0.0075,0.1092931216366307,1,0.005,1112,0.08767827472425166,0.8022304918305618,0.1092931216366307,0.08767827472425166
coupled-environment_binding-D4-R0.9-N0.1-E0.1,coupled,environment_binding,4,0.9,0.1,0.1,1,0.0075,0.0010929312163663115,1,0.005,1112,0.0008767827472425194,0.802230491830561,0.0010929312163663115,0.0008767827472425194
coupled-environment_binding-D4-R0.9-N0.1-E1,coupled,environment_binding,4,0.9,0.1,1.0,1,0.0075,0.001147014418408598,1,0.0075,1112,0.001147014418408598,1.0,0.001147014418408598,0.001147014418408598
coupled-environment_binding-D4-R0.9-N0.1-E10,coupled,environment_binding,4,0.9,0.1,10.0,1,0.0075,0.001687846438831465,1,0.01,1112,0.0014826675137420515,0.8784374452740714,0.001687846438831465,0.0014826675137420515
coupled-environment_binding-D4-R0.9-N1-E0.1,coupled,environment_binding,4,0.9,1.0,0.1,1,0.0075,0.010875228961620829,1,0.005,1112,0.007340239617914216,0.6749503522011583,0.010875228961620829,0.007340239617914216
coupled-environment_binding-D4-R0.9-N1-E1,coupled,environment_binding,4,0.9,1.0,1.0,1,0.0075,0.010929312163663116,1,0.005,1112,0.008767827472425122,0.8022304918305544,0.010929312163663116,0.008767827472425122
coupled-environment_binding-D4-R0.9-N1-E10,coupled,environment_binding,4,0.9,1.0,10.0,1,0.0075,0.011470144184085984,1,0.0075,1112,0.011470144184085984,1.0,0.011470144184085984,0.011470144184085984
coupled-environment_binding-D4-R0.9-N10-E0.1,coupled,environment_binding,4,0.9,10.0,0.1,1,0.0075,0.10869820641416555,2,0.005,554,0.07041934954493911,0.6478427921489794,0.10305856051545392,0.07197480832463166
coupled-environment_binding-D4-R0.9-N10-E1,coupled,environment_binding,4,0.9,10.0,1.0,1,0.0075,0.10875228961620784,1,0.005,1112,0.07340239617914257,0.674950352201165,0.10875228961620784,0.07340239617914257
coupled-environment_binding-D4-R0.9-N10-E10,coupled,environment_binding,4,0.9,10.0,10.0,1,0.0075,0.1092931216366307,1,0.005,1112,0.08767827472425166,0.8022304918305618,0.1092931216366307,0.08767827472425166
coupled-environment_binding-D8-R0-N0.1-E0.1,coupled,environment_binding,8,0.0,0.1,0.1,1,0.0075,0.001115505065148208,1,0.005,1108,0.0008789283456879818,0.7879196367173876,0.001115505065148208,0.0008789283456879818
coupled-environment_binding-D8-R0-N0.1-E1,coupled,environment_binding,8,0.0,0.1,1.0,1,0.0075,0.0011624982448969882,1,0.0075,1108,0.0011624982448969882,1.0,0.0011624982448969882,0.0011624982448969882
coupled-environment_binding-D8-R0-N0.1-E10,coupled,environment_binding,8,0.0,0.1,10.0,1,0.0075,0.00163243004238479,2,0.0175,550,0.0014343773364924781,0.8786761449189088,0.00163243004238479,0.0015194968391384173
coupled-environment_binding-D8-R0-N1-E0.1,coupled,environment_binding,8,0.0,1.0,0.1,1,0.0075,0.011108057471733303,2,0.0075,550,0.00626430446032454,0.5639423883307526,0.00626430446032454,0.007434908704111284
coupled-environment_binding-D8-R0-N1-E1,coupled,environment_binding,8,0.0,1.0,1.0,1,0.0075,0.011155050651482083,1,0.005,1108,0.008789283456879755,0.7879196367173816,0.011155050651482083,0.008789283456879755
coupled-environment_binding-D8-R0-N1-E10,coupled,environment_binding,8,0.0,1.0,10.0,1,0.0075,0.011624982448969885,1,0.0075,1108,0.011624982448969885,1.0,0.011624982448969885,0.011624982448969885
coupled-environment_binding-D8-R0-N10-E0.1,coupled,environment_binding,8,0.0,10.0,0.1,1,0.0075,0.11103358153758378,4,0.0075,271,0.03485483021538795,0.3139125094653452,0.03485483021538795,0.07299471228834484
coupled-environment_binding-D8-R0-N10-E1,coupled,environment_binding,8,0.0,10.0,1.0,1,0.0075,0.11108057471733256,2,0.0075,550,0.06264304460324521,0.5639423883307533,0.06264304460324521,0.0743490870411133
coupled-environment_binding-D8-R0-N10-E10,coupled,environment_binding,8,0.0,10.0,10.0,1,0.0075,0.11155050651482036,1,0.005,1108,0.08789283456879808,0.7879196367173897,0.11155050651482036,0.08789283456879808
coupled-environment_binding-D8-R0.3-N0.1-E0.1,coupled,environment_binding,8,0.3,0.1,0.1,1,0.0075,0.001115505065148208,1,0.005,1108,0.0008789283456879818,0.7879196367173876,0.001115505065148208,0.0008789283456879818
coupled-environment_binding-D8-R0.3-N0.1-E1,coupled,environment_binding,8,0.3,0.1,1.0,1,0.0075,0.0011624982448969882,1,0.0075,1108,0.0011624982448969882,1.0,0.0011624982448969882,0.0011624982448969882
coupled-environment_binding-D8-R0.3-N0.1-E10,coupled,environment_binding,8,0.3,0.1,10.0,1,0.0075,0.00163243004238479,1,0.01,1108,0.0015194968391384173,0.9308189629483966,0.00163243004238479,0.0015194968391384173
coupled-environment_binding-D8-R0.3-N1-E0.1,coupled,environment_binding,8,0.3,1.0,0.1,1,0.0075,0.011108057471733303,1,0.005,1108,0.007434908704111284,0.669325732517221,0.007921809335201707,0.007434908704111284
coupled-environment_binding-D8-R0.3-N1-E1,coupled,environment_binding,8,0.3,1.0,1.0,1,0.0075,0.011155050651482083,1,0.005,1108,0.008789283456879755,0.7879196367173816,0.011155050651482083,0.008789283456879755
coupled-environment_binding-D8-R0.3-N1-E10,coupled,environment_binding,8,0.3,1.0,10.0,1,0.0075,0.011624982448969885,1,0.0075,1108,0.011624982448969885,1.0,0.011624982448969885,0.011624982448969885
coupled-environment_binding-D8-R0.3-N10-E0.1,coupled,environment_binding,8,0.3,10.0,0.1,1,0.0075,0.11103358153758378,4,0.005,271,0.04945364587478882,0.44539359345126817,0.05827397756308819,0.07299471228834484
coupled-environment_binding-D8-R0.3-N10-E1,coupled,environment_binding,8,0.3,10.0,1.0,1,0.0075,0.11108057471733256,1,0.005,1108,0.0743490870411133,0.6693257325172282,0.07921809335201707,0.0743490870411133
coupled-environment_binding-D8-R0.3-N10-E10,coupled,environment_binding,8,0.3,10.0,10.0,1,0.0075,0.11155050651482036,1,0.005,1108,0.08789283456879808,0.7879196367173897,0.11155050651482036,0.08789283456879808
coupled-environment_binding-D8-R0.6-N0.1-E0.1,coupled,environment_binding,8,0.6,0.1,0.1,1,0.0075,0.001115505065148208,1,0.005,1108,0.0008789283456879818,0.7879196367173876,0.001115505065148208,0.0008789283456879818
coupled-environment_binding-D8-R0.6-N0.1-E1,coupled,environment_binding,8,0.6,0.1,1.0,1,0.0075,0.0011624982448969882,1,0.0075,1108,0.0011624982448969882,1.0,0.0011624982448969882,0.0011624982448969882
coupled-environment_binding-D8-R0.6-N0.1-E10,coupled,environment_binding,8,0.6,0.1,10.0,1,0.0075,0.00163243004238479,1,0.01,1108,0.0015194968391384173,0.9308189629483966,0.00163243004238479,0.0015194968391384173
coupled-environment_binding-D8-R0.6-N1-E0.1,coupled,environment_binding,8,0.6,1.0,0.1,1,0.0075,0.011108057471733303,1,0.005,1108,0.007434908704111284,0.669325732517221,0.009579314210078793,0.007434908704111284
coupled-environment_binding-D8-R0.6-N1-E1,coupled,environment_binding,8,0.6,1.0,1.0,1,0.0075,0.011155050651482083,1,0.005,1108,0.008789283456879755,0.7879196367173816,0.011155050651482083,0.008789283456879755
coupled-environment_binding-D8-R0.6-N1-E10,coupled,environment_binding,8,0.6,1.0,10.0,1,0.0075,0.011624982448969885,1,0.0075,1108,0.011624982448969885,1.0,0.011624982448969885,0.011624982448969885
coupled-environment_binding-D8-R0.6-N10-E0.1,coupled,environment_binding,8,0.6,10.0,0.1,1,0.0075,0.11103358153758378,2,0.005,550,0.06070123768135907,0.5466926027312944,0.08169312491078884,0.07299471228834484
coupled-environment_binding-D8-R0.6-N10-E1,coupled,environment_binding,8,0.6,10.0,1.0,1,0.0075,0.11108057471733256,1,0.005,1108,0.0743490870411133,0.6693257325172282,0.09579314210078785,0.0743490870411133
coupled-environment_binding-D8-R0.6-N10-E10,coupled,environment_binding,8,0.6,10.0,10.0,1,0.0075,0.11155050651482036,1,0.005,1108,0.08789283456879808,0.7879196367173897,0.11155050651482036,0.08789283456879808
coupled-environment_binding-D8-R0.9-N0.1-E0.1,coupled,environment_binding,8,0.9,0.1,0.1,1,0.0075,0.001115505065148208,1,0.005,1108,0.0008789283456879818,0.7879196367173876,0.001115505065148208,0.0008789283456879818
coupled-environment_binding-D8-R0.9-N0.1-E1,coupled,environment_binding,8,0.9,0.1,1.0,1,0.0075,0.0011624982448969882,1,0.0075,1108,0.0011624982448969882,1.0,0.0011624982448969882,0.0011624982448969882
coupled-environment_binding-D8-R0.9-N0.1-E10,coupled,environment_binding,8,0.9,0.1,10.0,1,0.0075,0.00163243004238479,1,0.01,1108,0.0015194968391384173,0.9308189629483966,0.00163243004238479,0.0015194968391384173
coupled-environment_binding-D8-R0.9-N1-E0.1,coupled,environment_binding,8,0.9,1.0,0.1,1,0.0075,0.011108057471733303,1,0.005,1108,0.007434908704111284,0.669325732517221,0.011108057471733303,0.007434908704111284
coupled-environment_binding-D8-R0.9-N1-E1,coupled,environment_binding,8,0.9,1.0,1.0,1,0.0075,0.011155050651482083,1,0.005,1108,0.008789283456879755,0.7879196367173816,0.011155050651482083,0.008789283456879755
coupled-environment_binding-D8-R0.9-N1-E10,coupled,environment_binding,8,0.9,1.0,10.0,1,0.0075,0.011624982448969885,1,0.0075,1108,0.011624982448969885,1.0,0.011624982448969885,0.011624982448969885
coupled-environment_binding-D8-R0.9-N10-E0.1,coupled,environment_binding,8,0.9,10.0,0.1,1,0.0075,0.11103358153758378,2,0.005,550,0.07134618830461233,0.6425640541952827,0.10392485233842919,0.07299471228834484
coupled-environment_binding-D8-R0.9-N10-E1,coupled,environment_binding,8,0.9,10.0,1.0,1,0.0075,0.11108057471733256,1,0.005,1108,0.0743490870411133,0.6693257325172282,0.11108057471733256,0.0743490870411133
coupled-environment_binding-D8-R0.9-N10-E10,coupled,environment_binding,8,0.9,10.0,10.0,1,0.0075,0.11155050651482036,1,0.005,1108,0.08789283456879808,0.7879196367173897,0.11155050651482036,0.08789283456879808
coupled-message_binding-D0-R0-N0.1-E0.1,coupled,message_binding,0,0.0,0.1,0.1,2,0.02,0.006565268601937032,2,0.02,128,0.006565268601937032,1.0,0.006565268601937032,0.006565268601937032
coupled-message_binding-D0-R0-N0.1-E1,coupled,message_binding,0,0.0,0.1,1.0,2,0.02,0.05328862464547303,1,0.02,132,0.05011195189515324,0.9403874134216438,0.05011195189515324,0.05328862464547303
coupled-message_binding-D0-R0-N0.1-E10,coupled,message_binding,0,0.0,0.1,10.0,2,0.02,0.5205221850808327,1,0.02,132,0.4763062315791182,0.9150546225136434,0.4763062315791182,0.5205221850808327
coupled-message_binding-D0-R0-N1-E0.1,coupled,message_binding,0,0.0,1.0,0.1,2,0.02,0.01892932997583417,8,0.02,109,0.011394867984560898,0.6019689021802661,0.011394867984560898,0.01892932997583417
coupled-message_binding-D0-R0-N1-E1,coupled,message_binding,0,0.0,1.0,1.0,2,0.02,0.06565268601937016,2,0.02,128,0.06565268601937016,1.0,0.06565268601937016,0.06565268601937016
coupled-message_binding-D0-R0-N1-E10,coupled,message_binding,0,0.0,1.0,10.0,2,0.02,0.5328862464547298,1,0.02,132,0.5011195189515318,0.9403874134216436,0.5011195189515318,0.5328862464547298
coupled-message_binding-D0-R0-N10-E0.1,coupled,message_binding,0,0.0,10.0,0.1,2,0.02,0.14256994371480572,32,0.02,68,0.028148800903436726,0.19743853557061836,0.028148800903436726,0.06843972077825344
coupled-message_binding-D0-R0-N10-E1,coupled,message_binding,0,0.0,10.0,1.0,2,0.02,0.18929329975834172,8,0.02,109,0.11394867984560889,0.6019689021802656,0.11394867984560889,0.18929329975834172
coupled-message_binding-D0-R0-N10-E10,coupled,message_binding,0,0.0,10.0,10.0,2,0.02,0.6565268601937013,2,0.02,128,0.6565268601937013,1.0,0.6565268601937013,0.6565268601937013
coupled-message_binding-D0-R0.3-N0.1-E0.1,coupled,message_binding,0,0.3,0.1,0.1,2,0.02,0.006977403981066933,2,0.02,128,0.006977403981066933,1.0,0.006977403981066933,0.006977403981066933
coupled-message_binding-D0-R0.3-N0.1-E1,coupled,message_binding,0,0.3,0.1,1.0,2,0.02,0.05370076002460293,1,0.02,132,0.05011195189515324,0.9331702544283268,0.05011195189515324,0.05370076002460293
coupled-message_binding-D0-R0.3-N0.1-E10,coupled,message_binding,0,0.3,0.1,10.0,2,0.02,0.5209343204599626,1,0.02,132,0.4763062315791182,0.9143306802257919,0.4763062315791182,0.5209343204599626
coupled-message_binding-D0-R0.3-N1-E0.1,coupled,message_binding,0,0.3,1.0,0.1,2,0.02,0.023050683767133207,8,0.02,109,0.01844849306042036,0.8003447206509824,0.01844849306042036,0.02284712324688574
coupled-message_binding-D0-R0.3-N1-E1,coupled,message_binding,0,0.3,1.0,1.0,2,0.02,0.06977403981066921,2,0.02,128,0.06977403981066921,1.0,0.06977403981066921,0.06977403981066921
coupled-message_binding-D0-R0.3-N1-E10,coupled,message_binding,0,0.3,1.0,10.0,2,0.02,0.5370076002460289,1,0.02,132,0.5011195189515318,0.9331702544283265,0.5011195189515318,0.5370076002460289
coupled-message_binding-D0-R0.3-N10-E0.1,coupled,message_binding,0,0.3,10.0,0.1,2,0.02,0.18378348162779642,8,0.0075,109,0.06659557466151178,0.3623588696419575,0.09773831798581153,0.07467124103519793
coupled-message_binding-D0-R0.3-N10-E1,coupled,message_binding,0,0.3,10.0,1.0,2,0.02,0.23050683767133243,8,0.02,109,0.1844849306042038,0.8003447206509819,0.1844849306042038,0.22847123246885748
coupled-message_binding-D0-R0.3-N10-E10,coupled,message_binding,0,0.3,10.0,10.0,2,0.02,0.6977403981066921,2,0.02,128,0.6977403981066921,1.0,0.6977403981066921,0.6977403981066921
coupled-message_binding-D0-R0.6-N0.1-E0.1,coupled,message_binding,0,0.6,0.1,0.1,2,0.02,0.007389539360196835,2,0.02,128,0.007389539360196835,1.0,0.007389539360196835,0.007389539360196835
coupled-message_binding-D0-R0.6-N0.1-E1,coupled,message_binding,0,0.6,0.1,1.0,2,0.02,0.05411289540373283,1,0.02,132,0.05011195189515324,0.926063030286426,0.05011195189515324,0.05411289540373283
coupled-message_binding-D0-R0.6-N0.1-E10,coupled,message_binding,0,0.6,0.1,10.0,2,0.02,0.5213464558390924,1,0.02,132,0.4763062315791182,0.9136078825212627,0.4763062315791182,0.5213464558390924
coupled-message_binding-D0-R0.6-N1-E0.1,coupled,message_binding,0,0.6,1.0,0.1,2,0.02,0.027172037558432328,4,0.0175,121,0.025011990123150328,0.9205047677916347,0.025197814960198604,0.026385516185099517
coupled-message_binding-D0-R0.6-N1-E1,coupled,message_binding,0,0.6,1.0,1.0,2,0.02,0.07389539360196833,2,0.02,128,0.07389539360196833,1.0,0.07389539360196833,0.07389539360196833
coupled-message_binding-D0-R0.6-N1-E10,coupled,message_binding,0,0.6,1.0,10.0,2,0.02,0.541128954037328,1,0.02,132,0.5011195189515318,0.9260630302864256,0.5011195189515318,0.541128954037328
coupled-message_binding-D0-R0.6-N10-E0.1,coupled,message_binding,0,0.6,10.0,0.1,2,0.02,0.22499701954078652,8,0.005,109,0.07759320338702543,0.34486324994611606,0.16732783506818638,0.08090276129214255
coupled-message_binding-D0-R0.6-N10-E1,coupled,message_binding,0,0.6,10.0,1.0,2,0.02,0.2717203755843225,4,0.0175,121,0.25011990123150335,0.9205047677916377,0.2519781496019855,0.2638551618509945
coupled-message_binding-D0-R0.6-N10-E10,coupled,message_binding,0,0.6,10.0,10.0,2,0.02,0.7389539360196822,2,0.02,128,0.7389539360196822,1.0,0.7389539360196822,0.7389539360196822
coupled-message_binding-D0-R0.9-N0.1-E0.1,coupled,message_binding,0,0.9,0.1,0.1,2,0.02,0.007801674739326747,1,0.02,132,0.007492523926756712,0.9603737885903312,0.007492523926756712,0.007801674739326747
coupled-message_binding-D0-R0.9-N0.1-E1,coupled,message_binding,0,0.9,0.1,1.0,2,0.02,0.05452503078286274,1,0.02,132,0.05011195189515324,0.9190632481202278,0.05011195189515324,0.05452503078286274
coupled-message_binding-D0-R0.9-N0.1-E10,coupled,message_binding,0,0.9,0.1,10.0,2,0.02,0.5217585912182224,1,0.02,132,0.4763062315791182,0.912886226687748,0.4763062315791182,0.5217585912182224
coupled-message_binding-D0-R0.9-N1-E0.1,coupled,message_binding,0,0.9,1.0,0.1,2,0.02,0.031293391349731324,2,0.015,128,0.02953907136743385,0.9439396017295986,0.031293391349731324,0.02953907136743385
coupled-message_binding-D0-R0.9-N1-E1,coupled,message_binding,0,0.9,1.0,1.0,2,0.02,0.07801674739326732,1,0.02,132,0.07492523926756692,0.9603737885903304,0.07492523926756692,0.07801674739326732
coupled-message_binding-D0-R0.9-N1-E10,coupled,message_binding,0,0.9,1.0,10.0,2,0.02,0.5452503078286269,1,0.02,132,0.5011195189515318,0.9190632481202277,0.5011195189515318,0.5452503078286269
coupled-message_binding-D0-R0.9-N10-E0.1,coupled,message_binding,0,0.9,10.0,0.1,2,0.02,0.2662105574537769,4,0.005,121,0.08675365488531528,0.32588360024143154,0.23691735215056153,0.08713428154908714
coupled-message_binding-D0-R0.9-N10-E1,coupled,message_binding,0,0.9,10.0,1.0,2,0.02,0.3129339134973129,2,0.015,128,0.29539071367433833,0.943939601729599,0.3129339134973129,0.29539071367433833
coupled-message_binding-D0-R0.9-N10-E10,coupled,message_binding,0,0.9,10.0,10.0,2,0.02,0.7801674739326726,1,0.02,132,0.7492523926756691,0.9603737885903311,0.7492523926756691,0.7801674739326726
coupled-message_binding-D4-R0-N0.1-E0.1,coupled,message_binding,4,0.0,0.1,0.1,2,0.02,0.006410428031445217,2,0.02,124,0.006410428031445217,1.0,0.006410428031445217,0.006410428031445217
coupled-message_binding-D4-R0-N0.1-E1,coupled,message_binding,4,0.0,0.1,1.0,2,0.02,0.05098689281626389,1,0.02,128,0.047899555293005505,0.939448408154937,0.047899555293005505,0.05098689281626389
coupled-message_binding-D4-R0-N0.1-E10,coupled,message_binding,4,0.0,0.1,10.0,2,0.02,0.49675154066445093,1,0.02,128,0.4526728280284918,0.9112660776512141,0.4526728280284918,0.49675154066445093
coupled-message_binding-D4-R0-N1-E0.1,coupled,message_binding,4,0.0,1.0,0.1,2,0.02,0.019527815529633452,8,0.02,105,0.011398158811307015,0.5836883697518708,0.011398158811307015,0.019527815529633452
coupled-message_binding-D4-R0-N1-E1,coupled,message_binding,4,0.0,1.0,1.0,2,0.02,0.06410428031445213,2,0.02,124,0.06410428031445213,1.0,0.06410428031445213,0.06410428031445213
coupled-message_binding-D4-R0-N1-E10,coupled,message_binding,4,0.0,1.0,10.0,2,0.02,0.5098689281626392,1,0.02,128,0.4789955529300552,0.9394484081549368,0.4789955529300552,0.5098689281626392
coupled-message_binding-D4-R0-N10-E0.1,coupled,message_binding,4,0.0,10.0,0.1,2,0.02,0.150701690511516,32,0.02,64,0.029017882013285447,0.19255180160748112,0.029017882013285447,0.06922815373242934
coupled-message_binding-D4-R0-N10-E1,coupled,message_binding,4,0.0,10.0,1.0,2,0.02,0.19527815529633466,8,0.02,105,0.1139815881130701,0.5836883697518701,0.1139815881130701,0.19527815529633466
coupled-message_binding-D4-R0-N10-E10,coupled,message_binding,4,0.0,10.0,10.0,2,0.02,0.6410428031445217,2,0.02,124,0.6410428031445217,1.0,0.6410428031445217,0.6410428031445217
coupled-message_binding-D4-R0.3-N0.1-E0.1,coupled,message_binding,4,0.3,0.1,0.1,2,0.02,0.006847674281384818,2,0.02,124,0.006847674281384818,1.0,0.006847674281384818,0.006847674281384818
coupled-message_binding-D4-R0.3-N0.1-E1,coupled,message_binding,4,0.3,0.1,1.0,2,0.02,0.051424139066203495,1,0.02,128,0.047899555293005505,0.9314605195692156,0.047899555293005505,0.051424139066203495
coupled-message_binding-D4-R0.3-N0.1-E10,coupled,message_binding,4,0.3,0.1,10.0,2,0.02,0.49718878691439056,1,0.02,128,0.4526728280284918,0.9104646764820064,0.4526728280284918,0.49718878691439056
coupled-message_binding-D4-R0.3-N1-E0.1,coupled,message_binding,4,0.3,1.0,0.1,2,0.02,0.023900278029029533,8,0.02,105,0.018883587623350385,0.7900990775259676,0.018883587623350385,0.02347970227889927
coupled-message_binding-D4-R0.3-N1-E1,coupled,message_binding,4,0.3,1.0,1.0,2,0.02,0.0684767428138482,2,0.02,124,0.0684767428138482,1.0,0.0684767428138482,0.0684767428138482
coupled-message_binding-D4-R0.3-N1-E10,coupled,message_binding,4,0.3,1.0,10.0,2,0.02,0.5142413906620352,1,0.02,128,0.4789955529300552,0.9314605195692154,0.4789955529300552,0.5142413906620352
coupled-message_binding-D4-R0.3-N10-E0.1,coupled,message_binding,4,0.3,10.0,0.1,2,0.02,0.19442631550547707,8,0.0075,105,0.06769308942864416,0.3481683498072421,0.10256649214382826,0.0754833125637775
coupled-message_binding-D4-R0.3-N10-E1,coupled,message_binding,4,0.3,10.0,1.0,2,0.02,0.23900278029029573,8,0.02,105,0.18883587623350406,0.7900990775259672,0.18883587623350406,0.23479702278899278
coupled-message_binding-D4-R0.3-N10-E10,coupled,message_binding,4,0.3,10.0,10.0,2,0.02,0.6847674281384828,2,0.02,124,0.6847674281384828,1.0,0.6847674281384828,0.6847674281384828
coupled-message_binding-D4-R0.6-N0.1-E0.1,coupled,message_binding,4,0.6,0.1,0.1,2,0.02,0.007284920531324426,2,0.02,124,0.007284920531324426,1.0,0.007284920531324426,0.007284920531324426
coupled-message_binding-D4-R0.6-N0.1-E1,coupled,message_binding,4,0.6,0.1,1.0,2,0.02,0.0518613853161431,1,0.02,128,0.047899555293005505,0.9236073236573498,0.047899555293005505,0.0518613853161431
coupled-message_binding-D4-R0.6-N0.1-E10,coupled,message_binding,4,0.6,0.1,10.0,2,0.02,0.49762603316433013,1,0.02,128,0.4526728280284918,0.9096646836380573,0.4526728280284918,0.49762603316433013
coupled-message_binding-D4-R0.6-N1-E0.1,coupled,message_binding,4,0.6,1.0,0.1,2,0.02,0.028272740528425686,4,0.0175,117,0.025722502243763566,0.9097986881710994,0.026130522113433023,0.027206798883871258
coupled-message_binding-D4-R0.6-N1-E1,coupled,message_binding,4,0.6,1.0,1.0,2,0.02,0.07284920531324436,2,0.02,124,0.07284920531324436,1.0,0.07284920531324436,0.07284920531324436
