policy,scenario,max_delay,budget,mean_mse,standard_error
all_agents_adaptive_eta,clustered,4,8960.0,0.007048293324594455,0.0011671190220103305
all_agents_adaptive_eta,clustered,4,9120.0,0.006743621464165061,0.0011008542404218314
all_agents_adaptive_eta,clustered,4,9280.0,0.0064757001658990905,0.0010531974187519978
all_agents_adaptive_eta,clustered,4,9440.0,0.005782597417622372,0.0009538445596118652
all_agents_adaptive_eta,clustered,4,9600.0,0.005579903350355009,0.0009373782755319959
all_agents_adaptive_eta,clustered,4,9760.0,0.005587927121292545,0.0009785176991657836
all_agents_adaptive_eta,clustered,4,9920.0,0.005505074701940946,0.0010073207619443769
all_agents_adaptive_eta,clustered,4,10080.0,0.0051752428993210135,0.0009663588050239392
all_agents_adaptive_eta,clustered,4,10240.0,0.004895423238202527,0.00089962978042007
all_agents_adaptive_eta,clustered,4,10400.0,0.004245779504578926,0.0007796544410933935
all_agents_adaptive_eta,clustered,4,10560.0,0.003893715215288324,0.0006856492650993934
all_agents_adaptive_eta,clustered,4,10720.0,0.0037276431174794165,0.0006020134282949112
all_agents_adaptive_eta,clustered,4,10880.0,0.0036069416340166636,0.0005573548621537584
all_agents_adaptive_eta,clustered,4,11040.0,0.0035467016866717748,0.0005344518575803869
all_agents_adaptive_eta,clustered,4,11200.0,0.003515281928468231,0.0005473082608064725
all_agents_adaptive_eta,clustered,4,11360.0,0.0034830551033590345,0.0005442116518058305
all_agents_adaptive_eta,clustered,4,11520.0,0.003201957578687265,0.0004671511031381218
all_agents_adaptive_eta,clustered,4,11680.0,0.003187055710076979,0.00047098842132689117
all_agents_adaptive_eta,clustered,4,11840.0,0.0031878296871959287,0.0005072546041295019
all_agents_adaptive_eta,clustered,4,12000.0,0.002966165490688579,0.0004997077279622128
all_agents_adaptive_eta,clustered,4,12160.0,0.002760886141456559,0.00047228605471171854
all_agents_adaptive_eta,clustered,4,12320.0,0.0027607984060926674,0.00048130626200693495
all_agents_adaptive_eta,clustered,4,12480.0,0.0025885291673034467,0.0004692817327837038
all_agents_adaptive_eta,clustered,4,12640.0,0.002495485778455713,0.0004807318675312569
all_agents_adaptive_eta,clustered,4,12800.0,0.002472700378260122,0.00047699528346855177
all_agents_adaptive_eta,clustered,4,12960.0,0.0024534721720424054,0.0004448343329791944
all_agents_adaptive_eta,clustered,4,13120.0,0.0023324291414950106,0.00040760212438275514
all_agents_adaptive_eta,clustered,4,13280.0,0.0022482731740214004,0.0003845560274076047
all_agents_adaptive_eta,clustered,4,13440.0,0.002393166996715858,0.00039379984757848213
all_agents_adaptive_eta,clustered,4,13600.0,0.002477852093695331,0.00038218586209397634
all_agents_adaptive_eta,clustered,4,13760.0,0.0026970763710235713,0.0004127542444618643
all_agents_adaptive_eta,clustered,4,13920.0,0.002827505734321112,0.00042885722574082197
all_agents_adaptive_eta,clustered,4,14080.0,0.002890167366940032,0.00047299632925019747
all_agents_adaptive_eta,clustered,4,14240.0,0.0030554158110835767,0.0005268072561313028
all_agents_adaptive_eta,clustered,4,14400.0,0.0031986441993129234,0.0005942574343234776
all_agents_adaptive_eta,clustered,4,14560.0,0.0029406789881952283,0.0005467170220099541
all_agents_adaptive_eta,clustered,4,14720.0,0.002806779011242642,0.0005522756007051626
all_agents_adaptive_eta,clustered,4,14880.0,0.002756409628382353,0.0005269485895858894
all_agents_adaptive_eta,clustered,4,15040.0,0.002672998974372866,0.00045627737985024045
all_agents_adaptive_eta,clustered,4,15200.0,0.0027336482090844446,0.00045485933854872546
all_agents_adaptive_eta,clustered,4,15360.0,0.002813410507053293,0.00048064253957300177
all_agents_adaptive_eta,clustered,4,15520.0,0.0028536945296090974,0.0004904461966214973
all_agents_adaptive_eta,clustered,4,15680.0,0.002910921006445959,0.0005140830724629163
all_agents_adaptive_eta,clustered,4,15840.0,0.003006337231915632,0.0005666492558299429
all_agents_adaptive_eta,clustered,4,16000.0,0.003133237596580501,0.0006286875099851048
all_agents_adaptive_eta,clustered,16,0.0,1.0,0.0
all_agents_adaptive_eta,clustered,16,160.0,0.8514210560374585,0.006124654327890134
all_agents_adaptive_eta,clustered,16,320.0,0.7196879047602742,0.009800586219713286
all_agents_adaptive_eta,clustered,16,480.0,0.5691733475367228,0.010185447176157528
all_agents_adaptive_eta,clustered,16,640.0,0.4649715486591791,0.009857867050930197
all_agents_adaptive_eta,clustered,16,800.0,0.3659134914922921,0.010127498968098343
all_agents_adaptive_eta,clustered,16,960.0,0.2977726516293424,0.009704061869518514
all_agents_adaptive_eta,clustered,16,1120.0,0.23873571855057918,0.00939924231455852
all_agents_adaptive_eta,clustered,16,1280.0,0.20275818125232598,0.008755160751501189
all_agents_adaptive_eta,clustered,16,1440.0,0.163787948146716,0.008681890937450925
all_agents_adaptive_eta,clustered,16,1600.0,0.13886770862611894,0.007785770538254282
all_agents_adaptive_eta,clustered,16,1760.0,0.11680668128508842,0.007239341875920649
all_agents_adaptive_eta,clustered,16,1920.0,0.09420293692222576,0.0064862425566296665
all_agents_adaptive_eta,clustered,16,2080.0,0.07849265869957829,0.0060816862691591205
all_agents_adaptive_eta,clustered,16,2240.0,0.06451993636410419,0.005754426983317938
all_agents_adaptive_eta,clustered,16,2400.0,0.054226162074163475,0.005939763869610812
all_agents_adaptive_eta,clustered,16,2560.0,0.04539434178984676,0.005501765085789778
all_agents_adaptive_eta,clustered,16,2720.0,0.039621487859747416,0.0047919801608553424
all_agents_adaptive_eta,clustered,16,2880.0,0.031115292337467147,0.0041150643969991765
all_agents_adaptive_eta,clustered,16,3040.0,0.029633008688876607,0.004002056382645914
all_agents_adaptive_eta,clustered,16,3200.0,0.027830663793347987,0.0037648041594096947
all_agents_adaptive_eta,clustered,16,3360.0,0.026570742043949696,0.003607580985246212
all_agents_adaptive_eta,clustered,16,3520.0,0.02501817698347661,0.0033883886911550043
all_agents_adaptive_eta,clustered,16,3680.0,0.023626529712830444,0.0031354853811641535
all_agents_adaptive_eta,clustered,16,3840.0,0.022677380400335057,0.0030526495031165096
all_agents_adaptive_eta,clustered,16,4000.0,0.021823297276118585,0.0030594943947623962
all_agents_adaptive_eta,clustered,16,4160.0,0.020955789744603718,0.003055591899330247
all_agents_adaptive_eta,clustered,16,4320.0,0.01984095362715989,0.0030384465004590303
all_agents_adaptive_eta,clustered,16,4480.0,0.018778938556021633,0.002934377201474871
all_agents_adaptive_eta,clustered,16,4640.0,0.017917790821550764,0.0028159373069023383
all_agents_adaptive_eta,clustered,16,4800.0,0.0164869819086244,0.0025258892593964487
all_agents_adaptive_eta,clustered,16,4960.0,0.015672789810553093,0.0023258334367924527
all_agents_adaptive_eta,clustered,16,5120.0,0.014966608023776437,0.0022773464157079732
all_agents_adaptive_eta,clustered,16,5280.0,0.014542855769311806,0.0022756073495379782
all_agents_adaptive_eta,clustered,16,5440.0,0.013985740740183715,0.0022580574302774334
all_agents_adaptive_eta,clustered,16,5600.0,0.013101678478521993,0.002140045450081161
all_agents_adaptive_eta,clustered,16,5760.0,0.012555583697030729,0.0019959527428020916
all_agents_adaptive_eta,clustered,16,5920.0,0.012083901280181072,0.0018289267230996204
all_agents_adaptive_eta,clustered,16,6080.0,0.011577663573858572,0.0016695680160809011
all_agents_adaptive_eta,clustered,16,6240.0,0.010952963660324859,0.001613721112258459
all_agents_adaptive_eta,clustered,16,6400.0,0.010324110925380547,0.0014898479646685608
all_agents_adaptive_eta,clustered,16,6560.0,0.009729424570213387,0.00136355726350159
all_agents_adaptive_eta,clustered,16,6720.0,0.00974593587076657,0.001383616237789
all_agents_adaptive_eta,clustered,16,6880.0,0.009688131401470453,0.0014012741324183477
all_agents_adaptive_eta,clustered,16,7040.0,0.00934267392201612,0.0014116390896971934
all_agents_adaptive_eta,clustered,16,7200.0,0.008888480302231884,0.001353385450595618
all_agents_adaptive_eta,clustered,16,7360.0,0.008548602414841878,0.0013353294489903344
all_agents_adaptive_eta,clustered,16,7520.0,0.008128059022123558,0.001269388522114606
all_agents_adaptive_eta,clustered,16,7680.0,0.007915657744094078,0.0012352397289848642
all_agents_adaptive_eta,clustered,16,7840.0,0.007603450248711275,0.0011710398798870742
all_agents_adaptive_eta,clustered,16,8000.0,0.007322869302655325,0.0011560018329440712
all_agents_adaptive_eta,clustered,16,8160.0,0.007120100406825053,0.001160983999858211
all_agents_adaptive_eta,clustered,16,8320.0,0.006839256654017698,0.0011421430141266324
all_agents_adaptive_eta,clustered,16,8480.0,0.006580013623215195,0.0011030860295398327
all_agents_adaptive_eta,clustered,16,8640.0,0.00627312982420273,0.0010282298062093947
all_agents_adaptive_eta,clustered,16,8800.0,0.006028542779217814,0.0009847277018246545
all_agents_adaptive_eta,clustered,16,8960.0,0.005500234886199974,0.0009201555162248665
all_agents_adaptive_eta,clustered,16,9120.0,0.005097986975477409,0.0008626170711275263
all_agents_adaptive_eta,clustered,16,9280.0,0.005182644018801287,0.0009064850158020048
all_agents_adaptive_eta,clustered,16,9440.0,0.005172925947310197,0.0009571005253180934
all_agents_adaptive_eta,clustered,16,9600.0,0.004993629877819112,0.0009448365762530711
all_agents_adaptive_eta,clustered,16,9760.0,0.004662721967454138,0.000875328426065178
all_agents_adaptive_eta,clustered,16,9920.0,0.004096218396488391,0.0007626369703950256
all_agents_adaptive_eta,clustered,16,10080.0,0.003671226473281867,0.000681928088761895
all_agents_adaptive_eta,clustered,16,10240.0,0.003452069502688286,0.000599572738183714
all_agents_adaptive_eta,clustered,16,10400.0,0.0033569387499389476,0.0005651442897304218
all_agents_adaptive_eta,clustered,16,10560.0,0.003249488549133772,0.0005285329000453598
all_agents_adaptive_eta,clustered,16,10720.0,0.0032703726848009027,0.00052964925338319
all_agents_adaptive_eta,clustered,16,10880.0,0.0032473604951982625,0.0005445803899294054
all_agents_adaptive_eta,clustered,16,11040.0,0.0030573496941635686,0.0004799463103001653
all_agents_adaptive_eta,clustered,16,11200.0,0.002893123107587119,0.00043841954573311544
all_agents_adaptive_eta,clustered,16,11360.0,0.0029757664722517892,0.0004758308307212116
all_agents_adaptive_eta,clustered,16,11520.0,0.0028453191262332723,0.00046912977256785847
all_agents_adaptive_eta,clustered,16,11680.0,0.002657453253198807,0.0004502808966910555
all_agents_adaptive_eta,clustered,16,11840.0,0.002621191846007373,0.0004488362945051109
all_agents_adaptive_eta,clustered,16,12000.0,0.0024213012140784614,0.000435163856781861
all_agents_adaptive_eta,clustered,16,12160.0,0.002387225252385364,0.00044360934755385346
all_agents_adaptive_eta,clustered,16,12320.0,0.002369908180589161,0.00047369966722678105
all_agents_adaptive_eta,clustered,16,12480.0,0.002277426069052323,0.00042759177098223547
all_agents_adaptive_eta,clustered,16,12640.0,0.0022843102186302948,0.0004216574342733172
all_agents_adaptive_eta,clustered,16,12800.0,0.002201786673000077,0.00038370592970016974
all_agents_adaptive_eta,clustered,16,12960.0,0.0022318683448626724,0.0003728752573460587
all_agents_adaptive_eta,clustered,16,13120.0,0.002303901145121675,0.00036914729486422273
all_agents_adaptive_eta,clustered,16,13280.0,0.0024283756788991795,0.00039757656339558796
all_agents_adaptive_eta,clustered,16,13440.0,0.0025220665606164303,0.0004043922716764827
all_agents_adaptive_eta,clustered,16,13600.0,0.0026439991102783743,0.00045376861827823634
all_agents_adaptive_eta,clustered,16,13760.0,0.0028396291534650126,0.0005253185706050496
all_agents_adaptive_eta,clustered,16,13920.0,0.0030131945006584694,0.0006058917044275037
all_agents_adaptive_eta,clustered,16,14080.0,0.0029073606621357684,0.0005961907637212351
all_agents_adaptive_eta,clustered,16,14240.0,0.002844836464863931,0.0006387246543464016
all_agents_adaptive_eta,clustered,16,14400.0,0.002820647522981563,0.0006488756497007429
all_agents_adaptive_eta,clustered,16,14560.0,0.0027579083517502967,0.0005696040114337161
all_agents_adaptive_eta,clustered,16,14720.0,0.0027103497540838374,0.0004909742489199153
all_agents_adaptive_eta,clustered,16,14880.0,0.0027663375232924664,0.0005052835098642314
all_agents_adaptive_eta,clustered,16,15040.0,0.0028093603907094885,0.0005151432516725872
all_agents_adaptive_eta,clustered,16,15200.0,0.002779010454106372,0.0005077373275220221
all_agents_adaptive_eta,clustered,16,15360.0,0.002918186611770488,0.0005675232046259037
all_agents_adaptive_eta,clustered,16,15520.0,0.003106968554357052,0.0006879414544209096
all_agents_adaptive_eta,clustered,16,15680.0,0.003140059038402118,0.0007329902356958206
all_agents_adaptive_eta,clustered,16,15840.0,0.002848462778647824,0.000647353763039193
all_agents_adaptive_eta,clustered,16,16000.0,0.0027222482961356867,0.000637250837831144
all_agents_adaptive_eta,global,4,0.0,1.0,0.0
all_agents_adaptive_eta,global,4,160.0,0.8397439144780564,0.015047189628577094
all_agents_adaptive_eta,global,4,320.0,0.6973114072838149,0.02391264917791803
all_agents_adaptive_eta,global,4,480.0,0.555851019116805,0.030239001814842157
all_agents_adaptive_eta,global,4,640.0,0.47148346673891955,0.03330668762390665
all_agents_adaptive_eta,global,4,800.0,0.4005854803572957,0.03691912058051519
all_agents_adaptive_eta,global,4,960.0,0.3569416602470801,0.03828632850002446
all_agents_adaptive_eta,global,4,1120.0,0.3097450454526678,0.03798513506456352
all_agents_adaptive_eta,global,4,1280.0,0.27874377055806393,0.036563207892320586
all_agents_adaptive_eta,global,4,1440.0,0.2423884054873175,0.03336364971077545
all_agents_adaptive_eta,global,4,1600.0,0.21506190690900054,0.030470184516962467
all_agents_adaptive_eta,global,4,1760.0,0.19674845614979494,0.02776704857090017
all_agents_adaptive_eta,global,4,1920.0,0.18192552011155683,0.026225909214622565
all_agents_adaptive_eta,global,4,2080.0,0.171955766029827,0.026206807303922143
all_agents_adaptive_eta,global,4,2240.0,0.15959622461761228,0.02663778068683301
all_agents_adaptive_eta,global,4,2400.0,0.15591894927961447,0.02750520505385265
all_agents_adaptive_eta,global,4,2560.0,0.15302130523235924,0.028830469281870906
all_agents_adaptive_eta,global,4,2720.0,0.15777880449058018,0.03058361993546451
all_agents_adaptive_eta,global,4,2880.0,0.1633072967313714,0.03144637480524842
all_agents_adaptive_eta,global,4,3040.0,0.16426648213381448,0.031553800601936535
all_agents_adaptive_eta,global,4,3200.0,0.16390791059613188,0.031678354678895994
all_agents_adaptive_eta,global,4,3360.0,0.15934829707789214,0.030923760558313123
all_agents_adaptive_eta,global,4,3520.0,0.15543814969684408,0.030309876695616383
all_agents_adaptive_eta,global,4,3680.0,0.15192677409059774,0.029962324875257504
all_agents_adaptive_eta,global,4,3840.0,0.14836096376344757,0.029655742766338727
all_agents_adaptive_eta,global,4,4000.0,0.14392529260316703,0.029218143738500423
all_agents_adaptive_eta,global,4,4160.0,0.14078514135143264,0.02865113372448215
all_agents_adaptive_eta,global,4,4320.0,0.13448356972618347,0.02721574856460113
all_agents_adaptive_eta,global,4,4480.0,0.12859310122789772,0.025551259729347638
all_agents_adaptive_eta,global,4,4640.0,0.12323555620358635,0.024153386333901343
all_agents_adaptive_eta,global,4,4800.0,0.11776561741369367,0.023109872897769546
all_agents_adaptive_eta,global,4,4960.0,0.11415432259955535,0.022098458546818876
all_agents_adaptive_eta,global,4,5120.0,0.10879649781728026,0.020388723085520834
all_agents_adaptive_eta,global,4,5280.0,0.10404386810782205,0.019190242122143267
all_agents_adaptive_eta,global,4,5440.0,0.09723005021949795,0.0177638088526572
all_agents_adaptive_eta,global,4,5600.0,0.09423994274019662,0.0173404466569527
all_agents_adaptive_eta,global,4,5760.0,0.0916425570000263,0.0170421526620633
all_agents_adaptive_eta,global,4,5920.0,0.08878001718258512,0.016650865693806773
all_agents_adaptive_eta,global,4,6080.0,0.08638792529938172,0.016370860398582435
all_agents_adaptive_eta,global,4,6240.0,0.08388248517237895,0.016029142163618074
all_agents_adaptive_eta,global,4,6400.0,0.08155966750503425,0.015854064302461952
all_agents_adaptive_eta,global,4,6560.0,0.07773012129497012,0.015297870243928612
all_agents_adaptive_eta,global,4,6720.0,0.07433514083034384,0.014778002095715618
all_agents_adaptive_eta,global,4,6880.0,0.07088127994830293,0.014283427035227498
all_agents_adaptive_eta,global,4,7040.0,0.06836414089763855,0.013915210173162702
all_agents_adaptive_eta,global,4,7200.0,0.06517109338797471,0.013622830437160616
all_agents_adaptive_eta,global,4,7360.0,0.06309955791525697,0.013670269254719565
all_agents_adaptive_eta,global,4,7520.0,0.06164709567868564,0.013763406538712053
all_agents_adaptive_eta,global,4,7680.0,0.06072843069343089,0.013785387238980934
all_agents_adaptive_eta,global,4,7840.0,0.05948739831753258,0.013517917461226912
all_agents_adaptive_eta,global,4,8000.0,0.058709210796060035,0.013413222011201497
all_agents_adaptive_eta,global,4,8160.0,0.058037030747181376,0.013086758045016796
all_agents_adaptive_eta,global,4,8320.0,0.05615555982890991,0.012247026863076394
all_agents_adaptive_eta,global,4,8480.0,0.05455398896343961,0.011439049300139241
all_agents_adaptive_eta,global,4,8640.0,0.053402775357922753,0.01074693672092326
all_agents_adaptive_eta,global,4,8800.0,0.05293096695648193,0.010302505024882051
all_agents_adaptive_eta,global,4,8960.0,0.053208776306024906,0.010378064130117465
all_agents_adaptive_eta,global,4,9120.0,0.05300343294496685,0.010476727884891972
all_agents_adaptive_eta,global,4,9280.0,0.05290364006607456,0.010436741812561422
all_agents_adaptive_eta,global,4,9440.0,0.05241067159537465,0.010382221078635108
all_agents_adaptive_eta,global,4,9600.0,0.05258430731931795,0.0104066714135142
all_agents_adaptive_eta,global,4,9760.0,0.052790792065103204,0.010616059661999619
all_agents_adaptive_eta,global,4,9920.0,0.052223726647924414,0.010800486256637482
all_agents_adaptive_eta,global,4,10080.0,0.05149209000286117,0.011051898712337607
all_agents_adaptive_eta,global,4,10240.0,0.051243677109283695,0.011513277741075504
all_agents_adaptive_eta,global,4,10400.0,0.05127250405713122,0.011638567143642049
all_agents_adaptive_eta,global,4,10560.0,0.050514680484003975,0.011561380071601563
all_agents_adaptive_eta,global,4,10720.0,0.05043127923089967,0.011251596748011175
all_agents_adaptive_eta,global,4,10880.0,0.049807582034716226,0.010836396985890935
all_agents_adaptive_eta,global,4,11040.0,0.05076854620732889,0.010766737717533724
all_agents_adaptive_eta,global,4,11200.0,0.052058060584049715,0.01041617297390711
all_agents_adaptive_eta,global,4,11360.0,0.05294775887328015,0.010271306928480505
all_agents_adaptive_eta,global,4,11520.0,0.053132880602252845,0.010185438965812543
all_agents_adaptive_eta,global,4,11680.0,0.05293981144526507,0.009847193689608747
all_agents_adaptive_eta,global,4,11840.0,0.052875806427465775,0.009610494211244274
all_agents_adaptive_eta,global,4,12000.0,0.05328504381779303,0.0096742464937842
all_agents_adaptive_eta,global,4,12160.0,0.05341206181173854,0.00961005004577459
all_agents_adaptive_eta,global,4,12320.0,0.05450376107635279,0.009477902762985598
all_agents_adaptive_eta,global,4,12480.0,0.054679022444087094,0.009568991762201348
all_agents_adaptive_eta,global,4,12640.0,0.05527351972836053,0.009901620632623901
all_agents_adaptive_eta,global,4,12800.0,0.05572606537643295,0.01038851244430625
all_agents_adaptive_eta,global,4,12960.0,0.05725336865731255,0.01126988408100324
all_agents_adaptive_eta,global,4,13120.0,0.058796923930796496,0.012154973404333191
all_agents_adaptive_eta,global,4,13280.0,0.060401408982153154,0.013306760437639889
all_agents_adaptive_eta,global,4,13440.0,0.060978153598545505,0.014056716572885923
all_agents_adaptive_eta,global,4,13600.0,0.06220420040760141,0.014611519523339217
all_agents_adaptive_eta,global,4,13760.0,0.0632614089727252,0.015184654951698049
all_agents_adaptive_eta,global,4,13920.0,0.06409452905921566,0.01549581426653783
all_agents_adaptive_eta,global,4,14080.0,0.0669871849395338,0.01642254532057536
all_agents_adaptive_eta,global,4,14240.0,0.0696308877016003,0.017338824570918482
all_agents_adaptive_eta,global,4,14400.0,0.07140938537658617,0.01790788676693884
all_agents_adaptive_eta,global,4,14560.0,0.0722342469675263,0.018063138807395105
all_agents_adaptive_eta,global,4,14720.0,0.07271917075886608,0.017706106509753555
all_agents_adaptive_eta,global,4,14880.0,0.07212888976425848,0.016593026025748636
all_agents_adaptive_eta,global,4,15040.0,0.071864267419089,0.015985990686843754
all_agents_adaptive_eta,global,4,15200.0,0.07023213265587423,0.014984062179279955
all_agents_adaptive_eta,global,4,15360.0,0.06855548469491878,0.014287032671092314
all_agents_adaptive_eta,global,4,15520.0,0.06652062913893772,0.013564874271234808
all_agents_adaptive_eta,global,4,15680.0,0.0664287999235106,0.013299764758820509
all_agents_adaptive_eta,global,4,15840.0,0.06752238355914889,0.01331294660140507
all_agents_adaptive_eta,global,4,16000.0,0.06856969732931731,0.013368368750286944
all_agents_adaptive_eta,global,16,0.0,1.0,0.0
all_agents_adaptive_eta,global,16,160.0,0.8285265371999314,0.013233999700398227
all_agents_adaptive_eta,global,16,320.0,0.6895058799210793,0.02299281998332748
all_agents_adaptive_eta,global,16,480.0,0.5594199155713789,0.03198212192914746
all_agents_adaptive_eta,global,16,640.0,0.4757705815702265,0.03567057252116177
all_agents_adaptive_eta,global,16,800.0,0.39265391233431773,0.03560457924556242
all_agents_adaptive_eta,global,16,960.0,0.3385263277730426,0.033633930129543105
all_agents_adaptive_eta,global,16,1120.0,0.2812521887534208,0.03101070538865334
all_agents_adaptive_eta,global,16,1280.0,0.24876022219298158,0.028995491652738594
all_agents_adaptive_eta,global,16,1440.0,0.22071211454819917,0.028043505049628912
all_agents_adaptive_eta,global,16,1600.0,0.2064057832635572,0.028705903176532863
all_agents_adaptive_eta,global,16,1760.0,0.19166211091038493,0.02957974801654359
all_agents_adaptive_eta,global,16,1920.0,0.17971658523841852,0.030723316622927748
all_agents_adaptive_eta,global,16,2080.0,0.17241156150962877,0.0314122580364193
all_agents_adaptive_eta,global,16,2240.0,0.17275636469590924,0.03368358628959071
all_agents_adaptive_eta,global,16,2400.0,0.17505668470788655,0.03408576661771849
all_agents_adaptive_eta,global,16,2560.0,0.18342914493826395,0.034513130565596746
all_agents_adaptive_eta,global,16,2720.0,0.18916452670608264,0.03542675906557747
all_agents_adaptive_eta,global,16,2880.0,0.187752830913749,0.034358519744967966
all_agents_adaptive_eta,global,16,3040.0,0.18530435461754266,0.03368392664575335
all_agents_adaptive_eta,global,16,3200.0,0.18293932334855145,0.033287681802563855
all_agents_adaptive_eta,global,16,3360.0,0.17977524992856,0.03310972711100855
all_agents_adaptive_eta,global,16,3520.0,0.17602016784418967,0.032738779257361524
all_agents_adaptive_eta,global,16,3680.0,0.17188420182761024,0.03223539582014288
all_agents_adaptive_eta,global,16,3840.0,0.1661653465447226,0.03111837162596546
all_agents_adaptive_eta,global,16,4000.0,0.15770079710527615,0.02927879680700886
all_agents_adaptive_eta,global,16,4160.0,0.15060801877071095,0.027662463478946964
all_agents_adaptive_eta,global,16,4320.0,0.14230798138240403,0.02632692249315449
all_agents_adaptive_eta,global,16,4480.0,0.1370371999131115,0.025353688101661085
all_agents_adaptive_eta,global,16,4640.0,0.13114633388965583,0.023793718975280532
all_agents_adaptive_eta,global,16,4800.0,0.1239860297969976,0.021945740260881592
all_agents_adaptive_eta,global,16,4960.0,0.11735608146398316,0.02056512129897265
all_agents_adaptive_eta,global,16,5120.0,0.11092407619299895,0.019260933936612358
all_agents_adaptive_eta,global,16,5280.0,0.10791185434754166,0.0188469668815926
all_agents_adaptive_eta,global,16,5440.0,0.10388937609570881,0.018085721557158544
all_agents_adaptive_eta,global,16,5600.0,0.10119038603579314,0.017696392212347284
all_agents_adaptive_eta,global,16,5760.0,0.09820201185464585,0.01728569790375725
all_agents_adaptive_eta,global,16,5920.0,0.09538020739409442,0.017101342919315376
all_agents_adaptive_eta,global,16,6080.0,0.09165056050824391,0.01656802480212905
all_agents_adaptive_eta,global,16,6240.0,0.08665899865437007,0.01571066093484016
all_agents_adaptive_eta,global,16,6400.0,0.08223410781899738,0.015136164408204469
all_agents_adaptive_eta,global,16,6560.0,0.078258169912182,0.014553791404837875
all_agents_adaptive_eta,global,16,6720.0,0.07512547644823994,0.014101393482523285
all_agents_adaptive_eta,global,16,6880.0,0.07248523130797624,0.014008797716260969
all_agents_adaptive_eta,global,16,7040.0,0.07072892854690889,0.014130978685357625
all_agents_adaptive_eta,global,16,7200.0,0.06897994822868009,0.014040151317013468
all_agents_adaptive_eta,global,16,7360.0,0.06757087266615092,0.013871042397795415
all_agents_adaptive_eta,global,16,7520.0,0.06607825437214773,0.013755520812558734
all_agents_adaptive_eta,global,16,7680.0,0.06511244247031624,0.013554005291911054
all_agents_adaptive_eta,global,16,7840.0,0.06374837847998514,0.013029661130101558
all_agents_adaptive_eta,global,16,8000.0,0.06176807472916074,0.012109697307904064
all_agents_adaptive_eta,global,16,8160.0,0.06026041599807957,0.011560513479512778
all_agents_adaptive_eta,global,16,8320.0,0.05946817786925762,0.011072693331524266
all_agents_adaptive_eta,global,16,8480.0,0.05959533430453492,0.011005252143092673
all_agents_adaptive_eta,global,16,8640.0,0.05978657158875116,0.011173668570897702
all_agents_adaptive_eta,global,16,8800.0,0.06011189946439972,0.011336093697265627
all_agents_adaptive_eta,global,16,8960.0,0.05999142821308433,0.011431338975816257
all_agents_adaptive_eta,global,16,9120.0,0.05997724136273885,0.011560049169417644
all_agents_adaptive_eta,global,16,9280.0,0.0604278878813157,0.011867962687558893
all_agents_adaptive_eta,global,16,9440.0,0.05967940772569521,0.012109401511652098
all_agents_adaptive_eta,global,16,9600.0,0.058832996097047466,0.012431400120498579
all_agents_adaptive_eta,global,16,9760.0,0.05783208636924535,0.01279096202990245
all_agents_adaptive_eta,global,16,9920.0,0.05762968332409849,0.013055789731036646
all_agents_adaptive_eta,global,16,10080.0,0.05640954714392605,0.012868101667528708
all_agents_adaptive_eta,global,16,10240.0,0.056101477980287764,0.012584264445068627
all_agents_adaptive_eta,global,16,10400.0,0.05590397367527893,0.012269611898533098
all_agents_adaptive_eta,global,16,10560.0,0.0560216391962197,0.011796595822276334
all_agents_adaptive_eta,global,16,10720.0,0.057259097946959193,0.011610475523998475
all_agents_adaptive_eta,global,16,10880.0,0.058852388580040105,0.011365155701655862
all_agents_adaptive_eta,global,16,11040.0,0.059310086844216084,0.01131238232808297
all_agents_adaptive_eta,global,16,11200.0,0.05887571176615245,0.01108841730464267
all_agents_adaptive_eta,global,16,11360.0,0.0584872250603789,0.010859718921328821
all_agents_adaptive_eta,global,16,11520.0,0.05888252386424605,0.010977434251708338
all_agents_adaptive_eta,global,16,11680.0,0.0594577073089796,0.011105540051268686
all_agents_adaptive_eta,global,16,11840.0,0.060295731298384315,0.011058854179430951
all_agents_adaptive_eta,global,16,12000.0,0.0616892816297805,0.011341442840522919
all_agents_adaptive_eta,global,16,12160.0,0.06225403742715857,0.011604020089270958
all_agents_adaptive_eta,global,16,12320.0,0.06326698797364663,0.012285063400325584
all_agents_adaptive_eta,global,16,12480.0,0.06473641109299046,0.013099289931298405
all_agents_adaptive_eta,global,16,12640.0,0.06656033173155367,0.014121458154581181
all_agents_adaptive_eta,global,16,12800.0,0.06865393610321921,0.015345692680974493
all_agents_adaptive_eta,global,16,12960.0,0.06966818653558508,0.016297320738472905
all_agents_adaptive_eta,global,16,13120.0,0.07036551978131766,0.016753131255195255
all_agents_adaptive_eta,global,16,13280.0,0.07132536383390588,0.01718081161909806
all_agents_adaptive_eta,global,16,13440.0,0.07247108748106115,0.017695484208213676
all_agents_adaptive_eta,global,16,13600.0,0.0738075242418727,0.018233342406146942
all_agents_adaptive_eta,global,16,13760.0,0.07705943178924823,0.019231736525185502
all_agents_adaptive_eta,global,16,13920.0,0.07878536248650302,0.019858697247879666
all_agents_adaptive_eta,global,16,14080.0,0.0801583871863271,0.01990119222611333
all_agents_adaptive_eta,global,16,14240.0,0.08081454429058539,0.01969679848602847
all_agents_adaptive_eta,global,16,14400.0,0.08071197035514968,0.01852850234023886
all_agents_adaptive_eta,global,16,14560.0,0.08135736753178556,0.017885787924496768
