seed,seed_index,scenario,max_delay,policy,final_window_mse,budget_auc_mse,finite,within_budget,budget_used,observed_messages,total_updates
20260761,32,clustered,4,all_agents_adaptive_eta,0.0010614915610971808,0.06614283355793055,True,True,15984,14208,444
20260761,32,clustered,4,fixed_q8_adaptive_eta,0.0004914818811418262,0.020340044983982987,True,True,15996,10664,1333
20260761,32,clustered,4,fixed_q1_adaptive_eta,0.0010386178193026627,0.006675225568965857,True,True,16000,3200,3200
20260761,32,clustered,16,adaptive_probe,0.0007952030197524972,0.05601631327355916,True,True,15996,6932,2266
20260761,32,clustered,16,probe_oracle,9.281142362673844e-05,0.055789122596742784,True,True,15996,11304,1173
20260761,32,clustered,16,all_agents_adaptive_eta,0.0004132049772833945,0.05672048077753968,True,True,15984,14208,444
20260761,32,clustered,16,fixed_q8_adaptive_eta,0.000369981101537804,0.01635825185994189,True,True,15996,10664,1333
20260761,32,clustered,16,fixed_q1_adaptive_eta,0.0013156053508065735,0.006286620213613557,True,True,16000,3200,3200
20260761,32,global,4,adaptive_probe,0.006569494594156259,0.053385528037548695,True,True,16000,5184,2704
20260761,32,global,4,probe_oracle,0.006569494594156259,0.053385528037548695,True,True,16000,5184,2704
20260761,32,global,4,all_agents_adaptive_eta,0.04364731536554935,0.07545062571080365,True,True,15984,14208,444
20260761,32,global,4,fixed_q8_adaptive_eta,0.05338290457843224,0.04658372671107968,True,True,15996,10664,1333
20260761,32,global,4,fixed_q1_adaptive_eta,0.005450596431790505,0.024813725226637287,True,True,16000,3200,3200
20260761,32,global,16,adaptive_probe,0.006304223859330073,0.043917082688504194,True,True,16000,5184,2704
20260761,32,global,16,probe_oracle,0.006304223859330073,0.043917082688504194,True,True,16000,5184,2704
20260761,32,global,16,all_agents_adaptive_eta,0.04080990739433508,0.05678590493111397,True,True,15984,14208,444
20260761,32,global,16,fixed_q8_adaptive_eta,0.05714708316388548,0.036077345782262134,True,True,15996,10664,1333
20260761,32,global,16,fixed_q1_adaptive_eta,0.005308199430605768,0.01969411253253311,True,True,16000,3200,3200
20260761,32,mixed,4,adaptive_probe,0.0187828799949974,0.04934493539070453,True,True,16000,9120,1720
20260761,32,mixed,4,probe_oracle,0.020086930558696887,0.0472816877590197,True,True,15996,6932,2266
20260761,32,mixed,4,all_agents_adaptive_eta,0.028664348941683248,0.05286967646258638,True,True,15984,14208,444
20260761,32,mixed,4,fixed_q8_adaptive_eta,0.03181840934952623,0.025839905443092368,True,True,15996,10664,1333
20260761,32,mixed,4,fixed_q1_adaptive_eta,0.004268673050159396,0.019055457362720907,True,True,16000,3200,3200
20260761,32,mixed,16,adaptive_probe,0.017853952106507393,0.04096552159646403,True,True,16000,9120,1720
20260761,32,mixed,16,probe_oracle,0.019721533538023084,0.03868776186757705,True,True,15996,6932,2266
20260761,32,mixed,16,all_agents_adaptive_eta,0.03744105796153979,0.04976685425797329,True,True,15984,14208,444
20260761,32,mixed,16,fixed_q8_adaptive_eta,0.03264343108263645,0.022518221377513532,True,True,15996,10664,1333
20260761,32,mixed,16,fixed_q1_adaptive_eta,0.004559476093603574,0.016004757813500317,True,True,16000,3200,3200
20260762,33,independent,4,adaptive_probe,0.00029742039992307557,0.053465263855984546,True,True,15984,14208,444
20260762,33,independent,4,probe_oracle,0.0004769083093721223,0.054485732508745006,True,True,15984,14208,444
20260762,33,independent,4,all_agents_adaptive_eta,0.00029742039992307557,0.053465263855984546,True,True,15984,14208,444
20260762,33,independent,4,fixed_q8_adaptive_eta,0.0002464102741222266,0.014341457267988387,True,True,15996,10664,1333
20260762,33,independent,4,fixed_q1_adaptive_eta,0.001260749672998064,0.007426934141199763,True,True,16000,3200,3200
20260762,33,independent,16,adaptive_probe,0.00031940632670703214,0.0486447329462056,True,True,15984,14208,444
20260762,33,independent,16,probe_oracle,0.00031940632670703214,0.0486447329462056,True,True,15984,14208,444
20260762,33,independent,16,all_agents_adaptive_eta,0.00031940632670703214,0.0486447329462056,True,True,15984,14208,444
20260762,33,independent,16,fixed_q8_adaptive_eta,0.00028927515294355845,0.016092138359206132,True,True,15996,10664,1333
20260762,33,independent,16,fixed_q1_adaptive_eta,0.0013208968769468058,0.013233050484063336,True,True,16000,3200,3200
20260762,33,clustered,4,adaptive_probe,0.0011333682682059883,0.050066582799895426,True,True,16000,9120,1720
20260762,33,clustered,4,probe_oracle,0.0011333682682059883,0.050066582799895426,True,True,16000,9120,1720
20260762,33,clustered,4,all_agents_adaptive_eta,0.0005866294447750394,0.05095104535322688,True,True,15984,14208,444
20260762,33,clustered,4,fixed_q8_adaptive_eta,0.0014837423664557545,0.014124724895730632,True,True,15996,10664,1333
20260762,33,clustered,4,fixed_q1_adaptive_eta,0.0040232371623796295,0.0066277266418948025,True,True,16000,3200,3200
20260762,33,clustered,16,adaptive_probe,0.0011550815200567044,0.04576413541579924,True,True,16000,9120,1720
20260762,33,clustered,16,probe_oracle,0.0021705121531784893,0.04635301477529802,True,True,15996,11304,1173
20260762,33,clustered,16,all_agents_adaptive_eta,0.000670993340015542,0.046150964396400644,True,True,15984,14208,444
20260762,33,clustered,16,fixed_q8_adaptive_eta,0.0014916622970879703,0.014920901062797849,True,True,15996,10664,1333
20260762,33,clustered,16,fixed_q1_adaptive_eta,0.004531276160696858,0.006994594860422608,True,True,16000,3200,3200
20260762,33,global,4,adaptive_probe,0.009039588351678434,0.04226994662697678,True,True,15996,6932,2266
20260762,33,global,4,probe_oracle,0.0080997968694391,0.04231057075038077,True,True,16000,5184,2704
20260762,33,global,4,all_agents_adaptive_eta,0.01709373525864639,0.05014851307943668,True,True,15984,14208,444
20260762,33,global,4,fixed_q8_adaptive_eta,0.001013465181630932,0.01581421371569757,True,True,15996,10664,1333
20260762,33,global,4,fixed_q1_adaptive_eta,0.0018464903830592333,0.008230209378310682,True,True,16000,3200,3200
20260762,33,global,16,adaptive_probe,0.00970581216789972,0.051054248585664964,True,True,15996,6932,2266
20260762,33,global,16,probe_oracle,0.00795513638484507,0.050615674200813025,True,True,16000,5184,2704
20260762,33,global,16,all_agents_adaptive_eta,0.03760197415299464,0.06818205533476046,True,True,15984,14208,444
20260762,33,global,16,fixed_q8_adaptive_eta,0.0009438233918793839,0.02274141198371562,True,True,15996,10664,1333
20260762,33,global,16,fixed_q1_adaptive_eta,0.001960007558786995,0.014212162541385126,True,True,16000,3200,3200
20260762,33,mixed,4,adaptive_probe,0.002274179304886793,0.043035918657984375,True,True,16000,9120,1720
20260762,33,mixed,4,probe_oracle,0.0015624651136297112,0.044319501165138976,True,True,15996,6932,2266
20260762,33,mixed,4,all_agents_adaptive_eta,0.00512320455190589,0.045214182956366346,True,True,15984,14208,444
20260762,33,mixed,4,fixed_q8_adaptive_eta,0.0022679438752577176,0.014112155294445521,True,True,15996,10664,1333
20260762,33,mixed,4,fixed_q1_adaptive_eta,0.0030322950128863417,0.009273528452829367,True,True,16000,3200,3200
20260762,33,mixed,16,adaptive_probe,0.0023174109968849056,0.0479620461730895,True,True,16000,9120,1720
20260762,33,mixed,16,probe_oracle,0.0018057845220028116,0.04869532520829109,True,True,15996,6932,2266
20260762,33,mixed,16,all_agents_adaptive_eta,0.010789123544625103,0.053486395896674095,True,True,15984,14208,444
20260762,33,mixed,16,fixed_q8_adaptive_eta,0.001990538976222559,0.018354903970789413,True,True,15996,10664,1333
20260762,33,mixed,16,fixed_q1_adaptive_eta,0.003316629675225969,0.00994207661447945,True,True,16000,3200,3200
20260763,34,independent,4,adaptive_probe,0.0001238307908366357,0.05155501923390335,True,True,16000,13056,736
20260763,34,independent,4,probe_oracle,0.00010843104592627445,0.05293948372502113,True,True,15984,14208,444
20260763,34,independent,4,all_agents_adaptive_eta,0.00010843104592627445,0.05293948372502113,True,True,15984,14208,444
20260763,34,independent,4,fixed_q8_adaptive_eta,6.452444298937781e-05,0.01697396568034981,True,True,15996,10664,1333
20260763,34,independent,4,fixed_q1_adaptive_eta,0.0009415068872270586,0.0035640087785773723,True,True,16000,3200,3200
20260763,34,independent,16,adaptive_probe,0.00018641621686768067,0.04693251222152097,True,True,15984,14208,444
20260763,34,independent,16,probe_oracle,0.00018641621686768067,0.04693251222152097,True,True,15984,14208,444
20260763,34,independent,16,all_agents_adaptive_eta,0.00018641621686768067,0.04693251222152097,True,True,15984,14208,444
20260763,34,independent,16,fixed_q8_adaptive_eta,2.1049214316776915e-05,0.017560395721758274,True,True,15996,10664,1333
20260763,34,independent,16,fixed_q1_adaptive_eta,0.0009367188410370052,0.003013131563153879,True,True,16000,3200,3200
20260763,34,clustered,4,adaptive_probe,0.0009654296354920325,0.0492104167272064,True,True,16000,5184,2704
20260763,34,clustered,4,probe_oracle,0.0026023821077212476,0.05117898981569949,True,True,16000,9120,1720
20260763,34,clustered,4,all_agents_adaptive_eta,0.001124406175379591,0.054010453587387826,True,True,15984,14208,444
20260763,34,clustered,4,fixed_q8_adaptive_eta,0.00017727638377139002,0.021850525594696864,True,True,15996,10664,1333
20260763,34,clustered,4,fixed_q1_adaptive_eta,0.00027266916721188953,0.004843752430922604,True,True,16000,3200,3200
20260763,34,clustered,16,adaptive_probe,0.0014632809850200065,0.04443253475953826,True,True,15996,6932,2266
20260763,34,clustered,16,probe_oracle,0.0023458122828506926,0.04673098225194883,True,True,16000,9120,1720
20260763,34,clustered,16,all_agents_adaptive_eta,0.0013732926296171721,0.049344991105157526,True,True,15984,14208,444
20260763,34,clustered,16,fixed_q8_adaptive_eta,0.00024713273703843143,0.019952060008954966,True,True,15996,10664,1333
20260763,34,clustered,16,fixed_q1_adaptive_eta,0.000341391075772394,0.0052459810730262155,True,True,16000,3200,3200
20260763,34,global,4,adaptive_probe,0.009003413784844696,0.0860066031774251,True,True,16000,9120,1720
20260763,34,global,4,probe_oracle,0.014397273348587956,0.0696611937794577,True,True,16000,5184,2704
20260763,34,global,4,all_agents_adaptive_eta,0.25593879862283353,0.15852466581987218,True,True,15984,14208,444
20260763,34,global,4,fixed_q8_adaptive_eta,0.009297845577636712,0.07254564633115516,True,True,15996,10664,1333
20260763,34,global,4,fixed_q1_adaptive_eta,0.0050239851326678376,0.029224625330437175,True,True,16000,3200,3200
20260763,34,global,16,adaptive_probe,0.010526441813077877,0.1051792149559969,True,True,16000,9120,1720
20260763,34,global,16,probe_oracle,0.014934392139629543,0.07775905265106287,True,True,16000,5184,2704
20260763,34,global,16,all_agents_adaptive_eta,0.3875319362341304,0.2418480272452829,True,True,15984,14208,444
20260763,34,global,16,fixed_q8_adaptive_eta,0.010390184274656896,0.09680712423437102,True,True,15996,10664,1333
20260763,34,global,16,fixed_q1_adaptive_eta,0.004773667420292548,0.03968907881274882,True,True,16000,3200,3200
20260763,34,mixed,4,adaptive_probe,0.0015555935849303243,0.052506207961207946,True,True,16000,9120,1720
20260763,34,mixed,4,probe_oracle,0.0054447335257222,0.05153089816440695,True,True,15996,6932,2266
20260763,34,mixed,4,all_agents_adaptive_eta,0.06306575846842719,0.06419985019243592,True,True,15984,14208,444
20260763,34,mixed,4,fixed_q8_adaptive_eta,0.004137125493423276,0.028878699031640007,True,True,15996,10664,1333
20260763,34,mixed,4,fixed_q1_adaptive_eta,0.0027149635109702088,0.01917228536887795,True,True,16000,3200,3200
20260763,34,mixed,16,adaptive_probe,0.001987572309979286,0.05787156040727887,True,True,16000,9120,1720
20260763,34,mixed,16,probe_oracle,0.005670642523345543,0.054628137442161245,True,True,15996,6932,2266
20260763,34,mixed,16,all_agents_adaptive_eta,0.1557798715668191,0.11009871472502374,True,True,15984,14208,444
20260763,34,mixed,16,fixed_q8_adaptive_eta,0.004681356087743852,0.0398479411205756,True,True,15996,10664,1333
20260763,34,mixed,16,fixed_q1_adaptive_eta,0.0024120316223436257,0.027948361920528866,True,True,16000,3200,3200
20260764,35,independent,4,adaptive_probe,0.0004413235240068259,0.048173721702173086,True,True,15996,11304,1173
20260764,35,independent,4,probe_oracle,0.00024325453206214547,0.04971344384609611,True,True,15984,14208,444
20260764,35,independent,4,all_agents_adaptive_eta,0.00024325453206214547,0.04971344384609611,True,True,15984,14208,444
20260764,35,independent,4,fixed_q8_adaptive_eta,0.0004024282835285932,0.022652011111710744,True,True,15996,10664,1333
20260764,35,independent,4,fixed_q1_adaptive_eta,0.0011141512123160032,0.005034527658320517,True,True,16000,3200,3200
20260764,35,independent,16,adaptive_probe,0.0005099167782012627,0.04517713422099345,True,True,15996,11304,1173
20260764,35,independent,16,probe_oracle,0.00019215397694069861,0.04557991126823631,True,True,15984,14208,444
20260764,35,independent,16,all_agents_adaptive_eta,0.00019215397694069861,0.04557991126823631,True,True,15984,14208,444
20260764,35,independent,16,fixed_q8_adaptive_eta,0.00035280289158679635,0.02071718685423041,True,True,15996,10664,1333
20260764,35,independent,16,fixed_q1_adaptive_eta,0.0010594723082923737,0.003624269811441871,True,True,16000,3200,3200
20260764,35,clustered,4,adaptive_probe,0.0009132246668126793,0.04709076726161033,True,True,16000,5184,2704
20260764,35,clustered,4,probe_oracle,0.00011907156238008547,0.048179835889859024,True,True,16000,9120,1720
20260764,35,clustered,4,all_agents_adaptive_eta,0.0003804533861956577,0.052376390723993665,True,True,15984,14208,444
20260764,35,clustered,4,fixed_q8_adaptive_eta,0.0002650266566641068,0.02120198362416974,True,True,15996,10664,1333
20260764,35,clustered,4,fixed_q1_adaptive_eta,0.0024054705038426593,0.004521890358509004,True,True,16000,3200,3200
20260764,35,clustered,16,adaptive_probe,0.000959860677433913,0.040757203982769254,True,True,16000,5184,2704
20260764,35,clustered,16,probe_oracle,8.82699519167975e-05,0.042273780739373434,True,True,16000,9120,1720
20260764,35,clustered,16,all_agents_adaptive_eta,0.00047951143417439686,0.04617455418059741,True,True,15984,14208,444
20260764,35,clustered,16,fixed_q8_adaptive_eta,0.0002234950956801967,0.02170206812243511,True,True,15996,10664,1333
20260764,35,clustered,16,fixed_q1_adaptive_eta,0.002920420649643876,0.004260198362533811,True,True,16000,3200,3200
20260764,35,global,4,adaptive_probe,0.023855458069181483,0.07253640055267221,True,True,16000,5184,2704
20260764,35,global,4,probe_oracle,0.023855458069181483,0.07253640055267221,True,True,16000,5184,2704
20260764,35,global,4,all_agents_adaptive_eta,0.06519096745554812,0.08137539882103496,True,True,15984,14208,444
20260764,35,global,4,fixed_q8_adaptive_eta,0.007415820070968503,0.028928405469518886,True,True,15996,10664,1333
20260764,35,global,4,fixed_q1_adaptive_eta,0.008834401256774987,0.015496830464916476,True,True,16000,3200,3200
20260764,35,global,16,adaptive_probe,0.023908651502135482,0.08276673182655692,True,True,16000,5184,2704
20260764,35,global,16,probe_oracle,0.023908651502135482,0.08276673182655692,True,True,16000,5184,2704
20260764,35,global,16,all_agents_adaptive_eta,0.08024787683281034,0.0985194157421018,True,True,15984,14208,444
20260764,35,global,16,fixed_q8_adaptive_eta,0.008007793255740865,0.03217143713541614,True,True,15996,10664,1333
20260764,35,global,16,fixed_q1_adaptive_eta,0.007954648263340797,0.014100006275556966,True,True,16000,3200,3200
20260764,35,mixed,4,adaptive_probe,0.014009225103496564,0.06240140962484007,True,True,16000,5184,2704
20260764,35,mixed,4,probe_oracle,0.004584442986885122,0.06160083290782272,True,True,15996,6932,2266
20260764,35,mixed,4,all_agents_adaptive_eta,0.028563644430160483,0.06466319580241432,True,True,15984,14208,444
20260764,35,mixed,4,fixed_q8_adaptive_eta,0.005775546995729542,0.023191982663932378,True,True,15996,10664,1333
20260764,35,mixed,4,fixed_q1_adaptive_eta,0.0018136229292336822,0.011257268274626822,True,True,16000,3200,3200
20260764,35,mixed,16,adaptive_probe,0.014086385569259906,0.061967170987076,True,True,16000,5184,2704
20260764,35,mixed,16,probe_oracle,0.005236357310195898,0.06140995335268618,True,True,15996,6932,2266
20260764,35,mixed,16,all_agents_adaptive_eta,0.028067272611454187,0.0647468285421179,True,True,15984,14208,444
20260764,35,mixed,16,fixed_q8_adaptive_eta,0.005482555743598125,0.022926817370629383,True,True,15996,10664,1333
20260764,35,mixed,16,fixed_q1_adaptive_eta,0.0014399025347395238,0.010288705198373709,True,True,16000,3200,3200
20260765,36,independent,4,adaptive_probe,0.00025474131142889136,0.0519018521936593,True,True,15996,11304,1173
20260765,36,independent,4,probe_oracle,0.00013700889999398191,0.05259077184950048,True,True,15984,14208,444
20260765,36,independent,4,all_agents_adaptive_eta,0.00013700889999398191,0.05259077184950048,True,True,15984,14208,444
20260765,36,independent,4,fixed_q8_adaptive_eta,7.164607471421677e-05,0.019495709467118063,True,True,15996,10664,1333
20260765,36,independent,4,fixed_q1_adaptive_eta,0.003271719594509543,0.003685028105061769,True,True,16000,3200,3200
20260765,36,independent,16,adaptive_probe,0.00013877645601574027,0.04664968655961171,True,True,15996,11304,1173
20260765,36,independent,16,probe_oracle,0.000254432701280146,0.046743445402528165,True,True,15984,14208,444
20260765,36,independent,16,all_agents_adaptive_eta,6.310777425788857e-05,0.047349513127599545,True,True,15984,14208,444
20260765,36,independent,16,fixed_q8_adaptive_eta,6.949726889837201e-05,0.020137376276695314,True,True,15996,10664,1333
20260765,36,independent,16,fixed_q1_adaptive_eta,0.0030366214641804677,0.002954107563246804,True,True,16000,3200,3200
20260765,36,clustered,4,adaptive_probe,0.0005946583252571982,0.05972214080027658,True,True,16000,9120,1720
20260765,36,clustered,4,probe_oracle,0.0005946583252571982,0.05972214080027658,True,True,16000,9120,1720
20260765,36,clustered,4,all_agents_adaptive_eta,0.006143361032403262,0.06485687878824649,True,True,15984,14208,444
20260765,36,clustered,4,fixed_q8_adaptive_eta,0.0013045288967898957,0.026157460159178123,True,True,15996,10664,1333
20260765,36,clustered,4,fixed_q1_adaptive_eta,0.004950039740546677,0.004194346097282914,True,True,16000,3200,3200
20260765,36,clustered,16,adaptive_probe,0.0005301258225662815,0.05268108386393033,True,True,16000,9120,1720
20260765,36,clustered,16,probe_oracle,0.0005301258225662815,0.05268108386393033,True,True,16000,9120,1720
20260765,36,clustered,16,all_agents_adaptive_eta,0.006448666025284297,0.058333727892144076,True,True,15984,14208,444
20260765,36,clustered,16,fixed_q8_adaptive_eta,0.0012454330750870973,0.027096540354454593,True,True,15996,10664,1333
20260765,36,clustered,16,fixed_q1_adaptive_eta,0.004950741178640636,0.009524986505693328,True,True,16000,3200,3200
20260765,36,global,4,adaptive_probe,0.0451849491832209,0.031208956710588744,True,True,15996,6932,2266
20260765,36,global,4,probe_oracle,0.04050355185596928,0.030283145942177098,True,True,16000,5184,2704
20260765,36,global,4,all_agents_adaptive_eta,0.0004434009864093958,0.01862261056980091,True,True,15984,14208,444
20260765,36,global,4,fixed_q8_adaptive_eta,0.0031439742340500024,0.012865141338039185,True,True,15996,10664,1333
20260765,36,global,4,fixed_q1_adaptive_eta,0.023181027074338632,0.02143894630122007,True,True,16000,3200,3200
20260765,36,global,16,adaptive_probe,0.04484536536690996,0.03540365518080182,True,True,15996,6932,2266
20260765,36,global,16,probe_oracle,0.04074352883185219,0.03435146018903016,True,True,16000,5184,2704
20260765,36,global,16,all_agents_adaptive_eta,0.0013094681954618655,0.02866710614296269,True,True,15984,14208,444
20260765,36,global,16,fixed_q8_adaptive_eta,0.0034156593007721977,0.015327028154068166,True,True,15996,10664,1333
20260765,36,global,16,fixed_q1_adaptive_eta,0.02325570111906467,0.020053769506753038,True,True,16000,3200,3200
20260765,36,mixed,4,adaptive_probe,0.02021147638706137,0.027397234657222432,True,True,16000,5184,2704
20260765,36,mixed,4,probe_oracle,0.025762201181083317,0.026864752409769817,True,True,15996,6932,2266
20260765,36,mixed,4,all_agents_adaptive_eta,0.006377134501818463,0.018299361834576092,True,True,15984,14208,444
20260765,36,mixed,4,fixed_q8_adaptive_eta,0.0032802256042518234,0.009060534136006186,True,True,15996,10664,1333
20260765,36,mixed,4,fixed_q1_adaptive_eta,0.009894516904728555,0.012146449212705634,True,True,16000,3200,3200
20260765,36,mixed,16,adaptive_probe,0.025477960850960137,0.0321310430294304,True,True,15996,6932,2266
20260765,36,mixed,16,probe_oracle,0.025477960850960137,0.0321310430294304,True,True,15996,6932,2266
20260765,36,mixed,16,all_agents_adaptive_eta,0.004852706243412245,0.02324606604069222,True,True,15984,14208,444
20260765,36,mixed,16,fixed_q8_adaptive_eta,0.0032896134745476315,0.0126563859810897,True,True,15996,10664,1333
20260765,36,mixed,16,fixed_q1_adaptive_eta,0.009564604012138957,0.013663121631573245,True,True,16000,3200,3200
20260766,37,independent,4,adaptive_probe,0.0005946733428062916,0.05003813867223326,True,True,16000,13056,736
20260766,37,independent,4,probe_oracle,8.109968090449355e-05,0.05007142392553667,True,True,15984,14208,444
20260766,37,independent,4,all_agents_adaptive_eta,8.109968090449355e-05,0.05007142392553667,True,True,15984,14208,444
20260766,37,independent,4,fixed_q8_adaptive_eta,7.528365731682975e-05,0.016661255424277086,True,True,15996,10664,1333
20260766,37,independent,4,fixed_q1_adaptive_eta,0.0007720184340619581,0.00867330230473757,True,True,16000,3200,3200
20260766,37,independent,16,adaptive_probe,0.0005327836820060094,0.04336552539127781,True,True,16000,13056,736
20260766,37,independent,16,probe_oracle,0.00010736906159072968,0.04315609954627133,True,True,15984,14208,444
20260766,37,independent,16,all_agents_adaptive_eta,0.00010736906159072968,0.04315609954627133,True,True,15984,14208,444
20260766,37,independent,16,fixed_q8_adaptive_eta,5.821156406013707e-05,0.018233990519992242,True,True,15996,10664,1333
20260766,37,independent,16,fixed_q1_adaptive_eta,0.0007701406402809193,0.012317941964614188,True,True,16000,3200,3200
20260766,37,clustered,4,adaptive_probe,0.0009548497057589493,0.06527045791287271,True,True,16000,9120,1720
20260766,37,clustered,4,probe_oracle,0.0009548497057589493,0.06527045791287271,True,True,16000,9120,1720
20260766,37,clustered,4,all_agents_adaptive_eta,0.0007625940113144076,0.0688069685089022,True,True,15984,14208,444
20260766,37,clustered,4,fixed_q8_adaptive_eta,0.00042435341942586473,0.028803219266011662,True,True,15996,10664,1333
20260766,37,clustered,4,fixed_q1_adaptive_eta,0.002154651510660084,0.01250078157161937,True,True,16000,3200,3200
20260766,37,clustered,16,adaptive_probe,0.0009656782267663444,0.05586921669358316,True,True,16000,9120,1720
20260766,37,clustered,16,probe_oracle,0.0009656782267663444,0.05586921669358316,True,True,16000,9120,1720
20260766,37,clustered,16,all_agents_adaptive_eta,0.0007615508550071259,0.05989267624397376,True,True,15984,14208,444
20260766,37,clustered,16,fixed_q8_adaptive_eta,0.00043779671590361244,0.02646032873592476,True,True,15996,10664,1333
20260766,37,clustered,16,fixed_q1_adaptive_eta,0.0019464616430545634,0.0156770828705864,True,True,16000,3200,3200
20260766,37,global,4,adaptive_probe,0.002303363836979991,0.028932941134343373,True,True,15996,6932,2266
20260766,37,global,4,probe_oracle,0.005717013163743746,0.028679519589907526,True,True,16000,5184,2704
20260766,37,global,4,all_agents_adaptive_eta,0.01587324577182307,0.027165711167737774,True,True,15984,14208,444
20260766,37,global,4,fixed_q8_adaptive_eta,0.010195683385304697,0.016358642099899397,True,True,15996,10664,1333
20260766,37,global,4,fixed_q1_adaptive_eta,0.004931885623699435,0.010206060090809215,True,True,16000,3200,3200
20260766,37,global,16,adaptive_probe,0.0025738576084996115,0.04956679971780179,True,True,15996,6932,2266
20260766,37,global,16,probe_oracle,0.005898997980801712,0.04968187980787914,True,True,16000,5184,2704
20260766,37,global,16,all_agents_adaptive_eta,0.007850330549027814,0.04977541517043489,True,True,15984,14208,444
20260766,37,global,16,fixed_q8_adaptive_eta,0.010952280982498822,0.02434597377093426,True,True,15996,10664,1333
20260766,37,global,16,fixed_q1_adaptive_eta,0.00487277659248342,0.01257982107464476,True,True,16000,3200,3200
20260766,37,mixed,4,adaptive_probe,0.0049403679421417815,0.043432238965241725,True,True,16000,9120,1720
20260766,37,mixed,4,probe_oracle,0.0007815684365673249,0.04324772532633954,True,True,15996,6932,2266
20260766,37,mixed,4,all_agents_adaptive_eta,0.02782690138673568,0.0462846584392145,True,True,15984,14208,444
20260766,37,mixed,4,fixed_q8_adaptive_eta,0.005875481421009547,0.02336061444100602,True,True,15996,10664,1333
20260766,37,mixed,4,fixed_q1_adaptive_eta,0.00363209468376227,0.011907561827814953,True,True,16000,3200,3200
20260766,37,mixed,16,adaptive_probe,0.000864966212761968,0.05644223946552151,True,True,15996,6932,2266
20260766,37,mixed,16,probe_oracle,0.000864966212761968,0.05644223946552151,True,True,15996,6932,2266
20260766,37,mixed,16,all_agents_adaptive_eta,0.012666473815816842,0.055177405356068784,True,True,15984,14208,444
20260766,37,mixed,16,fixed_q8_adaptive_eta,0.006560715030282836,0.026895031976328962,True,True,15996,10664,1333
20260766,37,mixed,16,fixed_q1_adaptive_eta,0.003610907140772247,0.014562224026918319,True,True,16000,3200,3200
20260767,38,independent,4,adaptive_probe,9.642347851336134e-05,0.049667185276558834,True,True,16000,13056,736
20260767,38,independent,4,probe_oracle,0.00024352597986160608,0.05028845785100469,True,True,15984,14208,444
20260767,38,independent,4,all_agents_adaptive_eta,0.00024352597986160608,0.05028845785100469,True,True,15984,14208,444
20260767,38,independent,4,fixed_q8_adaptive_eta,0.00038067320462279326,0.021248860966300517,True,True,15996,10664,1333
20260767,38,independent,4,fixed_q1_adaptive_eta,0.00034274369443734856,0.005670363245586404,True,True,16000,3200,3200
20260767,38,independent,16,adaptive_probe,0.00012386361878062536,0.04419582953178438,True,True,16000,13056,736
20260767,38,independent,16,probe_oracle,0.00021722175955589504,0.044424198323251944,True,True,15984,14208,444
20260767,38,independent,16,all_agents_adaptive_eta,0.00021722175955589504,0.044424198323251944,True,True,15984,14208,444
20260767,38,independent,16,fixed_q8_adaptive_eta,0.0003240203954510936,0.019066574179607564,True,True,15996,10664,1333
20260767,38,independent,16,fixed_q1_adaptive_eta,0.00036658756253065084,0.003620741076137776,True,True,16000,3200,3200
20260767,38,clustered,4,adaptive_probe,0.000654180034527079,0.051281009021438576,True,True,16000,9120,1720
20260767,38,clustered,4,probe_oracle,0.000654180034527079,0.051281009021438576,True,True,16000,9120,1720
20260767,38,clustered,4,all_agents_adaptive_eta,0.0005689155544906606,0.0579294394328974,True,True,15984,14208,444
20260767,38,clustered,4,fixed_q8_adaptive_eta,0.0018795207388381172,0.02585875754054138,True,True,15996,10664,1333
20260767,38,clustered,4,fixed_q1_adaptive_eta,0.008309046666457496,0.01321591675873639,True,True,16000,3200,3200
20260767,38,clustered,16,adaptive_probe,0.000705138943154843,0.0451104863580827,True,True,16000,9120,1720
20260767,38,clustered,16,probe_oracle,0.000705138943154843,0.0451104863580827,True,True,16000,9120,1720
20260767,38,clustered,16,all_agents_adaptive_eta,0.0002924032881601587,0.04960124258748219,True,True,15984,14208,444
20260767,38,clustered,16,fixed_q8_adaptive_eta,0.0018596652524301485,0.023288420247638792,True,True,15996,10664,1333
20260767,38,clustered,16,fixed_q1_adaptive_eta,0.008447368508975997,0.015074195427441109,True,True,16000,3200,3200
20260767,38,global,4,adaptive_probe,0.014304220803195397,0.13055802012307247,True,True,15996,6932,2266
20260767,38,global,4,probe_oracle,0.05648627933506434,0.1260337222470328,True,True,16000,5184,2704
20260767,38,global,4,all_agents_adaptive_eta,0.6055802172798395,0.3486441196210104,True,True,15984,14208,444
20260767,38,global,4,fixed_q8_adaptive_eta,0.010972691268842427,0.160033823520072,True,True,15996,10664,1333
20260767,38,global,4,fixed_q1_adaptive_eta,0.03757067687117006,0.061407332044392825,True,True,16000,3200,3200
20260767,38,global,16,adaptive_probe,0.016023254473554883,0.15922662562090106,True,True,15996,6932,2266
20260767,38,global,16,probe_oracle,0.05860211691638075,0.1501628093314068,True,True,16000,5184,2704
20260767,38,global,16,all_agents_adaptive_eta,0.6597355675931336,0.41932852852271607,True,True,15984,14208,444
20260767,38,global,16,fixed_q8_adaptive_eta,0.012531271243534436,0.20358225401764912,True,True,15996,10664,1333
