cell_id,schedule_family,target_scale,initial_common_parameter,noise_scale,spatial_correlation,temporal_correlation,delay,seed,strong_static_auc,persistent_auc,persistent_terminal,learning_transitions,extra_probe_transitions,fingerprint_reused_transitions,message_units,qp_iterations,mean_iterations_per_recipient_decision,mean_debt,max_debt,rollback_rate,accepted_nonlocal_rate,mean_rho_upper,mean_effective_samples
Fsingle_switch-H0.3-I0.5-N0.1-S0-T0.9-D3,single_switch,0.3,0.5,0.1,0.0,0.9,3,1636281357,0.048270819354225024,0.056597612312496236,0.04166051094519985,240,0,30,11,737,30.708333333333332,0.002408970783872187,0.021841003428922517,0.7916666666666666,0.20833333333333334,0.7059522921962644,1.0339529205681817
Fsingle_switch-H0.3-I0.5-N0.1-S0-T0.9-D3,single_switch,0.3,0.5,0.1,0.0,0.9,3,830070239,0.040554896309270776,0.04490768208069088,0.02265991379910606,240,0,30,12,829,34.541666666666664,0.04667052381977659,0.24517050841391383,0.9166666666666666,0.08333333333333333,0.801674523652412,1.0
Fsingle_switch-H0.3-I0.5-N0.1-S0-T0.9-D3,single_switch,0.3,0.5,0.1,0.0,0.9,3,3490259395,0.04449452637124013,0.03765041067614369,0.05205327436503879,240,0,30,12,929,38.708333333333336,0.018348748229969482,0.10359486813695502,0.7083333333333334,0.2916666666666667,0.7858370801110737,1.0
Fsingle_switch-H0.3-I0.5-N0.1-S0-T0.9-D3,single_switch,0.3,0.5,0.1,0.0,0.9,3,3512698917,0.04725076969155332,0.04935248642179741,0.019527849051685205,240,0,30,12,730,30.416666666666668,0.049970369390798686,0.26908703317701993,0.75,0.25,0.8308287474101134,1.0
Fsingle_switch-H0.3-I0.5-N0.1-S0-T0.9-D3,single_switch,0.3,0.5,0.1,0.0,0.9,3,2341267830,0.03488518057321325,0.04377826054969505,0.061345143621865106,240,0,30,12,757,31.541666666666668,0.06133115814341744,0.2377424927928917,0.75,0.25,0.783071346868878,1.0
Fsingle_switch-H0.3-I0.5-N0.1-S0-T0.9-D3,single_switch,0.3,0.5,0.1,0.0,0.9,3,2814696786,0.04019466912112688,0.03970763306232459,0.006960479168981349,240,0,30,12,896,37.333333333333336,0.00748100452873274,0.03948987419587049,0.7083333333333334,0.2916666666666667,0.7554671995149339,1.0
Fsingle_switch-H0.3-I0.5-N0.1-S0-T0.9-D3,single_switch,0.3,0.5,0.1,0.0,0.9,3,748652165,0.05570805390167133,0.06373012276737024,0.09130227427556911,240,0,30,12,723,30.125,0.004139093500545899,0.04327189018258938,0.5833333333333334,0.4166666666666667,0.7705506837328638,1.0
Fsingle_switch-H0.3-I0.5-N0.1-S0-T0.9-D3,single_switch,0.3,0.5,0.1,0.0,0.9,3,4244158386,0.04104766499187991,0.036050971365254855,0.04378727768801896,240,0,30,12,872,36.333333333333336,0.026659787579780856,0.18046874988967193,0.7083333333333334,0.2916666666666667,0.7842879247595141,1.0
Fsingle_switch-H0.3-I0.5-N0.1-S0-T0.9-D3,single_switch,0.3,0.5,0.1,0.0,0.9,3,3723470981,0.04447559872491058,0.04471714227599042,0.022515207559026005,240,0,30,12,764,31.833333333333332,0.007571234114690818,0.11272688366116461,0.7916666666666666,0.20833333333333334,0.7593383794535177,1.0
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,1808804502,0.019949939441385626,0.014138050183009723,0.0010288353398360264,240,0,30,12,910,37.916666666666664,0.020104406099325317,0.08181590507891669,0.7916666666666666,0.20833333333333334,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,2863024076,0.015481907099469625,0.010678984776332242,0.0004389042707970705,240,0,30,12,838,34.916666666666664,0.01749275228177269,0.04690724059122153,0.875,0.125,0.29919862080870163,3.155039685785338
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,2950424385,0.018359735098059497,0.01489502101466069,0.0023045795092028775,240,0,30,12,739,30.791666666666668,0.037098397507709074,0.11302873829157725,0.9166666666666666,0.08333333333333333,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,3476054506,0.018528634022050763,0.015699782137979883,0.0003310349518373284,240,0,30,12,850,35.416666666666664,0.016060505797260132,0.11446997316463167,0.7916666666666666,0.20833333333333334,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,859049474,0.020069093486065812,0.0153186175337832,0.00017967776952942387,240,0,30,12,829,34.541666666666664,0.029740141916799512,0.1047387775340159,0.8333333333333334,0.16666666666666666,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,2088432960,0.019608808497014987,0.014509261684553893,0.007857827906607339,240,0,30,12,908,37.833333333333336,0.003108569043303719,0.024626278757249064,0.8333333333333334,0.16666666666666666,0.3150628323731153,3.0828617565156473
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,4057090488,0.01819740229257285,0.014412127047045706,8.503527623678372e-05,240,0,30,12,1038,43.25,0.027831133579388028,0.11702636234236086,0.9166666666666666,0.08333333333333333,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,4197492090,0.016114245315768577,0.011696771508741759,0.00043700938418764657,240,0,30,12,819,34.125,0.005098282351022534,0.04029612648102556,0.875,0.125,0.2261625442089148,3.3948938940164233
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,3445129534,0.015869821432307026,0.010622487630811127,0.00041372962976880687,240,0,30,12,827,34.458333333333336,0.039101329451122095,0.1146370380772403,0.8333333333333334,0.16666666666666666,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,1554091691,0.018409078365346967,0.013343425862709516,0.00017713842535954557,240,0,30,12,1060,44.166666666666664,0.007007988425573192,0.031117318895797087,0.875,0.125,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,1360135080,0.01918660213430601,0.015117205791891457,0.00011858909337022298,240,0,30,12,926,38.583333333333336,0.014675974031213299,0.10044723412941602,0.9166666666666666,0.08333333333333333,0.25890925949097127,3.0683872164681136
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,2498757706,0.017884806273684745,0.01569933632160418,0.004413861997513625,240,0,30,12,879,36.625,0.01243300919040649,0.07321414776889758,0.7083333333333334,0.2916666666666667,0.21012394510374557,3.417635913553599
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,1598408979,0.01716014724021338,0.011843054070593042,0.0033108060553684988,240,0,30,12,978,40.75,0.005604659174695011,0.035535320271189316,0.875,0.125,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,2984591295,0.019851179313783007,0.015364855029675101,0.003388393431434839,240,0,30,12,846,35.25,0.03374126004811159,0.10714808721700032,0.875,0.125,0.26506189579256106,3.3948938940164233
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,3736052005,0.018376235087036598,0.016000050202207815,0.010927682309549656,240,0,30,12,853,35.541666666666664,0.023312768719257148,0.13333829861924504,0.9166666666666666,0.08333333333333333,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,2446090982,0.019472430214345245,0.01720369228529189,0.00043700782628416945,240,0,30,12,933,38.875,0.018584704392549153,0.11549307055189746,0.9583333333333334,0.041666666666666664,0.22286308560951695,3.3361386436865086
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,2759634938,0.017691333995933523,0.015132660741649843,0.00032506829500456784,240,0,30,12,887,36.958333333333336,0.038493461905851935,0.168791512616027,0.9166666666666666,0.08333333333333333,0.23425758922008036,3.269955373711095
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,1796341307,0.019178932317900344,0.013372549470781892,0.0008865364362620369,240,0,30,12,923,38.458333333333336,0.016649018626672136,0.05478264987724035,0.8333333333333334,0.16666666666666666,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,702779833,0.019407758794048807,0.01443737500386317,0.0007680191213320217,240,0,30,12,956,39.833333333333336,0.017215614210527447,0.07361479678788667,0.875,0.125,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,3081155260,0.016636298080473826,0.011182120224995854,0.0005589357429348403,240,0,30,12,1000,41.666666666666664,0.002049367819886716,0.024603293540562537,0.7916666666666666,0.20833333333333334,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,3689771675,0.019030683488692652,0.01235940066246906,0.005434006044602266,240,0,30,12,1018,42.416666666666664,0.010325508913834576,0.05234889092583134,0.7916666666666666,0.20833333333333334,0.26366404731372145,3.3948938940164233
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,1151854685,0.017540071143975256,0.012071895442691502,0.0005620077516880207,240,0,30,12,891,37.125,0.013006379458978395,0.04497924739881616,0.7916666666666666,0.20833333333333334,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,2094958580,0.019124753236955963,0.013592828506861323,0.0012346584135375952,240,0,30,12,1015,42.291666666666664,0.01804983310578531,0.14412067023871822,0.9166666666666666,0.08333333333333333,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,1636281357,0.023449396514928347,0.020369493124741418,0.003431391681840163,240,0,30,12,790,32.916666666666664,0.02619952831449304,0.07113611782648392,0.9166666666666666,0.08333333333333333,0.21298640184890272,3.3995115321428777
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,830070239,0.022826392890132968,0.01876164023314979,0.0008579754252285729,240,0,30,12,794,33.083333333333336,0.020824596968944842,0.09699970626257656,0.875,0.125,0.2142864880597193,3.4078511035841124
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,3490259395,0.017642442576370838,0.011551137303643627,0.0009079011583136541,240,0,30,12,1092,45.5,0.0105919420468297,0.0824149633422005,0.8333333333333334,0.16666666666666666,0.21292022263494603,3.3942914203089116
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,3512698917,0.019828167614998185,0.015103182234706714,0.0062051534654811715,240,0,30,12,789,32.875,0.042825897760041115,0.1839503697959442,0.8333333333333334,0.16666666666666666,0.24596789306493516,3.2187305604056076
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,2341267830,0.019195659236655647,0.01354815127899312,0.003582416639517129,240,0,30,12,989,41.208333333333336,0.018135258524056185,0.08240538455242227,0.9166666666666666,0.08333333333333333,0.21323105856448613,3.3934468828900557
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,2814696786,0.020339031975476523,0.014845772592409915,0.010559480576828227,240,0,30,12,1027,42.791666666666664,0.005198098231757887,0.028764729732166587,0.75,0.25,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,748652165,0.016665102183027376,0.012089923887978698,0.005447647460225242,240,0,30,12,920,38.333333333333336,0.021716818480599198,0.1896253086941685,0.9166666666666666,0.08333333333333333,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,4244158386,0.020307754201555513,0.01838611363764246,0.0008784074919959495,240,0,30,12,849,35.375,0.010592521913197733,0.0553788081531297,0.9166666666666666,0.08333333333333333,0.24115253878598727,3.3173671946329684
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D0,single_switch,0.3,0.5,0.1,0.9,0.0,0,3723470981,0.017112226016034928,0.011050883886873275,0.0003080008978590431,240,0,30,12,985,41.041666666666664,0.008456605910002973,0.07089640672155775,0.75,0.25,0.23039562057361995,3.3948938940164233
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,1808804502,0.020544700700843087,0.020557867991254305,0.0006646341388581962,240,0,30,12,719,29.958333333333332,0.03757515723344827,0.12480571152782985,0.9166666666666666,0.08333333333333333,0.2391665545985334,3.1909348274105276
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,2863024076,0.018188278059973195,0.014517097442777613,6.185426417049259e-05,240,0,30,12,787,32.791666666666664,0.024123951573801195,0.0760002852892288,0.9166666666666666,0.08333333333333333,0.21072695597667876,3.413396408680532
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,2950424385,0.019298313143393094,0.014772056509639893,0.014509528068168007,240,0,30,12,786,32.75,0.004013891598686124,0.029638644605087056,0.9166666666666666,0.08333333333333333,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,3476054506,0.01719548661461086,0.011889624051378401,0.0016028614966586106,240,0,30,11,759,31.625,0.0008495069339311941,0.011355887980778218,0.875,0.125,0.23964828107091932,3.347457961720995
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,859049474,0.020507830006285786,0.01699276776339641,0.002129169841105728,240,0,30,12,654,27.25,0.021445979294483445,0.08769898990109636,0.8333333333333334,0.16666666666666666,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,2088432960,0.01813450008563744,0.013363125683870485,0.006923782675840052,240,0,30,12,906,37.75,0.0031188615605480074,0.02405052364292411,0.875,0.125,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,4057090488,0.015265675894184564,0.012652198142267613,0.002376199469410566,240,0,30,12,705,29.375,0.013815655485288318,0.06892070838884025,0.9166666666666666,0.08333333333333333,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,4197492090,0.01888433178585994,0.01239229173922232,9.032742333279116e-05,240,0,30,12,615,25.625,0.024547566952533923,0.12029505695851087,0.9166666666666666,0.08333333333333333,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,3445129534,0.018103216889297027,0.014169084620825506,0.0018011956370685544,240,0,30,12,813,33.875,0.01383288376801057,0.07600496981909374,0.9166666666666666,0.08333333333333333,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,1554091691,0.017343558151801736,0.013689286903517742,0.0028178377418007832,240,0,30,12,685,28.541666666666668,0.03220527888240362,0.09237047995195455,0.9166666666666666,0.08333333333333333,0.23442024653201773,3.3948938940164233
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,1360135080,0.017942318627560214,0.015406751070915508,0.001995728068082445,240,0,30,12,819,34.125,0.0056224093987503445,0.03903880070213192,0.9166666666666666,0.08333333333333333,0.24233134084514826,3.3948938940164233
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,2498757706,0.01648044194568132,0.012060511138107313,0.0032851892455098165,240,0,30,12,522,21.75,0.03239400454304537,0.11645876846551417,0.9166666666666666,0.08333333333333333,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,1598408979,0.017932753532489156,0.014724668655191056,0.00042271904610659164,240,0,30,11,576,24.0,0.035103856605312886,0.09387115668263733,0.9166666666666666,0.08333333333333333,0.2736736854621049,3.3292700533964203
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,2984591295,0.01564545067664935,0.011841994206244238,0.0036776964300359884,240,0,30,12,650,27.083333333333332,0.021376034334227214,0.09684824667961767,0.8333333333333334,0.16666666666666666,0.27419130784398965,3.333022891189589
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,3736052005,0.018362244491766544,0.019066199047916035,0.0014294816995131577,240,0,30,12,845,35.208333333333336,0.013446613285621675,0.048312018112473716,0.9583333333333334,0.041666666666666664,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,2446090982,0.016372287107270202,0.015295557131910094,0.007263091878247847,240,0,30,12,784,32.666666666666664,0.04538320636125435,0.18449469241893937,0.9583333333333334,0.041666666666666664,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,2759634938,0.018561318039445756,0.015640233169540194,0.0024889548637055093,240,0,30,12,790,32.916666666666664,0.017028635515388794,0.08325077986967327,0.9166666666666666,0.08333333333333333,0.22167456275338024,3.3417779294555303
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,1796341307,0.017804955128017,0.012470860128000971,5.6042487375443785e-05,240,0,30,12,738,30.75,0.0068393373648789136,0.04096019565924146,0.9166666666666666,0.08333333333333333,0.21646371515820081,3.399872003116052
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,702779833,0.019159597598073022,0.014482238094471028,0.0013210522903362022,240,0,30,12,707,29.458333333333332,0.019914501903650753,0.07215188326022426,0.9166666666666666,0.08333333333333333,0.23751974442573742,3.376723001767198
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,3081155260,0.01766666708415202,0.012339392538933569,0.009724749125626344,240,0,30,12,740,30.833333333333332,0.015137927758451644,0.05277822359205171,0.875,0.125,0.34694529145989295,2.8902336985683603
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,3689771675,0.018747144583345546,0.013754232479560868,0.00019857390964192318,240,0,30,12,860,35.833333333333336,0.007798227062215733,0.03964833225011416,0.8333333333333334,0.16666666666666666,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,1151854685,0.014511945126933748,0.01070723898009611,0.005798012083771275,240,0,30,12,729,30.375,0.01443698664779447,0.05193399197390271,0.9166666666666666,0.08333333333333333,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,2094958580,0.019635042012133546,0.015819252262422954,0.003370896642520952,240,0,30,12,908,37.833333333333336,0.01714052874180293,0.04934632843372582,0.9166666666666666,0.08333333333333333,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,1636281357,0.022838132342845235,0.019008402816057045,0.0002705594603136237,240,0,30,12,812,33.833333333333336,0.01589863285680489,0.1374905974316461,0.8333333333333334,0.16666666666666666,0.22242147307562843,3.319974384073745
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,830070239,0.016473980168335085,0.010440278620124555,0.004376036755726742,240,0,30,12,984,41.0,0.007982809306202305,0.0354047324978123,0.875,0.125,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,3490259395,0.015953565364221056,0.010490487495199208,0.001864648262835579,240,0,30,12,830,34.583333333333336,0.010346011345063369,0.05494676416781022,0.875,0.125,0.22283170276023298,3.316021767885049
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,3512698917,0.017246614301286458,0.01273703977839264,0.00103454962153218,240,0,30,12,682,28.416666666666668,0.018206780897426698,0.0724458471858013,0.9166666666666666,0.08333333333333333,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,2341267830,0.017687440158664927,0.01270849911643348,0.0005182859371069567,240,0,30,12,808,33.666666666666664,0.0057769097941066236,0.02363281477523292,0.9166666666666666,0.08333333333333333,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,2814696786,0.016690399606651713,0.014681661532981248,0.00019004621499448167,240,0,30,12,779,32.458333333333336,0.012780949747117987,0.08041630363766733,0.9583333333333334,0.041666666666666664,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,748652165,0.018415398986906768,0.013052907379024078,0.0016555515140023954,240,0,30,12,827,34.458333333333336,0.007828717462167784,0.05559187939548176,0.75,0.25,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,4244158386,0.016171872646356212,0.012489552544050877,0.00032590732527916955,240,0,30,12,760,31.666666666666668,0.0173709383145394,0.06389068517698468,0.9166666666666666,0.08333333333333333,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0-D3,single_switch,0.3,0.5,0.1,0.9,0.0,3,3723470981,0.017339652886457675,0.012979185567679954,0.0004947969068159355,240,0,30,12,829,34.541666666666664,0.01319966091875877,0.08351258791550446,0.9166666666666666,0.08333333333333333,0.20871801373759505,3.4288468145846047
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0.9-D0,single_switch,0.3,0.5,0.1,0.9,0.9,0,1808804502,0.05847063168641467,0.0623948904669497,0.0029937424388720127,240,0,30,12,809,33.708333333333336,0.015333253291496825,0.052292774505990944,0.75,0.25,0.7533867070699993,1.0106326546601716
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0.9-D0,single_switch,0.3,0.5,0.1,0.9,0.9,0,2863024076,0.04554568718006124,0.041209822498747634,0.0022555988122446497,240,0,30,12,892,37.166666666666664,0.00990545185308433,0.04345925771186946,0.7083333333333334,0.25,0.7051028396019535,1.1475444041541332
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0.9-D0,single_switch,0.3,0.5,0.1,0.9,0.9,0,2950424385,0.035045554237659746,0.04470702077084406,0.01847790376018283,240,0,30,12,798,33.25,0.028967556479730896,0.08960639838282546,0.7083333333333334,0.2916666666666667,0.6942724659261054,1.0839562552082043
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0.9-D0,single_switch,0.3,0.5,0.1,0.9,0.9,0,3476054506,0.034842354154922935,0.03112153200645586,0.022271770558818516,240,0,30,12,856,35.666666666666664,0.007753976618377932,0.044074861624656264,0.7083333333333334,0.2916666666666667,0.75520617772949,1.0339529205681817
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0.9-D0,single_switch,0.3,0.5,0.1,0.9,0.9,0,859049474,0.08054027561644764,0.0803026693400309,0.04336894076747928,240,0,30,12,792,33.0,0.04054745991977286,0.17989524145890226,0.8333333333333334,0.16666666666666666,0.8076668213458668,1.0
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0.9-D0,single_switch,0.3,0.5,0.1,0.9,0.9,0,2088432960,0.04618653050473881,0.05100042766174715,0.012468797453346378,240,0,30,12,826,34.416666666666664,0.0010416249897311281,0.00667743764731715,0.4583333333333333,0.5416666666666666,0.6974696019688374,1.0229672800638727
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0.9-D0,single_switch,0.3,0.5,0.1,0.9,0.9,0,4057090488,0.036164065158861815,0.0338030705220978,0.006663486167078231,240,0,30,12,828,34.5,0.011982497310960604,0.07464134894360468,0.7916666666666666,0.20833333333333334,0.5904751153799549,1.3424678592003694
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0.9-D0,single_switch,0.3,0.5,0.1,0.9,0.9,0,4197492090,0.04721847740234986,0.054163249850936505,0.002655559861041142,240,0,30,12,786,32.75,0.03177706481594019,0.12204126240076212,0.75,0.25,0.7899116982735451,1.0339529205681817
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0.9-D0,single_switch,0.3,0.5,0.1,0.9,0.9,0,3445129534,0.027608008502081782,0.025275499821413926,0.0035707157044513097,240,0,30,12,1037,43.208333333333336,0.0038220985163132555,0.03936948307712952,0.8333333333333334,0.16666666666666666,0.5790691328444735,1.3661692638741714
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0.9-D0,single_switch,0.3,0.5,0.1,0.9,0.9,0,1554091691,0.03830993306105445,0.03568831744067449,0.03823675971043784,240,0,30,12,715,29.791666666666668,0.033693376488676256,0.12871683578150303,0.7916666666666666,0.20833333333333334,0.647670465544517,1.1473956566366155
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0.9-D0,single_switch,0.3,0.5,0.1,0.9,0.9,0,1360135080,0.02243498865646482,0.015564567249208091,0.0010477655899419269,240,0,30,12,860,35.833333333333336,0.011015227458266275,0.048796559096946635,0.7916666666666666,0.20833333333333334,0.70116201738038,1.156046179793065
Fsingle_switch-H0.3-I0.5-N0.1-S0.9-T0.9-D0,single_switch,0.3,0.5,0.1,0.9,0.9,0,2498757706,0.045669009397849535,0.046844329720622996,0.0023590236664876923,240,0,30,12,942,39.25,0.009168557988278906,0.055605283347103546,0.7083333333333334,0.2916666666666667,0.6865192498389737,1.1596883518148497
