cell_id,schedule_family,target_scale,initial_common_parameter,noise_scale,spatial_correlation,temporal_correlation,delay,seed,noise_mean,noise_second_moment,local_auc,charged_shadow_auc,strong_static_auc,observable_auc,clairvoyant_auc,full_sharing_auc,local_terminal,strong_static_terminal,observable_terminal,observable_actions,observable_shadow_states,observable_checkpoint_violations,observable_learning_transitions,observable_probe_transitions,observable_environment_used,observable_message_units,observable_candidate_scores,shift_changes,shift_total,other_changes,other_total
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,2088432960,-0.06545113677129265,0.45504897049010645,0.18201990622875383,0.1994612352036561,0.18201990622875383,0.21036336719098234,0.1847085097886585,0.350355655273003,0.03749515986300772,0.03749515986300772,0.03325286135899055,"[[0,0,0,0],[0,0,0,3],[0,0,0,0],[0,0,6,6],[0,0,6,0],[0,0,2,1]]","[[false,false,false,false],[false,false,false,false],[false,true,true,true],[false,false,false,false],[true,false,false,true],[false,true,false,false]]",4,216,24,240,16,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,4057090488,-0.05872514586202551,0.5052884752904258,0.22098600464226806,0.2508703049013942,0.22098600464226806,0.27002598848674575,0.18069271145760868,0.42079201787296605,0.12602569730840796,0.12602569730840796,0.1953970233523531,"[[0,0,0,0],[2,0,4,0],[2,0,1,0],[2,1,3,0],[0,0,0,0],[0,4,4,0]]","[[false,false,false,false],[false,false,false,true],[false,false,false,true],[false,false,false,true],[true,true,true,false],[false,false,false,false]]",5,216,24,240,16,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,4197492090,0.05927859276541468,0.536590053592721,0.25420274602973647,0.29219020647354493,0.25420274602973647,0.28400090952087487,0.21588578124920113,0.4404002043757238,0.10118930008463155,0.10118930008463155,0.10941184715592576,"[[0,0,0,0],[0,0,0,2],[0,0,4,1],[2,2,4,0],[5,0,3,4],[4,1,0,6]]","[[true,false,false,false],[false,false,false,false],[false,true,false,false],[false,false,false,false],[false,false,false,false],[false,false,true,false]]",7,216,24,240,17,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,3445129534,0.08991395132459656,0.4445496053908768,0.20378994009568327,0.2464741959364973,0.20378994009568327,0.261456687106795,0.20773928062946537,0.5200247603015741,0.08934622111748344,0.08934622111748344,0.09572027259499953,"[[0,0,0,0],[0,0,0,0],[2,0,0,0],[0,0,2,0],[6,0,0,6],[3,4,6,6]]","[[false,false,false,false],[false,false,false,false],[false,false,false,false],[false,false,false,false],[false,false,true,false],[false,false,false,false]]",7,216,24,240,16,168,0,0,4,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,1554091691,-0.1697860653438939,0.5548875936386684,0.20584085090852144,0.22450766292925203,0.20584085090852144,0.2780586162216958,0.17951285160411656,0.33388271729444496,0.135327134892753,0.135327134892753,0.17997370548494804,"[[0,0,0,0],[0,2,0,4],[0,0,2,2],[0,0,0,0],[0,0,0,0],[0,2,0,2]]","[[false,false,false,false],[false,false,false,false],[true,true,false,false],[false,true,true,true],[false,true,false,true],[false,false,true,false]]",5,216,24,240,15,168,0,0,4,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,1360135080,0.04991491044371986,0.7029845213987499,0.33685215275559005,0.35942959440568895,0.33685215275559005,0.35581048536053084,0.2558429188612544,0.47556943083891295,0.5168970188527108,0.5168970188527108,0.5042370277041819,"[[0,0,0,0],[6,0,4,0],[1,0,2,5],[0,2,4,1],[0,4,0,0],[4,0,0,0]]","[[false,false,false,false],[false,false,false,false],[false,true,false,false],[true,false,false,false],[false,false,false,false],[false,true,true,true]]",6,216,24,240,17,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,2498757706,-0.07395095450727358,0.5416000991955997,0.12975623952925822,0.1466328973414884,0.12975623952925822,0.1646330256516108,0.12351749453057143,0.3002575521954965,0.094771404887838,0.094771404887838,0.04843291249233277,"[[0,0,0,0],[0,0,0,0],[0,0,5,1],[4,2,0,0],[0,0,0,0],[6,1,0,0]]","[[false,false,false,false],[false,false,false,false],[false,false,false,false],[false,false,false,true],[true,true,true,true],[false,false,false,false]]",5,216,24,240,15,168,0,0,4,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,1598408979,-0.1414316966636905,0.5809018756138502,0.32277641127237494,0.3321422515575971,0.32277641127237494,0.35658261687529674,0.24798857387118023,0.4441116414448665,0.0837768203998849,0.0837768203998849,0.07987925237998603,"[[0,0,0,0],[0,0,3,0],[1,0,1,0],[0,4,6,1],[0,0,0,2],[2,0,4,0]]","[[false,false,false,false],[false,false,false,false],[false,false,false,false],[true,false,false,false],[false,true,true,false],[false,false,false,false]]",6,216,24,240,17,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,2984591295,0.16838803998140647,0.5052422371500312,0.24656783975897734,0.27089274624581966,0.24656783975897734,0.29714852621774956,0.2375581130149854,0.5215791845787118,0.32257250855795155,0.32257250855795155,0.29397669511329355,"[[0,0,0,0],[0,2,0,0],[0,0,0,0],[0,4,4,0],[4,0,6,2],[0,0,2,0]]","[[false,false,false,false],[false,false,false,false],[true,true,true,true],[false,false,false,false],[false,true,false,false],[false,false,false,false]]",8,216,24,240,16,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,3736052005,-0.00638232854132023,0.6218924060280332,0.2545519738711892,0.2712778619647986,0.2545519738711892,0.28281724905001826,0.22132021655899703,0.34294369662372376,0.11965220605041307,0.11965220605041307,0.13068776414713373,"[[0,0,0,2],[0,0,0,2],[0,1,4,0],[2,0,4,0],[0,2,0,0],[2,4,6,2]]","[[false,false,false,false],[false,true,false,false],[true,false,false,true],[false,false,false,true],[true,false,true,false],[false,false,false,false]]",8,216,24,240,18,168,0,0,4,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,2446090982,0.23742872762132267,0.5543119534447425,0.26537222700555774,0.2873219045206608,0.26537222700555774,0.29106468198156926,0.22555439736788782,0.4752233832483093,0.07592436118656891,0.07592436118656891,0.0624510641748542,"[[0,0,0,0],[0,1,0,4],[0,0,0,0],[2,2,6,4],[0,0,0,0],[0,0,1,2]]","[[false,false,false,true],[false,false,true,false],[false,false,true,true],[false,false,false,false],[false,true,false,true],[false,true,false,false]]",9,216,24,240,15,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,2759634938,0.02008125305128586,0.4323373658492209,0.1690730309228983,0.18534094970672257,0.1690730309228983,0.27340915651363806,0.14901243365735942,0.3174939803456056,0.034472610002246114,0.034472610002246114,0.10141481561582402,"[[0,0,0,0],[0,0,0,0],[4,0,0,2],[3,2,0,1],[0,4,3,6],[3,2,0,2]]","[[false,false,false,false],[false,false,true,false],[false,false,false,false],[false,false,false,false],[true,false,false,false],[false,false,true,false]]",10,216,24,240,16,168,0,0,4,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,1796341307,-0.1453680502983561,0.3578254516454569,0.13135593039961327,0.1545700123239996,0.13135593039961327,0.17322266840431708,0.12341461874289576,0.30516878684297394,0.019571094518545898,0.019571094518545898,0.03575790892426263,"[[0,0,0,0],[0,0,4,4],[0,4,0,0],[0,1,2,0],[0,5,0,0],[0,0,0,4]]","[[false,false,false,false],[false,false,false,false],[false,false,true,true],[false,false,false,false],[true,false,false,false],[true,false,false,false]]",7,216,24,240,17,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,702779833,-0.005219879018173268,0.5807040041014185,0.2876195027035677,0.3180606636806767,0.2876195027035677,0.32601425897834563,0.2019868503722222,0.5212390670316395,0.109945055508684,0.109945055508684,0.14265780086028695,"[[0,0,0,0],[0,0,0,0],[4,0,0,0],[0,0,3,1],[0,5,5,0],[6,0,5,6]]","[[false,false,false,false],[false,false,true,false],[false,false,true,false],[true,false,false,false],[true,false,false,true],[false,true,false,false]]",4,216,24,240,16,168,0,0,4,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,3081155260,0.09277048030058217,0.5246012816113464,0.1969563880339118,0.23867311994518658,0.1969563880339118,0.23287718397862459,0.20278235053847524,0.4103406934024922,0.1260948540695115,0.1260948540695115,0.16182947987448787,"[[0,0,0,0],[0,2,0,2],[0,1,0,6],[0,1,5,0],[4,3,0,6],[0,0,4,0]]","[[false,false,false,false],[false,false,false,false],[false,false,false,false],[true,false,false,false],[false,false,true,false],[true,true,false,false]]",5,216,24,240,17,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,3689771675,0.04988445474129407,0.4466472520437542,0.17258870449252262,0.19208512198069727,0.17258870449252262,0.25061409537166696,0.149461427544471,0.3980371755577714,0.02633081697885664,0.02633081697885664,0.05188791630589287,"[[0,0,0,0],[0,0,2,0],[0,0,2,0],[0,6,0,0],[0,0,0,0],[4,2,0,0]]","[[false,false,false,false],[false,false,false,true],[false,false,false,false],[false,false,false,true],[false,false,true,true],[false,false,true,true]]",6,216,24,240,16,168,0,0,4,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,1151854685,-0.03218516480769675,0.4529557685974872,0.1506130059717551,0.1769805871143406,0.1506130059717551,0.20056971374139446,0.14935030281835338,0.3203175871259442,0.056751178351946666,0.056751178351946666,0.10754410664896809,"[[0,0,0,0],[0,0,0,0],[0,0,2,6],[0,0,0,0],[2,0,0,6],[5,4,0,0]]","[[false,false,false,false],[false,false,true,false],[false,true,false,false],[true,true,true,false],[false,false,true,false],[false,false,false,true]]",5,216,24,240,15,168,0,0,4,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,2094958580,-0.06929965592889444,0.4632863601174114,0.2131154370644607,0.24746369569094548,0.2131154370644607,0.2471384112064586,0.17141315638700197,0.3977512871159647,0.2902682725408049,0.2902682725408049,0.2671798291232667,"[[0,0,0,0],[0,0,4,2],[3,0,0,3],[3,0,0,3],[0,0,3,6],[0,0,2,0]]","[[false,false,false,false],[false,false,false,false],[false,false,true,false],[false,false,true,false],[true,false,false,false],[false,false,false,true]]",3,216,24,240,17,168,0,0,4,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,1636281357,0.06445870355037235,0.4737653673521706,0.2142389497268646,0.2375126923127403,0.2142389497268646,0.2485123336277715,0.18756912189027464,0.4607848333442767,0.0594725636801191,0.0594725636801191,0.05708946402094304,"[[0,0,0,0],[0,0,2,0],[2,0,4,4],[0,0,2,0],[0,6,6,0],[0,0,0,0]]","[[false,false,false,false],[false,false,false,false],[false,false,false,false],[false,false,false,true],[true,false,false,true],[false,true,true,false]]",7,216,24,240,16,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,830070239,-0.19743217376646185,0.5813376725277318,0.17255527817123117,0.1860853883164778,0.17255527817123117,0.22763421173485435,0.14369101052209332,0.31102496132795693,0.2362104424900409,0.2362104424900409,0.28203058613313525,"[[0,0,0,0],[0,0,3,0],[2,6,0,0],[0,1,1,2],[0,2,2,0],[6,5,0,5]]","[[false,false,false,false],[false,false,false,true],[false,false,false,false],[false,false,false,false],[true,false,false,false],[false,false,true,false]]",8,216,24,240,17,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,3490259395,-0.1390539920438977,0.6189656292282751,0.28102765268712276,0.30426024125110146,0.28102765268712276,0.2981145184460014,0.20583606575112848,0.4059120003874031,0.11368835572632124,0.11368835572632124,0.10795668994945443,"[[0,0,0,0],[0,0,0,2],[0,0,3,0],[5,0,5,0],[3,0,1,0],[0,0,0,0]]","[[false,false,false,false],[false,false,false,false],[true,false,false,false],[false,false,false,false],[false,false,false,true],[true,false,true,true]]",2,216,24,240,16,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,3512698917,0.13032232922289613,0.5518039267230483,0.24324857643311026,0.2840857913060997,0.24324857643311026,0.3362846351158821,0.25004115499476415,0.5245672792378044,0.2664459105563454,0.2664459105563454,0.32636646109628964,"[[0,0,0,0],[2,0,4,0],[0,0,0,0],[0,1,5,0],[6,0,0,2],[0,1,6,1]]","[[false,false,false,false],[false,false,false,false],[false,false,true,false],[true,false,false,false],[false,true,false,false],[true,false,false,false]]",5,216,24,240,16,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,2341267830,0.025879866099631905,0.5637195476566298,0.22964529808053444,0.2326989007426983,0.22964529808053444,0.29505730819737047,0.16404551509102847,0.41750785761563547,0.08900100721416743,0.08900100721416743,0.06150457711478488,"[[0,0,0,0],[0,0,6,0],[0,0,3,0],[0,4,0,0],[4,6,0,4],[2,2,0,6]]","[[false,false,false,false],[false,false,false,true],[false,true,false,true],[true,false,false,false],[false,false,false,false],[false,false,true,false]]",9,216,24,240,17,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,2814696786,-0.0035284515108588693,0.5150204832568002,0.1323066305115461,0.15547923108618472,0.1323066305115461,0.19306662630544383,0.1279446637317111,0.38692845159587,0.04240550774883271,0.04240550774883271,0.04267583858055958,"[[0,0,0,0],[4,0,0,6],[0,2,0,4],[0,0,4,0],[0,0,0,0],[1,0,0,0]]","[[false,false,false,false],[false,false,false,false],[true,false,false,false],[false,false,false,true],[false,true,false,false],[false,true,false,true]]",6,216,24,240,16,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,748652165,-0.1137836461124324,0.5817881204748748,0.18241154130383316,0.19197001156121254,0.18241154130383316,0.16921473154569966,0.1312876230266806,0.31886451089808315,0.26060290610479825,0.26060290610479825,0.19567869549832465,"[[0,0,0,0],[0,0,0,0],[3,0,3,2],[0,0,0,0],[2,0,0,0],[4,0,5,1]]","[[false,false,false,false],[false,false,false,false],[false,false,false,false],[true,false,false,true],[false,false,true,true],[false,false,false,false]]",3,216,24,240,15,168,0,0,4,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,4244158386,-0.031146435195502996,0.547135524775087,0.23334745242623478,0.23967004208450957,0.23334745242623478,0.3027926554019293,0.18091234954268512,0.38867288503230113,0.013842036750874268,0.013842036750874268,0.013032905918382166,"[[0,0,0,0],[0,0,0,2],[0,0,0,0],[6,4,0,0],[0,0,3,2],[0,2,0,0]]","[[false,false,false,false],[false,false,false,false],[false,true,false,true],[false,false,false,false],[true,true,false,false],[false,false,false,true]]",6,216,24,240,16,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,3723470981,0.04328781255351801,0.4856933228005219,0.23285317731487934,0.2645703882877369,0.23285317731487934,0.2961743616860592,0.22241436023969066,0.47334049119156396,0.18069037387548445,0.18069037387548445,0.18176729122129123,"[[0,0,0,0],[0,2,0,0],[5,2,2,2],[0,0,0,0],[2,6,4,5],[4,4,0,6]]","[[false,false,false,false],[false,false,false,false],[false,false,false,false],[true,false,false,true],[false,false,false,false],[false,false,false,false]]",9,216,24,240,16,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0.9-T0-D0,stationary,0.3,1.5,0.5,0.9,0.0,0,1808804502,-0.023986643659413064,0.425459001663787,0.06829345869049246,0.10445162930399965,0.06813976183129757,0.09539572599181007,0.09404422939813727,0.10231955709258785,0.00028370486432537507,0.00014805070447860695,0.00046011479061045803,"[[0,2,2,2],[0,0,0,0],[0,0,6,0],[0,0,0,0],[0,5,5,0],[0,0,0,0]]","[[false,false,false,false],[true,false,true,true],[true,true,false,false],[true,true,true,true],[true,false,false,false],[true,true,true,true]]",1,216,24,240,15,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0.9-T0-D0,stationary,0.3,1.5,0.5,0.9,0.0,0,2863024076,0.06290087448817758,0.4367931272550876,0.08814827459835628,0.12103998845981333,0.08770171398782306,0.11157830200927858,0.10277373862562218,0.12525804944247532,0.0008542555990127571,0.0009395869124870875,0.0011856390546381489,"[[0,2,2,2],[2,0,4,4],[0,2,2,2],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[false,false,false,false],[false,false,false,false],[false,false,false,false],[true,true,false,true],[true,true,true,false],[false,true,true,true]]",4,216,24,240,15,168,0,0,3,5
Fstationary-H0.3-I1.5-N0.5-S0.9-T0-D0,stationary,0.3,1.5,0.5,0.9,0.0,0,2950424385,-0.013219464306085902,0.4608202494920705,0.10826538277003533,0.12997732352575087,0.10816811345577294,0.12743177121041274,0.11683184184099661,0.14604108241822225,0.004786239657600854,0.004770688734059565,0.003805957894497418,"[[2,0,4,4],[0,0,0,0],[2,0,2,3],[0,0,0,0],[0,0,6,0],[2,0,0,0]]","[[false,false,false,false],[true,false,true,true],[false,false,false,false],[true,true,true,false],[true,true,false,true],[false,false,true,true]]",3,216,24,240,16,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0.9-T0-D0,stationary,0.3,1.5,0.5,0.9,0.0,0,3476054506,-0.032395874387788424,0.5395892391815249,0.069959132965198,0.09082337698929692,0.06983304044555493,0.08536035254145606,0.08413988496456894,0.10523271336658084,0.0024416058065487366,0.0022830025569545408,0.002776129058038111,"[[2,0,4,4],[0,0,0,6],[0,0,0,0],[0,0,0,0],[0,2,0,3],[0,5,0,6]]","[[false,false,false,false],[true,true,false,false],[true,true,false,true],[true,true,true,true],[false,false,false,false],[true,false,false,false]]",4,216,24,240,16,168,0,0,4,5
Fstationary-H0.3-I1.5-N0.5-S0.9-T0-D0,stationary,0.3,1.5,0.5,0.9,0.0,0,859049474,-0.02880757932339346,0.5063309108216498,0.06872634803973236,0.10693513334872053,0.06832987052942745,0.09735656755657801,0.09614745580113293,0.10431746302422384,0.0015551281775186142,0.001207914541212782,0.001624258235206035,"[[2,0,4,4],[0,0,6,0],[0,0,0,6],[1,0,6,0],[0,2,6,0],[0,0,0,0]]","[[false,false,false,false],[true,true,false,false],[true,false,false,false],[false,true,false,true],[true,false,false,false],[true,false,true,false]]",3,216,24,240,17,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0.9-T0-D0,stationary,0.3,1.5,0.5,0.9,0.0,0,2088432960,-0.050004214038666096,0.4770981642527906,0.07195007714750293,0.11056074679110835,0.0717979586069847,0.11442515936667062,0.09808250692985687,0.10760584076185592,0.014987780644064792,0.014837071668287278,0.007697056218332814,"[[2,0,4,4],[0,2,2,2],[2,0,4,4],[0,0,0,6],[0,2,6,0],[5,5,6,0]]","[[false,false,false,false],[false,false,false,false],[false,false,false,false],[true,true,false,false],[true,false,false,false],[false,false,false,true]]",11,216,24,240,18,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0.9-T0-D0,stationary,0.3,1.5,0.5,0.9,0.0,0,4057090488,-0.046688354014651066,0.5003871652031441,0.08034203820687136,0.09466121082344227,0.08022919405228128,0.1015811321141532,0.08574244163986132,0.11692821768694743,0.0028688138129198647,0.0031035117469211996,0.003604533741918609,"[[0,2,0,0],[0,0,0,0],[2,0,0,0],[0,0,0,0],[0,2,1,4],[0,0,0,0]]","[[false,false,true,true],[false,true,false,true],[false,true,false,true],[true,true,false,true],[false,false,false,false],[true,false,true,true]]",4,216,24,240,15,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0.9-T0-D0,stationary,0.3,1.5,0.5,0.9,0.0,0,4197492090,0.017451187814140453,0.36934217106395967,0.0881482214955193,0.12345298013468459,0.08772772553101753,0.11135285109439114,0.10682738940956188,0.12391747454828332,0.0010791731311301936,0.0006325344226943119,0.0030909598895248673,"[[2,0,4,4],[2,0,4,4],[2,0,0,2],[1,0,0,0],[0,0,0,0],[0,0,6,1]]","[[false,false,false,false],[false,false,false,false],[false,false,true,false],[false,true,true,false],[false,true,false,true],[false,false,false,false]]",6,216,24,240,17,168,0,0,4,5
Fstationary-H0.3-I1.5-N0.5-S0.9-T0-D0,stationary,0.3,1.5,0.5,0.9,0.0,0,3445129534,-0.03617787929663141,0.49193055809776254,0.09246135160343173,0.12837618403617201,0.09196280072147046,0.1192415287712744,0.11139666715001544,0.1275420620400405,0.00034394992825784903,0.00023276080510363812,0.0005382299914361024,"[[2,0,4,4],[0,0,0,0],[0,0,0,0],[0,0,0,0],[3,6,0,0],[0,0,0,6]]","[[false,false,false,false],[true,true,true,true],[true,true,false,true],[true,true,false,true],[false,false,false,false],[false,true,true,false]]",1,216,24,240,15,168,0,0,3,5
Fstationary-H0.3-I1.5-N0.5-S0.9-T0-D0,stationary,0.3,1.5,0.5,0.9,0.0,0,1554091691,-0.0617471577545944,0.4734311976241309,0.07920452009723981,0.10368404546216319,0.07895720196945354,0.09505927481776028,0.09216592800063629,0.11502388110993261,0.0013114827802945032,0.0014715405857648146,0.0012935640876688592,"[[0,2,2,2],[0,0,0,0],[2,0,3,3],[0,0,0,0],[0,2,0,0],[0,0,0,0]]","[[false,false,false,false],[false,true,false,false],[false,false,false,false],[true,false,true,true],[false,false,true,false],[false,false,false,true]]",3,216,24,240,15,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0.9-T0-D0,stationary,0.3,1.5,0.5,0.9,0.0,0,1360135080,-0.0778006481963962,0.5675562235705818,0.09761899690337505,0.13217877867858444,0.09741495624033432,0.14257905164615406,0.12007686642902271,0.13282724401584864,0.02914597531295137,0.029151430579524407,0.02404137730958249,"[[0,2,2,2],[0,2,2,2],[0,0,0,0],[2,0,0,0],[2,0,4,4],[3,0,0,0]]","[[false,false,false,false],[false,false,false,false],[false,true,true,true],[false,false,true,true],[false,false,false,false],[false,false,true,true]]",3,216,24,240,17,168,0,0,4,5
Fstationary-H0.3-I1.5-N0.5-S0.9-T0-D0,stationary,0.3,1.5,0.5,0.9,0.0,0,2498757706,0.013664832185730103,0.5142100998114343,0.08668865667459592,0.10772838913633474,0.0864365767640801,0.09981879475513715,0.09330933873119157,0.1221713193720959,0.049726445970551106,0.04969515914845854,0.06975206903991188,"[[0,2,2,2],[0,0,0,0],[0,0,0,6],[0,0,0,0],[0,0,0,0],[2,0,3,3]]","[[false,false,false,false],[true,true,true,true],[true,true,false,false],[true,false,true,true],[true,true,true,false],[false,true,false,false]]",3,216,24,240,15,168,0,0,4,5
Fstationary-H0.3-I1.5-N0.5-S0.9-T0-D0,stationary,0.3,1.5,0.5,0.9,0.0,0,1598408979,0.03966350650906356,0.4853552947918256,0.07818235921225689,0.10468076258276693,0.07767596360057723,0.1000711448801175,0.09067857849648413,0.11166162264298944,0.027541768112593176,0.027521282073243315,0.02682949113184996,"[[2,0,4,4],[0,0,0,0],[0,0,0,0],[0,2,3,3],[0,0,0,0],[0,0,0,0]]","[[false,false,false,false],[true,true,false,true],[true,true,true,false],[false,false,false,false],[true,true,false,true],[true,true,true,false]]",2,216,24,240,14,168,0,0,3,5
Fstationary-H0.3-I1.5-N0.5-S0.9-T0-D0,stationary,0.3,1.5,0.5,0.9,0.0,0,2984591295,0.014740819948588594,0.5303501759604801,0.07576396224897756,0.1191042271577143,0.07557683611663395,0.11621092053250541,0.1031074513289794,0.11022852673720658,0.0046322951367051834,0.004603571030034631,0.006595600622368845,"[[0,2,2,2],[0,2,2,2],[0,0,0,0],[0,0,1,1],[5,2,0,0],[3,4,0,6]]","[[false,false,false,false],[false,false,false,false],[true,true,true,true],[true,false,false,false],[false,false,true,true],[false,false,false,false]]",6,216,24,240,17,168,0,0,4,5
Fstationary-H0.3-I1.5-N0.5-S0.9-T0-D0,stationary,0.3,1.5,0.5,0.9,0.0,0,3736052005,0.034657006448381815,0.47443361964904696,0.08459527478457025,0.11565494557936601,0.0844309481345039,0.12049861670715888,0.10109126521193644,0.11882914578583652,0.031017688782467884,0.03103501985102043,0.06260255033163938,"[[2,0,4,4],[0,2,0,0],[2,0,0,0],[2,5,0,6],[0,0,6,0],[4,4,0,6]]","[[false,false,false,false],[false,false,true,true],[false,false,true,true],[false,false,false,false],[true,true,false,true],[false,false,true,false]]",4,216,24,240,18,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0.9-T0-D0,stationary,0.3,1.5,0.5,0.9,0.0,0,2446090982,0.03313781541446107,0.45960473666200446,0.10793447281303115,0.15109114429456186,0.10771082525408003,0.1449758286131847,0.12844540993342216,0.1440501989263895,0.0037645048698018847,0.003755796455751867,0.0027371854084697533,"[[2,0,4,4],[0,2,0,0],[2,0,1,2],[0,5,0,0],[0,2,1,5],[5,3,6,0]]","[[false,false,false,false],[false,false,true,true],[false,false,false,false],[true,false,true,true],[false,false,false,false],[false,false,false,true]]",8,216,24,240,18,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0.9-T0-D0,stationary,0.3,1.5,0.5,0.9,0.0,0,2759634938,0.031403078097718175,0.5456625903813594,0.11806047149904479,0.14925313570194537,0.1178388741583834,0.13583183588270728,0.1312753300501628,0.15343305181264397,0.0049381480427408645,0.004854523204631458,0.0040787314287740245,"[[2,0,4,4],[0,0,0,0],[2,2,0,0],[0,0,6,0],[0,0,0,0],[0,0,0,0]]","[[false,false,false,false],[true,true,true,true],[false,false,false,true],[true,true,false,false],[false,true,true,true],[true,false,false,true]]",2,216,24,240,15,168,0,0,4,5
Fstationary-H0.3-I1.5-N0.5-S0.9-T0-D0,stationary,0.3,1.5,0.5,0.9,0.0,0,1796341307,0.011107968972132025,0.4277523718054186,0.07451761065046687,0.11011871763456858,0.07444126324703505,0.10954079617941735,0.09722666184335542,0.10899517079487264,0.0093101095046611,0.009238497997427238,0.009139978874907754,"[[2,0,4,4],[0,0,0,0],[0,2,3,1],[2,0,0,6],[2,0,6,2],[0,0,0,6]]","[[false,false,false,false],[false,true,true,false],[false,false,false,false],[false,true,false,false],[false,false,false,false],[true,true,false,false]]",7,216,24,240,17,168,0,0,5,5
Fstationary-H0.3-I1.5-N0.5-S0.9-T0-D0,stationary,0.3,1.5,0.5,0.9,0.0,0,702779833,-0.008175812442397411,0.492816809136667,0.10051626123171238,0.13699704326189457,0.10021312221671465,0.13074473601475706,0.12351914363242483,0.13599150282326386,0.007757505617302109,0.007674658876520406,0.017777102009465248,"[[0,2,2,2],[0,0,0,6],[0,0,0,0],[0,2,0,0],[0,0,0,0],[4,0,0,6]]","[[false,false,false,false],[true,false,false,false],[false,false,true,false],[true,false,true,true],[true,true,true,false],[false,true,false,false]]",2,216,24,240,16,168,0,0,5,5
