cell_id,schedule_family,target_scale,initial_common_parameter,noise_scale,spatial_correlation,temporal_correlation,delay,mean_local_auc,mean_charged_shadow_auc,mean_strong_static_auc,mean_observable_auc,mean_clairvoyant_auc,mean_full_sharing_auc,observable_to_static_ratio,observable_to_shadow_ratio,clairvoyant_to_static_ratio,observable_cvar90,static_cvar90,shadow_cvar90,checkpoint_violation_rate,shift_change_fraction
Falternating-H0.6-I1.5-N0.1-S0-T0-D1,alternating,0.6,1.5,0.1,0.0,0.0,1,0.13263066647118654,0.18471846858612517,0.12985231624282312,0.12802119463886089,0.12308422633180567,0.333506689867132,0.985898429408544,0.6930611520264466,0.9478785584512704,0.135618649797739,0.13713359717743423,0.1932897318943352,0.06901041666666666,1.0
Falternating-H0.6-I1.5-N0.1-S0-T0-D3,alternating,0.6,1.5,0.1,0.0,0.0,3,0.1323317006590855,0.18444482369644322,0.12494983054864914,0.12709708658672098,0.12251293137567618,0.4438729718980914,1.0171849455789042,0.6890791730533768,0.980496978969298,0.13741313320835707,0.12989995957106376,0.19085259275500305,0.046875,1.0
Falternating-H0.6-I1.5-N0.1-S0-T0.9-D0,alternating,0.6,1.5,0.1,0.0,0.9,0,0.15911932664383865,0.2092333962803056,0.15703478938882398,0.1389094984556956,0.11942507014575897,0.24623763515615169,0.884577863264111,0.6638973554183553,0.7605007184112436,0.16135301455183879,0.1804425899168171,0.24048737848899743,0.16536458333333331,1.0
Falternating-H0.6-I1.5-N0.1-S0-T0.9-D1,alternating,0.6,1.5,0.1,0.0,0.9,1,0.15306806438870213,0.202011248851992,0.15068441809801375,0.1538995059554426,0.13347886420092125,0.34625887890280144,1.0213365648420103,0.7618363176805093,0.885817298734226,0.18083798749592242,0.17766917216254463,0.23429548430661562,0.15885416666666666,1.0
Falternating-H0.6-I1.5-N0.1-S0-T0.9-D3,alternating,0.6,1.5,0.1,0.0,0.9,3,0.15709733336430184,0.20742267752175214,0.14764381105947172,0.15452612181439987,0.13645553991022707,0.45340412826760157,1.0466142854586429,0.7449818103818225,0.9242211978344426,0.17732338237722015,0.16980409741613425,0.23313976536605543,0.15494791666666669,1.0
Falternating-H0.6-I1.5-N0.1-S0.9-T0-D0,alternating,0.6,1.5,0.1,0.9,0.0,0,0.1340126915257789,0.18585633871223897,0.13367275321148653,0.1182703108767487,0.11156054389062406,0.2326117546329822,0.8847750048929621,0.6363533883009845,0.8345795325553124,0.13487684635409847,0.1434563665638204,0.20010132594337304,0.05989583333333333,1.0
Falternating-H0.6-I1.5-N0.1-S0.9-T0-D1,alternating,0.6,1.5,0.1,0.9,0.0,1,0.13478318839705894,0.18707317624901543,0.13197949352863697,0.13015326318945536,0.1252931057078917,0.33625437189092955,0.9861627720310553,0.6957345023971087,0.949337676316401,0.14386833374087185,0.14332041667033238,0.20187633227753662,0.049479166666666664,1.0
Falternating-H0.6-I1.5-N0.1-S0.9-T0-D3,alternating,0.6,1.5,0.1,0.9,0.0,3,0.13344829467059666,0.18471299952727988,0.12593421774530766,0.1288065915597863,0.12280627696832286,0.4463871856058633,1.0228085254818335,0.6973336575629758,0.975162105796291,0.14705595709182248,0.13891421065925738,0.1978293682209955,0.053385416666666664,1.0
Falternating-H0.6-I1.5-N0.1-S0.9-T0.9-D0,alternating,0.6,1.5,0.1,0.9,0.9,0,0.15723181360410005,0.20610805790391357,0.15718839367443577,0.14462748347927562,0.1257391662495232,0.25557337135456165,0.9200900912495107,0.7017070800147956,0.7999265296262945,0.1948259028706275,0.20477279500631043,0.2640809913867639,0.16536458333333334,1.0
Falternating-H0.6-I1.5-N0.1-S0.9-T0.9-D1,alternating,0.6,1.5,0.1,0.9,0.9,1,0.1549167723909373,0.20338297719041304,0.15138551780476373,0.1529883582756696,0.13521458013629523,0.35113892044743883,1.0105878058492557,0.7522181078726046,0.8931804184246768,0.21770996977599744,0.20530878339108302,0.268826772740561,0.14713541666666669,1.0
Falternating-H0.6-I1.5-N0.1-S0.9-T0.9-D3,alternating,0.6,1.5,0.1,0.9,0.9,3,0.15831887551623305,0.20866204065329255,0.15087006455673516,0.15473199224138345,0.13868558508166326,0.4572545712750931,1.0255977068479083,0.7415435589383607,0.9192385877816743,0.20228602864735382,0.19684677947258805,0.25854722091948035,0.14192708333333331,1.0
Falternating-H0.6-I1.5-N0.5-S0-T0-D0,alternating,0.6,1.5,0.5,0.0,0.0,0,0.1449492355911132,0.19459915380399156,0.14417848759818375,0.1418601197631219,0.11247709467171471,0.23665469444790857,0.9839201542915127,0.728986313609613,0.7801239737316513,0.16080572240680138,0.15616562158736486,0.21214954883243264,0.08984375,1.0
Falternating-H0.6-I1.5-N0.5-S0-T0-D1,alternating,0.6,1.5,0.5,0.0,0.0,1,0.13922955035653828,0.18975585147956078,0.13657995481694613,0.1491200295303087,0.12625935282963313,0.3370738662275672,1.0918148986809202,0.7858520744819872,0.9244354561315723,0.18429796374102686,0.15270879226135736,0.20758407240641616,0.06510416666666666,0.96875
Falternating-H0.6-I1.5-N0.5-S0-T0-D3,alternating,0.6,1.5,0.5,0.0,0.0,3,0.137966551353495,0.18989110335058168,0.1305554146562111,0.14752330222862314,0.1268455458608586,0.4434860614421012,1.129966938691078,0.7768836961058778,0.9715839530277499,0.16579122431038082,0.14272978461072922,0.20738574596350837,0.07552083333333333,0.984375
Falternating-H0.6-I1.5-N0.5-S0-T0.9-D0,alternating,0.6,1.5,0.5,0.0,0.9,0,0.25094617956714427,0.2899855102502011,0.24102375413724084,0.2504394920198243,0.15546091596877615,0.29169145569571536,1.0390656012984598,0.8636276060957105,0.6450024667703727,0.3141081642325876,0.3084230486049921,0.39120272665576955,0.23307291666666666,1.0
Falternating-H0.6-I1.5-N0.5-S0-T0.9-D1,alternating,0.6,1.5,0.5,0.0,0.9,1,0.2644970447579625,0.3058756848823431,0.24752036553721368,0.285822943644204,0.19272691826305152,0.40193133611766263,1.154745158136217,0.934441532200075,0.778630549630777,0.3771388576867851,0.3095120624406846,0.37468642968373095,0.21484375,1.0
Falternating-H0.6-I1.5-N0.5-S0-T0.9-D3,alternating,0.6,1.5,0.5,0.0,0.9,3,0.2610346121856991,0.3036546938210456,0.2508673597461094,0.288017624851074,0.20320415662437527,0.5106005850140545,1.1480872806353228,0.9485037798256889,0.8100063588584352,0.3732760455264898,0.32371968340237506,0.37399876117425196,0.18880208333333331,1.0
Falternating-H0.6-I1.5-N0.5-S0.9-T0-D0,alternating,0.6,1.5,0.5,0.9,0.0,0,0.13992685288075918,0.19486988280962897,0.13905794214173853,0.14539493593389122,0.117514714407352,0.23851665158231225,1.0455708871751714,0.7461129130761037,0.845077329618268,0.1741628379559404,0.1563665569587127,0.2193843373306697,0.08463541666666666,0.984375
Falternating-H0.6-I1.5-N0.5-S0.9-T0-D1,alternating,0.6,1.5,0.5,0.9,0.0,1,0.1434940844173434,0.19413924914240255,0.1398957361463035,0.15312048699687228,0.13089981921218738,0.34174117343317284,1.0945329086852102,0.788714737866104,0.9356955602656242,0.18724192208234108,0.165293408610326,0.21901958717855924,0.09244791666666666,0.984375
Falternating-H0.6-I1.5-N0.5-S0.9-T0-D3,alternating,0.6,1.5,0.5,0.9,0.0,3,0.14183646036325237,0.19430801611263956,0.1345944024374271,0.16081800468043325,0.12989949169342713,0.4506815010709585,1.1948342707282904,0.827644725615477,0.9651180832265098,0.18698208612152925,0.15590413744954487,0.2126964729645621,0.07942708333333334,0.984375
Falternating-H0.6-I1.5-N0.5-S0.9-T0.9-D0,alternating,0.6,1.5,0.5,0.9,0.9,0,0.27891579405346834,0.3284921460923915,0.2792096771131813,0.29315994359802766,0.20894105724532433,0.37409337885315974,1.0499634061006826,0.8924412564663682,0.7483302849873192,0.5559186520512248,0.5473495266120258,0.6129478422102417,0.22265625,1.0
Falternating-H0.6-I1.5-N0.5-S0.9-T0.9-D1,alternating,0.6,1.5,0.5,0.9,0.9,1,0.2684160808645107,0.3135869557413226,0.2572428439946565,0.297781022372439,0.21510018342224269,0.4553369700280273,1.1575871956174786,0.9495963302060245,0.8361755766730319,0.4805246571196242,0.39797402795480813,0.4859486597927284,0.21223958333333331,1.0
Falternating-H0.6-I1.5-N0.5-S0.9-T0.9-D3,alternating,0.6,1.5,0.5,0.9,0.9,3,0.24776379143333932,0.2944759659222177,0.23827128006598447,0.2706170575174998,0.20250592556119507,0.5279387249630525,1.135751893566685,0.9189784187310556,0.8498964940512977,0.41600654126991893,0.3947843219810498,0.45884171082047454,0.171875,1.0
Fsingle_switch-H0.1-I0.5-N0.1-S0-T0-D0,single_switch,0.1,0.5,0.1,0.0,0.0,0,0.01102729911204378,0.014821161599459013,0.01031917119727607,0.013899299980462014,0.011294784585386878,0.01372879568099833,1.3469395666321518,0.9378009872700769,1.0945437738612513,0.016430487368706396,0.012271911569161588,0.017175195926612236,0.16145833333333331,0.96875
Fsingle_switch-H0.1-I0.5-N0.1-S0-T0-D1,single_switch,0.1,0.5,0.1,0.0,0.0,1,0.011158592137618713,0.014678745746014008,0.011158592137618713,0.015252790949639744,0.012970548070186024,0.02525260446427351,1.366909979460433,1.0391072380132762,1.1623821276215216,0.01793669778326229,0.01273130532286774,0.016580894074664388,0.17057291666666669,0.875
Fsingle_switch-H0.1-I0.5-N0.1-S0-T0-D3,single_switch,0.1,0.5,0.1,0.0,0.0,3,0.010768203652838263,0.014481455257839324,0.010768203652838263,0.01518224095242402,0.013013986138139817,0.037024026783148714,1.4099139876893314,1.0483919386627485,1.2085568361914862,0.018348275850651293,0.012760806811239095,0.016402400164803165,0.15625,1.0
Fsingle_switch-H0.1-I0.5-N0.1-S0-T0.9-D0,single_switch,0.1,0.5,0.1,0.0,0.9,0,0.03750242024496152,0.039452907361882165,0.028859118337471967,0.03811074337389876,0.021428525679488792,0.02803202665414071,1.3205789216510497,0.9659806063043113,0.7425218410662615,0.0533110863458948,0.04397700880547965,0.056274537347472495,0.2838541666666667,0.96875
Fsingle_switch-H0.1-I0.5-N0.1-S0-T0.9-D1,single_switch,0.1,0.5,0.1,0.0,0.9,1,0.036630743835102175,0.038611560070048796,0.03590473686336548,0.04103146646634711,0.026445180482953835,0.03958685280286142,1.1427869983420644,1.0626731059793528,0.7365373706424939,0.05854414201219517,0.05182198753798243,0.054481828534905144,0.26041666666666663,1.0
Fsingle_switch-H0.1-I0.5-N0.1-S0-T0.9-D3,single_switch,0.1,0.5,0.1,0.0,0.9,3,0.03783792154592555,0.04005914274456712,0.03623366331186635,0.04134572639532308,0.02813010358560243,0.05277321632182577,1.1410860127350841,1.032117103927054,0.7763527342925317,0.05732968462326114,0.05149235072826247,0.056892121394581344,0.22526041666666666,0.96875
Fsingle_switch-H0.1-I0.5-N0.1-S0.9-T0-D0,single_switch,0.1,0.5,0.1,0.9,0.0,0,0.010898786791719867,0.015102243114703224,0.010475992931865154,0.01461462291345151,0.012309230440010657,0.01410388593392859,1.3950584931188486,0.9677120678333553,1.174994152828157,0.019390014276686622,0.013996357688082477,0.018597784979453854,0.16276041666666669,1.0
Fsingle_switch-H0.1-I0.5-N0.1-S0.9-T0-D1,single_switch,0.1,0.5,0.1,0.9,0.0,1,0.011221763842595291,0.015065050629442642,0.011221763842595291,0.015285483670845718,0.013403852894367864,0.025741178063947004,1.3621284394548976,1.0146320810215048,1.1944515213811444,0.01805728174803475,0.014163354041155075,0.018976245413990882,0.14973958333333331,1.0
Fsingle_switch-H0.1-I0.5-N0.1-S0.9-T0-D3,single_switch,0.1,0.5,0.1,0.9,0.0,3,0.010973559563347796,0.014918396063996907,0.010973559563347796,0.01520332385935666,0.013347204653006976,0.037188496767418096,1.3854505251091427,1.0190990904208113,1.2163058464262833,0.019370327427857426,0.01377947001067778,0.018373424547846108,0.125,0.90625
Fsingle_switch-H0.1-I0.5-N0.1-S0.9-T0.9-D0,single_switch,0.1,0.5,0.1,0.9,0.9,0,0.036388054291799775,0.038038500384509163,0.03574916327579513,0.04209073319175132,0.02869194634467702,0.0387535747646165,1.1773907228830138,1.1065297728953687,0.8025907102587663,0.0713474507555686,0.06286602965211834,0.06524568259009232,0.29296875,0.96875
Fsingle_switch-H0.1-I0.5-N0.1-S0.9-T0.9-D1,single_switch,0.1,0.5,0.1,0.9,0.9,1,0.032878584116206276,0.03486729191268867,0.032878584116206276,0.03678571575558502,0.027295080986252933,0.044589496101262796,1.1188351549923607,1.055020729676979,0.8301781150240846,0.05720965310984774,0.05537496063927304,0.05788031960325954,0.23567708333333331,1.0
Fsingle_switch-H0.1-I0.5-N0.1-S0.9-T0.9-D3,single_switch,0.1,0.5,0.1,0.9,0.9,3,0.035496130789218136,0.03773944378882815,0.03467578699176604,0.038167752596203655,0.027288850069361277,0.0491073361770335,1.1007032833967634,1.0113491022753835,0.7869713260103128,0.06836071474490082,0.06706050655976306,0.06933750120435435,0.22786458333333331,0.96875
Fsingle_switch-H0.1-I0.5-N0.5-S0-T0-D0,single_switch,0.1,0.5,0.5,0.0,0.0,0,0.020370673546212227,0.024205244856943038,0.018504515849907536,0.024012298673301603,0.015647629412293675,0.02061223750791619,1.2976453352288917,0.9920287448120529,0.8456113923332862,0.03016370810117279,0.0236727225501598,0.02860890009167692,0.18619791666666666,0.96875
Fsingle_switch-H0.1-I0.5-N0.5-S0-T0-D1,single_switch,0.1,0.5,0.5,0.0,0.0,1,0.019169114603547085,0.02254036418797751,0.019169114603547085,0.02532286996133118,0.017871048890433665,0.031019556617451156,1.3210244961781068,1.1234454665483087,0.9322834810078696,0.031301590703352325,0.023808399882990116,0.028034536302904815,0.21354166666666669,1.0
Fsingle_switch-H0.1-I0.5-N0.5-S0-T0-D3,single_switch,0.1,0.5,0.5,0.0,0.0,3,0.019005240505711965,0.023103259065082718,0.019005240505711965,0.025048809685726106,0.018962697670388273,0.04242182697114927,1.317994880317235,1.084211089663268,0.9977615208125935,0.03386867369899997,0.026027346253526054,0.03092116182844288,0.18098958333333334,1.0
Fsingle_switch-H0.1-I0.5-N0.5-S0-T0.9-D0,single_switch,0.1,0.5,0.5,0.0,0.9,0,0.15780448567271313,0.15220859622436483,0.12013979021465557,0.16075152439518992,0.07714743785376382,0.09999798594994813,1.3380373322441528,1.056126450034611,0.6421472662464562,0.2537003916381534,0.18258817481312276,0.22854078441831183,0.30208333333333337,1.0
Fsingle_switch-H0.1-I0.5-N0.5-S0-T0.9-D1,single_switch,0.1,0.5,0.5,0.0,0.9,1,0.14696867356481574,0.14209125910645762,0.11736960895052365,0.15194868247206628,0.08457764388695502,0.10869300232056203,1.2946169270796428,1.069373889904257,0.7206094034326053,0.202415576159856,0.1571783317652082,0.18954516331339427,0.2955729166666667,1.0
Fsingle_switch-H0.1-I0.5-N0.5-S0-T0.9-D3,single_switch,0.1,0.5,0.5,0.0,0.9,3,0.1532349521540802,0.14704655241553233,0.11567259263224192,0.15838993928022277,0.08172326860166654,0.11056623434070718,1.3692953159941024,1.0771414676396878,0.7065050306384112,0.23401095703213023,0.17415537520811875,0.21634363740528006,0.2942708333333333,1.0
Fsingle_switch-H0.1-I0.5-N0.5-S0.9-T0-D0,single_switch,0.1,0.5,0.5,0.9,0.0,0,0.018409938073697486,0.021923535272259348,0.018551014621976815,0.02199657270089927,0.01719953572514149,0.02130205972723566,1.1857342118010414,1.0033314621812999,0.9271479795377732,0.03333166996379503,0.030066119423176017,0.03394329556362999,0.1640625,0.8125
Fsingle_switch-H0.1-I0.5-N0.5-S0.9-T0-D1,single_switch,0.1,0.5,0.5,0.9,0.0,1,0.01868834776835601,0.02218251084978529,0.01868834776835601,0.023310778148480274,0.01858007875968369,0.03200936564171082,1.2473429132109357,1.0508629210793738,0.9942066034935606,0.035958161633857746,0.028341758534784184,0.03408955420419034,0.19921875,0.90625
Fsingle_switch-H0.1-I0.5-N0.5-S0.9-T0-D3,single_switch,0.1,0.5,0.5,0.9,0.0,3,0.018363294882101474,0.021998091994285693,0.018363294882101474,0.02348550988920499,0.018334769005271263,0.044190578697511564,1.2789376873807157,1.0676157684632683,0.9984465817810281,0.035869626481066196,0.02723902440401249,0.03095120009718102,0.16536458333333331,0.9375
Fsingle_switch-H0.1-I0.5-N0.5-S0.9-T0.9-D0,single_switch,0.1,0.5,0.5,0.9,0.9,0,0.16678608967012634,0.1592626776428404,0.16792902854111413,0.16721615033396328,0.12191344780816854,0.1642736307460738,0.9957548839926963,1.0499393380096194,0.7259819750479913,0.39662628891466556,0.4153158530255559,0.3836786027798943,0.3203125,0.9375
Fsingle_switch-H0.1-I0.5-N0.5-S0.9-T0.9-D1,single_switch,0.1,0.5,0.5,0.9,0.9,1,0.12643067358122548,0.12483227358604021,0.12062254572690759,0.1272456594547095,0.09401655426807728,0.1277551906969545,1.0549077594730658,1.0193330282253161,0.7794277073287201,0.21199382995314142,0.19326959917519443,0.20219499942534572,0.24609375,0.875
Fsingle_switch-H0.1-I0.5-N0.5-S0.9-T0.9-D3,single_switch,0.1,0.5,0.5,0.9,0.9,3,0.16955660648548088,0.16360084281507445,0.14139058279910677,0.1651944266807845,0.09977746415753513,0.1443370638083896,1.1683552285479943,1.0097406824945965,0.7056867733496992,0.3302596117661532,0.3007768508832561,0.32756641745429765,0.19401041666666666,0.90625
Fsingle_switch-H0.1-I1.5-N0.1-S0-T0-D0,single_switch,0.1,1.5,0.1,0.0,0.0,0,0.07773604662723096,0.10801081992114922,0.07325640806148473,0.0998812745862091,0.09715931361641336,0.08036809724006863,1.3634476113322114,0.9247339725698324,1.3262909851499505,0.10656380504923023,0.07949958213117397,0.11315889271821328,0.11197916666666666,0.96875
Fsingle_switch-H0.1-I1.5-N0.1-S0-T0-D1,single_switch,0.1,1.5,0.1,0.0,0.0,1,0.0765774762155042,0.10705949729880158,0.0765774762155042,0.10642129962820945,0.1039432074098017,0.1818930692086685,1.3897206448632338,0.9940388504831951,1.357360056072949,0.1125201164114676,0.0826064241316182,0.11301998757931818,0.1171875,0.96875
Fsingle_switch-H0.1-I1.5-N0.1-S0-T0-D3,single_switch,0.1,1.5,0.1,0.0,0.0,3,0.07650497869181638,0.10633736894430586,0.07650497869181638,0.1064265246437641,0.10488178175625337,0.290433269072261,1.391105866096377,1.0008384230336276,1.3709144626880656,0.11289448484159514,0.08259819010620667,0.11296837373161273,0.12369791666666667,0.96875
Fsingle_switch-H0.1-I1.5-N0.1-S0-T0.9-D0,single_switch,0.1,1.5,0.1,0.0,0.9,0,0.10429279274300064,0.13357685253097148,0.09304392965714782,0.12229018869172126,0.10625093854668247,0.09623361405287413,1.314327427295271,0.9155043435640672,1.1419437994310901,0.1543373629495737,0.12453195134850857,0.17119314913823752,0.23567708333333334,1.0
Fsingle_switch-H0.1-I1.5-N0.1-S0-T0.9-D1,single_switch,0.1,1.5,0.1,0.0,0.9,1,0.10619534231890282,0.13447695228535167,0.10619534231890282,0.13418802265610816,0.11951528563950778,0.19703431967450502,1.263596121317108,0.9978514561466978,1.1254286961155546,0.16428195190712974,0.1342300254651352,0.16215683754945392,0.21875,1.0
Fsingle_switch-H0.1-I1.5-N0.1-S0-T0.9-D3,single_switch,0.1,1.5,0.1,0.0,0.9,3,0.10362551753600983,0.13138261173304888,0.10362551753600983,0.13485109816942542,0.12109448400907871,0.30216911417826003,1.3013309981546264,1.02639988953351,1.168577845384448,0.16239825550740725,0.12539995012748018,0.15633032893690427,0.20703125,0.90625
Fsingle_switch-H0.1-I1.5-N0.1-S0.9-T0-D0,single_switch,0.1,1.5,0.1,0.9,0.0,0,0.07884775102636471,0.10943674915253487,0.0744741628860026,0.1046033409676489,0.10195602264476937,0.0820523028608697,1.4045588015237573,0.9558337740995112,1.3690119995149617,0.11787360111411263,0.0855645988339305,0.12368979694137479,0.140625,0.875
Fsingle_switch-H0.1-I1.5-N0.1-S0.9-T0-D1,single_switch,0.1,1.5,0.1,0.9,0.0,1,0.07764892157322945,0.10860048512575748,0.07764892157322945,0.10747996016392919,0.10546676090934953,0.18155072071845735,1.3841784017897347,0.9896821366817031,1.3582514576185778,0.11675726588010671,0.08720113156639353,0.11781777144900364,0.10807291666666666,0.96875
Fsingle_switch-H0.1-I1.5-N0.1-S0.9-T0-D3,single_switch,0.1,1.5,0.1,0.9,0.0,3,0.07696531584934962,0.10686746815701302,0.07696531584934962,0.10745390205950825,0.10547223892557217,0.2906127030929784,1.396134101103884,1.0054874875638826,1.3703866184609887,0.124124162139977,0.09054388648296076,0.12421230935161148,0.12760416666666666,0.875
Fsingle_switch-H0.1-I1.5-N0.1-S0.9-T0.9-D0,single_switch,0.1,1.5,0.1,0.9,0.9,0,0.09401416309852792,0.12211901808538611,0.09024447287773232,0.11954679155495797,0.1090930265657589,0.09612080518363011,1.324699316676445,0.9789367244287075,1.2088610314513502,0.15619516893200489,0.12738536222202257,0.1650488392741235,0.24348958333333331,1.0
Fsingle_switch-H0.1-I1.5-N0.1-S0.9-T0.9-D1,single_switch,0.1,1.5,0.1,0.9,0.9,1,0.10445405917043281,0.1333048117076095,0.10445405917043281,0.13627269408013404,0.1230121273593973,0.20561855183280128,1.304618462531784,1.0222638803093942,1.177667276277738,0.1915936552585429,0.16255220424976505,0.1884210494131639,0.2513020833333333,0.90625
Fsingle_switch-H0.1-I1.5-N0.1-S0.9-T0.9-D3,single_switch,0.1,1.5,0.1,0.9,0.9,3,0.09813430919319296,0.12552564578077727,0.09813430919319296,0.12731885848828148,0.11811542227805587,0.3042297062294316,1.2973939444321567,1.0142856282184434,1.2036098613128963,0.1595279996810222,0.12755143588096954,0.15673489844083507,0.1796875,0.875
Fsingle_switch-H0.1-I1.5-N0.5-S0-T0-D0,single_switch,0.1,1.5,0.5,0.0,0.0,0,0.0846746945348553,0.11526356687785104,0.08041329011365934,0.10347387503213537,0.09690465455281547,0.08509844713958695,1.2867757914877165,0.8977153651837824,1.2050825729906907,0.12068059609581952,0.09686878687686787,0.130641812228034,0.13932291666666666,0.96875
Fsingle_switch-H0.1-I1.5-N0.5-S0-T0-D1,single_switch,0.1,1.5,0.5,0.0,0.0,1,0.08530600641585194,0.11536855899991404,0.08530600641585194,0.11577897520070923,0.10880503477924326,0.18661309486939365,1.3572194979601655,1.0035574354430092,1.2754674535909891,0.13285045233716453,0.10022860662786956,0.13220200432242132,0.16927083333333331,0.9375
Fsingle_switch-H0.1-I1.5-N0.5-S0-T0-D3,single_switch,0.1,1.5,0.5,0.0,0.0,3,0.08468790207324747,0.11482932454015546,0.08468790207324747,0.11702089231269888,0.11113013729315824,0.3007604693078075,1.3817899540301077,1.0190854364189614,1.312231553416456,0.13284218879056575,0.09570656316947346,0.12730244631082474,0.14713541666666669,0.96875
Fsingle_switch-H0.1-I1.5-N0.5-S0-T0.9-D0,single_switch,0.1,1.5,0.5,0.0,0.9,0,0.2052105809370157,0.2263080901750789,0.17145957553010274,0.2183004878381521,0.14322303189818741,0.1594153752510601,1.2731892468719288,0.964616367312667,0.8353166129997919,0.32737548460974164,0.24271333720380564,0.3140737567815812,0.2903645833333333,1.0
Fsingle_switch-H0.1-I1.5-N0.5-S0-T0.9-D1,single_switch,0.1,1.5,0.5,0.0,0.9,1,0.20351704323716904,0.22749865345240128,0.20351704323716904,0.2343973337329518,0.16761716811325386,0.2590964663744596,1.151733191503752,1.0303240488497831,0.8236026106075097,0.31293811053820103,0.2709674822951424,0.2954999094915569,0.23958333333333331,0.96875
Fsingle_switch-H0.1-I1.5-N0.5-S0-T0.9-D3,single_switch,0.1,1.5,0.5,0.0,0.9,3,0.19241023856010148,0.2120686491675705,0.19241023856010148,0.2252521384825057,0.1627251030381093,0.33586388568550607,1.1706868624464892,1.0621661399112228,0.8457195638644786,0.30409594146126484,0.26525091449241783,0.2857645157317662,0.24869791666666663,1.0
Fsingle_switch-H0.1-I1.5-N0.5-S0.9-T0-D0,single_switch,0.1,1.5,0.5,0.9,0.0,0,0.0883039341838603,0.11883079577018466,0.08344934993286826,0.11350908932642528,0.10847297291897667,0.0914310885438854,1.360215381159217,0.9552161002603113,1.2998660026260114,0.14132421719727994,0.10975092873912948,0.15095325644128327,0.16145833333333331,0.90625
Fsingle_switch-H0.1-I1.5-N0.5-S0.9-T0-D1,single_switch,0.1,1.5,0.5,0.9,0.0,1,0.09024626139331567,0.1221830695331749,0.09024626139331567,0.12239276794547507,0.1181212051289675,0.19423540918048873,1.356208734365814,1.0017162640708026,1.3088764377082158,0.15646554396676302,0.12076208591919928,0.15796382507340243,0.18489583333333331,0.9375
Fsingle_switch-H0.1-I1.5-N0.5-S0.9-T0-D3,single_switch,0.1,1.5,0.5,0.9,0.0,3,0.08727502872603458,0.11799385127920997,0.08727502872603458,0.12077729709809505,0.1141225605488661,0.3016790592211984,1.3838700354625786,1.0235897530990712,1.3076198566156731,0.14796586182725663,0.10820646759152178,0.14682307475029374,0.15625,0.75
Fsingle_switch-H0.1-I1.5-N0.5-S0.9-T0.9-D0,single_switch,0.1,1.5,0.5,0.9,0.9,0,0.17913701055016373,0.19814850281530294,0.17010485591456162,0.19918457163972766,0.16371866492686238,0.17778420258841626,1.1709517083966838,1.0052287491941863,0.9624573269624541,0.3178090989255156,0.27379709926603757,0.31756032954851954,0.2903645833333333,0.9375
Fsingle_switch-H0.1-I1.5-N0.5-S0.9-T0.9-D1,single_switch,0.1,1.5,0.5,0.9,0.9,1,0.2038643648494848,0.22093843826375542,0.2038643648494848,0.22580452267799345,0.18841017054794837,0.2774134074805582,1.1076213483641797,1.0220246166872462,0.9241937436542849,0.4204401410427714,0.40809298554554924,0.40467944047954263,0.20442708333333334,0.9375
Fsingle_switch-H0.1-I1.5-N0.5-S0.9-T0.9-D3,single_switch,0.1,1.5,0.5,0.9,0.9,3,0.2134026384130876,0.23421369573595813,0.2134026384130876,0.2339658563087802,0.1887124796654522,0.368563836650821,1.0963587800441716,0.9989418235069509,0.884302467245779,0.4488747109036081,0.42649051913967617,0.45395356520946384,0.14453125,0.8125
Fsingle_switch-H0.3-I0.5-N0.1-S0-T0-D0,single_switch,0.3,0.5,0.1,0.0,0.0,0,0.01889881159917428,0.025848107507182326,0.018961697286899594,0.018826543241740906,0.0150767126975817,0.04789747420717483,0.9928722601614327,0.728352868251946,0.795114090762224,0.025221319816983764,0.02202641569640629,0.028677658098632777,0.09505208333333333,1.0
Fsingle_switch-H0.3-I0.5-N0.1-S0-T0-D1,single_switch,0.3,0.5,0.1,0.0,0.0,1,0.019392592800757884,0.026147806700888267,0.019392592800757884,0.02095639336506153,0.016879591119423054,0.05925249057153692,1.0806390656664813,0.801458937064485,0.8704143531938329,0.026923693302426405,0.022431988822612825,0.02899451582945,0.10546875,1.0
Fsingle_switch-H0.3-I0.5-N0.1-S0-T0-D3,single_switch,0.3,0.5,0.1,0.0,0.0,3,0.018801999486778426,0.025755838092624883,0.018188620674548323,0.02052017665233801,0.01732226912201194,0.07221878703556282,1.1281876190343711,0.796719430310983,0.9523684853272747,0.02500336533571392,0.02119583040954627,0.02899991393294606,0.11848958333333333,1.0
Fsingle_switch-H0.3-I0.5-N0.1-S0-T0.9-D0,single_switch,0.3,0.5,0.1,0.0,0.9,0,0.043238466266289986,0.048194914767258054,0.041878812052089986,0.048250595803936216,0.02863081004842516,0.06247128269007451,1.1521481493773231,1.0011553301203469,0.6836586007457277,0.06450177112300985,0.0572438063100347,0.06397894833912267,0.25,1.0
Fsingle_switch-H0.3-I0.5-N0.1-S0-T0.9-D1,single_switch,0.3,0.5,0.1,0.0,0.9,1,0.042415183245652896,0.04782084900548529,0.04099057410345215,0.04732588016334082,0.030099606541967264,0.07311047014883856,1.1545551922229633,0.9896495178894107,0.7343055617128409,0.06626392756398597,0.05889760990508623,0.06327824856047451,0.23567708333333334,1.0
