controller_bellman_residual,controller_risk,controller_updates,delay,encoder_sha256,environment_budget,game,learning_environment,learning_message,master_seed,match_count,message_budget,overhead,probe_environment,probe_message,rho,selected_q,strong_bellman_residual,strong_q,strong_risk,true_rho_full_budget_risk,true_rho_q
1.8021695591094653e-07,6.271055274748884e-06,8144,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,130304,195456,202608056124,7,196608,8,768,960,0.1,16,1.0335460159817683e-07,4,2.3208055438191535e-06,6.812679443722569e-06,16
1.7953834116270401e-07,6.23357904424751e-06,8136,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,130304,195456,202608056124,7,196608,8,768,960,0.1,16,1.0417878578316814e-07,4,2.3119803263554566e-06,6.8551702858132225e-06,16
1.7115642803194348e-07,5.952999536971594e-06,8124,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056124,7,393216,32,768,3264,0.1,16,1.9717023024012915e-07,16,6.812679443722569e-06,6.812679443722569e-06,16
1.6936685154529212e-07,5.875876996017937e-06,8116,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056124,7,393216,32,768,3264,0.1,16,1.9848034918465542e-07,16,6.8551702858132225e-06,6.8551702858132225e-06,16
2.1408507554327347e-07,8.377304089567591e-06,16304,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056124,33,196608,8,768,960,0.3,4,2.389531842721853e-07,4,9.500524201824245e-06,9.500524201824245e-06,4
2.134019641129302e-07,8.40268072525089e-06,16296,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056124,33,196608,8,768,960,0.3,4,2.39030157468607e-07,4,9.558096869862836e-06,9.558096869862836e-06,4
1.3956505529195265e-07,4.313042323191867e-06,10832,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056124,33,393216,32,768,3264,0.3,4,3.3907767616810494e-07,16,1.1932815298936858e-05,1.1932815298936858e-05,16
1.408265354186173e-07,4.346944047289252e-06,10824,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056124,33,393216,32,768,3264,0.3,4,3.405771820945873e-07,16,1.1941783691586072e-05,1.1941783691586072e-05,16
4.930483269189345e-07,2.045556597895726e-05,16304,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056124,44,196608,8,768,960,0.5,4,5.370258838336999e-07,4,2.2396887565102107e-05,2.2396887565102107e-05,4
4.86778765389011e-07,2.0332816050926267e-05,16296,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056124,44,196608,8,768,960,0.5,4,5.322371557515632e-07,4,2.2333610467254775e-05,2.2333610467254775e-05,4
8.914343486905613e-08,4.866603137901487e-07,10832,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056124,44,393216,32,768,3264,0.5,4,3.426041357688571e-07,16,1.2667323315771234e-05,2.674937088544677e-07,4
8.932004413360432e-08,5.132654919989787e-07,10824,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056124,44,393216,32,768,3264,0.5,4,3.425597574320418e-07,16,1.2625856835928947e-05,2.680260607104358e-07,4
2.2790124996483723e-07,3.3849816570079664e-06,21738,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056124,73,196608,8,768,960,0.7,1,6.575980135700295e-07,4,2.833639723077679e-05,2.4542672895373596e-06,1
2.2830783406619712e-07,3.586320211569704e-06,21730,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056124,73,196608,8,768,960,0.7,1,6.617296218640562e-07,4,2.859723196931724e-05,2.6245103857778845e-06,1
1.3613788472063986e-07,2.665160599301477e-06,10832,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056124,73,393216,32,768,3264,0.7,4,5.023376153731853e-07,16,1.667282043884837e-05,3.951297087114002e-06,4
1.3849579169093066e-07,2.698386583845075e-06,10824,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056124,73,393216,32,768,3264,0.7,4,5.018680437912804e-07,16,1.6476395615185637e-05,3.991117133362741e-06,4
2.2790124996483723e-07,3.3849816570079664e-06,21738,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056124,92,196608,8,768,960,0.9,1,7.303673497432624e-07,4,3.128692263956028e-05,2.4542672895373596e-06,1
2.2830783406619712e-07,3.586320211569704e-06,21730,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056124,92,196608,8,768,960,0.9,1,7.334579694634237e-07,4,3.1598545029813285e-05,2.6245103857778845e-06,1
2.880470962311751e-07,8.633821218483749e-06,11816,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,11816,389928,202608056124,92,393216,32,768,3264,0.9,1,9.78441323583862e-07,16,3.3881132370863134e-05,1.1683564923303722e-05,1
2.8641858550712714e-07,8.395759688555161e-06,11808,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,11816,389928,202608056124,92,393216,32,768,3264,0.9,1,9.740060730189911e-07,16,3.33243873055268e-05,1.1436562119295015e-05,1
2.2790124996483723e-07,3.3849816570079664e-06,21738,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056124,96,196608,8,768,960,1.0,1,7.303673497432624e-07,4,3.128692263956028e-05,2.4542672895373596e-06,1
2.2830783406619712e-07,3.586320211569704e-06,21730,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056124,96,196608,8,768,960,1.0,1,7.334579694634237e-07,4,3.1598545029813285e-05,2.6245103857778845e-06,1
2.880470962311751e-07,8.633821218483749e-06,11816,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,11816,389928,202608056124,96,393216,32,768,3264,1.0,1,9.78441323583862e-07,16,3.3881132370863134e-05,1.1683564923303722e-05,1
2.8641858550712714e-07,8.395759688555161e-06,11808,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,11816,389928,202608056124,96,393216,32,768,3264,1.0,1,9.740060730189911e-07,16,3.33243873055268e-05,1.1436562119295015e-05,1
1.0667789665253219e-07,3.680781139338147e-06,8144,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,130304,195456,202608056125,0,196608,8,768,960,0.0,16,1.0441914037020173e-07,4,3.2532437689134903e-06,3.6156616875029474e-06,16
1.059620084359837e-07,3.6428993083914664e-06,8136,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,130304,195456,202608056125,0,196608,8,768,960,0.0,16,1.0445045054236286e-07,4,3.2567230817682354e-06,3.5522758799113326e-06,16
1.0855278572749962e-07,3.729160180138643e-06,8124,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056125,0,393216,32,768,3264,0.0,16,1.027670997679448e-07,16,3.6156616875029474e-06,3.6156616875029474e-06,16
1.0779936009340622e-07,3.6914669228919225e-06,8116,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056125,0,393216,32,768,3264,0.0,16,1.0167777671912027e-07,16,3.5522758799113326e-06,3.5522758799113326e-06,16
1.8671782360739664e-07,5.183853144864847e-06,16304,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056125,11,196608,8,768,960,0.1,4,1.709009282984381e-07,4,4.290299497525346e-06,1.0683479772092849e-05,16
1.86559200365774e-07,5.176350143293728e-06,16296,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056125,11,196608,8,768,960,0.1,4,1.7033347094635326e-07,4,4.251677897772034e-06,1.0571706138696296e-05,16
3.023741949231558e-07,1.0707171439696426e-05,8124,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056125,11,393216,32,768,3264,0.1,16,2.9570031355712296e-07,16,1.0683479772092849e-05,1.0683479772092849e-05,16
3.0008026605699297e-07,1.0540877991799392e-05,8116,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056125,11,393216,32,768,3264,0.1,16,2.939781575225628e-07,16,1.0571706138696296e-05,1.0571706138696296e-05,16
2.4295560212606135e-07,4.150335495596563e-06,16304,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056125,25,196608,8,768,960,0.3,4,1.9627982251096249e-07,4,2.2148271509281177e-06,2.2148271509281177e-06,4
2.4565638258107397e-07,4.297124925268461e-06,16296,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056125,25,196608,8,768,960,0.3,4,1.9683743531436973e-07,4,2.2507800406649117e-06,2.2507800406649117e-06,4
1.0637134686362266e-06,4.16909962572308e-05,8124,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056125,25,393216,32,768,3264,0.3,16,1.0735923799446094e-06,16,4.279306938828537e-05,4.279306938828537e-05,16
1.060322343332133e-06,4.127247417349363e-05,8116,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056125,25,393216,32,768,3264,0.3,16,1.0758164104103093e-06,16,4.272742778681304e-05,4.272742778681304e-05,16
3.349177709490076e-07,6.092942186547857e-06,16304,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056125,48,196608,8,768,960,0.5,4,2.5654374662575457e-07,4,2.9403297136924373e-06,2.9403297136924373e-06,4
3.434811337188445e-07,6.432409348425077e-06,16296,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056125,48,196608,8,768,960,0.5,4,2.604404238412738e-07,4,3.0717694367084834e-06,3.0717694367084834e-06,4
2.1643478431409043e-07,4.958473509004179e-06,10832,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056125,48,393216,32,768,3264,0.5,4,2.2621464987662e-06,16,9.040352495924042e-05,2.5159093979455603e-06,4
2.2521225697987473e-07,4.93040625694396e-06,10824,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056125,48,393216,32,768,3264,0.5,4,2.270149803778564e-06,16,9.06813690686625e-05,2.353549104383716e-06,4
1.9282688197592156e-07,7.109726389380465e-07,21738,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056125,72,196608,8,768,960,0.7,1,2.5654374662575457e-07,4,2.9403297136924373e-06,7.388972604232051e-07,1
1.960946463632244e-07,7.396182657782513e-07,21730,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056125,72,196608,8,768,960,0.7,1,2.604404238412738e-07,4,3.0717694367084834e-06,7.603785467151263e-07,1
2.1643478431409043e-07,4.958473509004179e-06,10832,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056125,72,393216,32,768,3264,0.7,4,1.828197892071314e-06,16,7.211356371360346e-05,2.5159093979455603e-06,4
2.2521225697987473e-07,4.93040625694396e-06,10824,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056125,72,393216,32,768,3264,0.7,4,1.832428826376245e-06,16,7.227425176762929e-05,2.353549104383716e-06,4
1.9282688197592156e-07,7.109726389380465e-07,21738,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056125,83,196608,8,768,960,0.9,1,2.5654374662575457e-07,4,2.9403297136924373e-06,7.388972604232051e-07,1
1.960946463632244e-07,7.396182657782513e-07,21730,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056125,83,196608,8,768,960,0.9,1,2.604404238412738e-07,4,3.0717694367084834e-06,7.603785467151263e-07,1
2.1643478431409043e-07,4.958473509004179e-06,10832,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056125,83,393216,32,768,3264,0.9,4,2.2621464987662e-06,16,9.040352495924042e-05,6.312739708167767e-06,1
2.2521225697987473e-07,4.93040625694396e-06,10824,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056125,83,393216,32,768,3264,0.9,4,2.270149803778564e-06,16,9.06813690686625e-05,5.866310402263665e-06,1
1.9282688197592156e-07,7.109726389380465e-07,21738,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056125,96,196608,8,768,960,1.0,1,2.5654374662575457e-07,4,2.9403297136924373e-06,7.388972604232051e-07,1
1.960946463632244e-07,7.396182657782513e-07,21730,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056125,96,196608,8,768,960,1.0,1,2.604404238412738e-07,4,3.0717694367084834e-06,7.603785467151263e-07,1
2.948654105757932e-07,6.531904150079869e-06,11816,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,11816,389928,202608056125,96,393216,32,768,3264,1.0,1,2.4581171471959825e-06,16,9.747019471939268e-05,6.312739708167767e-06,1
2.9458552651812335e-07,6.08052546123731e-06,11808,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,11816,389928,202608056125,96,393216,32,768,3264,1.0,1,2.466205817556267e-06,16,9.78223461105314e-05,5.866310402263665e-06,1
1.2331381449134918e-08,1.0960810288887526e-07,8144,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,130304,195456,202608056126,0,196608,8,768,960,0.0,16,1.4600043384280009e-08,4,3.3389846268141537e-07,1.1182382737462988e-07,16
1.2430355470855544e-08,1.1347664678231942e-07,8136,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,130304,195456,202608056126,0,196608,8,768,960,0.0,16,1.408537825922282e-08,4,3.219172727434516e-07,1.0967161826219041e-07,16
1.239447416942885e-08,1.1774543387534047e-07,8124,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056126,0,393216,32,768,3264,0.0,16,1.2360976482662458e-08,16,1.1182382737462988e-07,1.1182382737462988e-07,16
1.247180395138989e-08,1.229182628582738e-07,8116,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056126,0,393216,32,768,3264,0.0,16,1.2388111321675276e-08,16,1.0967161826219041e-07,1.0967161826219041e-07,16
2.337116872201228e-07,8.620049941235746e-06,8144,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,130304,195456,202608056126,10,196608,8,768,960,0.1,16,1.604654760302964e-07,4,2.8891472034394727e-06,9.171650231840794e-06,16
2.3331928925612086e-07,8.613323074806183e-06,8136,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,130304,195456,202608056126,10,196608,8,768,960,0.1,16,1.6347738579802457e-07,4,3.044299205511967e-06,9.048582893947667e-06,16
2.2855705826503208e-07,8.428607726624298e-06,8124,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056126,10,393216,32,768,3264,0.1,16,2.470046065183972e-07,16,9.171650231840794e-06,9.171650231840794e-06,16
2.2777999007583055e-07,8.404296144057925e-06,8116,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056126,10,393216,32,768,3264,0.1,16,2.441856659508628e-07,16,9.048582893947667e-06,9.048582893947667e-06,16
3.1730631680848946e-07,9.16838220543388e-06,16304,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056126,27,196608,8,768,960,0.3,4,3.185629094599417e-07,4,9.017646041349488e-06,9.017646041349488e-06,4
3.273690341018745e-07,9.612994505352141e-06,16296,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056126,27,196608,8,768,960,0.3,4,3.2586802379382236e-07,4,9.345222299529422e-06,9.345222299529422e-06,4
3.662107619554399e-07,1.3335450818121956e-05,8124,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056126,27,393216,32,768,3264,0.3,16,3.8852542884872393e-07,16,1.3950338729510348e-05,1.3950338729510348e-05,16
3.6204049739572525e-07,1.3150947968252978e-05,8116,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056126,27,393216,32,768,3264,0.3,16,3.830618755573549e-07,16,1.3696505947577832e-05,1.3696505947577832e-05,16
1.5737272190018652e-07,2.8535819975418943e-06,16304,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056126,50,196608,8,768,960,0.5,4,1.604654760302964e-07,4,2.8891472034394727e-06,2.8891472034394727e-06,4
1.6254607758585073e-07,3.063805957430883e-06,16296,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056126,50,196608,8,768,960,0.5,4,1.6347738579802457e-07,4,3.044299205511967e-06,3.044299205511967e-06,4
1.084315961484209e-07,2.0479255577468495e-06,10832,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056126,50,393216,32,768,3264,0.5,4,4.619578531749872e-07,16,1.4499239004809528e-05,1.3702960431478705e-06,4
1.0426138415519731e-07,1.8974728055545715e-06,10824,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056126,50,393216,32,768,3264,0.5,4,4.5252323977397284e-07,16,1.4060235970662595e-05,1.2836214634400757e-06,4
3.1730631680848946e-07,9.16838220543388e-06,16304,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056126,59,196608,8,768,960,0.7,4,3.185629094599417e-07,4,9.017646041349488e-06,1.002931989340426e-06,1
3.273690341018745e-07,9.612994505352141e-06,16296,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056126,59,196608,8,768,960,0.7,4,3.2586802379382236e-07,4,9.345222299529422e-06,1.061908179290995e-06,1
6.301434729883797e-08,4.2675334733927963e-07,10832,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056126,59,393216,32,768,3264,0.7,4,8.008007869087644e-07,16,2.8467343583778823e-05,2.409378914471039e-07,4
6.280225776471868e-08,4.101312485067114e-07,10824,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,43328,389952,202608056126,59,393216,32,768,3264,0.7,4,7.859197484426219e-07,16,2.7780526254182357e-05,2.42162984585415e-07,4
2.3235470632129173e-07,1.6984620979811108e-06,21738,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056126,92,196608,8,768,960,0.9,1,4.989929147114693e-07,4,1.3555814545554915e-05,1.6888829856623281e-06,1
2.2978882577222114e-07,1.5406644746043157e-06,21730,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056126,92,196608,8,768,960,0.9,1,5.1219489093104e-07,4,1.4084225982750832e-05,1.5365845841124284e-06,1
2.842597059341562e-07,1.1744544277319166e-06,11816,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,11816,389928,202608056126,92,393216,32,768,3264,0.9,1,9.891937788799835e-07,16,3.3951934466656555e-05,1.2830891893982384e-06,1
2.9661707718414e-07,1.2554288953079073e-06,11808,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,11816,389928,202608056126,92,393216,32,768,3264,0.9,1,9.703578806154206e-07,16,3.3009740116740737e-05,1.3858786145727786e-06,1
2.3235470632129173e-07,1.6984620979811108e-06,21738,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056126,96,196608,8,768,960,1.0,1,4.989929147114693e-07,4,1.3555814545554915e-05,1.6888829856623281e-06,1
2.2978882577222114e-07,1.5406644746043157e-06,21730,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,21738,195642,202608056126,96,196608,8,768,960,1.0,1,5.1219489093104e-07,4,1.4084225982750832e-05,1.5365845841124284e-06,1
2.842597059341562e-07,1.1744544277319166e-06,11816,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,11816,389928,202608056126,96,393216,32,768,3264,1.0,1,9.891937788799835e-07,16,3.3951934466656555e-05,1.2830891893982384e-06,1
2.9661707718414e-07,1.2554288953079073e-06,11808,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,11816,389928,202608056126,96,393216,32,768,3264,1.0,1,9.703578806154206e-07,16,3.3009740116740737e-05,1.3858786145727786e-06,1
1.870203462419929e-08,6.424442155629365e-07,8144,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,130304,195456,202608056127,0,196608,8,768,960,0.0,16,2.0516130899504092e-08,4,9.676525662800802e-08,7.074133491595283e-07,16
1.8269423683656166e-08,6.265493466537881e-07,8136,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,130304,195456,202608056127,0,196608,8,768,960,0.0,16,2.054749563485354e-08,4,9.732343246628982e-08,7.020636941684881e-07,16
1.8496896766816545e-08,6.152845574532937e-07,8124,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056127,0,393216,32,768,3264,0.0,16,1.9272266838640675e-08,16,7.074133491595283e-07,7.074133491595283e-07,16
1.8061951717932428e-08,5.980039709959038e-07,8116,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056127,0,393216,32,768,3264,0.0,16,1.906921575853664e-08,16,7.020636941684881e-07,7.020636941684881e-07,16
1.9742586110833568e-07,8.37416394111558e-06,8144,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,130304,195456,202608056127,5,196608,8,768,960,0.1,16,5.317082538509803e-08,4,8.694480718814274e-07,9.71900781966371e-06,16
1.9955225231467518e-07,8.482774042491913e-06,8136,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,130304,195456,202608056127,5,196608,8,768,960,0.1,16,5.4368063572471086e-08,4,8.86886213488213e-07,9.738399977632963e-06,16
1.8698302078388068e-07,7.939491599109098e-06,8124,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056127,5,393216,32,768,3264,0.1,16,2.2928318913931876e-07,16,9.71900781966371e-06,9.71900781966371e-06,16
1.888750217306437e-07,8.038620573220705e-06,8116,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056127,5,393216,32,768,3264,0.1,16,2.2944553958466782e-07,16,9.738399977632963e-06,9.738399977632963e-06,16
6.223672424131054e-08,1.1025694569105596e-06,16304,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056127,29,196608,8,768,960,0.3,4,5.717308220694251e-08,4,9.103686331055946e-07,9.103686331055946e-07,4
6.213143499868071e-08,1.0936152063049667e-06,16296,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056127,29,196608,8,768,960,0.3,4,5.709211482024409e-08,4,9.024901558654716e-07,9.024901558654716e-07,4
1.909320310627506e-07,7.941337711456147e-06,8124,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056127,29,393216,32,768,3264,0.3,16,2.1114843613883714e-07,16,8.745805468264952e-06,8.745805468264952e-06,16
1.9105718526838045e-07,7.943657102759302e-06,8116,8,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,129984,389952,202608056127,29,393216,32,768,3264,0.3,16,2.0954781405523505e-07,16,8.668090919877444e-06,8.668090919877444e-06,16
7.563180220896237e-08,1.9555535771876415e-06,16304,0,5f137a239e0a6b1c8568edc2557a08cbc06ac9cb9a8c33bcf157053b80d91715,131072,seaquest,65216,195648,202608056127,54,196608,8,768,960,0.5,4,6.807552880050654e-08,4,1.6371016922953286e-06,1.6371016922953286e-06,4
