seed,seed_index,rho,num_agents,max_delay,policy,grid_index,eta,crossed_threshold,crossing_time,half_error_time,final_error,finite,error_250,error_500,error_1000,error_2000,error_4000
20270130,0,0.0,16,32,grid,10.0,0.3433496875730229,False,-1,2,0.05431282546506541,True,0.1921331251671404,0.30841814568779263,0.1865094875531008,0.17049172927792164,0.05431282546506541
20270130,0,0.0,16,32,grid,11.0,0.524098988797363,False,-1,2,0.10457215147202709,True,0.48813793509911135,0.905237362458432,0.5836941551307053,0.43833169292879304,0.10457215147202709
20270130,0,0.0,16,32,grid,12.0,0.8,False,-1,1,0.6185258242476341,True,2.084389016142527,0.7010070243634675,2.4283917651905513,3.9157089749415377,0.6185258242476341
20270130,0,0.0,32,8,joint_aware,,0.48450346515727244,False,-1,2,0.07560004084503284,True,0.14884108127233542,0.16417606603696058,0.1460951513388245,0.06448802627569135,0.07560004084503284
20270130,0,0.0,32,8,correlation_blind,,0.48450346515727244,False,-1,2,0.07560004084503284,True,0.14884108127233542,0.16417606603696058,0.1460951513388245,0.06448802627569135,0.07560004084503284
20270130,0,0.0,32,8,delay_blind,,0.5476125865680102,False,-1,2,0.09795470618153408,True,0.19308081274653915,0.17071754322270866,0.1694088470107213,0.07647720972960499,0.09795470618153408
20270130,0,0.0,32,8,mean_only,,2.1034893587976695,True,1885,1,1000000000000.0,True,16.54547587601742,917.8602715651159,14677216.909022368,1000000000000.0,1000000000000.0
20270130,0,0.0,32,8,worstcase_correlation,,0.061225211651951904,False,-1,19,0.013902306112550871,True,0.005979321151077646,0.005161387101149361,0.033269426942465596,0.022148198552314702,0.013902306112550871
20270130,0,0.0,32,8,grid,0.0,0.005,False,-1,279,0.0035025222387853297,True,0.5353045887714847,0.30988695140884603,0.15049367107130057,0.03856521248833336,0.0035025222387853297
20270130,0,0.0,32,8,grid,1.0,0.007632145998180043,False,-1,184,0.0009817757340018461,True,0.3985323362003427,0.18571168516531505,0.08131330688797525,0.011864854043691517,0.0009817757340018461
20270130,0,0.0,32,8,grid,2.0,0.01164993050750713,False,-1,115,0.0014152755223111831,True,0.26334834979720856,0.09254075639095222,0.04160907981130329,0.0041470470574979604,0.0014152755223111831
20270130,0,0.0,32,8,grid,3.0,0.01778279410038923,False,-1,74,0.0019325046191228856,True,0.14900638539642558,0.035707099925855336,0.023294234603125165,0.0064736601471174484,0.0019325046191228856
20270130,0,0.0,32,8,grid,4.0,0.027144176165949066,False,-1,47,0.0029251025876101196,True,0.06827971225826407,0.009041517940397606,0.019042034774646867,0.012221684412107957,0.0029251025876101196
20270130,0,0.0,32,8,grid,5.0,0.04143366309976846,False,-1,28,0.006186245149800021,True,0.02246213263517447,0.0022660566724547844,0.023593232342499725,0.018224151103161813,0.006186245149800021
20270130,0,0.0,32,8,grid,6.0,0.0632455532033676,False,-1,19,0.014815799862123327,True,0.005528341533747338,0.005592357580775701,0.0342492981214539,0.02237520799683445,0.014815799862123327
20270130,0,0.0,32,8,grid,7.0,0.096539859156753,False,-1,11,0.029822641791288726,True,0.008942834281922512,0.013264464686875182,0.04837739479393161,0.024272593772281897,0.029822641791288726
20270130,0,0.0,32,8,grid,8.0,0.1473612599456155,False,-1,7,0.04469286225056551,True,0.02148724944276201,0.028632268166102405,0.06323868885109143,0.025863906387026767,0.04469286225056551
20270130,0,0.0,32,8,grid,9.0,0.2249365300761397,False,-1,5,0.049764147049434854,True,0.03751621514651495,0.06065234096862178,0.07693243598490275,0.03043468643738761,0.049764147049434854
20270130,0,0.0,32,8,grid,10.0,0.3433496875730229,False,-1,3,0.05102749870286723,True,0.07072151107085699,0.11768756546407602,0.09765602263909251,0.04283312832038016,0.05102749870286723
20270130,0,0.0,32,8,grid,11.0,0.524098988797363,False,-1,2,0.08870288256680253,True,0.1765658486566949,0.16915768620173596,0.16123158351106193,0.07185002285074807,0.08870288256680253
20270130,0,0.0,32,8,grid,12.0,0.8,False,-1,2,0.32283408459291396,True,0.29790910717283003,0.19174792752546033,0.17244625177217188,0.1377186772675967,0.32283408459291396
20270130,0,0.0,32,32,joint_aware,,0.2890855861645199,False,-1,4,0.14081825055573577,True,0.1099575520251996,0.19999944626918936,0.12438534559158917,0.015595207005103404,0.14081825055573577
20270130,0,0.0,32,32,correlation_blind,,0.2890855861645199,False,-1,4,0.14081825055573577,True,0.1099575520251996,0.19999944626918936,0.12438534559158917,0.015595207005103404,0.14081825055573577
20270130,0,0.0,32,32,delay_blind,,0.5476125865680102,False,-1,2,4.721847182207952,True,1.4906360807698347,1.7394375095602366,3.2958064205156266,6.397751394392956,4.721847182207952
20270130,0,0.0,32,32,mean_only,,0.5345835420861842,False,-1,2,2.307029005883651,True,1.2263110533845758,1.4459107813814995,1.6768669276605896,5.886058710823626,2.307029005883651
20270130,0,0.0,32,32,worstcase_correlation,,0.056406811991134544,False,-1,20,0.016211352002797073,True,0.005244185540343211,0.004758621727437009,0.03337692031188797,0.02252113181366431,0.016211352002797073
20270130,0,0.0,32,32,grid,0.0,0.005,False,-1,275,0.003424663697720357,True,0.5307335554798323,0.30580134324944286,0.14852789147604534,0.03785962574693384,0.003424663697720357
20270130,0,0.0,32,32,grid,1.0,0.007632145998180043,False,-1,180,0.000985943431627746,True,0.3915905413968136,0.18123924297133673,0.07980205063965781,0.011514534875208463,0.000985943431627746
20270130,0,0.0,32,32,grid,2.0,0.01164993050750713,False,-1,113,0.0014389809202473855,True,0.2545131944338503,0.08867459526484102,0.040631807374456694,0.004220544393405317,0.0014389809202473855
20270130,0,0.0,32,32,grid,3.0,0.01778279410038923,False,-1,70,0.001976603004354599,True,0.1398574338067391,0.03312181545103078,0.022898484391298195,0.007005072841176144,0.001976603004354599
20270130,0,0.0,32,32,grid,4.0,0.027144176165949066,False,-1,43,0.003179773799863204,True,0.06065542231021291,0.007795720864946584,0.019436554261446116,0.013283977554225314,0.003179773799863204
20270130,0,0.0,32,32,grid,5.0,0.04143366309976846,False,-1,26,0.00769800596301675,True,0.01753481889029216,0.0021951913304717333,0.024972002867348426,0.019599270911503132,0.00769800596301675
20270130,0,0.0,32,32,grid,6.0,0.0632455532033676,False,-1,17,0.02099627545088827,True,0.004135766653320764,0.006373853362233834,0.037350802985063575,0.02313367515973949,0.02099627545088827
20270130,0,0.0,32,32,grid,7.0,0.096539859156753,False,-1,11,0.04570581583652133,True,0.011358329048721237,0.015682527613172275,0.05645709059823966,0.024259302310465358,0.04570581583652133
20270130,0,0.0,32,32,grid,8.0,0.1473612599456155,False,-1,7,0.07498821459907265,True,0.027155270317804993,0.039901611261087246,0.08557361287002387,0.028172313910373455,0.07498821459907265
20270130,0,0.0,32,32,grid,9.0,0.2249365300761397,False,-1,5,0.09440203804860567,True,0.05361019071944791,0.10759916500874758,0.11807964650053508,0.032199684971756876,0.09440203804860567
20270130,0,0.0,32,32,grid,10.0,0.3433496875730229,False,-1,3,0.202477172715898,True,0.1445386234596633,0.23776954664678676,0.18398194911160937,0.016072287780613266,0.202477172715898
20270130,0,0.0,32,32,grid,11.0,0.524098988797363,False,-1,2,0.9697959789277879,True,1.0084495167901062,1.4310328264433263,1.3440704884891699,1.461252731580371,0.9697959789277879
20270130,0,0.0,32,32,grid,12.0,0.8,True,2159,2,1000000000000.0,True,24.261873741216064,171.16877663253808,145412.3309859677,181034793261.69144,1000000000000.0
20270130,0,0.9,16,8,joint_aware,,0.06793567174124356,False,-1,32,0.5042688325803698,True,0.28399614012015056,0.43793230583327963,1.9406364251243553,0.34383240445319235,0.5042688325803698
20270130,0,0.9,16,8,correlation_blind,,0.4363488632302189,False,-1,6,8.507338843108501,True,0.29236871757830774,4.343704526542141,7.733359095701003,9.637071142696966,8.507338843108501
20270130,0,0.9,16,8,delay_blind,,0.0679609250345928,False,-1,32,0.5044269738183376,True,0.28404219284231613,0.4380834187088388,1.9414238664859313,0.34410355668190906,0.5044269738183376
20270130,0,0.9,16,8,mean_only,,4.115057114511728,True,41,-1,1000000000000.0,True,1000000000000.0,1000000000000.0,1000000000000.0,1000000000000.0,1000000000000.0
20270130,0,0.9,16,8,worstcase_correlation,,0.062108907189348216,False,-1,32,0.46723900176898847,True,0.2733262804307541,0.4010901203896455,1.7580256804081413,0.28577703088365913,0.46723900176898847
20270130,0,0.9,16,8,grid,0.0,0.005,False,-1,343,0.013913834427752868,True,0.6347043085890728,0.3375053996316594,0.21293722055809464,0.06734258239272063,0.013913834427752868
20270130,0,0.9,16,8,grid,1.0,0.007632145998180043,False,-1,269,0.017552225140198795,True,0.5196526128449965,0.2074049358631491,0.20271555199417615,0.055285503444820576,0.017552225140198795
20270130,0,0.9,16,8,grid,2.0,0.01164993050750713,False,-1,187,0.036206720938014386,True,0.40259300332894987,0.11485546847363627,0.2599087420819327,0.0580563644354062,0.036206720938014386
20270130,0,0.9,16,8,grid,3.0,0.01778279410038923,False,-1,155,0.08199129827686348,True,0.3045513704962498,0.08379831146366697,0.3960987324850713,0.07307323375895357,0.08199129827686348
20270130,0,0.9,16,8,grid,4.0,0.027144176165949066,False,-1,110,0.1750044407014124,True,0.24711716076820356,0.12740777220217037,0.6535387060558738,0.09904821041589601,0.1750044407014124
20270130,0,0.9,16,8,grid,5.0,0.04143366309976846,False,-1,70,0.31403720515894723,True,0.240539252853557,0.2430590382061532,1.0980897287280778,0.14810024990490264,0.31403720515894723
20270130,0,0.9,16,8,grid,6.0,0.0632455532033676,False,-1,32,0.4745677489468329,True,0.275409232345887,0.40858222167474567,1.7937946542347423,0.29639960481710353,0.4745677489468329
20270130,0,0.9,16,8,grid,7.0,0.096539859156753,False,-1,27,0.6880113364430896,True,0.33194401677438085,0.5615586376823325,2.8155612511583374,0.7574217742237634,0.6880113364430896
20270130,0,0.9,16,8,grid,8.0,0.1473612599456155,False,-1,22,1.125282503212533,True,0.3850345065591149,0.6113265812898409,4.282708910436475,1.933091167739746,1.125282503212533
20270130,0,0.9,16,8,grid,9.0,0.2249365300761397,False,-1,7,1.9972794218925594,True,0.3694226371465676,0.795354536606231,5.986080965794971,4.15550443364613,1.9972794218925594
20270130,0,0.9,16,8,grid,10.0,0.3433496875730229,False,-1,7,2.3552806472622763,True,0.32315232414591816,2.446027602605528,7.092986932899715,7.184482121564716,2.3552806472622763
20270130,0,0.9,16,8,grid,11.0,0.524098988797363,False,-1,6,157.4638286340944,True,1.092589763693813,5.057738096236186,11.677464323581319,13.975510223656814,157.4638286340944
20270130,0,0.9,16,8,grid,12.0,0.8,True,846,6,1000000000000.0,True,138659.65616189098,36405289.11234544,1000000000000.0,1000000000000.0,1000000000000.0
20270130,0,0.9,16,32,joint_aware,,0.06557341714513457,False,-1,32,0.5307789653567544,True,0.2624436502496773,0.4899585503055106,2.132064758711738,0.38486604684227577,0.5307789653567544
20270130,0,0.9,16,32,correlation_blind,,0.3543562147008278,False,-1,7,10.229321735985614,True,14.561943463319665,4.19833811227376,28.078390632399785,15.499276634529398,10.229321735985614
20270130,0,0.9,16,32,delay_blind,,0.0679609250345928,False,-1,32,0.5488131657048338,True,0.2697438217946164,0.5073808388338927,2.222144493611814,0.4184438482785401,0.5488131657048338
20270130,0,0.9,16,32,mean_only,,1.2931845703348515,True,218,5,1000000000000.0,True,1000000000000.0,1000000000000.0,1000000000000.0,1000000000000.0,1000000000000.0
20270130,0,0.9,16,32,worstcase_correlation,,0.06012858486571272,False,-1,32,0.48938064704482936,True,0.24701073364716594,0.44689250559670946,1.9266634608328341,0.31652917483919324,0.48938064704482936
20270130,0,0.9,16,32,grid,0.0,0.005,False,-1,340,0.01355146271633237,True,0.6309275329216754,0.3332918419738815,0.21186982860766662,0.06721149810995405,0.01355146271633237
20270130,0,0.9,16,32,grid,1.0,0.007632145998180043,False,-1,268,0.01691297278918627,True,0.5127482882913058,0.20163440344761585,0.2040880546931171,0.0557014840589776,0.01691297278918627
20270130,0,0.9,16,32,grid,2.0,0.01164993050750713,False,-1,177,0.035377390688567885,True,0.39098668229695227,0.10865695825489932,0.26735307961398846,0.05899683028591476,0.035377390688567885
20270130,0,0.9,16,32,grid,3.0,0.01778279410038923,False,-1,154,0.08228056732026814,True,0.2867563924533077,0.08050666270114427,0.41757328055097154,0.07493803668060284,0.08228056732026814
20270130,0,0.9,16,32,grid,4.0,0.027144176165949066,False,-1,110,0.18042075731609314,True,0.22242058071605353,0.13408334652978313,0.7074674818508961,0.10310583017633676,0.18042075731609314
20270130,0,0.9,16,32,grid,5.0,0.04143366309976846,False,-1,68,0.3311746677998701,True,0.21101750842418096,0.27175791392310533,1.220929466172174,0.16133317160970087,0.3311746677998701
20270130,0,0.9,16,32,grid,6.0,0.0632455532033676,False,-1,32,0.5131605931433232,True,0.2556329564101339,0.47209820779359674,2.044266758777747,0.3542625942891127,0.5131605931433232
20270130,0,0.9,16,32,grid,7.0,0.096539859156753,False,-1,27,0.7842850782951005,True,0.3807159060943874,0.640146190422044,3.3372505114466042,1.0010431247606533,0.7842850782951005
20270130,0,0.9,16,32,grid,8.0,0.1473612599456155,False,-1,22,1.4201907677175734,True,0.7213042865328727,0.6052512367122067,5.832767796664564,2.9072784695648037,1.4201907677175734
20270130,0,0.9,16,32,grid,9.0,0.2249365300761397,False,-1,7,3.2393255893527595,True,1.8671973030101752,0.8843295089248294,10.437813262085479,7.184170593329817,3.2393255893527595
20270130,0,0.9,16,32,grid,10.0,0.3433496875730229,False,-1,7,9.426350504738458,True,12.351948508225773,3.6536428360830833,26.01370089261089,15.244808803326311,9.426350504738458
20270130,0,0.9,16,32,grid,11.0,0.524098988797363,False,-1,6,3533447.907327068,True,337.3178264967216,15093.586925591295,4490.075129999812,3491454.4046280654,3533447.907327068
20270130,0,0.9,16,32,grid,12.0,0.8,True,423,5,1000000000000.0,True,3535523.807763951,1000000000000.0,1000000000000.0,1000000000000.0,1000000000000.0
20270130,0,0.9,32,8,joint_aware,,0.06708632967038644,False,-1,32,0.519420398392156,True,0.253324630071323,0.4604999896698559,1.9875137437698713,0.41359534190356295,0.519420398392156
20270130,0,0.9,32,8,correlation_blind,,0.48450346515727244,False,-1,6,3.7484515370803804,True,1.2641646234147441,27.130554584435146,4.643029952147433,158.7672149762068,3.7484515370803804
20270130,0,0.9,32,8,delay_blind,,0.0681741968826708,False,-1,32,0.5267832677898563,True,0.2553860134123908,0.46787234972958003,2.0244710306428275,0.4292692007760328,0.5267832677898563
20270130,0,0.9,32,8,mean_only,,2.1034893587976695,True,123,16,1000000000000.0,True,1000000000000.0,1000000000000.0,1000000000000.0,1000000000000.0,1000000000000.0
20270130,0,0.9,32,8,worstcase_correlation,,0.061225211651951904,False,-1,32,0.479767886500755,True,0.24273462472220575,0.41808854842967536,1.7883150395824403,0.3368825010919887,0.479767886500755
20270130,0,0.9,32,8,grid,0.0,0.005,False,-1,344,0.01596891395781796,True,0.6341472153368656,0.3359987207689673,0.21002386485413135,0.06572576126475711,0.01596891395781796
20270130,0,0.9,32,8,grid,1.0,0.007632145998180043,False,-1,269,0.020371565604655494,True,0.517995096138729,0.20455159842068604,0.19620700736504268,0.05365391285046811,0.020371565604655494
20270130,0,0.9,32,8,grid,2.0,0.01164993050750713,False,-1,177,0.04037213357966309,True,0.39879868016703246,0.11083456731352244,0.24913143062325105,0.05695169076371274,0.04037213357966309
20270130,0,0.9,32,8,grid,3.0,0.01778279410038923,False,-1,154,0.08954140234938483,True,0.29692405897066837,0.07962342852112352,0.38279461348344446,0.07356824834351858,0.08954140234938483
20270130,0,0.9,32,8,grid,4.0,0.027144176165949066,False,-1,109,0.18810126328024712,True,0.23322099860013054,0.12548982986148674,0.645620807929929,0.10387727346981683,0.18810126328024712
20270130,0,0.9,32,8,grid,5.0,0.04143366309976846,False,-1,68,0.3304875623351198,True,0.21802954672265182,0.24919994349591285,1.1127068392700294,0.16590296182614508,0.3304875623351198
20270130,0,0.9,32,8,grid,6.0,0.0632455532033676,False,-1,32,0.49347050131464665,True,0.24628060154155207,0.43320568678809424,1.8570187892558212,0.36186742929128224,0.49347050131464665
20270130,0,0.9,32,8,grid,7.0,0.096539859156753,False,-1,27,0.7397872029439921,True,0.3178058834018019,0.5999789690039549,3.010277335793343,1.0034370430324269,0.7397872029439921
20270130,0,0.9,32,8,grid,8.0,0.1473612599456155,False,-1,22,1.3160335107959988,True,0.46353638124905616,0.6337773501278471,5.009351301354902,2.8260694576014256,1.3160335107959988
20270130,0,0.9,32,8,grid,9.0,0.2249365300761397,False,-1,7,2.758676762683537,True,0.59469295990572,1.180462838626353,8.080200822946665,6.849916539571949,2.758676762683537
20270130,0,0.9,32,8,grid,10.0,0.3433496875730229,False,-1,7,5.103569693520002,True,0.30531039000112115,5.849975263404179,10.40181084656288,14.383186979688753,5.103569693520002
20270130,0,0.9,32,8,grid,11.0,0.524098988797363,False,-1,6,10.341440235665463,True,8.658496822973405,179.68666328238012,5.414197587006588,724.9479870347825,10.341440235665463
20270130,0,0.9,32,8,grid,12.0,0.8,True,401,6,1000000000000.0,True,215040227.78659093,1000000000000.0,1000000000000.0,1000000000000.0,1000000000000.0
20270130,0,0.9,32,32,joint_aware,,0.061344496040986844,False,-1,32,0.5152424608253977,True,0.2805080901730273,0.5556800974805154,2.109567957769984,0.32998733032908506,0.5152424608253977
20270130,0,0.9,32,32,correlation_blind,,0.2890855861645199,False,-1,7,4.9175911487339174,True,23.032253306806478,56.66717815093884,79.46517590225906,21.544886176345422,4.9175911487339174
20270130,0,0.9,32,32,delay_blind,,0.0681741968826708,False,-1,32,0.5637964478842457,True,0.3161596493232627,0.641461898671163,2.408702414570435,0.4149049132339857,0.5637964478842457
20270130,0,0.9,32,32,mean_only,,0.5345835420861842,True,1469,6,1000000000000.0,True,5566.7948307198485,85514.7375673838,20025875.296921194,1000000000000.0,1000000000000.0
20270130,0,0.9,32,32,worstcase_correlation,,0.056406811991134544,False,-1,33,0.4791034739517508,True,0.258737010405796,0.49236239200581416,1.8950211613873047,0.27905400681562764,0.4791034739517508
20270130,0,0.9,32,32,grid,0.0,0.005,False,-1,338,0.015614864628721994,True,0.6287942817304742,0.32946067239425636,0.2082146735164819,0.06505055834774949,0.015614864628721994
20270130,0,0.9,32,32,grid,1.0,0.007632145998180043,False,-1,258,0.019668301439306264,True,0.5089345470339752,0.1962749902102587,0.19722621061934686,0.053289993332309146,0.019668301439306264
20270130,0,0.9,32,32,grid,2.0,0.01164993050750713,False,-1,162,0.0394227650228202,True,0.3854325684473853,0.1031841566431204,0.25604145438737336,0.05687651836242799,0.0394227650228202
20270130,0,0.9,32,32,grid,3.0,0.01778279410038923,False,-1,152,0.09028946786303559,True,0.28056972486003295,0.07820505049771452,0.40331771080550516,0.07476637081629398,0.09028946786303559
20270130,0,0.9,32,32,grid,4.0,0.027144176165949066,False,-1,81,0.19630067301332013,True,0.21847401401311667,0.1408287547582701,0.7020294685733081,0.10791131311903365,0.19630067301332013
20270130,0,0.9,32,32,grid,5.0,0.04143366309976846,False,-1,66,0.3529958218350006,True,0.2150767831510899,0.30183705842230757,1.2578049374936515,0.17021547450611374,0.3529958218350006
20270130,0,0.9,32,32,grid,6.0,0.0632455532033676,False,-1,32,0.5288411220472337,True,0.28980377370823884,0.5798231873714346,2.192559216820768,0.35189264616537913,0.5288411220472337
20270130,0,0.9,32,32,grid,7.0,0.096539859156753,False,-1,27,0.7871108695044332,True,0.5143992030299687,0.9544001975976713,3.6616092026076,0.9665125570394218,0.7871108695044332
20270130,0,0.9,32,32,grid,8.0,0.1473612599456155,False,-1,26,1.3278476104775574,True,0.9407611775374152,1.5335998370066475,5.800298695941673,2.919961868858555,1.3278476104775574
20270130,0,0.9,32,32,grid,9.0,0.2249365300761397,False,-1,7,3.2168084087974167,True,2.742661126902314,4.681800094421324,8.761209085962356,11.601840620946149,3.2168084087974167
20270130,0,0.9,32,32,grid,10.0,0.3433496875730229,False,-1,7,442.2066816142142,True,39.9848670005933,169.88787878165547,42.47739156236938,596.7698188903571,442.2066816142142
20270130,0,0.9,32,32,grid,11.0,0.524098988797363,True,1504,6,1000000000000.0,True,4017.7240969845116,29954.560830570575,2472490.4458337016,1000000000000.0,1000000000000.0
20270130,0,0.9,32,32,grid,12.0,0.8,True,651,5,1000000000000.0,True,37789.57359216156,1230949003.2840357,1000000000000.0,1000000000000.0,1000000000000.0
20270131,1,0.0,16,8,joint_aware,,0.4363488632302189,False,-1,4,0.09705087330020783,True,0.18776121627610032,0.09935610469123547,0.10888235599064264,0.0235050822443749,0.09705087330020783
20270131,1,0.0,16,8,correlation_blind,,0.4363488632302189,False,-1,4,0.09705087330020783,True,0.18776121627610032,0.09935610469123547,0.10888235599064264,0.0235050822443749,0.09705087330020783
20270131,1,0.0,16,8,delay_blind,,0.4373927810905379,False,-1,4,0.09748849979764011,True,0.18853754097743636,0.0995713363287416,0.10929450491323693,0.02352445253387226,0.09748849979764011
20270131,1,0.0,16,8,mean_only,,4.115057114511728,True,69,-1,1000000000000.0,True,1000000000000.0,1000000000000.0,1000000000000.0,1000000000000.0,1000000000000.0
20270131,1,0.0,16,8,worstcase_correlation,,0.062108907189348216,False,-1,25,0.010734671621493084,True,0.012198433466890351,0.023077991208674584,0.04294172937073739,0.004446374732944662,0.010734671621493084
20270131,1,0.0,16,8,grid,0.0,0.005,False,-1,292,0.0035792221879901998,True,0.5589004066634221,0.3191442956429698,0.15602623608837438,0.06991433308086288,0.0035792221879901998
