seed_index,scenario,max_delay,policy,cell_mse,oracle_cell_mse,normalized_cell_score
20,independent,4,state_correlation_adaptive,0.0051166392555295126,0.002431565063214282,2.1042575964493566
20,independent,16,state_correlation_adaptive,0.006163796280917628,0.002279015295610033,2.7045875000447244
20,global_08,4,state_correlation_adaptive,0.048886765233944626,0.028595907854920877,1.7095720647152677
20,global_08,16,state_correlation_adaptive,0.06704585155865887,0.032218645937377874,2.0809642866113394
20,clustered_08,4,state_correlation_adaptive,0.011363078463205929,0.003311181843857474,3.4317289110187086
20,clustered_08,16,state_correlation_adaptive,0.004812753365248964,0.002824083664970038,1.70418228926657
20,balanced_08,4,state_correlation_adaptive,0.02756050965024797,0.021333482727932368,1.2918898429163854
20,balanced_08,16,state_correlation_adaptive,0.04011810710638343,0.023053660152582454,1.7402055396348606
21,independent,4,state_correlation_adaptive,0.0033514082839826015,0.001113856045477547,3.0088343081585034
21,independent,16,state_correlation_adaptive,0.0060660690889296365,0.0013635810002507781,4.448631278826866
21,global_08,4,state_correlation_adaptive,0.03283664030054314,0.015639671723034338,2.099573500138168
21,global_08,16,state_correlation_adaptive,0.02979047640971873,0.012245546464400021,2.432760064757007
21,clustered_08,4,state_correlation_adaptive,0.008992302200664463,0.0050122002718994765,1.7940827805862285
21,clustered_08,16,state_correlation_adaptive,0.02151930428484883,0.005342404815078699,4.028018285718738
21,balanced_08,4,state_correlation_adaptive,0.025577814085058492,0.012540683277435344,2.039586960232149
21,balanced_08,16,state_correlation_adaptive,0.022288398212073263,0.009921786726998989,2.2464097269317906
22,independent,4,state_correlation_adaptive,0.0036125647935485116,0.0012700794897911685,2.8443611778523437
22,independent,16,state_correlation_adaptive,0.0032516708621844167,0.001807829415645544,1.798660224268617
22,global_08,4,state_correlation_adaptive,0.02738123582566519,0.01728946998880197,1.5836943436322484
22,global_08,16,state_correlation_adaptive,0.10626275230315518,0.015429304500669944,6.887073380303126
22,clustered_08,4,state_correlation_adaptive,0.007634707298430068,0.00249186632283988,3.0638510695586185
22,clustered_08,16,state_correlation_adaptive,0.005847168133397403,0.0023930049126501055,2.4434417591404043
22,balanced_08,4,state_correlation_adaptive,0.015242257069756644,0.009615719532026985,1.5851395227356002
22,balanced_08,16,state_correlation_adaptive,0.011100878942754933,0.007757604470552362,1.4309673798004967
23,independent,4,state_correlation_adaptive,0.005790500069398104,0.0016534504762148988,3.502070459741737
23,independent,16,state_correlation_adaptive,0.004218458154081353,0.001480941105642871,2.8484982542571378
23,global_08,4,state_correlation_adaptive,0.053568517473326895,0.03857614553472245,1.388643596471031
23,global_08,16,state_correlation_adaptive,0.06067657005149198,0.04113560743755722,1.4750376579122464
23,clustered_08,4,state_correlation_adaptive,0.009863526357677017,0.003402895756746527,2.8985684730781855
23,clustered_08,16,state_correlation_adaptive,0.01472180681544589,0.0027688548824887096,5.316929720135277
23,balanced_08,4,state_correlation_adaptive,0.04484607785838964,0.0269805892981402,1.6621607987443376
23,balanced_08,16,state_correlation_adaptive,0.08049050278788965,0.02749262758076896,2.9277122585471824
24,independent,4,state_correlation_adaptive,0.0028991433322243256,0.0012523589053735978,2.3149460747911292
