seed,seed_index,scenario,max_delay,policy,charged_budget,observed_messages,total_probe_cost,total_updates,finite,within_budget
20260765,35,balanced_08,4,state_correlation_adaptive,15914,6374,768,2385,True,True
20260765,35,balanced_08,4,correlation_only_adaptive,15978,4950,768,2757,True,True
20260765,35,balanced_08,4,state_oracle,15920,8640,0,1820,True,True
20260765,35,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260765,35,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260765,35,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260765,35,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260765,35,independent,16,state_correlation_adaptive,15882,9934,768,1487,True,True
20260765,35,independent,16,correlation_only_adaptive,15928,10400,768,1382,True,True
20260765,35,independent,16,state_oracle,15840,14080,0,440,True,True
20260765,35,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260765,35,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260765,35,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260765,35,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260765,35,global_08,16,state_correlation_adaptive,15968,3552,768,3104,True,True
20260765,35,global_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260765,35,global_08,16,state_oracle,15940,7280,0,2165,True,True
20260765,35,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260765,35,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260765,35,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260765,35,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260765,35,clustered_08,16,state_correlation_adaptive,15966,8522,768,1861,True,True
20260765,35,clustered_08,16,correlation_only_adaptive,15998,7810,768,2047,True,True
20260765,35,clustered_08,16,state_oracle,15900,11800,0,1025,True,True
20260765,35,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260765,35,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260765,35,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260765,35,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260765,35,balanced_08,16,state_correlation_adaptive,15918,6946,768,2243,True,True
20260765,35,balanced_08,16,correlation_only_adaptive,15972,4124,768,2962,True,True
20260765,35,balanced_08,16,state_oracle,15940,7280,0,2165,True,True
20260765,35,balanced_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260765,35,balanced_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260765,35,balanced_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260765,35,balanced_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260766,36,independent,4,state_correlation_adaptive,15950,6106,768,2461,True,True
20260766,36,independent,4,correlation_only_adaptive,15976,6088,768,2472,True,True
20260766,36,independent,4,state_oracle,15840,14080,0,440,True,True
20260766,36,independent,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260766,36,independent,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260766,36,independent,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260766,36,independent,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260766,36,global_08,4,state_correlation_adaptive,15912,6120,768,2448,True,True
20260766,36,global_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260766,36,global_08,4,state_oracle,15900,10000,0,1475,True,True
20260766,36,global_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260766,36,global_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260766,36,global_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260766,36,global_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260766,36,clustered_08,4,state_correlation_adaptive,15956,7124,768,2208,True,True
20260766,36,clustered_08,4,correlation_only_adaptive,15984,5840,768,2536,True,True
20260766,36,clustered_08,4,state_oracle,15900,11800,0,1025,True,True
20260766,36,clustered_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260766,36,clustered_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260766,36,clustered_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260766,36,clustered_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260766,36,balanced_08,4,state_correlation_adaptive,15940,4836,768,2776,True,True
20260766,36,balanced_08,4,correlation_only_adaptive,15970,3806,768,3041,True,True
20260766,36,balanced_08,4,state_oracle,15900,10000,0,1475,True,True
20260766,36,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260766,36,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260766,36,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260766,36,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260766,36,independent,16,state_correlation_adaptive,15896,8992,768,1726,True,True
20260766,36,independent,16,correlation_only_adaptive,15954,8198,768,1939,True,True
20260766,36,independent,16,state_oracle,15840,14080,0,440,True,True
20260766,36,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260766,36,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260766,36,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260766,36,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260766,36,global_08,16,state_correlation_adaptive,15940,4836,768,2776,True,True
20260766,36,global_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260766,36,global_08,16,state_oracle,15920,8640,0,1820,True,True
20260766,36,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260766,36,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260766,36,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260766,36,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260766,36,clustered_08,16,state_correlation_adaptive,15974,4314,768,2915,True,True
20260766,36,clustered_08,16,correlation_only_adaptive,15984,5776,768,2552,True,True
20260766,36,clustered_08,16,state_oracle,15900,11800,0,1025,True,True
20260766,36,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260766,36,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260766,36,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260766,36,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260766,36,balanced_08,16,state_correlation_adaptive,15974,4314,768,2915,True,True
20260766,36,balanced_08,16,correlation_only_adaptive,15970,3806,768,3041,True,True
20260766,36,balanced_08,16,state_oracle,15900,10000,0,1475,True,True
20260766,36,balanced_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260766,36,balanced_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260766,36,balanced_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260766,36,balanced_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260767,37,independent,4,state_correlation_adaptive,15872,12336,768,884,True,True
20260767,37,independent,4,correlation_only_adaptive,15892,11680,768,1053,True,True
20260767,37,independent,4,state_oracle,15840,14080,0,440,True,True
20260767,37,independent,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260767,37,independent,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260767,37,independent,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260767,37,independent,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260767,37,global_08,4,state_correlation_adaptive,15912,6120,768,2448,True,True
20260767,37,global_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260767,37,global_08,4,state_oracle,15900,10000,0,1475,True,True
20260767,37,global_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260767,37,global_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260767,37,global_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260767,37,global_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260767,37,clustered_08,4,state_correlation_adaptive,15954,6742,768,2303,True,True
20260767,37,clustered_08,4,correlation_only_adaptive,15986,5966,768,2505,True,True
20260767,37,clustered_08,4,state_oracle,15880,13160,0,680,True,True
20260767,37,clustered_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260767,37,clustered_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260767,37,clustered_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260767,37,clustered_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260767,37,balanced_08,4,state_correlation_adaptive,15976,4696,768,2820,True,True
20260767,37,balanced_08,4,correlation_only_adaptive,15976,4696,768,2820,True,True
20260767,37,balanced_08,4,state_oracle,15900,10000,0,1475,True,True
20260767,37,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260767,37,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260767,37,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260767,37,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260767,37,independent,16,state_correlation_adaptive,15938,10026,768,1478,True,True
20260767,37,independent,16,correlation_only_adaptive,15922,10114,768,1452,True,True
20260767,37,independent,16,state_oracle,15860,13920,0,485,True,True
20260767,37,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260767,37,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260767,37,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260767,37,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260767,37,global_08,16,state_correlation_adaptive,15940,4836,768,2776,True,True
20260767,37,global_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260767,37,global_08,16,state_oracle,15900,10000,0,1475,True,True
20260767,37,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260767,37,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260767,37,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260767,37,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260767,37,clustered_08,16,state_correlation_adaptive,15990,6602,768,2347,True,True
20260767,37,clustered_08,16,correlation_only_adaptive,15978,4950,768,2757,True,True
20260767,37,clustered_08,16,state_oracle,15860,13320,0,635,True,True
20260767,37,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260767,37,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260767,37,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260767,37,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260767,37,balanced_08,16,state_correlation_adaptive,15982,5458,768,2631,True,True
20260767,37,balanced_08,16,correlation_only_adaptive,15972,4060,768,2978,True,True
20260767,37,balanced_08,16,state_oracle,15900,10000,0,1475,True,True
20260767,37,balanced_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260767,37,balanced_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260767,37,balanced_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260767,37,balanced_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260768,38,independent,4,state_correlation_adaptive,15946,8510,768,1859,True,True
20260768,38,independent,4,correlation_only_adaptive,15946,9714,768,1558,True,True
20260768,38,independent,4,state_oracle,15840,14080,0,440,True,True
20260768,38,independent,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260768,38,independent,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260768,38,independent,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260768,38,independent,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260768,38,global_08,4,state_correlation_adaptive,15912,6120,768,2448,True,True
20260768,38,global_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260768,38,global_08,4,state_oracle,15920,8640,0,1820,True,True
20260768,38,global_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260768,38,global_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260768,38,global_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260768,38,global_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260768,38,clustered_08,4,state_correlation_adaptive,15998,7810,768,2047,True,True
20260768,38,clustered_08,4,correlation_only_adaptive,15998,7810,768,2047,True,True
20260768,38,clustered_08,4,state_oracle,15900,11800,0,1025,True,True
20260768,38,clustered_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260768,38,clustered_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260768,38,clustered_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260768,38,clustered_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260768,38,balanced_08,4,state_correlation_adaptive,15942,5090,768,2713,True,True
20260768,38,balanced_08,4,correlation_only_adaptive,15974,4314,768,2915,True,True
20260768,38,balanced_08,4,state_oracle,15900,10000,0,1475,True,True
20260768,38,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260768,38,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260768,38,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260768,38,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260768,38,independent,16,state_correlation_adaptive,15890,9622,768,1567,True,True
20260768,38,independent,16,correlation_only_adaptive,15984,5648,768,2584,True,True
20260768,38,independent,16,state_oracle,15860,13920,0,485,True,True
20260768,38,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260768,38,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260768,38,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260768,38,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260768,38,global_08,16,state_correlation_adaptive,15968,3552,768,3104,True,True
20260768,38,global_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260768,38,global_08,16,state_oracle,15920,8640,0,1820,True,True
20260768,38,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260768,38,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260768,38,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260768,38,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260768,38,clustered_08,16,state_correlation_adaptive,15990,6666,768,2331,True,True
20260768,38,clustered_08,16,correlation_only_adaptive,15992,6984,768,2252,True,True
20260768,38,clustered_08,16,state_oracle,15900,11800,0,1025,True,True
20260768,38,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260768,38,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260768,38,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260768,38,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260768,38,balanced_08,16,state_correlation_adaptive,15968,3552,768,3104,True,True
20260768,38,balanced_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260768,38,balanced_08,16,state_oracle,15900,10000,0,1475,True,True
20260768,38,balanced_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260768,38,balanced_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260768,38,balanced_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260768,38,balanced_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260769,39,independent,4,state_correlation_adaptive,15974,8366,768,1902,True,True
20260769,39,independent,4,correlation_only_adaptive,15974,8366,768,1902,True,True
20260769,39,independent,4,state_oracle,15840,14080,0,440,True,True
20260769,39,independent,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260769,39,independent,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260769,39,independent,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260769,39,independent,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260769,39,global_08,4,state_correlation_adaptive,15942,5090,768,2713,True,True
20260769,39,global_08,4,correlation_only_adaptive,15970,3806,768,3041,True,True
20260769,39,global_08,4,state_oracle,15920,8640,0,1820,True,True
20260769,39,global_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260769,39,global_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260769,39,global_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260769,39,global_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260769,39,clustered_08,4,state_correlation_adaptive,15998,7810,768,2047,True,True
20260769,39,clustered_08,4,correlation_only_adaptive,15998,7810,768,2047,True,True
20260769,39,clustered_08,4,state_oracle,15860,13320,0,635,True,True
20260769,39,clustered_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260769,39,clustered_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260769,39,clustered_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260769,39,clustered_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260769,39,balanced_08,4,state_correlation_adaptive,15944,5408,768,2634,True,True
20260769,39,balanced_08,4,correlation_only_adaptive,15972,4124,768,2962,True,True
20260769,39,balanced_08,4,state_oracle,15900,10000,0,1475,True,True
20260769,39,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260769,39,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260769,39,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260769,39,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260769,39,independent,16,state_correlation_adaptive,15888,9116,768,1693,True,True
20260769,39,independent,16,correlation_only_adaptive,15946,6802,768,2286,True,True
20260769,39,independent,16,state_oracle,15840,14080,0,440,True,True
20260769,39,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260769,39,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260769,39,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260769,39,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260769,39,global_08,16,state_correlation_adaptive,15940,4836,768,2776,True,True
20260769,39,global_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260769,39,global_08,16,state_oracle,15900,10000,0,1475,True,True
20260769,39,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260769,39,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260769,39,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260769,39,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260769,39,clustered_08,16,state_correlation_adaptive,15964,8268,768,1924,True,True
20260769,39,clustered_08,16,correlation_only_adaptive,15976,4632,768,2836,True,True
20260769,39,clustered_08,16,state_oracle,15860,13320,0,635,True,True
20260769,39,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260769,39,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260769,39,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260769,39,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260769,39,balanced_08,16,state_correlation_adaptive,15972,4124,768,2962,True,True
20260769,39,balanced_08,16,correlation_only_adaptive,15972,4124,768,2962,True,True
20260769,39,balanced_08,16,state_oracle,15900,10000,0,1475,True,True
20260769,39,balanced_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260769,39,balanced_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260769,39,balanced_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260769,39,balanced_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260770,40,independent,4,state_correlation_adaptive,15892,9940,768,1488,True,True
20260770,40,independent,4,correlation_only_adaptive,15950,7562,768,2097,True,True
20260770,40,independent,4,state_oracle,15840,14080,0,440,True,True
20260770,40,independent,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260770,40,independent,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260770,40,independent,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260770,40,independent,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260770,40,global_08,4,state_correlation_adaptive,15970,3806,768,3041,True,True
20260770,40,global_08,4,correlation_only_adaptive,15970,3806,768,3041,True,True
20260770,40,global_08,4,state_oracle,15920,8640,0,1820,True,True
20260770,40,global_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260770,40,global_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260770,40,global_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260770,40,global_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260770,40,clustered_08,4,state_correlation_adaptive,15948,7436,768,2128,True,True
20260770,40,clustered_08,4,correlation_only_adaptive,15990,6666,768,2331,True,True
20260770,40,clustered_08,4,state_oracle,15900,11800,0,1025,True,True
20260770,40,clustered_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260770,40,clustered_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260770,40,clustered_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260770,40,clustered_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260770,40,balanced_08,4,state_correlation_adaptive,15914,6374,768,2385,True,True
20260770,40,balanced_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260770,40,balanced_08,4,state_oracle,15940,7280,0,2165,True,True
20260770,40,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260770,40,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260770,40,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260770,40,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260770,40,independent,16,state_correlation_adaptive,15918,8338,768,1895,True,True
20260770,40,independent,16,correlation_only_adaptive,15954,6678,768,2319,True,True
20260770,40,independent,16,state_oracle,15840,14080,0,440,True,True
20260770,40,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260770,40,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260770,40,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260770,40,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260770,40,global_08,16,state_correlation_adaptive,15942,5090,768,2713,True,True
20260770,40,global_08,16,correlation_only_adaptive,15970,3806,768,3041,True,True
20260770,40,global_08,16,state_oracle,15920,8640,0,1820,True,True
20260770,40,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260770,40,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260770,40,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260770,40,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260770,40,clustered_08,16,state_correlation_adaptive,15922,7454,768,2117,True,True
20260770,40,clustered_08,16,correlation_only_adaptive,15978,4886,768,2773,True,True
20260770,40,clustered_08,16,state_oracle,15900,12400,0,875,True,True
20260770,40,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260770,40,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260770,40,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260770,40,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260770,40,balanced_08,16,state_correlation_adaptive,15968,3552,768,3104,True,True
20260770,40,balanced_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260770,40,balanced_08,16,state_oracle,15940,7280,0,2165,True,True
20260770,40,balanced_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260770,40,balanced_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260770,40,balanced_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260770,40,balanced_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260771,41,independent,4,state_correlation_adaptive,15942,7622,768,2080,True,True
20260771,41,independent,4,correlation_only_adaptive,15966,7222,768,2186,True,True
20260771,41,independent,4,state_oracle,15840,14080,0,440,True,True
20260771,41,independent,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260771,41,independent,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260771,41,independent,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260771,41,independent,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260771,41,global_08,4,state_correlation_adaptive,15968,3552,768,3104,True,True
20260771,41,global_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260771,41,global_08,4,state_oracle,15900,10000,0,1475,True,True
20260771,41,global_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260771,41,global_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260771,41,global_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260771,41,global_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260771,41,clustered_08,4,state_correlation_adaptive,15992,6856,768,2284,True,True
20260771,41,clustered_08,4,correlation_only_adaptive,15990,6602,768,2347,True,True
20260771,41,clustered_08,4,state_oracle,15860,13320,0,635,True,True
20260771,41,clustered_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260771,41,clustered_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260771,41,clustered_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260771,41,clustered_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260771,41,balanced_08,4,state_correlation_adaptive,15968,3552,768,3104,True,True
20260771,41,balanced_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260771,41,balanced_08,4,state_oracle,15900,10000,0,1475,True,True
20260771,41,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260771,41,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260771,41,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260771,41,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260771,41,independent,16,state_correlation_adaptive,15894,10794,768,1275,True,True
20260771,41,independent,16,correlation_only_adaptive,15944,9396,768,1637,True,True
20260771,41,independent,16,state_oracle,15840,14080,0,440,True,True
20260771,41,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260771,41,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260771,41,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260771,41,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260771,41,global_08,16,state_correlation_adaptive,15856,8688,768,1792,True,True
20260771,41,global_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
