persistence,rho,num_agents,homogeneous_delay,curvature,monotonicity,stationary_mean_boundary,mixing_inflation,iid_eta,gap_eta,iid_rule_radius,iid_rule_residual,gap_rule_radius,gap_rule_residual,markov_boundary,markov_below_radius,markov_below_residual,markov_above_radius,markov_above_residual,markov_operator_dimension,iid_boundary,iid_below_radius,iid_below_residual,iid_above_radius,iid_above_residual,markov_mean_boundary,markov_mean_below_radius,markov_mean_below_residual,markov_mean_above_radius,markov_mean_above_residual,markov_to_iid_ratio,iid_to_markov_ratio,gap_to_markov_ratio,ms_to_markov_mean_ratio,required_inflation,required_to_gap_inflation
0.98,0.9,2,2,2.4442262500000003,0.655,0.9435633416101334,48.99999999999996,0.34180627479673187,0.0108125561394888,1.3004507243704901,8.030177187131701e-16,0.998146972676002,8.013145720993126e-16,0.013759933861681842,0.9999999986616772,1.9588338950004646e-15,1.000000001488197,8.344001886960393e-16,18,0.3507540694408785,0.99999996354983,1.0099368784966121e-15,1.0000000372304698,4.775249788392737e-16,0.029291874999042428,0.9999999986807575,1.1091817021906584e-15,1.0000000011452599,1.223136288726651e-15,0.039229577246576046,24.84069169464407,0.7858000080653882,0.4697525802677932,38.38253185927409,0.78331697671988
0.5,0.0,4,0,2.02039375,0.655,3.0534351144731042,1.0,0.5348207610469594,0.5348207610469594,0.8772845864419061,0.0,0.8772845864419061,0.0,0.6483884641863917,0.9999999141544174,0.0,1.0000000866421903,0.0,2,0.6483884641863917,0.9999999141544174,0.0,1.00000008664219,0.0,3.053435115325465,0.999999798886543,4.002966042486721e-16,1.0000002021898178,1.5700924586837754e-16,1.0,0.8248462003685724,0.8248462003685724,0.21234722196390282,0.7876527776074749,0.7876527776074749
0.9,0.0,4,0,2.02039375,0.655,3.0534351144731042,9.000000000000002,0.5348207610469594,0.07038254727734429,1.5337234194504423,2.220446049250313e-16,0.9967888732206103,0.0,0.07508785962380946,0.9999999940225484,1.1102230246251565e-16,1.0000000052976936,5.551115123125783e-17,2,0.6483884641863917,0.9999999141544174,0.0,1.00000008664219,0.0,0.1619723534032907,0.9999999943691533,1.2412670766236368e-16,1.000000005618844,1.1102230246251565e-16,0.11580690245319357,7.122599628307612,0.9373359106247161,0.4635844207119111,8.422716650329233,0.9358574055921368
0.98,0.0,4,0,2.02039375,0.655,3.0534351144731042,48.99999999999996,0.5348207610469594,0.013175320838862562,1.6694390008695674,0.0,0.9998941088633336,1.1102230246251565e-16,0.013325769804351737,0.999999997993597,5.551115123125784e-17,1.0000000009890975,0.0,2,0.6483884641863917,0.9999999141544174,0.0,1.00000008664219,0.0,0.02699539185449505,0.9999999987117374,0.0,1.0000000010198837,1.1102230246251565e-16,0.020552138942004663,40.13432386264885,0.988709923126539,0.49363127885594443,48.44438881674098,0.9886609962600209
0.5,0.9,4,0,2.429089375,0.655,3.0534351144731042,1.0,0.4583441486655068,0.4583441486655068,0.9098707031689033,0.0,0.9098707031689033,0.0,0.5392967475144088,0.9999999278882211,0.0,1.0000000714207475,0.0,2,0.5392967475144088,0.9999999278882209,0.0,1.0000000714207475,0.0,3.0534351143382295,0.9999997984760793,1.5700924586837754e-16,1.0000002013070026,2.482534153247273e-16,1.0,0.8498922917262001,0.8498922917262001,0.17661968482054693,0.8233803155899515,0.8233803155899515
0.9,0.9,4,0,2.429089375,0.655,3.0534351144731042,9.000000000000002,0.4583441486655068,0.05876856253132332,1.4947778128326539,2.2204460492503136e-16,0.9909500862175018,0.0,0.072546655711233,0.9999999945976772,1.2412670766236368e-16,1.0000000064227723,1.1102230246251565e-16,2,0.5392967475144088,0.9999999278882209,0.0,1.0000000714207475,0.0,0.1619723524699006,0.9999999939239702,0.0,1.0000000054385287,5.551115123125784e-17,0.13452084783673707,6.317922503415104,0.8100795543939001,0.44789530191403737,7.25717230028625,0.8063524778095832
0.98,0.9,4,0,2.429089375,0.655,3.0534351144731042,48.99999999999996,0.4583441486655068,0.010966527411475814,1.6255644939573184,6.93889390390723e-18,0.998514022775879,1.1102230246251565e-16,0.0132401004089397,0.9999999989530667,0.0,1.0000000017701418,0.0,2,0.5392967475144088,0.9999999278882209,0.0,1.0000000714207475,0.0,0.026995392926076542,0.9999999990364273,0.0,1.000000001447315,1.2412670766236368e-16,0.024550677284746563,34.617875583181636,0.8282812873587596,0.49045777719168726,40.555454175661204,0.8276623301155355
0.5,0.0,4,2,2.02039375,0.655,0.9435633416101334,1.0,0.38430534362378344,0.38430534362378344,0.9839693369248913,1.4507433416102146e-15,0.9839693369248913,1.4507433416102146e-15,0.40067032899139976,0.9999999602836274,1.1116099371267114e-15,1.000000040507473,1.19767801289813e-15,18,0.40067032899139976,0.9999999602836249,7.933434980043315e-16,1.0000000405074725,6.922220526417404e-16,0.9435633416142055,0.9999999707469582,1.3121666701612984e-15,1.0000000292599958,8.851025472129576e-16,1.0,0.9591559839012497,0.9591559839012497,0.42463532793246406,0.9310891995220858,0.9310891995220858
0.9,0.0,4,2,2.02039375,0.655,0.9435633416101334,9.000000000000002,0.38430534362378344,0.06693270179760082,1.2341754189001837,2.314056096419072e-15,0.9876316669059847,9.577684649807805e-16,0.08783706397448554,0.9999999937390684,1.1711734740816961e-15,1.000000006512839,2.7628650590607585e-15,18,0.40067032899139976,0.9999999602836249,7.933434980043315e-16,1.0000000405074725,6.922220526417404e-16,0.2530818022558344,0.999999993382331,5.161436423684442e-16,1.0000000066355108,1.5941495255676513e-15,0.21922527728867822,4.375207073581313,0.7620097800291126,0.34706985327097184,6.694548270103191,0.7438386966781322
0.98,0.0,4,2,2.02039375,0.655,0.9435633416101334,48.99999999999996,0.38430534362378344,0.013049414230989053,1.3181162299941462,3.708594153482206e-15,0.9994543062486305,8.695516638857228e-16,0.013854587024300315,0.9999999987849957,2.062988121901557e-15,1.0000000017889366,1.9689837424548496e-15,18,0.40067032899139976,0.9999999602836249,7.933434980043315e-16,1.0000000405074725,6.922220526417404e-16,0.029291875448396378,0.9999999988800617,3.33066907387547e-16,1.00000000124901,9.828766250677844e-16,0.03457852009949481,27.73849144328368,0.9418840278747374,0.47298395245152536,46.112381810683544,0.941069016544563
