scenario_id,family,matrix_name,rho,delay,markov_lambda,step_size,q,stride,updates,binding,risk,bias_risk,noise_risk,spectral_radius,fixed_sequence_minimax_risk,scalar_reference_risk
saturation-1-coupled_2d-D0-L0.6-E0.08,saturation,coupled_2d,1.0,0,0.6,0.08,16,1,96,environment,0.3472634823081352,2.452158941300544e-06,0.3472610301491939,0.9458885438199983,0.040404041083180284,
saturation-1-coupled_2d-D0-L0.6-E0.08,saturation,coupled_2d,1.0,0,0.6,0.08,16,4,24,environment,0.14684167294961564,0.027916354089178884,0.11892531886043677,0.9458885438199983,0.0534120165288811,
saturation-1-coupled_2d-D0-L0.9-E0.04,saturation,coupled_2d,1.0,0,0.9,0.04,1,1,96,environment,0.6899643977581358,0.0008223826530743538,0.6891420151050615,0.9729442719099991,0.16666668928894757,
saturation-1-coupled_2d-D0-L0.9-E0.04,saturation,coupled_2d,1.0,0,0.9,0.04,1,4,24,environment,0.39968889428143006,0.2366792850472959,0.16300960923413418,0.9729442719099991,0.17312723254469506,
saturation-1-coupled_2d-D0-L0.9-E0.04,saturation,coupled_2d,1.0,0,0.9,0.04,4,1,96,environment,0.6899643977581358,0.0008223826530743538,0.6891420151050615,0.9729442719099991,0.166666672322249,
saturation-1-coupled_2d-D0-L0.9-E0.04,saturation,coupled_2d,1.0,0,0.9,0.04,4,4,24,environment,0.39968889428143006,0.2366792850472959,0.16300960923413418,0.9729442719099991,0.17312719482626007,
saturation-1-coupled_2d-D0-L0.9-E0.04,saturation,coupled_2d,1.0,0,0.9,0.04,16,1,96,environment,0.6899643977581358,0.0008223826530743538,0.6891420151050615,0.9729442719099991,0.16666666808056305,
saturation-1-coupled_2d-D0-L0.9-E0.04,saturation,coupled_2d,1.0,0,0.9,0.04,16,4,24,environment,0.39968889428143006,0.2366792850472959,0.16300960923413418,0.9729442719099991,0.1731271853966487,
saturation-1-coupled_2d-D0-L0.9-E0.08,saturation,coupled_2d,1.0,0,0.9,0.08,1,1,96,environment,1.131501989381657,2.452158941300544e-06,1.1314995372227157,0.9458885438199983,0.16666668928894757,
saturation-1-coupled_2d-D0-L0.9-E0.08,saturation,coupled_2d,1.0,0,0.9,0.08,1,4,24,environment,0.4095493094981206,0.027916354089178884,0.3816329554089417,0.9458885438199983,0.17312723254469506,
saturation-1-coupled_2d-D0-L0.9-E0.08,saturation,coupled_2d,1.0,0,0.9,0.08,4,1,96,environment,1.131501989381657,2.452158941300544e-06,1.1314995372227157,0.9458885438199983,0.166666672322249,
saturation-1-coupled_2d-D0-L0.9-E0.08,saturation,coupled_2d,1.0,0,0.9,0.08,4,4,24,environment,0.4095493094981206,0.027916354089178884,0.3816329554089417,0.9458885438199983,0.17312719482626007,
saturation-1-coupled_2d-D0-L0.9-E0.08,saturation,coupled_2d,1.0,0,0.9,0.08,16,1,96,environment,1.131501989381657,2.452158941300544e-06,1.1314995372227157,0.9458885438199983,0.16666666808056305,
saturation-1-coupled_2d-D0-L0.9-E0.08,saturation,coupled_2d,1.0,0,0.9,0.08,16,4,24,environment,0.4095493094981206,0.027916354089178884,0.3816329554089417,0.9458885438199983,0.1731271853966487,
saturation-1-coupled_2d-D1-L0-E0.04,saturation,coupled_2d,1.0,1,0.0,0.04,1,1,95,environment,0.05038865949654349,0.0006919101641887593,0.04969674933235473,0.9721697490415906,0.010526326315789477,
saturation-1-coupled_2d-D1-L0-E0.04,saturation,coupled_2d,1.0,1,0.0,0.04,1,4,23,environment,0.2744161616057165,0.2350890702674011,0.03932709133831541,0.9721697490415906,0.043478304347826076,
saturation-1-coupled_2d-D1-L0-E0.04,saturation,coupled_2d,1.0,1,0.0,0.04,4,1,95,environment,0.05038865949654349,0.0006919101641887593,0.04969674933235473,0.9721697490415906,0.01052631842105264,
saturation-1-coupled_2d-D1-L0-E0.04,saturation,coupled_2d,1.0,1,0.0,0.04,4,4,23,environment,0.2744161616057165,0.2350890702674011,0.03932709133831541,0.9721697490415906,0.04347827173913045,
saturation-1-coupled_2d-D1-L0-E0.04,saturation,coupled_2d,1.0,1,0.0,0.04,16,1,95,environment,0.05038865949654349,0.0006919101641887593,0.04969674933235473,0.9721697490415906,0.010526316447368416,
saturation-1-coupled_2d-D1-L0-E0.04,saturation,coupled_2d,1.0,1,0.0,0.04,16,4,23,environment,0.2744161616057165,0.2350890702674011,0.03932709133831541,0.9721697490415906,0.04347826358695652,
saturation-1-coupled_2d-D1-L0-E0.08,saturation,coupled_2d,1.0,1,0.0,0.08,1,1,95,environment,0.10496589050793263,1.41131781304383e-06,0.10496447919011959,0.9425929775990565,0.010526326315789477,
saturation-1-coupled_2d-D1-L0-E0.08,saturation,coupled_2d,1.0,1,0.0,0.08,1,4,23,environment,0.12271184775673721,0.022372793600752446,0.10033905415598476,0.9425929775990565,0.043478304347826076,
saturation-1-coupled_2d-D1-L0-E0.08,saturation,coupled_2d,1.0,1,0.0,0.08,4,1,95,environment,0.10496589050793263,1.41131781304383e-06,0.10496447919011959,0.9425929775990565,0.01052631842105264,
saturation-1-coupled_2d-D1-L0-E0.08,saturation,coupled_2d,1.0,1,0.0,0.08,4,4,23,environment,0.12271184775673721,0.022372793600752446,0.10033905415598476,0.9425929775990565,0.04347827173913045,
saturation-1-coupled_2d-D1-L0-E0.08,saturation,coupled_2d,1.0,1,0.0,0.08,16,1,95,environment,0.10496589050793263,1.41131781304383e-06,0.10496447919011959,0.9425929775990565,0.010526316447368416,
saturation-1-coupled_2d-D1-L0-E0.08,saturation,coupled_2d,1.0,1,0.0,0.08,16,4,23,environment,0.12271184775673721,0.022372793600752446,0.10033905415598476,0.9425929775990565,0.04347826358695652,
saturation-1-coupled_2d-D1-L0.6-E0.04,saturation,coupled_2d,1.0,1,0.6,0.04,1,1,95,environment,0.18734463864896742,0.0006919101641887593,0.18665272848477865,0.9721697490415906,0.04081633751561781,
saturation-1-coupled_2d-D1-L0.6-E0.04,saturation,coupled_2d,1.0,1,0.6,0.04,1,4,23,environment,0.28544897482562603,0.2350890702674011,0.05035990455822492,0.9721697490415906,0.05570463563111844,
saturation-1-coupled_2d-D1-L0.6-E0.04,saturation,coupled_2d,1.0,1,0.6,0.04,4,1,95,environment,0.18734463864896742,0.0006919101641887593,0.18665272848477865,0.9721697490415906,0.04081632927686374,
saturation-1-coupled_2d-D1-L0.6-E0.04,saturation,coupled_2d,1.0,1,0.6,0.04,4,4,23,environment,0.28544897482562603,0.2350890702674011,0.05035990455822492,0.9721697490415906,0.05570460296648248,
saturation-1-coupled_2d-D1-L0.6-E0.04,saturation,coupled_2d,1.0,1,0.6,0.04,16,1,95,environment,0.18734463864896742,0.0006919101641887593,0.18665272848477865,0.9721697490415906,0.04081632721717514,
saturation-1-coupled_2d-D1-L0.6-E0.04,saturation,coupled_2d,1.0,1,0.6,0.04,16,4,23,environment,0.28544897482562603,0.2350890702674011,0.05035990455822492,0.9721697490415906,0.05570459480032346,
saturation-1-coupled_2d-D1-L0.6-E0.08,saturation,coupled_2d,1.0,1,0.6,0.08,1,1,95,environment,0.3709301667801493,1.41131781304383e-06,0.3709287554623362,0.9425929775990565,0.04081633751561781,
saturation-1-coupled_2d-D1-L0.6-E0.08,saturation,coupled_2d,1.0,1,0.6,0.08,1,4,23,environment,0.15019270767967918,0.022372793600752446,0.12781991407892673,0.9425929775990565,0.05570463563111844,
saturation-1-coupled_2d-D1-L0.6-E0.08,saturation,coupled_2d,1.0,1,0.6,0.08,4,1,95,environment,0.3709301667801493,1.41131781304383e-06,0.3709287554623362,0.9425929775990565,0.04081632927686374,
saturation-1-coupled_2d-D1-L0.6-E0.08,saturation,coupled_2d,1.0,1,0.6,0.08,4,4,23,environment,0.15019270767967918,0.022372793600752446,0.12781991407892673,0.9425929775990565,0.05570460296648248,
saturation-1-coupled_2d-D1-L0.6-E0.08,saturation,coupled_2d,1.0,1,0.6,0.08,16,1,95,environment,0.3709301667801493,1.41131781304383e-06,0.3709287554623362,0.9425929775990565,0.04081632721717514,
saturation-1-coupled_2d-D1-L0.6-E0.08,saturation,coupled_2d,1.0,1,0.6,0.08,16,4,23,environment,0.15019270767967918,0.022372793600752446,0.12781991407892673,0.9425929775990565,0.05570459480032346,
saturation-1-coupled_2d-D1-L0.9-E0.04,saturation,coupled_2d,1.0,1,0.9,0.04,1,1,95,environment,0.7087188512704828,0.0006919101641887593,0.708026941106294,0.9721697490415906,0.16814161586648624,
saturation-1-coupled_2d-D1-L0.9-E0.04,saturation,coupled_2d,1.0,1,0.9,0.04,1,4,23,environment,0.4026584831036652,0.2350890702674011,0.1675694128362641,0.9721697490415906,0.17958343575527466,
saturation-1-coupled_2d-D1-L0.9-E0.04,saturation,coupled_2d,1.0,1,0.9,0.04,4,1,95,environment,0.7087188512704828,0.0006919101641887593,0.708026941106294,0.9721697490415906,0.16814159865689943,
saturation-1-coupled_2d-D1-L0.9-E0.04,saturation,coupled_2d,1.0,1,0.9,0.04,4,4,23,environment,0.4026584831036652,0.2350890702674011,0.1675694128362641,0.9721697490415906,0.17958339621422056,
saturation-1-coupled_2d-D1-L0.9-E0.04,saturation,coupled_2d,1.0,1,0.9,0.04,16,1,95,environment,0.7087188512704828,0.0006919101641887593,0.708026941106294,0.9721697490415906,0.16814159435449116,
saturation-1-coupled_2d-D1-L0.9-E0.04,saturation,coupled_2d,1.0,1,0.9,0.04,16,4,23,environment,0.4026584831036652,0.2350890702674011,0.1675694128362641,0.9721697490415906,0.17958338632895413,
saturation-1-coupled_2d-D1-L0.9-E0.08,saturation,coupled_2d,1.0,1,0.9,0.08,1,1,95,environment,1.1831649595398337,1.41131781304383e-06,1.1831635482220206,0.9425929775990565,0.16814161586648624,
saturation-1-coupled_2d-D1-L0.9-E0.08,saturation,coupled_2d,1.0,1,0.9,0.08,1,4,23,environment,0.4307853023862032,0.022372793600752446,0.40841250878545077,0.9425929775990565,0.17958343575527466,
saturation-1-coupled_2d-D1-L0.9-E0.08,saturation,coupled_2d,1.0,1,0.9,0.08,4,1,95,environment,1.1831649595398337,1.41131781304383e-06,1.1831635482220206,0.9425929775990565,0.16814159865689943,
saturation-1-coupled_2d-D1-L0.9-E0.08,saturation,coupled_2d,1.0,1,0.9,0.08,4,4,23,environment,0.4307853023862032,0.022372793600752446,0.40841250878545077,0.9425929775990565,0.17958339621422056,
saturation-1-coupled_2d-D1-L0.9-E0.08,saturation,coupled_2d,1.0,1,0.9,0.08,16,1,95,environment,1.1831649595398337,1.41131781304383e-06,1.1831635482220206,0.9425929775990565,0.16814159435449116,
saturation-1-coupled_2d-D1-L0.9-E0.08,saturation,coupled_2d,1.0,1,0.9,0.08,16,4,23,environment,0.4307853023862032,0.022372793600752446,0.40841250878545077,0.9425929775990565,0.17958338632895413,
saturation-1-coupled_2d-D3-L0-E0.04,saturation,coupled_2d,1.0,3,0.0,0.04,1,1,93,environment,0.05371840341561646,0.0004790313463906905,0.05323937206922577,0.9703913597917342,0.010752698924731185,
saturation-1-coupled_2d-D3-L0-E0.04,saturation,coupled_2d,1.0,3,0.0,0.04,1,4,23,environment,0.23189652256013754,0.18871010898010082,0.04318641358003671,0.9703913597917342,0.043478304347826076,
saturation-1-coupled_2d-D3-L0-E0.04,saturation,coupled_2d,1.0,3,0.0,0.04,4,1,93,environment,0.05371840341561646,0.0004790313463906905,0.05323937206922577,0.9703913597917342,0.010752690860215061,
saturation-1-coupled_2d-D3-L0-E0.04,saturation,coupled_2d,1.0,3,0.0,0.04,4,4,23,environment,0.23189652256013754,0.18871010898010082,0.04318641358003671,0.9703913597917342,0.04347827173913045,
saturation-1-coupled_2d-D3-L0-E0.04,saturation,coupled_2d,1.0,3,0.0,0.04,16,1,93,environment,0.05371840341561646,0.0004790313463906905,0.05323937206922577,0.9703913597917342,0.010752688844086016,
saturation-1-coupled_2d-D3-L0-E0.04,saturation,coupled_2d,1.0,3,0.0,0.04,16,4,23,environment,0.23189652256013754,0.18871010898010082,0.04318641358003671,0.9703913597917342,0.04347826358695652,
saturation-1-coupled_2d-D3-L0-E0.08,saturation,coupled_2d,1.0,3,0.0,0.08,1,1,93,environment,0.12065469101751297,3.1064489821944185e-07,0.12065438037261475,0.9334757278774257,0.010752698924731185,
saturation-1-coupled_2d-D3-L0-E0.08,saturation,coupled_2d,1.0,3,0.0,0.08,1,4,23,environment,0.1244711333477469,0.0072902503804798775,0.11718088296726702,0.9334757278774257,0.043478304347826076,
saturation-1-coupled_2d-D3-L0-E0.08,saturation,coupled_2d,1.0,3,0.0,0.08,4,1,93,environment,0.12065469101751297,3.1064489821944185e-07,0.12065438037261475,0.9334757278774257,0.010752690860215061,
saturation-1-coupled_2d-D3-L0-E0.08,saturation,coupled_2d,1.0,3,0.0,0.08,4,4,23,environment,0.1244711333477469,0.0072902503804798775,0.11718088296726702,0.9334757278774257,0.04347827173913045,
saturation-1-coupled_2d-D3-L0-E0.08,saturation,coupled_2d,1.0,3,0.0,0.08,16,1,93,environment,0.12065469101751297,3.1064489821944185e-07,0.12065438037261475,0.9334757278774257,0.010752688844086016,
saturation-1-coupled_2d-D3-L0-E0.08,saturation,coupled_2d,1.0,3,0.0,0.08,16,4,23,environment,0.1244711333477469,0.0072902503804798775,0.11718088296726702,0.9334757278774257,0.04347826358695652,
saturation-1-coupled_2d-D3-L0.6-E0.04,saturation,coupled_2d,1.0,3,0.6,0.04,1,1,93,environment,0.20075975475831895,0.0004790313463906905,0.20028072341192826,0.9703913597917342,0.04166667789713469,
saturation-1-coupled_2d-D3-L0.6-E0.04,saturation,coupled_2d,1.0,3,0.6,0.04,1,4,23,environment,0.24407238399863576,0.18871010898010082,0.05536227501853493,0.9703913597917342,0.05570463563111844,
saturation-1-coupled_2d-D3-L0.6-E0.04,saturation,coupled_2d,1.0,3,0.6,0.04,4,1,93,environment,0.20075975475831895,0.0004790313463906905,0.20028072341192826,0.9703913597917342,0.04166666947428378,
saturation-1-coupled_2d-D3-L0.6-E0.04,saturation,coupled_2d,1.0,3,0.6,0.04,4,4,23,environment,0.24407238399863576,0.18871010898010082,0.05536227501853493,0.9703913597917342,0.05570460296648248,
saturation-1-coupled_2d-D3-L0.6-E0.04,saturation,coupled_2d,1.0,3,0.6,0.04,16,1,93,environment,0.20075975475831895,0.0004790313463906905,0.20028072341192826,0.9703913597917342,0.04166666736857096,
saturation-1-coupled_2d-D3-L0.6-E0.04,saturation,coupled_2d,1.0,3,0.6,0.04,16,4,23,environment,0.24407238399863576,0.18871010898010082,0.05536227501853493,0.9703913597917342,0.05570459480032346,
saturation-1-coupled_2d-D3-L0.6-E0.08,saturation,coupled_2d,1.0,3,0.6,0.08,1,1,93,environment,0.4288379011198176,3.1064489821944185e-07,0.42883759047491943,0.9334757278774257,0.04166667789713469,
saturation-1-coupled_2d-D3-L0.6-E0.08,saturation,coupled_2d,1.0,3,0.6,0.08,1,4,23,environment,0.1569566502322406,0.0072902503804798775,0.14966639985176072,0.9334757278774257,0.05570463563111844,
saturation-1-coupled_2d-D3-L0.6-E0.08,saturation,coupled_2d,1.0,3,0.6,0.08,4,1,93,environment,0.4288379011198176,3.1064489821944185e-07,0.42883759047491943,0.9334757278774257,0.04166666947428378,
saturation-1-coupled_2d-D3-L0.6-E0.08,saturation,coupled_2d,1.0,3,0.6,0.08,4,4,23,environment,0.1569566502322406,0.0072902503804798775,0.14966639985176072,0.9334757278774257,0.05570460296648248,
saturation-1-coupled_2d-D3-L0.6-E0.08,saturation,coupled_2d,1.0,3,0.6,0.08,16,1,93,environment,0.4288379011198176,3.1064489821944185e-07,0.42883759047491943,0.9334757278774257,0.04166666736857096,
saturation-1-coupled_2d-D3-L0.6-E0.08,saturation,coupled_2d,1.0,3,0.6,0.08,16,4,23,environment,0.1569566502322406,0.0072902503804798775,0.14966639985176072,0.9334757278774257,0.05570459480032346,
saturation-1-coupled_2d-D3-L0.9-E0.04,saturation,coupled_2d,1.0,3,0.9,0.04,1,1,93,environment,0.7512258717059094,0.0004790313463906905,0.7507468403595187,0.9703913597917342,0.17117119478931603,
saturation-1-coupled_2d-D3-L0.9-E0.04,saturation,coupled_2d,1.0,3,0.9,0.04,1,4,23,environment,0.37371360957132704,0.18871010898010082,0.1850035005912262,0.9703913597917342,0.17958343575527466,
saturation-1-coupled_2d-D3-L0.9-E0.04,saturation,coupled_2d,1.0,3,0.9,0.04,4,1,93,environment,0.7512258717059094,0.0004790313463906905,0.7507468403595187,0.9703913597917342,0.1711711770757202,
saturation-1-coupled_2d-D3-L0.9-E0.04,saturation,coupled_2d,1.0,3,0.9,0.04,4,4,23,environment,0.37371360957132704,0.18871010898010082,0.1850035005912262,0.9703913597917342,0.17958339621422056,
saturation-1-coupled_2d-D3-L0.9-E0.04,saturation,coupled_2d,1.0,3,0.9,0.04,16,1,93,environment,0.7512258717059094,0.0004790313463906905,0.7507468403595187,0.9703913597917342,0.1711711726473092,
saturation-1-coupled_2d-D3-L0.9-E0.04,saturation,coupled_2d,1.0,3,0.9,0.04,16,4,23,environment,0.37371360957132704,0.18871010898010082,0.1850035005912262,0.9703913597917342,0.17958338632895413,
saturation-1-coupled_2d-D3-L0.9-E0.08,saturation,coupled_2d,1.0,3,0.9,0.08,1,1,93,environment,1.3131489830558263,3.1064489821944185e-07,1.313148672410928,0.9334757278774257,0.17117119478931603,
saturation-1-coupled_2d-D3-L0.9-E0.08,saturation,coupled_2d,1.0,3,0.9,0.08,1,4,23,environment,0.48882391711634315,0.0072902503804798775,0.4815336667358633,0.9334757278774257,0.17958343575527466,
saturation-1-coupled_2d-D3-L0.9-E0.08,saturation,coupled_2d,1.0,3,0.9,0.08,4,1,93,environment,1.3131489830558263,3.1064489821944185e-07,1.313148672410928,0.9334757278774257,0.1711711770757202,
saturation-1-coupled_2d-D3-L0.9-E0.08,saturation,coupled_2d,1.0,3,0.9,0.08,4,4,23,environment,0.48882391711634315,0.0072902503804798775,0.4815336667358633,0.9334757278774257,0.17958339621422056,
saturation-1-coupled_2d-D3-L0.9-E0.08,saturation,coupled_2d,1.0,3,0.9,0.08,16,1,93,environment,1.3131489830558263,3.1064489821944185e-07,1.313148672410928,0.9334757278774257,0.1711711726473092,
saturation-1-coupled_2d-D3-L0.9-E0.08,saturation,coupled_2d,1.0,3,0.9,0.08,16,4,23,environment,0.48882391711634315,0.0072902503804798775,0.4815336667358633,0.9334757278774257,0.17958338632895413,
reversal-0.8-scalar-D0-L0-E0.04,reversal,scalar,0.8,0,0.0,0.04,1,1,60,message,0.7659282069543215,0.7456722216934426,0.02025598526087889,0.96,0.016666666666666666,0.7659282069543215
reversal-0.8-scalar-D0-L0-E0.04,reversal,scalar,0.8,0,0.0,0.04,1,4,60,message,0.7659282069543215,0.7456722216934426,0.02025598526087889,0.96,0.016666666666666666,0.7659282069543215
reversal-0.8-scalar-D0-L0-E0.04,reversal,scalar,0.8,0,0.0,0.04,4,1,30,message,8.651080438973485,8.635231448510472,0.01584899046301349,0.96,0.028333333333333335,8.651080438973485
reversal-0.8-scalar-D0-L0-E0.04,reversal,scalar,0.8,0,0.0,0.04,4,4,30,message,8.651080438973485,8.635231448510472,0.01584899046301349,0.96,0.028333333333333335,8.651080438973485
reversal-0.8-scalar-D0-L0-E0.04,reversal,scalar,0.8,0,0.0,0.04,16,1,10,message,44.20949589860348,44.200243387940766,0.009252510662713905,0.96,0.08125,44.20949589860348
reversal-0.8-scalar-D0-L0-E0.04,reversal,scalar,0.8,0,0.0,0.04,16,4,10,message,44.20949589860348,44.200243387940766,0.009252510662713905,0.96,0.08125,44.20949589860348
reversal-0.8-scalar-D0-L0-E0.08,reversal,scalar,0.8,0,0.0,0.08,1,1,60,message,0.04617855443022178,0.0045137685004302775,0.041664785929791504,0.92,0.016666666666666666,0.04617855443022178
reversal-0.8-scalar-D0-L0-E0.08,reversal,scalar,0.8,0,0.0,0.08,1,4,60,message,0.04617855443022178,0.0045137685004302775,0.041664785929791504,0.92,0.016666666666666666,0.04617855443022178
reversal-0.8-scalar-D0-L0-E0.08,reversal,scalar,0.8,0,0.0,0.08,4,1,30,message,0.7070245741486019,0.6718458528881665,0.03517872126043546,0.92,0.028333333333333335,0.7070245741486019
reversal-0.8-scalar-D0-L0-E0.08,reversal,scalar,0.8,0,0.0,0.08,4,4,30,message,0.7070245741486019,0.6718458528881665,0.03517872126043546,0.92,0.028333333333333335,0.7070245741486019
reversal-0.8-scalar-D0-L0-E0.08,reversal,scalar,0.8,0,0.0,0.08,16,1,10,message,18.896799027531976,18.869332916279674,0.027466111252301164,0.92,0.08125,18.896799027531976
reversal-0.8-scalar-D0-L0-E0.08,reversal,scalar,0.8,0,0.0,0.08,16,4,10,message,18.896799027531976,18.869332916279674,0.027466111252301164,0.92,0.08125,18.896799027531976
reversal-0.8-scalar-D0-L0.6-E0.04,reversal,scalar,0.8,0,0.6,0.04,1,1,60,message,0.8208695414717165,0.7456722216934426,0.0751973197782739,0.96,0.054288806692096216,0.8208695414717165
reversal-0.8-scalar-D0-L0.6-E0.04,reversal,scalar,0.8,0,0.6,0.04,1,4,60,message,0.7716804971669917,0.7456722216934426,0.026008275473549062,0.96,0.020553676664354995,0.7716804971669917
reversal-0.8-scalar-D0-L0.6-E0.04,reversal,scalar,0.8,0,0.6,0.04,4,1,30,message,8.693218583978746,8.635231448510472,0.05798713546827374,0.96,0.09881242782980493,8.693218583978746
reversal-0.8-scalar-D0-L0.6-E0.04,reversal,scalar,0.8,0,0.6,0.04,4,4,30,message,8.655542693524362,8.635231448510472,0.02031124501388941,0.96,0.035936472108138016,8.655542693524362
reversal-0.8-scalar-D0-L0.6-E0.04,reversal,scalar,0.8,0,0.6,0.04,16,1,10,message,44.230158559816715,44.200243387940766,0.029915171875951992,0.96,0.24766346482037047,44.230158559816715
reversal-0.8-scalar-D0-L0.6-E0.04,reversal,scalar,0.8,0,0.6,0.04,16,4,10,message,44.211920525861025,44.200243387940766,0.011677137920258379,0.96,0.1020752507734719,44.211920525861025
reversal-0.8-scalar-D0-L0.6-E0.08,reversal,scalar,0.8,0,0.6,0.08,1,1,60,message,0.1488500730955115,0.0045137685004302775,0.1443363045950812,0.92,0.054288806692096216,0.14885007309551138
reversal-0.8-scalar-D0-L0.6-E0.08,reversal,scalar,0.8,0,0.6,0.08,1,4,60,message,0.05745900146922224,0.0045137685004302775,0.052945232968791965,0.92,0.020553676664354995,0.05745900146922228
reversal-0.8-scalar-D0-L0.6-E0.08,reversal,scalar,0.8,0,0.6,0.08,4,1,30,message,0.7934090654146545,0.6718458528881665,0.12156321252648807,0.92,0.09881242782980493,0.7934090654146546
reversal-0.8-scalar-D0-L0.6-E0.08,reversal,scalar,0.8,0,0.6,0.08,4,4,30,message,0.7165354476978621,0.6718458528881665,0.044689594809695726,0.92,0.035936472108138016,0.7165354476978621
reversal-0.8-scalar-D0-L0.6-E0.08,reversal,scalar,0.8,0,0.6,0.08,16,1,10,message,18.95638448563662,18.869332916279674,0.08705156935694532,0.92,0.24766346482037047,18.95638448563662
reversal-0.8-scalar-D0-L0.6-E0.08,reversal,scalar,0.8,0,0.6,0.08,16,4,10,message,18.903870023494928,18.869332916279674,0.03453710721525296,0.92,0.1020752507734719,18.903870023494928
reversal-0.8-scalar-D0-L0.9-E0.04,reversal,scalar,0.8,0,0.9,0.04,1,1,60,message,1.020721356309589,0.7456722216934426,0.27504913461614633,0.96,0.20099792597361626,1.0207213563095885
reversal-0.8-scalar-D0-L0.9-E0.04,reversal,scalar,0.8,0,0.9,0.04,1,4,60,message,0.8347262754917304,0.7456722216934426,0.08905405379828783,0.96,0.06395189307019623,0.8347262754917305
reversal-0.8-scalar-D0-L0.9-E0.04,reversal,scalar,0.8,0,0.9,0.04,4,1,30,message,8.830287242623264,8.635231448510472,0.19505579411279092,0.96,0.32089450376775375,8.830287242623264
reversal-0.8-scalar-D0-L0.9-E0.04,reversal,scalar,0.8,0,0.9,0.04,4,4,30,message,8.70364939143988,8.635231448510472,0.0684179429294069,0.96,0.11586225146795104,8.70364939143988
reversal-0.8-scalar-D0-L0.9-E0.04,reversal,scalar,0.8,0,0.9,0.04,16,1,10,message,44.26678224386253,44.200243387940766,0.06653885592176641,0.96,0.546001133468785,44.26678224386253
reversal-0.8-scalar-D0-L0.9-E0.04,reversal,scalar,0.8,0,0.9,0.04,16,4,10,message,44.23443105465793,44.200243387940766,0.03418766671716654,0.96,0.2804722815730223,44.23443105465793
reversal-0.8-scalar-D0-L0.9-E0.08,reversal,scalar,0.8,0,0.9,0.08,1,1,60,message,0.4472125097868357,0.0045137685004302775,0.4426987412864054,0.92,0.20099792597361626,0.44721250978683585
reversal-0.8-scalar-D0-L0.9-E0.08,reversal,scalar,0.8,0,0.9,0.08,1,4,60,message,0.17306759525491405,0.0045137685004302775,0.16855382675448377,0.92,0.06395189307019623,0.1730675952549139
reversal-0.8-scalar-D0-L0.9-E0.08,reversal,scalar,0.8,0,0.9,0.08,4,1,30,message,1.0364884694163876,0.6718458528881665,0.3646426165282211,0.92,0.32089450376775375,1.0364884694163878
reversal-0.8-scalar-D0-L0.9-E0.08,reversal,scalar,0.8,0,0.9,0.08,4,4,30,message,0.8137050808355429,0.6718458528881665,0.14185922794737646,0.92,0.11586225146795104,0.8137050808355429
reversal-0.8-scalar-D0-L0.9-E0.08,reversal,scalar,0.8,0,0.9,0.08,16,1,10,message,19.059936039496968,18.869332916279674,0.190603123217292,0.92,0.546001133468785,19.059936039496968
reversal-0.8-scalar-D0-L0.9-E0.08,reversal,scalar,0.8,0,0.9,0.08,16,4,10,message,18.968559215613674,18.869332916279674,0.09922629933399903,0.92,0.2804722815730223,18.968559215613674
reversal-0.8-scalar-D1-L0-E0.04,reversal,scalar,0.8,1,0.0,0.04,1,1,60,message,0.6230085796468121,0.6018950501824286,0.02111352946438355,0.9582575694955839,0.016666666666666666,0.6230085796468121
reversal-0.8-scalar-D1-L0-E0.04,reversal,scalar,0.8,1,0.0,0.04,1,4,60,message,0.6230085796468121,0.6018950501824286,0.02111352946438355,0.9582575694955839,0.016666666666666666,0.6230085796468121
reversal-0.8-scalar-D1-L0-E0.04,reversal,scalar,0.8,1,0.0,0.04,4,1,30,message,7.789586208795791,7.772939008125229,0.016647200670561992,0.9582575694955839,0.028333333333333335,7.789586208795791
reversal-0.8-scalar-D1-L0-E0.04,reversal,scalar,0.8,1,0.0,0.04,4,4,30,message,7.789586208795791,7.772939008125229,0.016647200670561992,0.9582575694955839,0.028333333333333335,7.789586208795791
reversal-0.8-scalar-D1-L0-E0.04,reversal,scalar,0.8,1,0.0,0.04,16,1,10,message,42.79518206912073,42.78533321867761,0.009848850443116872,0.9582575694955839,0.08125,42.79518206912073
reversal-0.8-scalar-D1-L0-E0.04,reversal,scalar,0.8,1,0.0,0.04,16,4,10,message,42.79518206912073,42.78533321867761,0.009848850443116872,0.9582575694955839,0.08125,42.79518206912073
reversal-0.8-scalar-D1-L0-E0.08,reversal,scalar,0.8,1,0.0,0.08,1,1,60,message,0.04682925573227469,0.001679524209694684,0.045149731522580006,0.912310562561766,0.016666666666666666,0.04682925573227469
reversal-0.8-scalar-D1-L0-E0.08,reversal,scalar,0.8,1,0.0,0.08,1,4,60,message,0.04682925573227469,0.001679524209694684,0.045149731522580006,0.912310562561766,0.016666666666666666,0.04682925573227469
reversal-0.8-scalar-D1-L0-E0.08,reversal,scalar,0.8,1,0.0,0.08,4,1,30,message,0.45185818222707796,0.4136414806141816,0.03821670161289636,0.912310562561766,0.028333333333333335,0.45185818222707796
reversal-0.8-scalar-D1-L0-E0.08,reversal,scalar,0.8,1,0.0,0.08,4,4,30,message,0.45185818222707796,0.4136414806141816,0.03821670161289636,0.912310562561766,0.028333333333333335,0.45185818222707796
