alignment,seed_index,policy,finite,independent_mse,high_all_mse,high_adapted_mse,partial_mse,final_window_mse,full_mse
server_time,31,delay_only,True,0.030852298285915184,0.08026113402179628,0.09079960339196445,0.063951733821408,0.012274890920299009,0.05835505537637315
server_time,32,delay_only,True,0.031788966839413735,0.022125918298453503,0.028414508424963063,0.04251130209814662,0.001985580512972548,0.03214206241200462
server_time,33,delay_only,True,0.029200814519829733,0.0912560319828593,0.11875522743832213,0.059981469098962015,0.016769580902822878,0.060146105200550345
server_time,34,delay_only,True,0.028590351923064503,0.06146580081151572,0.07698284912349741,0.07064413333061181,0.017499515621293493,0.05356676202173067
server_time,35,delay_only,True,0.029178557372389075,0.10347832207769941,0.12303715655592655,0.02340891899938343,0.0598305209462918,0.05202193281649063
server_time,36,delay_only,True,0.03141437389173102,0.2354437936862761,0.31317738930589345,0.06013055634004619,0.08814973464151088,0.10899624130601777
server_time,37,delay_only,True,0.028909613640356976,0.19688834394458377,0.26058618985934534,0.0900319198247697,0.08294063607274221,0.10527662580323681
server_time,38,delay_only,True,0.028621098695178655,0.11576717522367876,0.15330236010798207,0.04137571283671477,0.007145205828441945,0.061921328918524046
server_time,39,delay_only,True,0.028878329076198472,0.15965007434151401,0.20930239465498016,0.019513634788594945,0.04189535068285341,0.06934734606876915
server_time,40,delay_only,True,0.02888847075893938,0.12372581389902647,0.1633981132818265,0.023390276206211508,0.006893312121178855,0.05866818695472579
server_time,41,delay_only,True,0.029339860586129637,0.10023818537304872,0.13112069990881334,0.027294869218431477,0.042557796792005984,0.05229097172586995
server_time,42,delay_only,True,0.029374558525001968,0.07164259944286334,0.09444641224221721,0.032047530997157,0.044998164148792645,0.04435489632167411
server_time,43,delay_only,True,0.030892373012070148,0.0911337286301832,0.10995295882858848,0.03703365961756535,0.07616875374537478,0.05301992041993957
server_time,44,delay_only,True,0.02957389532735742,0.23107531747965368,0.2748854653053406,0.09785681567044424,0.0021372900526911245,0.11950200949248511
server_time,45,delay_only,True,0.030506586267280464,0.05391209272530034,0.06367526085526573,0.10583247206202938,0.052575559855308665,0.06341705035153673
server_time,46,delay_only,True,0.029244624877971907,0.14825525951150634,0.18201775932081635,0.0034932758752130844,0.00752873982096479,0.06033105342156377
server_time,47,delay_only,True,0.027209317001564492,0.25413165242118824,0.33732902088720224,0.1441643025129623,0.005646351630183237,0.14183509064523836
server_time,48,delay_only,True,0.028529005080564843,0.08056586379114435,0.0995085021624905,0.007885594257580134,0.01610623232307985,0.03899348770976312
server_time,49,delay_only,True,0.029520446616636248,0.06094530271286592,0.07474906354330092,0.048139256611227116,0.004034178252487152,0.046201668646909756
server_time,50,delay_only,True,0.02988620878674373,0.046149405555880305,0.05993851353647874,0.038474012092675605,0.01860013453763456,0.038169875478433216
server_time,51,delay_only,True,0.030181554002629955,0.0028938525962136684,0.0027104983631302012,0.08722249021386368,0.15234246597914555,0.040099298937569104
server_time,52,delay_only,True,0.02892866874571511,0.07023600250615684,0.08120613019623861,0.028951618018418133,0.0260647836919458,0.04270542975676336
server_time,53,delay_only,True,0.031329975159617766,0.053315914587862355,0.07084743190474899,0.12058401192858578,0.1641556531175205,0.0684099672253553
server_time,54,delay_only,True,0.02575888642226097,0.0792697659157319,0.10466693652773888,0.06685218105070519,0.0014474774767567068,0.05729361112956602
server_time,55,delay_only,True,0.027165647698183363,0.023622170995917405,0.03041308079679309,0.012471988255118789,0.025802890144269397,0.02108660231640652
server_time,56,delay_only,True,0.0315965605448297,0.00937569185513173,0.011054772727618829,0.049638555831462795,0.09926763323582063,0.030203602743808074
