alignment,policy,step,mean_mse,standard_error
server_time,all_agents_adaptive_eta,1395,0.06169233991512178,0.012756879001812618
server_time,all_agents_adaptive_eta,1400,0.059782136095897095,0.012189133735294289
server_time,all_agents_adaptive_eta,1405,0.05915330045304582,0.012424145504203532
server_time,all_agents_adaptive_eta,1410,0.05907679972359273,0.013065788041506743
server_time,all_agents_adaptive_eta,1415,0.060167553385413935,0.014226012661748154
server_time,all_agents_adaptive_eta,1420,0.05943620910409338,0.014466042515006926
server_time,all_agents_adaptive_eta,1425,0.057495428222717505,0.014538399207515922
server_time,all_agents_adaptive_eta,1430,0.05514781882286847,0.013962988379322817
server_time,all_agents_adaptive_eta,1435,0.05274240935556835,0.012436982703081308
server_time,all_agents_adaptive_eta,1440,0.05110637648683149,0.011136754637853723
server_time,all_agents_adaptive_eta,1445,0.05018843861677341,0.010111878811784275
server_time,all_agents_adaptive_eta,1450,0.051387956155465556,0.00991424285044646
server_time,all_agents_adaptive_eta,1455,0.05135264737132619,0.009758359460904063
server_time,all_agents_adaptive_eta,1460,0.05041396871599979,0.009303410355257825
server_time,all_agents_adaptive_eta,1465,0.04883177379508476,0.008812550930915488
server_time,all_agents_adaptive_eta,1470,0.0475421388881807,0.00819860259401634
server_time,all_agents_adaptive_eta,1475,0.04728383522077102,0.007984153115232807
server_time,all_agents_adaptive_eta,1480,0.047209133307829484,0.007827176745248835
server_time,all_agents_adaptive_eta,1485,0.048174706903943695,0.008048994488583424
server_time,all_agents_adaptive_eta,1490,0.04899137559258242,0.008480436269965034
server_time,all_agents_adaptive_eta,1495,0.050628501131580635,0.00896148339068188
server_time,all_agents_adaptive_eta,1500,0.05249379337827143,0.009808335564913407
server_time,all_agents_adaptive_eta,1505,0.05437039333788142,0.010330793223503746
server_time,all_agents_adaptive_eta,1510,0.05603921726106344,0.010613555537960975
server_time,all_agents_adaptive_eta,1515,0.057266046113220524,0.010815029736251713
server_time,all_agents_adaptive_eta,1520,0.058454188263426375,0.010773737024002687
server_time,all_agents_adaptive_eta,1525,0.05892869406274103,0.010708135670899115
server_time,all_agents_adaptive_eta,1530,0.057988961848713924,0.010211177623212293
server_time,all_agents_adaptive_eta,1535,0.05795222134175884,0.009790431609107223
server_time,all_agents_adaptive_eta,1540,0.05795215548656777,0.009184577198789508
server_time,all_agents_adaptive_eta,1545,0.056759015107121946,0.00855532440746549
server_time,all_agents_adaptive_eta,1550,0.05536699997390146,0.008052002831011255
server_time,all_agents_adaptive_eta,1555,0.053414173010046084,0.007779286294435165
server_time,all_agents_adaptive_eta,1560,0.05124192343115413,0.007696022785586851
server_time,all_agents_adaptive_eta,1565,0.0498787506912347,0.007670096005019608
server_time,all_agents_adaptive_eta,1570,0.04996703450389503,0.007814045678051416
server_time,all_agents_adaptive_eta,1575,0.05239459538386761,0.0083581572936392
server_time,all_agents_adaptive_eta,1580,0.054338280934512366,0.008944560502815935
server_time,all_agents_adaptive_eta,1585,0.055194887851547116,0.0095207078922071
server_time,all_agents_adaptive_eta,1590,0.055086064556662845,0.010190313969406095
server_time,all_agents_adaptive_eta,1595,0.053571645698774116,0.01030108517936995
server_time,all_agents_adaptive_eta,1600,0.05162860827004318,0.010063361630144704
server_time,all_agents_adaptive_eta,1605,0.0493089136141126,0.009432186736108716
server_time,all_agents_adaptive_eta,1610,0.047367310216974746,0.008822487553278411
server_time,all_agents_adaptive_eta,1615,0.045992767875409624,0.008639700307452845
server_time,all_agents_adaptive_eta,1620,0.044502226503526844,0.008332659225617343
server_time,all_agents_adaptive_eta,1625,0.04313977474432351,0.008046903046656655
server_time,all_agents_adaptive_eta,1630,0.04192235904471041,0.007882737965900612
server_time,all_agents_adaptive_eta,1635,0.040756670050117474,0.007768045820124069
server_time,all_agents_adaptive_eta,1640,0.040248879071002955,0.007721760780040543
server_time,all_agents_adaptive_eta,1645,0.03967500302542364,0.007636908726002157
server_time,all_agents_adaptive_eta,1650,0.039413312445099796,0.0076318000015072815
server_time,all_agents_adaptive_eta,1655,0.03897215202766584,0.007627411554074242
server_time,all_agents_adaptive_eta,1660,0.03791183393761992,0.007470187899544568
server_time,all_agents_adaptive_eta,1665,0.03735867211038404,0.007468581406584241
server_time,all_agents_adaptive_eta,1670,0.03621145799051577,0.007212262049752869
server_time,all_agents_adaptive_eta,1675,0.03545378008084418,0.006989374939564352
server_time,all_agents_adaptive_eta,1680,0.034183753756598996,0.006705610188555078
server_time,all_agents_adaptive_eta,1685,0.03396680319574576,0.00684912722334022
server_time,all_agents_adaptive_eta,1690,0.034167073036713895,0.007128633986541139
server_time,all_agents_adaptive_eta,1695,0.033830738947953944,0.0072515968206934575
server_time,all_agents_adaptive_eta,1700,0.033169200259327056,0.007367268932679488
server_time,all_agents_adaptive_eta,1705,0.032628676435464174,0.007311274963375026
server_time,all_agents_adaptive_eta,1710,0.03119147174124409,0.006844563276870103
server_time,all_agents_adaptive_eta,1715,0.029776781320569882,0.006355302194106584
server_time,all_agents_adaptive_eta,1720,0.027914455617326965,0.005681361020449534
server_time,all_agents_adaptive_eta,1725,0.0260162496252408,0.005254521943846848
server_time,all_agents_adaptive_eta,1730,0.024935819251683426,0.005015243988068458
server_time,all_agents_adaptive_eta,1735,0.024441502406754287,0.004737756408884974
server_time,all_agents_adaptive_eta,1740,0.023419667694142998,0.004459439582468993
server_time,all_agents_adaptive_eta,1745,0.023435193087002096,0.004374660830018337
server_time,all_agents_adaptive_eta,1750,0.023492606429012443,0.004376749174472161
server_time,all_agents_adaptive_eta,1755,0.023308647001187677,0.004355869052105466
server_time,all_agents_adaptive_eta,1760,0.02253279367896637,0.004163889033393047
server_time,all_agents_adaptive_eta,1765,0.02129667406476927,0.003800280830299486
server_time,all_agents_adaptive_eta,1770,0.02047067589171557,0.003499787930492361
server_time,all_agents_adaptive_eta,1775,0.019697900061609302,0.0033258987341157776
server_time,all_agents_adaptive_eta,1780,0.018815320818137145,0.003211255699366756
server_time,all_agents_adaptive_eta,1785,0.01794949741120332,0.003100759229737565
server_time,all_agents_adaptive_eta,1790,0.017158858440508913,0.0030070238191104008
server_time,all_agents_adaptive_eta,1795,0.01662975414627206,0.0030927689316298844
server_time,all_agents_adaptive_eta,1800,0.016167140070176635,0.003199007035859008
server_time,all_agents_adaptive_eta,1805,0.016062346058326522,0.0035244018773215153
server_time,all_agents_adaptive_eta,1810,0.015887734213373222,0.0037876081694977496
server_time,all_agents_adaptive_eta,1815,0.015978006953951265,0.003952947864080991
server_time,all_agents_adaptive_eta,1820,0.016024306802399545,0.004177772414115112
server_time,all_agents_adaptive_eta,1825,0.01608373123217013,0.004310673115491287
server_time,all_agents_adaptive_eta,1830,0.01567978459948591,0.004095906086839589
server_time,all_agents_adaptive_eta,1835,0.01497894276712051,0.0036753834995875753
server_time,all_agents_adaptive_eta,1840,0.014243980367223128,0.003288985433479439
server_time,all_agents_adaptive_eta,1845,0.013909426417900345,0.003133328186760391
server_time,all_agents_adaptive_eta,1850,0.013191526071492005,0.0029233388101734107
server_time,all_agents_adaptive_eta,1855,0.012834067652027424,0.0027851263436348642
server_time,all_agents_adaptive_eta,1860,0.012310948356673394,0.0025498647197732907
server_time,all_agents_adaptive_eta,1865,0.012344191312868201,0.0024495480605519725
server_time,all_agents_adaptive_eta,1870,0.012404888902231462,0.0023389914907886978
server_time,all_agents_adaptive_eta,1875,0.012550169181934153,0.002282947645814124
server_time,all_agents_adaptive_eta,1880,0.01244864962858367,0.0022833227505411097
server_time,all_agents_adaptive_eta,1885,0.012542302802019303,0.0023816931776235355
server_time,all_agents_adaptive_eta,1890,0.01281557433556598,0.0025019251138002855
server_time,all_agents_adaptive_eta,1895,0.01278495827760799,0.00257547789639815
server_time,all_agents_adaptive_eta,1900,0.012094151076372876,0.0023850402836927704
server_time,all_agents_adaptive_eta,1905,0.011290852287517335,0.0022090431747069034
server_time,all_agents_adaptive_eta,1910,0.010561281280780495,0.0020363359159817048
server_time,all_agents_adaptive_eta,1915,0.010102494090186305,0.0019163279951837173
server_time,all_agents_adaptive_eta,1920,0.009716387065214972,0.0017992607503417633
server_time,all_agents_adaptive_eta,1925,0.009765881545008088,0.0019033330254193833
server_time,all_agents_adaptive_eta,1930,0.010128484098328035,0.0022296002136211477
server_time,all_agents_adaptive_eta,1935,0.010638936853315394,0.0025835127016493866
server_time,all_agents_adaptive_eta,1940,0.011018545161537774,0.0029140541351846965
server_time,all_agents_adaptive_eta,1945,0.011298102813733122,0.003141956858387133
server_time,all_agents_adaptive_eta,1950,0.011698612002319805,0.003297462888462122
server_time,all_agents_adaptive_eta,1955,0.012337017660654528,0.003544587360426191
server_time,all_agents_adaptive_eta,1960,0.012719223370993765,0.003597873331703588
server_time,all_agents_adaptive_eta,1965,0.0125761438011183,0.0032338278307838656
server_time,all_agents_adaptive_eta,1970,0.012246893957940234,0.0029375495496689642
server_time,all_agents_adaptive_eta,1975,0.012415583326600008,0.002825648586775031
server_time,all_agents_adaptive_eta,1980,0.012857136664413325,0.0028423216243169238
server_time,all_agents_adaptive_eta,1985,0.013590285310790205,0.0029226152616912355
server_time,all_agents_adaptive_eta,1990,0.014536300261267576,0.002975437784056419
server_time,all_agents_adaptive_eta,1995,0.015279633484056108,0.003213271264562723
server_time,all_agents_adaptive_eta,2000,0.0158200945339478,0.0033236161413449225
server_time,all_agents_adaptive_eta,2005,0.016332681715490193,0.0034195402163979148
server_time,all_agents_adaptive_eta,2010,0.016569605872155474,0.0033743746133347175
server_time,all_agents_adaptive_eta,2015,0.016468424118595035,0.003281475235753761
server_time,all_agents_adaptive_eta,2020,0.016616974696273663,0.003327697650795226
server_time,all_agents_adaptive_eta,2025,0.016555591116328316,0.003242785334625572
server_time,all_agents_adaptive_eta,2030,0.016166230603454523,0.003011208603410461
server_time,all_agents_adaptive_eta,2035,0.016073590093301185,0.002904561297277361
server_time,all_agents_adaptive_eta,2040,0.01614037744297277,0.0028441092447990886
server_time,all_agents_adaptive_eta,2045,0.01619547140271314,0.0028314884595187946
server_time,all_agents_adaptive_eta,2050,0.0160490911376693,0.0028166377207001153
server_time,all_agents_adaptive_eta,2055,0.015867433710682385,0.0028120742633509855
server_time,all_agents_adaptive_eta,2060,0.015762566907312172,0.0027954106998972377
server_time,all_agents_adaptive_eta,2065,0.015820590194245265,0.0028334355230513163
server_time,all_agents_adaptive_eta,2070,0.015946457032107314,0.0028566538617206846
server_time,all_agents_adaptive_eta,2075,0.01599566099453946,0.002986464172382124
server_time,all_agents_adaptive_eta,2080,0.016176012088762057,0.003130499244153495
server_time,all_agents_adaptive_eta,2085,0.016078148670940203,0.003193335478013043
server_time,all_agents_adaptive_eta,2090,0.015737947537864727,0.0032532266993409997
server_time,all_agents_adaptive_eta,2095,0.015549296897874848,0.003427152683906152
server_time,all_agents_adaptive_eta,2100,0.015698887634357516,0.003638888410302385
server_time,all_agents_adaptive_eta,2105,0.0158544953189857,0.0037603134390563507
server_time,all_agents_adaptive_eta,2110,0.015947623718925805,0.0038270185662121286
server_time,all_agents_adaptive_eta,2115,0.016160132006298858,0.003925260668463634
server_time,all_agents_adaptive_eta,2120,0.016372433519594325,0.003963373443253939
server_time,all_agents_adaptive_eta,2125,0.016586117260827593,0.00389965809395774
server_time,all_agents_adaptive_eta,2130,0.016495735740846416,0.0037606533769451622
server_time,all_agents_adaptive_eta,2135,0.01682321605347678,0.0037354885866336383
server_time,all_agents_adaptive_eta,2140,0.01722338829485082,0.0036988215417421847
server_time,all_agents_adaptive_eta,2145,0.017676084352101596,0.003744212138010132
server_time,all_agents_adaptive_eta,2150,0.018224664527735343,0.00388686488557273
server_time,all_agents_adaptive_eta,2155,0.018783701225754564,0.0040406303098868565
server_time,all_agents_adaptive_eta,2160,0.01918748914197191,0.004145307958385569
server_time,all_agents_adaptive_eta,2165,0.019856540998262305,0.004270643930590974
server_time,all_agents_adaptive_eta,2170,0.020383121972602333,0.00439538202706675
server_time,all_agents_adaptive_eta,2175,0.02091621011664979,0.004424458682283479
server_time,all_agents_adaptive_eta,2180,0.021130659937246485,0.004390367906427906
server_time,all_agents_adaptive_eta,2185,0.02050969488479227,0.004052301919438546
server_time,all_agents_adaptive_eta,2190,0.020229071496323508,0.0038985175265206723
server_time,all_agents_adaptive_eta,2195,0.020015042868507388,0.0036551905443042276
server_time,all_agents_adaptive_eta,2200,0.019849571900177637,0.003464664155674181
server_time,all_agents_adaptive_eta,2205,0.02007506658418425,0.0033940099701801315
server_time,all_agents_adaptive_eta,2210,0.020663106597650964,0.003484074427875973
server_time,all_agents_adaptive_eta,2215,0.020740321311336046,0.0034362745320053014
server_time,all_agents_adaptive_eta,2220,0.020659103920796017,0.00338384967340398
server_time,all_agents_adaptive_eta,2225,0.020537445794356284,0.0033116657240723404
server_time,all_agents_adaptive_eta,2230,0.020212883963708253,0.0031716288225773
server_time,all_agents_adaptive_eta,2235,0.020163619437629825,0.0031548251051970603
server_time,all_agents_adaptive_eta,2240,0.02017979556916875,0.003156208673348767
server_time,all_agents_adaptive_eta,2245,0.020152637318685142,0.0031335966084795937
server_time,all_agents_adaptive_eta,2250,0.019944531507829846,0.0031158834580650332
server_time,all_agents_adaptive_eta,2255,0.02002833080008279,0.003143202649478704
server_time,all_agents_adaptive_eta,2260,0.020004396471886492,0.003208828568842347
server_time,all_agents_adaptive_eta,2265,0.0200760471898441,0.003252597308644841
server_time,all_agents_adaptive_eta,2270,0.02008089683409234,0.003180780833856832
server_time,all_agents_adaptive_eta,2275,0.020136982695036266,0.003151993219444548
server_time,all_agents_adaptive_eta,2280,0.02002138001899085,0.0031693629869908725
server_time,all_agents_adaptive_eta,2285,0.020143651311658774,0.0032920551359583916
server_time,all_agents_adaptive_eta,2290,0.01986547997350389,0.0033718314394979862
server_time,all_agents_adaptive_eta,2295,0.019524505988547367,0.003469474398269228
server_time,all_agents_adaptive_eta,2300,0.01949033718609864,0.0036140744780570663
server_time,all_agents_adaptive_eta,2305,0.019517366882840448,0.0038272378847821705
server_time,all_agents_adaptive_eta,2310,0.019770856177025956,0.00407661598803697
server_time,all_agents_adaptive_eta,2315,0.020181866934704112,0.004352439275513941
server_time,all_agents_adaptive_eta,2320,0.019886118930649666,0.004281251934513263
server_time,all_agents_adaptive_eta,2325,0.019709488706344532,0.004284838975670677
server_time,all_agents_adaptive_eta,2330,0.019346689452624084,0.0043315218290662615
server_time,all_agents_adaptive_eta,2335,0.01918976519497868,0.004404716510871759
server_time,all_agents_adaptive_eta,2340,0.019171575804169436,0.004489325920105379
server_time,all_agents_adaptive_eta,2345,0.019062169236785134,0.004600708018451469
server_time,all_agents_adaptive_eta,2350,0.019257687250128695,0.004790734499978381
server_time,all_agents_adaptive_eta,2355,0.019244864845417462,0.004879184395304124
server_time,all_agents_adaptive_eta,2360,0.019272275645632136,0.004873221816593505
server_time,all_agents_adaptive_eta,2365,0.019343196519716065,0.004860456358286349
server_time,all_agents_adaptive_eta,2370,0.019047909356183522,0.004687883777803134
server_time,all_agents_adaptive_eta,2375,0.018415679223160217,0.004427952026144376
server_time,all_agents_adaptive_eta,2380,0.01795657256602271,0.004328250751563183
server_time,all_agents_adaptive_eta,2385,0.01747251545188719,0.004304155198855668
server_time,all_agents_adaptive_eta,2390,0.01677681896413756,0.004163891161183224
server_time,all_agents_adaptive_eta,2395,0.01607355618090843,0.004004939638753908
server_time,all_agents_adaptive_eta,2400,0.015518270466244773,0.003840614665001827
server_time,all_agents_fixed,0,1.0,0.0
server_time,all_agents_fixed,5,0.8105101101453234,0.0020723073403108175
server_time,all_agents_fixed,10,0.6585197337103149,0.002316697241930479
server_time,all_agents_fixed,15,0.535065617338374,0.002346757895034434
server_time,all_agents_fixed,20,0.433432806618336,0.002351387790666701
server_time,all_agents_fixed,25,0.3503017151394376,0.0024627017661546188
server_time,all_agents_fixed,30,0.284032653653044,0.002530342588337469
server_time,all_agents_fixed,35,0.23289431354173423,0.002353306422510495
server_time,all_agents_fixed,40,0.18960378739072423,0.002327429981361307
server_time,all_agents_fixed,45,0.15456022129108613,0.0021963646864368576
server_time,all_agents_fixed,50,0.12619536940636006,0.001965055404384658
server_time,all_agents_fixed,55,0.1018778215672273,0.0019216490479147287
server_time,all_agents_fixed,60,0.08241375137478328,0.0016628651062928958
server_time,all_agents_fixed,65,0.06670986249104251,0.0014711645714644444
server_time,all_agents_fixed,70,0.054663468196123215,0.0013966501335541583
server_time,all_agents_fixed,75,0.04391286875770316,0.0012927733264458574
server_time,all_agents_fixed,80,0.03491577261922829,0.0009988857142904405
server_time,all_agents_fixed,85,0.028591937494064194,0.001033371229011363
server_time,all_agents_fixed,90,0.023230870561468973,0.0008918742291632379
server_time,all_agents_fixed,95,0.018852649561624364,0.0007758671582502058
server_time,all_agents_fixed,100,0.015268790591705125,0.0006458788639781832
server_time,all_agents_fixed,105,0.012533405394793869,0.0006097822334400255
server_time,all_agents_fixed,110,0.010473748960700129,0.000563997704908667
server_time,all_agents_fixed,115,0.008257882504849937,0.0005036627505663749
server_time,all_agents_fixed,120,0.006555611983410797,0.0003976464920656146
server_time,all_agents_fixed,125,0.00535834125741383,0.0003276639882538156
server_time,all_agents_fixed,130,0.0044006596122303215,0.00030352646674680606
server_time,all_agents_fixed,135,0.003775795544062729,0.0003016143714526722
server_time,all_agents_fixed,140,0.002942036187912618,0.00026662040583831686
server_time,all_agents_fixed,145,0.0024706746995949765,0.00022313036084210968
server_time,all_agents_fixed,150,0.0020416008936522565,0.0002027433556906759
server_time,all_agents_fixed,155,0.0017644315935645507,0.00020724453242409544
server_time,all_agents_fixed,160,0.0015102721939371964,0.0001906613871347828
server_time,all_agents_fixed,165,0.0012425336260875228,0.00016295711762271076
server_time,all_agents_fixed,170,0.0011185036821237243,0.00014604961100152884
server_time,all_agents_fixed,175,0.0009157708962119647,0.00013005848182459474
server_time,all_agents_fixed,180,0.0007412510765106796,0.0001088914419728526
server_time,all_agents_fixed,185,0.0006934225293521618,9.731925203573098e-05
server_time,all_agents_fixed,190,0.0005854704278428557,7.924885610653523e-05
server_time,all_agents_fixed,195,0.0006242603430613797,9.708349093853706e-05
server_time,all_agents_fixed,200,0.000707024585282839,0.00011547349965270937
server_time,all_agents_fixed,205,0.0006929093354113978,0.00011694612932482822
server_time,all_agents_fixed,210,0.0006495604771569785,0.00010992883571729968
server_time,all_agents_fixed,215,0.0006151182052010874,0.00010852149408695936
server_time,all_agents_fixed,220,0.0006355477156743026,0.00011892895726376196
server_time,all_agents_fixed,225,0.0006094226887346686,0.00011393581538486111
server_time,all_agents_fixed,230,0.0006493036902067153,0.0001302848178556585
server_time,all_agents_fixed,235,0.0005713739765212902,0.0001082953697910833
server_time,all_agents_fixed,240,0.000472491639671891,8.17514948507053e-05
server_time,all_agents_fixed,245,0.0004736497032125632,9.666651109564053e-05
server_time,all_agents_fixed,250,0.0005037354645888542,9.343551766217219e-05
server_time,all_agents_fixed,255,0.0004533098066240424,7.568725670544738e-05
server_time,all_agents_fixed,260,0.0003804101287072649,5.644737442447295e-05
server_time,all_agents_fixed,265,0.0004023166227773896,6.167951326476499e-05
server_time,all_agents_fixed,270,0.0004551565001084001,6.142651305692253e-05
server_time,all_agents_fixed,275,0.00041954833554284964,6.3919144680065e-05
server_time,all_agents_fixed,280,0.0004669361463223741,6.5488093242215e-05
server_time,all_agents_fixed,285,0.0005443404965038757,7.443264610165621e-05
server_time,all_agents_fixed,290,0.00047928721746231655,5.8715452297362184e-05
server_time,all_agents_fixed,295,0.00045213592753256014,6.578204350925675e-05
server_time,all_agents_fixed,300,0.00042651692256509186,6.316666789123849e-05
server_time,all_agents_fixed,305,0.0005039014786980231,8.815920467361686e-05
server_time,all_agents_fixed,310,0.0004681057705351183,7.554270479456835e-05
server_time,all_agents_fixed,315,0.0005039944191520221,7.381113173469837e-05
server_time,all_agents_fixed,320,0.0005576880169240098,9.153163896693689e-05
server_time,all_agents_fixed,325,0.0005523611738180935,8.193780124770897e-05
server_time,all_agents_fixed,330,0.00046997332115770763,6.66132587924686e-05
server_time,all_agents_fixed,335,0.0004512807283963716,6.939228891021258e-05
server_time,all_agents_fixed,340,0.00045999010885236074,6.251194596752279e-05
server_time,all_agents_fixed,345,0.0004830922715940607,7.51861043820303e-05
server_time,all_agents_fixed,350,0.0005865261606093419,9.6176337785655e-05
server_time,all_agents_fixed,355,0.0005867544802127979,9.017782179300569e-05
server_time,all_agents_fixed,360,0.0004886108253064016,8.45539214878111e-05
server_time,all_agents_fixed,365,0.00040316752895978327,6.603593831879368e-05
server_time,all_agents_fixed,370,0.000499935176096655,9.096856634029206e-05
server_time,all_agents_fixed,375,0.0004314960017612636,7.393659132362466e-05
server_time,all_agents_fixed,380,0.00042995823201690485,6.396823169378324e-05
server_time,all_agents_fixed,385,0.0003851872615518642,6.307837205942818e-05
server_time,all_agents_fixed,390,0.00042357616153564326,8.615471021252596e-05
server_time,all_agents_fixed,395,0.0004267286543691561,7.504804037490819e-05
server_time,all_agents_fixed,400,0.000380540595537474,7.430300755273044e-05
server_time,all_agents_fixed,405,0.0003559585814525284,6.655612295298462e-05
server_time,all_agents_fixed,410,0.0004023167622263337,8.088719290063844e-05
server_time,all_agents_fixed,415,0.00039368217054258387,7.800666496264602e-05
server_time,all_agents_fixed,420,0.00039533686867513886,8.36298276153561e-05
server_time,all_agents_fixed,425,0.0003936153744441853,7.814365166287126e-05
server_time,all_agents_fixed,430,0.0004894280190459676,9.511070090058033e-05
server_time,all_agents_fixed,435,0.0005334951113625485,7.973326420454186e-05
server_time,all_agents_fixed,440,0.0005364745442490095,9.159550603729424e-05
server_time,all_agents_fixed,445,0.00045801883021256057,8.087057078212248e-05
server_time,all_agents_fixed,450,0.00047624574713976686,7.576386773628203e-05
server_time,all_agents_fixed,455,0.0004964215223844681,6.371476288026294e-05
server_time,all_agents_fixed,460,0.00045937716601849216,7.029814876986486e-05
server_time,all_agents_fixed,465,0.0005360937505667977,8.78849410971206e-05
server_time,all_agents_fixed,470,0.0005622461741221961,8.83243080762571e-05
server_time,all_agents_fixed,475,0.00047009938819997675,9.870623720304106e-05
server_time,all_agents_fixed,480,0.00046523808565503643,8.286662350271959e-05
server_time,all_agents_fixed,485,0.00044454189411537344,6.782080876005632e-05
server_time,all_agents_fixed,490,0.00042386505217042753,6.040519553860368e-05
server_time,all_agents_fixed,495,0.0004356891090546651,6.0392783826318075e-05
server_time,all_agents_fixed,500,0.0004560300975419921,6.492229873577438e-05
server_time,all_agents_fixed,505,0.0004643964251057887,8.264929623000449e-05
server_time,all_agents_fixed,510,0.0005283153801791877,9.055984306700043e-05
server_time,all_agents_fixed,515,0.0006475336982145329,0.00011028045707494112
server_time,all_agents_fixed,520,0.000611170727313542,0.0001023822568425124
server_time,all_agents_fixed,525,0.0006077823274581586,9.88819671549591e-05
server_time,all_agents_fixed,530,0.0005958715696384521,9.337669130844232e-05
server_time,all_agents_fixed,535,0.0006196254329586134,9.70952528304356e-05
server_time,all_agents_fixed,540,0.0006486426942425041,9.979016049539178e-05
server_time,all_agents_fixed,545,0.0006531942143995165,9.033857061497929e-05
server_time,all_agents_fixed,550,0.0006832399611924521,0.00010736377839808429
server_time,all_agents_fixed,555,0.0005774494066696749,0.00010682213590187831
server_time,all_agents_fixed,560,0.0005498259109959362,9.98379563156277e-05
server_time,all_agents_fixed,565,0.00048640331054130925,9.0463726670065e-05
server_time,all_agents_fixed,570,0.0004424146106709897,6.847946706695132e-05
server_time,all_agents_fixed,575,0.0004133737376157619,6.794499372528144e-05
server_time,all_agents_fixed,580,0.00045484206033638417,6.307576526002126e-05
server_time,all_agents_fixed,585,0.00044456473833644927,5.992190320618823e-05
server_time,all_agents_fixed,590,0.0004809580016168929,6.719936466667631e-05
server_time,all_agents_fixed,595,0.0004954271145208827,6.783797145478908e-05
server_time,all_agents_fixed,600,0.0005388662016795726,9.068662234377948e-05
server_time,all_agents_fixed,605,0.0005567439129528656,8.737965401877615e-05
server_time,all_agents_fixed,610,0.0005757884854598866,8.532135317229769e-05
server_time,all_agents_fixed,615,0.0005761544424387848,9.520755019583292e-05
server_time,all_agents_fixed,620,0.0005212015130302086,8.15666268966338e-05
server_time,all_agents_fixed,625,0.00048560087737446793,7.848699677010955e-05
server_time,all_agents_fixed,630,0.0004743364381724296,7.340624426969287e-05
server_time,all_agents_fixed,635,0.0004901422481892496,7.616622755423875e-05
server_time,all_agents_fixed,640,0.00048998512530918,7.377700126152079e-05
server_time,all_agents_fixed,645,0.00044429182020087324,6.767087382631595e-05
server_time,all_agents_fixed,650,0.00044595178663808533,7.304256595933853e-05
server_time,all_agents_fixed,655,0.00039431570132780107,5.9823339174418064e-05
server_time,all_agents_fixed,660,0.0004058058266850033,6.871307733380125e-05
server_time,all_agents_fixed,665,0.0004550140024418228,7.580760929247642e-05
server_time,all_agents_fixed,670,0.0004969847592989178,9.093646196944147e-05
server_time,all_agents_fixed,675,0.0004963646456907967,0.00011443399880891099
server_time,all_agents_fixed,680,0.0005222012149357498,0.00011358967031900039
server_time,all_agents_fixed,685,0.0005921609481815565,0.00013009075130480648
server_time,all_agents_fixed,690,0.000553973296784676,0.00011976544696609446
server_time,all_agents_fixed,695,0.0005989492124826024,0.0001351465396264278
server_time,all_agents_fixed,700,0.0005967596688171839,0.00011491760560046063
server_time,all_agents_fixed,705,0.0005680970109066982,0.00011040850932499459
server_time,all_agents_fixed,710,0.0005263733079524394,9.820515456718072e-05
server_time,all_agents_fixed,715,0.0005406133592857436,9.841418780327233e-05
server_time,all_agents_fixed,720,0.0004822733460653221,8.483534914740333e-05
server_time,all_agents_fixed,725,0.0004815975614541695,7.759004695669917e-05
server_time,all_agents_fixed,730,0.0005114437868447075,7.724994171276387e-05
server_time,all_agents_fixed,735,0.0005821989080177446,8.557982292778252e-05
server_time,all_agents_fixed,740,0.0005857041764165277,8.63855022263324e-05
server_time,all_agents_fixed,745,0.0005060815912297103,8.71321011706603e-05
server_time,all_agents_fixed,750,0.0005139170924375623,8.13011865030216e-05
server_time,all_agents_fixed,755,0.00047318389334798344,6.968346279595349e-05
server_time,all_agents_fixed,760,0.0005392811934415645,7.272776037593845e-05
server_time,all_agents_fixed,765,0.0005347573559026106,7.217716450004329e-05
server_time,all_agents_fixed,770,0.0005812365882129137,8.787474861496859e-05
server_time,all_agents_fixed,775,0.0005583253246974958,8.592461874064985e-05
server_time,all_agents_fixed,780,0.0005117415881444692,8.290298341594063e-05
server_time,all_agents_fixed,785,0.00042659748584766513,6.677349374822033e-05
server_time,all_agents_fixed,790,0.0005060849566091958,8.128459721643431e-05
server_time,all_agents_fixed,795,0.0004573272919853492,8.210691269849507e-05
server_time,all_agents_fixed,800,0.0005110938701828238,7.515058596934241e-05
server_time,all_agents_fixed,805,0.01165857515421345,0.002034540210551668
server_time,all_agents_fixed,810,0.03936120671299117,0.006512129838367851
server_time,all_agents_fixed,815,0.08121748130570955,0.013011197288902944
server_time,all_agents_fixed,820,0.13014312709159612,0.020792328334484807
server_time,all_agents_fixed,825,0.17846927898936288,0.02888467542137093
server_time,all_agents_fixed,830,0.22119101882226663,0.035921365671997024
server_time,all_agents_fixed,835,0.2563298070729043,0.03986986668880163
server_time,all_agents_fixed,840,0.29268569076706635,0.04335794656535442
server_time,all_agents_fixed,845,0.3163879754077407,0.045596989465782584
server_time,all_agents_fixed,850,0.3296088408137638,0.049993785371006356
server_time,all_agents_fixed,855,0.3377520466135696,0.05446519635241017
server_time,all_agents_fixed,860,0.33724446640843625,0.05709686612387698
server_time,all_agents_fixed,865,0.330814192962501,0.05716215663802208
server_time,all_agents_fixed,870,0.33317045646989635,0.059497916482618846
server_time,all_agents_fixed,875,0.33294115723912293,0.06196097009697575
server_time,all_agents_fixed,880,0.3276654265297235,0.06078219015865027
