cell_id,rho,state_signal,noise_scale,delay_curvature,resource_price,mean_normalized_regret,mean_observable_score,oracle_score,q_only_score,eta_only_score,fixed_score,median_observable_q,median_observable_eta
R0.6-S1-N1-D0-P0.0001,0.6,1.0,1.0,0.0,0.0001,1.560928519114308e-05,-0.1732633044039294,-0.1732692307692308,-0.04766666666666667,-0.17300000000000001,-0.047375,13.0,0.2
R0.6-S1-N1-D0-P0.001,0.6,1.0,1.0,0.0,0.001,9.44767441860472e-05,-0.16595937500000002,-0.166,-0.0445,-0.164,-0.038375,4.0,0.2
R0.6-S1-N1-D0-P0.01,0.6,1.0,1.0,0.0,0.01,6.443298969072081e-05,-0.1299375,-0.13,-0.017499999999999998,-0.07400000000000001,0.051625000000000004,1.0,0.2
R0.6-S1-N1-D0.5-P0.0001,0.6,1.0,1.0,0.5,0.0001,1.800781363201037e-05,-0.1532627539127539,-0.15326923076923077,-0.04641666666666667,-0.153,-0.046125,13.0,0.2
R0.6-S1-N1-D0.5-P0.001,0.6,1.0,1.0,0.5,0.001,6.859756097560961e-05,-0.145971875,-0.146,-0.04325,-0.144,-0.037125,4.0,0.2
R0.6-S1-N1-D0.5-P0.01,0.6,1.0,1.0,0.5,0.01,3.2894736842104836e-05,-0.10996875,-0.11,-0.016249999999999997,-0.05399999999999999,0.052875000000000005,1.0,0.2
R0.6-S1-N1-D2-P0.0001,0.6,1.0,1.0,2.0,0.0001,0.0005459335198626713,-0.0933729633575551,-0.09353670886075949,-0.042666666666666665,-0.09333962264150944,-0.042375,12.0,0.19258776712797404
R0.6-S1-N1-D2-P0.001,0.6,1.0,1.0,2.0,0.001,0.0004500363531567307,-0.08643481318077845,-0.08659259259259258,-0.0395,-0.08433962264150943,-0.033375,4.0,0.18691022539926183
R0.6-S1-N1-D2-P0.01,0.6,1.0,1.0,2.0,0.01,0.00030974016494570274,-0.05305663211931517,-0.05333333333333333,-0.0125,0.005660377358490561,0.056624999999999995,1.0,0.16857114759815517
R0.6-S1-N10-D0-P0.0001,0.6,1.0,10.0,0.0,0.0001,0.07580393428963726,-0.019658357672754728,-0.038200000000000005,-0.0328,-0.03746153846153846,-0.03275,14.5,0.07525358060378864
R0.6-S1-N10-D0-P0.001,0.6,1.0,10.0,0.0,0.001,0.05787182731587019,-0.01276400555203202,-0.029764705882352943,-0.026666666666666665,-0.02846153846153846,-0.02375,5.0,0.07597584606627711
R0.6-S1-N10-D0-P0.01,0.6,1.0,10.0,0.0,0.01,0.012148406071281403,0.015265403130232783,0.004999999999999999,0.004999999999999999,0.06153846153846154,0.06625,1.0,0.052438808706312984
R0.6-S1-N10-D0.5-P0.0001,0.6,1.0,10.0,0.5,0.0001,0.046566269012993794,-0.02399326888280641,-0.03524581280788178,-0.03155,-0.03471428571428571,-0.0315,15.0,0.075989535605124
R0.6-S1-N10-D0.5-P0.001,0.6,1.0,10.0,0.5,0.001,0.03511100056802727,-0.01710432850118139,-0.027333333333333334,-0.02541666666666667,-0.02571428571428571,-0.0225,4.0,0.058151124479285055
R0.6-S1-N10-D0.5-P0.01,0.6,1.0,10.0,0.5,0.01,0.010103779852461428,0.014740198475154266,0.006190476190476192,0.00625,0.0642857142857143,0.0675,1.0,0.04374229286347349
R0.6-S1-N10-D2-P0.0001,0.6,1.0,10.0,2.0,0.0001,0.01989250944538168,-0.023925260280335304,-0.0286,-0.0278,-0.028411764705882355,-0.02775,12.5,0.06360546926684117
R0.6-S1-N10-D2-P0.001,0.6,1.0,10.0,2.0,0.001,0.02523256082728302,-0.014574608866431471,-0.021785714285714283,-0.021666666666666667,-0.01941176470588235,-0.018749999999999996,3.5,0.055691170739530685
R0.6-S1-N10-D2-P0.01,0.6,1.0,10.0,2.0,0.01,0.00789014903542895,0.015866718222585084,0.009166666666666668,0.010000000000000004,0.07058823529411765,0.07125000000000001,1.0,0.03922500889658545
R0.6-S10-N0.1-D0-P0.0001,0.6,10.0,0.1,0.0,0.0001,6.765759014082434e-07,-1.996597291666667,-1.9966000000000002,-0.49945000000000006,-1.9964000000000002,-0.4988375,4.0,0.2
R0.6-S10-N0.1-D0-P0.001,0.6,10.0,0.1,0.0,0.001,2.3108208035517316e-06,-1.992990625,-1.993,-0.49675,-1.9874,-0.4898375,1.0,0.2
R0.6-S10-N0.1-D0-P0.01,0.6,10.0,0.1,0.0,0.01,0.0,-1.9659999999999997,-1.966,-0.46975,-1.8974,-0.39983749999999996,1.0,0.2
R0.6-S10-N0.1-D0.5-P0.0001,0.6,10.0,0.1,0.5,0.0001,2.1912525199365073e-07,-1.7965991666666667,-1.7966,-0.48695000000000005,-1.7964000000000002,-0.4863375,4.0,0.2
R0.6-S10-N0.1-D0.5-P0.001,0.6,10.0,0.1,0.5,0.001,1.6204303863122245e-06,-1.7929937499999997,-1.7930000000000001,-0.48425,-1.7874,-0.47733749999999997,1.0,0.2
R0.6-S10-N0.1-D0.5-P0.01,0.6,10.0,0.1,0.5,0.01,0.0,-1.766,-1.766,-0.45725,-1.6974,-0.38733749999999995,1.0,0.2
R0.6-S10-N0.1-D2-P0.0001,0.6,10.0,0.1,2.0,0.0001,6.179102924328084e-07,-1.1965980208333336,-1.1966,-0.44945,-1.1964000000000001,-0.4488375,4.0,0.2
R0.6-S10-N0.1-D2-P0.001,0.6,10.0,0.1,2.0,0.001,3.83788762665413e-06,-1.1929875,-1.1930000000000003,-0.44675,-1.1874,-0.4398375,1.0,0.2
R0.6-S10-N0.1-D2-P0.01,0.6,10.0,0.1,2.0,0.01,0.0,-1.1660000000000001,-1.1660000000000001,-0.41974999999999996,-1.0974,-0.34983749999999997,1.0,0.2
R0.6-S10-N1-D0-P0.0001,0.6,10.0,1.0,0.0,0.0001,1.6447441774807079e-06,-1.9732626852314352,-1.9732692307692308,-0.49766666666666665,-1.973,-0.497375,13.0,0.2
R0.6-S10-N1-D0-P0.001,0.6,10.0,1.0,0.0,0.001,3.877171215876162e-06,-1.9659843749999997,-1.966,-0.4945,-1.964,-0.488375,4.0,0.2
R0.6-S10-N1-D0-P0.01,0.6,10.0,1.0,0.0,0.01,2.051422319474838e-05,-1.92990625,-1.93,-0.46749999999999997,-1.8739999999999999,-0.398375,1.0,0.2
R0.6-S10-N1-D0.5-P0.0001,0.6,10.0,1.0,0.5,0.0001,1.4442014797889937e-06,-1.7732637721653344,-1.7732692307692308,-0.4851666666666667,-1.7730000000000001,-0.484875,13.0,0.2
R0.6-S10-N1-D0.5-P0.001,0.6,10.0,1.0,0.5,0.001,5.1675369886852446e-06,-1.7659802083333334,-1.766,-0.482,-1.764,-0.475875,4.0,0.2
R0.6-S10-N1-D0.5-P0.01,0.6,10.0,1.0,0.5,0.01,2.8604118993135037e-05,-1.7298750000000003,-1.73,-0.45499999999999996,-1.674,-0.38587499999999997,1.0,0.2
R0.6-S10-N1-D2-P0.0001,0.6,10.0,1.0,2.0,0.0001,2.3243065879204353e-06,-1.1732618402430899,-1.1732692307692305,-0.44766666666666666,-1.173,-0.44737499999999997,12.0,0.2
R0.6-S10-N1-D2-P0.001,0.6,10.0,1.0,2.0,0.001,1.031991744064645e-05,-1.1659666666666664,-1.1659999999999997,-0.4445,-1.164,-0.43837499999999996,4.0,0.2
R0.6-S10-N1-D2-P0.01,0.6,10.0,1.0,2.0,0.01,1.6578249336870042e-05,-1.1299375,-1.13,-0.4175,-1.0739999999999998,-0.34837499999999993,1.0,0.2
R0.6-S10-N10-D0-P0.0001,0.6,10.0,10.0,0.0,0.0001,6.763638297978361e-06,-1.7517745808945486,-1.7518,-0.4828,-1.739,-0.48275,40.0,0.2
R0.6-S10-N10-D0-P0.001,0.6,10.0,10.0,0.0,0.001,1.4880212344618322e-05,-1.7326358121045622,-1.7326923076923078,-0.4766666666666667,-1.73,-0.47375,13.0,0.2
R0.6-S10-N10-D0-P0.01,0.6,10.0,10.0,0.0,0.01,5.329457364341144e-05,-1.6597708333333332,-1.66,-0.44499999999999995,-1.64,-0.38375,4.0,0.2
R0.6-S10-N10-D0.5-P0.0001,0.6,10.0,10.0,0.5,0.0001,6.146534625454908e-06,-1.5517781294004958,-1.5518,-0.4703,-1.5390000000000001,-0.47025,40.0,0.2
R0.6-S10-N10-D0.5-P0.001,0.6,10.0,10.0,0.5,0.001,2.2885894252771376e-05,-1.532609994172494,-1.5326923076923078,-0.46416666666666667,-1.53,-0.46125,13.0,0.2
R0.6-S10-N10-D0.5-P0.01,0.6,10.0,10.0,0.5,0.01,4.0650406504065644e-05,-1.4598333333333333,-1.46,-0.4325,-1.44,-0.37124999999999997,4.0,0.2
R0.6-S10-N10-D2-P0.0001,0.6,10.0,10.0,2.0,0.0001,0.0004460149637215417,-0.9523410586935639,-0.9536612903225806,-0.4328,-0.9423962264150944,-0.43274999999999997,38.0,0.1898362220036979
R0.6-S10-N10-D2-P0.001,0.6,10.0,10.0,2.0,0.001,0.00047744625976191605,-0.9339350520094862,-0.935367088607595,-0.42666666666666664,-0.9333962264150943,-0.42374999999999996,12.0,0.1875703513445972
R0.6-S10-N10-D2-P0.01,0.6,10.0,10.0,2.0,0.01,0.0006678863264401695,-0.8635843659384878,-0.8659259259259258,-0.39499999999999996,-0.8433962264150944,-0.33374999999999994,4.0,0.18466637044004625
R0.9-S0.1-N0.1-D0-P0.0001,0.9,0.1,0.1,0.0,0.0001,0.00011107819905213585,-0.015795312500000006,-0.015800000000000005,-0.004450000000000001,-0.015350000000000003,-0.0037718750000000005,2.0,0.2
R0.9-S0.1-N0.1-D0-P0.001,0.9,0.1,0.1,0.0,0.001,0.0,-0.013000000000000001,-0.013000000000000003,-0.0017500000000000007,-0.006350000000000003,0.005228124999999999,1.0,0.2
R0.9-S0.1-N0.1-D0-P0.01,0.9,0.1,0.1,0.0,0.01,0.0,0.013999999999999997,0.013999999999999997,0.02525,0.08365,0.09522812500000001,1.0,0.2
R0.9-S0.1-N0.1-D0.5-P0.0001,0.9,0.1,0.1,0.5,0.0001,0.00014251658374792478,-0.013794270833333337,-0.013800000000000002,-0.004325000000000001,-0.01335,-0.003646875000000001,2.0,0.2
R0.9-S0.1-N0.1-D0.5-P0.001,0.9,0.1,0.1,0.5,0.001,0.0,-0.011,-0.011000000000000001,-0.0016250000000000006,-0.0043500000000000014,0.005353124999999999,1.0,0.2
R0.9-S0.1-N0.1-D0.5-P0.01,0.9,0.1,0.1,0.5,0.01,0.0,0.016,0.016,0.025375,0.08565,0.09535312500000001,1.0,0.2
R0.9-S0.1-N0.1-D2-P0.0001,0.9,0.1,0.1,2.0,0.0001,0.0010104785118493055,-0.008039740452659296,-0.00807457627118644,-0.00395,-0.0075836909871244635,-0.0032718750000000013,2.0,0.1690729653487729
R0.9-S0.1-N0.1-D2-P0.001,0.9,0.1,0.1,2.0,0.001,0.00025282020746050934,-0.005310748061466862,-0.005333333333333333,-0.0012500000000000002,0.0014163090128755367,0.005728124999999999,1.0,0.16766911358983588
R0.9-S0.1-N0.1-D2-P0.01,0.9,0.1,0.1,2.0,0.01,3.325538581532402e-05,0.021689335754664113,0.021666666666666667,0.025750000000000002,0.09141630901287555,0.09572812500000001,1.0,0.16598246601296962
R0.9-S0.1-N1-D0-P0.0001,0.9,0.1,1.0,0.0,0.0001,0.039857391424091906,-0.0010903988981733688,-0.0022315789473684212,-0.0022250000000000004,-0.0017397260273972607,-0.001718750000000001,2.0,0.05390099616396418
R0.9-S0.1-N1-D0-P0.001,0.9,0.1,1.0,0.0,0.001,0.010027558010416748,0.0013473286518802148,0.0004999999999999996,0.0004999999999999996,0.007260273972602739,0.0072812499999999995,1.0,0.056101283605735616
R0.9-S0.1-N1-D0-P0.01,0.9,0.1,1.0,0.0,0.01,0.0015554192082367464,0.028569350705662765,0.0275,0.0275,0.09726027397260274,0.09728125,1.0,0.049098663664347404
R0.9-S0.1-N1-D0.5-P0.0001,0.9,0.1,1.0,0.5,0.0001,0.026013780818901617,-0.0013586072466613042,-0.0021000000000000003,-0.0021000000000000003,-0.0015974025974025978,-0.0015937500000000005,2.0,0.048646537877515134
R0.9-S0.1-N1-D0.5-P0.001,0.9,0.1,1.0,0.5,0.001,0.009337852363727524,0.0014092077928735145,0.0006190476190476189,0.0006249999999999997,0.007402597402597402,0.00740625,1.0,0.05134410668806999
