policy,persistence,rho,delay,seed,decision,covered_so_far,persistence_upper,rho_upper,certified_persistence,certified_rho,transition_trials,sharing_trials,q,gap,eta,updates,exact_radius
correlation_blind,0.98,0.0,0,21381251,3,True,0.9948752394298357,0.016911182177612276,0.996,0.0,1974,579,32,466,0.29194326615394606,3,0.7784656129101535
correlation_blind,0.98,0.0,0,21381251,4,True,0.9863633587501759,0.015511511092486673,0.988,0.0,3529,594,32,155,0.16108435159763299,10,0.8382234641659347
correlation_blind,0.98,0.0,0,21381251,5,True,0.9866425587233503,0.01514397781716412,0.988,0.0,5061,614,32,169,0.20056641166043218,9,0.8134211055834433
correlation_blind,0.98,0.0,0,21381251,6,True,0.9858234938233572,0.01468088169714974,0.986,0.0,6526,639,32,145,0.21801565177538926,10,0.80480819281406
correlation_blind,0.98,0.0,0,21381251,7,True,0.9854654888150338,0.014141358929572044,0.986,0.0,7991,664,32,145,0.2756994103709983,10,0.7833471296870362
correlation_blind,0.98,0.0,0,21381251,8,True,0.9860020617891503,0.013641063128127129,0.988,0.0,9699,678,16,155,0.2885331578349995,11,0.781491819383329
correlation_blind,0.98,0.0,0,21381251,9,True,0.9856528018809465,0.013376455449334638,0.986,0.0,11434,697,8,133,0.2881763751041444,13,0.7857464811233147
correlation_blind,0.98,0.0,0,21381251,10,True,0.9845809440386273,0.01303376188795773,0.986,0.0,12047,705,8,122,0.27800570027182925,5,0.7887163458772356
dual_ucb,0.98,0.0,0,20381252,1,True,0.9983186396695305,0.06276907731421694,1.0,0.08,328,328,1,18721,0.0,0,1.0
dual_ucb,0.98,0.0,0,20381252,2,True,0.9988738942511082,0.026376301972316142,1.0,0.04,528,528,1,16721,0.0,0,1.0
dual_ucb,0.98,0.0,0,20381252,3,True,0.9964424248471657,0.016911182177612276,0.998,0.02,2403,535,32,935,0.29771432632671724,2,0.7773301069442586
dual_ucb,0.98,0.0,0,20381252,4,True,0.9925692214237509,0.016703869099372708,0.994,0.02,3987,564,32,312,0.26399986083420296,5,0.7857433617916565
dual_ucb,0.98,0.0,0,20381252,5,True,0.9893425226553145,0.01589786048551041,0.99,0.02,5494,591,32,186,0.21221918301020543,8,0.8071403277461602
dual_ucb,0.98,0.0,0,20381252,6,True,0.9869580742358999,0.015216046100398697,0.988,0.02,7049,606,32,155,0.22589846296680005,10,0.8008916451828966
dual_ucb,0.98,0.0,0,20381252,7,True,0.9864425992023438,0.014862584638919651,0.988,0.02,8581,626,32,169,0.2814888594278552,9,0.7812349511833641
dual_ucb,0.98,0.0,0,20381252,8,True,0.9860082983082166,0.01441672610805575,0.988,0.02,10289,640,16,155,0.2844204677983767,11,0.7823696278883001
dual_ucb,0.98,0.0,0,20381252,9,True,0.9854991869173886,0.014120623723791269,0.986,0.02,12024,659,8,133,0.28602393947205856,13,0.786141701137635
dual_ucb,0.98,0.0,0,20381252,10,True,0.9857727498263591,0.013738192859068497,0.986,0.02,12637,667,8,122,0.27638842118801926,5,0.7890667346756993
correlation_blind,0.98,0.0,0,21381252,1,True,0.9999990230334976,0.06276907731421694,1.0,0.0,328,328,1,18721,0.0,0,1.0
correlation_blind,0.98,0.0,0,21381252,2,True,0.9940749545968139,0.026376301972316142,0.996,0.0,1774,379,32,466,0.2843267622024885,3,0.7801567299495615
correlation_blind,0.98,0.0,0,21381252,3,True,0.9871611830714566,0.023054057325060634,0.988,0.0,3329,394,32,155,0.13894067130838525,10,0.8546259299424257
correlation_blind,0.98,0.0,0,21381252,4,True,0.9883137000645998,0.022234307424308555,0.99,0.0,4836,421,32,186,0.18844746253447067,8,0.8202759728453357
correlation_blind,0.98,0.0,0,21381252,5,True,0.9874403544406936,0.020900338523067247,0.988,0.0,6368,441,32,169,0.20056641166043218,9,0.8134211055834433
correlation_blind,0.98,0.0,0,21381252,6,True,0.9858682284521294,0.02001354272158415,0.986,0.0,7833,466,32,145,0.21801565177538926,10,0.80480819281406
correlation_blind,0.98,0.0,0,21381252,7,True,0.9864549361315242,0.019008103781458507,0.988,0.0,9365,486,32,169,0.2923529175440679,9,0.7787977474960052
correlation_blind,0.98,0.0,0,21381252,8,True,0.9863911451086054,0.018275475189811173,0.988,0.0,11073,500,16,155,0.2885331578349995,11,0.781491819383329
correlation_blind,0.98,0.0,0,21381252,9,True,0.9860774922392976,0.01779621591034558,0.988,0.0,12787,522,8,142,0.2748206374201033,12,0.7879885504755336
correlation_blind,0.98,0.0,0,21381252,10,True,0.9852205367825699,0.017093137012725128,0.986,0.0,13400,530,8,122,0.27800570027182925,5,0.7887163458772356
dual_ucb,0.98,0.0,0,20381253,1,True,1.0,0.06276907731421694,1.0,0.08,328,328,1,18721,0.0,0,1.0
dual_ucb,0.98,0.0,0,20381253,2,True,0.9994254293839611,0.026376301972316142,1.0,0.04,528,528,1,16721,0.0,0,1.0
dual_ucb,0.98,0.0,0,20381253,3,True,0.9964424248471657,0.016911182177612276,0.998,0.02,2403,535,32,935,0.29771432632671724,2,0.7773301069442586
dual_ucb,0.98,0.0,0,20381253,4,True,0.9922927071440135,0.016703869099372708,0.994,0.02,3987,564,32,312,0.26399986083420296,5,0.7857433617916565
dual_ucb,0.98,0.0,0,20381253,5,True,0.9889650067954396,0.01589786048551041,0.99,0.02,5494,591,32,186,0.21221918301020543,8,0.8071403277461602
dual_ucb,0.98,0.0,0,20381253,6,True,0.9856474028972966,0.015216046100398697,0.986,0.02,6959,616,32,145,0.20528918647150526,10,0.8112397509709793
dual_ucb,0.98,0.0,0,20381253,7,True,0.9856760969487894,0.014636166920339446,0.986,0.02,8424,641,32,145,0.2619128057178539,10,0.7873314453388411
dual_ucb,0.98,0.0,0,20381253,8,True,0.985149443629322,0.014099950904304066,0.986,0.02,10031,664,16,133,0.274764500639289,12,0.7856550098271431
dual_ucb,0.98,0.0,0,20381253,9,True,0.9852063929187886,0.013641063128127129,0.986,0.02,11766,683,8,133,0.28602393947205856,13,0.786141701137635
dual_ucb,0.98,0.0,0,20381253,10,True,0.9845827485097842,0.013284489767523607,0.986,0.02,12379,691,8,122,0.27638842118801926,5,0.7890667346756993
correlation_blind,0.98,0.0,0,21381253,1,True,0.9993703412465136,0.06276907731421694,1.0,0.0,328,328,1,18721,0.0,0,1.0
correlation_blind,0.98,0.0,0,21381253,2,True,0.9973052963407696,0.026376301972316142,0.998,0.0,2203,335,32,935,0.2997644146494552,2,0.7769570065632019
correlation_blind,0.98,0.0,0,21381253,3,True,0.9903457557682798,0.025863016808756842,0.992,0.0,3855,349,32,235,0.19883168183850142,7,0.8141830488608044
correlation_blind,0.98,0.0,0,21381253,4,True,0.9887751561176616,0.024895681852036743,0.99,0.0,5362,376,32,186,0.18844746253447067,8,0.8202759728453357
correlation_blind,0.98,0.0,0,21381253,5,True,0.9881074959669831,0.023225530002396223,0.99,0.0,6869,403,32,186,0.22551183029259958,8,0.8007260114842435
correlation_blind,0.98,0.0,0,21381253,6,True,0.987856580492515,0.021770592925801108,0.988,0.0,8424,418,32,155,0.2397845798407587,10,0.7949621647110323
correlation_blind,0.98,0.0,0,21381253,7,True,0.9867306312517925,0.02104038182090981,0.988,0.0,9956,438,32,169,0.2923529175440679,9,0.7787977474960052
correlation_blind,0.98,0.0,0,21381253,8,True,0.9868718837891395,0.020141600546911755,0.988,0.0,11664,452,16,155,0.2885331578349995,11,0.781491819383329
correlation_blind,0.98,0.0,0,21381253,9,True,0.9867904938826739,0.019557981575517074,0.988,0.0,13378,474,8,142,0.2748206374201033,12,0.7879885504755336
correlation_blind,0.98,0.0,0,21381253,10,True,0.9862657821208991,0.018707919200897045,0.988,0.0,13998,478,16,155,0.2982628890457549,4,0.7796719650909067
dual_ucb,0.98,0.0,0,20381254,1,True,1.0,0.06276907731421694,1.0,0.08,328,328,1,18721,0.0,0,1.0
dual_ucb,0.98,0.0,0,20381254,2,True,0.9997921926699742,0.026376301972316142,1.0,0.04,528,528,1,16721,0.0,0,1.0
dual_ucb,0.98,0.0,0,20381254,3,True,0.9971530442779188,0.016911182177612276,0.998,0.02,2403,535,32,935,0.29771432632671724,2,0.7773301069442586
dual_ucb,0.98,0.0,0,20381254,4,True,0.9920144551531362,0.016703869099372708,0.994,0.02,3987,564,32,312,0.26399986083420296,5,0.7857433617916565
dual_ucb,0.98,0.0,0,20381254,5,True,0.9906496970368623,0.01589786048551041,0.992,0.02,5545,592,32,256,0.2618179197430018,6,0.7864445938026812
dual_ucb,0.98,0.0,0,20381254,6,True,0.9892123657191769,0.015191945136973656,0.99,0.02,7167,606,32,202,0.2622196583884618,8,0.7863963768402775
dual_ucb,0.98,0.0,0,20381254,7,True,0.9866688999884707,0.014862584638919651,0.988,0.02,8699,626,32,169,0.2814888594278552,9,0.7812349511833641
dual_ucb,0.98,0.0,0,20381254,8,True,0.9862962229581973,0.01441672610805575,0.988,0.02,10407,640,16,155,0.2844204677983767,11,0.7823696278883001
dual_ucb,0.98,0.0,0,20381254,9,True,0.9866398309017861,0.014120623723791269,0.988,0.02,12121,662,8,142,0.2729664450846709,12,0.7884298493178495
dual_ucb,0.98,0.0,0,20381254,10,True,0.9865219369802181,0.013679745201503994,0.988,0.02,12741,666,16,155,0.29632539501026456,4,0.780005566902809
correlation_blind,0.98,0.0,0,21381254,1,True,1.0,0.06276907731421694,1.0,0.0,328,328,1,18721,0.0,0,1.0
correlation_blind,0.98,0.0,0,21381254,2,True,0.9994254293839611,0.026376301972316142,1.0,0.0,528,528,1,16721,0.0,0,1.0
correlation_blind,0.98,0.0,0,21381254,3,True,0.9983953222871418,0.016911182177612276,1.0,0.0,728,728,1,14721,0.0,0,1.0
correlation_blind,0.98,0.0,0,21381254,4,True,0.9979827059737976,0.012511734753946235,0.998,0.0,2603,735,32,935,0.3003777399837147,2,0.7768484700811576
correlation_blind,0.98,0.0,0,21381254,5,True,0.9926440038627913,0.012399743783506497,0.994,0.0,4313,750,32,340,0.3027893334764008,5,0.7764358868596353
correlation_blind,0.98,0.0,0,21381254,6,True,0.987871211551127,0.01216656230223703,0.988,0.0,5868,765,32,155,0.2397845798407587,10,0.7949621647110323
correlation_blind,0.98,0.0,0,21381254,7,True,0.9863017413814215,0.011942215137799212,0.988,0.0,7400,785,32,169,0.2923529175440679,9,0.7787977474960052
correlation_blind,0.98,0.0,0,21381254,8,True,0.9858743764266766,0.011655974066637508,0.986,0.0,9007,808,16,133,0.2803414806134876,12,0.7843072606497289
correlation_blind,0.98,0.0,0,21381254,9,True,0.9858435174781983,0.011343731066632255,0.986,0.0,10742,827,8,133,0.2881763751041444,13,0.7857464811233147
correlation_blind,0.98,0.0,0,21381254,10,True,0.9851685697601666,0.01109845541792849,0.986,0.0,11355,835,8,122,0.27800570027182925,5,0.7887163458772356
dual_ucb,0.98,0.0,0,20381255,1,True,0.9999990230334976,0.06276907731421694,1.0,0.08,328,328,1,18721,0.0,0,1.0
dual_ucb,0.98,0.0,0,20381255,2,True,0.9981597540384117,0.026376301972316142,1.0,0.04,528,528,1,16721,0.0,0,1.0
dual_ucb,0.98,0.0,0,20381255,3,True,0.9964424248471657,0.016911182177612276,0.998,0.02,2403,535,32,935,0.29771432632671724,2,0.7773301069442586
dual_ucb,0.98,0.0,0,20381255,4,True,0.9900226636740668,0.016703869099372708,0.992,0.02,4055,549,32,235,0.2159933883081791,7,0.8051440466500075
dual_ucb,0.98,0.0,0,20381255,5,True,0.9891536336565143,0.016304524236394995,0.99,0.02,5562,576,32,186,0.21221918301020543,8,0.8071403277461602
dual_ucb,0.98,0.0,0,20381255,6,True,0.9886832164475567,0.0155872299346459,0.99,0.02,7184,590,32,202,0.2622196583884618,8,0.7863963768402775
dual_ucb,0.98,0.0,0,20381255,7,True,0.9867008847136944,0.015240225781890309,0.988,0.02,8716,610,32,169,0.2814888594278552,9,0.7812349511833641
dual_ucb,0.98,0.0,0,20381255,8,True,0.9852688349644894,0.014771158957832878,0.986,0.02,10323,633,16,133,0.274764500639289,12,0.7856550098271431
dual_ucb,0.98,0.0,0,20381255,9,True,0.9847247151488692,0.014267096389584982,0.986,0.02,12058,652,8,133,0.28602393947205856,13,0.786141701137635
dual_ucb,0.98,0.0,0,20381255,10,True,0.9838882462680918,0.013876587440061195,0.984,0.02,12698,657,8,128,0.30363169953817215,5,0.7838708866807269
correlation_blind,0.98,0.0,0,21381255,1,True,0.9947865634437878,0.06276907731421694,0.996,0.0,1852,144,32,428,0.26014080897467556,4,0.7869789790820622
correlation_blind,0.98,0.0,0,21381255,2,True,0.9906447090616008,0.05637925947336153,0.992,0.0,3504,158,32,235,0.17462079165829583,7,0.8288261384514367
correlation_blind,0.98,0.0,0,21381255,3,True,0.9876271702311836,0.05179266677693474,0.988,0.0,5059,173,32,155,0.13894067130838525,10,0.8546259299424257
correlation_blind,0.98,0.0,0,21381255,4,True,0.985817797974478,0.04765952156085325,0.986,0.0,6531,193,32,133,0.14266270728435607,11,0.8520344821841562
correlation_blind,0.98,0.0,0,21381255,5,True,0.9852261987121409,0.04309897138444768,0.986,0.0,8003,213,32,133,0.17189203627279034,11,0.8313141782965181
correlation_blind,0.98,0.0,0,21381255,6,True,0.9851927872130655,0.039354511713275725,0.986,0.0,9468,238,32,145,0.21801565177538926,10,0.80480819281406
correlation_blind,0.98,0.0,0,21381255,7,True,0.9849419664072756,0.03551915427953509,0.986,0.0,10933,263,32,145,0.2756994103709983,10,0.7833471296870362
correlation_blind,0.98,0.0,0,21381255,8,True,0.9846500970649141,0.03238136541067402,0.986,0.0,12540,286,16,133,0.2803414806134876,12,0.7843072606497289
correlation_blind,0.98,0.0,0,21381255,9,True,0.9842381579810344,0.029958560229743268,0.986,0.0,14275,305,8,133,0.2881763751041444,13,0.7857464811233147
correlation_blind,0.98,0.0,0,21381255,10,True,0.9844096771706934,0.02822117113496947,0.986,0.0,14888,313,8,122,0.27800570027182925,5,0.7887163458772356
dual_ucb,0.98,0.0,0,20381256,1,True,0.9998916376850624,0.06276907731421694,1.0,0.08,328,328,1,18721,0.0,0,1.0
dual_ucb,0.98,0.0,0,20381256,2,True,0.9973052963407696,0.026376301972316142,0.998,0.04,2203,335,32,935,0.29463290249917845,2,0.7779207553826774
dual_ucb,0.98,0.0,0,20381256,3,True,0.9894079907000646,0.025863016808756842,0.99,0.04,3710,362,32,186,0.14693459704086792,8,0.8483363606500549
dual_ucb,0.98,0.0,0,20381256,4,True,0.9873067034059055,0.02406172602848891,0.988,0.04,5265,377,32,155,0.14681324807517704,10,0.8485815054982864
dual_ucb,0.98,0.0,0,20381256,5,True,0.9860786321600752,0.023168081660438093,0.988,0.04,6797,397,32,169,0.18171944930464656,9,0.8244719159446543
dual_ucb,0.98,0.0,0,20381256,6,True,0.9866529542897591,0.02207749433718218,0.988,0.04,8352,412,32,155,0.21666743751204537,10,0.8052371031720401
dual_ucb,0.98,0.0,0,20381256,7,True,0.9856197586492605,0.021326340309355783,0.986,0.04,9817,437,32,145,0.2520304904401208,10,0.7906297061503653
dual_ucb,0.98,0.0,0,20381256,8,True,0.9857413741033239,0.02018466180669335,0.986,0.04,11424,460,16,133,0.2697963642248933,12,0.7869556678258159
dual_ucb,0.98,0.0,0,20381256,9,True,0.9853168223557376,0.01923982595108649,0.986,0.02,13159,479,8,133,0.28602393947205856,13,0.786141701137635
dual_ucb,0.98,0.0,0,20381256,10,True,0.9843291616189722,0.018525202109352407,0.986,0.02,13772,487,8,122,0.27638842118801926,5,0.7890667346756993
correlation_blind,0.98,0.0,0,21381256,1,True,0.9967693945447871,0.06276907731421694,0.998,0.0,2003,135,32,935,0.2992696669640539,2,0.7770455940778422
correlation_blind,0.98,0.0,0,21381256,2,True,0.9876234898502174,0.05979851287798324,0.988,0.0,3558,150,32,155,0.12232748183549098,10,0.8681525582973908
correlation_blind,0.98,0.0,0,21381256,3,True,0.9832763498179382,0.05431481928162041,0.984,0.0,4984,172,32,118,0.11095868791720655,12,0.8784542639084784
correlation_blind,0.98,0.0,0,21381256,4,True,0.9838309802131722,0.04791384170785461,0.984,0.0,6410,194,32,118,0.1291072084355321,12,0.8630992187164692
correlation_blind,0.98,0.0,0,21381256,5,True,0.9823682073248476,0.042894376580982524,0.984,0.0,7836,216,32,118,0.15483788654116434,12,0.8435032077272824
correlation_blind,0.98,0.0,0,21381256,6,True,0.9820880360698652,0.03884975323056185,0.984,0.0,9262,238,32,118,0.19025427884734955,12,0.8206912683520491
correlation_blind,0.98,0.0,0,21381256,7,True,0.9822166599757922,0.03551915427953509,0.984,0.0,10685,264,32,128,0.2539369584673269,11,0.7908486774591357
correlation_blind,0.98,0.0,0,21381256,8,True,0.981552107381013,0.03226765801821703,0.982,0.0,12243,286,16,97,0.24660920443722495,16,0.7988917751534532
correlation_blind,0.98,0.0,0,21381256,9,True,0.98222194059594,0.029958560229743268,0.984,0.0,13907,312,8,118,0.28828401320769276,14,0.7872189132854452
correlation_blind,0.98,0.0,0,21381256,10,True,0.9818544802931708,0.027632154566217648,0.982,0.0,14538,319,4,105,0.28312759649679164,6,0.7963830681706013
dual_ucb,0.98,0.0,0,20381257,1,True,0.9998916376850624,0.06276907731421694,1.0,0.08,328,328,1,18721,0.0,0,1.0
dual_ucb,0.98,0.0,0,20381257,2,True,0.9988738942511082,0.026376301972316142,1.0,0.04,528,528,1,16721,0.0,0,1.0
dual_ucb,0.98,0.0,0,20381257,3,True,0.9983953222871418,0.016911182177612276,1.0,0.02,728,728,1,14721,0.0,0,1.0
dual_ucb,0.98,0.0,0,20381257,4,True,0.997475423552515,0.012511734753946235,0.998,0.02,2603,735,32,935,0.2981132293134091,2,0.7772562661345439
dual_ucb,0.98,0.0,0,20381257,5,True,0.9936600569074916,0.012399743783506497,0.994,0.02,4313,750,32,340,0.2953351209422142,5,0.7777833934264807
dual_ucb,0.98,0.0,0,20381257,6,True,0.9906830656357604,0.01216656230223703,0.992,0.02,6109,761,16,256,0.27333624117082495,7,0.7844074012846327
dual_ucb,0.98,0.0,0,20381257,7,True,0.988550587102101,0.012001206017067396,0.99,0.02,7794,781,16,186,0.26773757529041115,9,0.7861342964743017
dual_ucb,0.98,0.0,0,20381257,8,True,0.9881739646542029,0.011712089510170769,0.99,0.02,9486,808,8,186,0.2790379799572553,9,0.7860709997366229
dual_ucb,0.98,0.0,0,20381257,9,True,0.988059367207794,0.011343731066632255,0.99,0.02,11121,835,16,202,0.306703626565693,8,0.7777082151236622
dual_ucb,0.98,0.0,0,20381257,10,True,0.98743135455002,0.010998409103232527,0.988,0.02,11741,839,16,155,0.29632539501026456,4,0.780005566902809
correlation_blind,0.98,0.0,0,21381257,1,True,1.0,0.06276907731421694,1.0,0.0,328,328,1,18721,0.0,0,1.0
correlation_blind,0.98,0.0,0,21381257,2,True,0.9994254293839611,0.026376301972316142,1.0,0.0,528,528,1,16721,0.0,0,1.0
correlation_blind,0.98,0.0,0,21381257,3,True,0.9993371722693043,0.016911182177612276,1.0,0.0,728,728,1,14721,0.0,0,1.0
