policy,persistence,rho,delay,seed,simultaneous_coverage,largest_action_radius,final_error,median_q,initial_p_upper,final_p_upper,initial_rho_upper,final_rho_upper,random_seed,oracle_error,to_oracle
correlation_blind,0.9,0.5,0,20341245,True,0.9430032879917507,0.010329323219802605,32.0,0.9765294187433833,0.9198691808840707,0.7407614551894448,0.6283260176020287,21341245,0.0026196307306502295,3.943045521243645
dual_ucb,0.9,0.5,0,20341246,True,0.9766297969212511,0.008074299221315855,4.0,0.9646320947113585,0.915759716894158,0.6993419954966986,0.5964363071586096,20341246,0.0026196307306502295,3.082228012843512
correlation_blind,0.9,0.5,0,20341246,True,0.9464887569762537,0.010291409097296294,32.0,0.9646320947113585,0.9118747207885465,0.6564517604415314,0.6062477057196234,21341246,0.0026196307306502295,3.9285724422471637
dual_ucb,0.9,0.5,0,20341247,True,0.9767301576667975,0.008148067598015184,4.0,0.9801562512971111,0.915035534448682,0.6637015798253265,0.5522169068674068,20341247,0.0026196307306502295,3.110387850730671
correlation_blind,0.9,0.5,0,20341247,True,0.9483540954455278,0.010582379211199618,32.0,0.9897522603044175,0.9158233599875183,0.6922951498051697,0.601414001800417,21341247,0.0026196307306502295,4.039645392529398
dual_ucb,0.9,0.5,0,20341248,True,0.9749741027277814,0.00807430041338825,4.0,0.9835847716806565,0.9141869531888553,0.6993419954966986,0.5842529512380794,20341248,0.0026196307306502295,3.0822284678971124
correlation_blind,0.9,0.5,0,20341248,True,0.946115801902695,0.010582379210984049,32.0,0.986792518751719,0.915575681732195,0.5969804851476164,0.5959269360172572,21341248,0.0026196307306502295,4.039645392447107
dual_ucb,0.9,0.5,0,20341249,True,0.978393281170287,0.008305136275820633,4.0,0.9765294187433833,0.9082165575201528,0.6852076324875245,0.5850084370635158,20341249,0.0026196307306502295,3.170346178432248
correlation_blind,0.9,0.5,0,20341249,True,0.9493111149570606,0.01068698351969197,32.0,0.9687527531915219,0.9131174795921184,0.7609074172401085,0.6182176871309715,21341249,0.0026196307306502295,4.079576329080286
dual_ucb,0.9,0.5,0,20341250,True,0.9758896412524536,0.00811078814127854,4.0,0.9646320947113585,0.9141955391612346,0.6344582199550199,0.5638617694650978,20341250,0.0026196307306502295,3.0961570447241344
correlation_blind,0.9,0.5,0,20341250,True,0.9515498046870913,0.010394300151335776,32.0,0.9835847716806565,0.9091940646816827,0.7271202828372674,0.6215197667157091,21341250,0.0026196307306502295,3.9678493727074895
dual_ucb,0.9,0.5,0,20341251,True,0.9768176112690419,0.008162586864232052,4.0,0.9603725220436967,0.9122536884657675,0.6780795109382056,0.5896389079746134,20341251,0.0026196307306502295,3.1159303365654067
correlation_blind,0.9,0.5,0,20341251,True,0.9493111149570606,0.010463955201295505,32.0,0.9603725220436967,0.9164371410542607,0.6993419954966986,0.6261695618072485,21341251,0.0026196307306502295,3.9944390172496576
dual_ucb,0.9,0.5,0,20341252,True,0.9766390388426192,0.008199708451501215,4.0,0.9559839803502153,0.912249732964171,0.5969804851476164,0.5725611377100699,20341252,0.0026196307306502295,3.1301008785562425
correlation_blind,0.9,0.5,0,20341252,True,0.9468089021230357,0.010463233890962091,32.0,0.9687527531915219,0.9162405716924253,0.6709108235462167,0.6111935836937012,21341252,0.0026196307306502295,3.994163669153846
dual_ucb,0.9,0.5,0,20341253,True,0.97677432574981,0.00823926424440554,4.0,0.9559839803502153,0.9103621003496374,0.7339617219087422,0.5977949854343665,20341253,0.0026196307306502295,3.1452006376335486
correlation_blind,0.9,0.5,0,20341253,True,0.9468089021230357,0.01058174513953427,32.0,0.9924306493116266,0.9140496402512215,0.6993419954966986,0.607544934637644,21341253,0.0026196307306502295,4.03940334632879
dual_ucb,0.9,0.5,0,20341254,True,0.9755840021924003,0.008237342174201231,4.0,0.9801562512971111,0.9135987822173861,0.5816965571840023,0.5586561694516055,20341254,0.0026196307306502295,3.144466919639703
correlation_blind,0.9,0.5,0,20341254,True,0.9468089021230357,0.01046323389073841,32.0,0.9765294187433833,0.9164937393951165,0.6852076324875245,0.5957227480877612,21341254,0.0026196307306502295,3.9941636690684597
dual_ucb,0.9,0.5,0,20341255,True,0.979861856309036,0.008073243703658535,4.0,0.9687527531915219,0.9140259428347646,0.6709108235462167,0.587332162318696,20341255,0.0026196307306502295,3.0818250867192423
correlation_blind,0.9,0.5,0,20341255,True,0.9468089021230357,0.010582379205460337,32.0,0.9765294187433833,0.9143134484711273,0.6993419954966986,0.632478879022478,21341255,0.0026196307306502295,4.039645390338523
dual_ucb,0.9,0.5,0,20341256,True,0.9768804950238865,0.00838157219628207,4.0,0.9765294187433833,0.9099686106438427,0.7202373881324629,0.5572341720307994,20341256,0.0026196307306502295,3.1995243063138314
correlation_blind,0.9,0.5,0,20341256,True,0.9446606087042454,0.010394783257604269,32.0,0.9727229968352509,0.9099607018241809,0.627045322816508,0.574049694328598,21341256,0.0026196307306502295,3.968033790405313
dual_ucb,0.9,0.5,0,20341257,True,0.9790157195426539,0.008276865725723096,4.0,0.9603725220436967,0.9110365777425642,0.5893597338227852,0.5778909878607243,20341257,0.0026196307306502295,3.1595543711111755
correlation_blind,0.9,0.5,0,20341257,True,0.9490247176461378,0.010293580573691587,32.0,0.9687527531915219,0.9117115103959395,0.6993419954966986,0.6189200126060062,21341257,0.0026196307306502295,3.929401366862334
dual_ucb,0.9,0.5,0,20341258,True,0.9773638880746524,0.008239264307478136,4.0,0.9765294187433833,0.9111358556083635,0.6344582199550199,0.5972931609284788,20341258,0.0026196307306502295,3.1452006617104518
correlation_blind,0.9,0.5,0,20341258,True,0.9490247176461378,0.010579141906801134,32.0,0.9897522603044175,0.9151859029784377,0.6993419954966986,0.6157397306787122,21341258,0.0026196307306502295,4.038409605988719
dual_ucb,0.9,0.5,0,20341259,True,0.9776946399577768,0.008126778146709186,4.0,0.9687527531915219,0.913528490942924,0.6418301725565638,0.6003202964416212,20341259,0.0026196307306502295,3.102260960533168
correlation_blind,0.9,0.5,0,20341259,True,0.9483540954455278,0.010686983524554135,32.0,0.9687527531915219,0.9136803202150896,0.604559141068455,0.5457248094623153,21341259,0.0026196307306502295,4.0795763309363355
dual_ucb,0.9,0.5,0,20341260,True,0.9749741027277814,0.008126710747270519,4.0,0.9765294187433833,0.9138490603779785,0.6993419954966986,0.611714884893414,20341260,0.0026196307306502295,3.1022352319303237
correlation_blind,0.9,0.5,0,20341260,True,0.9490247176461378,0.010582379200664713,32.0,0.9603725220436967,0.91595616343553,0.6993419954966986,0.5996598301017337,21341260,0.0026196307306502295,4.039645388507874
dual_ucb,0.9,0.5,0,20341261,True,0.9774950717846276,0.008353529587618947,4.0,0.9687527531915219,0.9112092584137941,0.5969804851476164,0.5236375147393928,20341261,0.0026196307306502295,3.188819511804048
correlation_blind,0.9,0.5,0,20341261,True,0.9505251384449607,0.01029086279566559,32.0,0.9646320947113585,0.9103000797699803,0.6922951498051697,0.5812320767041417,21341261,0.0026196307306502295,3.9283639007820206
dual_ucb,0.9,0.5,0,20341262,True,0.9767158173500023,0.008074122665050941,4.0,0.9801562512971111,0.9155571141401637,0.7133132558868878,0.5954550725734795,20341262,0.0026196307306502295,3.0821606154569845
correlation_blind,0.9,0.5,0,20341262,True,0.9490247176461378,0.010290866249060554,32.0,0.9687527531915219,0.9110863360629895,0.7271202828372674,0.5826070788521156,21341262,0.0026196307306502295,3.9283652190575027
dual_ucb,0.9,0.5,2,20351231,True,0.96682581565779,0.0009249634933363444,1.0,0.9983186396695305,0.9071556764394939,0.7407614551894448,0.674075951098126,20351231,0.0009077013770903222,1.0190173956784738
correlation_blind,0.9,0.5,2,20351231,True,0.9664811352174852,0.0009197959112562334,1.0,0.9801562512971111,0.9087145555844105,0.6780795109382056,0.6762520552515576,21351231,0.0009077013770903222,1.0133243536598795
dual_ucb,0.9,0.5,2,20351232,True,0.9660469655869762,0.0008901910794388572,1.0,0.9765294187433833,0.9145979239824567,0.649161317137962,0.6570557750842021,20351232,0.0009077013770903222,0.9807091868609972
correlation_blind,0.9,0.5,2,20351232,True,0.9661008817299153,0.0008302785748138179,1.0,0.9897522603044175,0.9107697469236606,0.6195913143489458,0.6106655533910355,21351232,0.0009077013770903222,0.9147045446546677
dual_ucb,0.9,0.5,2,20351233,True,0.9660469655869762,0.0008178862920988634,1.0,0.9765294187433833,0.9156668990119357,0.7063480729282505,0.6805372456336092,20351233,0.0009077013770903222,0.9010521662098111
correlation_blind,0.9,0.5,2,20351233,True,0.9651016450345606,0.0009197952292077986,1.0,0.9727229968352509,0.9092476281565978,0.6993419954966986,0.6514851097827414,21351233,0.0009077013770903222,1.013323602258095
dual_ucb,0.9,0.5,2,20351234,True,0.9667803383093299,0.0008178936478910984,1.0,0.9727229968352509,0.9145926079565845,0.6780795109382056,0.6362187070250682,20351234,0.0009077013770903222,0.9010602699677437
correlation_blind,0.9,0.5,2,20351234,True,0.9664811352174852,0.0008238002307263446,1.0,0.9801562512971111,0.9134577238387247,0.6709108235462167,0.625940498216218,21351234,0.0009077013770903222,0.9075674572259365
dual_ucb,0.9,0.5,2,20351235,True,0.9656581287768375,0.0009247257789997097,1.0,0.9514751328510374,0.9077060737303269,0.6120959968694211,0.6302062282951904,20351235,0.0009077013770903222,1.0187555096192098
correlation_blind,0.9,0.5,2,20351235,True,0.9664811352174852,0.0008238354865797836,1.0,0.9801562512971111,0.9125656175054087,0.6993419954966986,0.6415479043773025,21351235,0.0009077013770903222,0.9076062980323171
dual_ucb,0.9,0.5,2,20351236,True,0.9667803383093299,0.0008095924393911485,1.0,0.9727229968352509,0.9175230991777692,0.604559141068455,0.5749185903038463,20351236,0.0009077013770903222,0.8919149621501442
correlation_blind,0.9,0.5,2,20351236,True,0.9654172183161467,0.0008305607124918428,1.0,0.937298388079983,0.9114815858323448,0.6922951498051697,0.664768637519324,21351236,0.0009077013770903222,0.9150153711942607
dual_ucb,0.9,0.5,2,20351237,True,0.9655169903268297,0.000902528471309544,1.0,0.9421260130514741,0.9115495649077443,0.7133132558868878,0.7081930748804308,20351237,0.0009077013770903222,0.9943010929460522
correlation_blind,0.9,0.5,2,20351237,True,0.9664811352174852,0.0008238355906020262,1.0,0.9801562512971111,0.9124176443124259,0.6344582199550199,0.625940498216218,21351237,0.0009077013770903222,0.9076064126319479
dual_ucb,0.9,0.5,2,20351238,True,0.9657572816362673,0.0009107193417956573,1.0,0.9559839803502153,0.9108197224027441,0.6709108235462167,0.6788705872748937,20351238,0.0009077013770903222,1.0033248431494168
correlation_blind,0.9,0.5,2,20351238,True,0.9656147478599465,0.0009266957084595488,1.0,0.9727229968352509,0.9072762305404016,0.7407614551894448,0.7275496220077671,21351238,0.0009077013770903222,1.0209257492041202
dual_ucb,0.9,0.5,2,20351239,True,0.9656754648843962,0.0009011433203897734,1.0,0.9603725220436967,0.9126889847199819,0.7609074172401085,0.7393332620876669,20351239,0.0009077013770903222,0.9927750944682149
correlation_blind,0.9,0.5,2,20351239,True,0.9654786745067911,0.0009104083396328205,1.0,0.9765294187433833,0.9114018756452531,0.6564517604415314,0.6253861552955358,21351239,0.0009077013770903222,1.002982217071407
dual_ucb,0.9,0.5,2,20351240,True,0.9667803383093299,0.0009200257562670515,1.0,0.9727229968352509,0.9092257936107229,0.7133132558868878,0.680215209325586,20351240,0.0009077013770903222,1.0135775702095282
correlation_blind,0.9,0.5,2,20351240,True,0.9657572816362673,0.0008309124064201357,1.0,0.9559839803502153,0.9134777357734023,0.6344582199550199,0.5846822192693046,21351240,0.0009077013770903222,0.9154028267354435
dual_ucb,0.9,0.5,2,20351241,True,0.9689029207654262,0.0009011473026481059,1.0,0.9967693945447871,0.9124941917492184,0.7063480729282505,0.6874508380152655,20351241,0.0009077013770903222,0.9927794816581356
correlation_blind,0.9,0.5,2,20351241,True,0.9652680865139533,0.0009413452575810974,1.0,0.9687527531915219,0.9028057893037036,0.6709108235462167,0.6616837770766293,21351241,0.0009077013770903222,1.0370649217241712
dual_ucb,0.9,0.5,2,20351242,True,0.9651016450345606,0.0009355942644990033,1.0,0.9646320947113585,0.9058142967218394,0.7271202828372674,0.7144857116855596,20351242,0.0009077013770903222,1.0307291451932055
correlation_blind,0.9,0.5,2,20351242,True,0.9653345815486741,0.0009107859868079673,1.0,0.986792518751719,0.9105707031550656,0.5662414272644729,0.5589046494230732,21351242,0.0009077013770903222,1.0033982648869972
dual_ucb,0.9,0.5,2,20351243,True,0.9651518518158722,0.0009247018094804498,1.0,0.9924306493116266,0.907757580764734,0.6780795109382056,0.6640423593924352,20351243,0.0009077013770903222,1.0187291027855694
correlation_blind,0.9,0.5,2,20351243,True,0.9650954200835543,0.0009200276663816792,1.0,0.9765294187433833,0.9083714256432143,0.6780795109382056,0.6780276298371921,21351243,0.0009077013770903222,1.013579674552075
dual_ucb,0.9,0.5,2,20351244,True,0.9664811352174852,0.0009011687854882748,1.0,0.9801562512971111,0.9129387931129902,0.5969804851476164,0.5997035413097649,20351244,0.0009077013770903222,0.992803148957438
correlation_blind,0.9,0.5,2,20351244,True,0.9656754648843962,0.0008309450986900729,1.0,0.9514751328510374,0.91272623792756,0.6922951498051697,0.6619043416362056,21351244,0.0009077013770903222,0.9154388432831345
dual_ucb,0.9,0.5,2,20351245,True,0.9653345815486741,0.0009069654319761513,1.0,0.9646320947113585,0.9110876425684156,0.6852076324875245,0.6442841195363671,20351245,0.0009077013770903222,0.9991892211108789
correlation_blind,0.9,0.5,2,20351245,True,0.9656754648843962,0.0008238353805835572,1.0,0.9687527531915219,0.913822425016336,0.7271202828372674,0.6334938819068063,21351245,0.0009077013770903222,0.9076061812579801
dual_ucb,0.9,0.5,2,20351246,True,0.9654600084095883,0.0009165788188122523,1.0,0.9765294187433833,0.9092405835503967,0.6709108235462167,0.6941868705204353,20351246,0.0009077013770903222,1.0097801346852497
correlation_blind,0.9,0.5,2,20351246,True,0.9651690687677793,0.0009200474592603205,1.0,0.9603725220436967,0.9084997944774678,0.6564517604415314,0.6567077278421809,21351246,0.0009077013770903222,1.0136014800479582
dual_ucb,0.9,0.5,2,20351247,True,0.9667031604000882,0.0009066209420070847,1.0,0.9687527531915219,0.9111160478724256,0.6195913143489458,0.6099962636255742,20351247,0.0009077013770903222,0.9988097020556465
correlation_blind,0.9,0.5,2,20351247,True,0.9653345815486741,0.0008305932887083284,1.0,0.9646320947113585,0.9106435067385987,0.5893597338227852,0.55604352862141,21351247,0.0009077013770903222,0.9150512598877317
dual_ucb,0.9,0.5,2,20351248,True,0.9667803383093299,0.0009249980809199367,1.0,0.9727229968352509,0.9077959178811346,0.649161317137962,0.6326223844387102,20351248,0.0009077013770903222,1.0190555002627184
correlation_blind,0.9,0.5,2,20351248,True,0.9664516414848521,0.0008127692872501098,1.0,0.9727229968352509,0.9172807506589973,0.7609074172401085,0.6814597963498139,21351248,0.0009077013770903222,0.8954148443130917
dual_ucb,0.9,0.5,2,20351249,True,0.9650954200835543,0.0009200001938843053,1.0,0.986792518751719,0.909603027321066,0.5506117101437276,0.5800302871904774,20351249,0.0009077013770903222,1.0135494085438181
correlation_blind,0.9,0.5,2,20351249,True,0.9653345815486741,0.0009110059228069714,1.0,0.9765294187433833,0.9108197224027441,0.6637015798253265,0.6780276298371921,21351249,0.0009077013770903222,1.0036405648377906
dual_ucb,0.9,0.5,2,20351250,True,0.9664811352174852,0.0009104097184334994,1.0,0.9801562512971111,0.9106450759448201,0.604559141068455,0.5963622543021456,20351250,0.0009077013770903222,1.0029837360739264
correlation_blind,0.9,0.5,2,20351250,True,0.9656754648843962,0.000823486098611456,1.0,0.9924306493116266,0.9128781555638983,0.7133132558868878,0.6385783306312571,21351250,0.0009077013770903222,0.9072213829301196
dual_ucb,0.9,0.5,2,20351251,True,0.9656754648843962,0.0008964159140746491,1.0,0.9603725220436967,0.9133340458451762,0.7063480729282505,0.6955119370074525,20351251,0.0009077013770903222,0.9875669870063994
correlation_blind,0.9,0.5,2,20351251,True,0.9653345815486741,0.0009110042162613621,1.0,0.9687527531915219,0.9108857835797142,0.7407614551894448,0.7068133669861041,21351251,0.0009077013770903222,1.0036386847639553
dual_ucb,0.9,0.5,2,20351252,True,0.9664811352174852,0.0008901582675131887,1.0,0.9801562512971111,0.914610944332831,0.6852076324875245,0.6750768090327173,20351252,0.0009077013770903222,0.9806730384905125
correlation_blind,0.9,0.5,2,20351252,True,0.9654172183161467,0.0009106908936116693,1.0,0.9765294187433833,0.9105279286933208,0.7339617219087422,0.7015267785545114,21351252,0.0009077013770903222,1.0032935022429184
dual_ucb,0.9,0.5,2,20351253,True,0.9664811352174852,0.0009197957930792715,1.0,0.9801562512971111,0.9093067705504847,0.7271202828372674,0.7151022929063473,20351253,0.0009077013770903222,1.0133242234662223
correlation_blind,0.9,0.5,2,20351253,True,0.9653345815486741,0.0009110037961066971,1.0,0.986792518751719,0.910311416934972,0.6418301725565638,0.6064500156648878,21351253,0.0009077013770903222,1.0036382218863222
dual_ucb,0.9,0.5,2,20351254,True,0.9654172183161467,0.0009104056604659367,1.0,0.9765294187433833,0.9110502776051876,0.6637015798253265,0.6371437135743203,20351254,0.0009077013770903222,1.0029792654763654
correlation_blind,0.9,0.5,2,20351254,True,0.9656754648843962,0.0008287929602694593,1.0,0.9765294187433833,0.9132450273278101,0.6637015798253265,0.6497267010947017,21351254,0.0009077013770903222,0.9130678670183278
dual_ucb,0.9,0.5,2,20351255,True,0.9664811352174852,0.0009011724829330789,1.0,0.9801562512971111,0.9123464411174875,0.6195913143489458,0.6064732245589826,20351255,0.0009077013770903222,0.9928072223728778
correlation_blind,0.9,0.5,2,20351255,True,0.9653556201535476,0.0009109805600975042,1.0,0.9765294187433833,0.9119673909657906,0.649161317137962,0.6315314276663526,21351255,0.0009077013770903222,1.0036126231489189
dual_ucb,0.9,0.5,2,20351256,True,0.9667803383093299,0.0008946912059799537,1.0,0.9727229968352509,0.914252996803917,0.7133132558868878,0.696520641580592,20351256,0.0009077013770903222,0.9856669038532548
correlation_blind,0.9,0.5,2,20351256,True,0.9656754648843962,0.00083091241538221,1.0,0.9924306493116266,0.9135310879159857,0.6120959968694211,0.595030747364619,21351256,0.0009077013770903222,0.9154028366088166
dual_ucb,0.9,0.5,2,20351257,True,0.9667031604000882,0.0008905204780252098,1.0,0.9687527531915219,0.914082267542317,0.6852076324875245,0.6594993620966589,20351257,0.0009077013770903222,0.981072079982751
correlation_blind,0.9,0.5,2,20351257,True,0.9653345815486741,0.0008305920698775792,1.0,0.986792518751719,0.9117661657826992,0.6637015798253265,0.618621086050422,21351257,0.0009077013770903222,0.9150499171215093
dual_ucb,0.9,0.5,2,20351258,True,0.9667803383093299,0.0009069416167352777,1.0,0.9727229968352509,0.9116310477195533,0.627045322816508,0.6194815902036961,20351258,0.0009077013770903222,0.9991629842432542
correlation_blind,0.9,0.5,2,20351258,True,0.9655354812683964,0.0008301685110338874,1.0,0.9835847716806565,0.9198390972055783,0.6780795109382056,0.6547751826028874,21351258,0.0009077013770903222,0.9145832891595141
dual_ucb,0.9,0.5,2,20351259,True,0.9664811352174852,0.0009163419758156908,1.0,0.9801562512971111,0.9088485690595942,0.6993419954966986,0.6839814557140449,20351259,0.0009077013770903222,1.0095192085673226
correlation_blind,0.9,0.5,2,20351259,True,0.9656754648843962,0.0008241761854576253,1.0,0.9835847716806565,0.9126003213742999,0.6418301725565638,0.6538865905936684,21351259,0.0009077013770903222,0.9079816405033551
dual_ucb,0.9,0.5,2,20351260,True,0.9656754648843962,0.0008967483127996277,1.0,0.9765294187433833,0.9132362542937089,0.7063480729282505,0.6671521799387548,20351260,0.0009077013770903222,0.987933185332598
correlation_blind,0.9,0.5,2,20351260,True,0.9654600084095883,0.000910746092848122,1.0,0.9646320947113585,0.9104582922255819,0.6922951498051697,0.6769337802574877,21351260,0.0009077013770903222,1.0033543143534274
dual_ucb,0.9,0.5,2,20351261,True,0.9657572816362673,0.0009197696086450397,1.0,0.9559839803502153,0.9095903878840665,0.6418301725565638,0.6405615521720236,20351261,0.0009077013770903222,1.013295376496401
correlation_blind,0.9,0.5,2,20351261,True,0.9653345815486741,0.0009107192405146249,1.0,0.9727229968352509,0.9109325126246781,0.604559141068455,0.5946194153789663,21351261,0.0009077013770903222,1.0033247315697333
dual_ucb,0.9,0.5,2,20351262,True,0.9654600084095883,0.0009197947276931022,1.0,0.9603725220436967,0.9088580241484814,0.6709108235462167,0.6472315312500836,20351262,0.0009077013770903222,1.0133230497474244
correlation_blind,0.9,0.5,2,20351262,True,0.9650527381506697,0.0009197707029482522,1.0,0.9603725220436967,0.9094660614512375,0.6637015798253265,0.6567077278421809,21351262,0.0009077013770903222,1.0132965820726403
dual_ucb,0.9,0.9,0,20361231,True,0.9789043618902141,0.010780231213081436,1.0,0.9835847716806565,0.9140589217028579,0.9801562512971111,0.9822813340584793,20361231,0.0033543282103693324,3.21382719191169
correlation_blind,0.9,0.9,0,20361231,True,0.9475293074170298,0.016765589391136808,32.0,0.9646320947113585,0.9165267491747389,0.9646320947113585,0.93126074763646,21361231,0.0033543282103693324,4.998195865064383
dual_ucb,0.9,0.9,0,20361232,True,0.9797739241957442,0.010999957343392281,1.0,0.9801562512971111,0.9098357457778405,0.9765294187433833,0.9648752167595602,20361232,0.0033543282103693324,3.2793324485623656
correlation_blind,0.9,0.9,0,20361232,True,0.9487766140384044,0.01696886401109211,32.0,0.9687527531915219,0.9159738218843181,0.9727229968352509,0.9449185180435873,21361232,0.0033543282103693324,5.0587965598106255
dual_ucb,0.9,0.9,0,20361233,True,0.9778818327041722,0.010780233525404845,1.0,0.9765294187433833,0.9145606678145641,0.9559839803502153,0.9459662149279946,20361233,0.0033543282103693324,3.213827881266835
correlation_blind,0.9,0.9,0,20361233,True,0.9465788879757538,0.016968866740436912,32.0,0.9646320947113585,0.9156892971236568,0.9801562512971111,0.9605194930815075,21361233,0.0033543282103693324,5.058797373489142
dual_ucb,0.9,0.9,0,20361234,True,0.978409829924695,0.010863693788330867,1.0,0.9727229968352509,0.9130078720056463,0.9897522603044175,0.9911324244023549,20361234,0.0033543282103693324,3.238709245788058
correlation_blind,0.9,0.9,0,20361234,True,0.9487766140384044,0.01676559252459118,32.0,0.9835847716806565,0.9173558713270498,0.9559839803502153,0.9478828739446474,21361234,0.0033543282103693324,4.998196799216968
dual_ucb,0.9,0.9,0,20361235,True,0.9807138217025784,0.010999957337334956,1.0,0.9559839803502153,0.9098305432422147,0.9559839803502153,0.9612804721147445,20361235,0.0033543282103693324,3.279332446756542
correlation_blind,0.9,0.9,0,20361235,True,0.9472591440703961,0.016419952239064645,32.0,0.9835847716806565,0.9180031880387305,0.9646320947113585,0.9481351606275865,21361235,0.0033543282103693324,4.895153726551018
dual_ucb,0.9,0.9,0,20361236,True,0.9791056657933217,0.01086369378827874,1.0,0.9646320947113585,0.9129997697143646,0.9687527531915219,0.968886921770383,20361236,0.0033543282103693324,3.238709245772518
correlation_blind,0.9,0.9,0,20361236,True,0.9499630270966761,0.01663940613368437,32.0,0.9727229968352509,0.9098831825041629,0.9559839803502153,0.9549408094020635,21361236,0.0033543282103693324,4.960577823674646
dual_ucb,0.9,0.9,0,20361237,True,0.9791056657933217,0.010863693788371492,1.0,0.9835847716806565,0.9135477406684549,0.9801562512971111,0.9758239310629553,20361237,0.0033543282103693324,3.238709245800169
correlation_blind,0.9,0.9,0,20361237,True,0.949716951094753,0.016767681049191088,32.0,0.9687527531915219,0.9166823912188891,0.9727229968352509,0.9561851466622018,21361237,0.0033543282103693324,4.998819434948753
dual_ucb,0.9,0.9,0,20361238,True,0.9795987427533905,0.010684562062319047,1.0,0.9801562512971111,0.916720258508485,0.9897522603044175,0.9908577696088006,20361238,0.0033543282103693324,3.185306085817586
correlation_blind,0.9,0.9,0,20361238,True,0.949716951094753,0.016639406134104064,32.0,0.986792518751719,0.909898865264197,0.9559839803502153,0.9328194018385856,21361238,0.0033543282103693324,4.960577823799765
dual_ucb,0.9,0.9,0,20361239,True,0.9805457157133339,0.01073917544909296,1.0,0.9514751328510374,0.906840062255805,0.9687527531915219,0.9681672796455967,20361239,0.0033543282103693324,3.2015875536253833
correlation_blind,0.9,0.9,0,20361239,True,0.9447786796059765,0.016970716986221063,32.0,0.9687527531915219,0.9145437219239718,0.9897522603044175,0.9651401015630308,21361239,0.0033543282103693324,5.059348972995246
dual_ucb,0.9,0.9,0,20361240,True,0.9799290385009177,0.01099959192685942,1.0,0.9801562512971111,0.9087757728197932,0.9514751328510374,0.9545937279088921,20361240,0.0033543282103693324,3.279223509749601
correlation_blind,0.9,0.9,0,20361240,True,0.949716951094753,0.016970713976504702,32.0,0.9603725220436967,0.91467226983759,0.9897522603044175,0.9642471881485846,21361240,0.0033543282103693324,5.059348075731719
dual_ucb,0.9,0.9,0,20361241,True,0.9791056657933217,0.01073917472950785,1.0,0.9897522603044175,0.9070908423801265,0.9646320947113585,0.9632233988567058,20361241,0.0033543282103693324,3.201587339101024
correlation_blind,0.9,0.9,0,20361241,True,0.9487766140384044,0.017142773597715252,32.0,0.9727229968352509,0.9123307827782376,0.9947865634437878,0.9580077290148139,21361241,0.0033543282103693324,5.1106428836395015
dual_ucb,0.9,0.9,0,20361242,True,0.9780945637015954,0.010682069272187457,1.0,0.9646320947113585,0.9165523851053898,0.986792518751719,0.9788782998862808,20361242,0.0033543282103693324,3.1845629295206312
correlation_blind,0.9,0.9,0,20361242,True,0.9494355284355706,0.017142757795277234,32.0,0.9801562512971111,0.9120311701292725,0.9514751328510374,0.9397528759207705,21361242,0.0033543282103693324,5.110638172580527
dual_ucb,0.9,0.9,0,20361243,True,0.9799290385009177,0.010999592348628975,1.0,0.986792518751719,0.9084981085453647,0.9897522603044175,0.9853455737253141,20361243,0.0033543282103693324,3.279223635488506
correlation_blind,0.9,0.9,0,20361243,True,0.9499630270966761,0.017142773632644152,32.0,0.9603725220436967,0.9134393092024469,0.9727229968352509,0.9636059623515256,21361243,0.0033543282103693324,5.110642894052585
dual_ucb,0.9,0.9,0,20361244,True,0.9814556400404127,0.01073917506023171,1.0,0.9765294187433833,0.9073347577058808,0.986792518751719,0.9820053232216559,20361244,0.0033543282103693324,3.2015874376971776
correlation_blind,0.9,0.9,0,20361244,True,0.9451512556941546,0.016767677955275513,32.0,0.9559839803502153,0.9171972777051716,0.9514751328510374,0.9382815827995723,21361244,0.0033543282103693324,4.998818512583564
dual_ucb,0.9,0.9,0,20361245,True,0.9791056657933217,0.010999592348202587,1.0,0.9801562512971111,0.9095619283772656,0.9897522603044175,0.9883027409534706,20361245,0.0033543282103693324,3.27922363536139
correlation_blind,0.9,0.9,0,20361245,True,0.9465788879757538,0.01696886676883251,32.0,0.9835847716806565,0.9144149350854187,0.9765294187433833,0.963324149155419,21361245,0.0033543282103693324,5.058797381954503
dual_ucb,0.9,0.9,0,20361246,True,0.978409829924695,0.010782307374902704,1.0,0.9514751328510374,0.9143884796483106,0.9801562512971111,0.9718764941873834,20361246,0.0033543282103693324,3.2144461420236228
correlation_blind,0.9,0.9,0,20361246,True,0.949716951094753,0.016462246836554242,32.0,0.9646320947113585,0.9117525781885771,0.9687527531915219,0.9473474728276996,21361246,0.0033543282103693324,4.907762688714843
dual_ucb,0.9,0.9,0,20361247,True,0.9801660526777289,0.010999591932570451,1.0,0.9323760017851082,0.908046588336751,0.9687527531915219,0.9674143338411254,20361247,0.0033543282103693324,3.2792235114521864
correlation_blind,0.9,0.9,0,20361247,True,0.9494355284355706,0.01676558668098249,32.0,0.9765294187433833,0.916985097570169,0.9765294187433833,0.9425657572665902,21361247,0.0033543282103693324,4.998195057106978
dual_ucb,0.9,0.9,0,20361248,True,0.9805457157133339,0.010936633258565502,1.0,0.986792518751719,0.9101056482508854,0.9835847716806565,0.9824162722194794,20361248,0.0033543282103693324,3.2604541275229924
