scenario_id,task,ray,budget,budget_index,message_budget,environment_budget,delay,rho,q,normalized_step,step_size,updates,spectral_radius,bias_risk,noise_risk,risk
cliffwalking-message-B1-D0-R0.1,cliffwalking,message,384,1,384,1000000,0,0.1,1,0.04,0.043894629218423964,128,0.9956044353095195,3785.7992448495515,36758.79789722768,40544.59714207723
cliffwalking-message-B1-D0-R0.1,cliffwalking,message,384,1,384,1000000,0,0.1,1,0.08,0.08778925843684793,128,0.991208870619039,1219.5989981650837,95107.42363199157,96327.02263015664
cliffwalking-message-B1-D0-R0.1,cliffwalking,message,384,1,384,1000000,0,0.1,1,0.12,0.1316838876552719,128,0.9868133059285584,390.9220324859275,148627.43888940653,149018.36092189245
cliffwalking-message-B1-D0-R0.1,cliffwalking,message,384,1,384,1000000,0,0.1,4,0.04,0.043894629218423964,64,0.9956044353095195,6653.4098651033955,6701.676803824105,13355.0866689275
cliffwalking-message-B1-D0-R0.1,cliffwalking,message,384,1,384,1000000,0,0.1,4,0.08,0.08778925843684793,64,0.991208870619039,3776.3654631920303,20873.2661409563,24649.63160414833
cliffwalking-message-B1-D0-R0.1,cliffwalking,message,384,1,384,1000000,0,0.1,4,0.12,0.1316838876552719,64,0.9868133059285584,2138.0140837218123,37215.59688870306,39353.610972424874
cliffwalking-message-B1-D0-R0.1,cliffwalking,message,384,1,384,1000000,0,0.1,16,0.04,0.043894629218423964,21,0.9956044353095195,9718.014163615742,770.0068534406147,10488.021017056357
cliffwalking-message-B1-D0-R0.1,cliffwalking,message,384,1,384,1000000,0,0.1,16,0.08,0.08778925843684793,21,0.991208870619039,8069.90711339145,2826.324036965555,10896.231150357005
cliffwalking-message-B1-D0-R0.1,cliffwalking,message,384,1,384,1000000,0,0.1,16,0.12,0.1316838876552719,21,0.9868133059285584,6695.774816405846,5843.119586693754,12538.894403099599
cliffwalking-message-B2-D0-R0.1,cliffwalking,message,768,2,768,1000000,0,0.1,1,0.04,0.043894629218423964,256,0.9956044353095195,1225.699997496062,51230.33717063322,52456.03716812928
cliffwalking-message-B2-D0-R0.1,cliffwalking,message,768,2,768,1000000,0,0.1,1,0.08,0.08778925843684793,256,0.991208870619039,127.20469546210568,108395.30700934514,108522.51170480724
cliffwalking-message-B2-D0-R0.1,cliffwalking,message,768,2,768,1000000,0,0.1,1,0.12,0.1316838876552719,256,0.9868133059285584,13.069209532680386,156087.87481222654,156100.9440217592
cliffwalking-message-B2-D0-R0.1,cliffwalking,message,768,2,768,1000000,0,0.1,4,0.04,0.043894629218423964,128,0.9956044353095195,3785.7992448495515,11946.609316598997,15732.408561448548
cliffwalking-message-B2-D0-R0.1,cliffwalking,message,768,2,768,1000000,0,0.1,4,0.08,0.08778925843684793,128,0.991208870619039,1219.5989981650837,30909.91268039726,32129.511678562347
cliffwalking-message-B2-D0-R0.1,cliffwalking,message,768,2,768,1000000,0,0.1,4,0.12,0.1316838876552719,128,0.9868133059285584,390.9220324859275,48303.91763905712,48694.83967154305
cliffwalking-message-B2-D0-R0.1,cliffwalking,message,768,2,768,1000000,0,0.1,16,0.04,0.043894629218423964,42,0.9956044353095195,8076.516414680716,2010.7252421489227,10087.241656829638
cliffwalking-message-B2-D0-R0.1,cliffwalking,message,768,2,768,1000000,0,0.1,16,0.08,0.08778925843684793,42,0.991208870619039,5569.370325635464,6785.178058750855,12354.548384386319
cliffwalking-message-B2-D0-R0.1,cliffwalking,message,768,2,768,1000000,0,0.1,16,0.12,0.1316838876552719,42,0.9868133059285584,3834.164165282177,12967.227381402197,16801.391546684375
cliffwalking-message-B0-D0-R0.9,cliffwalking,message,192,0,192,1000000,0,0.9,1,0.04,0.043894629218423964,64,0.9956044353095195,6653.4098651033955,20620.544011766477,27273.953876869873
cliffwalking-message-B0-D0-R0.9,cliffwalking,message,192,0,192,1000000,0,0.9,1,0.08,0.08778925843684793,64,0.991208870619039,3776.3654631920303,64225.434279865534,68001.79974305756
cliffwalking-message-B0-D0-R0.9,cliffwalking,message,192,0,192,1000000,0,0.9,1,0.12,0.1316838876552719,64,0.9868133059285584,2138.0140837218123,114509.52888831712,116647.54297203892
cliffwalking-message-B0-D0-R0.9,cliffwalking,message,192,0,192,1000000,0,0.9,4,0.04,0.043894629218423964,32,0.9956044353095195,8820.386716977058,8379.58179132124,17199.968508298298
cliffwalking-message-B0-D0-R0.9,cliffwalking,message,192,0,192,1000000,0,0.9,4,0.08,0.08778925843684793,32,0.991208870619039,6645.114923583528,29406.262724159733,36051.37764774326
cliffwalking-message-B0-D0-R0.9,cliffwalking,message,192,0,192,1000000,0,0.9,4,0.12,0.1316838876552719,32,0.9868133059285584,5000.008797925721,58257.566246377166,63257.57504430289
cliffwalking-message-B0-D0-R0.9,cliffwalking,message,192,0,192,1000000,0,0.9,16,0.04,0.043894629218423964,10,0.9956044353095195,10706.990783347737,1313.5764012461468,12020.567184593885
cliffwalking-message-B0-D0-R0.9,cliffwalking,message,192,0,192,1000000,0,0.9,16,0.08,0.08778925843684793,10,0.991208870619039,9800.191805207583,5051.841609217732,14852.033414425316
cliffwalking-message-B0-D0-R0.9,cliffwalking,message,192,0,192,1000000,0,0.9,16,0.12,0.1316838876552719,10,0.9868133059285584,8966.664300793647,10930.62482510685,19897.289125900497
cliffwalking-message-B1-D0-R0.9,cliffwalking,message,384,1,384,1000000,0,0.9,1,0.04,0.043894629218423964,128,0.9956044353095195,3785.7992448495515,36758.79789722768,40544.59714207723
cliffwalking-message-B1-D0-R0.9,cliffwalking,message,384,1,384,1000000,0,0.9,1,0.08,0.08778925843684793,128,0.991208870619039,1219.5989981650837,95107.42363199157,96327.02263015664
cliffwalking-message-B1-D0-R0.9,cliffwalking,message,384,1,384,1000000,0,0.9,1,0.12,0.1316838876552719,128,0.9868133059285584,390.9220324859275,148627.43888940653,149018.36092189245
cliffwalking-message-B1-D0-R0.9,cliffwalking,message,384,1,384,1000000,0,0.9,4,0.04,0.043894629218423964,64,0.9956044353095195,6653.4098651033955,19074.00321088399,25727.413075987388
cliffwalking-message-B1-D0-R0.9,cliffwalking,message,384,1,384,1000000,0,0.9,4,0.08,0.08778925843684793,64,0.991208870619039,3776.3654631920303,59408.52670887562,63184.89217206765
cliffwalking-message-B1-D0-R0.9,cliffwalking,message,384,1,384,1000000,0,0.9,4,0.12,0.1316838876552719,64,0.9868133059285584,2138.0140837218123,105921.31422169333,108059.32830541514
cliffwalking-message-B1-D0-R0.9,cliffwalking,message,384,1,384,1000000,0,0.9,16,0.04,0.043894629218423964,21,0.9956044353095195,9718.014163615742,4466.039749955565,14184.053913571308
cliffwalking-message-B1-D0-R0.9,cliffwalking,message,384,1,384,1000000,0,0.9,16,0.08,0.08778925843684793,21,0.991208870619039,8069.90711339145,16392.67941440022,24462.58652779167
cliffwalking-message-B1-D0-R0.9,cliffwalking,message,384,1,384,1000000,0,0.9,16,0.12,0.1316838876552719,21,0.9868133059285584,6695.774816405846,33890.09360282377,40585.86841922961
cliffwalking-message-B2-D0-R0.9,cliffwalking,message,768,2,768,1000000,0,0.9,1,0.04,0.043894629218423964,256,0.9956044353095195,1225.699997496062,51230.33717063322,52456.03716812928
cliffwalking-message-B2-D0-R0.9,cliffwalking,message,768,2,768,1000000,0,0.9,1,0.08,0.08778925843684793,256,0.991208870619039,127.20469546210568,108395.30700934514,108522.51170480724
cliffwalking-message-B2-D0-R0.9,cliffwalking,message,768,2,768,1000000,0,0.9,1,0.12,0.1316838876552719,256,0.9868133059285584,13.069209532680386,156087.87481222654,156100.9440217592
cliffwalking-message-B2-D0-R0.9,cliffwalking,message,768,2,768,1000000,0,0.9,4,0.04,0.043894629218423964,128,0.9956044353095195,3785.7992448495515,34001.88805493561,37787.68729978516
cliffwalking-message-B2-D0-R0.9,cliffwalking,message,768,2,768,1000000,0,0.9,4,0.08,0.08778925843684793,128,0.991208870619039,1219.5989981650837,87974.3668595922,89193.96585775728
cliffwalking-message-B2-D0-R0.9,cliffwalking,message,768,2,768,1000000,0,0.9,4,0.12,0.1316838876552719,128,0.9868133059285584,390.9220324859275,137480.38097270104,137871.30300518696
cliffwalking-message-B2-D0-R0.9,cliffwalking,message,768,2,768,1000000,0,0.9,16,0.04,0.043894629218423964,42,0.9956044353095195,8076.516414680716,11662.206404463752,19738.722819144466
cliffwalking-message-B2-D0-R0.9,cliffwalking,message,768,2,768,1000000,0,0.9,16,0.08,0.08778925843684793,42,0.991208870619039,5569.370325635464,39354.03274075496,44923.40306639043
cliffwalking-message-B2-D0-R0.9,cliffwalking,message,768,2,768,1000000,0,0.9,16,0.12,0.1316838876552719,42,0.9868133059285584,3834.164165282177,75209.91881213275,79044.08297741492
cliffwalking-message-B0-D0-R1,cliffwalking,message,192,0,192,1000000,0,1.0,1,0.04,0.043894629218423964,64,0.9956044353095195,6653.4098651033955,20620.544011766477,27273.953876869873
cliffwalking-message-B0-D0-R1,cliffwalking,message,192,0,192,1000000,0,1.0,1,0.08,0.08778925843684793,64,0.991208870619039,3776.3654631920303,64225.434279865534,68001.79974305756
cliffwalking-message-B0-D0-R1,cliffwalking,message,192,0,192,1000000,0,1.0,1,0.12,0.1316838876552719,64,0.9868133059285584,2138.0140837218123,114509.52888831712,116647.54297203892
cliffwalking-message-B0-D0-R1,cliffwalking,message,192,0,192,1000000,0,1.0,4,0.04,0.043894629218423964,32,0.9956044353095195,8820.386716977058,9059.007341968907,17879.394058945967
cliffwalking-message-B0-D0-R1,cliffwalking,message,192,0,192,1000000,0,1.0,4,0.08,0.08778925843684793,32,0.991208870619039,6645.114923583528,31790.5542963889,38435.66921997243
cliffwalking-message-B0-D0-R1,cliffwalking,message,192,0,192,1000000,0,1.0,4,0.12,0.1316838876552719,32,0.9868133059285584,5000.008797925721,62981.15269878612,67981.16149671184
cliffwalking-message-B0-D0-R1,cliffwalking,message,192,0,192,1000000,0,1.0,16,0.04,0.043894629218423964,10,0.9956044353095195,10706.990783347737,1449.463615168162,12156.4543985159
cliffwalking-message-B0-D0-R1,cliffwalking,message,192,0,192,1000000,0,1.0,16,0.08,0.08778925843684793,10,0.991208870619039,9800.191805207583,5574.445913619566,15374.63771882715
cliffwalking-message-B0-D0-R1,cliffwalking,message,192,0,192,1000000,0,1.0,16,0.12,0.1316838876552719,10,0.9868133059285584,8966.664300793647,12061.379117359284,21028.04341815293
cliffwalking-message-B1-D0-R1,cliffwalking,message,384,1,384,1000000,0,1.0,1,0.04,0.043894629218423964,128,0.9956044353095195,3785.7992448495515,36758.79789722768,40544.59714207723
cliffwalking-message-B1-D0-R1,cliffwalking,message,384,1,384,1000000,0,1.0,1,0.08,0.08778925843684793,128,0.991208870619039,1219.5989981650837,95107.42363199157,96327.02263015664
cliffwalking-message-B1-D0-R1,cliffwalking,message,384,1,384,1000000,0,1.0,1,0.12,0.1316838876552719,128,0.9868133059285584,390.9220324859275,148627.43888940653,149018.36092189245
cliffwalking-message-B1-D0-R1,cliffwalking,message,384,1,384,1000000,0,1.0,4,0.04,0.043894629218423964,64,0.9956044353095195,6653.4098651033955,20620.544011766477,27273.953876869873
cliffwalking-message-B1-D0-R1,cliffwalking,message,384,1,384,1000000,0,1.0,4,0.08,0.08778925843684793,64,0.991208870619039,3776.3654631920303,64225.434279865534,68001.79974305756
cliffwalking-message-B1-D0-R1,cliffwalking,message,384,1,384,1000000,0,1.0,4,0.12,0.1316838876552719,64,0.9868133059285584,2138.0140837218123,114509.52888831712,116647.54297203892
cliffwalking-message-B1-D0-R1,cliffwalking,message,384,1,384,1000000,0,1.0,16,0.04,0.043894629218423964,21,0.9956044353095195,9718.014163615742,4928.043862019934,14646.058025635677
cliffwalking-message-B1-D0-R1,cliffwalking,message,384,1,384,1000000,0,1.0,16,0.08,0.08778925843684793,21,0.991208870619039,8069.90711339145,18088.473836579553,26158.380949971004
cliffwalking-message-B1-D0-R1,cliffwalking,message,384,1,384,1000000,0,1.0,16,0.12,0.1316838876552719,21,0.9868133059285584,6695.774816405846,37395.965354840024,44091.74017124587
cliffwalking-message-B2-D0-R1,cliffwalking,message,768,2,768,1000000,0,1.0,1,0.04,0.043894629218423964,256,0.9956044353095195,1225.699997496062,51230.33717063322,52456.03716812928
cliffwalking-message-B2-D0-R1,cliffwalking,message,768,2,768,1000000,0,1.0,1,0.08,0.08778925843684793,256,0.991208870619039,127.20469546210568,108395.30700934514,108522.51170480724
cliffwalking-message-B2-D0-R1,cliffwalking,message,768,2,768,1000000,0,1.0,1,0.12,0.1316838876552719,256,0.9868133059285584,13.069209532680386,156087.87481222654,156100.9440217592
cliffwalking-message-B2-D0-R1,cliffwalking,message,768,2,768,1000000,0,1.0,4,0.04,0.043894629218423964,128,0.9956044353095195,3785.7992448495515,36758.79789722768,40544.59714207723
cliffwalking-message-B2-D0-R1,cliffwalking,message,768,2,768,1000000,0,1.0,4,0.08,0.08778925843684793,128,0.991208870619039,1219.5989981650837,95107.42363199157,96327.02263015664
cliffwalking-message-B2-D0-R1,cliffwalking,message,768,2,768,1000000,0,1.0,4,0.12,0.1316838876552719,128,0.9868133059285584,390.9220324859275,148627.43888940653,149018.36092189245
cliffwalking-message-B2-D0-R1,cliffwalking,message,768,2,768,1000000,0,1.0,16,0.04,0.043894629218423964,42,0.9956044353095195,8076.516414680716,12868.641549753105,20945.15796443382
cliffwalking-message-B2-D0-R1,cliffwalking,message,768,2,768,1000000,0,1.0,16,0.08,0.08778925843684793,42,0.991208870619039,5569.370325635464,43425.13957600547,48994.50990164094
cliffwalking-message-B2-D0-R1,cliffwalking,message,768,2,768,1000000,0,1.0,16,0.12,0.1316838876552719,42,0.9868133059285584,3834.164165282177,82990.25524097406,86824.41940625623
cliffwalking-message-B0-D1-R0,cliffwalking,message,192,0,192,1000000,1,0.0,1,0.04,0.043894629218423964,64,0.9955849425774752,6637.017609651654,20778.417847999233,27415.43545765089
cliffwalking-message-B0-D1-R0,cliffwalking,message,192,0,192,1000000,1,0.0,1,0.08,0.08778925843684793,64,0.9911301972176411,3738.7910082014964,65090.66554657118,68829.45655477268
cliffwalking-message-B0-D1-R0,cliffwalking,message,192,0,192,1000000,1,0.0,1,0.12,0.1316838876552719,64,0.9866346739891829,2089.8074139412824,116551.13775482887,118640.94516877015
cliffwalking-message-B0-D1-R0,cliffwalking,message,192,0,192,1000000,1,0.0,4,0.04,0.043894629218423964,32,0.9955849425774752,8809.687708780712,2283.0917451531054,11092.779453933817
cliffwalking-message-B0-D1-R0,cliffwalking,message,192,0,192,1000000,1,0.0,4,0.08,0.08778925843684793,32,0.9911301972176411,6612.502747979349,8068.942666832588,14681.445414811937
cliffwalking-message-B0-D1-R0,cliffwalking,message,192,0,192,1000000,1,0.0,4,0.12,0.1316838876552719,32,0.9866346739891829,4944.2260979462835,16084.529696212194,21028.75579415848
cliffwalking-message-B0-D1-R0,cliffwalking,message,192,0,192,1000000,1,0.0,16,0.04,0.043894629218423964,10,0.9955849425774752,10703.219939131628,91.30722701568533,10794.527166147313
cliffwalking-message-B0-D1-R0,cliffwalking,message,192,0,192,1000000,1,0.0,16,0.08,0.08778925843684793,10,0.9911301972176411,9786.213927959358,353.8543400703606,10140.068268029718
cliffwalking-message-B0-D1-R0,cliffwalking,message,192,0,192,1000000,1,0.0,16,0.12,0.1316838876552719,10,0.9866346739891829,8937.537189929255,771.3502196718705,9708.887409601126
cliffwalking-message-B1-D1-R0,cliffwalking,message,384,1,384,1000000,1,0.0,1,0.04,0.043894629218423964,128,0.9955849425774752,3767.019624653493,37006.64105991623,40773.66068456972
cliffwalking-message-B1-D1-R0,cliffwalking,message,384,1,384,1000000,1,0.0,1,0.08,0.08778925843684793,128,0.9911301972176411,1195.2584910180547,96128.00890462557,97323.26739564363
cliffwalking-message-B1-D1-R0,cliffwalking,message,384,1,384,1000000,1,0.0,1,0.12,0.1316838876552719,128,0.9866346739891829,373.3551543506156,150631.4905480818,151004.84570243242
cliffwalking-message-B1-D1-R0,cliffwalking,message,384,1,384,1000000,1,0.0,4,0.04,0.043894629218423964,64,0.9955849425774752,6637.017609651654,5194.604461999808,11831.622071651462
cliffwalking-message-B1-D1-R0,cliffwalking,message,384,1,384,1000000,1,0.0,4,0.08,0.08778925843684793,64,0.9911301972176411,3738.7910082014964,16272.666386642795,20011.457394844292
cliffwalking-message-B1-D1-R0,cliffwalking,message,384,1,384,1000000,1,0.0,4,0.12,0.1316838876552719,64,0.9866346739891829,2089.8074139412824,29137.78443870722,31227.5918526485
cliffwalking-message-B1-D1-R0,cliffwalking,message,384,1,384,1000000,1,0.0,16,0.04,0.043894629218423964,21,0.9955849425774752,9710.408083193235,310.5167958827912,10020.924879076027
cliffwalking-message-B1-D1-R0,cliffwalking,message,384,1,384,1000000,1,0.0,16,0.08,0.08778925843684793,21,0.9911301972176411,8044.337542081697,1148.3597125677302,9192.697254649427
cliffwalking-message-B1-D1-R0,cliffwalking,message,384,1,384,1000000,1,0.0,16,0.12,0.1316838876552719,21,0.9866346739891829,6647.496117021335,2390.613213206841,9038.109330228175
cliffwalking-message-B2-D1-R0,cliffwalking,message,768,2,768,1000000,1,0.0,1,0.04,0.043894629218423964,256,0.9955849425774752,1213.5221513661197,51509.413002129615,52722.93515349573
cliffwalking-message-B2-D1-R0,cliffwalking,message,768,2,768,1000000,1,0.0,1,0.08,0.08778925843684793,256,0.9911301972176411,122.15834313291816,109315.93276905217,109438.0911121851
cliffwalking-message-B2-D1-R0,cliffwalking,message,768,2,768,1000000,1,0.0,1,0.12,0.1316838876552719,256,0.9866346739891829,11.916642835504113,157888.71141590344,157900.62805873895
cliffwalking-message-B2-D1-R0,cliffwalking,message,768,2,768,1000000,1,0.0,4,0.04,0.043894629218423964,128,0.9955849425774752,3767.019624653493,9251.660264979057,13018.679889632549
cliffwalking-message-B2-D1-R0,cliffwalking,message,768,2,768,1000000,1,0.0,4,0.08,0.08778925843684793,128,0.9911301972176411,1195.2584910180547,24032.002226156394,25227.26071717445
cliffwalking-message-B2-D1-R0,cliffwalking,message,768,2,768,1000000,1,0.0,4,0.12,0.1316838876552719,128,0.9866346739891829,373.3551543506156,37657.87263702045,38031.22779137107
cliffwalking-message-B2-D1-R0,cliffwalking,message,768,2,768,1000000,1,0.0,16,0.04,0.043894629218423964,42,0.9955849425774752,8063.561565887009,810.705732324955,8874.267298211964
cliffwalking-message-B2-D1-R0,cliffwalking,message,768,2,768,1000000,1,0.0,16,0.08,0.08778925843684793,42,0.9911301972176411,5533.246643923352,2753.977797654846,8287.224441578199
cliffwalking-message-B2-D1-R0,cliffwalking,message,768,2,768,1000000,1,0.0,16,0.12,0.1316838876552719,42,0.9866346739891829,3777.6855491395063,5292.205351696356,9069.890900835862
cliffwalking-message-B0-D1-R0.1,cliffwalking,message,192,0,192,1000000,1,0.1,1,0.04,0.043894629218423964,64,0.9955849425774752,6637.017609651654,20778.417847999233,27415.43545765089
cliffwalking-message-B0-D1-R0.1,cliffwalking,message,192,0,192,1000000,1,0.1,1,0.08,0.08778925843684793,64,0.9911301972176411,3738.7910082014964,65090.66554657118,68829.45655477268
cliffwalking-message-B0-D1-R0.1,cliffwalking,message,192,0,192,1000000,1,0.1,1,0.12,0.1316838876552719,64,0.9866346739891829,2089.8074139412824,116551.13775482887,118640.94516877015
cliffwalking-message-B0-D1-R0.1,cliffwalking,message,192,0,192,1000000,1,0.1,4,0.04,0.043894629218423964,32,0.9955849425774752,8809.687708780712,2968.019268699037,11777.70697747975
cliffwalking-message-B0-D1-R0.1,cliffwalking,message,192,0,192,1000000,1,0.1,4,0.08,0.08778925843684793,32,0.9911301972176411,6612.502747979349,10489.625466882364,17102.128214861714
cliffwalking-message-B0-D1-R0.1,cliffwalking,message,192,0,192,1000000,1,0.1,4,0.12,0.1316838876552719,32,0.9866346739891829,4944.2260979462835,20909.888605075852,25854.114703022136
cliffwalking-message-B0-D1-R0.1,cliffwalking,message,192,0,192,1000000,1,0.1,16,0.04,0.043894629218423964,10,0.9955849425774752,10703.219939131628,228.26806753921332,10931.488006670841
cliffwalking-message-B0-D1-R0.1,cliffwalking,message,192,0,192,1000000,1,0.1,16,0.08,0.08778925843684793,10,0.9911301972176411,9786.213927959358,884.6358501759015,10670.84977813526
cliffwalking-message-B0-D1-R0.1,cliffwalking,message,192,0,192,1000000,1,0.1,16,0.12,0.1316838876552719,10,0.9866346739891829,8937.537189929255,1928.3755491796762,10865.912739108931
cliffwalking-message-B1-D1-R0.1,cliffwalking,message,384,1,384,1000000,1,0.1,1,0.04,0.043894629218423964,128,0.9955849425774752,3767.019624653493,37006.64105991623,40773.66068456972
cliffwalking-message-B1-D1-R0.1,cliffwalking,message,384,1,384,1000000,1,0.1,1,0.08,0.08778925843684793,128,0.9911301972176411,1195.2584910180547,96128.00890462557,97323.26739564363
cliffwalking-message-B1-D1-R0.1,cliffwalking,message,384,1,384,1000000,1,0.1,1,0.12,0.1316838876552719,128,0.9866346739891829,373.3551543506156,150631.4905480818,151004.84570243242
cliffwalking-message-B1-D1-R0.1,cliffwalking,message,384,1,384,1000000,1,0.1,4,0.04,0.043894629218423964,64,0.9955849425774752,6637.017609651654,6752.985800599751,13390.003410251406
cliffwalking-message-B1-D1-R0.1,cliffwalking,message,384,1,384,1000000,1,0.1,4,0.08,0.08778925843684793,64,0.9911301972176411,3738.7910082014964,21154.466302635636,24893.257310837133
cliffwalking-message-B1-D1-R0.1,cliffwalking,message,384,1,384,1000000,1,0.1,4,0.12,0.1316838876552719,64,0.9866346739891829,2089.8074139412824,37879.11977031938,39968.92718426067
cliffwalking-message-B1-D1-R0.1,cliffwalking,message,384,1,384,1000000,1,0.1,16,0.04,0.043894629218423964,21,0.9955849425774752,9710.408083193235,776.291989706978,10486.700072900214
cliffwalking-message-B1-D1-R0.1,cliffwalking,message,384,1,384,1000000,1,0.1,16,0.08,0.08778925843684793,21,0.9911301972176411,8044.337542081697,2870.8992814193252,10915.236823501022
cliffwalking-message-B1-D1-R0.1,cliffwalking,message,384,1,384,1000000,1,0.1,16,0.12,0.1316838876552719,21,0.9866346739891829,6647.496117021335,5976.533033017103,12624.029150038437
cliffwalking-message-B2-D1-R0.1,cliffwalking,message,768,2,768,1000000,1,0.1,1,0.04,0.043894629218423964,256,0.9955849425774752,1213.5221513661197,51509.413002129615,52722.93515349573
cliffwalking-message-B2-D1-R0.1,cliffwalking,message,768,2,768,1000000,1,0.1,1,0.08,0.08778925843684793,256,0.9911301972176411,122.15834313291816,109315.93276905217,109438.0911121851
cliffwalking-message-B2-D1-R0.1,cliffwalking,message,768,2,768,1000000,1,0.1,1,0.12,0.1316838876552719,256,0.9866346739891829,11.916642835504113,157888.71141590344,157900.62805873895
cliffwalking-message-B2-D1-R0.1,cliffwalking,message,768,2,768,1000000,1,0.1,4,0.04,0.043894629218423964,128,0.9955849425774752,3767.019624653493,12027.158344472775,15794.177969126267
cliffwalking-message-B2-D1-R0.1,cliffwalking,message,768,2,768,1000000,1,0.1,4,0.08,0.08778925843684793,128,0.9911301972176411,1195.2584910180547,31241.602894003314,32436.86138502137
cliffwalking-message-B2-D1-R0.1,cliffwalking,message,768,2,768,1000000,1,0.1,4,0.12,0.1316838876552719,128,0.9866346739891829,373.3551543506156,48955.23442812659,49328.58958247721
cliffwalking-message-B2-D1-R0.1,cliffwalking,message,768,2,768,1000000,1,0.1,16,0.04,0.043894629218423964,42,0.9955849425774752,8063.561565887009,2026.7643308123875,10090.325896699396
cliffwalking-message-B2-D1-R0.1,cliffwalking,message,768,2,768,1000000,1,0.1,16,0.08,0.08778925843684793,42,0.9911301972176411,5533.246643923352,6884.944494137116,12418.191138060469
cliffwalking-message-B2-D1-R0.1,cliffwalking,message,768,2,768,1000000,1,0.1,16,0.12,0.1316838876552719,42,0.9866346739891829,3777.6855491395063,13230.51337924089,17008.198928380396
cliffwalking-message-B0-D1-R0.9,cliffwalking,message,192,0,192,1000000,1,0.9,1,0.04,0.043894629218423964,64,0.9955849425774752,6637.017609651654,20778.417847999233,27415.43545765089
cliffwalking-message-B0-D1-R0.9,cliffwalking,message,192,0,192,1000000,1,0.9,1,0.08,0.08778925843684793,64,0.9911301972176411,3738.7910082014964,65090.66554657118,68829.45655477268
cliffwalking-message-B0-D1-R0.9,cliffwalking,message,192,0,192,1000000,1,0.9,1,0.12,0.1316838876552719,64,0.9866346739891829,2089.8074139412824,116551.13775482887,118640.94516877015
cliffwalking-message-B0-D1-R0.9,cliffwalking,message,192,0,192,1000000,1,0.9,4,0.04,0.043894629218423964,32,0.9955849425774752,8809.687708780712,8447.43945706649,17257.127165847203
cliffwalking-message-B0-D1-R0.9,cliffwalking,message,192,0,192,1000000,1,0.9,4,0.08,0.08778925843684793,32,0.9911301972176411,6612.502747979349,29855.087867280577,36467.59061525993
cliffwalking-message-B0-D1-R0.9,cliffwalking,message,192,0,192,1000000,1,0.9,4,0.12,0.1316838876552719,32,0.9866346739891829,4944.2260979462835,59512.75987598512,64456.9859739314
cliffwalking-message-B0-D1-R0.9,cliffwalking,message,192,0,192,1000000,1,0.9,16,0.04,0.043894629218423964,10,0.9955849425774752,10703.219939131628,1323.9547917274372,12027.174730859066
cliffwalking-message-B0-D1-R0.9,cliffwalking,message,192,0,192,1000000,1,0.9,16,0.08,0.08778925843684793,10,0.9911301972176411,9786.213927959358,5130.887931020228,14917.101858979586
cliffwalking-message-B0-D1-R0.9,cliffwalking,message,192,0,192,1000000,1,0.9,16,0.12,0.1316838876552719,10,0.9866346739891829,8937.537189929255,11184.578185242122,20122.11537517138
cliffwalking-message-B1-D1-R0.9,cliffwalking,message,384,1,384,1000000,1,0.9,1,0.04,0.043894629218423964,128,0.9955849425774752,3767.019624653493,37006.64105991623,40773.66068456972
cliffwalking-message-B1-D1-R0.9,cliffwalking,message,384,1,384,1000000,1,0.9,1,0.08,0.08778925843684793,128,0.9911301972176411,1195.2584910180547,96128.00890462557,97323.26739564363
cliffwalking-message-B1-D1-R0.9,cliffwalking,message,384,1,384,1000000,1,0.9,1,0.12,0.1316838876552719,128,0.9866346739891829,373.3551543506156,150631.4905480818,151004.84570243242
cliffwalking-message-B1-D1-R0.9,cliffwalking,message,384,1,384,1000000,1,0.9,4,0.04,0.043894629218423964,64,0.9955849425774752,6637.017609651654,19220.03650939929,25857.054119050947
cliffwalking-message-B1-D1-R0.9,cliffwalking,message,384,1,384,1000000,1,0.9,4,0.08,0.08778925843684793,64,0.9911301972176411,3738.7910082014964,60208.865630578344,63947.65663877984
cliffwalking-message-B1-D1-R0.9,cliffwalking,message,384,1,384,1000000,1,0.9,4,0.12,0.1316838876552719,64,0.9866346739891829,2089.8074139412824,107809.80242321671,109899.60983715799
cliffwalking-message-B1-D1-R0.9,cliffwalking,message,384,1,384,1000000,1,0.9,16,0.04,0.043894629218423964,21,0.9955849425774752,9710.408083193235,4502.493540300472,14212.901623493708
cliffwalking-message-B1-D1-R0.9,cliffwalking,message,384,1,384,1000000,1,0.9,16,0.08,0.08778925843684793,21,0.9911301972176411,8044.337542081697,16651.215832232087,24695.553374313786
cliffwalking-message-B1-D1-R0.9,cliffwalking,message,384,1,384,1000000,1,0.9,16,0.12,0.1316838876552719,21,0.9866346739891829,6647.496117021335,34663.891591499196,41311.38770852053
cliffwalking-message-B2-D1-R0.9,cliffwalking,message,768,2,768,1000000,1,0.9,1,0.04,0.043894629218423964,256,0.9955849425774752,1213.5221513661197,51509.413002129615,52722.93515349573
cliffwalking-message-B2-D1-R0.9,cliffwalking,message,768,2,768,1000000,1,0.9,1,0.08,0.08778925843684793,256,0.9911301972176411,122.15834313291816,109315.93276905217,109438.0911121851
cliffwalking-message-B2-D1-R0.9,cliffwalking,message,768,2,768,1000000,1,0.9,1,0.12,0.1316838876552719,256,0.9866346739891829,11.916642835504113,157888.71141590344,157900.62805873895
