seed,seed_index,persistence,rho,maximum_delay,policy,num_agents,gap,eta,updates,update_cost,squared_parameter_error,maximum_squared_error,diverged,finite,charged_budget,within_budget
20261033,3,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,0.3943648572137679,8.898400579562077,False,True,127971,True
20261033,3,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,0.6757206376266338,8.907617479192174,False,True,127986,True
20261033,3,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.847203966319839,9.106787499628558,False,True,127842,True
20261034,4,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.07846925677377392,8.298563878185343,False,True,127776,True
20261034,4,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,0.4189604215003823,8.907617479192174,False,True,127986,True
20261034,4,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.07846925677377392,8.298563878185343,False,True,127776,True
20261034,4,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,2.3244153497565714,8.974990313331054,False,True,127971,True
20261034,4,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,0.34888334099115514,8.907617479192174,False,True,127986,True
20261034,4,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,0.49447503899185585,8.959417853434733,False,True,127842,True
20261034,4,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.48860067522068107,8.982083340347408,False,True,127890,True
20261034,4,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,0.4189604215003823,8.907617479192174,False,True,127986,True
20261034,4,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.860776025303439,9.106813193000654,False,True,127842,True
20261034,4,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,2.3244153497565714,8.974990313331054,False,True,127971,True
20261034,4,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,0.34888334099115514,8.907617479192174,False,True,127986,True
20261034,4,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.879408864517597,9.107074620889097,False,True,127842,True
20261035,5,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.15185325901414187,8.342721035934206,False,True,127776,True
20261035,5,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,0.9440874322428915,8.891316346226384,False,True,127986,True
20261035,5,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.15185325901414187,8.342721035934206,False,True,127776,True
20261035,5,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,0.2583282570344127,9.04777301144586,False,True,127971,True
20261035,5,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,2.7187881861165395,9.05042574271321,False,True,127986,True
20261035,5,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,4.884419758831603,9.025832156274515,False,True,127842,True
20261035,5,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.05213860073407994,8.663421732290871,False,True,127890,True
20261035,5,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,0.9440874322428915,8.891316346226384,False,True,127986,True
20261035,5,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.863606107661653,9.106846651986569,False,True,127842,True
20261035,5,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,0.2583282570344127,9.04777301144586,False,True,127971,True
20261035,5,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,2.7187881861165395,9.05042574271321,False,True,127986,True
20261035,5,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.857518226136571,9.107216216456134,False,True,127842,True
20261036,6,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.11271616058942881,8.227574245671992,False,True,127776,True
20261036,6,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,0.542136650524332,8.499814351444027,False,True,127986,True
20261036,6,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.11271616058942881,8.227574245671992,False,True,127776,True
20261036,6,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,0.5799700731646037,9.108566989208253,False,True,127971,True
20261036,6,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,1.149382924526457,9.108513698858207,False,True,127986,True
20261036,6,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,0.5837551772862515,9.099801348307738,False,True,127842,True
20261036,6,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.04071741131179115,8.548518583234337,False,True,127890,True
20261036,6,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,0.542136650524332,8.499814351444027,False,True,127986,True
20261036,6,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.860001632061993,9.10676162546115,False,True,127842,True
20261036,6,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,0.5799700731646037,9.108566989208253,False,True,127971,True
20261036,6,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,1.149382924526457,9.108513698858207,False,True,127986,True
20261036,6,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.879381086878016,9.10737766132571,False,True,127842,True
20261037,7,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.04700022408312178,8.542372610835226,False,True,127776,True
20261037,7,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,2.05747185047649,9.109621426857078,False,True,127986,True
20261037,7,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.04700022408312178,8.542372610835226,False,True,127776,True
20261037,7,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,0.6054429028398889,9.048961517247157,False,True,127971,True
20261037,7,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,1.625498581162813,9.05042574271321,False,True,127986,True
20261037,7,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,1.3731185784198559,9.025573691882954,False,True,127842,True
20261037,7,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.12726337622177286,9.04202611803391,False,True,127890,True
20261037,7,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,2.05747185047649,9.109621426857078,False,True,127986,True
20261037,7,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.86306447091185,9.106990991784869,False,True,127842,True
20261037,7,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,0.6054429028398889,9.048961517247157,False,True,127971,True
20261037,7,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,1.625498581162813,9.05042574271321,False,True,127986,True
20261037,7,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.851641753835874,9.107215945929843,False,True,127842,True
20261038,8,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.04173937442728426,8.299251488495953,False,True,127776,True
20261038,8,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,1.2791583831519076,8.907617479192174,False,True,127986,True
20261038,8,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.04173937442728426,8.299251488495953,False,True,127776,True
20261038,8,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,0.6420560547323564,9.002365465963056,False,True,127971,True
20261038,8,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,0.7535938624851302,8.907617479192174,False,True,127986,True
20261038,8,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,0.5871880757257235,9.085857116709043,False,True,127842,True
20261038,8,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.4134802210965435,8.902088561063655,False,True,127890,True
20261038,8,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,1.2791583831519076,8.907617479192174,False,True,127986,True
20261038,8,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.860170456096004,9.106814205753828,False,True,127842,True
20261038,8,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,0.6420560547323564,9.002365465963056,False,True,127971,True
20261038,8,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,0.7535938624851302,8.907617479192174,False,True,127986,True
20261038,8,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.869425510530505,9.107347748967962,False,True,127842,True
20261039,9,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.02786207561656518,8.46857423108923,False,True,127776,True
20261039,9,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,0.3818492676997515,8.891316346226384,False,True,127986,True
20261039,9,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.02786207561656518,8.46857423108923,False,True,127776,True
20261039,9,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,0.40256733013688134,9.048961517247157,False,True,127971,True
20261039,9,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,0.16623913723159447,9.05042574271321,False,True,127986,True
20261039,9,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,0.7642808190299558,9.025832156274515,False,True,127842,True
20261039,9,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.3405869140173683,8.81196312601623,False,True,127890,True
20261039,9,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,0.3818492676997515,8.891316346226384,False,True,127986,True
20261039,9,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.861689854600487,9.106938642251349,False,True,127842,True
20261039,9,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,0.40256733013688134,9.048961517247157,False,True,127971,True
20261039,9,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,0.16623913723159447,9.05042574271321,False,True,127986,True
20261039,9,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.869493355835779,9.107216216456134,False,True,127842,True
20261040,10,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.00994621196079589,8.361272109331242,False,True,127776,True
20261040,10,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,0.5113724447233505,9.04887461231164,False,True,127986,True
20261040,10,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.00994621196079589,8.361272109331242,False,True,127776,True
20261040,10,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,2.147557019290762,8.881256666057066,False,True,127971,True
20261040,10,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,0.39275733293247,8.891316346226384,False,True,127986,True
20261040,10,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,0.33041705618446204,8.794384859615889,False,True,127842,True
20261040,10,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.4013593085576537,8.829667081169813,False,True,127890,True
20261040,10,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,0.5113724447233505,9.04887461231164,False,True,127986,True
20261040,10,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.860574240852927,9.106858947731363,False,True,127842,True
20261040,10,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,2.147557019290762,8.881256666057066,False,True,127971,True
20261040,10,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,0.39275733293247,8.891316346226384,False,True,127986,True
20261040,10,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.861565504080719,9.106712838995074,False,True,127842,True
20261041,11,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.3574434511527674,8.496993767731016,False,True,127776,True
20261041,11,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,0.8336352684858923,8.499814351444027,False,True,127986,True
20261041,11,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.3574434511527674,8.496993767731016,False,True,127776,True
20261041,11,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,0.06901582087926275,9.108566989208253,False,True,127971,True
20261041,11,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,1.777200338685799,9.108513698858207,False,True,127986,True
20261041,11,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,1.5831832567692363,9.106242589902093,False,True,127842,True
20261041,11,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.1661864724218698,8.826220475087705,False,True,127890,True
20261041,11,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,0.8336352684858923,8.499814351444027,False,True,127986,True
20261041,11,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.864319046649825,9.106958390215285,False,True,127842,True
20261041,11,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,0.06901582087926275,9.108566989208253,False,True,127971,True
20261041,11,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,1.777200338685799,9.108513698858207,False,True,127986,True
20261041,11,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.871260261494832,9.10739148547395,False,True,127842,True
20261042,12,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.03416675177025802,7.896322530323281,False,True,127776,True
20261042,12,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,0.9638807462101919,8.501011513756616,False,True,127986,True
20261042,12,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.03416675177025802,7.896322530323281,False,True,127776,True
20261042,12,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,2.0783420262637473,9.108566989208253,False,True,127971,True
20261042,12,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,0.8221335215447361,9.108513698858207,False,True,127986,True
20261042,12,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,0.2617198831156752,9.104260877792136,False,True,127842,True
20261042,12,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.12890634279203061,8.695846435599242,False,True,127890,True
20261042,12,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,0.9638807462101919,8.501011513756616,False,True,127986,True
20261042,12,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.857644176043054,9.1065119779611,False,True,127842,True
20261042,12,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,2.0783420262637473,9.108566989208253,False,True,127971,True
20261042,12,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,0.8221335215447361,9.108513698858207,False,True,127986,True
20261042,12,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.86772796317233,9.107387262533623,False,True,127842,True
20261043,13,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.109229607272875,8.364637522482735,False,True,127776,True
20261043,13,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,0.6243215486809053,8.499814351444027,False,True,127986,True
20261043,13,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.109229607272875,8.364637522482735,False,True,127776,True
20261043,13,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,0.5649537894337943,8.898400579562077,False,True,127971,True
20261043,13,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,0.5010759096754378,8.907617479192174,False,True,127986,True
20261043,13,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,0.4806685637384729,8.822471111880038,False,True,127842,True
20261043,13,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.3008673157947602,8.87631776552151,False,True,127890,True
20261043,13,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,0.6243215486809053,8.499814351444027,False,True,127986,True
20261043,13,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.861002658947891,9.106860315482933,False,True,127842,True
20261043,13,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,0.5649537894337943,8.898400579562077,False,True,127971,True
20261043,13,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,0.5010759096754378,8.907617479192174,False,True,127986,True
20261043,13,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.83791898982831,9.10676523732281,False,True,127842,True
20261044,14,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.1098252135362919,8.346671699800496,False,True,127776,True
20261044,14,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,1.6213745722259187,8.907617479192174,False,True,127986,True
20261044,14,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.1098252135362919,8.346671699800496,False,True,127776,True
20261044,14,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,0.5478019230641225,9.04621060900457,False,True,127971,True
20261044,14,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,1.6709256413677886,9.04887461231164,False,True,127986,True
20261044,14,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,0.0846254688872581,8.98487184998181,False,True,127842,True
20261044,14,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.20687802088255192,8.935245506397866,False,True,127890,True
20261044,14,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,1.6213745722259187,8.907617479192174,False,True,127986,True
20261044,14,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.86114008209783,9.106848696994545,False,True,127842,True
20261044,14,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,0.5478019230641225,9.04621060900457,False,True,127971,True
20261044,14,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,1.6709256413677886,9.04887461231164,False,True,127986,True
20261044,14,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.861773216541838,9.107124326049409,False,True,127842,True
20261045,15,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.04600213456382948,8.462676263920498,False,True,127776,True
20261045,15,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,1.3721800098102213,9.108513698858207,False,True,127986,True
20261045,15,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.04600213456382948,8.462676263920498,False,True,127776,True
20261045,15,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,0.8852522546998765,9.108566989208253,False,True,127971,True
20261045,15,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,2.3797825988907393,9.108513698858207,False,True,127986,True
20261045,15,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,0.6436466900499194,9.106363217520604,False,True,127842,True
20261045,15,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.2552097574501692,9.008100726410696,False,True,127890,True
20261045,15,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,1.3721800098102213,9.108513698858207,False,True,127986,True
20261045,15,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.861913138730383,9.106933277261309,False,True,127842,True
20261045,15,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,0.8852522546998765,9.108566989208253,False,True,127971,True
20261045,15,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,2.3797825988907393,9.108513698858207,False,True,127986,True
20261045,15,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.869038317234446,9.107391755369745,False,True,127842,True
20261046,16,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.03753829961081273,8.155029602901346,False,True,127776,True
20261046,16,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,0.6589222783906892,9.004350955659293,False,True,127986,True
20261046,16,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.03753829961081273,8.155029602901346,False,True,127776,True
20261046,16,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,0.4536324679925963,8.93900698612281,False,True,127971,True
20261046,16,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,0.11719406745961158,8.891316346226384,False,True,127986,True
20261046,16,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,0.4195658972540335,8.784846389389829,False,True,127842,True
20261046,16,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.7451229169255673,9.02954991112445,False,True,127890,True
20261046,16,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,0.6589222783906892,9.004350955659293,False,True,127986,True
20261046,16,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.861308429856734,9.106707441234128,False,True,127842,True
20261046,16,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,0.4536324679925963,8.93900698612281,False,True,127971,True
20261046,16,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,0.11719406745961158,8.891316346226384,False,True,127986,True
20261046,16,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.866816095023307,9.106691656909318,False,True,127842,True
20261047,17,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.11224336173224064,8.159131667192131,False,True,127776,True
20261047,17,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,0.39382730798847015,9.108513698858207,False,True,127986,True
20261047,17,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.11224336173224064,8.159131667192131,False,True,127776,True
20261047,17,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,0.907476945079805,8.471912025686954,False,True,127971,True
20261047,17,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,0.08813561925558591,8.499814351444027,False,True,127986,True
20261047,17,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,1.138546869577622,9.171242024555927,False,True,127842,True
20261047,17,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.0606930543245464,8.89025247115583,False,True,127890,True
20261047,17,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,0.39382730798847015,9.108513698858207,False,True,127986,True
20261047,17,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.857983223369693,9.106710769809704,False,True,127842,True
20261047,17,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,0.907476945079805,8.471912025686954,False,True,127971,True
20261047,17,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,0.08813561925558591,8.499814351444027,False,True,127986,True
20261047,17,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.869198141664937,9.105528192509126,False,True,127842,True
20261048,18,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.13959254441388566,8.475760488848834,False,True,127776,True
20261048,18,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,1.2812389838496605,8.907617479192174,False,True,127986,True
20261048,18,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.13959254441388566,8.475760488848834,False,True,127776,True
20261048,18,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,0.7729977478812762,9.04777301144586,False,True,127971,True
20261048,18,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,2.2790294916599887,9.05042574271321,False,True,127986,True
20261048,18,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,0.6912291307057237,9.025573691882954,False,True,127842,True
20261048,18,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.02306690541142197,8.78810707209907,False,True,127890,True
20261048,18,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,1.2812389838496605,8.907617479192174,False,True,127986,True
20261048,18,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.859417235022962,9.106941195347119,False,True,127842,True
20261048,18,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,0.7729977478812762,9.04777301144586,False,True,127971,True
20261048,18,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,2.2790294916599887,9.05042574271321,False,True,127986,True
20261048,18,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.849070963801084,9.107215945929843,False,True,127842,True
20261049,19,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.13077687632653673,8.034297007455338,False,True,127776,True
20261049,19,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,0.7548786516056307,8.907617479192174,False,True,127986,True
20261049,19,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.13077687632653673,8.034297007455338,False,True,127776,True
20261049,19,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,0.45674444227630534,8.471912025686954,False,True,127971,True
20261049,19,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,1.528559229206657,8.499814351444027,False,True,127986,True
20261049,19,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,0.5542572200208061,8.294708375326266,False,True,127842,True
20261049,19,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.20741748013345435,8.902088561063655,False,True,127890,True
20261049,19,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,0.7548786516056307,8.907617479192174,False,True,127986,True
20261049,19,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.862648839362285,9.106614814812021,False,True,127842,True
20261049,19,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,0.45674444227630534,8.471912025686954,False,True,127971,True
20261049,19,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,1.528559229206657,8.499814351444027,False,True,127986,True
20261049,19,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.850560613285591,9.10559396601183,False,True,127842,True
20261050,20,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.18009629519343107,8.50662001519238,False,True,127776,True
20261050,20,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,0.7888288650256066,9.108513698858207,False,True,127986,True
20261050,20,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.18009629519343107,8.50662001519238,False,True,127776,True
20261050,20,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,2.9449417880800968,9.04621060900457,False,True,127971,True
20261050,20,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,1.1557553646195724,9.04887461231164,False,True,127986,True
20261050,20,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,0.2534852448604906,9.024392660366816,False,True,127842,True
20261050,20,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.3433245801761659,9.000056035693003,False,True,127890,True
20261050,20,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,0.7888288650256066,9.108513698858207,False,True,127986,True
20261050,20,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.859609309006071,9.10696463452525,False,True,127842,True
20261050,20,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,2.9449417880800968,9.04621060900457,False,True,127971,True
20261050,20,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,1.1557553646195724,9.04887461231164,False,True,127986,True
20261050,20,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.868940733636638,9.107207590863077,False,True,127842,True
20261051,21,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.09748297074595065,8.492276824465113,False,True,127776,True
20261051,21,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,0.7397991172899886,9.05042574271321,False,True,127986,True
20261051,21,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.09748297074595065,8.492276824465113,False,True,127776,True
20261051,21,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,0.2796313024535517,8.881256666057066,False,True,127971,True
20261051,21,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,2.136144966198814,8.891316346226384,False,True,127986,True
20261051,21,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,1.0512071747090321,8.798059682322934,False,True,127842,True
20261051,21,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.015690434569432102,9.01295628974798,False,True,127890,True
20261051,21,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,0.7397991172899886,9.05042574271321,False,True,127986,True
20261051,21,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.859583303443674,9.106955574280937,False,True,127842,True
20261051,21,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,0.2796313024535517,8.881256666057066,False,True,127971,True
20261051,21,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,2.136144966198814,8.891316346226384,False,True,127986,True
20261051,21,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.846078424667141,9.106719565233893,False,True,127842,True
20261052,22,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.045235675303820104,8.593483822772397,False,True,127776,True
20261052,22,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,1.6152014982165865,9.108513698858207,False,True,127986,True
20261052,22,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.045235675303820104,8.593483822772397,False,True,127776,True
20261052,22,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,0.35241299087767763,8.881256666057066,False,True,127971,True
20261052,22,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,1.4847988538343992,8.891316346226384,False,True,127986,True
20261052,22,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,1.8589987070039196,8.808522739064143,False,True,127842,True
