persistence,num_agents,rho,maximum_delay,target_fraction,gap,pair_delta,joint_delta,curvature,monotonicity,lipschitz,effective_monotonicity,effective_curvature,rms_delay,maximum_actual_delay,eta,sharp_boundary,sharp_factor,contraction,update_cost,updates,blocks,omega,initial_error,risk_surrogate,resource_budget
0.0,2,0.9,0,0.75,40,0.00148741867493181,0.00446225602479543,8.721253710116782,0.10000000000000003,7.412688455006394,0.033845372563432424,9.211637353161077,0.0,0,0.003674197407220014,0.007348394485333398,0.9999378207795975,0.9998756454254504,46,2782,2782,1.4288154512176283,0.696136173289883,0.647646724447719,128000
0.0,4,0.9,0,0.1,56,0.0001234148815085895,0.0006170744075429475,8.529028553929468,0.10000000000000003,7.412688455006394,0.090851639326653,8.596842501475022,0.0,0,0.010568025982281588,0.02113604833659869,0.9995198235552241,0.9990398776798662,64,2000,2000,1.391215044606638,0.696136173289883,0.26376803253362063,128000
0.0,4,0.9,0,0.25,50,0.00031388256269316976,0.0015694128134658488,8.529028553929468,0.10000000000000003,7.412688455006394,0.07673286351296524,8.701500587947969,0.0,0,0.00881834876324802,0.017636696736938053,0.9996616141866369,0.9993233428782325,58,2206,2206,1.391215044606638,0.696136173289883,0.31626932616310877,128000
0.0,4,0.9,0,0.5,46,0.0005848353627195289,0.0029241768135976447,8.529028553929468,0.10000000000000003,7.412688455006394,0.056647976586894744,8.85038359738496,0.0,0,0.0064006260027850564,0.012801247756906362,0.9998186923679672,0.9996374176083918,54,2370,2370,1.391215044606638,0.696136173289883,0.45192553581130146,128000
0.0,4,0.9,0,0.75,43,0.0009326817580449679,0.0046634087902248395,8.529028553929468,0.10000000000000003,7.412688455006394,0.030863206999450027,9.041518061220811,0.0,0,0.0034135013194818604,0.006826996703532991,0.999947322859448,0.9998946484937771,51,2509,2509,1.391215044606638,0.696136173289883,0.6883018651176179,128000
0.0,8,0.9,0,0.1,60,6.623706651910611e-05,0.000596133598671955,8.432915976973371,0.10000000000000003,7.412688455006394,0.09116209471096601,8.498428615475834,0.0,0,0.01072693622588317,0.0214538707885258,0.9995109354577516,0.9990221100996297,72,1777,1777,1.3724148413011428,0.696136173289883,0.2838525563467216,128000
0.0,8,0.9,0,0.25,54,0.00016846153382633954,0.0015161538044370557,8.432915976973371,0.10000000000000003,7.412688455006394,0.07752244839567086,8.599535064247592,0.0,0,0.009014726222232627,0.01802945108462143,0.9996505171330353,0.9993011564043449,66,1939,1939,1.3724148413011428,0.696136173289883,0.33906281219329193,128000
0.0,8,0.9,0,0.5,49,0.00036671933100724,0.00330047397906516,8.432915976973371,0.10000000000000003,7.412688455006394,0.05106922927866938,8.795624536193944,0.0,0,0.005806208684248932,0.01161241684851777,0.9998517297133319,0.9997034814107417,61,2098,2098,1.3724148413011428,0.696136173289883,0.5296978444460774,128000
0.0,8,0.9,0,0.75,47,0.000500572545289632,0.004505152907606689,8.432915976973371,0.10000000000000003,7.412688455006394,0.03320941010749086,8.92801381157264,0.0,0,0.003719686404571495,0.007439372475978697,0.9999382337995939,0.9998764714142513,59,2169,2169,1.3724148413011428,0.696136173289883,0.6862266486132871,128000
0.0,16,0.9,0,0.1,64,3.5549594395554215e-05,0.0006043431047244217,8.384859688790538,0.10000000000000003,7.412688455006394,0.09104038568949316,8.451274518351342,0.0,0,0.010772385655056789,0.021544770671406845,0.9995095186561465,0.9990192778842416,84,1523,1523,1.3630147396483954,0.696136173289883,0.31748472822526674,128000
