original_persistence,decorrelation_gap,target_delta,actual_delta,used_persistence,homogeneous_delay,rho,num_agents,eta,root,lipschitz,monotonicity,effective_monotonicity,curvature,effective_curvature,rms_delay,linear_coefficient,cubic_coefficient,right_hand_side,polynomial_at_eta,contraction_coefficient,sharp_root,sharp_safe_eta,sharp_safe_factor,sharp_root_factor,rate_eta,rate_factor,rate_contraction_coefficient,coarse_eta,exact_boundary,exact_below_radius,exact_below_residual,exact_above_radius,exact_above_residual,sharp_radius,sharp_residual,rate_radius,rate_residual,sharp_to_exact_ratio,rate_to_exact_ratio,exact_window_contraction,theorem_envelope_slack
0.9,9,0.07443181818181818,0.06710886400000003,0.567108864,0,0.9,32,0.234693116885622,0.2346931192325532,2.2,0.655,0.3597209983999999,2.4158446093750006,3.065458412895001,0.0,3.065458412895001,0.0,0.7194419967999998,0.7194419896055797,0.9999999983115191,0.2346931192325531,0.2346931168856219,0.9999999991557595,0.9999999999999999,0.11734655447849954,0.9786664285731006,0.9577879784160278,0.234693116885622,0.4646399915702346,0.9999999516171251,1.1102230246251565e-16,1.0000000496350743,1.5700924586837752e-16,0.8651419176782685,1.1102230246251565e-16,0.8911563499719193,0.0,0.5051074404777013,0.25255371170684415,0.8911563499719193,0.06663162844410853
0.9,9,0.07443181818181818,0.06710886400000003,0.567108864,2,0.0,1,0.017182026755907517,0.017182026927727787,2.2,0.655,0.3597209983999999,2.4745000000000004,3.1241138035200007,2.0,41.84411380352001,93.70240000000003,0.7194419967999998,0.7194419895960736,0.999999999876222,0.03213610230698816,0.03213610198562713,0.9999999998842418,0.9999999999999999,0.01607353666326087,0.9971079512027916,0.9942242663518287,0.017182026755907517,0.3187886010584175,0.9999999663344086,1.3574718305694988e-15,1.000000033559959,1.1386553642614993e-15,0.9595410824980961,1.2490009027033013e-15,0.9793025107124648,9.765861500454323e-16,0.1008069356273446,0.05042067567627809,0.9007086628057435,0.09351560354608524
0.9,9,0.07443181818181818,0.06710886400000003,0.567108864,2,0.0,2,0.01730699126102393,0.017306991434093845,2.2,0.655,0.3597209983999999,2.1717625000000003,2.8213763035200006,2.0,41.54137630352,93.70240000000003,0.7194419967999998,0.7194419895958647,0.9999999998753181,0.0325806030533006,0.032580602727494565,0.9999999998826506,0.9999999999999999,0.016295510427454973,0.9970680865732143,0.9941447692627708,0.01730699126102393,0.3470045151608553,0.9999999640402719,5.207037714198305e-15,1.0000000349201297,1.7391033277714453e-15,0.9586298008410215,1.3036259367346515e-15,0.9789348316034739,7.125132513437736e-16,0.0938910051714794,0.04696051410138317,0.8990190767408244,0.09512569252194647
0.9,9,0.07443181818181818,0.06710886400000003,0.567108864,2,0.0,4,0.017370156257204717,0.01737015643090628,2.2,0.655,0.3597209983999999,2.02039375,2.6700075535200005,2.0,41.39000755352001,93.70240000000003,0.7194419967999998,0.719441989595758,0.9999999998748612,0.03280756079946506,0.032807560471389455,0.9999999998818386,0.9999999999999999,0.016408835228234414,0.9970477367549205,0.9941041893681093,0.017370156257204717,0.36322536619603274,0.9999999640268418,4.713792417404951e-15,1.0000000368801811,1.5696017281017985e-15,0.9581600149299386,4.611102534756203e-16,0.9787461848415213,1.2037731057624424e-15,0.0903228780934953,0.04517535600577677,0.8981531780103957,0.09595101135771356
0.9,9,0.07443181818181818,0.06710886400000003,0.567108864,2,0.0,8,0.01740191161514157,0.017401911789160687,2.2,0.655,0.3597209983999999,1.9447093750000004,2.5943231785200007,2.0,41.314323178520006,93.70240000000003,0.7194419967999998,0.7194419895957039,0.9999999998746315,0.03292224623280675,0.03292224590358429,0.9999999998814284,0.9999999999999999,0.016466097744715455,0.9970374548917912,0.9940836864571005,0.01740191161514157,0.37196289433441154,0.9999999629252652,9.60679774612937e-16,1.0000000368051818,1.2971092472944174e-15,0.9579214617306442,1.262802436627611e-15,0.9786506220505756,5.474255194514173e-16,0.08850948953522685,0.044268119200921385,0.8977147943578507,0.09636889209924981
0.9,9,0.07443181818181818,0.06710886400000003,0.567108864,2,0.0,16,0.017417832784513046,0.017417832958691377,2.2,0.655,0.3597209983999999,1.9068671875000003,2.556480991020001,2.0,41.27648099102001,93.70240000000003,0.7194419967999998,0.7194419895956767,0.9999999998745163,0.03297989440707032,0.03297989407727137,0.9999999998812222,0.9999999999999999,0.01649488432262218,0.9970322868908527,0.9940733811028035,0.017417832784513046,0.3765033567753604,0.9999999636220978,9.594761661537502e-16,1.0000000375759326,4.079219866531556e-15,0.9578012539965951,7.626472600127437e-16,0.9786025217393055,1.3039213760442198e-15,0.08759521922921056,0.04381072313377488,0.8974942043143813,0.0965791767884222
0.9,9,0.07443181818181818,0.06710886400000003,0.567108864,2,0.0,32,0.017425804276464153,0.0174258044507222,2.2,0.655,0.3597209983999999,1.8879460937500003,2.537559897270001,2.0,41.257559897270006,93.70240000000003,0.7194419967999998,0.7194419895956633,0.9999999998744586,0.03300879534241165,0.03300879501232369,0.999999999881119,0.9999999999999999,0.016509307820508037,0.9970296960811271,0.9940682148676248,0.017425804276464153,0.37881857151701526,0.9999999632632445,1.381380247759057e-15,1.0000000374822955,4.443926827676927e-15,0.9577409152993455,1.4908129177810577e-15,0.9785784026197053,8.8164920776615475e-16,0.08713615829376266,0.04358104132644536,0.8973836093457097,0.09668460552191505
0.9,9,0.07443181818181818,0.06710886400000003,0.567108864,2,0.9,1,0.017182026755907517,0.017182026927727787,2.2,0.655,0.3597209983999999,2.4745000000000004,3.1241138035200007,2.0,41.84411380352001,93.70240000000003,0.7194419967999998,0.7194419895960736,0.999999999876222,0.03213610230698816,0.03213610198562713,0.9999999998842418,0.9999999999999999,0.01607353666326087,0.9971079512027916,0.9942242663518287,0.017182026755907517,0.3187886010584175,0.9999999663344086,1.3574718305694988e-15,1.000000033559959,1.1386553642614993e-15,0.9595410824980961,1.2490009027033013e-15,0.9793025107124648,9.765861500454323e-16,0.1008069356273446,0.05042067567627809,0.9007086628057435,0.09351560354608524
0.9,9,0.07443181818181818,0.06710886400000003,0.567108864,2,0.9,2,0.01719444210210512,0.017194442274049544,2.2,0.655,0.3597209983999999,2.4442262500000003,3.0938400535200006,2.0,41.81384005352,93.70240000000003,0.7194419967999998,0.7194419895960528,0.9999999998761321,0.0321799986372823,0.03217999831548231,0.9999999998840846,1.0,0.016095456335496527,0.9971040138729707,0.9942164144815893,0.01719444210210512,0.3213888294959497,0.9999999659212291,2.7688882105669613e-15,1.0000000334958066,1.0163999321966297e-15,0.9594516056428225,9.375470263503235e-16,0.9792663094397057,6.310961198575701e-16,0.10012793028915105,0.05008094513035765,0.9005421954016465,0.09367421907994278
0.9,9,0.07443181818181818,0.06710886400000003,0.567108864,2,0.9,4,0.01720065649256372,0.01720065666457029,2.2,0.655,0.3597209983999999,2.429089375,3.0787031785200005,2.0,41.79870317852001,93.70240000000003,0.7194419967999998,0.7194419895960427,0.9999999998760872,0.03220199239508846,0.032201992073068536,0.9999999998840059,1.0,0.01610644024879851,0.9971020411616531,0.994212480488735,0.01720065649256372,0.3227059665618547,0.9999999662426529,1.1270951119217139e-15,1.000000033993063,1.3996627949012208e-15,0.9594067318779645,7.504278218048875e-16,0.9792481607300709,4.569144405373685e-16,0.09978740838340285,0.04991057469559153,0.9004587499033269,0.09375373058540815
0.9,9,0.07443181818181818,0.06710886400000003,0.567108864,2,0.9,8,0.017203765369247816,0.01720376554128547,2.2,0.655,0.3597209983999999,2.4215209375,3.0711347410200003,2.0,41.79113474102001,93.70240000000003,0.7194419967999998,0.7194419895960374,0.9999999998760648,0.03221300070026656,0.03221300037813655,0.9999999998839664,0.9999999999999999,0.016111938979689412,0.9971010537919494,0.9942105114730159,0.017203765369247816,0.32336885888181044,0.9999999669106494,1.4765340148626278e-15,1.0000000347493043,2.2796774688395107e-15,0.9593842610461413,5.708479189681963e-16,0.9792390733854026,5.057306561942087e-16,0.09961689103127344,0.04982526466958972,0.9004169697526029,0.09379354172041299
0.9,9,0.07443181818181818,0.06710886400000003,0.567108864,2,0.9,16,0.01720532022821828,0.017205320400271486,2.2,0.655,0.3597209983999999,2.41773671875,3.0673505222700004,2.0,41.78735052227,93.70240000000003,0.7194419967999998,0.719441989596035,0.9999999998760535,0.032218507712947736,0.03221850739076266,0.9999999998839467,1.0,0.016114687625691154,0.9971005598532799,0.9942095264597243,0.01720532022821828,0.3237013932096417,0.999999965953936,2.716787426146854e-15,1.000000033836794,1.3071668013916032e-15,0.959373017128444,1.3446423434470363e-15,0.9792345295139728,4.281921656285467e-16,0.09953156849682353,0.04978257110946276,0.900396079343481,0.09381344711624329
0.9,9,0.07443181818181818,0.06710886400000003,0.567108864,2,0.9,32,0.01720609776289372,0.0172060979349547,2.2,0.655,0.3597209983999999,2.4158446093750006,3.065458412895001,2.0,41.785458412895004,93.70240000000003,0.7194419967999998,0.7194419895960336,0.9999999998760479,0.032221261934752304,0.03222126161253969,0.999999999883937,0.9999999999999999,0.016116064725428578,0.9971003128204526,0.9942090338266445,0.01720609776289372,0.3238679346296067,0.9999999663038253,1.6662594659381953e-15,1.0000000342088073,1.6375789613221059e-15,0.9593673930423399,7.904249957834199e-16,0.9792322537903365,3.650675994272797e-16,0.09948889089433847,0.04976122364154328,0.9003856168697111,0.09382341695693341
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,0,0.0,1,0.20848899654793454,0.20848899863282455,2.2,0.655,0.33202371583332824,2.4745000000000004,3.185047825166678,0.0,3.185047825166678,0.0,0.6640474316666565,0.664047425026182,0.9999999986155341,0.20848899863282444,0.20848899654793443,0.9999999993077671,0.9999999999999999,0.10424449152504131,0.9825417823084065,0.96538835398178,0.20848899654793454,0.4462038629863148,0.9999999532418609,1.1102230246251565e-16,1.000000046179265,1.1102230246251565e-16,0.8702935622647727,0.0,0.9005873574654699,1.1102230246251565e-16,0.4672505413838805,0.233625255566733,0.9005873574654699,0.0648009965163101
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,0,0.0,2,0.2303872068278358,0.2303872091317079,2.2,0.655,0.33202371583332824,2.1717625000000003,2.882310325166678,0.0,2.882310325166678,0.0,0.6640474316666565,0.6640474250261821,0.9999999984701196,0.2303872091317078,0.2303872068278357,0.9999999992350598,0.9999999999999999,0.1151935972596494,0.980690058770767,0.9617529913718104,0.2303872068278358,0.5052688160899907,0.9999999502580178,1.1102230246251565e-16,1.0000000508690636,1.1102230246251568e-16,0.8568155678974514,1.570092458683775e-16,0.8904388405367603,2.220446049250313e-16,0.45596957399960075,0.2279847748196138,0.8904388405367603,0.0713141508350501
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,0,0.0,4,0.24315695035901788,0.2431569527905874,2.2,0.655,0.33202371583332824,2.02039375,2.7309415751666783,0.0,2.7309415751666783,0.0,0.6640474316666565,0.6640474250261821,0.9999999983853225,0.2431569527905873,0.24315695035901777,0.9999999991926612,0.9999999999999999,0.12157846849758047,0.9796086272087848,0.95963306250188,0.24315695035901788,0.5419931097191811,0.9999999481279427,1.5700924586837752e-16,1.0000000530875326,2.482534153247273e-16,0.8489278431483775,1.1102230246251563e-16,0.8845461257184157,1.570092458683775e-16,0.44863476306000066,0.2243173692015624,0.8845461257184157,0.07508693678346423
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,0,0.0,8,0.2500877975152455,0.2500878000161235,2.2,0.655,0.33202371583332824,1.9447093750000004,2.6552572001666785,0.0,2.6552572001666785,0.0,0.6640474316666565,0.6640474250261821,0.9999999983392984,0.2500878000161234,0.2500877975152454,0.9999999991696491,0.9999999999999999,0.12504389220930412,0.9790211742740972,0.9584824596770322,0.2500877975152455,0.5627426543611013,0.9999999467922808,0.0,1.000000053754441,2.4825341532472736e-16,0.844635984225369,1.5700924586837754e-16,0.8813555865933937,1.1102230246251568e-16,0.44440881738239235,0.22220439705476072,0.8813555865933937,0.07712687308363841
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,0,0.0,16,0.2537035287918045,0.2537035313288398,2.2,0.655,0.33202371583332824,1.9068671875000003,2.617415012666678,0.0,2.617415012666678,0.0,0.6640474316666565,0.664047425026182,0.9999999983152882,0.2537035313288398,0.2537035287918045,0.999999999157644,1.0,0.12685175885138233,0.9787145678920289,0.9578822054040809,0.2537035287918045,0.5738161649456521,0.9999999455497739,1.5700924586837752e-16,1.0000000537203553,1.1102230246251565e-16,0.8423936571405921,1.1102230246251565e-16,0.8796932855651034,0.0,0.4421338126921425,0.22106689668353427,0.8796932855651034,0.07818891983897747
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,0,0.0,32,0.2555508866855559,0.25555088924106484,2.2,0.655,0.33202371583332824,1.8879460937500003,2.5984939189166782,0.0,2.5984939189166782,0.0,0.6640474316666565,0.6640474250261822,0.9999999983030209,0.2555508892410647,0.2555508866855558,0.9999999991515104,1.0,0.12777543657803236,0.9785578787607994,0.9575755220848353,0.2555508866855559,0.5795428333707084,0.9999999451403423,1.5700924586837754e-16,1.0000000539271607,1.1102230246251565e-16,0.8412470790434138,1.1102230246251565e-16,0.8788445509581304,1.1102230246251565e-16,0.4409525439202368,0.2204762602875635,0.8788445509581304,0.07873097112670491
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,0,0.9,1,0.20848899654793454,0.20848899863282455,2.2,0.655,0.33202371583332824,2.4745000000000004,3.185047825166678,0.0,3.185047825166678,0.0,0.6640474316666565,0.664047425026182,0.9999999986155341,0.20848899863282444,0.20848899654793443,0.9999999993077671,0.9999999999999999,0.10424449152504131,0.9825417823084065,0.96538835398178,0.20848899654793454,0.4462038629863148,0.9999999532418609,1.1102230246251565e-16,1.000000046179265,1.1102230246251565e-16,0.8702935622647727,0.0,0.9005873574654699,1.1102230246251565e-16,0.4672505413838805,0.233625255566733,0.9005873574654699,0.0648009965163101
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,0,0.9,2,0.2104896925118475,0.21048969461674444,2.2,0.655,0.33202371583332824,2.4442262500000003,3.154774075166678,0.0,3.154774075166678,0.0,0.6640474316666565,0.6640474250261821,0.9999999986022485,0.21048969461674427,0.21048969251184732,0.9999999993011242,0.9999999999999999,0.10524484042411636,0.9823727473440838,0.965056214724363,0.2104896925118475,0.45141811907367557,0.9999999527478787,1.1102230246251565e-16,1.0000000463995686,1.1102230246251565e-16,0.869064216568471,0.0,0.8996578699598561,0.0,0.4662854316609597,0.23314270291162026,0.8996578699598561,0.0653983447645069
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,0,0.9,4,0.21150450918052852,0.21150451129557363,2.2,0.655,0.33202371583332824,2.429089375,3.1396372001666784,0.0,3.1396372001666784,0.0,0.6640474316666565,0.6640474250261821,0.9999999985955097,0.21150451129557357,0.21150450918052846,0.9999999992977548,1.0,0.10575225459225804,0.982286996311193,0.9648877431220657,0.21150450918052852,0.4540760290085689,0.9999999530234662,0.0,1.0000000470363837,0.0,0.868440517319583,1.1102230246251568e-16,0.8991865769494858,1.1102230246251568e-16,0.4657909593737597,0.23289547969127078,0.8991865769494858,0.06570116617257993
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,0,0.9,8,0.2120155958711471,0.2120155979913031,2.2,0.655,0.33202371583332824,2.4215209375,3.1320687626666777,0.0,3.1320687626666777,0.0,0.6640474316666565,0.6640474250261821,0.9999999985921159,0.21201559799130298,0.212015595871147,0.9999999992960579,1.0,0.10600779537893859,0.9822438071426824,0.9648028966701512,0.2120155958711471,0.4554179914891323,0.9999999534067673,1.5700924586837752e-16,1.0000000476013347,1.5700924586837752e-16,0.8681263713126925,1.1102230246251565e-16,0.898949270309138,1.5700924586837754e-16,0.4655406677674181,0.23277032826988844,0.898949270309138,0.06585362636101322
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,0,0.9,16,0.21227206659237616,0.21227206871509685,2.2,0.655,0.33202371583332824,2.41773671875,3.1282845439166778,0.0,3.1282845439166778,0.0,0.6640474316666565,0.6640474250261821,0.9999999985904128,0.2122720687150968,0.2122720665923761,0.9999999992952063,1.0,0.10613603114604447,0.9822221334753116,0.9647603194887929,0.21227206659237616,0.4560922641536816,0.9999999531222438,1.1102230246251568e-16,1.0000000474078976,0.0,0.8679687191447554,0.0,0.8988301966762356,0.0,0.4654147488913568,0.23270736973140513,0.8988301966762356,0.06593012281255728
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,0,0.9,32,0.21240053477916307,0.21240053690316846,2.2,0.655,0.33202371583332824,2.4158446093750006,3.1263924345416783,0.0,3.1263924345416783,0.0,0.6640474316666565,0.6640474250261821,0.9999999985895597,0.21240053690316835,0.21240053477916296,0.9999999992947798,0.9999999999999999,0.1062002621236173,0.9822112767863176,0.9647389922462082,0.21240053477916307,0.45643022860832166,0.9999999530525334,0.0,1.0000000473837958,2.482534153247273e-16,0.867889747629926,1.5700924586837752e-16,0.8987705566146111,1.1102230246251565e-16,0.46535159475914356,0.23267578584228996,0.8987705566146111,0.06596843563159704
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,2,0.0,1,0.015837595311445952,0.015837595469821907,2.2,0.655,0.33202371583332824,2.4745000000000004,3.185047825166678,2.0,41.90504782516668,93.70240000000003,0.6640474316666565,0.6640474250187374,0.9999999998947129,0.02956161838365976,0.029561618088043577,0.9999999999017327,0.9999999999999999,0.014785164779767806,0.9975447121459173,0.9950954527302811,0.015837595311445952,0.3159872529486493,0.9999999673780535,1.308639334021842e-15,1.0000000337774633,3.437996110337146e-15,0.9626847711436912,2.0550375135389456e-15,0.9809439892604892,4.172762567079048e-15,0.09355319815020385,0.04679038360503271,0.908282720179002,0.08681273255127908
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,2,0.0,2,0.01595264811811016,0.015952648277636643,2.2,0.655,0.33202371583332824,2.1717625000000003,2.882310325166678,2.0,41.602310325166684,93.70240000000003,0.6640474316666565,0.6640474250185741,0.9999999998939455,0.029968534491499027,0.02996853419181368,0.9999999999003871,0.9999999999999999,0.014988414994969015,0.9975110123062346,0.995028219672209,0.01595264811811016,0.34372631388306907,0.9999999648858922,1.0198049666328888e-15,1.0000000344482411,1.848196242114241e-15,0.9618777912443541,1.182465703361046e-15,0.980613358095135,7.065416064076988e-16,0.08718719801594405,0.04360566645493387,0.9067530497460113,0.08827516992619766
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,2,0.0,4,0.016010802574151387,0.016010802734259415,2.2,0.655,0.33202371583332824,2.02039375,2.7309415751666783,2.0,41.45094157516668,93.70240000000003,0.6640474316666565,0.6640474250184906,0.9999999998935576,0.030176271702422548,0.03017627140065983,0.9999999998997005,0.9999999999999999,0.01509216612311402,0.9974938112944618,0.9949939035707513,0.016010802574151387,0.3596557760461566,0.9999999641465651,9.477624839917472e-16,1.0000000356479326,1.8658271536973535e-15,0.9614621517358013,9.530312491062506e-16,0.9804438083531204,9.6228224407467e-16,0.08390320247988216,0.04196280757403201,0.9059694249368895,0.08902447863386187
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,2,0.0,8,0.016040038814262813,0.016040038974663204,2.2,0.655,0.33202371583332824,1.9447093750000004,2.6552572001666785,2.0,41.375257200166686,93.70240000000003,0.6640474316666565,0.664047425018448,0.9999999998933625,0.03028123684587964,0.03028123654306727,0.9999999998993535,0.9999999999999999,0.015144586483453373,0.9974851208613894,0.9949765663398606,0.016040038814262813,0.3682310113602852,0.9999999637164325,9.860068133267016e-16,1.000000036226414,1.5283219021373867e-15,0.9612511911753747,6.632363072827397e-16,0.9803579434375316,8.816492077661548e-16,0.08223434639903117,0.04112794961920136,0.9055727812780038,0.08940378506185687
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,2,0.0,16,0.01605469694060676,0.01605469710115373,2.2,0.655,0.33202371583332824,1.9068671875000003,2.617415012666678,2.0,41.33741501266668,93.70240000000003,0.6640474316666565,0.6640474250184271,0.9999999998932646,0.030333996987115676,0.030333996683775705,0.9999999998991791,0.9999999999999999,0.01517093740896177,0.9974807528866377,0.9949678523792936,0.01605469694060676,0.37268564291240525,0.9999999629173468,1.1677150339985193e-15,1.0000000359418482,1.083889877282842e-15,0.9611449123000512,1.366803587226643e-15,0.9803147307616357,1.0080280941812613e-15,0.08139298430367843,0.040707061561068764,0.9053732175689797,0.08959463481031393
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,2,0.0,32,0.016062036037224538,0.016062036197844902,2.2,0.655,0.33202371583332824,1.8879460937500003,2.5984939189166782,2.0,41.31849391891669,93.70240000000003,0.6640474316666565,0.6640474250184164,0.9999999998932156,0.030360446885365336,0.030360446581760864,0.9999999998990918,0.9999999999999999,0.015184147842406064,0.9974785631746971,0.9949634839930581,0.016062036037224538,0.37495669735956555,0.9999999633503394,2.322861453508427e-15,1.0000000366347137,7.904249957834199e-16,0.9610915715091671,8.73308798751819e-16,0.9802930544045284,6.461745986520616e-16,0.08097054085327257,0.04049573710599758,0.9052731256051811,0.08969035838787698
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,2,0.9,1,0.015837595311445952,0.015837595469821907,2.2,0.655,0.33202371583332824,2.4745000000000004,3.185047825166678,2.0,41.90504782516668,93.70240000000003,0.6640474316666565,0.6640474250187374,0.9999999998947129,0.02956161838365976,0.029561618088043577,0.9999999999017327,0.9999999999999999,0.014785164779767806,0.9975447121459173,0.9950954527302811,0.015837595311445952,0.3159872529486493,0.9999999673780535,1.308639334021842e-15,1.0000000337774633,3.437996110337146e-15,0.9626847711436912,2.0550375135389456e-15,0.9809439892604892,4.172762567079048e-15,0.09355319815020385,0.04679038360503271,0.908282720179002,0.08681273255127908
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,2,0.9,2,0.015849025984291644,0.015849026142781907,2.2,0.655,0.33202371583332824,2.4442262500000003,3.154774075166678,2.0,41.874774075166684,93.70240000000003,0.6640474316666565,0.664047425018721,0.9999999998946367,0.029601806526352248,0.02960180623033418,0.9999999999015998,0.9999999999999999,0.014805239197006503,0.9975413834846008,0.9950888117643713,0.015849025984291644,0.318545105279037,0.9999999661028107,1.9016114386439397e-15,1.0000000328446357,1.8855414812034333e-15,0.9626054926084746,1.5067468992646624e-15,0.9809114230643466,4.882299636000637e-15,0.09292814656311792,0.046477685425545964,0.9081319605555686,0.0869568512088027
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,2,0.9,4,0.015854747500027692,0.01585474765857517,2.2,0.655,0.33202371583332824,2.429089375,3.1396372001666784,2.0,41.85963720016669,93.70240000000003,0.6640474316666565,0.6640474250187131,0.9999999998945985,0.029621942055600266,0.029621941759380845,0.9999999999015332,0.9999999999999999,0.014815293795427651,0.9975397157505262,0.9950854844996407,0.015854747500027692,0.3198406570200145,0.9999999666196315,1.0137436649987162e-15,1.0000000335339443,3.428909028320116e-15,0.9625657369515211,1.6832789828731604e-15,0.9808951032506175,5.036394319307976e-15,0.09261468518533968,0.04632085843451904,0.9080564183050303,0.08702906619461048
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,2,0.9,8,0.015857609804668594,0.015857609963244694,2.2,0.655,0.33202371583332824,2.4215209375,3.1320687626666777,2.0,41.85206876266668,93.70240000000003,0.6640474316666565,0.6640474250187091,0.9999999998945794,0.02963202021001992,0.029632019913699716,0.9999999999014998,1.0,0.01482032909833694,0.9975388810305923,0.9950838191677661,0.015857609804668594,0.320492654529392,0.9999999667718904,1.4833011725431819e-15,1.000000033772766,2.2924828532060802e-15,0.9625458299294911,1.7974815923129862e-15,0.9808869295208905,6.405647715193129e-15,0.09245771937335368,0.04624233625603355,0.9080185850850508,0.08706523408271527
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,2,0.9,16,0.01585904134392566,0.015859041502516075,2.2,0.655,0.33202371583332824,2.41773671875,3.1282845439166778,2.0,41.848284543916684,93.70240000000003,0.6640474316666565,0.6640474250187071,0.9999999998945699,0.02963706188785222,0.029637061591481603,0.9999999999014831,1.0,0.014822846156005542,0.9975384634571454,0.9950829860764425,0.01585904134392566,0.32081971624147965,0.9999999660090078,2.7686099722895605e-15,1.0000000330532433,1.0838898772828417e-15,0.9625358691080192,1.9052539881026527e-15,0.9808828424852378,5.561444464784419e-15,0.0923791777472115,0.046203039918059303,0.9079996681574567,0.08708331791898583
0.98,47,0.07443181818181818,0.07340370094697085,0.5734037009469708,2,0.9,32,0.01585975721031879,0.015859757368916365,2.2,0.655,0.33202371583332824,2.4158446093750006,3.1263924345416783,2.0,41.846392434541684,93.70240000000003,0.6640474316666565,0.664047425018706,0.9999999998945652,0.02963958337732097,0.029639583080925135,0.9999999999014747,1.0,0.014824107829606588,0.9975382546170197,0.9950825694243701,0.01585975721031879,0.32098351446279577,0.999999966002155,2.4753865781050098e-15,1.0000000330680932,1.0049664983653268e-15,0.9625308868681568,1.2579125733963204e-15,0.9808807947523547,5.459317821429832e-15,0.09233989206744937,0.046183393107949805,0.9079901903027396,0.08709237912163048
