seed,seed_index,rho,num_agents,max_delay,policy,multiplier,eta,local_critical_eta,eta_to_local_boundary,final_error,crossing_time,crossed_threshold,finite
20261033,3,0.9,32,32,relative_boundary,1.2,0.641500250503421,0.5345835420861842,1.2,1000000000000.0,1373,True,True
20261033,3,0.9,32,32,delay_blind,,3.3678492118120205,0.5345835420861842,6.2999493001022175,1000000000000.0,158,True,True
20261034,4,0.0,8,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,4.428378448939493,-1,False,True
20261034,4,0.0,8,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,1000000000000.0,156,True,True
20261034,4,0.0,8,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,42,True,True
20261034,4,0.0,8,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,32,True,True
20261034,4,0.0,8,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,29,True,True
20261034,4,0.0,8,8,relative_boundary,0.5,4.2098115147650255,8.419623029530051,0.5,1000000000000.0,51,True,True
20261034,4,0.0,8,8,relative_boundary,0.8,6.735698423624041,8.419623029530051,0.8,1000000000000.0,22,True,True
20261034,4,0.0,8,8,relative_boundary,0.95,7.998641878053548,8.419623029530051,0.95,1000000000000.0,18,True,True
20261034,4,0.0,8,8,relative_boundary,1.05,8.840604181006555,8.419623029530051,1.05,1000000000000.0,16,True,True
20261034,4,0.0,8,8,relative_boundary,1.2,10.10354763543606,8.419623029530051,1.2,1000000000000.0,13,True,True
20261034,4,0.0,8,8,delay_blind,,3.3678492118120205,8.419623029530051,0.4,1000000000000.0,100,True,True
20261034,4,0.0,8,32,relative_boundary,0.5,1.3839249958470465,2.767849991694093,0.5,48.24356157530557,-1,False,True
20261034,4,0.0,8,32,relative_boundary,0.8,2.2142799933552744,2.767849991694093,0.8,1000000000000.0,250,True,True
20261034,4,0.0,8,32,relative_boundary,0.95,2.6294574921093883,2.767849991694093,0.95,1000000000000.0,132,True,True
20261034,4,0.0,8,32,relative_boundary,1.05,2.906242491278798,2.767849991694093,1.05,1000000000000.0,104,True,True
20261034,4,0.0,8,32,relative_boundary,1.2,3.3214199900329118,2.767849991694093,1.2,1000000000000.0,74,True,True
20261034,4,0.0,8,32,delay_blind,,3.3678492118120205,2.767849991694093,1.2167744718530398,1000000000000.0,68,True,True
20261034,4,0.0,16,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,0.19713404315279817,-1,False,True
20261034,4,0.0,16,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,3.379921248207162,-1,False,True
20261034,4,0.0,16,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,531,True,True
20261034,4,0.0,16,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,128,True,True
20261034,4,0.0,16,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,42,True,True
20261034,4,0.0,16,8,relative_boundary,0.5,2.057528557255864,4.115057114511728,0.5,1.0831599676935262,-1,False,True
20261034,4,0.0,16,8,relative_boundary,0.8,3.292045691609383,4.115057114511728,0.8,1000000000000.0,220,True,True
20261034,4,0.0,16,8,relative_boundary,0.95,3.9093042587861415,4.115057114511728,0.95,1000000000000.0,114,True,True
20261034,4,0.0,16,8,relative_boundary,1.05,4.320809970237315,4.115057114511728,1.05,1000000000000.0,93,True,True
20261034,4,0.0,16,8,relative_boundary,1.2,4.938068537414074,4.115057114511728,1.2,1000000000000.0,63,True,True
20261034,4,0.0,16,8,delay_blind,,3.3678492118120205,4.115057114511728,0.8184210129029114,1000000000000.0,213,True,True
20261034,4,0.0,16,32,relative_boundary,0.5,0.6465922851674257,1.2931845703348515,0.5,0.2148137325331459,-1,False,True
20261034,4,0.0,16,32,relative_boundary,0.8,1.0345476562678813,1.2931845703348515,0.8,15.66934167957072,-1,False,True
20261034,4,0.0,16,32,relative_boundary,0.95,1.2285253418181088,1.2931845703348515,0.95,223189827.6110301,-1,False,True
20261034,4,0.0,16,32,relative_boundary,1.05,1.3578437988515941,1.2931845703348515,1.05,1000000000000.0,968,True,True
20261034,4,0.0,16,32,relative_boundary,1.2,1.5518214844018217,1.2931845703348515,1.2,1000000000000.0,648,True,True
20261034,4,0.0,16,32,delay_blind,,3.3678492118120205,1.2931845703348515,2.6043066775378896,1000000000000.0,204,True,True
20261034,4,0.0,32,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,0.09905511168892644,-1,False,True
20261034,4,0.0,32,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,0.25791529519216194,-1,False,True
20261034,4,0.0,32,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,0.3073915963993246,-1,False,True
20261034,4,0.0,32,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,0.8379930022327284,-1,False,True
20261034,4,0.0,32,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,104,True,True
20261034,4,0.0,32,8,relative_boundary,0.5,1.0517446793988348,2.1034893587976695,0.5,0.2553951883693789,-1,False,True
20261034,4,0.0,32,8,relative_boundary,0.8,1.6827914870381357,2.1034893587976695,0.8,2.731177408253871,-1,False,True
20261034,4,0.0,32,8,relative_boundary,0.95,1.998314890857786,2.1034893587976695,0.95,1000000000000.0,3909,True,True
20261034,4,0.0,32,8,relative_boundary,1.05,2.208663826737553,2.1034893587976695,1.05,1000000000000.0,1082,True,True
20261034,4,0.0,32,8,relative_boundary,1.2,2.5241872305572035,2.1034893587976695,1.2,1000000000000.0,662,True,True
20261034,4,0.0,32,8,delay_blind,,3.3678492118120205,2.1034893587976695,1.601077370668062,1000000000000.0,334,True,True
20261034,4,0.0,32,32,relative_boundary,0.5,0.2672917710430921,0.5345835420861842,0.5,0.09339659041276752,-1,False,True
20261034,4,0.0,32,32,relative_boundary,0.8,0.42766683366894737,0.5345835420861842,0.8,0.03451017153701907,-1,False,True
20261034,4,0.0,32,32,relative_boundary,0.95,0.507854364981875,0.5345835420861842,0.95,7.393862608107167,-1,False,True
20261034,4,0.0,32,32,relative_boundary,1.05,0.5613127191904934,0.5345835420861842,1.05,289.3125277787487,-1,False,True
20261034,4,0.0,32,32,relative_boundary,1.2,0.641500250503421,0.5345835420861842,1.2,1440100558.140685,-1,False,True
20261034,4,0.0,32,32,delay_blind,,3.3678492118120205,0.5345835420861842,6.2999493001022175,1000000000000.0,427,True,True
20261034,4,0.9,8,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,1000000000000.0,50,True,True
20261034,4,0.9,8,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,1000000000000.0,30,True,True
20261034,4,0.9,8,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,30,True,True
20261034,4,0.9,8,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,29,True,True
20261034,4,0.9,8,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,24,True,True
20261034,4,0.9,8,8,relative_boundary,0.5,4.2098115147650255,8.419623029530051,0.5,1000000000000.0,30,True,True
20261034,4,0.9,8,8,relative_boundary,0.8,6.735698423624041,8.419623029530051,0.8,1000000000000.0,25,True,True
20261034,4,0.9,8,8,relative_boundary,0.95,7.998641878053548,8.419623029530051,0.95,1000000000000.0,25,True,True
20261034,4,0.9,8,8,relative_boundary,1.05,8.840604181006555,8.419623029530051,1.05,1000000000000.0,19,True,True
20261034,4,0.9,8,8,relative_boundary,1.2,10.10354763543606,8.419623029530051,1.2,1000000000000.0,16,True,True
20261034,4,0.9,8,8,delay_blind,,3.3678492118120205,8.419623029530051,0.4,1000000000000.0,35,True,True
20261034,4,0.9,8,32,relative_boundary,0.5,1.3839249958470465,2.767849991694093,0.5,1000000000000.0,85,True,True
20261034,4,0.9,8,32,relative_boundary,0.8,2.2142799933552744,2.767849991694093,0.8,1000000000000.0,68,True,True
20261034,4,0.9,8,32,relative_boundary,0.95,2.6294574921093883,2.767849991694093,0.95,1000000000000.0,57,True,True
20261034,4,0.9,8,32,relative_boundary,1.05,2.906242491278798,2.767849991694093,1.05,1000000000000.0,53,True,True
20261034,4,0.9,8,32,relative_boundary,1.2,3.3214199900329118,2.767849991694093,1.2,1000000000000.0,50,True,True
20261034,4,0.9,8,32,delay_blind,,3.3678492118120205,2.767849991694093,1.2167744718530398,1000000000000.0,50,True,True
20261034,4,0.9,16,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,1000000000000.0,50,True,True
20261034,4,0.9,16,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,1000000000000.0,30,True,True
20261034,4,0.9,16,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,30,True,True
20261034,4,0.9,16,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,29,True,True
20261034,4,0.9,16,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,24,True,True
20261034,4,0.9,16,8,relative_boundary,0.5,2.057528557255864,4.115057114511728,0.5,1000000000000.0,68,True,True
20261034,4,0.9,16,8,relative_boundary,0.8,3.292045691609383,4.115057114511728,0.8,1000000000000.0,41,True,True
20261034,4,0.9,16,8,relative_boundary,0.95,3.9093042587861415,4.115057114511728,0.95,1000000000000.0,39,True,True
20261034,4,0.9,16,8,relative_boundary,1.05,4.320809970237315,4.115057114511728,1.05,1000000000000.0,39,True,True
20261034,4,0.9,16,8,relative_boundary,1.2,4.938068537414074,4.115057114511728,1.2,1000000000000.0,39,True,True
20261034,4,0.9,16,8,delay_blind,,3.3678492118120205,4.115057114511728,0.8184210129029114,1000000000000.0,41,True,True
20261034,4,0.9,16,32,relative_boundary,0.5,0.6465922851674257,1.2931845703348515,0.5,1000000000000.0,1314,True,True
20261034,4,0.9,16,32,relative_boundary,0.8,1.0345476562678813,1.2931845703348515,0.8,1000000000000.0,274,True,True
20261034,4,0.9,16,32,relative_boundary,0.95,1.2285253418181088,1.2931845703348515,0.95,1000000000000.0,274,True,True
20261034,4,0.9,16,32,relative_boundary,1.05,1.3578437988515941,1.2931845703348515,1.05,1000000000000.0,252,True,True
20261034,4,0.9,16,32,relative_boundary,1.2,1.5518214844018217,1.2931845703348515,1.2,1000000000000.0,218,True,True
20261034,4,0.9,16,32,delay_blind,,3.3678492118120205,1.2931845703348515,2.6043066775378896,1000000000000.0,68,True,True
20261034,4,0.9,32,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,1000000000000.0,53,True,True
20261034,4,0.9,32,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,1000000000000.0,30,True,True
20261034,4,0.9,32,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,29,True,True
20261034,4,0.9,32,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,27,True,True
20261034,4,0.9,32,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,24,True,True
20261034,4,0.9,32,8,relative_boundary,0.5,1.0517446793988348,2.1034893587976695,0.5,1000000000000.0,283,True,True
20261034,4,0.9,32,8,relative_boundary,0.8,1.6827914870381357,2.1034893587976695,0.8,1000000000000.0,101,True,True
20261034,4,0.9,32,8,relative_boundary,0.95,1.998314890857786,2.1034893587976695,0.95,1000000000000.0,78,True,True
20261034,4,0.9,32,8,relative_boundary,1.05,2.208663826737553,2.1034893587976695,1.05,1000000000000.0,71,True,True
20261034,4,0.9,32,8,relative_boundary,1.2,2.5241872305572035,2.1034893587976695,1.2,1000000000000.0,71,True,True
20261034,4,0.9,32,8,delay_blind,,3.3678492118120205,2.1034893587976695,1.601077370668062,1000000000000.0,53,True,True
20261034,4,0.9,32,32,relative_boundary,0.5,0.2672917710430921,0.5345835420861842,0.5,25.723210777524574,-1,False,True
20261034,4,0.9,32,32,relative_boundary,0.8,0.42766683366894737,0.5345835420861842,0.8,1000000000000.0,2114,True,True
20261034,4,0.9,32,32,relative_boundary,0.95,0.507854364981875,0.5345835420861842,0.95,1000000000000.0,1476,True,True
20261034,4,0.9,32,32,relative_boundary,1.05,0.5613127191904934,0.5345835420861842,1.05,1000000000000.0,1152,True,True
20261034,4,0.9,32,32,relative_boundary,1.2,0.641500250503421,0.5345835420861842,1.2,1000000000000.0,1298,True,True
20261034,4,0.9,32,32,delay_blind,,3.3678492118120205,0.5345835420861842,6.2999493001022175,1000000000000.0,166,True,True
20261035,5,0.0,8,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,3.749024109487915,-1,False,True
20261035,5,0.0,8,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,1000000000000.0,133,True,True
20261035,5,0.0,8,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,49,True,True
20261035,5,0.0,8,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,44,True,True
20261035,5,0.0,8,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,43,True,True
20261035,5,0.0,8,8,relative_boundary,0.5,4.2098115147650255,8.419623029530051,0.5,1000000000000.0,47,True,True
20261035,5,0.0,8,8,relative_boundary,0.8,6.735698423624041,8.419623029530051,0.8,1000000000000.0,24,True,True
20261035,5,0.0,8,8,relative_boundary,0.95,7.998641878053548,8.419623029530051,0.95,1000000000000.0,19,True,True
20261035,5,0.0,8,8,relative_boundary,1.05,8.840604181006555,8.419623029530051,1.05,1000000000000.0,18,True,True
20261035,5,0.0,8,8,relative_boundary,1.2,10.10354763543606,8.419623029530051,1.2,1000000000000.0,15,True,True
20261035,5,0.0,8,8,delay_blind,,3.3678492118120205,8.419623029530051,0.4,1000000000000.0,131,True,True
20261035,5,0.0,8,32,relative_boundary,0.5,1.3839249958470465,2.767849991694093,0.5,4.998556957667555,-1,False,True
20261035,5,0.0,8,32,relative_boundary,0.8,2.2142799933552744,2.767849991694093,0.8,1000000000000.0,216,True,True
20261035,5,0.0,8,32,relative_boundary,0.95,2.6294574921093883,2.767849991694093,0.95,1000000000000.0,134,True,True
20261035,5,0.0,8,32,relative_boundary,1.05,2.906242491278798,2.767849991694093,1.05,1000000000000.0,90,True,True
20261035,5,0.0,8,32,relative_boundary,1.2,3.3214199900329118,2.767849991694093,1.2,1000000000000.0,73,True,True
20261035,5,0.0,8,32,delay_blind,,3.3678492118120205,2.767849991694093,1.2167744718530398,1000000000000.0,72,True,True
20261035,5,0.0,16,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,2.655757232589351,-1,False,True
20261035,5,0.0,16,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,13.715511649914134,-1,False,True
20261035,5,0.0,16,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,777,True,True
20261035,5,0.0,16,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,74,True,True
20261035,5,0.0,16,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,42,True,True
20261035,5,0.0,16,8,relative_boundary,0.5,2.057528557255864,4.115057114511728,0.5,5.0837853618305475,-1,False,True
20261035,5,0.0,16,8,relative_boundary,0.8,3.292045691609383,4.115057114511728,0.8,1000000000000.0,331,True,True
20261035,5,0.0,16,8,relative_boundary,0.95,3.9093042587861415,4.115057114511728,0.95,1000000000000.0,93,True,True
20261035,5,0.0,16,8,relative_boundary,1.05,4.320809970237315,4.115057114511728,1.05,1000000000000.0,69,True,True
20261035,5,0.0,16,8,relative_boundary,1.2,4.938068537414074,4.115057114511728,1.2,1000000000000.0,52,True,True
20261035,5,0.0,16,8,delay_blind,,3.3678492118120205,4.115057114511728,0.8184210129029114,1000000000000.0,222,True,True
20261035,5,0.0,16,32,relative_boundary,0.5,0.6465922851674257,1.2931845703348515,0.5,0.022060675394166847,-1,False,True
20261035,5,0.0,16,32,relative_boundary,0.8,1.0345476562678813,1.2931845703348515,0.8,2.3722822312082994,-1,False,True
20261035,5,0.0,16,32,relative_boundary,0.95,1.2285253418181088,1.2931845703348515,0.95,2016756924.4153652,-1,False,True
20261035,5,0.0,16,32,relative_boundary,1.05,1.3578437988515941,1.2931845703348515,1.05,1000000000000.0,1072,True,True
20261035,5,0.0,16,32,relative_boundary,1.2,1.5518214844018217,1.2931845703348515,1.2,1000000000000.0,677,True,True
20261035,5,0.0,16,32,delay_blind,,3.3678492118120205,1.2931845703348515,2.6043066775378896,1000000000000.0,166,True,True
20261035,5,0.0,32,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,1.4591758608192422,-1,False,True
20261035,5,0.0,32,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,2.1168809532281316,-1,False,True
20261035,5,0.0,32,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,11.996477562399352,-1,False,True
20261035,5,0.0,32,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1014.2263435357456,-1,False,True
20261035,5,0.0,32,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,46,True,True
20261035,5,0.0,32,8,relative_boundary,0.5,1.0517446793988348,2.1034893587976695,0.5,1.9853508869822343,-1,False,True
20261035,5,0.0,32,8,relative_boundary,0.8,1.6827914870381357,2.1034893587976695,0.8,11.14837966348734,-1,False,True
20261035,5,0.0,32,8,relative_boundary,0.95,1.998314890857786,2.1034893587976695,0.95,1000000000000.0,2216,True,True
20261035,5,0.0,32,8,relative_boundary,1.05,2.208663826737553,2.1034893587976695,1.05,1000000000000.0,967,True,True
20261035,5,0.0,32,8,relative_boundary,1.2,2.5241872305572035,2.1034893587976695,1.2,1000000000000.0,569,True,True
20261035,5,0.0,32,8,delay_blind,,3.3678492118120205,2.1034893587976695,1.601077370668062,1000000000000.0,251,True,True
20261035,5,0.0,32,32,relative_boundary,0.5,0.2672917710430921,0.5345835420861842,0.5,0.18959982822400304,-1,False,True
20261035,5,0.0,32,32,relative_boundary,0.8,0.42766683366894737,0.5345835420861842,0.8,1.0187578537795403,-1,False,True
20261035,5,0.0,32,32,relative_boundary,0.95,0.507854364981875,0.5345835420861842,0.95,11.024942656481,-1,False,True
20261035,5,0.0,32,32,relative_boundary,1.05,0.5613127191904934,0.5345835420861842,1.05,5276.561312096435,-1,False,True
20261035,5,0.0,32,32,relative_boundary,1.2,0.641500250503421,0.5345835420861842,1.2,8823054495.10569,-1,False,True
20261035,5,0.0,32,32,delay_blind,,3.3678492118120205,0.5345835420861842,6.2999493001022175,1000000000000.0,525,True,True
20261035,5,0.9,8,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,1000000000000.0,52,True,True
20261035,5,0.9,8,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,1000000000000.0,21,True,True
20261035,5,0.9,8,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,21,True,True
20261035,5,0.9,8,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,21,True,True
20261035,5,0.9,8,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,19,True,True
20261035,5,0.9,8,8,relative_boundary,0.5,4.2098115147650255,8.419623029530051,0.5,1000000000000.0,19,True,True
20261035,5,0.9,8,8,relative_boundary,0.8,6.735698423624041,8.419623029530051,0.8,1000000000000.0,13,True,True
20261035,5,0.9,8,8,relative_boundary,0.95,7.998641878053548,8.419623029530051,0.95,1000000000000.0,13,True,True
20261035,5,0.9,8,8,relative_boundary,1.05,8.840604181006555,8.419623029530051,1.05,1000000000000.0,13,True,True
20261035,5,0.9,8,8,relative_boundary,1.2,10.10354763543606,8.419623029530051,1.2,1000000000000.0,13,True,True
20261035,5,0.9,8,8,delay_blind,,3.3678492118120205,8.419623029530051,0.4,1000000000000.0,25,True,True
20261035,5,0.9,8,32,relative_boundary,0.5,1.3839249958470465,2.767849991694093,0.5,1000000000000.0,141,True,True
20261035,5,0.9,8,32,relative_boundary,0.8,2.2142799933552744,2.767849991694093,0.8,1000000000000.0,74,True,True
20261035,5,0.9,8,32,relative_boundary,0.95,2.6294574921093883,2.767849991694093,0.95,1000000000000.0,52,True,True
20261035,5,0.9,8,32,relative_boundary,1.05,2.906242491278798,2.767849991694093,1.05,1000000000000.0,47,True,True
20261035,5,0.9,8,32,relative_boundary,1.2,3.3214199900329118,2.767849991694093,1.2,1000000000000.0,44,True,True
20261035,5,0.9,8,32,delay_blind,,3.3678492118120205,2.767849991694093,1.2167744718530398,1000000000000.0,44,True,True
20261035,5,0.9,16,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,1000000000000.0,45,True,True
20261035,5,0.9,16,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,1000000000000.0,22,True,True
20261035,5,0.9,16,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,22,True,True
20261035,5,0.9,16,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,21,True,True
20261035,5,0.9,16,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,19,True,True
20261035,5,0.9,16,8,relative_boundary,0.5,2.057528557255864,4.115057114511728,0.5,1000000000000.0,52,True,True
20261035,5,0.9,16,8,relative_boundary,0.8,3.292045691609383,4.115057114511728,0.8,1000000000000.0,29,True,True
20261035,5,0.9,16,8,relative_boundary,0.95,3.9093042587861415,4.115057114511728,0.95,1000000000000.0,25,True,True
20261035,5,0.9,16,8,relative_boundary,1.05,4.320809970237315,4.115057114511728,1.05,1000000000000.0,22,True,True
20261035,5,0.9,16,8,relative_boundary,1.2,4.938068537414074,4.115057114511728,1.2,1000000000000.0,21,True,True
20261035,5,0.9,16,8,delay_blind,,3.3678492118120205,4.115057114511728,0.8184210129029114,1000000000000.0,26,True,True
20261035,5,0.9,16,32,relative_boundary,0.5,0.6465922851674257,1.2931845703348515,0.5,1000000000000.0,1059,True,True
20261035,5,0.9,16,32,relative_boundary,0.8,1.0345476562678813,1.2931845703348515,0.8,1000000000000.0,368,True,True
20261035,5,0.9,16,32,relative_boundary,0.95,1.2285253418181088,1.2931845703348515,0.95,1000000000000.0,323,True,True
20261035,5,0.9,16,32,relative_boundary,1.05,1.3578437988515941,1.2931845703348515,1.05,1000000000000.0,302,True,True
20261035,5,0.9,16,32,relative_boundary,1.2,1.5518214844018217,1.2931845703348515,1.2,1000000000000.0,207,True,True
20261035,5,0.9,16,32,delay_blind,,3.3678492118120205,1.2931845703348515,2.6043066775378896,1000000000000.0,79,True,True
20261035,5,0.9,32,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,1000000000000.0,37,True,True
20261035,5,0.9,32,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,1000000000000.0,25,True,True
20261035,5,0.9,32,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,25,True,True
20261035,5,0.9,32,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,22,True,True
20261035,5,0.9,32,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,21,True,True
20261035,5,0.9,32,8,relative_boundary,0.5,1.0517446793988348,2.1034893587976695,0.5,1000000000000.0,355,True,True
20261035,5,0.9,32,8,relative_boundary,0.8,1.6827914870381357,2.1034893587976695,0.8,1000000000000.0,109,True,True
20261035,5,0.9,32,8,relative_boundary,0.95,1.998314890857786,2.1034893587976695,0.95,1000000000000.0,86,True,True
20261035,5,0.9,32,8,relative_boundary,1.05,2.208663826737553,2.1034893587976695,1.05,1000000000000.0,79,True,True
20261035,5,0.9,32,8,relative_boundary,1.2,2.5241872305572035,2.1034893587976695,1.2,1000000000000.0,74,True,True
20261035,5,0.9,32,8,delay_blind,,3.3678492118120205,2.1034893587976695,1.601077370668062,1000000000000.0,52,True,True
20261035,5,0.9,32,32,relative_boundary,0.5,0.2672917710430921,0.5345835420861842,0.5,2.603214759317713,-1,False,True
20261035,5,0.9,32,32,relative_boundary,0.8,0.42766683366894737,0.5345835420861842,0.8,1000000000000.0,2466,True,True
20261035,5,0.9,32,32,relative_boundary,0.95,0.507854364981875,0.5345835420861842,0.95,1000000000000.0,1674,True,True
20261035,5,0.9,32,32,relative_boundary,1.05,0.5613127191904934,0.5345835420861842,1.05,1000000000000.0,1400,True,True
20261035,5,0.9,32,32,relative_boundary,1.2,0.641500250503421,0.5345835420861842,1.2,1000000000000.0,1044,True,True
20261035,5,0.9,32,32,delay_blind,,3.3678492118120205,0.5345835420861842,6.2999493001022175,1000000000000.0,170,True,True
20261036,6,0.0,8,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,12.835183606254697,-1,False,True
20261036,6,0.0,8,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,1000000000000.0,181,True,True
20261036,6,0.0,8,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,49,True,True
20261036,6,0.0,8,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,42,True,True
20261036,6,0.0,8,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,31,True,True
20261036,6,0.0,8,8,relative_boundary,0.5,4.2098115147650255,8.419623029530051,0.5,1000000000000.0,42,True,True
20261036,6,0.0,8,8,relative_boundary,0.8,6.735698423624041,8.419623029530051,0.8,1000000000000.0,24,True,True
20261036,6,0.0,8,8,relative_boundary,0.95,7.998641878053548,8.419623029530051,0.95,1000000000000.0,19,True,True
20261036,6,0.0,8,8,relative_boundary,1.05,8.840604181006555,8.419623029530051,1.05,1000000000000.0,18,True,True
20261036,6,0.0,8,8,relative_boundary,1.2,10.10354763543606,8.419623029530051,1.2,1000000000000.0,17,True,True
20261036,6,0.0,8,8,delay_blind,,3.3678492118120205,8.419623029530051,0.4,1000000000000.0,61,True,True
20261036,6,0.0,8,32,relative_boundary,0.5,1.3839249958470465,2.767849991694093,0.5,9.911242055640331,-1,False,True
20261036,6,0.0,8,32,relative_boundary,0.8,2.2142799933552744,2.767849991694093,0.8,1000000000000.0,352,True,True
20261036,6,0.0,8,32,relative_boundary,0.95,2.6294574921093883,2.767849991694093,0.95,1000000000000.0,151,True,True
20261036,6,0.0,8,32,relative_boundary,1.05,2.906242491278798,2.767849991694093,1.05,1000000000000.0,114,True,True
20261036,6,0.0,8,32,relative_boundary,1.2,3.3214199900329118,2.767849991694093,1.2,1000000000000.0,83,True,True
20261036,6,0.0,8,32,delay_blind,,3.3678492118120205,2.767849991694093,1.2167744718530398,1000000000000.0,80,True,True
20261036,6,0.0,16,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,0.9747115495118217,-1,False,True
20261036,6,0.0,16,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,13.005435391866191,-1,False,True
20261036,6,0.0,16,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,272,True,True
20261036,6,0.0,16,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,240,True,True
20261036,6,0.0,16,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,38,True,True
20261036,6,0.0,16,8,relative_boundary,0.5,2.057528557255864,4.115057114511728,0.5,6.071546522312436,-1,False,True
20261036,6,0.0,16,8,relative_boundary,0.8,3.292045691609383,4.115057114511728,0.8,1000000000000.0,190,True,True
