seed,rho,delay,num_agents,updates,teacher_mse,maximum_loss,finite
20270716,0.9,0,1,984,0.0651386007666587,4.57879114151001,True
20270716,0.9,0,4,941,0.0541056059300899,4.508673191070557,True
20270716,0.9,0,16,800,0.5172816514968872,3.841301441192627,True
20270716,0.9,0,32,666,0.0675906091928482,3.9358396530151367,True
20270716,0.9,8,1,984,0.1584637463092804,4.711513519287109,True
20270716,0.9,8,4,941,0.0594368875026702,4.455543518066406,True
20270716,0.9,8,16,800,0.7158816456794739,3.988119125366211,True
20270716,0.9,8,32,666,0.099957525730133,4.165403366088867,True
20270717,0.0,0,1,984,0.7421305775642395,5.407774925231934,True
20270717,0.0,0,4,941,0.2842123210430145,2.176388740539551,True
20270717,0.0,0,16,800,0.0537936277687549,1.178291916847229,True
20270717,0.0,0,32,666,0.0389391109347343,0.9949026107788086,True
20270717,0.0,8,1,984,0.8268724679946899,5.538657188415527,True
20270717,0.0,8,4,941,0.2628373205661773,2.176912307739258,True
20270717,0.0,8,16,800,0.0548791401088237,1.169716715812683,True
20270717,0.0,8,32,666,0.0369729772210121,0.996799111366272,True
20270717,0.25,0,1,984,1.554304838180542,5.35578203201294,True
20270717,0.25,0,4,941,0.2473795711994171,3.991434097290039,True
20270717,0.25,0,16,800,0.5106762051582336,2.531334161758423,True
20270717,0.25,0,32,666,0.1689212024211883,2.826959609985352,True
20270717,0.25,8,1,984,3.2346553802490234,5.405925273895264,True
20270717,0.25,8,4,941,0.2184287905693054,3.439073085784912,True
20270717,0.25,8,16,800,0.3118855357170105,2.537318706512451,True
20270717,0.25,8,32,666,0.3537708222866058,2.835448741912842,True
20270717,0.5,0,1,984,2.699608087539673,6.051737308502197,True
20270717,0.5,0,4,941,0.1275488436222076,4.170247077941895,True
20270717,0.5,0,16,800,1.631870985031128,3.218129396438598,True
20270717,0.5,0,32,666,0.3102976083755493,3.653647184371948,True
20270717,0.5,8,1,984,4.557175159454346,6.21939754486084,True
20270717,0.5,8,4,941,0.0713327527046203,3.5431642532348637,True
20270717,0.5,8,16,800,1.1345869302749634,3.263078212738037,True
20270717,0.5,8,32,666,0.7106389999389648,3.69275426864624,True
20270717,0.9,0,1,984,1.4568272829055786,5.233537673950195,True
20270717,0.9,0,4,941,0.9447581768035888,5.299742698669434,True
20270717,0.9,0,16,800,2.7830936908721924,5.330480098724365,True
20270717,0.9,0,32,666,0.3591586947441101,5.125593185424805,True
20270717,0.9,8,1,984,2.6134886741638184,5.364192485809326,True
20270717,0.9,8,4,941,0.4916529059410095,5.452096462249756,True
20270717,0.9,8,16,800,2.1266849040985107,5.473546981811523,True
20270717,0.9,8,32,666,0.8866620063781738,5.246358871459961,True
20270718,0.0,0,1,984,0.1127875074744224,6.882190704345703,True
20270718,0.0,0,4,941,0.2332958281040191,2.4753222465515137,True
20270718,0.0,0,16,800,0.0119895813986659,1.42730975151062,True
20270718,0.0,0,32,666,0.0031371233053505,1.0648396015167236,True
20270718,0.0,8,1,984,0.1249255388975143,6.918774604797363,True
20270718,0.0,8,4,941,0.308888167142868,2.5109505653381348,True
20270718,0.0,8,16,800,0.0109649738296866,1.422634482383728,True
20270718,0.0,8,32,666,0.0022930200211703,1.0642515420913696,True
20270718,0.25,0,1,984,0.1497772932052612,7.800882816314697,True
20270718,0.25,0,4,941,0.4074467122554779,3.341722249984741,True
20270718,0.25,0,16,800,0.0434777177870273,2.728222131729126,True
20270718,0.25,0,32,666,0.1241046041250228,2.549440622329712,True
20270718,0.25,8,1,984,0.1114574074745178,8.042055130004883,True
20270718,0.25,8,4,941,0.4233647584915161,3.331031560897827,True
20270718,0.25,8,16,800,0.0503056272864341,2.740809440612793,True
20270718,0.25,8,32,666,0.0908634662628173,2.584841251373291,True
20270718,0.5,0,1,984,0.5061905384063721,4.924469470977783,True
20270718,0.5,0,4,941,0.3490066528320312,3.694691896438599,True
20270718,0.5,0,16,800,0.0578595213592052,3.543382167816162,True
20270718,0.5,0,32,666,0.2297457605600357,3.3260693550109863,True
20270718,0.5,8,1,984,0.2929370701313019,5.062995910644531,True
20270718,0.5,8,4,941,0.2852901220321655,3.7614378929138175,True
20270718,0.5,8,16,800,0.0777543038129806,3.65269947052002,True
20270718,0.5,8,32,666,0.1705896556377411,3.410888671875,True
20270718,0.9,0,1,984,0.4997556805610657,4.809567451477051,True
20270718,0.9,0,4,941,0.3180401623249054,4.399138450622559,True
20270718,0.9,0,16,800,0.0799965411424636,4.599964141845703,True
20270718,0.9,0,32,666,0.404420405626297,4.5885210037231445,True
20270718,0.9,8,1,984,0.3797903656959533,4.951550960540772,True
20270718,0.9,8,4,941,0.3157797455787658,4.391520977020264,True
20270718,0.9,8,16,800,0.1257716566324234,4.7046427726745605,True
20270718,0.9,8,32,666,0.2800159156322479,4.708156585693359,True
20270719,0.0,0,1,984,0.3862494528293609,5.963980674743652,True
20270719,0.0,0,4,941,0.0279326010495424,2.3088457584381104,True
20270719,0.0,0,16,800,0.0450427457690238,1.4762766361236572,True
20270719,0.0,0,32,666,0.0095272539183497,0.9558091163635254,True
20270719,0.0,8,1,984,0.3363106250762939,6.347116470336914,True
20270719,0.0,8,4,941,0.0406326130032539,2.2996950149536133,True
20270719,0.0,8,16,800,0.0316800996661186,1.470606803894043,True
20270719,0.0,8,32,666,0.0145224519073963,0.9574912786483764,True
20270719,0.25,0,1,984,0.4899485111236572,4.347676753997803,True
20270719,0.25,0,4,941,0.2874815762042999,3.3865699768066406,True
20270719,0.25,0,16,800,0.1124244481325149,2.90556001663208,True
20270719,0.25,0,32,666,0.0089127821847796,3.2999541759490967,True
20270719,0.25,8,1,984,0.4714621901512146,4.338484287261963,True
20270719,0.25,8,4,941,0.2938019931316376,3.3725311756134038,True
20270719,0.25,8,16,800,0.1062568873167038,2.910944700241089,True
20270719,0.25,8,32,666,0.0088010737672448,3.3022713661193848,True
20270719,0.5,0,1,984,0.3946371674537658,4.574346542358398,True
20270719,0.5,0,4,941,0.1707842648029327,3.4335384368896484,True
20270719,0.5,0,16,800,0.1089628040790557,3.402575254440308,True
20270719,0.5,0,32,666,0.0206774696707725,3.369476318359375,True
20270719,0.5,8,1,984,0.3619305789470672,4.653219223022461,True
20270719,0.5,8,4,941,0.151492953300476,3.353100061416626,True
20270719,0.5,8,16,800,0.1241883113980293,3.385578155517578,True
20270719,0.5,8,32,666,0.0171491559594869,3.3751120567321777,True
20270719,0.9,0,1,984,0.4268503189086914,4.8152618408203125,True
20270719,0.9,0,4,941,0.1724527329206466,5.00230598449707,True
20270719,0.9,0,16,800,0.1752310395240783,3.956204891204834,True
20270719,0.9,0,32,666,0.0562887489795684,3.882187604904175,True
20270719,0.9,8,1,984,0.7823472619056702,4.907506465911865,True
20270719,0.9,8,4,941,0.2069545984268188,5.11439323425293,True
20270719,0.9,8,16,800,0.1911270022392273,3.955733776092529,True
20270719,0.9,8,32,666,0.0555822923779487,3.864490270614624,True
20270720,0.0,0,1,984,0.297058641910553,6.17902946472168,True
20270720,0.0,0,4,941,0.2323295474052429,2.5608699321746826,True
20270720,0.0,0,16,800,0.0447316467761993,1.2265230417251587,True
20270720,0.0,0,32,666,0.0190170090645551,1.06066632270813,True
20270720,0.0,8,1,984,0.4080917835235595,5.415083408355713,True
20270720,0.0,8,4,941,0.2268453240394592,2.645071506500244,True
20270720,0.0,8,16,800,0.0928812250494957,1.226560115814209,True
20270720,0.0,8,32,666,0.0248483717441558,1.0606390237808228,True
20270720,0.25,0,1,984,0.0365957543253898,5.475149154663086,True
20270720,0.25,0,4,941,0.0165579803287982,3.5733933448791504,True
20270720,0.25,0,16,800,0.0506181195378303,3.8919014930725098,True
20270720,0.25,0,32,666,0.0324100255966186,3.0805153846740723,True
20270720,0.25,8,1,984,0.0356366820633411,5.574578285217285,True
20270720,0.25,8,4,941,0.0791709944605827,3.5634026527404785,True
20270720,0.25,8,16,800,0.0293009020388126,3.86983323097229,True
20270720,0.25,8,32,666,0.0218612719327211,3.1288106441497803,True
20270720,0.5,0,1,984,0.1081623136997222,6.625880718231201,True
20270720,0.5,0,4,941,0.083365686237812,4.017760276794434,True
20270720,0.5,0,16,800,0.0219855699688196,4.972721099853516,True
20270720,0.5,0,32,666,0.0820425078272819,4.830935955047607,True
20270720,0.5,8,1,984,0.1134534627199173,6.694119930267334,True
20270720,0.5,8,4,941,0.3426908552646637,4.351677894592285,True
20270720,0.5,8,16,800,0.0232911612838506,4.944736480712891,True
20270720,0.5,8,32,666,0.0590823851525783,4.836297512054443,True
20270720,0.9,0,1,984,0.0635541379451751,6.488056659698486,True
20270720,0.9,0,4,941,0.152480810880661,6.500998973846436,True
20270720,0.9,0,16,800,0.0662029311060905,6.1701250076293945,True
20270720,0.9,0,32,666,0.1351183354854583,5.9071550369262695,True
20270720,0.9,8,1,984,0.0518219172954559,6.414083003997803,True
20270720,0.9,8,4,941,0.3824158310890198,6.46574592590332,True
20270720,0.9,8,16,800,0.0511804595589637,6.114570617675781,True
20270720,0.9,8,32,666,0.0980032309889793,5.868770599365234,True
20270721,0.0,0,1,984,0.1949611157178878,6.464576721191406,True
20270721,0.0,0,4,941,0.1261157989501953,3.4500088691711426,True
20270721,0.0,0,16,800,0.0969436392188072,1.2733519077301023,True
20270721,0.0,0,32,666,0.0093688871711492,0.9592331647872924,True
20270721,0.0,8,1,984,0.1699523627758026,6.539628982543945,True
20270721,0.0,8,4,941,0.1316777467727661,3.4700989723205566,True
20270721,0.0,8,16,800,0.0893898159265518,1.2731528282165527,True
20270721,0.0,8,32,666,0.0114445071667432,0.9613326787948608,True
20270721,0.25,0,1,984,0.8347841501235962,9.698777198791504,True
20270721,0.25,0,4,941,0.0638712719082832,5.123503684997559,True
20270721,0.25,0,16,800,0.0490316003561019,4.37888765335083,True
20270721,0.25,0,32,666,0.0189836677163839,4.243144035339356,True
20270721,0.25,8,1,984,0.3997760415077209,9.568771362304688,True
20270721,0.25,8,4,941,0.0284207426011562,4.834466934204102,True
20270721,0.25,8,16,800,0.0560377389192581,4.257787704467773,True
20270721,0.25,8,32,666,0.0313056148588657,4.165011882781982,True
20270721,0.5,0,1,984,1.3711137771606443,9.262981414794922,True
20270721,0.5,0,4,941,0.0419385656714439,5.056949138641357,True
20270721,0.5,0,16,800,0.0085115851834416,6.044942378997803,True
20270721,0.5,0,32,666,0.0703039467334747,6.575643539428711,True
20270721,0.5,8,1,984,0.7179245352745056,8.74959659576416,True
20270721,0.5,8,4,941,0.0530887991189956,4.981064796447754,True
20270721,0.5,8,16,800,0.0126139214262366,5.848176956176758,True
20270721,0.5,8,32,666,0.0888944864273071,6.37497091293335,True
20270721,0.9,0,1,984,0.4309273362159729,9.396385192871094,True
20270721,0.9,0,4,941,0.0333854667842388,8.52532958984375,True
20270721,0.9,0,16,800,0.0506700724363327,8.796874046325684,True
20270721,0.9,0,32,666,0.1089149489998817,8.285737991333008,True
20270721,0.9,8,1,984,0.3262835741043091,8.806580543518066,True
20270721,0.9,8,4,941,0.0747610107064247,8.08256721496582,True
20270721,0.9,8,16,800,0.0685010403394699,8.356368064880371,True
20270721,0.9,8,32,666,0.1402007788419723,7.882826805114746,True
20270722,0.0,0,1,984,0.0512020140886306,5.144558906555176,True
20270722,0.0,0,4,941,0.0228260457515716,2.350939512252808,True
20270722,0.0,0,16,800,0.028242802247405,1.2041537761688232,True
20270722,0.0,0,32,666,0.0065758610144257,1.0854403972625732,True
20270722,0.0,8,1,984,0.043198823928833,5.257389545440674,True
20270722,0.0,8,4,941,0.0368241965770721,2.383979558944702,True
20270722,0.0,8,16,800,0.0643475502729415,1.204770803451538,True
20270722,0.0,8,32,666,0.0057443333789706,1.0863492488861084,True
20270722,0.25,0,1,984,0.040122851729393,9.236228942871094,True
20270722,0.25,0,4,941,0.0354783236980438,7.51113224029541,True
20270722,0.25,0,16,800,0.0434169173240661,5.188973426818848,True
20270722,0.25,0,32,666,0.0461246259510517,4.017470359802246,True
20270722,0.25,8,1,984,0.0509350337088108,9.580007553100586,True
20270722,0.25,8,4,941,0.0181922484189271,7.541980266571045,True
20270722,0.25,8,16,800,0.0150522505864501,5.189578056335449,True
20270722,0.25,8,32,666,0.0798705220222473,4.026564598083496,True
20270722,0.5,0,1,984,0.0845998004078865,9.659173011779783,True
20270722,0.5,0,4,941,0.0414826646447181,7.299946308135986,True
20270722,0.5,0,16,800,0.0758348703384399,7.551496982574463,True
20270722,0.5,0,32,666,0.0710310861468315,6.445870876312256,True
20270722,0.5,8,1,984,0.0942316204309463,9.749969482421877,True
20270722,0.5,8,4,941,0.1036355197429657,7.266860485076904,True
20270722,0.5,8,16,800,0.0194260533899068,7.560096740722656,True
20270722,0.5,8,32,666,0.1313681751489639,6.476916790008545,True
20270722,0.9,0,1,984,0.0545744411647319,9.924871444702148,True
20270722,0.9,0,4,941,0.2226497679948806,9.964438438415527,True
20270722,0.9,0,16,800,0.2011681646108627,9.385358810424805,True
20270722,0.9,0,32,666,0.1020640581846237,9.112752914428713,True
20270722,0.9,8,1,984,0.0924763828516006,9.87745761871338,True
20270722,0.9,8,4,941,0.5618720650672913,9.938124656677246,True
20270722,0.9,8,16,800,0.0735879838466644,9.397931098937988,True
20270722,0.9,8,32,666,0.2196707278490066,9.124446868896484,True
20270723,0.0,0,1,984,0.0525294989347457,6.904481410980225,True
20270723,0.0,0,4,941,0.076808176934719,2.7708137035369877,True
20270723,0.0,0,16,800,0.0163831412792205,1.2355772256851196,True
20270723,0.0,0,32,666,0.0037283226847648,1.0371719598770142,True
20270723,0.0,8,1,984,0.021523093804717,6.975075721740723,True
20270723,0.0,8,4,941,0.0833171606063842,2.786242246627808,True
20270723,0.0,8,16,800,0.0210906695574522,1.2359007596969604,True
20270723,0.0,8,32,666,0.0037565734237432,1.037498116493225,True
20270723,0.25,0,1,984,0.362710952758789,7.374433040618896,True
20270723,0.25,0,4,941,0.0460112653672695,5.794836521148682,True
20270723,0.25,0,16,800,0.0516549609601497,2.8449647426605225,True
20270723,0.25,0,32,666,0.0151023939251899,2.1659390926361084,True
20270723,0.25,8,1,984,0.5089864730834961,7.454903602600098,True
20270723,0.25,8,4,941,0.0280343983322381,5.7320942878723145,True
20270723,0.25,8,16,800,0.0770324021577835,2.901824951171875,True
20270723,0.25,8,32,666,0.0188822727650403,2.1363089084625244,True
20270723,0.5,0,1,984,0.2943635582923889,7.281162738800049,True
20270723,0.5,0,4,941,0.3063613176345825,7.426784992218018,True
20270723,0.5,0,16,800,0.1355489641427993,3.4257662296295166,True
20270723,0.5,0,32,666,0.0206468813121318,4.069726943969727,True
20270723,0.5,8,1,984,0.3333086967468261,7.291669368743896,True
20270723,0.5,8,4,941,0.2833389639854431,7.337850570678711,True
20270723,0.5,8,16,800,0.1445600092411041,3.4939324855804443,True
20270723,0.5,8,32,666,0.0240091122686862,4.121348857879639,True
20270723,0.9,0,1,984,0.4203331768512726,7.516822814941406,True
20270723,0.9,0,4,941,0.3072753548622131,7.502080917358398,True
20270723,0.9,0,16,800,0.4261021018028259,4.835874080657959,True
20270723,0.9,0,32,666,0.0389903709292411,4.960153579711914,True
20270723,0.9,8,1,984,0.5398159027099609,7.466245174407959,True
20270723,0.9,8,4,941,0.3153466582298279,7.41282844543457,True
20270723,0.9,8,16,800,0.4745215177536011,4.942978382110596,True
20270723,0.9,8,32,666,0.0495291911065578,5.072091579437256,True
20270724,0.0,0,1,984,0.4704372584819793,4.972310543060303,True
20270724,0.0,0,4,941,0.1276845186948776,2.363736867904663,True
20270724,0.0,0,16,800,0.0069792242720723,1.134538650512695,True
20270724,0.0,0,32,666,0.0138077270239591,0.956822395324707,True
20270724,0.0,8,1,984,0.7603919506072998,4.934222221374512,True
20270724,0.0,8,4,941,0.0675343051552772,2.364729166030884,True
20270724,0.0,8,16,800,0.0036305340472608,1.132865071296692,True
20270724,0.0,8,32,666,0.0083872396498918,0.9558820724487304,True
20270724,0.25,0,1,984,0.2290892302989959,5.117945194244385,True
20270724,0.25,0,4,941,0.0305529441684484,3.9934279918670654,True
20270724,0.25,0,16,800,0.0703171640634536,3.6634981632232666,True
20270724,0.25,0,32,666,0.0064333397895097,2.3883299827575684,True
20270724,0.25,8,1,984,0.2070755064487457,4.638876438140869,True
20270724,0.25,8,4,941,0.0287320967763662,3.987229585647583,True
20270724,0.25,8,16,800,0.1168999224901199,3.660834312438965,True
20270724,0.25,8,32,666,0.0039061293937265,2.4117610454559326,True
20270724,0.5,0,1,984,0.1677915006875991,4.9716572761535645,True
20270724,0.5,0,4,941,0.0653922781348228,4.708866119384766,True
20270724,0.5,0,16,800,0.1128452569246292,3.831825017929077,True
20270724,0.5,0,32,666,0.008890189230442,3.37282133102417,True
20270724,0.5,8,1,984,0.1996064037084579,4.615096569061279,True
20270724,0.5,8,4,941,0.0588104352355003,4.725709438323975,True
20270724,0.5,8,16,800,0.2168249785900116,3.819007396697998,True
20270724,0.5,8,32,666,0.0043912529945373,3.362802028656006,True
20270724,0.9,0,1,984,0.1604471206665039,4.970126628875732,True
20270724,0.9,0,4,941,0.0770314931869506,4.604607582092285,True
20270724,0.9,0,16,800,0.1460307240486145,4.187669277191162,True
20270724,0.9,0,32,666,0.0296608880162239,3.9733901023864746,True
20270724,0.9,8,1,984,0.0126126622781157,4.653713703155518,True
20270724,0.9,8,4,941,0.0517011694610118,4.644124031066895,True
20270724,0.9,8,16,800,0.3046199083328247,4.154720306396484,True
20270724,0.9,8,32,666,0.014737824909389,3.9401988983154297,True
20270725,0.0,0,1,984,0.0528464950621128,6.5828375816345215,True
20270725,0.0,0,4,941,0.0704771131277084,2.394176721572876,True
20270725,0.0,0,16,800,0.0324156992137432,1.384283185005188,True
20270725,0.0,0,32,666,0.0015182240167632,0.8838675022125244,True
20270725,0.0,8,1,984,0.0314612723886966,6.676328659057617,True
20270725,0.0,8,4,941,0.1490835398435592,2.440859079360962,True
20270725,0.0,8,16,800,0.0246461760252714,1.3772728443145752,True
20270725,0.0,8,32,666,0.0015517038991674,0.8811843395233154,True
20270725,0.25,0,1,984,0.0929011926054954,7.068257808685303,True
20270725,0.25,0,4,941,0.0711273699998855,4.089915752410889,True
20270725,0.25,0,16,800,0.3560556173324585,4.668418884277344,True
20270725,0.25,0,32,666,0.2215656042098999,4.831686973571777,True
20270725,0.25,8,1,984,0.0534960143268108,7.027721405029297,True
20270725,0.25,8,4,941,0.0416470654308795,4.097491264343262,True
20270725,0.25,8,16,800,0.4721617996692657,4.666631698608398,True
20270725,0.25,8,32,666,0.2329695075750351,4.799113750457764,True
20270725,0.5,0,1,984,0.0934837460517883,7.144417762756348,True
20270725,0.5,0,4,941,0.1820509135723114,5.508809566497803,True
20270725,0.5,0,16,800,0.6840782761573792,6.79845666885376,True
20270725,0.5,0,32,666,0.3081261217594147,6.155178070068359,True
20270725,0.5,8,1,984,0.2127381563186645,7.033796310424805,True
20270725,0.5,8,4,941,0.0703473985195159,5.473791599273682,True
20270725,0.5,8,16,800,0.8901351094245911,6.754922389984131,True
20270725,0.5,8,32,666,0.3628434836864471,6.13084602355957,True
20270725,0.9,0,1,984,0.0355874747037887,7.121216297149658,True
20270725,0.9,0,4,941,0.1339989602565765,6.747287273406982,True
20270725,0.9,0,16,800,1.3969669342041016,7.129828453063965,True
20270725,0.9,0,32,666,0.6154748201370239,6.780888080596924,True
20270725,0.9,8,1,984,0.0506697110831737,7.027602672576904,True
20270725,0.9,8,4,941,0.0782630816102027,6.746367931365967,True
20270725,0.9,8,16,800,1.810652732849121,7.038924217224121,True
20270725,0.9,8,32,666,0.7552618980407715,6.758530616760254,True
20270726,0.0,0,1,984,0.2377606630325317,5.001582145690918,True
20270726,0.0,0,4,941,0.0183311961591243,1.9635400772094729,True
20270726,0.0,0,16,800,0.0379087999463081,1.4521822929382324,True
20270726,0.0,0,32,666,0.0035263104364275,0.9768513441085817,True
20270726,0.0,8,1,984,0.1671467721462249,4.528987407684326,True
20270726,0.0,8,4,941,0.0205548182129859,1.9737390279769895,True
20270726,0.0,8,16,800,0.0328626185655593,1.4348225593566897,True
20270726,0.0,8,32,666,0.003531299997121,0.9774137139320374,True
20270726,0.25,0,1,984,0.994653046131134,4.826121330261231,True
20270726,0.25,0,4,941,0.0235452018678188,3.5346920490264893,True
20270726,0.25,0,16,800,0.0392691679298877,2.784176111221313,True
20270726,0.25,0,32,666,0.082878440618515,2.484600067138672,True
20270726,0.25,8,1,984,0.8867241144180298,4.889384746551514,True
20270726,0.25,8,4,941,0.0263090208172798,3.830400228500366,True
20270726,0.25,8,16,800,0.0570054315030574,2.72546648979187,True
20270726,0.25,8,32,666,0.1503627002239227,2.426597595214844,True
20270726,0.5,0,1,984,0.6632776260375977,4.79893970489502,True
20270726,0.5,0,4,941,0.0536152608692646,3.838400840759277,True
20270726,0.5,0,16,800,0.107778325676918,3.3081746101379395,True
20270726,0.5,0,32,666,0.1585619449615478,3.4727468490600586,True
20270726,0.5,8,1,984,0.4593445062637329,4.674599647521973,True
20270726,0.5,8,4,941,0.0793482735753059,4.062258720397949,True
20270726,0.5,8,16,800,0.1284792572259903,3.4558608531951904,True
20270726,0.5,8,32,666,0.2849670052528381,3.3512072563171387,True
20270726,0.9,0,1,984,0.5526139140129089,4.840633869171143,True
20270726,0.9,0,4,941,0.1378373056650161,4.762620449066162,True
20270726,0.9,0,16,800,0.2633013129234314,4.838405609130859,True
20270726,0.9,0,32,666,0.2115972340106964,4.438705921173096,True
20270726,0.9,8,1,984,0.3585200905799866,4.732387065887451,True
20270726,0.9,8,4,941,0.1614000797271728,4.681323528289795,True
20270726,0.9,8,16,800,0.2770044207572937,4.767862796783447,True
20270726,0.9,8,32,666,0.412180632352829,4.2819342613220215,True
20270727,0.0,0,1,984,0.038107942789793,5.483067512512207,True
20270727,0.0,0,4,941,0.0191421061754226,2.671249866485596,True
20270727,0.0,0,16,800,0.0058584562502801,1.212238311767578,True
20270727,0.0,0,32,666,0.0116521194577217,1.003526210784912,True
20270727,0.0,8,1,984,0.0677379146218299,5.434741973876953,True
20270727,0.0,8,4,941,0.0172362737357616,2.686728477478028,True
20270727,0.0,8,16,800,0.0024464125744998,1.219757914543152,True
20270727,0.0,8,32,666,0.0106522953137755,1.0021843910217283,True
20270727,0.25,0,1,984,0.0065060094930231,6.662684440612793,True
20270727,0.25,0,4,941,0.2361038327217102,6.207576274871826,True
20270727,0.25,0,16,800,0.0174143463373184,4.549829006195068,True
20270727,0.25,0,32,666,0.1836167275905609,3.252828598022461,True
20270727,0.25,8,1,984,0.0073108854703605,6.698047161102295,True
20270727,0.25,8,4,941,0.2190102636814117,6.256374359130859,True
20270727,0.25,8,16,800,0.0253368318080902,4.547538757324219,True
20270727,0.25,8,32,666,0.1287028342485427,3.251063823699951,True
20270727,0.5,0,1,984,0.050190083682537,6.894375324249268,True
20270727,0.5,0,4,941,0.4371209740638733,6.275960922241211,True
20270727,0.5,0,16,800,0.0436086878180503,4.905615329742432,True
20270727,0.5,0,32,666,0.199069082736969,4.600695610046387,True
20270727,0.5,8,1,984,0.0695925205945968,6.917017459869385,True
20270727,0.5,8,4,941,0.3690078258514404,6.305609703063965,True
20270727,0.5,8,16,800,0.0240940991789102,4.876636981964111,True
20270727,0.5,8,32,666,0.1247483715415,4.579990386962891,True
20270727,0.9,0,1,984,0.0692414566874504,6.365092754364014,True
20270727,0.9,0,4,941,0.3505803644657135,6.350531101226807,True
20270727,0.9,0,16,800,0.033405601978302,6.071735382080078,True
20270727,0.9,0,32,666,0.1889970004558563,6.237061500549316,True
20270727,0.9,8,1,984,0.0933338850736618,6.210598468780518,True
20270727,0.9,8,4,941,0.1938957124948501,6.219884395599365,True
20270727,0.9,8,16,800,0.0234734378755092,6.127871990203857,True
20270727,0.9,8,32,666,0.2665673792362213,6.206202507019043,True
20270728,0.0,0,1,984,0.0122562637552618,7.024400234222412,True
20270728,0.0,0,4,941,0.0229645986109972,2.3739092350006104,True
20270728,0.0,0,16,800,0.0303672906011343,1.3601431846618652,True
20270728,0.0,0,32,666,0.0175159834325313,0.9053403735160828,True
20270728,0.0,8,1,984,0.0118544399738311,7.380865097045898,True
20270728,0.0,8,4,941,0.0417510345578193,2.3966612815856934,True
20270728,0.0,8,16,800,0.0349604003131389,1.358468770980835,True
20270728,0.0,8,32,666,0.0134241580963134,0.9034247398376464,True
20270728,0.25,0,1,984,0.241146981716156,6.467865467071533,True
20270728,0.25,0,4,941,0.0150503236800432,2.7600598335266118,True
20270728,0.25,0,16,800,0.0324255116283893,2.7347841262817383,True
20270728,0.25,0,32,666,0.0595128983259201,3.020226001739502,True
20270728,0.25,8,1,984,0.8305947780609131,6.554149627685547,True
20270728,0.25,8,4,941,0.0392592176795005,2.7428431510925293,True
20270728,0.25,8,16,800,0.0247208811342716,2.722780466079712,True
20270728,0.25,8,32,666,0.0569080300629138,3.01273250579834,True
20270728,0.5,0,1,984,0.1999976336956024,5.683474063873291,True
20270728,0.5,0,4,941,0.0515804328024387,5.438771724700928,True
20270728,0.5,0,16,800,0.0257311183959245,3.0175554752349854,True
20270728,0.5,0,32,666,0.0892373472452163,4.00256872177124,True
20270728,0.5,8,1,984,0.5920758843421936,5.866795539855957,True
20270728,0.5,8,4,941,0.0204951614141464,5.409514904022217,True
20270728,0.5,8,16,800,0.0222916230559349,2.998187780380249,True
20270728,0.5,8,32,666,0.0997536703944206,3.9828097820281982,True
20270728,0.9,0,1,984,0.0792208313941955,5.366681098937988,True
20270728,0.9,0,4,941,0.0263134706765413,5.35181999206543,True
20270728,0.9,0,16,800,0.026677394285798,5.211264133453369,True
20270728,0.9,0,32,666,0.1254865825176239,5.01886510848999,True
20270728,0.9,8,1,984,0.2610937356948852,5.32475471496582,True
20270728,0.9,8,4,941,0.0129209700971841,5.351685523986816,True
20270728,0.9,8,16,800,0.0290022082626819,5.265420436859131,True
20270728,0.9,8,32,666,0.1433999836444854,5.042792797088623,True
20270729,0.0,0,1,984,0.2895631790161133,5.400017738342285,True
20270729,0.0,0,4,941,0.012722679413855,2.461587905883789,True
20270729,0.0,0,16,800,0.0074188690632581,1.174124240875244,True
20270729,0.0,0,32,666,0.0043385182507336,1.015687346458435,True
20270729,0.0,8,1,984,0.3991735577583313,5.3483710289001465,True
20270729,0.0,8,4,941,0.0147110521793365,2.4930362701416016,True
20270729,0.0,8,16,800,0.009993907995522,1.161424160003662,True
20270729,0.0,8,32,666,0.0039105080068111,1.008950114250183,True
20270729,0.25,0,1,984,0.0270886644721031,5.806204795837402,True
20270729,0.25,0,4,941,0.0235974043607711,2.8927390575408936,True
20270729,0.25,0,16,800,0.0604361295700073,3.717758655548096,True
20270729,0.25,0,32,666,0.0550077743828296,3.0402188301086426,True
20270729,0.25,8,1,984,0.0387227311730384,5.597479820251465,True
20270729,0.25,8,4,941,0.0232676640152931,2.9664382934570312,True
20270729,0.25,8,16,800,0.0518112145364284,3.647343158721924,True
20270729,0.25,8,32,666,0.1115894243121147,2.832789182662964,True
20270729,0.5,0,1,984,0.0827408581972122,5.832320690155029,True
20270729,0.5,0,4,941,0.051625732332468,4.362139701843262,True
20270729,0.5,0,16,800,0.1267302632331848,4.571726799011231,True
20270729,0.5,0,32,666,0.0553592815995216,4.289168357849121,True
20270729,0.5,8,1,984,0.0507568642497062,5.6895952224731445,True
20270729,0.5,8,4,941,0.0442920289933681,4.2938103675842285,True
20270729,0.5,8,16,800,0.1055911257863044,4.160614490509033,True
20270729,0.5,8,32,666,0.1137001365423202,3.9195261001586914,True
20270729,0.9,0,1,984,0.0699620097875595,6.038362979888916,True
20270729,0.9,0,4,941,0.1307260692119598,6.087266445159912,True
20270729,0.9,0,16,800,0.2298154085874557,5.663135051727295,True
20270729,0.9,0,32,666,0.0996365994215011,5.673460006713867,True
20270729,0.9,8,1,984,0.041390523314476,5.26715087890625,True
