cell_id,schedule_family,target_scale,initial_common_parameter,noise_scale,spatial_correlation,temporal_correlation,delay,seed,strong_static_auc,continuous_auc,continuous_terminal,learning_transitions,extra_probe_transitions,fingerprint_reused_transitions,message_units,qp_iterations,mean_iterations_per_recipient_decision,mean_debt,max_debt,rollback_rate,accepted_nonlocal_rate
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,2950424385,0.08576581156815283,0.08442312073459346,0.02008914296336777,240,0,30,12,682,28.416666666666668,0.05071454091324931,0.1563292421389853,0.7916666666666666,0.20833333333333334
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,3476054506,0.137883410275647,0.13366485053864996,0.19239927696592019,240,0,30,12,871,36.291666666666664,0.011573694105894866,0.06752358512671534,0.625,0.375
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,859049474,0.09376636832163647,0.09208644002604183,0.023193615327775835,240,0,30,12,932,38.833333333333336,0.011983175895469872,0.048453250771548134,0.75,0.25
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,2088432960,0.07096916659541282,0.06929117038487333,0.0303902287158034,240,0,30,12,750,31.25,0.023699177180277434,0.06717647452198881,0.8333333333333334,0.16666666666666666
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,4057090488,0.0623319753300492,0.0626410844180982,0.03866092071697322,240,0,30,12,686,28.583333333333332,0.033113315741697395,0.08808641498957961,0.7916666666666666,0.20833333333333334
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,4197492090,0.10050475436944849,0.10463743774623048,0.04887701304341842,240,0,30,12,802,33.416666666666664,0.022132040455443536,0.05899283725350822,0.7083333333333334,0.2916666666666667
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,3445129534,0.07232469236118966,0.07409016912436787,0.04029512411914507,240,0,30,12,989,41.208333333333336,0.003229851807434963,0.02470216394147507,0.75,0.25
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,1554091691,0.14055962152421084,0.130686412914554,0.003788246949048859,240,0,30,12,948,39.5,0.004435209246820016,0.031633727703965844,0.7916666666666666,0.20833333333333334
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,1360135080,0.14395552510015208,0.15974744376211825,0.006037484384682007,240,0,30,12,850,35.416666666666664,0.031200362289150175,0.37865925101663567,0.625,0.375
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,2498757706,0.10093428470646922,0.1074853397683763,0.027466903447467002,240,0,30,12,721,30.041666666666668,0.04680066422221737,0.14235559836420417,0.7916666666666666,0.16666666666666666
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,1598408979,0.12143951995580211,0.1265571500040075,0.1225629536333196,240,0,30,12,878,36.583333333333336,0.00934528181798711,0.07670643269829096,0.5416666666666666,0.4583333333333333
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,2984591295,0.12267889471786131,0.11327789044283755,0.00544791939243296,240,0,30,12,933,38.875,0.005945329076023897,0.08063127437020269,0.625,0.375
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,3736052005,0.14651354626166138,0.1466987091717328,0.008905384263902215,240,0,30,12,724,30.166666666666668,0.00739861978570925,0.09123971048606135,0.7083333333333334,0.2916666666666667
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,2446090982,0.10283121951990727,0.10153721368863548,0.008146256115428378,240,0,30,12,775,32.291666666666664,0.026642448864619833,0.16638061046871025,0.9166666666666666,0.08333333333333333
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,2759634938,0.13284014647091977,0.1324759451014112,0.0014379940998456664,240,0,30,12,844,35.166666666666664,0.01564016956424659,0.06828917877451256,0.875,0.125
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,1796341307,0.08060985243114292,0.08339411372207246,0.045268341925450144,240,0,30,12,683,28.458333333333332,0.02022766712621076,0.08318190865253601,0.5833333333333334,0.4166666666666667
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,702779833,0.12007905505285775,0.11813280813624866,0.03108482277132576,240,0,30,12,819,34.125,0.01591827156916368,0.0944680115327517,0.75,0.25
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,3081155260,0.13046449019507053,0.14036215262858678,0.07012585514539849,240,0,30,12,841,35.041666666666664,0.007234207472641662,0.04907111058468559,0.625,0.375
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,3689771675,0.0681264010970682,0.07098192220881028,0.017213139513206334,240,0,30,12,781,32.541666666666664,0.022789023456745366,0.10288462798920915,0.7916666666666666,0.20833333333333334
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,1151854685,0.1127677568532089,0.1119810240992848,0.017672955914102718,240,0,30,12,814,33.916666666666664,0.016566499365120602,0.09685191331068504,0.7916666666666666,0.20833333333333334
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,2094958580,0.07794957186501239,0.08718925046825642,0.014932770631377485,240,0,30,12,880,36.666666666666664,0.006509398281747351,0.03291224856335699,0.5,0.5
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,1636281357,0.08479089217830353,0.08430268091007277,0.0026254354620225654,240,0,30,12,741,30.875,0.0418641741721698,0.12824025833654604,0.8333333333333334,0.16666666666666666
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,830070239,0.09723592354445025,0.09329949223380662,0.04215650232493882,240,0,30,12,818,34.083333333333336,0.013455125243035923,0.05445699182327217,0.7916666666666666,0.20833333333333334
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,3490259395,0.10976066667787632,0.10840522246008182,0.025659170736600963,240,0,30,12,980,40.833333333333336,0.00519323925310673,0.039843650755457545,0.625,0.375
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,3512698917,0.12561071649107586,0.1303363990698082,0.004605546094862547,240,0,30,12,935,38.958333333333336,0.006831361439015224,0.06381221044042105,0.7083333333333334,0.2916666666666667
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,2341267830,0.10062759378275876,0.0998888736253301,0.0011582023400019863,240,0,30,12,645,26.875,0.04438153730724353,0.07776731546676334,0.9166666666666666,0.08333333333333333
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,2814696786,0.12299559170407427,0.13274559903109928,0.08438876258643704,240,0,30,12,949,39.541666666666664,0.0004892076784702583,0.0117409842832862,0.5833333333333334,0.4166666666666667
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,748652165,0.09964821662986446,0.10511228652160608,0.007404882309616738,240,0,30,12,669,27.875,0.08769867139127803,0.22056161929212675,0.7916666666666666,0.20833333333333334
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,4244158386,0.09058047564326537,0.08745669266649025,0.03285437262669784,240,0,30,12,625,26.041666666666668,0.04688915414885774,0.15865775154558923,0.9166666666666666,0.08333333333333333
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,3723470981,0.10014135674801823,0.1149002738239696,0.0021369428694314506,240,0,30,12,752,31.333333333333332,0.017181337672282037,0.11587169391264199,0.6666666666666666,0.3333333333333333
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,1808804502,0.09228738156701839,0.09802478015446271,0.0589942796364646,240,0,30,11,558,23.25,0.007540513239314675,0.03306329932893502,0.8333333333333334,0.16666666666666666
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,2863024076,0.1087770151725857,0.11214296375732032,0.02018100325792989,240,0,30,11,451,18.791666666666668,0.03757792388009268,0.1385711861718691,0.7916666666666666,0.20833333333333334
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,2950424385,0.09685252695679986,0.09933639033460878,0.020690580137953492,240,0,30,11,528,22.0,0.028677774487849316,0.1058051956282352,0.8333333333333334,0.16666666666666666
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,3476054506,0.1289843610661324,0.12908197010673908,0.001636940602035957,240,0,30,11,347,14.458333333333334,0.1461423465227085,0.34115955853088076,0.9166666666666666,0.08333333333333333
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,859049474,0.09320406225098377,0.0978882841748152,0.04612218006934633,240,0,30,11,484,20.166666666666668,0.015494897566696602,0.08810801882875194,0.875,0.125
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,2088432960,0.09959761554716068,0.11027970016573485,0.2580296839838359,240,0,30,11,649,27.041666666666668,0.014090706684755329,0.08926006675988175,0.8333333333333334,0.16666666666666666
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,4057090488,0.10010480752805194,0.10760431694442794,0.0242347553488876,240,0,30,11,486,20.25,0.026916649265045462,0.1249849043311601,0.8333333333333334,0.16666666666666666
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,4197492090,0.08064652292726747,0.08400793204376346,0.06898327261803262,240,0,30,11,511,21.291666666666668,0.05649181882252624,0.1667118862046647,0.875,0.08333333333333333
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,3445129534,0.07621087485819755,0.07907558684988161,0.038544516864190456,240,0,30,11,582,24.25,0.0307123666931431,0.16267551145219467,0.9166666666666666,0.08333333333333333
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,1554091691,0.06840772888737408,0.07479287532926614,0.03763373657395645,240,0,30,11,545,22.708333333333332,0.01078511162083516,0.08432527677171239,0.6666666666666666,0.2916666666666667
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,1360135080,0.09468580445472748,0.10568698383446147,0.1213454753268971,240,0,30,11,584,24.333333333333332,0.016831824593363413,0.08178480688298234,0.7916666666666666,0.20833333333333334
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,2498757706,0.08445179833223476,0.08451532859362015,0.005247980588504801,240,0,30,11,425,17.708333333333332,0.06652991789552916,0.21715237156297013,0.9583333333333334,0.041666666666666664
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,1598408979,0.05000110446431418,0.057287427926295764,0.05067101217500539,240,0,30,11,631,26.291666666666668,0.009967869895813674,0.08111967287007242,0.8333333333333334,0.16666666666666666
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,2984591295,0.14370740576740243,0.1425147168030321,0.05056125530765256,240,0,30,11,610,25.416666666666668,0.004067571910299362,0.07717226322147717,0.875,0.125
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,3736052005,0.09161330065742838,0.10045975233874034,0.016938041193529298,240,0,30,11,615,25.625,0.006141197807721631,0.052019916625161346,0.8333333333333334,0.16666666666666666
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,2446090982,0.13668007047360128,0.15263219084567092,0.0012581467355401547,240,0,30,11,431,17.958333333333332,0.0145893224973586,0.0685771019186302,0.75,0.25
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,2759634938,0.09083398209689669,0.10755998578146554,0.023361250386754837,240,0,30,11,569,23.708333333333332,0.004435459292297998,0.04181448173369215,0.8333333333333334,0.16666666666666666
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,1796341307,0.10307616489056637,0.10592771486922646,0.015267095280251834,240,0,30,11,646,26.916666666666668,0.007651244165498468,0.031961409428506685,0.875,0.125
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,702779833,0.12414179877382292,0.1235495089445461,0.005531198470083025,240,0,30,11,685,28.541666666666668,0.0007506905650902026,0.009424127331531425,0.8333333333333334,0.16666666666666666
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,3081155260,0.06573176224002736,0.06597424050129069,0.01539090983868997,240,0,30,11,402,16.75,0.031364208266117015,0.14487202512793404,0.875,0.125
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,3689771675,0.06157855977328864,0.07141187016189116,0.053496406174718916,240,0,30,11,607,25.291666666666668,0.001656689409446963,0.035785576543131664,0.7083333333333334,0.2916666666666667
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,1151854685,0.14480570346118724,0.14390098188862208,0.016056625524704035,240,0,30,11,710,29.583333333333332,0.01076099836550286,0.039888980506483464,0.75,0.25
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,2094958580,0.16832986845978523,0.17431271560327374,0.1651808154014029,240,0,30,11,595,24.791666666666668,0.004273374082915913,0.04773838599965509,0.75,0.25
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,1636281357,0.11628764092198274,0.11587748659743162,0.018463804938526604,240,0,30,11,683,28.458333333333332,0.003597321376997398,0.03834342015680345,0.875,0.125
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,830070239,0.12087797598666805,0.12263791994178923,0.006602799912819664,240,0,30,11,754,31.416666666666668,0.006889883997826945,0.030843225049117535,0.9166666666666666,0.08333333333333333
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,3490259395,0.10141329720207948,0.10654243815154278,0.004227750174808359,240,0,30,11,647,26.958333333333332,0.006670308011431904,0.02636523108525039,0.7916666666666666,0.20833333333333334
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,3512698917,0.12419660381374126,0.13598029705410428,0.05730371773499422,240,0,30,11,672,28.0,0.003798063753842716,0.03388822273131028,0.6666666666666666,0.3333333333333333
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,2341267830,0.0827568146470594,0.0827568146470594,0.00981861184138411,240,0,30,11,616,25.666666666666668,0.015118187182553802,0.06096020628496538,1.0,0.0
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,2814696786,0.10327138988150751,0.10647038172200479,0.015611939050249522,240,0,30,11,500,20.833333333333332,0.019051006070201514,0.06444562582069663,0.7916666666666666,0.20833333333333334
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,748652165,0.07582590716949818,0.0800041918944921,0.045683361932977215,240,0,30,11,557,23.208333333333332,0.009845840603301827,0.04768625628403208,0.75,0.25
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,4244158386,0.08151210872986574,0.09305274825724541,0.010643690515078378,240,0,30,11,679,28.291666666666668,0.02194301214555743,0.15124848564455526,0.75,0.25
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,3723470981,0.06547573247625285,0.07332396269857094,0.10345292849824836,240,0,30,11,608,25.333333333333332,0.014788243212468181,0.12547504295841513,0.7083333333333334,0.25
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,1808804502,0.08307374214071266,0.08297896761336938,0.011897564788788773,240,0,30,11,507,21.125,0.0401366812856152,0.17689334078241747,0.9583333333333334,0.041666666666666664
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,2863024076,0.1320182059108482,0.1338799474316645,0.012131282991945571,240,0,30,10,402,16.75,0.018583096311461166,0.07464640227040917,0.9166666666666666,0.08333333333333333
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,2950424385,0.07781572117536946,0.08408631367979709,0.07968586489774193,240,0,30,10,505,21.041666666666668,0.002878534526086045,0.025592894771584364,0.7916666666666666,0.20833333333333334
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,3476054506,0.08450673423682592,0.08162471454553598,0.03249500094928564,240,0,30,11,661,27.541666666666668,0.00451122831247241,0.024300364039131023,0.8333333333333334,0.16666666666666666
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,859049474,0.0851993010585159,0.09090352120394803,0.008306458322896552,240,0,30,11,577,24.041666666666668,0.016741051037788567,0.07822281660584166,0.7916666666666666,0.20833333333333334
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,2088432960,0.09675442809760881,0.09702126182622306,0.03823104723201297,240,0,30,10,525,21.875,0.002563728890527654,0.05052553600372539,0.75,0.25
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,4057090488,0.12477009378195132,0.13313854348146825,0.2045893639456708,240,0,30,11,784,32.666666666666664,0.007366950209776492,0.03416687902709054,0.9166666666666666,0.08333333333333333
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,4197492090,0.10077482348456783,0.10431253528217838,0.011880161080911918,240,0,30,11,598,24.916666666666668,0.024657615226525625,0.16300522090347208,0.75,0.25
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,3445129534,0.11467603283263932,0.1151256732006879,0.030957467849334223,240,0,30,11,438,18.25,0.0260274545398108,0.13857723390868895,0.7916666666666666,0.125
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,1554091691,0.11649394185547128,0.1168761151082414,0.13617568806927555,240,0,30,10,700,29.166666666666668,0.0012012609428734638,0.013451440565348137,0.9583333333333334,0.041666666666666664
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,1360135080,0.1106707510808015,0.1148498205740454,0.011061730036344006,240,0,30,11,563,23.458333333333332,0.00012131469008597709,0.00291155256206345,0.875,0.125
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,2498757706,0.09428922568205061,0.0960165082409905,0.006865433043745699,240,0,30,11,597,24.875,0.0075995782132813995,0.11402898727422128,0.9166666666666666,0.08333333333333333
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,1598408979,0.10635147537073165,0.10954681985152037,0.03806743730315446,240,0,30,11,606,25.25,0.014689352126509278,0.08255212549555033,0.875,0.125
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,2984591295,0.09695326878898801,0.09872203518890192,0.004157687882313929,240,0,30,11,587,24.458333333333332,0.025096877471631834,0.1023436014079191,0.8333333333333334,0.16666666666666666
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,3736052005,0.11286068625990044,0.12436616700909124,0.011799688552059014,240,0,30,10,472,19.666666666666668,0.0009999198277403495,0.023998075865768388,0.625,0.3333333333333333
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,2446090982,0.07508338757509848,0.07913793226453238,0.026929947632904398,240,0,30,11,594,24.75,0.02770010240622946,0.10114870447672202,0.875,0.125
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,2759634938,0.07369406778294348,0.07703501217494481,0.11541767684911622,240,0,30,11,620,25.833333333333332,0.015534649712501352,0.056242295938203915,0.7916666666666666,0.20833333333333334
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,1796341307,0.0862603663537142,0.09108506612511834,0.0027754646472807052,240,0,30,10,552,23.0,0.00031908760565155914,0.007658102535637419,0.8333333333333334,0.16666666666666666
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,702779833,0.0824523187872264,0.08788803530408636,0.013393667080927981,240,0,30,10,529,22.041666666666668,0.014723564850535135,0.0925317930343385,0.7916666666666666,0.20833333333333334
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,3081155260,0.07785232758844116,0.0904397122062519,0.012022302730657485,240,0,30,11,611,25.458333333333332,0.012522528476981135,0.0710600028965321,0.7916666666666666,0.16666666666666666
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,3689771675,0.09812156947308805,0.09942395664464289,0.02432888672803138,240,0,30,11,496,20.666666666666668,0.016613025847312324,0.11820786162026875,0.9166666666666666,0.08333333333333333
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,1151854685,0.1018947913037243,0.10585604737563221,0.0019878114650923088,240,0,30,10,435,18.125,0.011198368983682946,0.0499461622594458,0.8333333333333334,0.16666666666666666
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,2094958580,0.1400620921016107,0.14223277792697783,0.003016011767649966,240,0,30,11,419,17.458333333333332,0.029277905951319266,0.14195914012880154,0.9583333333333334,0.041666666666666664
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,1636281357,0.1436494335590746,0.14766840560202768,0.07586111507225735,240,0,30,10,465,19.375,0.0046401191898653065,0.03007228409601643,0.8333333333333334,0.16666666666666666
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,830070239,0.11494977457013898,0.11365616393465226,0.016121390953615342,240,0,30,11,469,19.541666666666668,0.09456149027082872,0.17957479799999349,0.9583333333333334,0.041666666666666664
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,3490259395,0.09838033189044715,0.10300527048957654,0.03801758630270985,240,0,30,11,498,20.75,0.0062625585885189745,0.03561964293643818,0.7916666666666666,0.20833333333333334
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,3512698917,0.07534813508569398,0.08373069759610156,0.011503828444185684,240,0,30,10,359,14.958333333333334,0.022305488531989246,0.0710168173955848,0.875,0.125
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,2341267830,0.15813051356865884,0.1628300304685818,0.02175349069444723,240,0,30,10,505,21.041666666666668,0.011726228445938904,0.04235421661104268,0.8333333333333334,0.16666666666666666
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,2814696786,0.05397699322705026,0.05482411563113054,0.010872667243369605,240,0,30,11,759,31.625,0.014607813699903922,0.07429471452457397,0.9166666666666666,0.08333333333333333
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,748652165,0.13725225198463384,0.14348039338927046,0.000516972472749027,240,0,30,11,495,20.625,0.015500722599995909,0.059623549051725865,0.8333333333333334,0.16666666666666666
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,4244158386,0.12124894025967807,0.12538525735716774,0.02113473778945738,240,0,30,10,566,23.583333333333332,0.0030037434733208475,0.024741535873755542,0.9583333333333334,0.041666666666666664
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,3723470981,0.11316812113113085,0.11216043397007425,0.025131639104023135,240,0,30,11,637,26.541666666666668,0.007098531856715302,0.05279071874626477,0.9166666666666666,0.08333333333333333
Fstationary-H0.3-I1.5-N0.5-S0-T0-D0,stationary,0.3,1.5,0.5,0.0,0.0,0,1808804502,0.10358216894016921,0.10152485270925886,0.008619805254372571,240,0,30,12,871,36.291666666666664,0.09518770760713822,0.3611891002415324,0.75,0.25
Fstationary-H0.3-I1.5-N0.5-S0-T0-D0,stationary,0.3,1.5,0.5,0.0,0.0,0,2863024076,0.07683794988806147,0.0818317278329417,0.0058716927473247945,240,0,30,12,774,32.25,0.07049055485988975,0.19148746123309962,0.875,0.125
Fstationary-H0.3-I1.5-N0.5-S0-T0-D0,stationary,0.3,1.5,0.5,0.0,0.0,0,2950424385,0.09149593007702465,0.07708275140349423,0.010316718553394437,240,0,30,12,761,31.708333333333332,0.11810645321868353,0.5857170642165774,0.875,0.125
