persistence,rho,delay,seed,policy,pilot_stays,persistence_upper,certificate_covered,gap,delta_upper,num_agents,eta,theorem_contraction,updates,risk_surrogate,exact_radius,exact_residual,expected_final_error,used_persistence,final_error,maximum_error,diverged
0.5,0.0,0,5,oracle_q1,-1,0.5,True,1,0.0,1,0.004348850699777914,0.9943498045705017,2000,0.00014586722226623574,0.9943498045705019,0.0,0.00014586561853735953,0.5,0.00011084343868661913,1.0087727428561353,False
0.5,0.0,0,5,oracle_q32,-1,0.5,True,1,0.0,32,0.021238100882399524,0.9730296590113926,487,2.255491075127845e-05,0.9730296590113928,2.482534153247273e-16,2.2554876264308704e-05,0.5,2.14472260102564e-05,1.0315260003091162,False
0.5,0.0,0,6,online_ucb,1043,0.5351811793275321,True,1,0.035181179327532064,32,0.030247079118599765,0.9717794749151124,437,4.4214532603395916e-05,0.9621035814179224,0.0,3.022373605663469e-05,0.5,2.161598353767024e-05,1.03495479894454,False
0.5,0.0,0,6,oracle,-1,0.5,True,1,0.0,32,0.021238100882399524,0.9730296590113926,487,2.255491075127845e-05,0.9730296590113928,2.482534153247273e-16,2.2554876264308704e-05,0.5,3.2291307974536814e-06,1.0244808549049689,False
0.5,0.0,0,6,iid_naive,-1,0.5,True,1,0.0,32,0.021238100882399524,0.9730296590113926,487,2.255491075127845e-05,0.9730296590113928,2.482534153247273e-16,2.2554876264308704e-05,0.5,3.2291307974536814e-06,1.0244808549049689,False
0.5,0.0,0,6,worst_mixing,-1,0.98,True,47,0.07340370094697085,32,0.09248051264706669,0.9608125496909293,229,0.00037855575349602375,0.8949974615656597,0.0,0.00010181475283613054,0.5,1.6812633964569044e-05,1.108763098463724,False
0.5,0.0,0,6,oracle_q1,-1,0.5,True,1,0.0,1,0.004348850699777914,0.9943498045705017,2000,0.00014586722226623574,0.9943498045705019,0.0,0.00014586561853735953,0.5,0.0002983421117537042,1.006164812709751,False
0.5,0.0,0,6,oracle_q32,-1,0.5,True,1,0.0,32,0.021238100882399524,0.9730296590113926,487,2.255491075127845e-05,0.9730296590113928,2.482534153247273e-16,2.2554876264308704e-05,0.5,3.2291307974536814e-06,1.0244808549049689,False
0.5,0.0,0,7,online_ucb,1016,0.5220268956194047,True,1,0.02202689561940474,32,0.027260528689860453,0.9711342511500025,437,3.4941561164665e-05,0.9656917089259478,0.0,2.731250399225783e-05,0.5,1.1918597756622972e-06,1.0610355096009665,False
0.5,0.0,0,7,oracle,-1,0.5,True,1,0.0,32,0.021238100882399524,0.9730296590113926,487,2.255491075127845e-05,0.9730296590113928,2.482534153247273e-16,2.2554876264308704e-05,0.5,1.1956136711024708e-06,1.047321647683052,False
0.5,0.0,0,7,iid_naive,-1,0.5,True,1,0.0,32,0.021238100882399524,0.9730296590113926,487,2.255491075127845e-05,0.9730296590113928,2.482534153247273e-16,2.2554876264308704e-05,0.5,1.1956136711024708e-06,1.047321647683052,False
0.5,0.0,0,7,worst_mixing,-1,0.98,True,47,0.07340370094697085,32,0.09248051264706669,0.9608125496909293,229,0.00037855575349602375,0.8949974615656597,0.0,0.00010181475283613054,0.5,4.322594175455918e-05,1.2181707282501055,False
0.5,0.0,0,7,oracle_q1,-1,0.5,True,1,0.0,1,0.004348850699777914,0.9943498045705017,2000,0.00014586722226623574,0.9943498045705019,0.0,0.00014586561853735953,0.5,6.032953561004251e-05,1.0222152411677887,False
0.5,0.0,0,7,oracle_q32,-1,0.5,True,1,0.0,32,0.021238100882399524,0.9730296590113926,487,2.255491075127845e-05,0.9730296590113928,2.482534153247273e-16,2.2554876264308704e-05,0.5,1.1956136711024708e-06,1.047321647683052,False
0.5,0.0,0,8,online_ucb,1010,0.5191012984374632,True,1,0.01910129843746322,32,0.026684314236066757,0.9710049286991213,437,3.330189523403599e-05,0.9663878653250241,0.0,2.6804963684926922e-05,0.5,1.2847011187505298e-05,1.0247299381450117,False
0.5,0.0,0,8,oracle,-1,0.5,True,1,0.0,32,0.021238100882399524,0.9730296590113926,487,2.255491075127845e-05,0.9730296590113928,2.482534153247273e-16,2.2554876264308704e-05,0.5,1.0604520356336286e-05,1.019658075190474,False
0.5,0.0,0,8,iid_naive,-1,0.5,True,1,0.0,32,0.021238100882399524,0.9730296590113926,487,2.255491075127845e-05,0.9730296590113928,2.482534153247273e-16,2.2554876264308704e-05,0.5,1.0604520356336286e-05,1.019658075190474,False
0.5,0.0,0,8,worst_mixing,-1,0.98,True,47,0.07340370094697085,32,0.09248051264706669,0.9608125496909293,229,0.00037855575349602375,0.8949974615656597,0.0,0.00010181475283613054,0.5,0.000599898327480481,1.08699781822619,False
0.5,0.0,0,8,oracle_q1,-1,0.5,True,1,0.0,1,0.004348850699777914,0.9943498045705017,2000,0.00014586722226623574,0.9943498045705019,0.0,0.00014586561853735953,0.5,0.0001325679275599249,1.0,False
0.5,0.0,0,8,oracle_q32,-1,0.5,True,1,0.0,32,0.021238100882399524,0.9730296590113926,487,2.255491075127845e-05,0.9730296590113928,2.482534153247273e-16,2.2554876264308704e-05,0.5,1.0604520356336286e-05,1.019658075190474,False
