seed,seed_index,scenario,max_delay,policy,charged_budget,observed_messages,total_probe_cost,total_updates,finite,within_budget
20260865,35,balanced_08,4,lyapunov_state_adaptive,15972,4124,768,2962,True,True
20260865,35,balanced_08,4,raw_state_adaptive,15950,6170,768,2445,True,True
20260865,35,balanced_08,4,correlation_only_adaptive,15972,4124,768,2962,True,True
20260865,35,balanced_08,4,state_oracle,15880,11360,0,1130,True,True
20260865,35,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260865,35,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260865,35,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260865,35,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260865,35,independent,16,lyapunov_state_adaptive,15832,12000,768,958,True,True
20260865,35,independent,16,raw_state_adaptive,15928,8280,768,1912,True,True
20260865,35,independent,16,correlation_only_adaptive,15928,8280,768,1912,True,True
20260865,35,independent,16,state_oracle,15840,14080,0,440,True,True
20260865,35,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260865,35,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260865,35,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260865,35,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260865,35,global_08,16,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260865,35,global_08,16,raw_state_adaptive,15940,4836,768,2776,True,True
20260865,35,global_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260865,35,global_08,16,state_oracle,15900,10000,0,1475,True,True
20260865,35,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260865,35,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260865,35,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260865,35,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260865,35,clustered_08,16,lyapunov_state_adaptive,15996,7492,768,2126,True,True
20260865,35,clustered_08,16,raw_state_adaptive,15996,7492,768,2126,True,True
20260865,35,clustered_08,16,correlation_only_adaptive,15996,7492,768,2126,True,True
20260865,35,clustered_08,16,state_oracle,15960,9520,0,1610,True,True
20260865,35,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260865,35,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260865,35,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260865,35,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260865,35,balanced_08,16,lyapunov_state_adaptive,15974,4314,768,2915,True,True
20260865,35,balanced_08,16,raw_state_adaptive,15888,7912,768,1994,True,True
20260865,35,balanced_08,16,correlation_only_adaptive,15970,3806,768,3041,True,True
20260865,35,balanced_08,16,state_oracle,15880,11360,0,1130,True,True
20260865,35,balanced_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260865,35,balanced_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260865,35,balanced_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260865,35,balanced_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260866,36,independent,4,lyapunov_state_adaptive,15982,5330,768,2663,True,True
20260866,36,independent,4,raw_state_adaptive,15892,8420,768,1868,True,True
20260866,36,independent,4,correlation_only_adaptive,15982,5330,768,2663,True,True
20260866,36,independent,4,state_oracle,15840,14080,0,440,True,True
20260866,36,independent,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260866,36,independent,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260866,36,independent,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260866,36,independent,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260866,36,global_08,4,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260866,36,global_08,4,raw_state_adaptive,15940,4836,768,2776,True,True
20260866,36,global_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260866,36,global_08,4,state_oracle,15860,12720,0,785,True,True
20260866,36,global_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260866,36,global_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260866,36,global_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260866,36,global_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260866,36,clustered_08,4,lyapunov_state_adaptive,16000,8128,768,1968,True,True
20260866,36,clustered_08,4,raw_state_adaptive,15934,9234,768,1675,True,True
20260866,36,clustered_08,4,correlation_only_adaptive,16000,8128,768,1968,True,True
20260866,36,clustered_08,4,state_oracle,15880,12560,0,830,True,True
20260866,36,clustered_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260866,36,clustered_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260866,36,clustered_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260866,36,clustered_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260866,36,balanced_08,4,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260866,36,balanced_08,4,raw_state_adaptive,15940,4836,768,2776,True,True
20260866,36,balanced_08,4,correlation_only_adaptive,15974,4314,768,2915,True,True
20260866,36,balanced_08,4,state_oracle,15860,12720,0,785,True,True
20260866,36,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260866,36,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260866,36,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260866,36,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260866,36,independent,16,lyapunov_state_adaptive,15828,12568,768,815,True,True
20260866,36,independent,16,raw_state_adaptive,15856,10144,768,1428,True,True
20260866,36,independent,16,correlation_only_adaptive,15856,10144,768,1428,True,True
20260866,36,independent,16,state_oracle,15840,14080,0,440,True,True
20260866,36,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260866,36,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260866,36,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260866,36,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260866,36,global_08,16,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260866,36,global_08,16,raw_state_adaptive,15968,3552,768,3104,True,True
20260866,36,global_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260866,36,global_08,16,state_oracle,15880,11360,0,1130,True,True
20260866,36,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260866,36,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260866,36,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260866,36,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260866,36,clustered_08,16,lyapunov_state_adaptive,16000,8128,768,1968,True,True
20260866,36,clustered_08,16,raw_state_adaptive,16000,8128,768,1968,True,True
20260866,36,clustered_08,16,correlation_only_adaptive,16000,8128,768,1968,True,True
20260866,36,clustered_08,16,state_oracle,15880,12560,0,830,True,True
20260866,36,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260866,36,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260866,36,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260866,36,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260866,36,balanced_08,16,lyapunov_state_adaptive,15970,3806,768,3041,True,True
20260866,36,balanced_08,16,raw_state_adaptive,15858,8942,768,1729,True,True
20260866,36,balanced_08,16,correlation_only_adaptive,15970,3806,768,3041,True,True
20260866,36,balanced_08,16,state_oracle,15880,11360,0,1130,True,True
20260866,36,balanced_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260866,36,balanced_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260866,36,balanced_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260866,36,balanced_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260867,37,independent,4,lyapunov_state_adaptive,15930,10338,768,1398,True,True
20260867,37,independent,4,raw_state_adaptive,15930,8598,768,1833,True,True
20260867,37,independent,4,correlation_only_adaptive,15930,8598,768,1833,True,True
20260867,37,independent,4,state_oracle,15840,14080,0,440,True,True
20260867,37,independent,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260867,37,independent,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260867,37,independent,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260867,37,independent,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260867,37,global_08,4,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260867,37,global_08,4,raw_state_adaptive,15968,3552,768,3104,True,True
20260867,37,global_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260867,37,global_08,4,state_oracle,15880,11360,0,1130,True,True
20260867,37,global_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260867,37,global_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260867,37,global_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260867,37,global_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260867,37,clustered_08,4,lyapunov_state_adaptive,15990,6602,768,2347,True,True
20260867,37,clustered_08,4,raw_state_adaptive,15990,6602,768,2347,True,True
20260867,37,clustered_08,4,correlation_only_adaptive,15990,6602,768,2347,True,True
20260867,37,clustered_08,4,state_oracle,15880,12560,0,830,True,True
20260867,37,clustered_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260867,37,clustered_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260867,37,clustered_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260867,37,clustered_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260867,37,balanced_08,4,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260867,37,balanced_08,4,raw_state_adaptive,15968,3552,768,3104,True,True
20260867,37,balanced_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260867,37,balanced_08,4,state_oracle,15880,11360,0,1130,True,True
20260867,37,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260867,37,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260867,37,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260867,37,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260867,37,independent,16,lyapunov_state_adaptive,15950,7310,768,2160,True,True
20260867,37,independent,16,raw_state_adaptive,15946,8574,768,1843,True,True
20260867,37,independent,16,correlation_only_adaptive,15982,5394,768,2647,True,True
20260867,37,independent,16,state_oracle,15840,14080,0,440,True,True
20260867,37,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260867,37,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260867,37,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260867,37,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260867,37,global_08,16,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260867,37,global_08,16,raw_state_adaptive,15968,3552,768,3104,True,True
20260867,37,global_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260867,37,global_08,16,state_oracle,15880,11360,0,1130,True,True
20260867,37,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260867,37,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260867,37,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260867,37,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260867,37,clustered_08,16,lyapunov_state_adaptive,15994,7174,768,2205,True,True
20260867,37,clustered_08,16,raw_state_adaptive,15968,8840,768,1782,True,True
20260867,37,clustered_08,16,correlation_only_adaptive,15994,7174,768,2205,True,True
20260867,37,clustered_08,16,state_oracle,15880,12560,0,830,True,True
20260867,37,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260867,37,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260867,37,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260867,37,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260867,37,balanced_08,16,lyapunov_state_adaptive,15980,5076,768,2726,True,True
20260867,37,balanced_08,16,raw_state_adaptive,15942,5090,768,2713,True,True
20260867,37,balanced_08,16,correlation_only_adaptive,15980,5076,768,2726,True,True
20260867,37,balanced_08,16,state_oracle,15860,12720,0,785,True,True
20260867,37,balanced_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260867,37,balanced_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260867,37,balanced_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260867,37,balanced_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260868,38,independent,4,lyapunov_state_adaptive,15932,8980,768,1738,True,True
20260868,38,independent,4,raw_state_adaptive,15900,9692,768,1552,True,True
20260868,38,independent,4,correlation_only_adaptive,15932,8980,768,1738,True,True
20260868,38,independent,4,state_oracle,15840,14080,0,440,True,True
20260868,38,independent,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260868,38,independent,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260868,38,independent,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260868,38,independent,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260868,38,global_08,4,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260868,38,global_08,4,raw_state_adaptive,15912,6120,768,2448,True,True
20260868,38,global_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260868,38,global_08,4,state_oracle,15880,11360,0,1130,True,True
20260868,38,global_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260868,38,global_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260868,38,global_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260868,38,global_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260868,38,clustered_08,4,lyapunov_state_adaptive,15998,7810,768,2047,True,True
20260868,38,clustered_08,4,raw_state_adaptive,15934,9234,768,1675,True,True
20260868,38,clustered_08,4,correlation_only_adaptive,15994,7174,768,2205,True,True
20260868,38,clustered_08,4,state_oracle,15900,11800,0,1025,True,True
20260868,38,clustered_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260868,38,clustered_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260868,38,clustered_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260868,38,clustered_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260868,38,balanced_08,4,lyapunov_state_adaptive,15972,4124,768,2962,True,True
20260868,38,balanced_08,4,raw_state_adaptive,15972,4124,768,2962,True,True
20260868,38,balanced_08,4,correlation_only_adaptive,15972,4124,768,2962,True,True
20260868,38,balanced_08,4,state_oracle,15860,12720,0,785,True,True
20260868,38,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260868,38,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260868,38,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260868,38,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260868,38,independent,16,lyapunov_state_adaptive,15972,9632,768,1585,True,True
20260868,38,independent,16,raw_state_adaptive,15920,10176,768,1436,True,True
20260868,38,independent,16,correlation_only_adaptive,15920,10176,768,1436,True,True
20260868,38,independent,16,state_oracle,15840,14080,0,440,True,True
20260868,38,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260868,38,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260868,38,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260868,38,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260868,38,global_08,16,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260868,38,global_08,16,raw_state_adaptive,15940,4836,768,2776,True,True
20260868,38,global_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260868,38,global_08,16,state_oracle,15880,11360,0,1130,True,True
20260868,38,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260868,38,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260868,38,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260868,38,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260868,38,clustered_08,16,lyapunov_state_adaptive,15998,7810,768,2047,True,True
20260868,38,clustered_08,16,raw_state_adaptive,15966,8522,768,1861,True,True
20260868,38,clustered_08,16,correlation_only_adaptive,15998,7810,768,2047,True,True
20260868,38,clustered_08,16,state_oracle,15900,11800,0,1025,True,True
20260868,38,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260868,38,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260868,38,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260868,38,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260868,38,balanced_08,16,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260868,38,balanced_08,16,raw_state_adaptive,15946,5598,768,2587,True,True
20260868,38,balanced_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260868,38,balanced_08,16,state_oracle,15880,11360,0,1130,True,True
20260868,38,balanced_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260868,38,balanced_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260868,38,balanced_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260868,38,balanced_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260869,39,independent,4,lyapunov_state_adaptive,15926,7962,768,1991,True,True
20260869,39,independent,4,raw_state_adaptive,15868,10340,768,1382,True,True
20260869,39,independent,4,correlation_only_adaptive,15926,7962,768,1991,True,True
20260869,39,independent,4,state_oracle,15840,14080,0,440,True,True
20260869,39,independent,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260869,39,independent,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260869,39,independent,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260869,39,independent,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260869,39,global_08,4,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260869,39,global_08,4,raw_state_adaptive,15912,6120,768,2448,True,True
20260869,39,global_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260869,39,global_08,4,state_oracle,15900,10000,0,1475,True,True
20260869,39,global_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260869,39,global_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260869,39,global_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260869,39,global_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260869,39,clustered_08,4,lyapunov_state_adaptive,15998,7810,768,2047,True,True
20260869,39,clustered_08,4,raw_state_adaptive,15924,9228,768,1674,True,True
20260869,39,clustered_08,4,correlation_only_adaptive,15996,7492,768,2126,True,True
20260869,39,clustered_08,4,state_oracle,15920,11040,0,1220,True,True
20260869,39,clustered_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260869,39,clustered_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260869,39,clustered_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260869,39,clustered_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260869,39,balanced_08,4,lyapunov_state_adaptive,15972,4060,768,2978,True,True
20260869,39,balanced_08,4,raw_state_adaptive,15940,4836,768,2776,True,True
20260869,39,balanced_08,4,correlation_only_adaptive,15972,4060,768,2978,True,True
20260869,39,balanced_08,4,state_oracle,15900,10000,0,1475,True,True
20260869,39,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260869,39,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260869,39,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260869,39,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260869,39,independent,16,lyapunov_state_adaptive,15938,7366,768,2143,True,True
20260869,39,independent,16,raw_state_adaptive,15942,8826,768,1779,True,True
20260869,39,independent,16,correlation_only_adaptive,15938,7366,768,2143,True,True
20260869,39,independent,16,state_oracle,15840,14080,0,440,True,True
20260869,39,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260869,39,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260869,39,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260869,39,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260869,39,global_08,16,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260869,39,global_08,16,raw_state_adaptive,15968,3552,768,3104,True,True
20260869,39,global_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260869,39,global_08,16,state_oracle,15900,10000,0,1475,True,True
20260869,39,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260869,39,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260869,39,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260869,39,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260869,39,clustered_08,16,lyapunov_state_adaptive,16000,8128,768,1968,True,True
20260869,39,clustered_08,16,raw_state_adaptive,15968,8840,768,1782,True,True
20260869,39,clustered_08,16,correlation_only_adaptive,16000,8128,768,1968,True,True
20260869,39,clustered_08,16,state_oracle,15940,10280,0,1415,True,True
20260869,39,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260869,39,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260869,39,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260869,39,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260869,39,balanced_08,16,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260869,39,balanced_08,16,raw_state_adaptive,15884,7404,768,2120,True,True
20260869,39,balanced_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260869,39,balanced_08,16,state_oracle,15900,10000,0,1475,True,True
20260869,39,balanced_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260869,39,balanced_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260869,39,balanced_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260869,39,balanced_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260870,40,independent,4,lyapunov_state_adaptive,15992,8440,768,1888,True,True
20260870,40,independent,4,raw_state_adaptive,15938,10026,768,1478,True,True
20260870,40,independent,4,correlation_only_adaptive,15992,8440,768,1888,True,True
20260870,40,independent,4,state_oracle,15840,14080,0,440,True,True
20260870,40,independent,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260870,40,independent,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260870,40,independent,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260870,40,independent,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260870,40,global_08,4,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260870,40,global_08,4,raw_state_adaptive,15940,4836,768,2776,True,True
20260870,40,global_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260870,40,global_08,4,state_oracle,15880,11360,0,1130,True,True
20260870,40,global_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260870,40,global_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260870,40,global_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260870,40,global_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260870,40,clustered_08,4,lyapunov_state_adaptive,15978,4886,768,2773,True,True
20260870,40,clustered_08,4,raw_state_adaptive,15986,6094,768,2473,True,True
20260870,40,clustered_08,4,correlation_only_adaptive,15976,4632,768,2836,True,True
20260870,40,clustered_08,4,state_oracle,15860,13320,0,635,True,True
20260870,40,clustered_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260870,40,clustered_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260870,40,clustered_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260870,40,clustered_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260870,40,balanced_08,4,lyapunov_state_adaptive,15972,4124,768,2962,True,True
20260870,40,balanced_08,4,raw_state_adaptive,15944,5408,768,2634,True,True
20260870,40,balanced_08,4,correlation_only_adaptive,15972,4124,768,2962,True,True
20260870,40,balanced_08,4,state_oracle,15860,12720,0,785,True,True
20260870,40,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260870,40,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260870,40,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260870,40,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260870,40,independent,16,lyapunov_state_adaptive,15976,7480,768,2124,True,True
20260870,40,independent,16,raw_state_adaptive,15920,9480,768,1610,True,True
20260870,40,independent,16,correlation_only_adaptive,15984,7168,768,2204,True,True
20260870,40,independent,16,state_oracle,15840,14080,0,440,True,True
20260870,40,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260870,40,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260870,40,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260870,40,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260870,40,global_08,16,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260870,40,global_08,16,raw_state_adaptive,15968,3552,768,3104,True,True
20260870,40,global_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260870,40,global_08,16,state_oracle,15880,11360,0,1130,True,True
20260870,40,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260870,40,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260870,40,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260870,40,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260870,40,clustered_08,16,lyapunov_state_adaptive,15992,6920,768,2268,True,True
20260870,40,clustered_08,16,raw_state_adaptive,15962,7950,768,2003,True,True
20260870,40,clustered_08,16,correlation_only_adaptive,15990,6602,768,2347,True,True
20260870,40,clustered_08,16,state_oracle,15900,11800,0,1025,True,True
20260870,40,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260870,40,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260870,40,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260870,40,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
