seed,seed_index,scenario,max_delay,policy,block,selected_num_agents,selected_eta,block_spent,probe_cost,observable_state_proxy,decision_state_proxy,lyapunov_surrogate_before,lyapunov_surrogate_after_probe,lyapunov_surrogate_after_block,true_error_magnitude,estimated_rho_global,estimated_rho_cluster,estimated_rho_idiosyncratic,true_rho_global,true_rho_cluster,num_agents,eta,proxy_risk,lrv_used,predicted_exploitation_updates
20260836,6,independent,16,fixed_q4_oracle_eta,7,4,0.0025,2000,0,,,0.09,,,0.013104920596750256,0.0,0.0,1.0,0.0,0.0,4.0,0.0025,0.00038420683631605406,0.37499999999999994,250.0
20260836,6,independent,16,fixed_q8_oracle_eta,0,8,0.017562521603732995,1992,0,,,0.09,,,0.3,0.0,0.0,1.0,0.0,0.0,8.0,0.017562521603732995,0.0019100660926828503,0.18749999999999997,166.0
20260836,6,independent,16,fixed_q8_oracle_eta,1,8,0.0031046445301837096,1992,0,,,0.09,,,0.02737635675578294,0.0,0.0,1.0,0.0,0.0,8.0,0.0031046445301837096,0.0004556391105822015,0.18749999999999997,166.0
20260836,6,independent,16,fixed_q8_oracle_eta,2,8,0.0038555270635198514,1992,0,,,0.09,,,0.03307168158141296,0.0,0.0,1.0,0.0,0.0,8.0,0.0038555270635198514,0.0005650211913173807,0.18749999999999997,166.0
20260836,6,independent,16,fixed_q8_oracle_eta,3,8,0.0047880164034928676,1992,0,,,0.09,,,0.03837152593569522,0.0,0.0,1.0,0.0,0.0,8.0,0.0047880164034928676,0.0006578921784432416,0.18749999999999997,166.0
20260836,6,independent,16,fixed_q8_oracle_eta,4,8,0.0025,1992,0,,,0.09,,,0.009733002178365395,0.0,0.0,1.0,0.0,0.0,8.0,0.0025,0.00017402031799682274,0.18749999999999997,166.0
20260836,6,independent,16,fixed_q8_oracle_eta,5,8,0.0025,1992,0,,,0.09,,,0.005564595556383777,0.0,0.0,1.0,0.0,0.0,8.0,0.0025,0.00014632866901041668,0.18749999999999997,166.0
20260836,6,independent,16,fixed_q8_oracle_eta,6,8,0.0038555270635198514,1992,0,,,0.09,,,0.036013652000111106,0.0,0.0,1.0,0.0,0.0,8.0,0.0038555270635198514,0.0006211280211463653,0.18749999999999997,166.0
20260836,6,independent,16,fixed_q8_oracle_eta,7,8,0.0031046445301837096,1992,0,,,0.09,,,0.028816220606823095,0.0,0.0,1.0,0.0,0.0,8.0,0.0031046445301837096,0.00048331974541729626,0.18749999999999997,166.0
20260836,6,independent,16,fixed_q32_oracle_eta,0,32,0.04177095129709654,1980,0,,,0.09,,,0.3,0.0,0.0,1.0,0.0,0.0,32.0,0.04177095129709654,0.0013420884643689996,0.04687499999999999,55.0
20260836,6,independent,16,fixed_q32_oracle_eta,1,32,0.009170040432046712,1980,0,,,0.09,,,0.024277751230292625,0.0,0.0,1.0,0.0,0.0,32.0,0.009170040432046712,0.0003555453513219216,0.04687499999999999,55.0
20260836,6,independent,16,fixed_q32_oracle_eta,2,32,0.007384130729697496,1980,0,,,0.09,,,0.023141422703136367,0.0,0.0,1.0,0.0,0.0,32.0,0.007384130729697496,0.0003352195925519491,0.04687499999999999,55.0
20260836,6,independent,16,fixed_q32_oracle_eta,3,32,0.007384130729697496,1980,0,,,0.09,,,0.02263394189767549,0.0,0.0,1.0,0.0,0.0,32.0,0.007384130729697496,0.000317955609246955,0.04687499999999999,55.0
20260836,6,independent,16,fixed_q32_oracle_eta,4,32,0.0025,1980,0,,,0.09,,,0.0041606246838211975,0.0,0.0,1.0,0.0,0.0,32.0,0.0025,2.7357420657168457e-05,0.04687499999999999,55.0
20260836,6,independent,16,fixed_q32_oracle_eta,5,32,0.0025,1980,0,,,0.09,,,0.0013227551897457303,0.0,0.0,1.0,0.0,0.0,32.0,0.0025,1.5857379531153522e-05,0.04687499999999999,55.0
20260836,6,independent,16,fixed_q32_oracle_eta,6,32,0.0025,1980,0,,,0.09,,,0.0035099736709631986,0.0,0.0,1.0,0.0,0.0,32.0,0.0025,2.38910226443144e-05,0.04687499999999999,55.0
20260836,6,independent,16,fixed_q32_oracle_eta,7,32,0.0025,1980,0,,,0.09,,,0.004958353388961503,0.0,0.0,1.0,0.0,0.0,32.0,0.0025,3.323521073966378e-05,0.04687499999999999,55.0
20260836,6,global_08,16,lyapunov_state_adaptive,0,1,0.0047880164034928676,1996,96,1.0,0.2707508932054956,0.09,0.0733060461715737,0.009647112735344025,0.10009056854957882,0.07717169776533267,0.0,0.9228283022346674,0.8,0.0,1.0,0.0047880164034928676,0.009647112735344025,3.3104480295747027,380.0
20260836,6,global_08,16,lyapunov_state_adaptive,1,1,0.0025,1996,96,0.9418767068106985,0.26459883522678884,0.009647112735344025,0.07001254360337336,0.0272926854105734,0.5275832317289525,0.6104216135855799,0.0,0.38957838641442016,0.8,0.0,1.0,0.0025,0.0272926854105734,15.820491054717692,380.0
20260836,6,global_08,16,lyapunov_state_adaptive,2,1,0.0025,1996,96,1.0,0.27746779961145257,0.0272926854105734,0.0769883798212212,0.02693320869550732,0.563587460459239,0.5543634466854799,0.0,0.44563655331452007,0.8,0.0,1.0,0.0025,0.02693320869550732,14.50536645924135,380.0
20260836,6,global_08,16,lyapunov_state_adaptive,3,1,0.0025,1996,96,0.18579506012228203,0.31398060352777457,0.02693320869550732,0.09858381939166558,0.03548553553659899,0.05297827957170484,0.7677295309670087,0.0,0.23227046903299137,0.8,0.0,1.0,0.0025,0.03548553553659899,19.510934796486012,380.0
20260836,6,global_08,16,lyapunov_state_adaptive,4,1,0.0025,1996,96,0.9020139641872944,0.33640220372227125,0.03548553553659899,0.1131664426692005,0.03971465177364711,0.053522283074228225,0.8499213234946977,0.0,0.1500786765053023,0.8,0.0,1.0,0.0025,0.03971465177364711,21.43915424918559,380.0
20260836,6,global_08,16,lyapunov_state_adaptive,5,1,0.0025,1996,96,1.0,0.34439573490741326,0.03971465177364711,0.11860842222241726,0.04111050960189109,0.1613569660289847,0.8732932094549636,0.0,0.1267067905450363,0.8,0.0,1.0,0.0025,0.04111050960189109,21.98745869381343,380.0
20260836,6,global_08,16,lyapunov_state_adaptive,6,1,0.0025,1996,96,0.14155187915182216,0.3357477149263875,0.04111050960189109,0.11272652807829076,0.038552986233588354,0.0264485430925564,0.8060462063426824,0.0,0.1939537936573176,0.8,0.0,1.0,0.0025,0.038552986233588354,20.409844000799314,380.0
20260836,6,global_08,16,lyapunov_state_adaptive,7,1,0.0025,1996,96,0.14090544962520823,0.3314769568757923,0.038552986233588354,0.10987697293963589,0.037882381120111594,0.18174293390828966,0.7962220100673242,0.0,0.2037779899326757,0.8,0.0,1.0,0.0025,0.037882381120111594,20.17936835617941,380.0
20260836,6,global_08,16,raw_state_adaptive,0,1,0.007384130729697496,1996,96,1.0,1.0,0.09,,,0.10009056854957882,0.07717169776533267,0.0,0.9228283022346674,0.8,0.0,1.0,0.007384130729697496,0.01580246040698065,3.3104480295747027,380.0
20260836,6,global_08,16,raw_state_adaptive,1,1,0.005946035575013605,1996,96,0.872124673760831,0.872124673760831,0.09,,,0.5900198132370951,0.6222188701959023,0.0,0.3777811298040977,0.8,0.0,1.0,0.005946035575013605,0.05566345919994489,16.097254694795858,380.0
20260836,6,global_08,16,raw_state_adaptive,2,1,0.005946035575013605,1996,96,1.0,1.0,0.09,,,0.5716612448781871,0.5687747558281951,0.0,0.43122524417180486,0.8,0.0,1.0,0.005946035575013605,0.05453948042949151,14.843455771729447,380.0
20260836,6,global_08,16,raw_state_adaptive,3,32,0.0025,1968,96,0.04660297648460972,0.04660297648460972,0.09,,,0.15618739408871254,0.7208571420350647,0.0,0.27914285796493543,0.8,0.0,32.0,0.0025,0.009966720585553234,28.126513360834604,52.0
20260836,6,global_08,16,raw_state_adaptive,4,1,0.0038555270635198514,1996,96,0.484064101629121,0.484064101629121,0.09,,,0.045456611455474194,0.6902355367234065,0.0,0.3097644632765934,0.8,0.0,1.0,0.0038555270635198514,0.044798289323063,17.692925691531105,380.0
20260836,6,global_08,16,raw_state_adaptive,5,1,0.0038555270635198514,1996,96,0.5867159748662076,0.5867159748662076,0.09,,,0.04375007812741909,0.7843384464123067,0.0,0.2156615535876933,0.8,0.0,1.0,0.0038555270635198514,0.05467094542282719,19.9005799528327,380.0
20260836,6,global_08,16,raw_state_adaptive,6,1,0.0031046445301837096,1996,96,0.30572527567689173,0.30572527567689173,0.09,,,0.2513137483493394,0.5242089273861172,0.0,0.4757910726138828,0.8,0.0,1.0,0.0031046445301837096,0.02823017377909092,13.7979414364783,380.0
20260836,6,global_08,16,raw_state_adaptive,7,1,0.005946035575013605,1996,96,1.0,1.0,0.09,,,0.22633114625878567,0.7600788978080704,0.0,0.23992110219192964,0.8,0.0,1.0,0.005946035575013605,0.06777823925647534,19.331450942577316,380.0
20260836,6,global_08,16,correlation_only_adaptive,0,1,0.0047880164034928676,1996,96,1.0,0.3,0.09,,,0.10009056854957882,0.07717169776533267,0.0,0.9228283022346674,0.8,0.0,1.0,0.0047880164034928676,0.010082036157259045,3.3104480295747027,380.0
20260836,6,global_08,16,correlation_only_adaptive,1,1,0.0025,1996,96,0.9418767068106985,0.3,0.09,,,0.5275832317289525,0.6104216135855799,0.0,0.38957838641442016,0.8,0.0,1.0,0.0025,0.030275078209119156,15.820491054717692,380.0
20260836,6,global_08,16,correlation_only_adaptive,2,1,0.0025,1996,96,1.0,0.3,0.09,,,0.563587460459239,0.5543634466854799,0.0,0.44563655331452007,0.8,0.0,1.0,0.0025,0.028874714485366194,14.50536645924135,380.0
20260836,6,global_08,16,correlation_only_adaptive,3,1,0.0025,1996,96,0.18579506012228203,0.3,0.09,,,0.05297827957170484,0.7677295309670087,0.0,0.23227046903299137,0.8,0.0,1.0,0.0025,0.03420471617520984,19.510934796486012,380.0
20260836,6,global_08,16,correlation_only_adaptive,4,1,0.0025,1996,96,0.9020139641872944,0.3,0.09,,,0.053522283074228225,0.8499213234946977,0.0,0.1500786765053023,0.8,0.0,1.0,0.0025,0.03625791218590209,21.43915424918559,380.0
20260836,6,global_08,16,correlation_only_adaptive,5,1,0.0025,1996,96,1.0,0.3,0.09,,,0.1613569660289847,0.8732932094549636,0.0,0.1267067905450363,0.8,0.0,1.0,0.0025,0.03684175470277878,21.98745869381343,380.0
20260836,6,global_08,16,correlation_only_adaptive,6,1,0.0025,1996,96,0.14155187915182216,0.3,0.09,,,0.0264485430925564,0.8060462063426824,0.0,0.1939537936573176,0.8,0.0,1.0,0.0025,0.03516188772001853,20.409844000799314,380.0
20260836,6,global_08,16,correlation_only_adaptive,7,1,0.0025,1996,96,0.14090544962520823,0.3,0.09,,,0.18174293390828966,0.7962220100673242,0.0,0.2037779899326757,0.8,0.0,1.0,0.0025,0.03491647391432707,20.17936835617941,380.0
20260836,6,global_08,16,state_oracle,0,1,0.0025,2000,0,,,0.09,,,0.3,0.8,0.0,0.19999999999999996,0.8,0.0,1.0,0.0025,0.03409199618896057,20.267999999999986,400.0
20260836,6,global_08,16,state_oracle,1,1,0.0025,2000,0,,,0.09,,,0.1968979137179018,0.8,0.0,0.19999999999999996,0.8,0.0,1.0,0.0025,0.027175946358696402,20.267999999999986,400.0
20260836,6,global_08,16,state_oracle,2,1,0.0025,2000,0,,,0.09,,,0.26607985000911677,0.8,0.0,0.19999999999999996,0.8,0.0,1.0,0.0025,0.03149985324437023,20.267999999999986,400.0
20260836,6,global_08,16,state_oracle,3,32,0.0025,1980,0,,,0.09,,,0.034808080884149654,0.8,0.0,0.19999999999999996,0.8,0.0,32.0,0.0025,0.010583433405888647,31.209374999999973,55.0
20260836,6,global_08,16,state_oracle,4,32,0.0025,1980,0,,,0.09,,,0.0017934524058610078,0.8,0.0,0.19999999999999996,0.8,0.0,32.0,0.0025,0.009674224563436957,31.209374999999973,55.0
20260836,6,global_08,16,state_oracle,5,32,0.0025,1980,0,,,0.09,,,0.09629887513285404,0.8,0.0,0.19999999999999996,0.8,0.0,32.0,0.0025,0.01673174944741073,31.209374999999973,55.0
20260836,6,global_08,16,state_oracle,6,1,0.0025,2000,0,,,0.09,,,0.24833407631944784,0.8,0.0,0.19999999999999996,0.8,0.0,1.0,0.0025,0.030267511547988096,20.267999999999986,400.0
20260836,6,global_08,16,state_oracle,7,32,0.0025,1980,0,,,0.09,,,0.1400913773790862,0.8,0.0,0.19999999999999996,0.8,0.0,32.0,0.0025,0.024548251089721657,31.209374999999973,55.0
20260836,6,global_08,16,fixed_q1_oracle_eta,0,1,0.0025,2000,0,,,0.09,,,0.3,0.8,0.0,0.19999999999999996,0.8,0.0,1.0,0.0025,0.03409199618896057,20.267999999999986,400.0
20260836,6,global_08,16,fixed_q1_oracle_eta,1,1,0.0025,2000,0,,,0.09,,,0.1968979137179018,0.8,0.0,0.19999999999999996,0.8,0.0,1.0,0.0025,0.027175946358696402,20.267999999999986,400.0
20260836,6,global_08,16,fixed_q1_oracle_eta,2,1,0.0025,2000,0,,,0.09,,,0.26607985000911677,0.8,0.0,0.19999999999999996,0.8,0.0,1.0,0.0025,0.03149985324437023,20.267999999999986,400.0
20260836,6,global_08,16,fixed_q1_oracle_eta,3,1,0.0025,2000,0,,,0.09,,,0.034808080884149654,0.8,0.0,0.19999999999999996,0.8,0.0,1.0,0.0025,0.022105846288648874,20.267999999999986,400.0
20260836,6,global_08,16,fixed_q1_oracle_eta,4,1,0.0025,2000,0,,,0.09,,,0.05086313927553085,0.8,0.0,0.19999999999999996,0.8,0.0,1.0,0.0025,0.02229152851245177,20.267999999999986,400.0
20260836,6,global_08,16,fixed_q1_oracle_eta,5,1,0.0025,2000,0,,,0.09,,,0.13270102826106822,0.8,0.0,0.19999999999999996,0.8,0.0,1.0,0.0025,0.024319518536565523,20.267999999999986,400.0
20260836,6,global_08,16,fixed_q1_oracle_eta,6,1,0.0025,2000,0,,,0.09,,,0.012642414884445733,0.8,0.0,0.19999999999999996,0.8,0.0,1.0,0.0025,0.02196386045155627,20.267999999999986,400.0
20260836,6,global_08,16,fixed_q1_oracle_eta,7,1,0.0025,2000,0,,,0.09,,,0.18527226308947975,0.8,0.0,0.19999999999999996,0.8,0.0,1.0,0.0025,0.02657615866912664,20.267999999999986,400.0
20260836,6,global_08,16,fixed_q4_oracle_eta,0,4,0.0025,2000,0,,,0.09,,,0.3,0.8,0.0,0.19999999999999996,0.8,0.0,4.0,0.0025,0.050209554604357415,27.379058272632655,250.0
20260836,6,global_08,16,fixed_q4_oracle_eta,1,4,0.0025,2000,0,,,0.09,,,0.0077295943629656265,0.8,0.0,0.19999999999999996,0.8,0.0,4.0,0.0025,0.02448153926032735,27.379058272632655,250.0
20260836,6,global_08,16,fixed_q4_oracle_eta,2,4,0.0025,2000,0,,,0.09,,,0.2785919185975753,0.8,0.0,0.19999999999999996,0.8,0.0,4.0,0.0025,0.04666630057022089,27.379058272632655,250.0
20260836,6,global_08,16,fixed_q4_oracle_eta,3,4,0.0025,2000,0,,,0.09,,,0.17689459968354304,0.8,0.0,0.19999999999999996,0.8,0.0,4.0,0.0025,0.03341564973841854,27.379058272632655,250.0
20260836,6,global_08,16,fixed_q4_oracle_eta,4,4,0.0025,2000,0,,,0.09,,,0.09311141913769376,0.8,0.0,0.19999999999999996,0.8,0.0,4.0,0.0025,0.026944484826568294,27.379058272632655,250.0
20260836,6,global_08,16,fixed_q4_oracle_eta,5,4,0.0025,2000,0,,,0.09,,,0.0007381400915066724,0.8,0.0,0.19999999999999996,0.8,0.0,4.0,0.0025,0.02446460419286441,27.379058272632655,250.0
20260836,6,global_08,16,fixed_q4_oracle_eta,6,4,0.0025,2000,0,,,0.09,,,0.07709320680938635,0.8,0.0,0.19999999999999996,0.8,0.0,4.0,0.0025,0.026164587224544917,27.379058272632655,250.0
20260836,6,global_08,16,fixed_q4_oracle_eta,7,4,0.0025,2000,0,,,0.09,,,0.1755208270130215,0.8,0.0,0.19999999999999996,0.8,0.0,4.0,0.0025,0.03327715860715268,27.379058272632655,250.0
20260836,6,global_08,16,fixed_q8_oracle_eta,0,8,0.0025,1992,0,,,0.09,,,0.3,0.8,0.0,0.19999999999999996,0.8,0.0,8.0,0.0025,0.05959780990484167,28.868767429760652,166.0
20260836,6,global_08,16,fixed_q8_oracle_eta,1,8,0.0025,1992,0,,,0.09,,,0.023977518434830793,0.8,0.0,0.19999999999999996,0.8,0.0,8.0,0.0025,0.020704802305418584,28.868767429760652,166.0
20260836,6,global_08,16,fixed_q8_oracle_eta,2,8,0.0025,1992,0,,,0.09,,,0.18638554207437222,0.8,0.0,0.19999999999999996,0.8,0.0,8.0,0.0025,0.03556474614320005,28.868767429760652,166.0
20260836,6,global_08,16,fixed_q8_oracle_eta,3,8,0.0025,1992,0,,,0.09,,,0.30374297808545714,0.8,0.0,0.19999999999999996,0.8,0.0,8.0,0.0025,0.06057998648064817,28.868767429760652,166.0
20260836,6,global_08,16,fixed_q8_oracle_eta,4,8,0.0025,1992,0,,,0.09,,,0.09160176964271144,0.8,0.0,0.19999999999999996,0.8,0.0,8.0,0.0025,0.024104745260933706,28.868767429760652,166.0
20260836,6,global_08,16,fixed_q8_oracle_eta,5,8,0.0025,1992,0,,,0.09,,,0.3132389762030468,0.8,0.0,0.19999999999999996,0.8,0.0,8.0,0.0025,0.0631275211327798,28.868767429760652,166.0
20260836,6,global_08,16,fixed_q8_oracle_eta,6,8,0.0025,1992,0,,,0.09,,,0.12226900073882886,0.8,0.0,0.19999999999999996,0.8,0.0,8.0,0.0025,0.026956130057499656,28.868767429760652,166.0
20260836,6,global_08,16,fixed_q8_oracle_eta,7,8,0.0025,1992,0,,,0.09,,,0.015425587229592983,0.8,0.0,0.19999999999999996,0.8,0.0,8.0,0.0025,0.020558615555401206,28.868767429760652,166.0
20260836,6,global_08,16,fixed_q32_oracle_eta,0,32,0.0025,1980,0,,,0.09,,,0.3,0.8,0.0,0.19999999999999996,0.8,0.0,32.0,0.0025,0.07772054020321528,31.209374999999973,55.0
20260836,6,global_08,16,fixed_q32_oracle_eta,1,32,0.0025,1980,0,,,0.09,,,0.208350371816526,0.8,0.0,0.19999999999999996,0.8,0.0,32.0,0.0025,0.04245241261936371,31.209374999999973,55.0
20260836,6,global_08,16,fixed_q32_oracle_eta,2,32,0.0025,1980,0,,,0.09,,,0.17940824503401323,0.8,0.0,0.19999999999999996,0.8,0.0,32.0,0.0025,0.03403085801044754,31.209374999999973,55.0
20260836,6,global_08,16,fixed_q32_oracle_eta,3,32,0.0025,1980,0,,,0.09,,,0.024330895671732,0.8,0.0,0.19999999999999996,0.8,0.0,32.0,0.0025,0.010104712804191654,31.209374999999973,55.0
20260836,6,global_08,16,fixed_q32_oracle_eta,4,32,0.0025,1980,0,,,0.09,,,0.07980620435336251,0.8,0.0,0.19999999999999996,0.8,0.0,32.0,0.0025,0.014507252688687317,31.209374999999973,55.0
20260836,6,global_08,16,fixed_q32_oracle_eta,5,32,0.0025,1980,0,,,0.09,,,0.05044085519991023,0.8,0.0,0.19999999999999996,0.8,0.0,32.0,0.0025,0.011608240041380878,31.209374999999973,55.0
20260836,6,global_08,16,fixed_q32_oracle_eta,6,32,0.0025,1980,0,,,0.09,,,0.1941065765335823,0.8,0.0,0.19999999999999996,0.8,0.0,32.0,0.0025,0.038234393619887994,31.209374999999973,55.0
20260836,6,global_08,16,fixed_q32_oracle_eta,7,32,0.0025,1980,0,,,0.09,,,0.24773042609427356,0.8,0.0,0.19999999999999996,0.8,0.0,32.0,0.0025,0.05613392602004377,31.209374999999973,55.0
20260836,6,clustered_08,16,lyapunov_state_adaptive,0,4,0.009170040432046712,2000,96,0.22073452507608415,0.2600752496902889,0.09,0.06763913550146611,0.005361082939538097,0.26468247598782657,0.0,0.7133334853637836,0.2866665146362163,0.0,0.8,4.0,0.009170040432046712,0.005361082939538097,0.9932794169493623,238.0
20260836,6,clustered_08,16,lyapunov_state_adaptive,1,1,0.0025,1996,96,0.5765843169894006,0.16521002576476598,0.005361082939538097,0.02729435261319464,0.012475400858515773,0.08442644086150931,0.20478796863073961,0.6117298275546367,0.18348220381462363,0.0,0.8,1.0,0.0025,0.012475400858515773,7.891254871725133,380.0
20260836,6,clustered_08,16,lyapunov_state_adaptive,2,2,0.0025,1998,96,0.1200347957081179,0.15135064303443835,0.012475400858515773,0.022907017146937977,0.009455182798088732,0.05764149642513956,0.10991931800288998,0.6762206997336321,0.21385998226347785,0.0,0.8,2.0,0.0025,0.009455182798088732,4.790983361075469,317.0
20260836,6,clustered_08,16,lyapunov_state_adaptive,3,2,0.0025,1998,96,0.33978481538232647,0.1280967434780781,0.009455182798088732,0.01640877568968854,0.0069680397251380664,0.028859799389453197,0.06853442019388305,0.6499110684074065,0.28155451139871046,0.0,0.8,2.0,0.0025,0.0069680397251380664,3.627844655637745,317.0
20260836,6,clustered_08,16,lyapunov_state_adaptive,4,4,0.0038555270635198514,2000,96,0.01838274450704763,0.08733178523924781,0.0069680397251380664,0.007626840713074101,0.002750562359086804,0.032088326713962445,0.0,0.6596115346683727,0.3403884653316273,0.0,0.8,4.0,0.0038555270635198514,0.002750562359086804,0.9467160955367946,238.0
20260836,6,clustered_08,16,lyapunov_state_adaptive,5,4,0.0031046445301837096,2000,96,0.09187150265006072,0.06846483517252622,0.002750562359086804,0.004687433655201183,0.002237060238646025,0.07344150086811534,0.0,0.6915751122611604,0.3084248877388396,0.0,0.8,4.0,0.0031046445301837096,0.002237060238646025,0.9744204197037809,238.0
20260836,6,clustered_08,16,lyapunov_state_adaptive,6,4,0.0031046445301837096,2000,96,0.24867087408685334,0.06455040718176289,0.002237060238646025,0.004166755067331386,0.0020685818930872768,0.017526534843657363,0.0,0.6435703484818783,0.3564296515181216,0.0,0.8,4.0,0.0031046445301837096,0.0020685818930872768,0.932812450963732,238.0
20260836,6,clustered_08,16,lyapunov_state_adaptive,7,4,0.0025,2000,96,0.188159335247432,0.06482478721469034,0.0020685818930872768,0.004202253037429881,0.0021271282412765697,0.046802150945449615,0.0,0.6935976964136643,0.30640230358633563,0.0,0.8,4.0,0.0025,0.0021271282412765697,0.9761734877654931,238.0
20260836,6,clustered_08,16,raw_state_adaptive,0,4,0.007384130729697496,2000,96,0.22073452507608415,0.22073452507608415,0.09,,,0.26468247598782657,0.0,0.7133334853637836,0.2866665146362163,0.0,0.8,4.0,0.007384130729697496,0.005003611880886667,0.9932794169493623,238.0
20260836,6,clustered_08,16,raw_state_adaptive,1,1,0.0047880164034928676,1996,96,0.547229920175934,0.547229920175934,0.09,,,0.11084021365619882,0.19034194818167155,0.6207338658607909,0.1889241859575375,0.0,0.8,1.0,0.0047880164034928676,0.025507970056201257,7.575709208029212,380.0
20260836,6,clustered_08,16,raw_state_adaptive,2,2,0.0025,1998,96,0.11738044022122364,0.11738044022122364,0.09,,,0.05531407927176398,0.09699292868493077,0.6853809073501075,0.2176261639649616,0.0,0.8,2.0,0.0025,0.00725341749789498,4.454956902051744,317.0
20260836,6,clustered_08,16,raw_state_adaptive,3,2,0.005946035575013605,1998,96,0.34077876994230033,0.34077876994230033,0.09,,,0.027966228369921582,0.05972184129688196,0.6552285208602253,0.2850496378428928,0.0,0.8,2.0,0.005946035575013605,0.012547047719212733,3.397302516825179,317.0
20260836,6,clustered_08,16,raw_state_adaptive,4,32,0.0025,1968,96,0.020956657568651664,0.020956657568651664,0.09,,,0.029807986126391864,0.0,0.6598758343868671,0.34012416561313286,0.0,0.8,32.0,0.0025,0.0006177535073270174,0.9508768546813874,52.0
20260836,6,clustered_08,16,raw_state_adaptive,5,4,0.007384130729697496,2000,96,0.21152391503074477,0.21152391503074477,0.09,,,0.06853548837465065,0.0,0.7053246236109926,0.2946753763890074,0.0,0.8,4.0,0.007384130729697496,0.004861723031977013,0.9863377627630059,238.0
20260836,6,clustered_08,16,raw_state_adaptive,6,4,0.009170040432046712,2000,96,0.3109779096969,0.3109779096969,0.09,,,0.03169479813336213,0.0,0.709847305225563,0.29015269477443695,0.0,0.8,4.0,0.009170040432046712,0.005709583650656857,0.9902577819532985,238.0
20260836,6,clustered_08,16,raw_state_adaptive,7,4,0.005946035575013605,2000,96,0.13921203100396262,0.13921203100396262,0.09,,,0.05853413637771885,0.0,0.7347029667829813,0.26529703321701875,0.0,0.8,4.0,0.005946035575013605,0.003974272717263128,1.0118013436266635,238.0
20260836,6,clustered_08,16,correlation_only_adaptive,0,4,0.009170040432046712,2000,96,0.22073452507608415,0.3,0.09,,,0.26468247598782657,0.0,0.7133334853637836,0.2866665146362163,0.0,0.8,4.0,0.009170040432046712,0.005639742775636185,0.9932794169493623,238.0
20260836,6,clustered_08,16,correlation_only_adaptive,1,1,0.0038555270635198514,1996,96,0.5765843169894006,0.3,0.09,,,0.08442644086150931,0.20478796863073961,0.6117298275546367,0.18348220381462363,0.0,0.8,1.0,0.0038555270635198514,0.019210380273471248,7.891254871725133,380.0
20260836,6,clustered_08,16,correlation_only_adaptive,2,2,0.0047880164034928676,1998,96,0.11595033691582415,0.3,0.09,,,0.05400461270672784,0.1091363564351188,0.6769418931568469,0.21392175040803432,0.0,0.8,2.0,0.0047880164034928676,0.015195587058370187,4.770891065635378,317.0
20260836,6,clustered_08,16,correlation_only_adaptive,3,2,0.0047880164034928676,1998,96,0.3772212041267501,0.3,0.09,,,0.004739760727800122,0.07329815480505021,0.6456075240019332,0.2810943211930164,0.0,0.8,2.0,0.0047880164034928676,0.012863063060372399,3.750223652804576,317.0
20260836,6,clustered_08,16,correlation_only_adaptive,4,4,0.009170040432046712,2000,96,0.026796061856146622,0.3,0.09,,,0.024548677757335814,0.0,0.6578201008504784,0.34217989914952157,0.0,0.8,4.0,0.009170040432046712,0.005420875512557882,0.9451633762559013,238.0
20260836,6,clustered_08,16,correlation_only_adaptive,5,4,0.009170040432046712,2000,96,0.11801852842278193,0.3,0.09,,,0.09714863538826118,0.0,0.6910764286853537,0.3089235713146463,0.0,0.8,4.0,0.009170040432046712,0.005551992026477321,0.9739881873793236,238.0
20260836,6,clustered_08,16,correlation_only_adaptive,6,4,0.009170040432046712,2000,96,0.20883229171214146,0.3,0.09,,,0.01789066410595319,0.0,0.6438073937851891,0.35619260621481097,0.0,0.8,4.0,0.009170040432046712,0.005365628964890394,0.9330179091889923,238.0
20260836,6,clustered_08,16,correlation_only_adaptive,7,4,0.009170040432046712,2000,96,0.16320700034488544,0.3,0.09,,,0.06923309946738973,0.0,0.6953019291876237,0.3046980708123764,0.0,0.8,4.0,0.009170040432046712,0.005568651499470653,0.9776506258326796,238.0
20260836,6,clustered_08,16,state_oracle,0,4,0.009170040432046712,2000,0,,,0.09,,,0.3,0.0,0.8,0.19999999999999996,0.0,0.8,4.0,0.009170040432046712,0.0057711232904572906,1.0683973291710023,250.0
20260836,6,clustered_08,16,state_oracle,1,32,0.0025,1980,0,,,0.09,,,0.006257174204671994,0.0,0.8,0.19999999999999996,0.0,0.8,32.0,0.0025,0.0003841367999336231,1.1428410076309397,55.0
20260836,6,clustered_08,16,state_oracle,2,32,0.0025,1980,0,,,0.09,,,0.009401104229420759,0.0,0.8,0.19999999999999996,0.0,0.8,32.0,0.0025,0.00042125858302587496,1.1428410076309397,55.0
20260836,6,clustered_08,16,state_oracle,3,32,0.0025,1980,0,,,0.09,,,0.022349920004387524,0.0,0.8,0.19999999999999996,0.0,0.8,32.0,0.0025,0.0007276100647040501,1.1428410076309397,55.0
20260836,6,clustered_08,16,state_oracle,4,32,0.0025,1980,0,,,0.09,,,0.01223282778527204,0.0,0.8,0.19999999999999996,0.0,0.8,32.0,0.0025,0.0004673644837680545,1.1428410076309397,55.0
20260836,6,clustered_08,16,state_oracle,5,32,0.0025,1980,0,,,0.09,,,0.01885661913272945,0.0,0.8,0.19999999999999996,0.0,0.8,32.0,0.0025,0.0006254545907701673,1.1428410076309397,55.0
