cell_id,schedule_family,target_scale,initial_common_parameter,noise_scale,spatial_correlation,temporal_correlation,delay,best_static_graph,best_static_auc,best_static_terminal,dynamic_auc,dynamic_terminal,dynamic_to_static_auc_ratio,dynamic_to_static_terminal_ratio,charged_shadow_auc,checkpoint_safe,selected_actions,action_change_count,environment_used,message_used
Fstationary-H0.1-I0.5-N0.1-S0-T0-D0,stationary,0.1,0.5,0.1,0.0,0.0,0,"[1,1,5,5]",0.010148740118044999,0.0019527025205902451,0.010602184188321942,0.001952703304590807,1.0446798385812142,1.000000401495135,0.012136014706009389,True,"[[1,1,2,2],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.1-I0.5-N0.1-S0-T0-D1,stationary,0.1,0.5,0.1,0.0,0.0,1,"[0,0,0,0]",0.010554786159276441,0.0020408171240529423,0.01167072190681819,0.001951741650939482,1.105727935242058,0.9563530352310247,0.012136014706009389,True,"[[0,0,0,0],[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.1-I0.5-N0.1-S0-T0-D3,stationary,0.1,0.5,0.1,0.0,0.0,3,"[0,0,0,0]",0.010554786159276441,0.0020408171240529423,0.011887654340369598,0.0019429178560861164,1.126280927058074,0.9520293774425003,0.012136014706009389,True,"[[0,0,0,0],[0,0,0,0],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,16
Fstationary-H0.1-I0.5-N0.1-S0-T0.9-D0,stationary,0.1,0.5,0.1,0.0,0.9,0,"[1,1,5,5]",0.01985327994393393,0.014042733952270346,0.020126258361807942,0.013996126277366778,1.0137497893871898,0.9966810113285646,0.0238155737847526,True,"[[1,1,2,2],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.1-I0.5-N0.1-S0-T0.9-D1,stationary,0.1,0.5,0.1,0.0,0.9,1,"[0,0,0,0]",0.022773334837140374,0.014676404651838962,0.021455973528129408,0.01401275674744621,0.9421533421243814,0.9547813023600711,0.0238155737847526,True,"[[0,0,0,0],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.1-I0.5-N0.1-S0-T0.9-D3,stationary,0.1,0.5,0.1,0.0,0.9,3,"[0,0,0,0]",0.022773334837140374,0.014676404651838962,0.021623612524505675,0.013944288658909407,0.9495145387859643,0.9501161210598115,0.0238155737847526,True,"[[0,0,0,0],[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.1-I0.5-N0.1-S0.9-T0-D0,stationary,0.1,0.5,0.1,0.9,0.0,0,"[1,1,5,5]",0.010514181555153298,0.002032005663706673,0.01094636390022094,0.0020320064807210275,1.0411047063245562,1.0000004020728728,0.012136014706009389,True,"[[1,1,2,2],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.1-I0.5-N0.1-S0.9-T0-D1,stationary,0.1,0.5,0.1,0.9,0.0,1,"[0,0,0,0]",0.010554786159276441,0.0020408171240529423,0.011882055940363566,0.0020083098352067725,1.1257505136587356,0.9840714346900362,0.012136014706009389,True,"[[0,0,0,0],[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.1-I0.5-N0.1-S0.9-T0-D3,stationary,0.1,0.5,0.1,0.9,0.0,3,"[0,0,0,0]",0.010554786159276441,0.0020408171240529423,0.01195474672863304,0.0019647398627093797,1.132637511383989,0.9627221565093115,0.012136014706009389,True,"[[0,0,0,0],[0,0,0,0],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,16
Fstationary-H0.1-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.1,0.5,0.1,0.9,0.9,0,"[1,1,5,5]",0.02248132934781973,0.014613037581882104,0.02241037448843843,0.014524482755269718,0.9968438316843491,0.9939400123953571,0.0238155737847526,True,"[[1,1,2,2],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.1-I0.5-N0.1-S0.9-T0.9-D1,stationary,0.1,0.5,0.1,0.9,0.9,1,"[0,0,0,0]",0.022773334837140374,0.014676404651838962,0.023068885047152227,0.014418893328907046,1.0129779064913167,0.9824540594893144,0.0238155737847526,True,"[[0,0,0,0],[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.1-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.1,0.5,0.1,0.9,0.9,3,"[0,0,0,0]",0.022773334837140374,0.014676404651838962,0.022199242677549923,0.014098496678145774,0.97479103681143,0.9606233278924498,0.0238155737847526,True,"[[0,0,0,0],[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.1-I0.5-N0.5-S0-T0-D0,stationary,0.1,0.5,0.5,0.0,0.0,0,"[1,1,5,5]",0.01641839183415478,0.00976350938762385,0.016916293582856335,0.009763509982907113,1.0303258536969364,1.0000000609702147,0.019979811708983764,True,"[[1,1,2,2],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.1-I0.5-N0.5-S0-T0-D1,stationary,0.1,0.5,0.5,0.0,0.0,1,"[0,0,0,0]",0.018448622040311988,0.010204082404937337,0.018138926352042263,0.009758685836938171,0.9832130720878226,0.956351139639596,0.019979811708983764,True,"[[0,0,0,0],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.1-I0.5-N0.5-S0-T0-D3,stationary,0.1,0.5,0.5,0.0,0.0,3,"[0,0,0,0]",0.018448622040311988,0.010204082404937337,0.01833496078591148,0.009713066575160408,0.9938390382678908,0.9518804523237341,0.019979811708983764,True,"[[0,0,0,0],[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.1-I0.5-N0.5-S0-T0.9-D0,stationary,0.1,0.5,0.5,0.0,0.9,0,"[1,1,5,5]",0.06494109096359942,0.07021366654602434,0.06447211391446041,0.06998062475085476,0.9927784236116102,0.996680962458828,0.07837760710269981,True,"[[1,1,1,1],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.1-I0.5-N0.5-S0-T0.9-D1,stationary,0.1,0.5,0.5,0.0,0.9,1,"[1,1,5,5]",0.06915176003412919,0.07017347233533401,0.06656427813893792,0.07006374898094636,0.9625825590857812,0.9984363983890762,0.07837760710269981,True,"[[0,0,0,0],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.1-I0.5-N0.5-S0-T0.9-D3,stationary,0.1,0.5,0.5,0.0,0.9,3,"[1,1,5,5]",0.06971077969882163,0.069843315467503,0.0665068816729341,0.06971935015964195,0.9540401349729606,0.9982250941692663,0.07837760710269981,True,"[[0,0,0,0],[1,1,1,1],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.1-I0.5-N0.5-S0.9-T0-D0,stationary,0.1,0.5,0.5,0.9,0.0,0,"[1,1,5,5]",0.01824559901969627,0.010160025103205987,0.018637192142351322,0.010160025863558214,1.0214623330389057,1.0000000748376328,0.019979811708983764,True,"[[1,1,2,2],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.1-I0.5-N0.5-S0.9-T0-D1,stationary,0.1,0.5,0.5,0.9,0.0,1,"[0,0,0,0]",0.018448622040311988,0.010204082404937337,0.019241842722181098,0.01004152473088507,1.0429962021085286,0.984069349148571,0.019979811708983764,True,"[[0,0,0,0],[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.1-I0.5-N0.5-S0.9-T0-D3,stationary,0.1,0.5,0.5,0.9,0.0,3,"[0,0,0,0]",0.018448622040311988,0.010204082404937337,0.018742864397817905,0.009821579212699381,1.015949286448764,0.9625146899977133,0.019979811708983764,True,"[[0,0,0,0],[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.1-I0.5-N0.5-S0.9-T0.9-D0,stationary,0.1,0.5,0.5,0.9,0.9,0,"[1,1,5,5]",0.07808133798302842,0.07306518469408312,0.07595724508343875,0.07262240723630166,0.9727964075096746,0.9939399666252083,0.07837760710269981,True,"[[1,1,2,2],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.1-I0.5-N0.5-S0.9-T0.9-D1,stationary,0.1,0.5,0.5,0.9,0.9,1,"[1,1,5,5]",0.07683033448395,0.07204461069681256,0.0749477747943161,0.07209443984481402,0.9754971821705763,1.0006916429628743,0.07837760710269981,True,"[[0,0,0,0],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.1-I0.5-N0.5-S0.9-T0.9-D3,stationary,0.1,0.5,0.5,0.9,0.9,3,"[1,1,5,5]",0.07248687689104422,0.07056005047619629,0.06961105028245201,0.07048925471154988,0.9603262448054578,0.9989966593820635,0.07837760710269981,True,"[[0,0,0,0],[1,1,1,1],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.1-I1.5-N0.1-S0-T0-D0,stationary,0.1,1.5,0.1,0.0,0.0,0,"[1,1,1,1]",0.07445151340486358,0.0024797059384260825,0.08448140934222663,0.0019527127758417616,1.1347171532003786,0.7874775575531292,0.09040574897728472,True,"[[1,1,2,2],[1,1,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.1-I1.5-N0.1-S0-T0-D1,stationary,0.1,1.5,0.1,0.0,0.0,1,"[0,0,0,0]",0.07656499530556532,0.0020408233073748207,0.08916973027827689,0.001951782439516758,1.164627907601992,0.9563701239904993,0.09040574897728472,True,"[[0,0,0,0],[0,0,2,2],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",3,240,17
Fstationary-H0.1-I1.5-N0.1-S0-T0-D3,stationary,0.1,1.5,0.1,0.0,0.0,3,"[0,0,0,0]",0.07656499530556532,0.0020408233073748207,0.0900713616534949,0.0019434386453760183,1.176403933599508,0.9522816788465281,0.09040574897728472,True,"[[0,0,0,0],[0,0,0,0],[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,16
Fstationary-H0.1-I1.5-N0.1-S0-T0.9-D0,stationary,0.1,1.5,0.1,0.0,0.9,0,"[1,1,1,1]",0.08414629945259942,0.014567160577982553,0.09421424705351343,0.013996136958211225,1.119648132673801,0.9608006229687343,0.10208530805602793,True,"[[1,1,2,2],[1,1,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.1-I1.5-N0.1-S0-T0.9-D1,stationary,0.1,1.5,0.1,0.0,0.9,1,"[0,0,0,0]",0.08878354398342925,0.01467641083516084,0.0992989891752144,0.014012812220397752,1.1184391241889124,0.9547846798364843,0.10208530805602793,True,"[[0,0,0,0],[0,0,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.1-I1.5-N0.1-S0-T0.9-D3,stationary,0.1,1.5,0.1,0.0,0.9,3,"[0,0,0,0]",0.08878354398342925,0.01467641083516084,0.10023140985166697,0.013945327199272493,1.1289413032484306,0.950186483323507,0.10208530805602793,True,"[[0,0,0,0],[0,0,0,0],[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,16
Fstationary-H0.1-I1.5-N0.1-S0.9-T0-D0,stationary,0.1,1.5,0.1,0.9,0.0,0,"[1,1,1,1]",0.07481837267099135,0.0025593836492836097,0.08479242525594227,0.0020320157597989988,1.1333102048184225,0.7939473085122565,0.09040574897728472,True,"[[1,1,2,2],[1,1,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.1-I1.5-N0.1-S0.9-T0-D1,stationary,0.1,1.5,0.1,0.9,0.0,1,"[0,0,0,0]",0.07656499530556532,0.0020408233073748207,0.0893319888249221,0.0020083503384144274,1.16674713383583,0.9840882996371869,0.09040574897728472,True,"[[0,0,0,0],[0,0,2,2],[0,0,0,0],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",3,240,16
Fstationary-H0.1-I1.5-N0.1-S0.9-T0-D3,stationary,0.1,1.5,0.1,0.9,0.0,3,"[0,0,0,0]",0.07656499530556532,0.0020408233073748207,0.09013791539270494,0.001965235894945931,1.1772731785977533,0.962962294601525,0.09040574897728472,True,"[[0,0,0,0],[0,0,0,0],[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,16
Fstationary-H0.1-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.1,1.5,0.1,0.9,0.9,0,"[1,1,1,1]",0.08678454508584248,0.015140157888246675,0.09627731219793985,0.014524492155307038,1.109383152296387,0.959335580415738,0.10208530805602793,True,"[[1,1,2,2],[1,1,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.1-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.1,1.5,0.1,0.9,0.9,1,"[0,0,0,0]",0.08878354398342925,0.01467641083516084,0.1006375674099239,0.014418946513372987,1.1335159973869382,0.9824572693773986,0.10208530805602793,True,"[[0,0,0,0],[0,0,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.1-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.1,1.5,0.1,0.9,0.9,3,"[0,0,0,0]",0.08878354398342925,0.01467641083516084,0.10070038692240502,0.014100122002532368,1.134223555450771,0.960733667168281,0.10208530805602793,True,"[[0,0,0,0],[0,0,0,0],[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,16
Fstationary-H0.1-I1.5-N0.5-S0-T0-D0,stationary,0.1,1.5,0.5,0.0,0.0,0,"[1,1,1,1]",0.08071486365866468,0.010288848059943689,0.0909429133953537,0.009763520308260215,1.1267182929273405,0.9489420245470757,0.09824954598025909,True,"[[1,1,2,2],[1,1,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.1-I1.5-N0.5-S0-T0-D1,stationary,0.1,1.5,0.5,0.0,0.0,1,"[0,0,0,0]",0.08445883118660086,0.010204088588259214,0.09584111947733404,0.009758739370619987,1.13476729586259,0.9563558064213943,0.09824954598025909,True,"[[0,0,0,0],[0,0,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.1-I1.5-N0.5-S0-T0-D3,stationary,0.1,1.5,0.5,0.0,0.0,3,"[0,0,0,0]",0.08445883118660086,0.010204088588259214,0.09681140940932814,0.009713874280610577,1.146255614116135,0.9519590305975317,0.09824954598025909,True,"[[0,0,0,0],[0,0,0,0],[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,16
Fstationary-H0.1-I1.5-N0.5-S0-T0.9-D0,stationary,0.1,1.5,0.5,0.0,0.9,0,"[1,1,1,1]",0.12918879389734386,0.07072612125772604,0.1388772932145886,0.0699806364377236,1.0749948894556862,0.9894595545924838,0.15664734137397512,True,"[[1,1,2,2],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.1-I1.5-N0.5-S0-T0.9-D1,stationary,0.1,1.5,0.5,0.0,0.9,1,"[0,0,0,0]",0.1455515745759205,0.0733820262271893,0.14528727902460462,0.0700637740179367,0.998184179373628,0.9547811312952936,0.15664734137397512,True,"[[0,0,0,0],[1,1,1,1],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.1-I1.5-N0.5-S0-T0.9-D3,stationary,0.1,1.5,0.5,0.0,0.9,3,"[0,0,0,0]",0.1455515745759205,0.0733820262271893,0.14666740791738905,0.06972249167647757,1.0076662402637666,0.9501303692626054,0.15664734137397512,True,"[[0,0,0,0],[0,0,0,0],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,16
Fstationary-H0.1-I1.5-N0.5-S0.9-T0-D0,stationary,0.1,1.5,0.5,0.9,0.0,0,"[1,1,1,1]",0.08254915998930344,0.010687236614231323,0.09249799296393191,0.0101600352280464,1.1205200994888092,0.9506699996252641,0.09824954598025909,True,"[[1,1,2,2],[1,1,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.1-I1.5-N0.5-S0.9-T0-D1,stationary,0.1,1.5,0.5,0.9,0.0,1,"[0,0,0,0]",0.08445883118660086,0.010204088588259214,0.09677373257146576,0.010041577194111606,1.1458095170374396,0.9840738942295549,0.09824954598025909,True,"[[0,0,0,0],[0,0,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.1-I1.5-N0.5-S0.9-T0-D3,stationary,0.1,1.5,0.5,0.9,0.0,3,"[0,0,0,0]",0.08445883118660086,0.010204088588259214,0.09714417810537834,0.009822860528460138,1.1501956247861262,0.9626396756063333,0.09824954598025909,True,"[[0,0,0,0],[0,0,0,0],[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,16
Fstationary-H0.1-I1.5-N0.5-S0.9-T0.9-D0,stationary,0.1,1.5,0.5,0.9,0.9,0,"[1,1,1,1]",0.14238002206355907,0.07359110780904664,0.14992242767391975,0.0726224172055866,1.052973763460956,0.9868368525450985,0.15664734137397512,True,"[[1,1,2,2],[1,1,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.1-I1.5-N0.5-S0.9-T0.9-D1,stationary,0.1,1.5,0.5,0.9,0.9,1,"[0,0,0,0]",0.1455515745759205,0.0733820262271893,0.15309797103356823,0.07209450192950535,1.0518468898714077,0.9824545005925865,0.15664734137397512,True,"[[0,0,0,0],[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.1-I1.5-N0.5-S0.9-T0.9-D3,stationary,0.1,1.5,0.5,0.9,0.9,3,"[0,0,0,0]",0.1455515745759205,0.0733820262271893,0.1493285006612857,0.07049352370617222,1.0259490568643428,0.9606374657457082,0.15664734137397512,True,"[[0,0,0,0],[0,0,0,0],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,16
Fstationary-H0.3-I0.5-N0.1-S0-T0-D0,stationary,0.3,0.5,0.1,0.0,0.0,0,"[1,1,5,5]",0.012789148483896553,0.0019527027679231202,0.014122414708417188,0.0019527043548403808,1.1042498041366409,1.0000008126773243,0.015266804076860402,True,"[[1,1,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.3-I0.5-N0.1-S0-T0-D1,stationary,0.3,0.5,0.1,0.0,0.0,1,"[0,0,0,0]",0.013195194525127995,0.0020408173713858174,0.014962081179395676,0.001951747401362136,1.1339037973940396,0.9563557370333444,0.015266804076860402,True,"[[0,0,0,0],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.3-I0.5-N0.1-S0-T0-D3,stationary,0.3,0.5,0.1,0.0,0.0,3,"[0,0,0,0]",0.013195194525127995,0.0020408173713858174,0.015001239201150686,0.0019428427099744436,1.13687139455075,0.9519924404872916,0.015266804076860402,True,"[[0,0,0,0],[0,0,0,0],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,16
Fstationary-H0.3-I0.5-N0.1-S0-T0.9-D0,stationary,0.3,0.5,0.1,0.0,0.9,0,"[1,1,5,5]",0.022493688309785483,0.01404273419960322,0.023652006528221647,0.01399612758545183,1.0514952551348484,0.9966810869244603,0.026946363155603614,True,"[[1,1,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.3-I0.5-N0.1-S0-T0.9-D1,stationary,0.3,0.5,0.1,0.0,0.9,1,"[0,0,5,5]",0.024255210713599918,0.01435554987152031,0.02485531068549625,0.01401276498214956,1.0247410743605643,0.976121786177568,0.026946363155603614,True,"[[0,0,0,0],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,17
Fstationary-H0.3-I0.5-N0.1-S0-T0.9-D3,stationary,0.3,0.5,0.1,0.0,0.9,3,"[0,0,5,5]",0.024262357508166483,0.014322456693199669,0.02483285938827115,0.013944554703354275,1.0235138683416334,0.9736147228132432,0.026946363155603614,True,"[[0,0,0,0],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.3-I0.5-N0.1-S0.9-T0-D0,stationary,0.3,0.5,0.1,0.9,0.0,0,"[1,1,5,5]",0.013154589921004852,0.0020320059110395475,0.014465665751074525,0.002032007489747987,1.0996667959961401,1.0000007769211847,0.015266804076860402,True,"[[1,1,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.3-I0.5-N0.1-S0.9-T0-D1,stationary,0.3,0.5,0.1,0.9,0.0,1,"[0,0,0,0]",0.013195194525127995,0.0020408173713858174,0.015172159022357514,0.002008315438163,1.149824581476592,0.9840740608745666,0.015266804076860402,True,"[[0,0,0,0],[0,0,0,0],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,16
Fstationary-H0.3-I0.5-N0.1-S0.9-T0-D3,stationary,0.3,0.5,0.1,0.9,0.0,3,"[0,0,0,0]",0.013195194525127995,0.0020408173713858174,0.015068331589414128,0.0019646647165977066,1.1419560022945523,0.9626852182582123,0.015266804076860402,True,"[[0,0,0,0],[0,0,0,0],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,16
Fstationary-H0.3-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.3,0.5,0.1,0.9,0.9,0,"[1,1,5,5]",0.02512173771367128,0.014613037829214977,0.025930228103923855,0.014524483790080225,1.0321829007000816,0.9939400663866269,0.026946363155603614,True,"[[1,1,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.3-I0.5-N0.1-S0.9-T0.9-D1,stationary,0.3,0.5,0.1,0.9,0.9,1,"[0,0,5,5]",0.025023068158582,0.014542663707668164,0.026360170610256306,0.01441889905706812,1.053434792376399,0.9914895473698684,0.026946363155603614,True,"[[0,0,0,0],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.3-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.3,0.5,0.1,0.9,0.9,3,"[0,0,5,5]",0.02453996722738874,0.014394130194068998,0.025411403358471987,0.014098788634996648,1.0355108922114065,0.9794818057714912,0.026946363155603614,True,"[[0,0,0,0],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.3-I0.5-N0.5-S0-T0-D0,stationary,0.3,0.5,0.5,0.0,0.0,0,"[1,1,5,5]",0.019058800200006335,0.009763509634956724,0.020440651521803407,0.009763511216368306,1.07250463341321,1.0000001619716312,0.023110601079834783,True,"[[1,1,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.3-I0.5-N0.5-S0-T0-D1,stationary,0.3,0.5,0.5,0.0,0.0,1,"[0,0,5,5]",0.020404992781871217,0.009981001638017191,0.021477564809850705,0.009758689871950561,1.0525641954126252,0.9777265074058445,0.023110601079834783,True,"[[0,0,0,0],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.3-I0.5-N0.5-S0-T0-D3,stationary,0.3,0.5,0.5,0.0,0.0,3,"[0,0,5,5]",0.020459485418468867,0.00995807161566626,0.021545099646179025,0.00971334055207814,1.053061658468212,0.9754238498141443,0.023110601079834783,True,"[[0,0,0,0],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.3-I0.5-N0.5-S0-T0.9-D0,stationary,0.3,0.5,0.5,0.0,0.9,0,"[1,1,5,5]",0.06758149932945097,0.07021366679335721,0.06763634344396142,0.06998062724587745,1.0008115255662366,0.9966809944826609,0.0815083964735508,True,"[[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.3-I0.5-N0.5-S0-T0.9-D1,stationary,0.3,0.5,0.5,0.0,0.9,1,"[1,1,5,5]",0.07338646106453756,0.0701734760066427,0.0694718450846207,0.07006375933172002,0.9466575179790416,0.9984364936559178,0.0815083964735508,True,"[[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.3-I0.5-N0.5-S0-T0.9-D3,stationary,0.3,0.5,0.5,0.0,0.9,3,"[0,1,5,5]",0.07409883256976493,0.07082708649083576,0.06942538799829921,0.0697182750700524,0.9369295789233169,0.9843448110642413,0.0815083964735508,True,"[[0,0,1,1],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.3-I0.5-N0.5-S0.9-T0-D0,stationary,0.3,0.5,0.5,0.9,0.0,0,"[1,1,5,5]",0.020886007385547824,0.010160025350538861,0.02215690673509009,0.010160026890906337,1.0608493201252849,1.0000001516105939,0.023110601079834783,True,"[[1,1,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.3-I0.5-N0.5-S0.9-T0-D1,stationary,0.3,0.5,0.5,0.9,0.0,1,"[0,0,5,5]",0.020938861984964686,0.010111096508158546,0.02253307287190621,0.010041530442310313,1.076136462816664,0.9931198297047109,0.023110601079834783,True,"[[0,0,0,0],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.3-I0.5-N0.5-S0.9-T0-D3,stationary,0.3,0.5,0.5,0.9,0.0,3,"[0,0,5,5]",0.02065249947406046,0.010007904139974103,0.02195511427839018,0.009821871962797542,1.0630729857161263,0.981411474912764,0.023110601079834783,True,"[[0,0,0,0],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
