scenario_id,task,ray,budget,budget_index,message_budget,environment_budget,delay,rho,q,mixing_step_multiplier,step_size,updates,burn_in,averaged_count,spectral_radius,bias_risk,noise_risk,risk
frozenlake4x4-environment-B1-D3-R0.9,frozenlake4x4,environment,128,1,1000000,128,3,0.9,16,1.0,0.3139385799734602,125,62,63,0.9094482446078361,7.303618036989965e-11,0.055418138780672865,0.05541813885370905
frozenlake4x4-environment-B2-D3-R0.9,frozenlake4x4,environment,256,2,1000000,256,3,0.9,1,0.1,0.03139385799734602,253,126,127,0.9930445596348478,2.4431562899162815e-05,0.01116361918540195,0.011188050748301114
frozenlake4x4-environment-B2-D3-R0.9,frozenlake4x4,environment,256,2,1000000,256,3,0.9,1,0.25,0.07848464499336505,253,126,127,0.982019116671621,5.046668927637046e-07,0.022379303723859434,0.0223798083907522
frozenlake4x4-environment-B2-D3-R0.9,frozenlake4x4,environment,256,2,1000000,256,3,0.9,1,0.5,0.1569692899867301,253,126,127,0.9617116937723543,6.817277722128847e-10,0.029425166072259392,0.029425166753987163
frozenlake4x4-environment-B2-D3-R0.9,frozenlake4x4,environment,256,2,1000000,256,3,0.9,1,1.0,0.3139385799734602,253,126,127,0.9094482446078361,9.558484100730298e-17,0.03363364733344487,0.03363364733344497
frozenlake4x4-environment-B2-D3-R0.9,frozenlake4x4,environment,256,2,1000000,256,3,0.9,4,0.1,0.03139385799734602,253,126,127,0.9930445596348478,2.4431562899162815e-05,0.010326347746496805,0.010350779309395968
frozenlake4x4-environment-B2-D3-R0.9,frozenlake4x4,environment,256,2,1000000,256,3,0.9,4,0.25,0.07848464499336505,253,126,127,0.982019116671621,5.046668927637046e-07,0.02070085594456998,0.020701360611462744
frozenlake4x4-environment-B2-D3-R0.9,frozenlake4x4,environment,256,2,1000000,256,3,0.9,4,0.5,0.1569692899867301,253,126,127,0.9617116937723543,6.817277722128847e-10,0.02721827861683994,0.02721827929856771
frozenlake4x4-environment-B2-D3-R0.9,frozenlake4x4,environment,256,2,1000000,256,3,0.9,4,1.0,0.3139385799734602,253,126,127,0.9094482446078361,9.558484100730298e-17,0.031111123783436508,0.031111123783436605
frozenlake4x4-environment-B2-D3-R0.9,frozenlake4x4,environment,256,2,1000000,256,3,0.9,16,0.1,0.03139385799734602,253,126,127,0.9930445596348478,2.4431562899162815e-05,0.010117029886770518,0.010141461449669681
frozenlake4x4-environment-B2-D3-R0.9,frozenlake4x4,environment,256,2,1000000,256,3,0.9,16,0.25,0.07848464499336505,253,126,127,0.982019116671621,5.046668927637046e-07,0.020281243999747612,0.020281748666640377
frozenlake4x4-environment-B2-D3-R0.9,frozenlake4x4,environment,256,2,1000000,256,3,0.9,16,0.5,0.1569692899867301,253,126,127,0.9617116937723543,6.817277722128847e-10,0.026666556752985075,0.026666557434712846
frozenlake4x4-environment-B2-D3-R0.9,frozenlake4x4,environment,256,2,1000000,256,3,0.9,16,1.0,0.3139385799734602,253,126,127,0.9094482446078361,9.558484100730298e-17,0.030480492895934415,0.030480492895934512
frozenlake4x4-environment-B0-D3-R1,frozenlake4x4,environment,64,0,1000000,64,3,1.0,1,0.1,0.03139385799734602,61,30,31,0.9930445596348478,0.00017155184729001553,0.006378235297203264,0.00654978714449328
frozenlake4x4-environment-B0-D3-R1,frozenlake4x4,environment,64,0,1000000,64,3,1.0,1,0.25,0.07848464499336505,61,30,31,0.982019116671621,6.303135487419588e-05,0.026598172149666248,0.026661203504540446
frozenlake4x4-environment-B0-D3-R1,frozenlake4x4,environment,64,0,1000000,64,3,1.0,1,0.5,0.1569692899867301,61,30,31,0.9617116937723543,1.0292577855521941e-05,0.059317630297876726,0.05932792287573225
frozenlake4x4-environment-B0-D3-R1,frozenlake4x4,environment,64,0,1000000,64,3,1.0,1,1.0,0.3139385799734602,61,30,31,0.9094482446078361,1.1826197710921448e-07,0.09922643305704588,0.099226551319023
frozenlake4x4-environment-B0-D3-R1,frozenlake4x4,environment,64,0,1000000,64,3,1.0,4,0.1,0.03139385799734602,61,30,31,0.9930445596348478,0.00017155184729001553,0.006378235297203264,0.00654978714449328
frozenlake4x4-environment-B0-D3-R1,frozenlake4x4,environment,64,0,1000000,64,3,1.0,4,0.25,0.07848464499336505,61,30,31,0.982019116671621,6.303135487419588e-05,0.026598172149666248,0.026661203504540446
frozenlake4x4-environment-B0-D3-R1,frozenlake4x4,environment,64,0,1000000,64,3,1.0,4,0.5,0.1569692899867301,61,30,31,0.9617116937723543,1.0292577855521941e-05,0.059317630297876726,0.05932792287573225
frozenlake4x4-environment-B0-D3-R1,frozenlake4x4,environment,64,0,1000000,64,3,1.0,4,1.0,0.3139385799734602,61,30,31,0.9094482446078361,1.1826197710921448e-07,0.09922643305704588,0.099226551319023
frozenlake4x4-environment-B0-D3-R1,frozenlake4x4,environment,64,0,1000000,64,3,1.0,16,0.1,0.03139385799734602,61,30,31,0.9930445596348478,0.00017155184729001553,0.006378235297203264,0.00654978714449328
frozenlake4x4-environment-B0-D3-R1,frozenlake4x4,environment,64,0,1000000,64,3,1.0,16,0.25,0.07848464499336505,61,30,31,0.982019116671621,6.303135487419588e-05,0.026598172149666248,0.026661203504540446
frozenlake4x4-environment-B0-D3-R1,frozenlake4x4,environment,64,0,1000000,64,3,1.0,16,0.5,0.1569692899867301,61,30,31,0.9617116937723543,1.0292577855521941e-05,0.059317630297876726,0.05932792287573225
frozenlake4x4-environment-B0-D3-R1,frozenlake4x4,environment,64,0,1000000,64,3,1.0,16,1.0,0.3139385799734602,61,30,31,0.9094482446078361,1.1826197710921448e-07,0.09922643305704588,0.099226551319023
frozenlake4x4-environment-B1-D3-R1,frozenlake4x4,environment,128,1,1000000,128,3,1.0,1,0.1,0.03139385799734602,125,62,63,0.9930445596348478,8.885604624736102e-05,0.009613363550435702,0.009702219596683064
frozenlake4x4-environment-B1-D3-R1,frozenlake4x4,environment,128,1,1000000,128,3,1.0,1,0.25,0.07848464499336505,125,62,63,0.982019116671621,1.1979449420458788e-05,0.028300978184922422,0.02831295763434288
frozenlake4x4-environment-B1-D3-R1,frozenlake4x4,environment,128,1,1000000,128,3,1.0,1,0.5,0.1569692899867301,125,62,63,0.9617116937723543,3.4778259446603233e-07,0.0463080399769959,0.04630838775959037
frozenlake4x4-environment-B1-D3-R1,frozenlake4x4,environment,128,1,1000000,128,3,1.0,1,1.0,0.3139385799734602,125,62,63,0.9094482446078361,7.303618036989965e-11,0.061151049689018334,0.061151049762054516
frozenlake4x4-environment-B1-D3-R1,frozenlake4x4,environment,128,1,1000000,128,3,1.0,4,0.1,0.03139385799734602,125,62,63,0.9930445596348478,8.885604624736102e-05,0.009613363550435702,0.009702219596683064
frozenlake4x4-environment-B1-D3-R1,frozenlake4x4,environment,128,1,1000000,128,3,1.0,4,0.25,0.07848464499336505,125,62,63,0.982019116671621,1.1979449420458788e-05,0.028300978184922422,0.02831295763434288
frozenlake4x4-environment-B1-D3-R1,frozenlake4x4,environment,128,1,1000000,128,3,1.0,4,0.5,0.1569692899867301,125,62,63,0.9617116937723543,3.4778259446603233e-07,0.0463080399769959,0.04630838775959037
frozenlake4x4-environment-B1-D3-R1,frozenlake4x4,environment,128,1,1000000,128,3,1.0,4,1.0,0.3139385799734602,125,62,63,0.9094482446078361,7.303618036989965e-11,0.061151049689018334,0.061151049762054516
frozenlake4x4-environment-B1-D3-R1,frozenlake4x4,environment,128,1,1000000,128,3,1.0,16,0.1,0.03139385799734602,125,62,63,0.9930445596348478,8.885604624736102e-05,0.009613363550435702,0.009702219596683064
frozenlake4x4-environment-B1-D3-R1,frozenlake4x4,environment,128,1,1000000,128,3,1.0,16,0.25,0.07848464499336505,125,62,63,0.982019116671621,1.1979449420458788e-05,0.028300978184922422,0.02831295763434288
frozenlake4x4-environment-B1-D3-R1,frozenlake4x4,environment,128,1,1000000,128,3,1.0,16,0.5,0.1569692899867301,125,62,63,0.9617116937723543,3.4778259446603233e-07,0.0463080399769959,0.04630838775959037
frozenlake4x4-environment-B1-D3-R1,frozenlake4x4,environment,128,1,1000000,128,3,1.0,16,1.0,0.3139385799734602,125,62,63,0.9094482446078361,7.303618036989965e-11,0.061151049689018334,0.061151049762054516
frozenlake4x4-environment-B2-D3-R1,frozenlake4x4,environment,256,2,1000000,256,3,1.0,1,0.1,0.03139385799734602,253,126,127,0.9930445596348478,2.4431562899162815e-05,0.01116361918540195,0.011188050748301114
frozenlake4x4-environment-B2-D3-R1,frozenlake4x4,environment,256,2,1000000,256,3,1.0,1,0.25,0.07848464499336505,253,126,127,0.982019116671621,5.046668927637046e-07,0.022379303723859434,0.0223798083907522
frozenlake4x4-environment-B2-D3-R1,frozenlake4x4,environment,256,2,1000000,256,3,1.0,1,0.5,0.1569692899867301,253,126,127,0.9617116937723543,6.817277722128847e-10,0.029425166072259392,0.029425166753987163
frozenlake4x4-environment-B2-D3-R1,frozenlake4x4,environment,256,2,1000000,256,3,1.0,1,1.0,0.3139385799734602,253,126,127,0.9094482446078361,9.558484100730298e-17,0.03363364733344487,0.03363364733344497
frozenlake4x4-environment-B2-D3-R1,frozenlake4x4,environment,256,2,1000000,256,3,1.0,4,0.1,0.03139385799734602,253,126,127,0.9930445596348478,2.4431562899162815e-05,0.01116361918540195,0.011188050748301114
frozenlake4x4-environment-B2-D3-R1,frozenlake4x4,environment,256,2,1000000,256,3,1.0,4,0.25,0.07848464499336505,253,126,127,0.982019116671621,5.046668927637046e-07,0.022379303723859434,0.0223798083907522
frozenlake4x4-environment-B2-D3-R1,frozenlake4x4,environment,256,2,1000000,256,3,1.0,4,0.5,0.1569692899867301,253,126,127,0.9617116937723543,6.817277722128847e-10,0.029425166072259392,0.029425166753987163
frozenlake4x4-environment-B2-D3-R1,frozenlake4x4,environment,256,2,1000000,256,3,1.0,4,1.0,0.3139385799734602,253,126,127,0.9094482446078361,9.558484100730298e-17,0.03363364733344487,0.03363364733344497
frozenlake4x4-environment-B2-D3-R1,frozenlake4x4,environment,256,2,1000000,256,3,1.0,16,0.1,0.03139385799734602,253,126,127,0.9930445596348478,2.4431562899162815e-05,0.01116361918540195,0.011188050748301114
frozenlake4x4-environment-B2-D3-R1,frozenlake4x4,environment,256,2,1000000,256,3,1.0,16,0.25,0.07848464499336505,253,126,127,0.982019116671621,5.046668927637046e-07,0.022379303723859434,0.0223798083907522
frozenlake4x4-environment-B2-D3-R1,frozenlake4x4,environment,256,2,1000000,256,3,1.0,16,0.5,0.1569692899867301,253,126,127,0.9617116937723543,6.817277722128847e-10,0.029425166072259392,0.029425166753987163
frozenlake4x4-environment-B2-D3-R1,frozenlake4x4,environment,256,2,1000000,256,3,1.0,16,1.0,0.3139385799734602,253,126,127,0.9094482446078361,9.558484100730298e-17,0.03363364733344487,0.03363364733344497
cliffwalking-message-B0-D0-R0,cliffwalking,message,192,0,192,1000000,0,0.0,1,0.1,0.007303260056836991,64,32,32,0.9992686587720906,10892.576711936807,472.3212886232609,11364.898000560068
cliffwalking-message-B0-D0-R0,cliffwalking,message,192,0,192,1000000,0,0.0,1,0.25,0.018258150142092474,64,32,32,0.9981716469302265,9794.048084609514,2795.086123168957,12589.134207778472
cliffwalking-message-B0-D0-R0,cliffwalking,message,192,0,192,1000000,0,0.0,1,0.5,0.03651630028418495,64,32,32,0.9963432938604531,8205.42332819577,10222.08755927179,18427.510887467557
cliffwalking-message-B0-D0-R0,cliffwalking,message,192,0,192,1000000,0,0.0,1,1.0,0.0730326005683699,64,32,32,0.9926865877209061,5763.732716453156,34362.49497399388,40126.227690447035
cliffwalking-message-B0-D0-R0,cliffwalking,message,192,0,192,1000000,0,0.0,4,0.1,0.007303260056836991,32,16,16,0.9992686587720906,11281.50306424452,45.06405805750606,11326.567122302025
cliffwalking-message-B0-D0-R0,cliffwalking,message,192,0,192,1000000,0,0.0,4,0.25,0.018258150142092474,32,16,16,0.9981716469302265,10690.995113642743,274.1649525713829,10965.160066214126
cliffwalking-message-B0-D0-R0,cliffwalking,message,192,0,192,1000000,0,0.0,4,0.5,0.03651630028418495,32,16,16,0.9963432938604531,9774.530943614755,1048.8325182316066,10823.363461846362
cliffwalking-message-B0-D0-R0,cliffwalking,message,192,0,192,1000000,0,0.0,4,1.0,0.0730326005683699,32,16,16,0.9926865877209061,8170.031177282463,3841.7411750657584,12011.772352348222
cliffwalking-message-B0-D0-R0,cliffwalking,message,192,0,192,1000000,0,0.0,16,0.1,0.007303260056836991,10,5,5,0.9992686587720906,11557.068880098608,1.7082123116463122,11558.777092410255
cliffwalking-message-B0-D0-R0,cliffwalking,message,192,0,192,1000000,0,0.0,16,0.25,0.018258150142092474,10,5,5,0.9981716469302265,11355.795352419489,10.59143558123289,11366.386788000722
cliffwalking-message-B0-D0-R0,cliffwalking,message,192,0,192,1000000,0,0.0,16,0.5,0.03651630028418495,10,5,5,0.9963432938604531,11027.74371528467,41.80644905761748,11069.550164342289
cliffwalking-message-B0-D0-R0,cliffwalking,message,192,0,192,1000000,0,0.0,16,1.0,0.0730326005683699,10,5,5,0.9926865877209061,10398.536969964274,162.8493592227068,10561.38632918698
cliffwalking-message-B1-D0-R0,cliffwalking,message,384,1,384,1000000,0,0.0,1,0.1,0.007303260056836991,128,64,64,0.9992686587720906,10155.18181818589,1060.597785000834,11215.779603186726
cliffwalking-message-B1-D0-R0,cliffwalking,message,384,1,384,1000000,0,0.0,1,0.25,0.018258150142092474,128,64,64,0.9981716469302265,8223.11865156598,5940.261675998269,14163.38032756425
cliffwalking-message-B1-D0-R0,cliffwalking,message,384,1,384,1000000,0,0.0,1,0.5,0.03651630028418495,128,64,64,0.9963432938604531,5792.371681898986,19919.39131124649,25711.762993145476
cliffwalking-message-B1-D0-R0,cliffwalking,message,384,1,384,1000000,0,0.0,1,1.0,0.0730326005683699,128,64,64,0.9926865877209061,2888.332800249013,57323.22953748702,60211.56233773604
cliffwalking-message-B1-D0-R0,cliffwalking,message,384,1,384,1000000,0,0.0,4,0.1,0.007303260056836991,64,32,32,0.9992686587720906,10892.576711936807,118.08032215581522,11010.657034092621
cliffwalking-message-B1-D0-R0,cliffwalking,message,384,1,384,1000000,0,0.0,4,0.25,0.018258150142092474,64,32,32,0.9981716469302265,9794.048084609514,698.7715307922392,10492.819615401753
cliffwalking-message-B1-D0-R0,cliffwalking,message,384,1,384,1000000,0,0.0,4,0.5,0.03651630028418495,64,32,32,0.9963432938604531,8205.42332819577,2555.5218898179473,10760.945218013716
cliffwalking-message-B1-D0-R0,cliffwalking,message,384,1,384,1000000,0,0.0,4,1.0,0.0730326005683699,64,32,32,0.9926865877209061,5763.732716453156,8590.62374349847,14354.356459951627
cliffwalking-message-B1-D0-R0,cliffwalking,message,384,1,384,1000000,0,0.0,16,0.1,0.007303260056836991,21,10,11,0.9992686587720906,11422.622460681954,5.687997576971179,11428.310458258926
cliffwalking-message-B1-D0-R0,cliffwalking,message,384,1,384,1000000,0,0.0,16,0.25,0.018258150142092474,21,10,11,0.9981716469302265,11028.409050440881,34.94183477101936,11063.350885211901
cliffwalking-message-B1-D0-R0,cliffwalking,message,384,1,384,1000000,0,0.0,16,0.5,0.03651630028418495,21,10,11,0.9963432938604531,10401.05334755093,135.82024219938364,10536.873589750312
cliffwalking-message-B1-D0-R0,cliffwalking,message,384,1,384,1000000,0,0.0,16,1.0,0.0730326005683699,21,10,11,0.9926865877209061,9250.258973651135,513.2439083960285,9763.502882047163
cliffwalking-message-B2-D0-R0,cliffwalking,message,768,2,768,1000000,0,0.0,1,0.1,0.007303260056836991,256,128,128,0.9992686587720906,8829.189836846743,2099.44019087728,10928.630027724023
cliffwalking-message-B2-D0-R0,cliffwalking,message,768,2,768,1000000,0,0.0,1,0.25,0.018258150142092474,256,128,128,0.9981716469302265,5806.69668751396,10576.452843379711,16383.149530893672
cliffwalking-message-B2-D0-R0,cliffwalking,message,768,2,768,1000000,0,0.0,1,0.5,0.03651630028418495,256,128,128,0.9963432938604531,2906.2940155067554,30341.077783437788,33247.37179894454
cliffwalking-message-B2-D0-R0,cliffwalking,message,768,2,768,1000000,0,0.0,1,1.0,0.0730326005683699,256,128,128,0.9926865877209061,745.2894467060618,68465.3571686032,69210.64661530926
cliffwalking-message-B2-D0-R0,cliffwalking,message,768,2,768,1000000,0,0.0,4,0.1,0.007303260056836991,128,64,64,0.9992686587720906,10155.18181818589,265.1494462502085,10420.3312644361
cliffwalking-message-B2-D0-R0,cliffwalking,message,768,2,768,1000000,0,0.0,4,0.25,0.018258150142092474,128,64,64,0.9981716469302265,8223.11865156598,1485.0654189995673,9708.184070565547
cliffwalking-message-B2-D0-R0,cliffwalking,message,768,2,768,1000000,0,0.0,4,0.5,0.03651630028418495,128,64,64,0.9963432938604531,5792.371681898986,4979.847827811623,10772.219509710609
cliffwalking-message-B2-D0-R0,cliffwalking,message,768,2,768,1000000,0,0.0,4,1.0,0.0730326005683699,128,64,64,0.9926865877209061,2888.332800249013,14330.807384371756,17219.14018462077
cliffwalking-message-B2-D0-R0,cliffwalking,message,768,2,768,1000000,0,0.0,16,0.1,0.007303260056836991,42,21,21,0.9992686587720906,11158.467285483674,16.746413402865304,11175.213698886539
cliffwalking-message-B2-D0-R0,cliffwalking,message,768,2,768,1000000,0,0.0,16,0.25,0.018258150142092474,42,21,21,0.9981716469302265,10402.051435783216,101.00639125459415,10503.05782703781
cliffwalking-message-B2-D0-R0,cliffwalking,message,768,2,768,1000000,0,0.0,16,0.5,0.03651630028418495,42,21,21,0.9963432938604531,9253.814825675028,380.975951327805,9634.790777002832
cliffwalking-message-B2-D0-R0,cliffwalking,message,768,2,768,1000000,0,0.0,16,1.0,0.0730326005683699,42,21,21,0.9926865877209061,7324.309002215712,1357.836596408568,8682.14559862428
cliffwalking-message-B0-D0-R0.1,cliffwalking,message,192,0,192,1000000,0,0.1,1,0.1,0.007303260056836991,64,32,32,0.9992686587720906,10892.576711936807,472.3212886232609,11364.898000560068
cliffwalking-message-B0-D0-R0.1,cliffwalking,message,192,0,192,1000000,0,0.1,1,0.25,0.018258150142092474,64,32,32,0.9981716469302265,9794.048084609514,2795.086123168957,12589.134207778472
cliffwalking-message-B0-D0-R0.1,cliffwalking,message,192,0,192,1000000,0,0.1,1,0.5,0.03651630028418495,64,32,32,0.9963432938604531,8205.42332819577,10222.08755927179,18427.510887467557
cliffwalking-message-B0-D0-R0.1,cliffwalking,message,192,0,192,1000000,0,0.1,1,1.0,0.0730326005683699,64,32,32,0.9926865877209061,5763.732716453156,34362.49497399388,40126.227690447035
cliffwalking-message-B0-D0-R0.1,cliffwalking,message,192,0,192,1000000,0,0.1,4,0.1,0.007303260056836991,32,16,16,0.9992686587720906,11281.50306424452,58.583275474757876,11340.086339719277
cliffwalking-message-B0-D0-R0.1,cliffwalking,message,192,0,192,1000000,0,0.1,4,0.25,0.018258150142092474,32,16,16,0.9981716469302265,10690.995113642743,356.4144383427978,11047.40955198554
cliffwalking-message-B0-D0-R0.1,cliffwalking,message,192,0,192,1000000,0,0.1,4,0.5,0.03651630028418495,32,16,16,0.9963432938604531,9774.530943614755,1363.4822737010886,11138.013217315844
cliffwalking-message-B0-D0-R0.1,cliffwalking,message,192,0,192,1000000,0,0.1,4,1.0,0.0730326005683699,32,16,16,0.9926865877209061,8170.031177282463,4994.263527585486,13164.294704867949
cliffwalking-message-B0-D0-R0.1,cliffwalking,message,192,0,192,1000000,0,0.1,16,0.1,0.007303260056836991,10,5,5,0.9992686587720906,11557.068880098608,4.270530779115781,11561.339410877725
cliffwalking-message-B0-D0-R0.1,cliffwalking,message,192,0,192,1000000,0,0.1,16,0.25,0.018258150142092474,10,5,5,0.9981716469302265,11355.795352419489,26.478588953082223,11382.273941372572
cliffwalking-message-B0-D0-R0.1,cliffwalking,message,192,0,192,1000000,0,0.1,16,0.5,0.03651630028418495,10,5,5,0.9963432938604531,11027.74371528467,104.51612264404369,11132.259837928714
cliffwalking-message-B0-D0-R0.1,cliffwalking,message,192,0,192,1000000,0,0.1,16,1.0,0.0730326005683699,10,5,5,0.9926865877209061,10398.536969964274,407.123398056767,10805.660368021041
cliffwalking-message-B1-D0-R0.1,cliffwalking,message,384,1,384,1000000,0,0.1,1,0.1,0.007303260056836991,128,64,64,0.9992686587720906,10155.18181818589,1060.597785000834,11215.779603186726
cliffwalking-message-B1-D0-R0.1,cliffwalking,message,384,1,384,1000000,0,0.1,1,0.25,0.018258150142092474,128,64,64,0.9981716469302265,8223.11865156598,5940.261675998269,14163.38032756425
cliffwalking-message-B1-D0-R0.1,cliffwalking,message,384,1,384,1000000,0,0.1,1,0.5,0.03651630028418495,128,64,64,0.9963432938604531,5792.371681898986,19919.39131124649,25711.762993145476
cliffwalking-message-B1-D0-R0.1,cliffwalking,message,384,1,384,1000000,0,0.1,1,1.0,0.0730326005683699,128,64,64,0.9926865877209061,2888.332800249013,57323.22953748702,60211.56233773604
cliffwalking-message-B1-D0-R0.1,cliffwalking,message,384,1,384,1000000,0,0.1,4,0.1,0.007303260056836991,64,32,32,0.9992686587720906,10892.576711936807,153.5044188025598,11046.081130739367
cliffwalking-message-B1-D0-R0.1,cliffwalking,message,384,1,384,1000000,0,0.1,4,0.25,0.018258150142092474,64,32,32,0.9981716469302265,9794.048084609514,908.402990029911,10702.451074639426
cliffwalking-message-B1-D0-R0.1,cliffwalking,message,384,1,384,1000000,0,0.1,4,0.5,0.03651630028418495,64,32,32,0.9963432938604531,8205.42332819577,3322.1784567633317,11527.6017849591
cliffwalking-message-B1-D0-R0.1,cliffwalking,message,384,1,384,1000000,0,0.1,4,1.0,0.0730326005683699,64,32,32,0.9926865877209061,5763.732716453156,11167.810866548012,16931.54358300117
cliffwalking-message-B1-D0-R0.1,cliffwalking,message,384,1,384,1000000,0,0.1,16,0.1,0.007303260056836991,21,10,11,0.9992686587720906,11422.622460681954,14.219993942427946,11436.842454624382
cliffwalking-message-B1-D0-R0.1,cliffwalking,message,384,1,384,1000000,0,0.1,16,0.25,0.018258150142092474,21,10,11,0.9981716469302265,11028.409050440881,87.3545869275484,11115.763637368429
cliffwalking-message-B1-D0-R0.1,cliffwalking,message,384,1,384,1000000,0,0.1,16,0.5,0.03651630028418495,21,10,11,0.9963432938604531,10401.05334755093,339.5506054984591,10740.603953049389
cliffwalking-message-B1-D0-R0.1,cliffwalking,message,384,1,384,1000000,0,0.1,16,1.0,0.0730326005683699,21,10,11,0.9926865877209061,9250.258973651135,1283.1097709900712,10533.368744641206
cliffwalking-message-B2-D0-R0.1,cliffwalking,message,768,2,768,1000000,0,0.1,1,0.1,0.007303260056836991,256,128,128,0.9992686587720906,8829.189836846743,2099.44019087728,10928.630027724023
cliffwalking-message-B2-D0-R0.1,cliffwalking,message,768,2,768,1000000,0,0.1,1,0.25,0.018258150142092474,256,128,128,0.9981716469302265,5806.69668751396,10576.452843379711,16383.149530893672
cliffwalking-message-B2-D0-R0.1,cliffwalking,message,768,2,768,1000000,0,0.1,1,0.5,0.03651630028418495,256,128,128,0.9963432938604531,2906.2940155067554,30341.077783437788,33247.37179894454
cliffwalking-message-B2-D0-R0.1,cliffwalking,message,768,2,768,1000000,0,0.1,1,1.0,0.0730326005683699,256,128,128,0.9926865877209061,745.2894467060618,68465.3571686032,69210.64661530926
cliffwalking-message-B2-D0-R0.1,cliffwalking,message,768,2,768,1000000,0,0.1,4,0.1,0.007303260056836991,128,64,64,0.9992686587720906,10155.18181818589,344.69428012527106,10499.876098311162
cliffwalking-message-B2-D0-R0.1,cliffwalking,message,768,2,768,1000000,0,0.1,4,0.25,0.018258150142092474,128,64,64,0.9981716469302265,8223.11865156598,1930.5850446994375,10153.703696265417
cliffwalking-message-B2-D0-R0.1,cliffwalking,message,768,2,768,1000000,0,0.1,4,0.5,0.03651630028418495,128,64,64,0.9963432938604531,5792.371681898986,6473.80217615511,12266.173858054095
cliffwalking-message-B2-D0-R0.1,cliffwalking,message,768,2,768,1000000,0,0.1,4,1.0,0.0730326005683699,128,64,64,0.9926865877209061,2888.332800249013,18630.049599683283,21518.382399932296
cliffwalking-message-B2-D0-R0.1,cliffwalking,message,768,2,768,1000000,0,0.1,16,0.1,0.007303260056836991,42,21,21,0.9992686587720906,11158.467285483674,41.86603350716326,11200.333318990837
cliffwalking-message-B2-D0-R0.1,cliffwalking,message,768,2,768,1000000,0,0.1,16,0.25,0.018258150142092474,42,21,21,0.9981716469302265,10402.051435783216,252.5159781364854,10654.567413919702
cliffwalking-message-B2-D0-R0.1,cliffwalking,message,768,2,768,1000000,0,0.1,16,0.5,0.03651630028418495,42,21,21,0.9963432938604531,9253.814825675028,952.4398783195124,10206.25470399454
cliffwalking-message-B2-D0-R0.1,cliffwalking,message,768,2,768,1000000,0,0.1,16,1.0,0.0730326005683699,42,21,21,0.9926865877209061,7324.309002215712,3394.59149102142,10718.900493237132
cliffwalking-message-B0-D0-R0.9,cliffwalking,message,192,0,192,1000000,0,0.9,1,0.1,0.007303260056836991,64,32,32,0.9992686587720906,10892.576711936807,472.3212886232609,11364.898000560068
cliffwalking-message-B0-D0-R0.9,cliffwalking,message,192,0,192,1000000,0,0.9,1,0.25,0.018258150142092474,64,32,32,0.9981716469302265,9794.048084609514,2795.086123168957,12589.134207778472
cliffwalking-message-B0-D0-R0.9,cliffwalking,message,192,0,192,1000000,0,0.9,1,0.5,0.03651630028418495,64,32,32,0.9963432938604531,8205.42332819577,10222.08755927179,18427.510887467557
cliffwalking-message-B0-D0-R0.9,cliffwalking,message,192,0,192,1000000,0,0.9,1,1.0,0.0730326005683699,64,32,32,0.9926865877209061,5763.732716453156,34362.49497399388,40126.227690447035
cliffwalking-message-B0-D0-R0.9,cliffwalking,message,192,0,192,1000000,0,0.9,4,0.1,0.007303260056836991,32,16,16,0.9992686587720906,11281.50306424452,166.73701481277243,11448.240079057292
cliffwalking-message-B0-D0-R0.9,cliffwalking,message,192,0,192,1000000,0,0.9,4,0.25,0.018258150142092474,32,16,16,0.9981716469302265,10690.995113642743,1014.4103245141168,11705.40543815686
cliffwalking-message-B0-D0-R0.9,cliffwalking,message,192,0,192,1000000,0,0.9,4,0.5,0.03651630028418495,32,16,16,0.9963432938604531,9774.530943614755,3880.6803174569445,13655.2112610717
cliffwalking-message-B0-D0-R0.9,cliffwalking,message,192,0,192,1000000,0,0.9,4,1.0,0.0730326005683699,32,16,16,0.9926865877209061,8170.031177282463,14214.442347743307,22384.47352502577
cliffwalking-message-B0-D0-R0.9,cliffwalking,message,192,0,192,1000000,0,0.9,16,0.1,0.007303260056836991,10,5,5,0.9992686587720906,11557.068880098608,24.769078518871527,11581.83795861748
cliffwalking-message-B0-D0-R0.9,cliffwalking,message,192,0,192,1000000,0,0.9,16,0.25,0.018258150142092474,10,5,5,0.9981716469302265,11355.795352419489,153.5758159278769,11509.371168347367
cliffwalking-message-B0-D0-R0.9,cliffwalking,message,192,0,192,1000000,0,0.9,16,0.5,0.03651630028418495,10,5,5,0.9963432938604531,11027.74371528467,606.1935113354534,11633.937226620124
cliffwalking-message-B0-D0-R0.9,cliffwalking,message,192,0,192,1000000,0,0.9,16,1.0,0.0730326005683699,10,5,5,0.9926865877209061,10398.536969964274,2361.3157087292484,12759.852678693522
cliffwalking-message-B1-D0-R0.9,cliffwalking,message,384,1,384,1000000,0,0.9,1,0.1,0.007303260056836991,128,64,64,0.9992686587720906,10155.18181818589,1060.597785000834,11215.779603186726
cliffwalking-message-B1-D0-R0.9,cliffwalking,message,384,1,384,1000000,0,0.9,1,0.25,0.018258150142092474,128,64,64,0.9981716469302265,8223.11865156598,5940.261675998269,14163.38032756425
cliffwalking-message-B1-D0-R0.9,cliffwalking,message,384,1,384,1000000,0,0.9,1,0.5,0.03651630028418495,128,64,64,0.9963432938604531,5792.371681898986,19919.39131124649,25711.762993145476
